id	settlement_option	captive_option_outcome	settlement_type	acting_army_faction_effect_bundle	acting_army_faction_effect_bundle_turns	target_settlement_faction_effect_bundle	target_settlement_faction_effect_bundle_turns	group	acting_army_effect_bundle	acting_army_effect_bundle_turns	tooltip	icon	base_loot	building_loot_mod	resource_transaction	uses_small_ui_template	sort_order_override	disable_gaining_action_points_for_a_turn	required_resources	resource_loot_multiplier	required_tag	required_diplomatic_stance	audio_override	allowed_building_chains	capturing_force_resource_transaction	capturing_force_resource_loot_multiplier	captured_region_resource_transaction	captured_region_resource_loot_multiplier	captured_region_resource_building_level_multiplier	allowed_regions_groups
1832879274	occupation_decision_sack	none			0		0	wh3_dlc27_sc_sla_slaanesh_occupation_decision_colonise_loot_occupy_sack		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1838434180	occupation_decision_resettle	none	wh3_dlc27_norsca_core_settlement		0		0	wh_dlc08_occupation_decision_norsca		0	Resettle||With no regions currently under your control, you have the option to settle your army here.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1842870344	occupation_decision_occupy	none	wh3_main_dae_slaanesh		0		0	wh3_main_sc_dae_daemons_occupation_decision_occupy		0	Occupy||For the glory of Slaanesh! {{tr:occupation_decision_occupy}}\n\n{{tr:settlement_types_occupy_tooltip}}	occupy_slaanesh	0.0000	1.0000	wh3_main_occupation_reward_daemons_slaanesh	true	2	true		0.1000						0.0000		0.0000	-1.0000	
1843733444	occupation_decision_occupy	kill		wh2_twa03_bundle_rakarth_occupation_lizardmen	0		0	wh2_twa03_rakarth_occupation_decision_lizardmen		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1858950653	occupation_decision_occupy	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_eagle_gate		0.0000		0.0000	-1.0000	
1861824734	occupation_decision_sack	release			0		0	wh2_main_sc_rogue_occupation_decision_sack		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1863516118	occupation_decision_occupy	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_major_galleons_graveyard		0.0000		0.0000	-1.0000	
1874367291	occupation_decision_raze_without_occupy	release			0		0	wh3_dlc20_occupation_decision_chaos_vs_non_daemon		0	Raze||All buildings are destroyed and the settlement is torched. The previous owners will like you a lot less.	raze	100.0000	0.1000	wh3_dlc20_souls_sacking_razing	false	-1	false		2.0000						0.0000		0.0000	-1.0000	
187858593	occupation_decision_colonise	none	wh3_dlc27_dechala_thrall_camp		0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise as Thrall Camp||You settle your troops and construct a [[img:icon_dechala_thrall_camp]][[/img]]Thrall Camp.\n\n{{tr:wh3_dlc27_sla_dechala_settlement_type_thrall_camp}}	wh3_dlc27_sla_slaanesh_occupy_thrall	0.0000	1.0000		false	1	true		0.0000			sla_dechala_thrall_camp	wh3_main_primary_core_generic_minor		0.0000	wh3_dlc27_resource_cost_sla_thralls_colonise	0.0000	1.0000	
1881499731	occupation_decision_occupy	enslave	wh3_dlc23_chd_tower		0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy as Tower||You occupy the settlement and construct a tower.\n\n{{tr:chd_settlement_description_tower}}\n\nTowers require a large amount of resources from Mines and Factories to develop.	occupy_tower	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	2	false		1.0000			occupy_tower	wh3_main_primary_core_special_major_zharr_naggrund		0.0000		0.0000	-1.0000	
1888278221	occupation_decision_resettle	none	wh3_dlc27_norsca_core_settlement		0		0	wh3_dlc27_occupation_decision_norsca_sayl		0	Resettle||With no regions currently under your control, you have the option to settle your army here.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
189700220	occupation_decision_resettle	kill			0		0	wh2_dlc17_bst_beastmen_major_occupation_decision_resettle		0	Raise Herdstone||Raise a Herdstone here, marking nearby regions as part of a Blood-ground.\n\nHerdstones require the [[img:icon_herdstone_shard]][[/img]]Herdstone Shard resource to construct, and cannot be constructed in existing Blood-grounds.	colonise	0.0000	1.0000	wh2_dlc17_bst_create_herdstone	false	-1	true	wh2_dlc17_bst_create_herdstone	0.0000						0.0000		0.0000	-1.0000	
1899472825	occupation_decision_occupy	enslave	wh3_dlc23_chd_factory		0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy as Factory||You occupy the settlement and construct a Factory.\n\n{{tr:chd_settlement_description_factory}}	occupy_factory	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	1	false		1.0000			occupy_factory	wh3_main_primary_core_generic_minor		0.0000		0.0000	-1.0000	
1908922068	occupation_decision_resettle	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_oak_of_ages		0.0000		0.0000	-1.0000	
1909882981	occupation_decision_loot	enslave		wh2_twa03_bundle_rakarth_occupation_lizardmen	0		0	wh2_twa03_rakarth_occupation_decision_lizardmen		0	Loot & Occupy||You gain wealth from looting, but buildings in the settlement are damaged. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is greatly reduced, and your diplomatic relations with the previous owner also suffer greatly.	loot	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1913205844	occupation_decision_resettle	none	wh3_main_dae_khorne		0		0	wh3_main_sc_dae_daemons_occupation_decision_resettle		0	Resettle||For the glory of Khorne! With no regions currently under your control, you have the option to settle your army here.\n\n{{tr:settlement_types_occupy_tooltip}}	occupy_khorne	0.0000	1.0000	wh3_main_occupation_reward_daemons_khorne_colonise	true	0	true		0.0000						0.0000		0.0000	-1.0000	
1919578493	occupation_decision_loot	none			0		0	wh3_main_sc_tze_tzeentch_occupation_decision_loot		0	Loot & Occupy||You gain wealth from looting, but buildings in the settlement are damaged. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is greatly reduced, and your diplomatic relations with the previous owner also suffer greatly.	loot	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1922893679	occupation_decision_raze_without_occupy	none			0		0	wh_dlc08_occupation_decision_norsca	wh3_dlc27_bundle_occupation_decision_norsca_raze_pillage	1	Pillage & Raze||Raze the settlement and pillage all its valuables.\n\nTake control and command a newly formed marauder army to return the Spoils to any owned settlement. These resources can then be used to establish new settlements beyond your home territories or improve existing ones.	raze	0.0000	0.2000	wh3_dlc27_resource_cost_nor_raze_settlement_spoils_instant	false	-1	false		0.8000					wh3_dlc27_resource_cost_nor_raze_settlement_spoils	1.6000		0.0000	-1.0000	
1924306848	occupation_decision_raze_without_occupy	none			0		0	wh3_dlc27_occupation_decision_norsca_sayl	wh3_dlc27_bundle_occupation_decision_norsca_raze_pillage	1	Pillage & Raze||You pillage the settlement of its valuables and Spoils before razing it to the ground.||{{tr:hp_campaign_point_2_spoils_pillaging}}\n\n[[img:icon_nor_spoils]][[/img]]Spoils are needed to establish new settlements beyond your home territories, but also for constructing special buildings and provincial Marauding actions.	raze	0.0000	0.2000	wh3_dlc27_resource_cost_nor_raze_settlement_spoils_instant	false	-1	false		0.8000					wh3_dlc27_resource_cost_nor_raze_settlement_spoils	1.6000		0.0000	-1.0000	
1933820013	occupation_decision_colonise	none			0		0	wh3_main_sc_ogr_ogre_kingdoms_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1933883338	occupation_decision_colonise	none			0		0	wh3_dlc27_sc_sla_slaanesh_occupation_decision_colonise_loot_occupy_sack	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1939821843	occupation_decision_resettle	none			0		0	wh3_main_sc_nur_nurgle_occupation_decision_resettle		0	Resettle||With no regions currently under your control, you have the option to settle your army here.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1942353263	occupation_decision_loot	enslave			0		0	wh2_main_sc_rogue_occupation_decision_loot		0	Loot & Occupy||You gain wealth from looting, but buildings in the settlement are damaged. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is greatly reduced, and your diplomatic relations with the previous owner also suffer greatly.	loot	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
194290763	occupation_decision_resettle	none			0		0	wh3_main_sc_cth_cathay_occupation_decision_resettle		0	Resettle||With no regions currently under your control, you have the option to settle your army here.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1957389147	occupation_decision_sack	release			0		0	wh3_dlc27_occupation_decision_norsca_sayl		0	Sack||You do not occupy the settlement but instead steal wealth and damage buildings. All captives are killed.||[[img:icon_public_order]][[/img]]{{tr:public_order}} is reduced and the previous owners will like you a lot less.	sack	0.0000	1.6000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1960505597	occupation_decision_resettle	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_fort_gryphon_gate		0.0000		0.0000	-1.0000	
1961258650	occupation_decision_colonise	none			0		0	wh3_main_sc_tze_tzeentch_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1963655228	occupation_decision_occupy	kill	wh3_dlc27_norsca_altars_kho		0		0	wh_dlc08_occupation_decision_norsca		0	Raise Altar – Hound||Pillage and raze this region while erecting an Altar to the Great Hound.\n\nAttaining allegiance to this God will reward you with powerful benefits, potentially allowing access to a powerful Exalted Champion of Khorne, [[img:icon_god_hound]][[/img]][[col:yellow]]Killgore Slaymaim[[/col]], who can be recruited to fight for your faction.\n\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_allegiance_altar_landmark_limitation}}	wh_dlc08_nor_norsca_raze_hound	0.0000	0.2000	wh3_dlc27_resource_cost_nor_raze_settlement_spoils_instant	true	-4	true		0.2000			nor_allegiance_hound			0.0000		0.0000	-1.0000	
1964613627	occupation_decision_resettle	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_unicorn_gate		0.0000		0.0000	-1.0000	
1968313178	occupation_decision_resettle	none	wh3_main_dae_slaanesh		0		0	wh3_main_sc_dae_daemons_occupation_decision_resettle		0	Resettle||For the glory of Slaanesh! With no regions currently under your control, you have the option to settle your army here.\n\n{{tr:settlement_types_occupy_tooltip}}	occupy_slaanesh	0.0000	1.0000	wh3_main_occupation_reward_daemons_slaanesh_colonise	true	2	true		0.0000						0.0000		0.0000	-1.0000	
1980885647	occupation_decision_raze_without_occupy	kill		wh2_twa03_bundle_rakarth_occupation_norscans	0		0	wh2_twa03_rakarth_occupation_decision_norscans		0	Raze||All buildings are destroyed and the settlement is torched.	wh2_main_def_dark_elves_raze	100.0000	0.2000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1984729267	occupation_decision_occupy	kill			0		0	wh3_dlc27_hef_aislinn_occupation_option_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000				wh3_main_primary_core_special_fort_cth_bastion		0.0000		0.0000	-1.0000	
1986364300	occupation_decision_resettle	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_fort_cth_bastion		0.0000		0.0000	-1.0000	
1988006824	occupation_decision_colonise	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_colonise		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_unicorn_gate		0.0000		0.0000	-1.0000	
19893542	occupation_decision_colonise	none	wh3_dlc27_norsca_core_settlement		0		0	wh3_dlc27_occupation_decision_norsca_sayl	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000	wh3_dlc27_nor_spoils_occupy_settlement	false	-1	true	wh3_dlc27_nor_spoils_occupy_settlement	0.0000						0.0000		0.0000	-1.0000	wh3_dlc27_outside_norsca_regions
1991755598	occupation_decision_do_nothing	none			0		0	wh3_main_sc_ksl_kislev_occupation_decision_do_nothing		0	Do Nothing||Leave the settlement as it stands.	desolation	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
1992765694	occupation_decision_raze_without_occupy	kill			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_raze		0	Raze||All buildings are destroyed and the settlement is torched. The previous owners will like you a lot less!	wh3_dlc23_chd_chaos_dwarfs_raze	100.0000	0.3000	wh3_dlc23_chd_raze_raw_materials	false	4	false		2.0000						0.0000		0.0000	-1.0000	
1998628524	occupation_decision_occupy	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_emp		0.0000		0.0000	-1.0000	
2002391567	occupation_decision_colonise	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_colonise		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_fort_gryphon_gate		0.0000		0.0000	-1.0000	
2006277474	occupation_decision_gift_to_another_faction	enslave			0		0	wh2_dlc13_sc_lzd_nakai_occupation_decision_region_handover	wh2_dlc13_bundle_nakai_temple_gifted	3	Gift for Itzl||{{tr:occupation_decision_nakai}} This temple will focus mainly on blessed beasts and can unlock Beasts of Itzl army ability (summons Razordons).	placeholder	0.0000	0.3300	wh2_dlc13_occupation_reward_nakai_itzl	true	-1	true		0.0000						0.0000		0.0000	-1.0000	
2016771189	occupation_decision_gift_to_another_faction	none			0		0	wh3_dlc26_sc_ogr_ogre_kingdoms_occupation_gift_to_client		0	Gift to Client||Give ownership of the settlement to your current Contract Client.	enslave	0.0000	1.0000	wh3_dlc26_resource_cost_ogr_merc_points_occupation_with_treasury	false	-1	true		0.1000			gift_to_faction			0.0000		0.0000	-1.0000	
202589444	occupation_decision_raze_without_occupy	kill		wh2_twa03_bundle_rakarth_occupation_dark_elves	0		0	wh2_twa03_rakarth_occupation_decision_dark_elves		0	Raze||All buildings are destroyed and the settlement is torched.	wh2_main_def_dark_elves_raze	100.0000	0.2000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
2050244199	occupation_decision_gift_to_another_faction	none			0		0	wh3_dlc27_hef_aislinn_occupation_option_gift_outposts		0	Establish Outpost||Gift the settlement to another High Elf faction while also establishing a Sea Patrol Outpost.\n\n[[col:yellow]]{{tr:hp_campaign_point_1_asur_domination}}\n\n{{tr:hp_campaign_point_4_asur_domination}}[[/col]]	wh3_hef_focus_outposts	0.0000	1.0000		false	0	true		0.0000				wh3_main_primary_core_generic_minor		0.0000		0.0000	-1.0000	wh3_dlc27_aislinn_allowed_outpost_regions
2074767882	occupation_decision_occupy	kill	wh3_dlc27_norsca_altars_und		0		0	wh3_dlc27_occupation_decision_norsca_sayl		0	Raise a Chaos Altar||{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_say_settlement_occupation_altar_desc}}	wh3_dlc27_nor_raise_chaos_altar	0.0000	0.2000	wh3_dlc27_resource_cost_nor_raze_settlement_spoils_instant	true	-5	true		0.2000			nor_sayl_raise_altar			0.0000		0.0000	-1.0000	
2081556140	occupation_decision_colonise	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_colonise		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_emp		0.0000		0.0000	-1.0000	
2085734495	occupation_decision_occupy	none			0		0	wh3_dlc27_sc_sla_slaanesh_occupation_decision_colonise_loot_occupy_sack		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
2085841467	occupation_decision_occupy	kill	wh3_dlc27_norsca_core_settlement		0		0	wh3_dlc27_occupation_decision_norsca_sayl		0	Occupy||You occupy this settlement.	occupy	0.0000	1.0000		false	-2	true		0.0000						0.0000		0.0000	-1.0000	wh3_dlc27_norsca_regions
2093320437	occupation_decision_raze_without_occupy	none			0		0	wh3_main_feature_tzeentch_excluding_the_changeling		0	Raze||All buildings are destroyed and the settlement is torched. The previous owners will like you a lot less.	raze	100.0000	0.2000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
2094730810	occupation_decision_occupy	kill			0		0	wh3_dlc27_hef_aislinn_occupation_option_colonise_khaine		0	Establish Colony||Occupy the settlement and transform it into an Elven Colony\n\n[[col:yellow]]{{tr:wh3_dlc27_text_pointer_hef_establish_colony_text_pointer_2}}\n\n{{tr:pooled_resource_naval_supplies_tooltip_wh3_dlc27_hef_aislinn}}[[/col]]	wh2_main_hef_high_elves_colonise	0.0000	1.0000		false	1	true		0.0000			hef_aislinn_colonise	wh3_main_primary_core_generic_minor		0.0000		0.0000	-1.0000	
2096334299	occupation_decision_sack	enslave		wh2_twa03_bundle_rakarth_occupation_lizardmen	0		0	wh2_twa03_rakarth_occupation_decision_lizardmen		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
2099100715	occupation_decision_raze_without_occupy	none			0		0	wh3_main_sc_sla_slaanesh_occupation_decision_raze_without_occupy		0	Raze||All buildings are destroyed and the settlement is torched. The previous owners will like you a lot less.	raze	100.0000	0.2000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
2099213409	occupation_decision_colonise	enslave	wh3_dlc23_chd_tower		0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_colonise		0	Colonise as Tower||You settle your troops and construct a tower.\n\n{{tr:chd_settlement_description_tower}}\n\nTowers require a large amount of resources from Mines and Factories to develop.	occupy_tower	0.0000	1.0000		false	2	false		0.0000			occupy_tower	wh3_main_primary_core_special_major_zharr_naggrund		0.0000		0.0000	-1.0000	
210388482	occupation_decision_occupy	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_fort_phoenix_gate		0.0000		0.0000	-1.0000	
2104983616	occupation_decision_colonise	none			0		0	wh3_dlc27_sc_sla_the_masque_occupation_decision_colonise		0	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
2108916292	occupation_decision_resettle	none			0		0	wh2_dlc11_sc_cst_vampire_coast_occupation_decision_resettle		0	Resettle||With no regions currently under your control, you have the option to settle your army here.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
2114891607	occupation_decision_occupy	none	wh3_main_dae_khorne		0		0	wh3_main_sc_dae_daemons_occupation_decision_occupy		0	Occupy||For the glory of Khorne! {{tr:occupation_decision_occupy}}\n\n{{tr:settlement_types_occupy_tooltip}}	occupy_khorne	0.0000	1.0000	wh3_main_occupation_reward_daemons_khorne	true	0	true		0.1000						0.0000		0.0000	-1.0000	
2118593073	occupation_decision_occupy	kill			0		0	wh3_dlc27_hef_aislinn_occupation_option_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000				wh3_main_primary_core_special_fort_eagle_gate		0.0000		0.0000	-1.0000	
2120421649	occupation_decision_do_nothing	none			0		0	wh3_main_pro_sc_ksl_kislev_occupation_decision_do_nothing		0	Do Nothing||Leave the settlement as it stands.	desolation	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
2123500571	occupation_decision_occupy	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_fort_gryphon_gate		0.0000		0.0000	-1.0000	
2124658784	occupation_decision_raze_without_occupy	none			0		0	wh3_main_sc_ogr_ogre_kingdoms_occupation_decision_raze_without_occupy		0	Raze||All buildings are destroyed and the settlement is torched. The previous owners will like you a lot less.	raze	100.0000	0.2000		false	-1	true		0.0000					wh3_dlc26_ogr_meat_looting_sacking_razing	0.8000		0.0000	-1.0000	
2135151227	occupation_decision_raze_without_occupy	none			0	wh3_dlc26_block_occupation_khorne	3	wh3_main_sc_kho_khorne_occupation_decision_raze_without_occupy		0	Skulls for the Skull Throne||Raze the settlement and harvest the skulls of the fallen.	raze	0.0000	0.4000	wh3_main_resource_cost_kho_raze_settlement_skulls	false	-1	false		5.0000			kho_skulls_for_the_skull_throne			0.0000		0.0000	-1.0000	
2137868110	occupation_decision_sack	kill			0		0	wh_main_occupation_decision_bretonnia_sack_neutrals		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced. \n\nNo virtuous Knight searches for gold while there is evil to root out in the Lady's blessed name!	sack	0.0000	1.0000	wh3_main_chivalry_sack	false	-1	true		0.0000						0.0000		0.0000	-1.0000	
2139106450	occupation_decision_vassal	enslave			0		0	wh3_dlc20_occupation_decision_vassal_warriors		0	Subjugate||You become the master of the conquered faction, and they become your vassal, paying tribute each turn. All captives are enslaved.	occupy	0.0000	1.0000	wh3_dlc20_souls_vassalisation	false	-1	true		0.0000						0.0000		0.0000	-1.0000	
222165943	occupation_decision_occupy	enslave	wh3_dlc23_chd_outpost		0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy as Outpost||You occupy the settlement and establish a mining Outpost.\n\n{{tr:chd_settlement_description_outpost}}	occupy_outpost	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000			occupy_outpost	wh3_main_primary_core_generic_minor		0.0000		0.0000	-1.0000	
224851311	occupation_decision_occupy	none			0		0	wh3_main_sc_ksl_kislev_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
244876907	occupation_decision_resettle	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_oak_of_ages		0.0000		0.0000	-1.0000	
245305707	occupation_decision_raze_without_occupy	none			0		0	wh3_dlc26_sc_ogr_ogre_kingdoms_occupation_decision_raze_without_occupy_golgfag		0	Raze||All buildings are destroyed and the settlement is torched. The previous owners will like you a lot less.	raze	100.0000	0.2000	wh3_dlc26_resource_cost_ogr_merc_points_occupation	false	-1	true		0.2000					wh3_dlc26_ogr_meat_looting_sacking_razing	0.8000		0.0000	-1.0000	
258352084	occupation_decision_colonise	none	wh3_main_dae_khorne		0		0	wh3_main_sc_dae_daemons_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||For the glory of Khorne! Settle your troops.\n\n{{tr:settlement_types_occupy_tooltip}}	occupy_khorne	0.0000	1.0000	wh3_main_occupation_reward_daemons_khorne_colonise	true	0	true		0.0000						0.0000		0.0000	-1.0000	
260200307	occupation_decision_resettle	none	wh3_main_dae_tzeentch		0		0	wh3_main_sc_dae_daemons_occupation_decision_resettle		0	Resettle||For the glory of Tzeentch! With no regions currently under your control, you have the option to settle your army here.\n\n{{tr:settlement_types_occupy_tooltip}}	occupy_tzeentch	0.0000	1.0000	wh3_main_occupation_reward_daemons_tzeentch_colonise	true	3	true		0.0000						0.0000		0.0000	-1.0000	
264063103	occupation_decision_colonise	none			0		0	wh3_main_sc_ksl_kislev_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
267054399	occupation_decision_resettle	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_eagle_gate		0.0000		0.0000	-1.0000	
268063204	occupation_decision_occupy	kill			0		0	wh3_dlc27_hef_aislinn_occupation_option_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000				wh3_main_primary_core_special_fort_gryphon_gate		0.0000		0.0000	-1.0000	
287568053	occupation_decision_colonise	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_colonise		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_oak_of_ages		0.0000		0.0000	-1.0000	
293506302	occupation_decision_sack	enslave		wh2_twa03_bundle_rakarth_occupation_greenskins	0		0	wh2_twa03_rakarth_occupation_decision_greenskins		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
293667196	occupation_decision_loot	enslave		wh2_twa03_bundle_rakarth_occupation_norscans	0		0	wh2_twa03_rakarth_occupation_decision_norscans		0	Loot & Occupy||You gain wealth from looting, but buildings in the settlement are damaged. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is greatly reduced, and your diplomatic relations with the previous owner also suffer greatly.	loot	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
