building_chain	id
wh3_dlc27_hef_dragonship_artillery	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_barracks	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_beasts	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_dragons	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_extra	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_main_building	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_main_building_aislinn	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_navigation	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_respite	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_treasury	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_xp	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_sea_patrol_outpost_defence_garrison	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_sea_patrol_outpost_focus	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_sea_patrol_outpost_income_branch	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_chamber_of_the_phoenix_crown	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_colony_arnheim	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_colony_citadel_of_dusk	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_colony_fortress_of_dawn	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_colony_great_turtle_isle	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_colony_gronti_mingol	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_colony_the_star_tower	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_colony_tor_elasor	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_colony_tower_of_the_stars	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_special_colony_tower_of_the_sun	wh3_dlc27_bas_aislinn
wh3_main_hef_allied_outpost	wh3_dlc27_bas_aislinn
wh3_main_hef_resource_ivory	wh3_dlc27_bas_aislinn
wh3_main_special_settlement_bastion_other	wh3_dlc27_bas_aislinn
wh3_main_special_settlement_fort_other	wh3_dlc27_bas_aislinn
wh3_main_special_standing_stones	wh3_dlc27_bas_aislinn
wh3_main_special_the_great_desert_other	wh3_dlc27_bas_aislinn
wh_main_special_bordeleaux_vineyards	wh3_dlc27_bas_aislinn
wh_main_special_erengrad_port	wh3_dlc27_bas_aislinn
wh_main_special_marienburg_port	wh3_dlc27_bas_aislinn
wh2_dlc11_special_settlement_galleons_graveyard_other	wh3_dlc27_nor_sayl
wh2_dlc14_special_copher_port	wh3_dlc27_nor_sayl
wh2_dlc14_special_dragon_isle_port	wh3_dlc27_nor_sayl
wh2_main_foreign_slot_discovery_nor	wh3_dlc27_nor_sayl
wh2_main_special_fortress_gate_eagle_untainted	wh3_dlc27_nor_sayl
wh2_main_special_fortress_gate_griffon_untainted	wh3_dlc27_nor_sayl
wh2_main_special_fortress_gate_phoenix_untainted	wh3_dlc27_nor_sayl
wh2_main_special_fortress_gate_unicorn_untainted	wh3_dlc27_nor_sayl
wh2_main_special_lothern_port_other	wh3_dlc27_nor_sayl
wh2_main_special_peg_street_pawnshop	wh3_dlc27_nor_sayl
wh2_main_special_phoenix_king_court_nor	wh3_dlc27_nor_sayl
wh2_main_special_shrine_of_asuryan_other	wh3_dlc27_nor_sayl
wh2_main_special_shrine_of_khaine_other	wh3_dlc27_nor_sayl
wh2_main_special_skeggi_hall	wh3_dlc27_nor_sayl
wh2_main_special_ziggurat_of_dawn_beacon_chs	wh3_dlc27_nor_sayl
wh2_main_wef_oak_of_ages_occupied	wh3_dlc27_nor_sayl
wh2_twa03_special_ogham_stones	wh3_dlc27_nor_sayl
wh3_dlc23_special_fortress_of_dawn_dawns_harbour	wh3_dlc27_nor_sayl
wh3_dlc23_special_great_temple_of_hashut_other	wh3_dlc27_nor_sayl
wh3_dlc24_special_celestial_palace_other	wh3_dlc27_nor_sayl
wh3_dlc24_special_fu_chow_port	wh3_dlc27_nor_sayl
wh3_dlc24_special_monolith_bloody_hand	wh3_dlc27_nor_sayl
wh3_dlc27_nor_chaos_altar_garrison	wh3_dlc27_nor_sayl
wh3_dlc27_nor_chaos_altar_special_gate_towers	wh3_dlc27_nor_sayl
wh3_dlc27_nor_chaos_altar_und_raiding	wh3_dlc27_nor_sayl
wh3_dlc27_nor_chaos_altar_und_recruitment	wh3_dlc27_nor_sayl
wh3_dlc27_nor_chaos_altar_und_replenishment	wh3_dlc27_nor_sayl
wh3_dlc27_nor_port_altar	wh3_dlc27_nor_sayl
wh3_dlc27_nor_special_hall_of_urslo	wh3_dlc27_nor_sayl
wh3_dlc27_nor_special_losterikssons_hoard	wh3_dlc27_nor_sayl
wh3_dlc27_nor_special_mortkins_rest	wh3_dlc27_nor_sayl
wh3_dlc27_nor_special_shrine_of_asavar_kul	wh3_dlc27_nor_sayl
wh3_dlc27_nor_special_svengars_cairn	wh3_dlc27_nor_sayl
wh3_dlc27_nor_special_tomb_of_valmir	wh3_dlc27_nor_sayl
wh3_dlc27_nor_trap_core_accelerate_1a	wh3_dlc27_nor_sayl
wh3_dlc27_nor_trap_core_accelerate_1b	wh3_dlc27_nor_sayl
wh3_dlc27_nor_trap_core_accelerate_1c	wh3_dlc27_nor_sayl
wh3_dlc27_nor_trap_core_infiltrate	wh3_dlc27_nor_sayl
wh3_dlc27_settlement_nor_chaos_altar_und	wh3_dlc27_nor_sayl
wh3_dlc27_settlement_nor_chaos_altar_und_special_gate	wh3_dlc27_nor_sayl
wh3_dlc27_settlement_nor_chaos_altar_und_special_port	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_dyes	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_exotic_animals	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_furs	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_gemstones	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_gold	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_ivory	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_medicinal_plants	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_pastures	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_pottery	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_salt	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_spices	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_timber	wh3_dlc27_nor_sayl
wh3_main_ie_NORSCA_resource_wine	wh3_dlc27_nor_sayl
wh3_main_nor_allied_outpost	wh3_dlc27_nor_sayl
wh3_main_special_settlement_bastion_other	wh3_dlc27_nor_sayl
wh3_main_special_settlement_fort_other	wh3_dlc27_nor_sayl
wh3_main_special_the_great_desert_other	wh3_dlc27_nor_sayl
wh_main_NORSCA_beasts	wh3_dlc27_nor_sayl
wh_main_NORSCA_chaos	wh3_dlc27_nor_sayl
wh_main_NORSCA_creatures	wh3_dlc27_nor_sayl
wh_main_NORSCA_garrison	wh3_dlc27_nor_sayl
wh_main_NORSCA_loot	wh3_dlc27_nor_sayl
wh_main_NORSCA_military	wh3_dlc27_nor_sayl
wh_main_NORSCA_offerings	wh3_dlc27_nor_sayl
wh_main_NORSCA_outpost_experience	wh3_dlc27_nor_sayl
wh_main_NORSCA_outpost_garrison	wh3_dlc27_nor_sayl
wh_main_NORSCA_outpost_growth	wh3_dlc27_nor_sayl
wh_main_NORSCA_outpost_income	wh3_dlc27_nor_sayl
wh_main_NORSCA_outpost_military	wh3_dlc27_nor_sayl
wh_main_NORSCA_outpost_settlement	wh3_dlc27_nor_sayl
wh_main_NORSCA_outpost_stables	wh3_dlc27_nor_sayl
wh_main_NORSCA_port	wh3_dlc27_nor_sayl
wh_main_NORSCA_resource_iron	wh3_dlc27_nor_sayl
wh_main_NORSCA_resource_marble	wh3_dlc27_nor_sayl
wh_main_NORSCA_resource_obsidian	wh3_dlc27_nor_sayl
wh_main_NORSCA_settlement_major	wh3_dlc27_nor_sayl
wh_main_NORSCA_settlement_minor	wh3_dlc27_nor_sayl
wh_main_NORSCA_slaves	wh3_dlc27_nor_sayl
wh_main_NORSCA_smith	wh3_dlc27_nor_sayl
wh_main_NORSCA_stables	wh3_dlc27_nor_sayl
wh_main_NORSCA_walls	wh3_dlc27_nor_sayl
wh_main_NORSCA_worship	wh3_dlc27_nor_sayl
wh_main_bretonnia_legendary_bordeleaux	wh3_dlc27_nor_sayl
wh_main_special_erengrad_port	wh3_dlc27_nor_sayl
wh_main_special_marienburg_port	wh3_dlc27_nor_sayl
wh2_dlc11_special_settlement_galleons_graveyard_other	wh3_dlc27_nor_throgg
wh2_dlc14_special_copher_port	wh3_dlc27_nor_throgg
wh2_dlc14_special_dragon_isle_port	wh3_dlc27_nor_throgg
wh2_main_foreign_slot_discovery_nor	wh3_dlc27_nor_throgg
wh2_main_special_fortress_gate_eagle_untainted	wh3_dlc27_nor_throgg
wh2_main_special_fortress_gate_griffon_untainted	wh3_dlc27_nor_throgg
wh2_main_special_fortress_gate_phoenix_untainted	wh3_dlc27_nor_throgg
wh2_main_special_fortress_gate_unicorn_untainted	wh3_dlc27_nor_throgg
wh2_main_special_lothern_port_other	wh3_dlc27_nor_throgg
wh2_main_special_peg_street_pawnshop	wh3_dlc27_nor_throgg
wh2_main_special_phoenix_king_court_nor	wh3_dlc27_nor_throgg
wh2_main_special_shrine_of_asuryan_other	wh3_dlc27_nor_throgg
wh2_main_special_shrine_of_khaine_other	wh3_dlc27_nor_throgg
wh2_main_special_skeggi_hall	wh3_dlc27_nor_throgg
wh2_main_special_ziggurat_of_dawn_beacon_chs	wh3_dlc27_nor_throgg
wh2_main_wef_oak_of_ages_occupied	wh3_dlc27_nor_throgg
wh2_twa03_special_ogham_stones	wh3_dlc27_nor_throgg
wh3_dlc23_special_fortress_of_dawn_dawns_harbour	wh3_dlc27_nor_throgg
wh3_dlc23_special_great_temple_of_hashut_other	wh3_dlc27_nor_throgg
wh3_dlc24_special_celestial_palace_other	wh3_dlc27_nor_throgg
wh3_dlc24_special_fu_chow_port	wh3_dlc27_nor_throgg
wh3_dlc24_special_monolith_bloody_hand	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_garrison	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_kho_raiding	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_kho_recruitment	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_kho_replenishment	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_nur_raiding	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_nur_recruitment	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_nur_replenishment	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_sla_raiding	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_sla_recruitment	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_sla_replenishment	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_special_gate_towers	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_tze_raiding	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_tze_recruitment	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_tze_replenishment	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_und_raiding	wh3_dlc27_nor_throgg
wh3_dlc27_nor_chaos_altar_und_replenishment	wh3_dlc27_nor_throgg
wh3_dlc27_nor_port_altar	wh3_dlc27_nor_throgg
wh3_dlc27_nor_special_hall_of_urslo	wh3_dlc27_nor_throgg
wh3_dlc27_nor_special_losterikssons_hoard	wh3_dlc27_nor_throgg
wh3_dlc27_nor_special_mortkins_rest	wh3_dlc27_nor_throgg
wh3_dlc27_nor_special_shrine_of_asavar_kul	wh3_dlc27_nor_throgg
wh3_dlc27_nor_special_svengars_cairn	wh3_dlc27_nor_throgg
wh3_dlc27_nor_special_tomb_of_valmir	wh3_dlc27_nor_throgg
wh3_dlc27_nor_throgg_special_monster_den	wh3_dlc27_nor_throgg
wh3_dlc27_nor_throgg_trolls_woods_altar	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_kho	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_kho_special_gate	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_kho_special_port	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_nur	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_nur_special_gate	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_nur_special_port	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_sla	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_sla_special_gate	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_sla_special_port	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_tze	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_tze_special_gate	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_tze_special_port	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_und	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_und_special_gate	wh3_dlc27_nor_throgg
wh3_dlc27_settlement_nor_chaos_altar_und_special_port	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_bile_trolls	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_bile_trolls_altar	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_chaos_trolls	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_chaos_trolls_altar	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_river_trolls	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_river_trolls_altar	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_stone_trolls	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_stone_trolls_altar	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_trolls_shelter	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_trolls_shelter_altar	wh3_dlc27_nor_throgg
wh3_dlc27_special_throgg_trolls_woods	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_dyes	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_exotic_animals	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_furs	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_gemstones	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_gold	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_ivory	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_medicinal_plants	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_pastures	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_pottery	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_salt	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_spices	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_timber	wh3_dlc27_nor_throgg
wh3_main_ie_NORSCA_resource_wine	wh3_dlc27_nor_throgg
wh3_main_nor_allied_outpost	wh3_dlc27_nor_throgg
wh3_main_special_settlement_bastion_other	wh3_dlc27_nor_throgg
wh3_main_special_settlement_fort_other	wh3_dlc27_nor_throgg
wh3_main_special_the_great_desert_other	wh3_dlc27_nor_throgg
wh_dlc27_NORSCA_offerings_throgg	wh3_dlc27_nor_throgg
wh_main_NORSCA_beasts	wh3_dlc27_nor_throgg
wh_main_NORSCA_chaos	wh3_dlc27_nor_throgg
wh_main_NORSCA_creatures	wh3_dlc27_nor_throgg
wh_main_NORSCA_garrison	wh3_dlc27_nor_throgg
wh_main_NORSCA_loot	wh3_dlc27_nor_throgg
wh_main_NORSCA_military	wh3_dlc27_nor_throgg
wh_main_NORSCA_outpost_experience	wh3_dlc27_nor_throgg
wh_main_NORSCA_outpost_garrison	wh3_dlc27_nor_throgg
wh_main_NORSCA_outpost_growth	wh3_dlc27_nor_throgg
wh_main_NORSCA_outpost_income	wh3_dlc27_nor_throgg
wh_main_NORSCA_outpost_military	wh3_dlc27_nor_throgg
wh_main_NORSCA_outpost_settlement	wh3_dlc27_nor_throgg
wh_main_NORSCA_outpost_stables	wh3_dlc27_nor_throgg
wh_main_NORSCA_port	wh3_dlc27_nor_throgg
wh_main_NORSCA_resource_iron	wh3_dlc27_nor_throgg
wh_main_NORSCA_resource_marble	wh3_dlc27_nor_throgg
wh_main_NORSCA_resource_obsidian	wh3_dlc27_nor_throgg
wh_main_NORSCA_settlement_major	wh3_dlc27_nor_throgg
wh_main_NORSCA_settlement_minor	wh3_dlc27_nor_throgg
wh_main_NORSCA_slaves	wh3_dlc27_nor_throgg
wh_main_NORSCA_smith	wh3_dlc27_nor_throgg
wh_main_NORSCA_stables	wh3_dlc27_nor_throgg
wh_main_NORSCA_walls	wh3_dlc27_nor_throgg
wh_main_NORSCA_worship	wh3_dlc27_nor_throgg
wh_main_bretonnia_legendary_bordeleaux	wh3_dlc27_nor_throgg
wh_main_special_erengrad_port	wh3_dlc27_nor_throgg
wh_main_special_marienburg_port	wh3_dlc27_nor_throgg
wh2_dlc11_special_settlement_galleons_graveyard_other	wh3_dlc27_sla_masque
wh2_dlc14_special_copher_port	wh3_dlc27_sla_masque
wh2_dlc14_special_dragon_isle_port	wh3_dlc27_sla_masque
wh2_dlc14_special_nagashizzar_other	wh3_dlc27_sla_masque
wh2_dlc15_special_fortress_of_vorag_tower_of_the_bloodytooth	wh3_dlc27_sla_masque
wh2_main_special_altar_of_ultimate_darkness	wh3_dlc27_sla_masque
wh2_main_special_chamber_of_visions	wh3_dlc27_sla_masque
wh2_main_special_ellyrian_stables_sla	wh3_dlc27_sla_masque
wh2_main_special_fortress_gate_eagle_untainted	wh3_dlc27_sla_masque
wh2_main_special_fortress_gate_griffon_untainted	wh3_dlc27_sla_masque
wh2_main_special_fortress_gate_phoenix_untainted	wh3_dlc27_sla_masque
wh2_main_special_fortress_gate_unicorn_untainted	wh3_dlc27_sla_masque
wh2_main_special_golden_tower_of_the_gods_other	wh3_dlc27_sla_masque
wh2_main_special_lothern_port_other	wh3_dlc27_sla_masque
wh2_main_special_pyramid_of_nagash_other	wh3_dlc27_sla_masque
wh2_main_special_quintex	wh3_dlc27_sla_masque
wh2_main_special_shrine_of_asuryan_other	wh3_dlc27_sla_masque
wh2_main_special_shrine_of_khaine_other	wh3_dlc27_sla_masque
wh2_main_wef_oak_of_ages_occupied	wh3_dlc27_sla_masque
wh2_twa03_special_ogham_stones	wh3_dlc27_sla_masque
wh3_dlc23_special_fortress_of_dawn_dawns_harbour	wh3_dlc27_sla_masque
wh3_dlc23_special_great_temple_of_hashut_other	wh3_dlc27_sla_masque
wh3_dlc24_special_celestial_palace_other	wh3_dlc27_sla_masque
wh3_dlc24_special_ecstatic_hunt	wh3_dlc27_sla_masque
wh3_dlc24_special_fu_chow_port	wh3_dlc27_sla_masque
wh3_dlc24_special_pillar_of_bone_other	wh3_dlc27_sla_masque
wh3_dlc25_sch_special_nuln_throne_of_chaos_sla	wh3_dlc27_sla_masque
wh3_dlc27_sla_cult_special_masque	wh3_dlc27_sla_masque
wh3_dlc27_sla_followers	wh3_dlc27_sla_masque
wh3_dlc27_sla_riders	wh3_dlc27_sla_masque
wh3_dlc27_sla_special_cirienvels_stage	wh3_dlc27_sla_masque
wh3_dlc27_sla_special_defiled_elven_colony	wh3_dlc27_sla_masque
wh3_dlc27_sla_special_desecrated_moonspire	wh3_dlc27_sla_masque
wh3_dlc27_sla_special_temple_of_desires	wh3_dlc27_sla_masque
wh3_main_cult_magus_trial	wh3_dlc27_sla_masque
wh3_main_foreign_slot_discovery_sla	wh3_dlc27_sla_masque
wh3_main_sla_allied_outpost	wh3_dlc27_sla_masque
wh3_main_sla_barracks	wh3_dlc27_sla_masque
wh3_main_sla_cav	wh3_dlc27_sla_masque
wh3_main_sla_chariots	wh3_dlc27_sla_masque
wh3_main_sla_cult_1	wh3_dlc27_sla_masque
wh3_main_sla_cult_3	wh3_dlc27_sla_masque
wh3_main_sla_cult_4	wh3_dlc27_sla_masque
wh3_main_sla_cult_corruption_1	wh3_dlc27_sla_masque
wh3_main_sla_cult_corruption_2	wh3_dlc27_sla_masque
wh3_main_sla_cult_magus	wh3_dlc27_sla_masque
wh3_main_sla_cult_teleport	wh3_dlc27_sla_masque
wh3_main_sla_infra_corruption	wh3_dlc27_sla_masque
wh3_main_sla_infra_devotee	wh3_dlc27_sla_masque
wh3_main_sla_infra_growth_income	wh3_dlc27_sla_masque
wh3_main_sla_infra_growth_xp	wh3_dlc27_sla_masque
wh3_main_sla_infra_order	wh3_dlc27_sla_masque
wh3_main_sla_keeper	wh3_dlc27_sla_masque
wh3_main_sla_marauders	wh3_dlc27_sla_masque
wh3_main_sla_port	wh3_dlc27_sla_masque
wh3_main_sla_resource_animals	wh3_dlc27_sla_masque
wh3_main_sla_resource_dyes	wh3_dlc27_sla_masque
wh3_main_sla_resource_furs	wh3_dlc27_sla_masque
wh3_main_sla_resource_gems	wh3_dlc27_sla_masque
wh3_main_sla_resource_gold	wh3_dlc27_sla_masque
wh3_main_sla_resource_iron	wh3_dlc27_sla_masque
wh3_main_sla_resource_ivory	wh3_dlc27_sla_masque
wh3_main_sla_resource_marble	wh3_dlc27_sla_masque
wh3_main_sla_resource_medicine	wh3_dlc27_sla_masque
wh3_main_sla_resource_obsidian	wh3_dlc27_sla_masque
wh3_main_sla_resource_pasture	wh3_dlc27_sla_masque
wh3_main_sla_resource_pottery	wh3_dlc27_sla_masque
wh3_main_sla_resource_salt	wh3_dlc27_sla_masque
wh3_main_sla_resource_spices	wh3_dlc27_sla_masque
wh3_main_sla_resource_wine	wh3_dlc27_sla_masque
wh3_main_sla_resource_wood	wh3_dlc27_sla_masque
wh3_main_sla_seekers	wh3_dlc27_sla_masque
wh3_main_sla_settlement_major	wh3_dlc27_sla_masque
wh3_main_sla_settlement_minor	wh3_dlc27_sla_masque
wh3_main_sla_walls_major	wh3_dlc27_sla_masque
wh3_main_sla_walls_minor	wh3_dlc27_sla_masque
wh3_main_special_court_of_the_covenant_sla	wh3_dlc27_sla_masque
wh3_main_special_settlement_bastion_other	wh3_dlc27_sla_masque
wh3_main_special_settlement_fort_other	wh3_dlc27_sla_masque
wh3_main_special_the_great_desert_other	wh3_dlc27_sla_masque
wh3_main_special_the_marcher_fortress	wh3_dlc27_sla_masque
wh3_main_special_the_pandemournium	wh3_dlc27_sla_masque
wh3_main_special_the_vale_of_creatures	wh3_dlc27_sla_masque
wh_main_bretonnia_legendary_bordeleaux	wh3_dlc27_sla_masque
wh_main_special_erengrad_port	wh3_dlc27_sla_masque
wh_main_special_marienburg_port	wh3_dlc27_sla_masque
wh2_dlc11_special_settlement_galleons_graveyard_other	wh3_dlc27_sla_tormentors
wh2_dlc14_special_copher_port	wh3_dlc27_sla_tormentors
wh2_dlc14_special_copher_port_bretonnia	wh3_dlc27_sla_tormentors
wh2_dlc14_special_dragon_isle_port	wh3_dlc27_sla_tormentors
wh2_dlc14_special_nagashizzar_other	wh3_dlc27_sla_tormentors
wh2_dlc15_special_fortress_of_vorag_tower_of_the_bloodytooth	wh3_dlc27_sla_tormentors
wh2_main_special_altar_of_ultimate_darkness	wh3_dlc27_sla_tormentors
wh2_main_special_chamber_of_visions	wh3_dlc27_sla_tormentors
wh2_main_special_ellyrian_stables_sla	wh3_dlc27_sla_tormentors
wh2_main_special_fortress_gate_eagle_untainted	wh3_dlc27_sla_tormentors
wh2_main_special_fortress_gate_griffon_untainted	wh3_dlc27_sla_tormentors
wh2_main_special_fortress_gate_phoenix_untainted	wh3_dlc27_sla_tormentors
wh2_main_special_fortress_gate_unicorn_untainted	wh3_dlc27_sla_tormentors
wh2_main_special_golden_tower_of_the_gods_other	wh3_dlc27_sla_tormentors
wh2_main_special_lothern_port_other	wh3_dlc27_sla_tormentors
wh2_main_special_pyramid_of_nagash_other	wh3_dlc27_sla_tormentors
wh2_main_special_quintex	wh3_dlc27_sla_tormentors
wh2_main_special_shrine_of_asuryan_other	wh3_dlc27_sla_tormentors
wh2_main_special_shrine_of_khaine_other	wh3_dlc27_sla_tormentors
wh2_main_wef_oak_of_ages_occupied	wh3_dlc27_sla_tormentors
wh2_twa03_special_ogham_stones	wh3_dlc27_sla_tormentors
wh3_dlc23_special_fortress_of_dawn_dawns_harbour	wh3_dlc27_sla_tormentors
wh3_dlc23_special_great_temple_of_hashut_other	wh3_dlc27_sla_tormentors
wh3_dlc24_special_celestial_palace_other	wh3_dlc27_sla_tormentors
wh3_dlc24_special_ecstatic_hunt	wh3_dlc27_sla_tormentors
wh3_dlc24_special_fu_chow_port	wh3_dlc27_sla_tormentors
wh3_dlc24_special_pillar_of_bone_other	wh3_dlc27_sla_tormentors
wh3_dlc25_sch_special_nuln_throne_of_chaos_sla	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_all_patrols	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_characters	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_daemon_rupture	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_daemonic_mounts	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_dechala	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_exemplars	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_greater_servants	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_mortal_riders	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_research	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_rituals	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_settlement	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_tribute	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_walls	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_palace_warrior_halls	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_thrall_camp_garrison	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_thrall_camp_income	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_thrall_camp_palace_support	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_thrall_camp_settlement	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_thrall_camp_thrall_export	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_war_pit_corruption	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_war_pit_local_army	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_war_pit_mortal_barracks	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_war_pit_settlement	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_war_pit_stables	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_war_pit_twisted_barracks	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dec_war_pit_walls	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dechala_cult_1	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dechala_cult_2	wh3_dlc27_sla_tormentors
wh3_dlc27_sla_dechala_cult_3	wh3_dlc27_sla_tormentors
