unit	military_group
wh3_main_nur_mon_beast_of_nurgle_0	wh2_main_rogue_abominations
wh3_main_nur_mon_beast_of_nurgle_0	wh3_dlc20_group_chs_festus
wh3_main_nur_mon_beast_of_nurgle_0	wh3_dlc25_nur_tamurkhan
wh3_main_nur_mon_beast_of_nurgle_0	wh3_main_dae
wh3_main_nur_mon_beast_of_nurgle_0	wh3_main_nur
wh3_main_nur_mon_great_unclean_one_0	wh3_dlc20_group_chs_festus
wh3_main_nur_mon_great_unclean_one_0	wh3_dlc25_nur_tamurkhan
wh3_main_nur_mon_great_unclean_one_0	wh3_main_dae
wh3_main_nur_mon_great_unclean_one_0	wh3_main_nur
wh3_main_nur_mon_plague_toads_0	wh3_dlc25_nur_tamurkhan
wh3_main_nur_mon_plague_toads_0	wh3_main_dae
wh3_main_nur_mon_plague_toads_0	wh3_main_nur
wh3_main_nur_mon_rot_flies_0	wh3_dlc25_nur_tamurkhan
wh3_main_nur_mon_rot_flies_0	wh3_main_dae
wh3_main_nur_mon_rot_flies_0	wh3_main_nur
wh3_main_nur_mon_soul_grinder_0	wh3_dlc20_group_chs_festus
wh3_main_nur_mon_soul_grinder_0	wh3_dlc25_nur_tamurkhan
wh3_main_nur_mon_soul_grinder_0	wh3_main_dae
wh3_main_nur_mon_soul_grinder_0	wh3_main_nur
wh3_main_nur_mon_spawn_of_nurgle_0_warriors	wh3_dlc20_group_chs_festus
wh3_main_nur_mon_spawn_of_nurgle_0_warriors	wh3_main_group_belakor
wh3_main_nur_mon_spawn_of_nurgle_0_warriors	wh_main_group_chaos
wh3_main_nur_mon_spawn_of_nurgle_0	wh3_dlc25_nur_tamurkhan
wh3_main_nur_mon_spawn_of_nurgle_0	wh3_main_dae
wh3_main_nur_mon_spawn_of_nurgle_0	wh3_main_nur
wh3_main_ogr_cav_crushers_0	wh3_main_ogr
wh3_main_ogr_cav_crushers_1	wh3_main_ogr
wh3_main_ogr_cav_mournfang_cavalry_0	wh3_main_ogr
wh3_main_ogr_cav_mournfang_cavalry_1	wh3_main_ogr
wh3_main_ogr_cav_mournfang_cavalry_2	wh3_main_ogr
wh3_main_ogr_cha_butcher_beasts_0	wh3_main_ogr
wh3_main_ogr_cha_butcher_great_maw_0	wh3_main_ogr
wh3_main_ogr_cha_firebelly_0	wh3_main_ogr
wh3_main_ogr_cha_greasus_goldtooth_0	wh3_main_ogr
wh3_main_ogr_cha_hunter_0	wh3_main_ogr
wh3_main_ogr_cha_hunter_1	wh3_main_ogr
wh3_main_ogr_cha_skrag_the_slaughterer_0	wh3_main_ogr
wh3_main_ogr_cha_slaughtermaster_beasts_0	wh3_main_ogr
wh3_main_ogr_cha_slaughtermaster_great_maw_0	wh3_main_ogr
wh3_main_ogr_cha_tyrant_0	wh3_main_ogr
wh3_main_ogr_inf_gnoblars_0	wh3_main_ogr
wh3_main_ogr_inf_gnoblars_1	wh2_main_rogue_stuff_snatchers
wh3_main_ogr_inf_gnoblars_1	wh3_main_ogr
wh3_main_ogr_inf_gnoblars_flingers	wh2_main_rogue_stuff_snatchers
wh3_main_ogr_inf_gnoblars_flingers	wh3_main_ogr
wh3_main_ogr_inf_ironguts_0	wh3_main_ogr
wh3_main_ogr_inf_ironguts_0	wh3_main_rogue_the_challenge_stone_pact
wh3_main_ogr_inf_leadbelchers_0	wh3_main_ogr
wh3_main_ogr_inf_leadbelchers_0	wh3_main_rogue_the_challenge_stone_pact
wh3_main_ogr_inf_maneaters_0	wh2_dlc11_group_vampire_coast_sartosa
wh3_main_ogr_inf_maneaters_0	wh3_main_ogr
wh3_main_ogr_inf_maneaters_0	wh3_main_rogue_the_challenge_stone_pact
wh3_main_ogr_inf_maneaters_1	wh3_main_ogr
wh3_main_ogr_inf_maneaters_1	wh3_main_rogue_the_challenge_stone_pact
wh3_main_ogr_inf_maneaters_2	wh3_main_ogr
wh3_main_ogr_inf_maneaters_2	wh3_main_rogue_the_challenge_stone_pact
wh3_main_ogr_inf_maneaters_3	wh2_dlc11_group_vampire_coast_sartosa
wh3_main_ogr_inf_maneaters_3	wh3_main_ogr
wh3_main_ogr_inf_maneaters_3	wh3_main_rogue_the_challenge_stone_pact
wh3_main_ogr_inf_ogres_0	wh3_main_ogr
wh3_main_ogr_inf_ogres_0	wh3_main_rogue_the_challenge_stone_pact
wh3_main_ogr_inf_ogres_1	wh3_main_ogr
wh3_main_ogr_inf_ogres_1	wh3_main_rogue_the_challenge_stone_pact
wh3_main_ogr_inf_ogres_2	wh3_main_ogr
wh3_main_ogr_inf_ogres_2	wh3_main_rogue_minor_cults
wh3_main_ogr_inf_ogres_2	wh3_main_rogue_the_challenge_stone_pact
wh3_main_ogr_mon_giant_0	wh3_main_ogr
wh3_main_ogr_mon_gorgers_0	wh2_main_rogue_beastcatchas
wh3_main_ogr_mon_gorgers_0	wh3_main_ogr
wh3_main_ogr_mon_sabretusk_pack_0	wh3_main_ogr
wh3_main_ogr_mon_stonehorn_0	wh3_main_ogr
wh3_main_ogr_mon_stonehorn_1	wh3_main_ogr
wh3_main_ogr_veh_gnoblar_scraplauncher_0	wh3_main_ogr
wh3_main_ogr_veh_ironblaster_0	wh3_main_ogr
wh3_main_pro_kho_cha_bloodreaper_0	wh3_main_pro_kho
wh3_main_pro_kho_cha_bloodreaper_1	wh3_main_pro_kho
wh3_main_pro_kho_cha_bloodreaper_2	wh3_main_pro_kho
wh3_main_pro_kho_cha_cultist_0	wh3_main_pro_kho
wh3_main_pro_kho_cha_cultist_1	wh3_main_pro_kho
wh3_main_pro_kho_cha_herald_of_khorne_0	wh3_main_pro_kho
wh3_main_pro_kho_cha_herald_of_khorne_1	wh3_main_pro_kho
wh3_main_pro_kho_cha_herald_of_khorne_2	wh3_main_pro_kho
wh3_main_pro_kho_inf_bloodletters_0	wh3_main_pro_kho
wh3_main_pro_kho_inf_chaos_furies_0	wh3_main_pro_kho
wh3_main_pro_kho_inf_chaos_warhounds_0	wh3_main_pro_kho
wh3_main_pro_kho_inf_chaos_warriors_0	wh3_main_pro_kho
wh3_main_pro_kho_inf_flesh_hounds_of_khorne_0	wh3_main_pro_kho
wh3_main_pro_ksl_cav_gryphon_legion_ror_0	wh3_main_pro_ksl
wh3_main_pro_ksl_cav_horse_raiders_0	wh3_main_pro_ksl
wh3_main_pro_ksl_cav_war_bear_riders_1	wh3_main_pro_ksl
wh3_main_pro_ksl_cav_winged_lancers_0	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_frost_maiden_ice_0	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_frost_maiden_ice_1	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_frost_maiden_ice_2	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_gerik_0	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_patriarch_0	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_patriarch_1	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_patriarch_2	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_sergi_0	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_slavin_0	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_yuri_0	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_yuri_1	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_yuri_2	wh3_main_pro_ksl
wh3_main_pro_ksl_cha_yuri_3	wh3_main_pro_ksl
wh3_main_pro_ksl_inf_armoured_kossars_0	wh3_main_pro_ksl
wh3_main_pro_ksl_inf_ice_guard_ror_0	wh3_main_pro_ksl
wh3_main_pro_ksl_inf_ice_guard_ror_1	wh3_main_pro_ksl
wh3_main_pro_ksl_inf_kossars_0	wh3_main_pro_ksl
wh3_main_pro_ksl_inf_kossars_1	wh3_main_pro_ksl
wh3_main_pro_ksl_inf_streltsi_0	wh3_main_pro_ksl
wh3_main_pro_ksl_inf_tzar_guard_0	wh3_main_pro_ksl
wh3_main_pro_ksl_mon_elemental_bear_ror_0	wh3_main_pro_ksl
wh3_main_pro_ksl_mon_snow_leopard_ror_0	wh3_main_pro_ksl
wh3_main_pro_ksl_veh_heavy_war_sled_ror_0	wh3_main_pro_ksl
wh3_main_pro_ksl_veh_light_war_sled_ror_0	wh3_main_pro_ksl
wh3_main_pro_ksl_veh_little_grom_0	wh3_main_pro_ksl
wh3_main_pro_tze_cav_chaos_knights_0	wh3_main_pro_tze
wh3_main_pro_tze_cha_cultist_0	wh3_main_pro_tze
wh3_main_pro_tze_cha_cultist_1	wh3_main_pro_tze
wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_0	wh3_main_pro_tze
wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_1	wh3_main_pro_tze
wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2	wh3_main_pro_tze
wh3_main_pro_tze_inf_blue_horrors_0	wh3_main_pro_tze
wh3_main_pro_tze_inf_forsaken_0	wh3_main_pro_tze
wh3_main_pro_tze_inf_pink_horrors_0	wh3_main_pro_tze
wh3_main_pro_tze_mon_flamers_0	wh3_main_pro_tze
wh3_main_pro_tze_mon_screamers_0	wh3_main_pro_tze
wh3_main_sla_cav_heartseekers_of_slaanesh_0	wh3_main_dae
wh3_main_sla_cav_heartseekers_of_slaanesh_0	wh3_main_sla
wh3_main_sla_cav_hellstriders_0	wh3_dlc20_group_chs_azazel
wh3_main_sla_cav_hellstriders_0	wh3_main_dae
wh3_main_sla_cav_hellstriders_0	wh3_main_group_belakor
wh3_main_sla_cav_hellstriders_0	wh3_main_sla
wh3_main_sla_cav_hellstriders_0	wh_main_group_chaos
wh3_main_sla_cav_hellstriders_1	wh3_dlc20_group_chs_azazel
wh3_main_sla_cav_hellstriders_1	wh3_main_dae
wh3_main_sla_cav_hellstriders_1	wh3_main_group_belakor
wh3_main_sla_cav_hellstriders_1	wh3_main_sla
wh3_main_sla_cav_hellstriders_1	wh_main_group_chaos
wh3_main_sla_cav_seekers_of_slaanesh_0	wh3_main_dae
wh3_main_sla_cav_seekers_of_slaanesh_0	wh3_main_sla
wh3_main_sla_cha_alluress_shadow_0	wh3_main_dae
wh3_main_sla_cha_alluress_shadow_0	wh3_main_sla
wh3_main_sla_cha_alluress_shadow_1	wh3_main_dae
wh3_main_sla_cha_alluress_shadow_1	wh3_main_sla
wh3_main_sla_cha_alluress_shadow_2	wh3_main_dae
wh3_main_sla_cha_alluress_shadow_2	wh3_main_sla
wh3_main_sla_cha_alluress_shadow_3	wh3_main_dae
wh3_main_sla_cha_alluress_shadow_3	wh3_main_sla
wh3_main_sla_cha_alluress_slaanesh_0	wh3_main_dae
wh3_main_sla_cha_alluress_slaanesh_0	wh3_main_sla
wh3_main_sla_cha_alluress_slaanesh_1	wh3_main_dae
wh3_main_sla_cha_alluress_slaanesh_1	wh3_main_sla
wh3_main_sla_cha_alluress_slaanesh_2	wh3_main_dae
wh3_main_sla_cha_alluress_slaanesh_2	wh3_main_sla
wh3_main_sla_cha_alluress_slaanesh_3	wh3_main_dae
wh3_main_sla_cha_alluress_slaanesh_3	wh3_main_sla
wh3_main_sla_cha_cultist_0	wh3_main_dae
wh3_main_sla_cha_cultist_0	wh3_main_sla
wh3_main_sla_cha_cultist_1	wh3_main_dae
wh3_main_sla_cha_cultist_1	wh3_main_sla
wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0	wh3_main_dae
wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0	wh3_main_sla
wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0	wh3_main_dae
wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0	wh3_main_sla
wh3_main_sla_cha_herald_of_slaanesh_shadow_0	wh3_main_dae
wh3_main_sla_cha_herald_of_slaanesh_shadow_0	wh3_main_sla
wh3_main_sla_cha_herald_of_slaanesh_shadow_1	wh3_main_dae
wh3_main_sla_cha_herald_of_slaanesh_shadow_1	wh3_main_sla
wh3_main_sla_cha_herald_of_slaanesh_shadow_2	wh3_main_dae
wh3_main_sla_cha_herald_of_slaanesh_shadow_2	wh3_main_sla
wh3_main_sla_cha_herald_of_slaanesh_shadow_3	wh3_main_dae
wh3_main_sla_cha_herald_of_slaanesh_shadow_3	wh3_main_sla
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0	wh3_main_dae
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0	wh3_main_sla
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_1	wh3_main_dae
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_1	wh3_main_sla
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2	wh3_main_dae
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2	wh3_main_sla
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3	wh3_main_dae
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3	wh3_main_sla
wh3_main_sla_cha_nkari_0	wh3_main_dae
wh3_main_sla_cha_nkari_0	wh3_main_sla
wh3_main_sla_inf_chaos_furies_0	wh3_main_dae
wh3_main_sla_inf_chaos_furies_0	wh3_main_sla
wh3_main_sla_inf_daemonette_0	wh3_dlc20_group_chs_azazel
wh3_main_sla_inf_daemonette_0	wh3_dlc27_rogue_unholy_pageant
wh3_main_sla_inf_daemonette_0	wh3_main_dae
wh3_main_sla_inf_daemonette_0	wh3_main_def_morathi
wh3_main_sla_inf_daemonette_0	wh3_main_group_belakor
wh3_main_sla_inf_daemonette_0	wh3_main_sla
wh3_main_sla_inf_daemonette_1	wh3_dlc20_group_chs_azazel
wh3_main_sla_inf_daemonette_1	wh3_main_dae
wh3_main_sla_inf_daemonette_1	wh3_main_def_morathi
wh3_main_sla_inf_daemonette_1	wh3_main_group_belakor
wh3_main_sla_inf_daemonette_1	wh3_main_sla
wh3_main_sla_inf_marauders_0	wh3_main_dae
wh3_main_sla_inf_marauders_0	wh3_main_sla
wh3_main_sla_inf_marauders_1	wh3_main_dae
wh3_main_sla_inf_marauders_1	wh3_main_sla
wh3_main_sla_inf_marauders_2	wh3_main_dae
wh3_main_sla_inf_marauders_2	wh3_main_sla
wh3_main_sla_mon_fiends_of_slaanesh_0	wh3_dlc20_group_chs_azazel
wh3_main_sla_mon_fiends_of_slaanesh_0	wh3_main_dae
wh3_main_sla_mon_fiends_of_slaanesh_0	wh3_main_sla
wh3_main_sla_mon_keeper_of_secrets_0	wh3_dlc20_group_chs_azazel
wh3_main_sla_mon_keeper_of_secrets_0	wh3_main_dae
wh3_main_sla_mon_keeper_of_secrets_0	wh3_main_sla
wh3_main_sla_mon_soul_grinder_0	wh3_dlc20_group_chs_azazel
wh3_main_sla_mon_soul_grinder_0	wh3_main_dae
wh3_main_sla_mon_soul_grinder_0	wh3_main_sla
wh3_main_sla_mon_spawn_of_slaanesh_0	wh3_dlc20_group_chs_azazel
wh3_main_sla_mon_spawn_of_slaanesh_0	wh3_main_dae
wh3_main_sla_mon_spawn_of_slaanesh_0	wh3_main_group_belakor
wh3_main_sla_mon_spawn_of_slaanesh_0	wh3_main_sla
wh3_main_sla_mon_spawn_of_slaanesh_0	wh_main_group_chaos
wh3_main_sla_veh_exalted_seeker_chariot_0	wh3_main_dae
wh3_main_sla_veh_exalted_seeker_chariot_0	wh3_main_sla
wh3_main_sla_veh_hellflayer_0	wh3_main_dae
wh3_main_sla_veh_hellflayer_0	wh3_main_sla
wh3_main_sla_veh_seeker_chariot_0	wh3_dlc20_group_chs_azazel
wh3_main_sla_veh_seeker_chariot_0	wh3_main_dae
wh3_main_sla_veh_seeker_chariot_0	wh3_main_sla
wh3_main_tze_cav_chaos_knights_0	wh3_dlc20_group_chs_vilitch
wh3_main_tze_cav_chaos_knights_0	wh3_main_dae
wh3_main_tze_cav_chaos_knights_0	wh3_main_pro_tze
wh3_main_tze_cav_chaos_knights_0	wh3_main_tze
wh3_main_tze_cav_chaos_knights_0	wh_main_group_chaos
wh3_main_tze_cav_doom_knights_0	wh3_dlc20_group_chs_vilitch
wh3_main_tze_cav_doom_knights_0	wh3_main_dae
wh3_main_tze_cav_doom_knights_0	wh3_main_group_belakor
wh3_main_tze_cav_doom_knights_0	wh3_main_pro_tze
wh3_main_tze_cav_doom_knights_0	wh3_main_tze
wh3_main_tze_cav_doom_knights_0	wh_main_group_chaos
wh3_main_tze_cha_cultist_0	wh3_main_dae
wh3_main_tze_cha_cultist_0	wh3_main_tze
wh3_main_tze_cha_cultist_1	wh3_main_dae
wh3_main_tze_cha_cultist_1	wh3_main_tze
wh3_main_tze_cha_exalted_lord_of_change_metal_0	wh3_main_dae
wh3_main_tze_cha_exalted_lord_of_change_metal_0	wh3_main_tze
wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0	wh3_main_dae
wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0	wh3_main_tze
wh3_main_tze_cha_herald_of_tzeentch_metal_0	wh3_main_dae
wh3_main_tze_cha_herald_of_tzeentch_metal_0	wh3_main_tze
wh3_main_tze_cha_herald_of_tzeentch_metal_1	wh3_main_dae
wh3_main_tze_cha_herald_of_tzeentch_metal_1	wh3_main_tze
wh3_main_tze_cha_herald_of_tzeentch_metal_2	wh3_main_dae
wh3_main_tze_cha_herald_of_tzeentch_metal_2	wh3_main_tze
wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0	wh3_main_dae
wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0	wh3_main_tze
wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1	wh3_main_dae
wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1	wh3_main_tze
wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2	wh3_main_dae
wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2	wh3_main_tze
wh3_main_tze_cha_iridescent_horror_metal_0	wh3_main_dae
wh3_main_tze_cha_iridescent_horror_metal_0	wh3_main_pro_tze
wh3_main_tze_cha_iridescent_horror_metal_0	wh3_main_tze
wh3_main_tze_cha_iridescent_horror_metal_1	wh3_main_dae
wh3_main_tze_cha_iridescent_horror_metal_1	wh3_main_pro_tze
wh3_main_tze_cha_iridescent_horror_metal_1	wh3_main_tze
wh3_main_tze_cha_iridescent_horror_metal_2	wh3_main_dae
wh3_main_tze_cha_iridescent_horror_metal_2	wh3_main_pro_tze
wh3_main_tze_cha_iridescent_horror_metal_2	wh3_main_tze
wh3_main_tze_cha_iridescent_horror_tzeentch_0	wh3_main_dae
wh3_main_tze_cha_iridescent_horror_tzeentch_0	wh3_main_pro_tze
wh3_main_tze_cha_iridescent_horror_tzeentch_0	wh3_main_tze
wh3_main_tze_cha_iridescent_horror_tzeentch_1	wh3_main_dae
wh3_main_tze_cha_iridescent_horror_tzeentch_1	wh3_main_pro_tze
wh3_main_tze_cha_iridescent_horror_tzeentch_1	wh3_main_tze
wh3_main_tze_cha_iridescent_horror_tzeentch_2	wh3_main_dae
wh3_main_tze_cha_iridescent_horror_tzeentch_2	wh3_main_pro_tze
wh3_main_tze_cha_iridescent_horror_tzeentch_2	wh3_main_tze
wh3_main_tze_cha_kairos_fateweaver_0	wh3_main_dae
wh3_main_tze_cha_kairos_fateweaver_0	wh3_main_tze
wh3_main_tze_inf_blue_horrors_0	wh3_main_dae
wh3_main_tze_inf_blue_horrors_0	wh3_main_pro_tze
wh3_main_tze_inf_blue_horrors_0	wh3_main_tze
wh3_main_tze_inf_chaos_furies_0	wh3_main_dae
wh3_main_tze_inf_chaos_furies_0	wh3_main_pro_tze
wh3_main_tze_inf_chaos_furies_0	wh3_main_tze
wh3_main_tze_inf_forsaken_0	wh3_dlc20_group_chs_vilitch
wh3_main_tze_inf_forsaken_0	wh3_main_dae
wh3_main_tze_inf_forsaken_0	wh3_main_group_belakor
wh3_main_tze_inf_forsaken_0	wh3_main_pro_tze
wh3_main_tze_inf_forsaken_0	wh3_main_tze
wh3_main_tze_inf_forsaken_0	wh_main_group_chaos
wh3_main_tze_inf_pink_horrors_0	wh3_dlc20_group_chs_vilitch
wh3_main_tze_inf_pink_horrors_0	wh3_main_dae
wh3_main_tze_inf_pink_horrors_0	wh3_main_group_belakor
wh3_main_tze_inf_pink_horrors_0	wh3_main_pro_tze
wh3_main_tze_inf_pink_horrors_0	wh3_main_tze
wh3_main_tze_inf_pink_horrors_1	wh3_dlc20_group_chs_vilitch
wh3_main_tze_inf_pink_horrors_1	wh3_main_dae
wh3_main_tze_inf_pink_horrors_1	wh3_main_group_belakor
wh3_main_tze_inf_pink_horrors_1	wh3_main_pro_tze
wh3_main_tze_inf_pink_horrors_1	wh3_main_tze
wh3_main_tze_mon_exalted_flamers_0	wh3_main_dae
wh3_main_tze_mon_exalted_flamers_0	wh3_main_pro_tze
wh3_main_tze_mon_exalted_flamers_0	wh3_main_tze
wh3_main_tze_mon_flamers_0	wh3_dlc20_group_chs_vilitch
wh3_main_tze_mon_flamers_0	wh3_main_dae
wh3_main_tze_mon_flamers_0	wh3_main_pro_tze
wh3_main_tze_mon_flamers_0	wh3_main_tze
wh3_main_tze_mon_lord_of_change_0	wh3_dlc20_group_chs_vilitch
wh3_main_tze_mon_lord_of_change_0	wh3_main_dae
wh3_main_tze_mon_lord_of_change_0	wh3_main_pro_tze
wh3_main_tze_mon_lord_of_change_0	wh3_main_tze
wh3_main_tze_mon_screamers_0	wh3_main_dae
wh3_main_tze_mon_screamers_0	wh3_main_tze
wh3_main_tze_mon_soul_grinder_0	wh3_dlc20_group_chs_vilitch
wh3_main_tze_mon_soul_grinder_0	wh3_main_dae
wh3_main_tze_mon_soul_grinder_0	wh3_main_tze
wh3_main_tze_mon_spawn_of_tzeentch_0	wh3_dlc20_group_chs_vilitch
wh3_main_tze_mon_spawn_of_tzeentch_0	wh3_main_dae
wh3_main_tze_mon_spawn_of_tzeentch_0	wh3_main_group_belakor
wh3_main_tze_mon_spawn_of_tzeentch_0	wh3_main_pro_tze
wh3_main_tze_mon_spawn_of_tzeentch_0	wh3_main_tze
wh3_main_tze_mon_spawn_of_tzeentch_0	wh_main_group_chaos
wh3_main_tze_veh_burning_chariot_0	wh3_main_dae
wh3_main_tze_veh_burning_chariot_0	wh3_main_tze
wh3_main_vmp_blood_knights_sword_shield	wh2_main_rogue_scourge_of_aquitaine
wh3_main_vmp_blood_knights_sword_shield	wh3_main_rogue_shrouded_wanderers_of_undead
wh3_main_vmp_blood_knights_sword_shield	wh_main_group_vampire_counts
wh3_main_vmp_inf_grave_guard_2	wh3_main_rogue_shrouded_wanderers_of_undead
wh3_main_vmp_inf_grave_guard_2	wh_main_group_vampire_counts
wh3_pro11_chs_cha_harald_hammerstorm	wh_main_group_chaos
wh3_pro12_kho_cha_karanak	wh3_main_kho
wh3_twa06_cth_inf_dragon_guard_ror_0	wh3_main_cth
wh3_twa06_kho_inf_bloodletters_ror_0	wh3_main_dae
wh3_twa06_kho_inf_bloodletters_ror_0	wh3_main_kho
wh3_twa06_ksl_inf_tzar_guard_ror_0	wh3_main_ksl
wh3_twa06_nur_inf_plaguebearers_ror_0	wh3_dlc25_nur_tamurkhan
wh3_twa06_nur_inf_plaguebearers_ror_0	wh3_main_dae
wh3_twa06_nur_inf_plaguebearers_ror_0	wh3_main_nur
wh3_twa06_ogr_inf_maneaters_ror_0	wh3_main_ogr
wh3_twa06_sla_inf_daemonette_ror_0	wh3_main_dae
wh3_twa06_sla_inf_daemonette_ror_0	wh3_main_sla
wh3_twa06_tze_inf_pink_horrors_ror_0	wh3_main_dae
wh3_twa06_tze_inf_pink_horrors_ror_0	wh3_main_tze
wh3_twa07_cth_cav_jade_longma_riders_ror_0	wh3_main_cth
wh3_twa07_kho_cav_bloodcrushers_ror_0	wh3_main_dae
wh3_twa07_kho_cav_bloodcrushers_ror_0	wh3_main_kho
wh3_twa07_ksl_cav_war_bear_riders_ror_0	wh3_main_ksl
wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0	wh3_dlc25_nur_tamurkhan
wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0	wh3_main_dae
wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0	wh3_main_nur
wh3_twa07_ogr_cav_crushers_ror_0	wh3_main_ogr
wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	wh3_main_dae
wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	wh3_main_sla
wh3_twa07_tze_cav_doom_knights_ror_0	wh3_main_dae
wh3_twa07_tze_cav_doom_knights_ror_0	wh3_main_tze
wh3_twa08_cth_mon_terracotta_sentinel_0_ror	wh3_main_cth
wh3_twa08_kho_mon_bloodthirster_0_ror	wh3_dlc20_group_chs_valkia
wh3_twa08_kho_mon_bloodthirster_0_ror	wh3_main_dae
wh3_twa08_kho_mon_bloodthirster_0_ror	wh3_main_kho
wh3_twa08_ksl_mon_elemental_bear_0_ror	wh3_main_ksl
wh3_twa08_nur_mon_great_unclean_one_0_ror	wh3_dlc20_group_chs_festus
wh3_twa08_nur_mon_great_unclean_one_0_ror	wh3_dlc25_nur_tamurkhan
wh3_twa08_nur_mon_great_unclean_one_0_ror	wh3_main_dae
wh3_twa08_nur_mon_great_unclean_one_0_ror	wh3_main_nur
wh3_twa08_ogr_mon_stonehorn_0_ror	wh3_main_ogr
wh3_twa08_sla_mon_keeper_of_secrets_0_ror	wh3_dlc20_group_chs_azazel
wh3_twa08_sla_mon_keeper_of_secrets_0_ror	wh3_main_dae
wh3_twa08_sla_mon_keeper_of_secrets_0_ror	wh3_main_sla
wh3_twa08_tze_mon_lord_of_change_0_ror	wh3_dlc20_group_chs_vilitch
wh3_twa08_tze_mon_lord_of_change_0_ror	wh3_main_dae
wh3_twa08_tze_mon_lord_of_change_0_ror	wh3_main_pro_tze
wh3_twa08_tze_mon_lord_of_change_0_ror	wh3_main_tze
wh3_twa10_cth_inf_peasant_archers_ror	wh3_main_cth
wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror	wh3_main_dae
wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror	wh3_main_kho
wh3_twa10_ksl_inf_armoured_kossars_ror	wh3_main_ksl
wh3_twa10_nur_inf_nurglings_ror	wh3_dlc25_nur_tamurkhan
wh3_twa10_nur_inf_nurglings_ror	wh3_main_dae
wh3_twa10_nur_inf_nurglings_ror	wh3_main_nur
wh3_twa10_ogr_inf_gnoblars_ror	wh3_main_ogr
wh3_twa10_sla_inf_marauders_spears_ror	wh3_main_dae
wh3_twa10_sla_inf_marauders_spears_ror	wh3_main_sla
wh3_twa10_tze_inf_blue_horrors_ror	wh3_main_dae
wh3_twa10_tze_inf_blue_horrors_ror	wh3_main_tze
wh_dlc01_chs_cav_gorebeast_chariot	wh2_main_rogue_hung_warband
wh_dlc01_chs_cav_gorebeast_chariot	wh3_dlc20_group_chs_azazel
wh_dlc01_chs_cav_gorebeast_chariot	wh3_dlc20_group_chs_festus
wh_dlc01_chs_cav_gorebeast_chariot	wh3_dlc20_group_chs_valkia
wh_dlc01_chs_cav_gorebeast_chariot	wh3_dlc20_group_chs_vilitch
wh_dlc01_chs_cav_gorebeast_chariot	wh3_main_group_belakor
wh_dlc01_chs_cav_gorebeast_chariot	wh_main_group_chaos
wh_dlc01_chs_cha_chaos_lord_10	wh3_dlc20_group_chs_azazel
wh_dlc01_chs_cha_chaos_lord_10	wh3_dlc20_group_chs_festus
wh_dlc01_chs_cha_chaos_lord_10	wh3_dlc20_group_chs_valkia
wh_dlc01_chs_cha_chaos_lord_10	wh3_dlc20_group_chs_vilitch
wh_dlc01_chs_cha_chaos_lord_10	wh3_main_group_belakor
wh_dlc01_chs_cha_chaos_lord_10	wh_main_group_chaos
wh_dlc01_chs_cha_chaos_lord_2	wh3_dlc20_group_chs_azazel
wh_dlc01_chs_cha_chaos_lord_2	wh3_dlc20_group_chs_festus
