region	region_group	order
wh3_main_chaos_region_shang_wu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_shang_yang	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_shi_long	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_shrine_of_the_alchemist	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_snake_gate	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_tai_tzu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_temple_of_elemental_winds	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_terracotta_graveyard	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_tower_of_ashshair	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_turtle_gate	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_village_of_the_moon	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_village_of_the_tigermen	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_wei_jin	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_weng_chang	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_xen_wu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_xing_po	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_zhanshi	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_baleful_hills	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_bamboo_crossing	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_beichai	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_bridge_of_heaven	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_celestial_monastery	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_chimai	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_city_of_the_shugengan	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_dai_cheng	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_dragon_gate	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_dragons_crossroad	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_fortress_of_eyes	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_fu_chow	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_fu_hung	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_haichai	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_hanyu_port	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_jade_wind_mountain	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_jungles_of_chian	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_kunlan	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_li_temple	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_li_zhu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_ming_zhu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_nan_gau	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_nan_li	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_nonchang	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_po_mei	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_qiang	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_shang_wu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_shang_yang	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_shi_long	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_shi_wu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_shiyamas_rest	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_shrine_of_the_alchemist	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_snake_gate	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_tai_tzu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_temple_of_elemental_winds	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_terracotta_graveyard	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_turtle_gate	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_village_of_the_moon	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_village_of_the_tigermen	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_waili_village	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_wei_jin	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_weng_chang	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_xen_wu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_xing_po	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_zhanshi	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_combi_region_zhizhu	wh3_dlc24_compass_advanced_nonchang_basin	0
wh3_main_chaos_region_black_rock	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_blood_haven	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_blood_mountain	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_bloodwind_keep	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_bridge_of_brass	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_chasm_of_torment	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_chimera_plateau	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_city_of_splinters	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_cliff_of_beasts	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_dharko_wharf	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_dragons_crossroad	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_dragons_death	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_floating_mountain	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_fort_dolganyeir	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_fortress_of_eyes	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_fortress_of_the_damned	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_foundry_of_bones	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_glut_port	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_hellcade_drove	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_infernius	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_iron_storm	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_karak_dum	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_palace_of_princes	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_pillar_of_skulls	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_red_fortress	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_stormvrack_mount	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_bleeding_spire	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_blighted_grove	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_brass_glacier	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_burning_monolith	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_challenge_stone	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_crystal_spires	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_fetid_catacombs	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_folly_of_malofex	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_forest_of_decay	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_gallows_tree	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_monolith_of_kjarl_deathaxe	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_monolith_of_the_void	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_palace_of_ruin	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_red_abyss	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_shifting_monolith	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_silvered_tower_of_sorcerers	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_sunken_sewers	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_tower_of_flies	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_tower_of_torment	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_twisted_towers	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_vale_of_nightmares	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_volary	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_the_writhing_fortress	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_tree_of_damned_shades	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_volcanos_heart	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_zamoski	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_zanbaijin	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_main_chaos_region_zerulous	wh3_dlc24_schemes_theatre_chaos_chaos_wastes	0
wh3_dlc23_chaos_region_anurells_tomb	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_dlc23_chaos_region_desolation_of_drakenmoor	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_dlc23_chaos_region_flayed_rock	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_dlc23_chaos_region_gash_kadrak	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_dlc23_chaos_region_the_haunted_forest	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_amblepeak	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_black_fang	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_black_fortress	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_blizzardpeak	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_bloodpeak	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_crookback_mountain	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_darkhold	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_dragon_fang_mount	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_eagle_eyries	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_fallen_city	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_fire_mouth	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_fort_dorznye_vort	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_gorger_rock	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_granite_spikes	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_great_hall_of_greasus	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_grimtop	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_hissing_pits	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_howling_rock	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_ice_caverns_of_ymirdrak	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_icespewer	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_karak_azorn	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_karak_krakaten	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_karak_vrag	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_mines_of_gorgoth	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_mist_gorge	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_mount_cragg	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_mount_grey_hag	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_mount_thug	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_pigbarter	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_sabre_mountain	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_shambletown	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_shattered_stone_bay	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_skrap_towers	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_the_daemons_stump	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_the_falls_of_doom	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_the_fortress_of_vorag	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_the_gates_of_zharr	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_the_last_sky_castle	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_the_sentinels	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_the_sky_monolith	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_the_tower_of_gorgoth	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_titans_notch	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_tower_of_grief	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_uzkulak	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_uzkulany	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_vale_of_titans	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_yhetee_peak	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_zharr_naggrund	wh3_dlc24_schemes_theatre_chaos_darklands	0
wh3_main_chaos_region_bridge_of_heaven	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_city_of_monkeys	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_city_of_the_shugengan	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_dragon_gate	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_hanyu_port	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_jade_wind_mountain	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_kunlan	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_mines_of_nan_yang	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_ming_zhu	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_nan_gau	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_nan_li	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_nonchang	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_po_mei	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_qiang	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_shang_wu	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_shang_yang	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_shi_long	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_shrine_of_the_alchemist	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_snake_gate	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_tai_tzu	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_temple_of_elemental_winds	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_terracotta_graveyard	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_tower_of_ashshair	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_turtle_gate	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_village_of_the_moon	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_village_of_the_tigermen	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_wei_jin	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_weng_chang	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_xen_wu	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_xing_po	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_zhanshi	wh3_dlc24_schemes_theatre_chaos_grand_cathay	0
wh3_main_chaos_region_altar_of_spawns	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_altar_of_the_crimson_harvest	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_bay_of_blades	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_black_gulch	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_bolgasgrad	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_castle_alexandronov	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_dhazhyn	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_doomkeep	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_dushyka	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_erengrad	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_fort_jakova	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_fort_ostrosk	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_fort_straghov	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_foul_fortress	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_frozen_landing	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_gerslev	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_graeling_moot	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_hell_pit	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_icedrake_fjord	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_igerov	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_karak_vlag	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_kislev	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_kraka_dorden	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_kraka_drak	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_kraz_und	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_kurak_peak	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_leblya	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_longship_graveyard	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_novchozy	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_pack_ice_bay	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_plesk	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_praag	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_seep_gore	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_sepukzy	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_serpent_jetty	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_sjoktraken	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_temple_of_heimkel	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_the_forbidden_citadel	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_the_monolith_of_katam	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_the_tower_of_khrakk	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_troll_fjord	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_volksgrad	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_winter_pyre	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_yetchitch	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_main_chaos_region_zoishenk	wh3_dlc24_schemes_theatre_chaos_norsca	0
wh3_dlc20_chaos_region_black_pit	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc20_chaos_region_chantillon	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc20_chaos_region_citadel_of_lead	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc20_chaos_region_fort_sollace	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc20_chaos_region_grung_zint	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc20_chaos_region_losteriksons_landing	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc20_chaos_region_neuland	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc20_chaos_region_tancred_castle	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc20_chaos_region_wreckers_point	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc23_chaos_region_deadrock_gap	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_dlc23_chaos_region_pillars_of_grungni	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_altdorf	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_bechafen	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_blackstone_tower	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_bohsenfels	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_brass_keep	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_broekwater	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_castle_drachenfels	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_castle_drakenhof	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_delberz	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_dietershafen	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_eilhart	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_fort_bergbres	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_fortenhof	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_gnashraks_lair	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_gorssel	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_grim_duraz	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_grissenwald	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_gristle_valley	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_hergig	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_karak_azgaraz	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_karak_kadrin	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_karak_raziak	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_karak_ungor	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_karak_ziflin	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_khazid_irkulaz	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_konigstein_tower	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_krudenwald	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_kusel	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_laurelorn_forest	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_marienburg	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_middenheim	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_mount_grimfang	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_mount_gunbad	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_norden	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_nuln	wh3_dlc24_schemes_theatre_chaos_the_empire	0
wh3_main_chaos_region_oakenhammer	wh3_dlc24_schemes_theatre_chaos_the_empire	0
