building_chain	building_instance	building_or_building_range_start_inclusive	building_range_end_inclusive	building_super_chain	cai_construction_system_category	cai_construction_system_category_group	campaign	culture	faction	sub_culture	per_faction_building_limit_start	per_faction_building_limit_end	per_faction_building_minimum_discount_when_exceeding_limit_start	per_faction_building_maximum_discount_when_exceeding_limit_start	per_faction_building_minimum_discount_when_exceeding_limit_end	per_faction_building_maximum_discount_when_exceeding_limit_end	per_faction_per_building_discount_increment_when_exceeding_limit_start	per_faction_per_building_discount_increment_when_exceeding_limit_end	per_province_building_limit_start	per_province_building_limit_end	per_province_building_minimum_discount_when_exceeding_limit_start	per_province_building_maximum_discount_when_exceeding_limit_start	per_province_building_minimum_discount_when_exceeding_limit_end	per_province_building_maximum_discount_when_exceeding_limit_end	per_province_per_building_discount_increment_when_exceeding_limit_start	per_province_per_building_discount_increment_when_exceeding_limit_end	score_end_inclusive	score_or_score_start_inclusive
wh3_main_cth_artillery						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_cth_bastion_1						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_bastion_2						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_bastion_3						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_bastion_4						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_bastion_primary						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_cavalry						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_cth_celestial						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_cth_defence_yang						cai_defence_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_defence_yang						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_defence_yin						cai_defence_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	125
wh3_main_cth_defence_yin						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	125
wh3_main_cth_growth_yang						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0
wh3_main_cth_growth_yin						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_gunners						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_cth_income_yang						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_income_yin						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0
wh3_main_cth_jade_barracks						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_cth_magic_tower						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_cth_order_yang						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0
wh3_main_cth_order_yin						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_dyes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_furs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_gems						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_gold						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_iron						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_ivory						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_marble						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_pasture						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_salt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_resource_wood						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_1	wh3_main_cth_settlement_major_1	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_1	wh3_main_cth_settlement_major_1	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_2	wh3_main_cth_settlement_major_2	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_2	wh3_main_cth_settlement_major_2	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_3	wh3_main_cth_settlement_major_3	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_3	wh3_main_cth_settlement_major_3	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_4	wh3_main_cth_settlement_major_4	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_4	wh3_main_cth_settlement_major_4	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_5	wh3_main_cth_settlement_major_5	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_settlement_major		wh3_main_cth_settlement_major_5	wh3_main_cth_settlement_major_5	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_cth_walls_minor						cai_defence_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cth_walls_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_cult_magus_trial						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_advanced_2_kho						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_advanced_2_nur						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_advanced_2_sla						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_advanced_2_tze						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_advanced_kho						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_advanced_nur						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_advanced_sla						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_advanced_tze						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_allied_outpost						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_dae_barracks_kho						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_barracks_nur						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_barracks_sla						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_barracks_tze						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1100	1500
wh3_main_dae_control_kho						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_dae_control_nur						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_dae_control_sla						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_dae_control_tze						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_dae_garrison_major						cai_defence_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_garrison_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_garrison_minor						cai_defence_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_garrison_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_growth_gold_kho						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_dae_growth_gold_nur						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_dae_growth_gold_sla						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_dae_growth_gold_tze						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_dae_growth_recruit_kho						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_growth_recruit_nur						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_growth_recruit_sla						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_growth_recruit_tze						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_1	wh3_main_dae_kho_settlement_major_1	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_1	wh3_main_dae_kho_settlement_major_1	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_2	wh3_main_dae_kho_settlement_major_2	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_2	wh3_main_dae_kho_settlement_major_2	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_3	wh3_main_dae_kho_settlement_major_3	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_3	wh3_main_dae_kho_settlement_major_3	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_4	wh3_main_dae_kho_settlement_major_4	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_4	wh3_main_dae_kho_settlement_major_4	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_5	wh3_main_dae_kho_settlement_major_5	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_kho_settlement_major		wh3_main_dae_kho_settlement_major_5	wh3_main_dae_kho_settlement_major_5	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_1	wh3_main_dae_nur_settlement_major_1	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_1	wh3_main_dae_nur_settlement_major_1	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_2	wh3_main_dae_nur_settlement_major_2	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_2	wh3_main_dae_nur_settlement_major_2	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_3	wh3_main_dae_nur_settlement_major_3	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_3	wh3_main_dae_nur_settlement_major_3	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_4	wh3_main_dae_nur_settlement_major_4	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_4	wh3_main_dae_nur_settlement_major_4	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_5	wh3_main_dae_nur_settlement_major_5	wh_main_sch_main_settlement		cai_military_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_nur_settlement_major		wh3_main_dae_nur_settlement_major_5	wh3_main_dae_nur_settlement_major_5	wh_main_sch_main_settlement		cai_support_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_dae_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_dae_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_dyes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_furs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_gems						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_gold						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_iron						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_ivory						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_marble						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_pasture						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_salt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_resource_wood						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_dae_temple_kho						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_dae_temple_nur						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_dae_temple_sla						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_dae_temple_tze						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_def_allied_outpost						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_def_resource_ivory						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_dwf_allied_outpost						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_dwf_resource_ivory						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_emp_allied_outpost						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_emp_resource_ivory						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_foreign_slot_discovery_cth						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1	1
wh3_main_foreign_slot_discovery_dae						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1	1
wh3_main_foreign_slot_discovery_kho						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1	1
wh3_main_foreign_slot_discovery_ksl						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1	1
wh3_main_foreign_slot_discovery_nur						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1	1
wh3_main_foreign_slot_discovery_ogr						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1	1
wh3_main_foreign_slot_discovery_sla						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1	1
wh3_main_foreign_slot_discovery_tze						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1	1
wh3_main_grn_allied_outpost						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_hef_allied_outpost						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_hef_resource_ivory						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	500
wh3_main_ie_NORSCA_resource_dyes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_exotic_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_furs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_gemstones						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_gold						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2500	2500
wh3_main_ie_NORSCA_resource_ivory						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_medicinal_plants						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_pastures						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_salt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_ie_NORSCA_resource_timber						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_NORSCA_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_main_ie_special_jungles_of_chian_bamboo_grove						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh3_main_ie_special_the_haunted_forest_gnoblar_outpost						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh3_main_kho_allied_outpost						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_kho_bloodletters						cai_military_group					0	0	2000	2000	2000	2000	0	0	0	0	1010	1010	1010	1010	0	0	2400	2750
wh3_main_kho_bloodthirster						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1300	1700
wh3_main_kho_cult_1						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	250
wh3_main_kho_cult_2						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh3_main_kho_cult_3						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	250
wh3_main_kho_cult_corruption_1						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh3_main_kho_cult_corruption_2						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh3_main_kho_cult_magus						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	250
wh3_main_kho_heavy_cav						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1300	1700
wh3_main_kho_infra_champion						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1500
wh3_main_kho_infra_corruption						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_infra_growth_income						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_kho_infra_growth_replenish						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_infra_order						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	125
wh3_main_kho_monster						cai_military_group					0	0	1000	1000	1000	1000	0	0	0	0	510	510	510	510	0	0	1300	1700
wh3_main_kho_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_main_kho_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_dyes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_furs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_gems						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_gold						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_iron						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_ivory						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_marble						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_pasture						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_salt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_main_kho_resource_wood						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
