template_key	unit_group_key	ratio
WH_Tomb_Kings_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Tomb_Kings_land	wh3_default_land_monsters_flanking_strong	10
WH_Tomb_Kings_land	wh3_default_land_monsters_heavy	5
WH_Tomb_Kings_land	wh3_default_land_ranged_cavalry	5
WH_Tomb_Kings_land	wh3_default_land_ranged_infantry_main	10
WH_Tzeentch_land_2	wh3_default_land_characters	10
WH_Tzeentch_land_2	wh3_default_land_melee_cavalry_main	10
WH_Tzeentch_land_2	wh3_default_land_melee_cavalry_main_mounted	10
WH_Tzeentch_land_2	wh3_default_land_melee_infantry	5
WH_Tzeentch_land_2	wh3_default_land_melee_infantry_main_flanking	5
WH_Tzeentch_land_2	wh3_default_land_melee_infantry_main_frontline	10
WH_Tzeentch_land_2	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	5
WH_Tzeentch_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_Tzeentch_land_2	wh3_default_land_monsters_flanking_strong	10
WH_Tzeentch_land_2	wh3_default_land_monsters_heavy	10
WH_Tzeentch_land_2	wh3_default_land_ranged_infantry_main	5
WH_Tzeentch_land_2	wh3_default_land_ranged_infantry_main_heavy	5
WH_Tzeentch_land_2	wh3_default_land_ranged_infantry_main_light_backline	25
WH_Tzeentch_land_3	wh3_default_land_characters	10
WH_Tzeentch_land_3	wh3_default_land_melee_cavalry_main	5
WH_Tzeentch_land_3	wh3_default_land_melee_cavalry_main_mounted	5
WH_Tzeentch_land_3	wh3_default_land_melee_infantry_main_flanking	5
WH_Tzeentch_land_3	wh3_default_land_melee_infantry_main_frontline	10
WH_Tzeentch_land_3	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	5
WH_Tzeentch_land_3	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_Tzeentch_land_3	wh3_default_land_monsters_flanking_strong	10
WH_Tzeentch_land_3	wh3_default_land_monsters_heavy	10
WH_Tzeentch_land_3	wh3_default_land_ranged_infantry_main	5
WH_Tzeentch_land_3	wh3_default_land_ranged_infantry_main_heavy	10
WH_Tzeentch_land_3	wh3_default_land_ranged_infantry_main_light_backline	25
WH_Tzeentch_land_4	wh3_default_land_characters	10
WH_Tzeentch_land_4	wh3_default_land_melee_cavalry_main	5
WH_Tzeentch_land_4	wh3_default_land_melee_cavalry_main_mounted	5
WH_Tzeentch_land_4	wh3_default_land_melee_infantry	5
WH_Tzeentch_land_4	wh3_default_land_melee_infantry_main_flanking	10
WH_Tzeentch_land_4	wh3_default_land_melee_infantry_main_frontline	10
WH_Tzeentch_land_4	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	5
WH_Tzeentch_land_4	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_Tzeentch_land_4	wh3_default_land_monsters	10
WH_Tzeentch_land_4	wh3_default_land_monsters_flanking_strong	10
WH_Tzeentch_land_4	wh3_default_land_monsters_heavy	10
WH_Tzeentch_land_4	wh3_default_land_ranged_infantry_main	5
WH_Tzeentch_land_4	wh3_default_land_ranged_infantry_main_heavy	10
WH_Tzeentch_land_4	wh3_default_land_ranged_infantry_main_light_backline	15
WH_Tzeentch_land	wh3_default_land_characters	10
WH_Tzeentch_land	wh3_default_land_melee_cavalry_main	10
WH_Tzeentch_land	wh3_default_land_melee_infantry	5
WH_Tzeentch_land	wh3_default_land_melee_infantry_main_flanking	5
WH_Tzeentch_land	wh3_default_land_melee_infantry_main_frontline	10
WH_Tzeentch_land	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	5
WH_Tzeentch_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_Tzeentch_land	wh3_default_land_monsters_flanking_strong	10
WH_Tzeentch_land	wh3_default_land_monsters_heavy	10
WH_Tzeentch_land	wh3_default_land_ranged_infantry_main	5
WH_Tzeentch_land	wh3_default_land_ranged_infantry_main_heavy	5
WH_Tzeentch_land	wh3_default_land_ranged_infantry_main_light_backline	25
WH_Valkia_Land_2	wh3_default_land_artillery_long_range	10
WH_Valkia_Land_2	wh3_default_land_aura	5
WH_Valkia_Land_2	wh3_default_land_melee_cavalry	5
WH_Valkia_Land_2	wh3_default_land_melee_cavalry_main	15
WH_Valkia_Land_2	wh3_default_land_melee_cavalry_main_chariots	10
WH_Valkia_Land_2	wh3_default_land_melee_infantry	10
WH_Valkia_Land_2	wh3_default_land_melee_infantry_main_flanking	10
WH_Valkia_Land_2	wh3_default_land_melee_infantry_main_frontline	10
WH_Valkia_Land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Valkia_Land_2	wh3_default_land_monsters_flanking_strong	5
WH_Valkia_Land_2	wh3_default_land_monsters_heavy	10
WH_Valkia_Land_3	wh3_default_land_aura	5
WH_Valkia_Land_3	wh3_default_land_melee_cavalry	5
WH_Valkia_Land_3	wh3_default_land_melee_cavalry_main	10
WH_Valkia_Land_3	wh3_default_land_melee_cavalry_main_chariots	5
WH_Valkia_Land_3	wh3_default_land_melee_infantry	10
WH_Valkia_Land_3	wh3_default_land_melee_infantry_main_flanking	10
WH_Valkia_Land_3	wh3_default_land_melee_infantry_main_frontline	10
WH_Valkia_Land_3	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Valkia_Land_3	wh3_default_land_monsters	5
WH_Valkia_Land_3	wh3_default_land_monsters_flanking_strong	10
WH_Valkia_Land_3	wh3_default_land_monsters_heavy	10
WH_Valkia_Land_3	wh3_default_land_ranged_cavalry	10
WH_Valkia_Land_4	wh3_default_land_artillery_long_range	5
WH_Valkia_Land_4	wh3_default_land_aura	5
WH_Valkia_Land_4	wh3_default_land_melee_cavalry	5
WH_Valkia_Land_4	wh3_default_land_melee_cavalry_main	10
WH_Valkia_Land_4	wh3_default_land_melee_cavalry_main_chariots	5
WH_Valkia_Land_4	wh3_default_land_melee_infantry	10
WH_Valkia_Land_4	wh3_default_land_melee_infantry_main_flanking	5
WH_Valkia_Land_4	wh3_default_land_melee_infantry_main_frontline	10
WH_Valkia_Land_4	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Valkia_Land_4	wh3_default_land_monsters	10
WH_Valkia_Land_4	wh3_default_land_monsters_flanking_strong	15
WH_Valkia_Land_4	wh3_default_land_monsters_heavy	10
WH_Valkia_Land	wh3_default_land_artillery_long_range	10
WH_Valkia_Land	wh3_default_land_aura	5
WH_Valkia_Land	wh3_default_land_melee_cavalry	5
WH_Valkia_Land	wh3_default_land_melee_cavalry_main	10
WH_Valkia_Land	wh3_default_land_melee_cavalry_main_chariots	5
WH_Valkia_Land	wh3_default_land_melee_infantry	10
WH_Valkia_Land	wh3_default_land_melee_infantry_main_flanking	10
WH_Valkia_Land	wh3_default_land_melee_infantry_main_frontline	10
WH_Valkia_Land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Valkia_Land	wh3_default_land_monsters	5
WH_Valkia_Land	wh3_default_land_monsters_flanking_strong	10
WH_Valkia_Land	wh3_default_land_monsters_heavy	10
WH_Vampire_Coast_bloated_corpse	wh3_default_land_artillery_long_range	10
WH_Vampire_Coast_bloated_corpse	wh3_default_land_characters	5
WH_Vampire_Coast_bloated_corpse	wh3_default_land_melee_infantry_trash	25
WH_Vampire_Coast_bloated_corpse	wh3_default_land_ranged_infantry_main	10
WH_Vampire_Coast_bloated_corpse	wh3_default_land_ranged_infantry_main_light_backline	10
WH_Vampire_Coast_bloated_corpse	wh3_dlc24_bloated_corpse_unique	40
WH_Vampire_Coast_land_2	wh3_default_land_artillery_long_range	15
WH_Vampire_Coast_land_2	wh3_default_land_characters	10
WH_Vampire_Coast_land_2	wh3_default_land_flying_light_harasser	10
WH_Vampire_Coast_land_2	wh3_default_land_melee_infantry_main_frontline	10
WH_Vampire_Coast_land_2	wh3_default_land_melee_infantry_trash	10
WH_Vampire_Coast_land_2	wh3_default_land_monsters_flanking_strong	15
WH_Vampire_Coast_land_2	wh3_default_land_monsters_heavy	10
WH_Vampire_Coast_land_2	wh3_default_land_ranged_infantry_main	10
WH_Vampire_Coast_land_2	wh3_default_land_ranged_infantry_main_heavy_long_range	10
WH_Vampire_Coast_land_2	wh3_default_land_ranged_infantry_main_light_backline	10
WH_Vampire_Coast_land	wh3_default_land_artillery_long_range	15
WH_Vampire_Coast_land	wh3_default_land_characters	10
WH_Vampire_Coast_land	wh3_default_land_flying_light_harasser	5
WH_Vampire_Coast_land	wh3_default_land_melee_infantry_main_frontline	10
WH_Vampire_Coast_land	wh3_default_land_melee_infantry_trash	10
WH_Vampire_Coast_land	wh3_default_land_monsters_flanking_strong	10
WH_Vampire_Coast_land	wh3_default_land_monsters_heavy	10
WH_Vampire_Coast_land	wh3_default_land_ranged_infantry_main	15
WH_Vampire_Coast_land	wh3_default_land_ranged_infantry_main_heavy_long_range	10
WH_Vampire_Coast_land	wh3_default_land_ranged_infantry_main_light_backline	15
WH_Vampire_Counts_land_2	wh3_default_land_aura	5
WH_Vampire_Counts_land_2	wh3_default_land_characters	10
WH_Vampire_Counts_land_2	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_Vampire_Counts_land_2	wh3_default_land_melee_cavalry_main_mounted_medium	10
WH_Vampire_Counts_land_2	wh3_default_land_melee_infantry	5
WH_Vampire_Counts_land_2	wh3_default_land_melee_infantry_main_flanking	10
WH_Vampire_Counts_land_2	wh3_default_land_melee_infantry_main_frontline_spears	15
WH_Vampire_Counts_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Vampire_Counts_land_2	wh3_default_land_monsters_flanking_strong	25
WH_Vampire_Counts_land_2	wh3_default_land_monsters_heavy	10
WH_Vampire_Counts_land_3	wh3_default_land_characters	10
WH_Vampire_Counts_land_3	wh3_default_land_melee_cavalry	10
WH_Vampire_Counts_land_3	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_Vampire_Counts_land_3	wh3_default_land_melee_cavalry_main_mounted_medium	10
WH_Vampire_Counts_land_3	wh3_default_land_melee_infantry	5
WH_Vampire_Counts_land_3	wh3_default_land_melee_infantry_main_frontline	30
WH_Vampire_Counts_land_3	wh3_default_land_monsters_flanking_strong	20
WH_Vampire_Counts_land_3	wh3_default_land_monsters_heavy	15
WH_Vampire_Counts_land	wh3_default_land_aura	5
WH_Vampire_Counts_land	wh3_default_land_characters	10
WH_Vampire_Counts_land	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_Vampire_Counts_land	wh3_default_land_melee_cavalry_main_mounted_medium	10
WH_Vampire_Counts_land	wh3_default_land_melee_infantry	10
WH_Vampire_Counts_land	wh3_default_land_melee_infantry_main_flanking	10
WH_Vampire_Counts_land	wh3_default_land_melee_infantry_main_frontline_spears	15
WH_Vampire_Counts_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	30
WH_Vampire_Counts_land	wh3_default_land_monsters_flanking_strong	5
WH_Vampire_Counts_land	wh3_default_land_monsters_heavy	5
WH_Vilitch_Land_2	wh3_default_land_aura	5
WH_Vilitch_Land_2	wh3_default_land_melee_cavalry	5
WH_Vilitch_Land_2	wh3_default_land_melee_cavalry_main	10
WH_Vilitch_Land_2	wh3_default_land_melee_cavalry_main_chariots	5
WH_Vilitch_Land_2	wh3_default_land_melee_infantry	10
WH_Vilitch_Land_2	wh3_default_land_melee_infantry_main_flanking	5
WH_Vilitch_Land_2	wh3_default_land_melee_infantry_main_frontline	10
WH_Vilitch_Land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Vilitch_Land_2	wh3_default_land_monsters_flanking_strong	15
WH_Vilitch_Land_2	wh3_default_land_monsters_heavy	5
WH_Vilitch_Land_2	wh3_default_land_ranged_cavalry	10
WH_Vilitch_Land_2	wh3_default_land_ranged_infantry	10
WH_Vilitch_Land_3	wh3_default_land_aura	5
WH_Vilitch_Land_3	wh3_default_land_melee_cavalry	5
WH_Vilitch_Land_3	wh3_default_land_melee_cavalry_main	10
WH_Vilitch_Land_3	wh3_default_land_melee_cavalry_main_chariots	10
WH_Vilitch_Land_3	wh3_default_land_melee_infantry	10
WH_Vilitch_Land_3	wh3_default_land_melee_infantry_main_flanking	5
WH_Vilitch_Land_3	wh3_default_land_melee_infantry_main_frontline	5
WH_Vilitch_Land_3	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_Vilitch_Land_3	wh3_default_land_monsters_flanking_strong	15
WH_Vilitch_Land_3	wh3_default_land_monsters_heavy	10
WH_Vilitch_Land_3	wh3_default_land_ranged_cavalry	15
WH_Vilitch_Land_3	wh3_default_land_ranged_infantry	10
WH_Vilitch_Land_4	wh3_default_land_aura	5
WH_Vilitch_Land_4	wh3_default_land_melee_cavalry	5
WH_Vilitch_Land_4	wh3_default_land_melee_cavalry_main	10
WH_Vilitch_Land_4	wh3_default_land_melee_cavalry_main_chariots	5
WH_Vilitch_Land_4	wh3_default_land_melee_infantry	10
WH_Vilitch_Land_4	wh3_default_land_melee_infantry_main_flanking	5
WH_Vilitch_Land_4	wh3_default_land_melee_infantry_main_frontline	10
WH_Vilitch_Land_4	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Vilitch_Land_4	wh3_default_land_monsters	5
WH_Vilitch_Land_4	wh3_default_land_monsters_flanking_strong	20
WH_Vilitch_Land_4	wh3_default_land_monsters_heavy	5
WH_Vilitch_Land_4	wh3_default_land_ranged_infantry	10
WH_Vilitch_Land	wh3_default_land_aura	5
WH_Vilitch_Land	wh3_default_land_melee_cavalry	5
WH_Vilitch_Land	wh3_default_land_melee_cavalry_main	10
WH_Vilitch_Land	wh3_default_land_melee_cavalry_main_chariots	5
WH_Vilitch_Land	wh3_default_land_melee_infantry	10
WH_Vilitch_Land	wh3_default_land_melee_infantry_main_flanking	5
WH_Vilitch_Land	wh3_default_land_melee_infantry_main_frontline	10
WH_Vilitch_Land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Vilitch_Land	wh3_default_land_monsters	5
WH_Vilitch_Land	wh3_default_land_monsters_flanking_strong	15
WH_Vilitch_Land	wh3_default_land_monsters_heavy	10
WH_Vilitch_Land	wh3_default_land_ranged_infantry	10
WH_Wood_Elves_land_2	wh3_default_land_characters	10
WH_Wood_Elves_land_2	wh3_default_land_melee_cavalry_main_mounted	10
WH_Wood_Elves_land_2	wh3_default_land_melee_infantry_main_frontline	30
WH_Wood_Elves_land_2	wh3_default_land_monsters_heavy	10
WH_Wood_Elves_land_2	wh3_default_land_ranged_cavalry_mounted	10
WH_Wood_Elves_land_2	wh3_default_land_ranged_infantry_main_light_backline	10
WH_Wood_Elves_land_2	wh3_default_land_ranged_infantry_main_light_backline_high_quality	30
WH_Wood_Elves_land_drycha	Drycha_land_elf	15
WH_Wood_Elves_land_drycha	Drycha_land_monster	65
WH_Wood_Elves_land_drycha	Drycha_land_support	20
WH_Wood_Elves_land	wh3_default_land_characters	10
WH_Wood_Elves_land	wh3_default_land_melee_cavalry_main_mounted	10
WH_Wood_Elves_land	wh3_default_land_melee_infantry_main_frontline	30
WH_Wood_Elves_land	wh3_default_land_monsters_flanking_strong	10
WH_Wood_Elves_land	wh3_default_land_monsters_heavy	10
WH_Wood_Elves_land	wh3_default_land_ranged_cavalry_mounted	5
WH_Wood_Elves_land	wh3_default_land_ranged_infantry_main_light_backline	10
WH_Wood_Elves_land	wh3_default_land_ranged_infantry_main_light_backline_high_quality	25
WH_default_naval	Default_naval_melee	1
WH_mp_Beastmen_siege_attack	wh3_default_land_artillery_long_range	10
WH_mp_Beastmen_siege_attack	wh3_default_land_characters	10
WH_mp_Beastmen_siege_attack	wh3_default_land_melee_cavalry_main_chariots	10
WH_mp_Beastmen_siege_attack	wh3_default_land_melee_cavalry_main_mounted	10
WH_mp_Beastmen_siege_attack	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Beastmen_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	30
WH_mp_Beastmen_siege_attack	wh3_default_land_monsters	5
WH_mp_Beastmen_siege_attack	wh3_default_land_monsters_flanking_strong	10
WH_mp_Beastmen_siege_attack	wh3_default_land_monsters_heavy	5
WH_mp_Beastmen_siege_attack	wh3_default_land_ranged_infantry_main	5
WH_mp_Beastmen_siege_defence	wh3_default_land_artillery_long_range	5
WH_mp_Beastmen_siege_defence	wh3_default_land_characters	10
WH_mp_Beastmen_siege_defence	wh3_default_land_melee_cavalry_main_chariots	10
WH_mp_Beastmen_siege_defence	wh3_default_land_melee_cavalry_main_mounted	10
WH_mp_Beastmen_siege_defence	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Beastmen_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	30
WH_mp_Beastmen_siege_defence	wh3_default_land_monsters	5
WH_mp_Beastmen_siege_defence	wh3_default_land_monsters_flanking_strong	10
WH_mp_Beastmen_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_Beastmen_siege_defence	wh3_default_land_ranged_infantry_main	5
WH_mp_Bretonnia_siege_attack	wh3_default_land_artillery_long_range	15
WH_mp_Bretonnia_siege_attack	wh3_default_land_characters	10
WH_mp_Bretonnia_siege_attack	wh3_default_land_flying_heavy	10
WH_mp_Bretonnia_siege_attack	wh3_default_land_melee_cavalry_main_mounted_heavy	20
WH_mp_Bretonnia_siege_attack	wh3_default_land_melee_cavalry_main_mounted_medium	20
WH_mp_Bretonnia_siege_attack	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Bretonnia_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Bretonnia_siege_attack	wh3_default_land_ranged_infantry_main_light_backline	15
WH_mp_Bretonnia_siege_defence	wh3_default_land_artillery_long_range	5
WH_mp_Bretonnia_siege_defence	wh3_default_land_characters	10
WH_mp_Bretonnia_siege_defence	wh3_default_land_flying_heavy	5
WH_mp_Bretonnia_siege_defence	wh3_default_land_melee_cavalry_main_mounted_heavy	20
WH_mp_Bretonnia_siege_defence	wh3_default_land_melee_cavalry_main_mounted_medium	20
WH_mp_Bretonnia_siege_defence	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Bretonnia_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Bretonnia_siege_defence	wh3_default_land_ranged_infantry_main_light_backline	15
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_characters	5
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_cavalry	5
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_cavalry_main	15
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_infantry	15
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_monsters	5
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_monsters_flanking_strong	15
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_monsters_heavy	20
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_characters	5
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_cavalry	5
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_cavalry_main	15
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_infantry	15
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_monsters	5
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_monsters_flanking_strong	10
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_monsters_heavy	15
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_ranged_infantry	10
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_artillery_long_range	15
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_artillery_short_range	5
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_characters	10
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_melee_cavalry_light	5
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_melee_infantry_main_flanking	5
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords	20
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_monsters	15
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_ranged_infantry_main_light_backline	10
WH_mp_Chaos_Dwarfs_siege_attack	wh3_default_land_ranged_infantry_main_light_backline_high_quality	15
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_artillery_long_range	15
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_artillery_short_range	5
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_characters	10
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_melee_cavalry_light	5
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords	10
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	25
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_monsters_flanking_strong	5
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_monsters_heavy	5
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_ranged_infantry_main_light_backline	10
WH_mp_Chaos_Dwarfs_siege_defence	wh3_default_land_ranged_infantry_main_light_backline_high_quality	20
WH_mp_Chaos_siege_attack	wh3_default_land_artillery_long_range	5
WH_mp_Chaos_siege_attack	wh3_default_land_aura	5
WH_mp_Chaos_siege_attack	wh3_default_land_characters	10
WH_mp_Chaos_siege_attack	wh3_default_land_melee_cavalry	5
WH_mp_Chaos_siege_attack	wh3_default_land_melee_cavalry_main	5
WH_mp_Chaos_siege_attack	wh3_default_land_melee_cavalry_main_chariots	5
WH_mp_Chaos_siege_attack	wh3_default_land_melee_infantry	10
WH_mp_Chaos_siege_attack	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Chaos_siege_attack	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Chaos_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Chaos_siege_attack	wh3_default_land_monsters	5
WH_mp_Chaos_siege_attack	wh3_default_land_monsters_flanking_strong	10
WH_mp_Chaos_siege_attack	wh3_default_land_monsters_heavy	10
WH_mp_Chaos_siege_attack	wh3_default_land_ranged_cavalry	5
WH_mp_Chaos_siege_defence	wh3_default_land_artillery_long_range	1
WH_mp_Chaos_siege_defence	wh3_default_land_aura	5
WH_mp_Chaos_siege_defence	wh3_default_land_characters	10
WH_mp_Chaos_siege_defence	wh3_default_land_melee_cavalry	5
WH_mp_Chaos_siege_defence	wh3_default_land_melee_cavalry_main	5
WH_mp_Chaos_siege_defence	wh3_default_land_melee_cavalry_main_chariots	5
WH_mp_Chaos_siege_defence	wh3_default_land_melee_infantry	10
WH_mp_Chaos_siege_defence	wh3_default_land_melee_infantry_main_flanking	5
WH_mp_Chaos_siege_defence	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Chaos_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Chaos_siege_defence	wh3_default_land_monsters	5
WH_mp_Chaos_siege_defence	wh3_default_land_monsters_flanking_strong	5
WH_mp_Chaos_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_Chaos_siege_defence	wh3_default_land_ranged_cavalry	5
WH_mp_Dark_Elves_siege_attack	wh3_default_land_artillery_long_range	10
WH_mp_Dark_Elves_siege_attack	wh3_default_land_aura	5
WH_mp_Dark_Elves_siege_attack	wh3_default_land_characters	10
WH_mp_Dark_Elves_siege_attack	wh3_default_land_melee_cavalry_main_mounted	5
WH_mp_Dark_Elves_siege_attack	wh3_default_land_melee_infantry_main_flanking	15
WH_mp_Dark_Elves_siege_attack	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Dark_Elves_siege_attack	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	5
WH_mp_Dark_Elves_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_mp_Dark_Elves_siege_attack	wh3_default_land_monsters_heavy	10
WH_mp_Dark_Elves_siege_attack	wh3_default_land_ranged_cavalry	5
WH_mp_Dark_Elves_siege_attack	wh3_default_land_ranged_infantry_main_light_backline	25
WH_mp_Dark_Elves_siege_defence	wh3_default_land_artillery_long_range	5
WH_mp_Dark_Elves_siege_defence	wh3_default_land_aura	5
WH_mp_Dark_Elves_siege_defence	wh3_default_land_characters	10
WH_mp_Dark_Elves_siege_defence	wh3_default_land_melee_cavalry_main_mounted	10
WH_mp_Dark_Elves_siege_defence	wh3_default_land_melee_infantry_main_flanking	15
WH_mp_Dark_Elves_siege_defence	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Dark_Elves_siege_defence	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	5
WH_mp_Dark_Elves_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_mp_Dark_Elves_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_Dark_Elves_siege_defence	wh3_default_land_ranged_cavalry	5
WH_mp_Dark_Elves_siege_defence	wh3_default_land_ranged_infantry_main_light_backline	25
WH_mp_Dwarfs_siege_attack	wh3_default_land_artillery_long_range	15
WH_mp_Dwarfs_siege_attack	wh3_default_land_characters	10
WH_mp_Dwarfs_siege_attack	wh3_default_land_flying_heavy	5
WH_mp_Dwarfs_siege_attack	wh3_default_land_melee_infantry_main_flanking	5
WH_mp_Dwarfs_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords	20
WH_mp_Dwarfs_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_mp_Dwarfs_siege_attack	wh3_default_land_ranged_infantry_main_heavy_short_range	10
WH_mp_Dwarfs_siege_attack	wh3_default_land_ranged_infantry_main_light_backline	25
WH_mp_Dwarfs_siege_defence	wh3_default_land_artillery	10
WH_mp_Dwarfs_siege_defence	wh3_default_land_artillery_long_range	5
WH_mp_Dwarfs_siege_defence	wh3_default_land_characters	10
WH_mp_Dwarfs_siege_defence	wh3_default_land_flying_heavy	5
WH_mp_Dwarfs_siege_defence	wh3_default_land_melee_infantry_main_flanking	5
WH_mp_Dwarfs_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords	15
WH_mp_Dwarfs_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	30
WH_mp_Dwarfs_siege_defence	wh3_default_land_ranged_infantry_main_heavy_short_range	15
WH_mp_Dwarfs_siege_defence	wh3_default_land_ranged_infantry_main_light_backline	15
WH_mp_Empire_siege_attack	wh3_default_land_artillery_long_range	20
WH_mp_Empire_siege_attack	wh3_default_land_characters	10
WH_mp_Empire_siege_attack	wh3_default_land_melee_cavalry_main_mounted_heavy	5
WH_mp_Empire_siege_attack	wh3_default_land_melee_cavalry_main_mounted_medium	5
WH_mp_Empire_siege_attack	wh3_default_land_melee_infantry_main	10
WH_mp_Empire_siege_attack	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	15
WH_mp_Empire_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Empire_siege_attack	wh3_default_land_ranged_infantry_main_light_backline	25
WH_mp_Empire_siege_defence	wh3_default_land_artillery_long_range	10
WH_mp_Empire_siege_defence	wh3_default_land_characters	10
WH_mp_Empire_siege_defence	wh3_default_land_melee_cavalry_main_mounted	5
