thread	game_expansion_key
wh2.camp.vortex.advice.early_game.ritual_settlements.050	warhammer2
wh2.camp.vortex.advice.early_game.ritual_settlements.051	warhammer2
wh2.camp.vortex.advice.early_game.ritual_settlements.060	warhammer2
wh2.camp.vortex.advice.early_game.ritual_settlements.061	warhammer2
wh2.camp.vortex.advice.early_game.ritual_settlements.070	warhammer2
wh2.camp.vortex.advice.early_game.ritual_settlements.071	warhammer2
wh2.camp.vortex.advice.early_game.ritual_settlements.080	shadow_and_crone_owners
wh2.camp.vortex.advice.early_game.ritual_settlements.081	shadow_and_crone_owners
wh2.camp.vortex.advice.early_game.ritual_settlements.090	shadow_and_crone_owners
wh2.camp.vortex.advice.early_game.ritual_settlements.091	shadow_and_crone_owners
wh2.camp.vortex.advice.early_game.ritual_settlements.100	shadow_and_crone_owners
wh2.camp.vortex.advice.early_game.ritual_settlements.101	shadow_and_crone_owners
wh2.camp.vortex.advice.early_game.ritual_settlements_lokhir.0110	vampire_coast_everyone
wh2.camp.vortex.advice.early_game.ritual_settlements_lokhir.0111	vampire_coast_everyone
wh2.camp.vortex.advice.early_game.rogue_armies.001	warhammer2
wh2.camp.vortex.advice.early_game.tech_buildings.001	warhammer2
wh2.camp.vortex.advice.early_game.tech_buildings.010	warhammer2
wh2.camp.vortex.advice.early_game.tech_buildings.020	warhammer2
wh2.camp.vortex.advice.early_game.tech_research.001	warhammer2
wh2.camp.vortex.advice.early_game.trade_agreements.001	warhammer2
wh2.camp.vortex.advice.early_game.trade_agreements.002	warhammer2
wh2.camp.vortex.advice.early_game.trade_agreements.003	warhammer2
wh2.camp.vortex.advice.early_game.trade_agreements.004	warhammer2
wh2.camp.vortex.advice.early_game.treasure_hunting.001	tomb_kings_everyone
wh2.camp.vortex.kroqgar.early_game.001	warhammer2
wh2.camp.vortex.kroqgar.early_game.002	warhammer2
wh2.camp.vortex.kroqgar.early_game.003	warhammer2
wh2.camp.vortex.kroqgar.early_game.004	warhammer2
wh2.camp.vortex.kroqgar.early_game.005	warhammer2
wh2.camp.vortex.kroqgar.intro.001	warhammer2
wh2.camp.vortex.kroqgar.intro.002	warhammer2
wh2.camp.vortex.kroqgar.intro.003	warhammer2
wh2.camp.vortex.kroqgar.intro.004	warhammer2
wh2.camp.vortex.malekith.early_game.001	warhammer2
wh2.camp.vortex.malekith.early_game.002	warhammer2
wh2.camp.vortex.malekith.early_game.003	warhammer2
wh2.camp.vortex.malekith.early_game.004	warhammer2
wh2.camp.vortex.malekith.early_game.005	warhammer2
wh2.camp.vortex.malekith.intro.001	warhammer2
wh2.camp.vortex.malekith.intro.002	warhammer2
wh2.camp.vortex.malekith.intro.003	warhammer2
wh2.camp.vortex.malekith.intro.004	warhammer2
wh2.camp.vortex.mazdamundi.early_game.001	warhammer2
wh2.camp.vortex.mazdamundi.early_game.002	warhammer2
wh2.camp.vortex.mazdamundi.early_game.003	warhammer2
wh2.camp.vortex.mazdamundi.early_game.004	warhammer2
wh2.camp.vortex.mazdamundi.early_game.005	warhammer2
wh2.camp.vortex.mazdamundi.intro.001	warhammer2
wh2.camp.vortex.mazdamundi.intro.002	warhammer2
wh2.camp.vortex.mazdamundi.intro.003	warhammer2
wh2.camp.vortex.mazdamundi.intro.004	warhammer2
wh2.camp.vortex.morathi.early_game.001	warhammer2
wh2.camp.vortex.morathi.early_game.002	warhammer2
wh2.camp.vortex.morathi.early_game.003	warhammer2
wh2.camp.vortex.morathi.early_game.004	warhammer2
wh2.camp.vortex.morathi.early_game.005	warhammer2
wh2.camp.vortex.morathi.intro.001	warhammer2
wh2.camp.vortex.morathi.intro.002	warhammer2
wh2.camp.vortex.morathi.intro.003	warhammer2
wh2.camp.vortex.morathi.intro.004	warhammer2
wh2.camp.vortex.queek.early_game.001	warhammer2
wh2.camp.vortex.queek.early_game.002	warhammer2
wh2.camp.vortex.queek.early_game.003	warhammer2
wh2.camp.vortex.queek.early_game.004	warhammer2
wh2.camp.vortex.queek.early_game.005	warhammer2
wh2.camp.vortex.queek.intro.001	warhammer2
wh2.camp.vortex.queek.intro.002	warhammer2
wh2.camp.vortex.queek.intro.003	warhammer2
wh2.camp.vortex.queek.intro.004	warhammer2
wh2.camp.vortex.skrolk.early_game.001	warhammer2
wh2.camp.vortex.skrolk.early_game.002	warhammer2
wh2.camp.vortex.skrolk.early_game.003	warhammer2
wh2.camp.vortex.skrolk.early_game.004	warhammer2
wh2.camp.vortex.skrolk.early_game.005	warhammer2
wh2.camp.vortex.skrolk.intro.001	warhammer2
wh2.camp.vortex.skrolk.intro.002	warhammer2
wh2.camp.vortex.skrolk.intro.003	warhammer2
wh2.camp.vortex.skrolk.intro.004	warhammer2
wh2.camp.vortex.teclis.early_game.001	warhammer2
wh2.camp.vortex.teclis.early_game.002	warhammer2
wh2.camp.vortex.teclis.early_game.003	warhammer2
wh2.camp.vortex.teclis.early_game.004	warhammer2
wh2.camp.vortex.teclis.early_game.005	warhammer2
wh2.camp.vortex.teclis.intro.001	warhammer2
wh2.camp.vortex.teclis.intro.002	warhammer2
wh2.camp.vortex.teclis.intro.003	warhammer2
wh2.camp.vortex.teclis.intro.004	warhammer2
wh2.camp.vortex.tyrion.early_game.001	warhammer2
wh2.camp.vortex.tyrion.early_game.002	warhammer2
wh2.camp.vortex.tyrion.early_game.003	warhammer2
wh2.camp.vortex.tyrion.early_game.004	warhammer2
wh2.camp.vortex.tyrion.early_game.005	warhammer2
wh2.camp.vortex.tyrion.intro.001	warhammer2
wh2.camp.vortex.tyrion.intro.002	warhammer2
wh2.camp.vortex.tyrion.intro.003	warhammer2
wh2.camp.vortex.tyrion.intro.004	warhammer2
wh2.dlc12.lzd.lordkroak.qb.pt.01	prophet_and_warlock_everyone
wh2.dlc12.lzd.lordkroak.qb.pt.02.krokgar	prophet_and_warlock_everyone
wh2.dlc12.lzd.lordkroak.qb.pt.02.mazdamundi	prophet_and_warlock_everyone
wh2.dlc12.lzd.lordkroak.qb.pt.02.nakai	hunter_and_beast_owners
wh2.dlc12.lzd.lordkroak.qb.pt.02.tehenhauin	prophet_and_warlock_everyone
wh2.dlc12.lzd.lordkroak.qb.pt.02.tiktaqto	prophet_and_warlock_everyone
wh2.dlc12.lzd.lordkroak.qb.pt.03	prophet_and_warlock_everyone
wh2.dlc12.lzd.lordkroak.qb.pt.04	prophet_and_warlock_everyone
wh2.dlc14.camp.vortex.advice.early_game.ritual_settlements.malus.001	shadow_and_blade_everyone
wh2.dlc17.camp.advice.bst.bloodgrounds.001.herdstone	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.bloodgrounds.002.regions	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.bloodgrounds.003.settlement	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.bloodgrounds.004.post	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.bloodgrounds.005.razed	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.bloodgrounds.006.finished	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.panel.001.open	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.panel.002.units	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.panel.003.lords	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.panel.004.items	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.panel.005.upgrades	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.progression.001.start	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.progression.002.increased	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.progression.003.final	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.taurox.rampage.001.resource	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.taurox.rampage.002.threshold	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.taurox.rampage.003.momentum	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.taurox.rampage.004.over	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.taurox.rampage.005.max	silence_and_fury_everyone
wh2.dlc17.camp.advice.bst.technologies.001.first	silence_and_fury_everyone
wh2.dlc17.camp.vortex.oxyotl.early.game.001.threat_map	silence_and_fury_everyone
wh2.dlc17.camp.vortex.oxyotl.early.game.002.silent_sanctums	silence_and_fury_everyone
wh2.dlc17.camp.vortex.oxyotl.early.game.003.sanctum_buildings	silence_and_fury_everyone
wh2.dlc17.camp.vortex.taurox.early.game.001.herdstone	silence_and_fury_everyone
wh2.dlc17.camp.vortex.taurox.early.game.002.bloodgrounds	silence_and_fury_everyone
wh2.dlc17.camp.vortex.taurox.early.game.003.herdstone.ritual	silence_and_fury_everyone
wh2.dlc17.camp.vortex.thorek.ironbrow.early.game.001.confederation	silence_and_fury_everyone
wh2.dlc17.camp.vortex.thorek.ironbrow.early.game.002.technology	silence_and_fury_everyone
wh2.dlc17.camp.vortex.thorek.ironbrow.early.game.003.recruitment	silence_and_fury_everyone
wh2.dlc17.camp.vortex.thorek.ironbrow.early.game.004.artefact	silence_and_fury_everyone
wh2_dlc10.battle.speech.nor.battle_carnosaur.001	norsca_everyone
wh2_dlc10.battle.speech.nor.battle_hellpit.001	norsca_everyone
wh2_dlc10.battle.speech.nor.battle_hydra.001	norsca_everyone
wh2_dlc10.battle.speech.nor.battle_phoenix.001	norsca_everyone
wh2_dlc10.camp.alarielle.intro.001	shadow_and_crone_owners
wh2_dlc10.camp.alarielle.intro.002	shadow_and_crone_owners
wh2_dlc10.camp.alarielle.intro.003	shadow_and_crone_owners
wh2_dlc10.camp.alarielle.intro.004	shadow_and_crone_owners
wh2_dlc10.camp.alarielle.intro.005	shadow_and_crone_owners
wh2_dlc10.camp.alith_anar.intro.001	shadow_and_crone_everyone
wh2_dlc10.camp.alith_anar.intro.002	shadow_and_crone_everyone
wh2_dlc10.camp.alith_anar.intro.003	shadow_and_crone_everyone
wh2_dlc10.camp.alith_anar.intro.004	shadow_and_crone_everyone
wh2_dlc10.camp.alith_anar.intro.005	shadow_and_crone_everyone
wh2_dlc10.camp.hellebron.intro.001	shadow_and_crone_owners
wh2_dlc10.camp.hellebron.intro.002	shadow_and_crone_owners
wh2_dlc10.camp.hellebron.intro.003	shadow_and_crone_owners
wh2_dlc10.camp.hellebron.intro.004	shadow_and_crone_owners
wh2_dlc10.camp.hellebron.intro.005	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.early_game.001	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.early_game.002	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.early_game.003	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.early_game.004	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.early_game.005	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.intro.001	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.intro.002	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.intro.003	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.intro.004	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alarielle.intro.005	shadow_and_crone_owners
wh2_dlc10.camp.vortex.alith_anar.early_game.001	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.alith_anar.early_game.002	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.alith_anar.early_game.003	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.alith_anar.early_game.004	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.alith_anar.early_game.005	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.alith_anar.intro.001	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.alith_anar.intro.002	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.alith_anar.intro.003	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.alith_anar.intro.004	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.alith_anar.intro.005	shadow_and_crone_everyone
wh2_dlc10.camp.vortex.early_game.ritual_buildings.090	shadow_and_crone_owners
wh2_dlc10.camp.vortex.early_game.ritual_buildings.100	shadow_and_crone_owners
wh2_dlc10.camp.vortex.early_game.ritual_buildings.110	shadow_and_crone_owners
wh2_dlc10.camp.vortex.early_game.ritual_buildings_lokhir.0110	vampire_coast_everyone
wh2_dlc10.camp.vortex.hellebron.early_game.001	shadow_and_crone_owners
wh2_dlc10.camp.vortex.hellebron.early_game.002	shadow_and_crone_owners
wh2_dlc10.camp.vortex.hellebron.early_game.003	shadow_and_crone_owners
wh2_dlc10.camp.vortex.hellebron.early_game.004	shadow_and_crone_owners
wh2_dlc10.camp.vortex.hellebron.early_game.005	shadow_and_crone_owners
wh2_dlc10.camp.vortex.hellebron.intro.001	shadow_and_crone_owners
wh2_dlc10.camp.vortex.hellebron.intro.002	shadow_and_crone_owners
wh2_dlc10.camp.vortex.hellebron.intro.003	shadow_and_crone_owners
wh2_dlc10.camp.vortex.hellebron.intro.004	shadow_and_crone_owners
wh2_dlc10.camp.vortex.hellebron.intro.005	shadow_and_crone_owners
wh2_dlc11.battle.advice.cst.extra_powder.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.black_ark_battle.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.infamy.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.infamy.002	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.island_battle.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.loyalty.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.loyalty.002	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.loyalty.003	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.offices.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.pieces_of_eight.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.pieces_of_eight.002	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.pieces_of_eight.003	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.pieces_of_eight.004	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.pirate_coves.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.pirates.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.puzzle_clock.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.puzzle_dice.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.puzzle_numbers.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.puzzle_odd_one_out.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.sea_monster.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.sea_monster.002	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.sea_monster.003	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.sea_monster.004	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.search_for_the_vengeance.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.shanty.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.shanty.002	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.shanty.003	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.shanty.004	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.shanty.005	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.shanty.006	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.shanty.007	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.treasure_hunts.001	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.treasure_hunts.002	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.treasure_hunts.003	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.treasure_hunts.004	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.treasure_hunts.005	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.treasure_hunts.006	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.treasure_hunts.007	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.treasure_hunts.008	vampire_coast_everyone
wh2_dlc11.camp.advice.cst.treasure_hunts.009	vampire_coast_everyone
wh2_dlc11.camp.advice.quest.aranessa.001	vampire_coast_everyone
wh2_dlc11.camp.advice.quest.cylostra.001	vampire_coast_everyone
wh2_dlc11.camp.advice.quest.harkon.001	vampire_coast_everyone
wh2_dlc11.camp.advice.quest.lokhir.001	vampire_coast_everyone
wh2_dlc11.camp.advice.quest.noctilus.001	vampire_coast_everyone
wh2_dlc11.camp.advice.vmp.bloodlines.001	vampire_coast_everyone
wh2_dlc11.camp.advice.vmp.bloodlines.002	vampire_coast_everyone
wh2_dlc11.camp.aranessa.intro.001	vampire_coast_owners
wh2_dlc11.camp.aranessa.intro.002	vampire_coast_owners
wh2_dlc11.camp.aranessa.intro.003	vampire_coast_owners
wh2_dlc11.camp.aranessa.intro.004	vampire_coast_owners
wh2_dlc11.camp.aranessa.intro.005	vampire_coast_owners
wh2_dlc11.camp.aranessa.intro.006	vampire_coast_owners
wh2_dlc11.camp.cylostra.intro.001	vampire_coast_owners
wh2_dlc11.camp.cylostra.intro.002	vampire_coast_owners
wh2_dlc11.camp.cylostra.intro.003	vampire_coast_owners
wh2_dlc11.camp.cylostra.intro.004	vampire_coast_owners
wh2_dlc11.camp.cylostra.intro.005	vampire_coast_owners
wh2_dlc11.camp.cylostra.intro.006	vampire_coast_owners
wh2_dlc11.camp.harkon.intro.001	vampire_coast_owners
wh2_dlc11.camp.harkon.intro.002	vampire_coast_owners
wh2_dlc11.camp.harkon.intro.003	vampire_coast_owners
wh2_dlc11.camp.harkon.intro.004	vampire_coast_owners
wh2_dlc11.camp.harkon.intro.005	vampire_coast_owners
wh2_dlc11.camp.harkon.intro.006	vampire_coast_owners
wh2_dlc11.camp.kemmler.intro.001	vampire_coast_everyone
wh2_dlc11.camp.kemmler.intro.002	vampire_coast_everyone
wh2_dlc11.camp.kemmler.intro.003	vampire_coast_everyone
wh2_dlc11.camp.kemmler.intro.004	vampire_coast_everyone
wh2_dlc11.camp.kemmler.intro.005	vampire_coast_everyone
wh2_dlc11.camp.lokhir.intro.001	vampire_coast_everyone
wh2_dlc11.camp.lokhir.intro.002	vampire_coast_everyone
wh2_dlc11.camp.lokhir.intro.003	vampire_coast_everyone
wh2_dlc11.camp.lokhir.intro.004	vampire_coast_everyone
wh2_dlc11.camp.lokhir.intro.005	vampire_coast_everyone
wh2_dlc11.camp.lokhir.intro.006	vampire_coast_everyone
wh2_dlc11.camp.noctilus.intro.001	vampire_coast_owners
wh2_dlc11.camp.noctilus.intro.002	vampire_coast_owners
wh2_dlc11.camp.noctilus.intro.003	vampire_coast_owners
wh2_dlc11.camp.noctilus.intro.004	vampire_coast_owners
wh2_dlc11.camp.noctilus.intro.005	vampire_coast_owners
wh2_dlc11.camp.noctilus.intro.006	vampire_coast_owners
wh2_dlc11.camp.vortex.AranessaSaltspite.early_game.001	vampire_coast_owners
wh2_dlc11.camp.vortex.AranessaSaltspite.early_game.003	vampire_coast_owners
wh2_dlc11.camp.vortex.AranessaSaltspite.early_game.004	vampire_coast_owners
wh2_dlc11.camp.vortex.AranessaSaltspite.early_game.005	vampire_coast_owners
wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.000	vampire_coast_owners
wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.001	vampire_coast_owners
wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.002	vampire_coast_owners
wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.003	vampire_coast_owners
wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.004	vampire_coast_owners
wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.005	vampire_coast_owners
wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.006	vampire_coast_owners
wh2_dlc11.camp.vortex.CountNoctilus.early_game.001	vampire_coast_owners
wh2_dlc11.camp.vortex.CountNoctilus.early_game.003	vampire_coast_owners
wh2_dlc11.camp.vortex.CountNoctilus.early_game.004	vampire_coast_owners
wh2_dlc11.camp.vortex.CountNoctilus.early_game.005	vampire_coast_owners
wh2_dlc11.camp.vortex.Count_Noctilus.intro.001	vampire_coast_owners
wh2_dlc11.camp.vortex.Count_Noctilus.intro.002	vampire_coast_owners
wh2_dlc11.camp.vortex.Count_Noctilus.intro.003	vampire_coast_owners
wh2_dlc11.camp.vortex.Count_Noctilus.intro.004	vampire_coast_owners
wh2_dlc11.camp.vortex.Count_Noctilus.intro.005	vampire_coast_owners
wh2_dlc11.camp.vortex.Count_Noctilus.intro.006	vampire_coast_owners
wh2_dlc11.camp.vortex.CylostaDirefin.early_game.001	vampire_coast_owners
wh2_dlc11.camp.vortex.CylostaDirefin.early_game.003	vampire_coast_owners
wh2_dlc11.camp.vortex.CylostaDirefin.early_game.004	vampire_coast_owners
wh2_dlc11.camp.vortex.CylostaDirefin.early_game.005	vampire_coast_owners
wh2_dlc11.camp.vortex.Cylosta_Direfin.intro.000	vampire_coast_owners
wh2_dlc11.camp.vortex.Cylosta_Direfin.intro.001	vampire_coast_owners
wh2_dlc11.camp.vortex.Cylosta_Direfin.intro.002	vampire_coast_owners
wh2_dlc11.camp.vortex.Cylosta_Direfin.intro.003	vampire_coast_owners
wh2_dlc11.camp.vortex.Cylosta_Direfin.intro.004	vampire_coast_owners
wh2_dlc11.camp.vortex.Cylosta_Direfin.intro.005	vampire_coast_owners
wh2_dlc11.camp.vortex.Lokhir_Fellheart.intro.001	vampire_coast_everyone
wh2_dlc11.camp.vortex.Lokhir_Fellheart.intro.002	vampire_coast_everyone
wh2_dlc11.camp.vortex.Lokhir_Fellheart.intro.003	vampire_coast_everyone
wh2_dlc11.camp.vortex.Lokhir_Fellheart.intro.004	vampire_coast_everyone
wh2_dlc11.camp.vortex.Lokhir_Fellheart.intro.005	vampire_coast_everyone
wh2_dlc11.camp.vortex.Lokhir_Fellheart.intro.006	vampire_coast_everyone
wh2_dlc11.camp.vortex.LuthorHarkon.early_game.001	vampire_coast_owners
wh2_dlc11.camp.vortex.LuthorHarkon.early_game.002	vampire_coast_owners
wh2_dlc11.camp.vortex.LuthorHarkon.early_game.003	vampire_coast_owners
wh2_dlc11.camp.vortex.LuthorHarkon.early_game.004	vampire_coast_owners
wh2_dlc11.camp.vortex.LuthorHarkon.early_game.005	vampire_coast_owners
wh2_dlc11.camp.vortex.Luthor_Harkon.intro.001	vampire_coast_owners
wh2_dlc11.camp.vortex.Luthor_Harkon.intro.002	vampire_coast_owners
wh2_dlc11.camp.vortex.Luthor_Harkon.intro.003	vampire_coast_owners
wh2_dlc11.camp.vortex.Luthor_Harkon.intro.004	vampire_coast_owners
wh2_dlc11.camp.vortex.Luthor_Harkon.intro.005	vampire_coast_owners
wh2_dlc11.camp.vortex.Luthor_Harkon.intro.006	vampire_coast_owners
wh2_dlc11.camp.vortex.advice.early_game.loyalty.001	vampire_coast_owners
wh2_dlc11.camp.vortex.advice.early_game.pieces_of_eight.001	vampire_coast_owners
wh2_dlc11.camp.vortex.advice.early_game.pirate_cove.001	vampire_coast_owners
wh2_dlc11.camp.vortex.advice.early_game.ship_growth.001	vampire_coast_owners
wh2_dlc11.camp.vortex.lokhirfellheart.early_game.001	vampire_coast_everyone
wh2_dlc11.camp.vortex.lokhirfellheart.early_game.002	vampire_coast_everyone
wh2_dlc11.camp.vortex.lokhirfellheart.early_game.003	vampire_coast_everyone
wh2_dlc11.camp.vortex.lokhirfellheart.early_game.004	vampire_coast_everyone
wh2_dlc11.camp.vortex.lokhirfellheart.early_game.005	vampire_coast_everyone
wh2_dlc11.camp.vortex.lokhirfellheart.intro.001	vampire_coast_everyone
wh2_dlc12.camp.advice.brt.vows.001	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.brt.vows.002	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.brt.vows.003	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.brt.vows.004	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.prophecy_of_sotek.001	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.prophecy_of_sotek.002	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.prophecy_of_sotek.003	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.prophecy_of_sotek.004	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.sacrifices_to_sotek.001	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.sacrifices_to_sotek.002	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.sacrifices_to_sotek.003	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.sacrifices_to_sotek.004	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.sacrifices_to_sotek.005	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.lzd.sacrifices_to_sotek.006	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.001	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.002	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.003	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.004	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.005	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.006	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.007	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.008	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.009	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.010	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.ikit_workshop.011	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.001	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.002	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.003	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.004	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.005	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.006	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.007	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.008	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.009	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.010	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.011	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.012	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.013	prophet_and_warlock_everyone
wh2_dlc12.camp.advice.skv.under_empire.014	prophet_and_warlock_everyone
wh2_dlc12.camp.vortex.ikit.early_game.001	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.ikit.early_game.002	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.ikit.early_game.003	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.ikit.early_game.004	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.ikit.early_game.005	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.tehenhauin.early_game.001	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.tehenhauin.early_game.002	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.tehenhauin.early_game.003	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.tehenhauin.early_game.004	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.tehenhauin.early_game.005	prophet_and_warlock_owners
wh2_dlc12.camp.vortex.tiktaqto.early_game.001	prophet_and_warlock_everyone
wh2_dlc12.camp.vortex.tiktaqto.early_game.002	prophet_and_warlock_everyone
