key	group	initial_unit_count	pool	faction_requirement	subculture_requirement	tech_requirement
1732565358	wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	0	wh2_dlc16_skv_throt_flesh_lab_pool	wh2_main_skv_clan_moulder		
1734037990	wh3_dlc29_nag_cst_mon_necrofex_colossus_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
173512147	wh_dlc08_wef_forest_dragon_boss	1	wh_dlc08_monster_hunt_of_renown_pool		wh_dlc05_sc_wef_wood_elves	
1736058018	wh3_dlc27_sla_cav_pleasureseekers_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_azazel		
1737515180	wh3_dlc29_nag_vmp_inf_grave_guard_1_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1740120142	wh_pro04_chs_inf_forsaken_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
1745808797	wh2_dlc13_emp_cav_empire_knights_ror_1_non_replenish	0	wh2_dlc13_emp_elector_counts_merc_pool_non_replenish		wh_main_sc_emp_empire	
1748115968	wh3_twa08_nur_mon_great_unclean_one_0_ror	1	wh3_main_nur_units_of_renown_pool			
1748471628	wh3_dlc29_chs_mon_giant_spined_chaos_beast_province_pool	1	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
1749048976	wh3_dlc29_nur_mon_plague_toads_0_glottkin_garden_pool	0	wh3_dlc29_woc_glottkin_garden_faction_pool	wh3_dlc29_chs_host_of_the_triplets		
1750807318	wh2_dlc11_cst_mon_animated_hulks_0	0	wh2_dlc11_cst_vampire_pirate_province_pool		wh2_dlc11_sc_cst_vampire_coast	
1750837552	wh3_dlc27_nor_mon_chimera	0	wh3_dlc27_nor_monstrous_arcanum		wh_dlc08_sc_nor_norsca	
1756762465	wh3_dlc29_nag_cst_inf_zombie_gunnery_mob_1_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1757247573	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
1758457588	wh3_main_sla_mon_spawn_of_slaanesh_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
1760747302	wh3_dlc25_nur_chieftains_chs_mon_dragon_ogre_shaggoth	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
1763723173	wh3_dlc24_tze_veh_steam_tank	1	wh3_main_tze_units_of_renown_pool	wh3_dlc24_tze_the_deceivers		
1764055691	wh_pro04_chs_mon_dragon_ogre_ror_0	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
1764617303	wh3_dlc27_chs_inf_bearmen_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
1767636912	wh3_dlc20_chs_inf_forsaken_msla_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
1768044499	wh3_dlc26_kho_inf_khorngors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
1768736146	wh2_dlc17_kho_mon_ghorgon_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_valkia		
1769262319	wh_main_chs_mon_chaos_warhounds_0_province_pool	1	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_vilitch		
1770901977	wh3_main_dae_inf_chaos_furies_0_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
1771198727	wh3_main_nur_inf_nurglings_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
1772069829	wh3_twa08_kho_mon_bloodthirster_0_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_valkia		
1772445073	wh3_dlc24_tze_inf_centigors_great_weapons_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
1773226545	wh2_dlc11_cst_mon_fell_bats	1	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
1779081212	wh3_dlc25_nur_mon_bile_trolls	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
1780307192	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	1	wh2_dlc09_tmb_units_of_renown_pool		wh2_dlc09_sc_tmb_tomb_kings	
1783559263	wh2_dlc09_tmb_art_casket_of_souls	0	wh2_dlc09_tmb_units_of_renown_pool		wh2_dlc09_sc_tmb_tomb_kings	
1783562905	wh3_dlc29_chs_mon_dragon_ogre_shaggoth_glottkin_garden_pool	0	wh3_dlc29_woc_glottkin_garden_faction_pool	wh3_dlc29_chs_host_of_the_triplets		
1791466211	wh2_main_lzd_cav_terradon_riders_0_blessed	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
1795284112	wh_main_chs_mon_chaos_warhounds_1_province_pool	1	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_festus		
1796126401	wh3_main_tze_mon_screamers_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
1800351829	wh2_main_lzd_cav_horned_ones_blessed_0	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
1803005694	wh_dlc06_grn_inf_squig_explosive_0	0	wh2_dlc15_grn_waaagh_pool		wh_main_sc_grn_greenskins	
1808577355	wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
1809293052	wh3_dlc29_nag_tmb_inf_nehekhara_warriors_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1811878465	wh2_dlc13_emp_cav_empire_knights_ror_1	0	wh2_dlc13_emp_elector_counts_merc_pool_volkmar		wh_main_sc_emp_empire	
1811924782	wh3_main_sla_mon_fiends_of_slaanesh_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_azazel		
1816313288	wh3_main_tze_inf_pink_horrors_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
1817391171	wh_main_chs_art_hellcannon_warriors_faction_pool	1	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
1817427218	wh2_dlc12_skv_inf_ratling_gun_ror_tech_lab_0	1	wh2_dlc12_skv_units_of_renown_pool	wh2_main_skv_clan_skryre		
1818069511	wh3_dlc27_nor_cav_marauder_horsemen_ror	1	wh_dlc01_chs_units_of_renown_pool			
1818808506	wh3_dlc29_chs_inf_putrid_blightkings_axe_shield	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
1818973975	wh2_dlc12_skv_inf_stormvermin_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
1819046721	wh3_dlc29_nag_tmb_veh_skeleton_chariot_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1819289150	wh3_dlc29_nag_tmb_veh_khemrian_warsphinx_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
182031501	wh3_main_sla_mon_fiends_of_slaanesh_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_sigvald		
1825756251	wh3_main_tze_mon_flamers_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_vilitch		
1827146270	wh3_dlc24_tze_inf_tzaangors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
1830076600	wh3_main_tze_mon_screamers_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
1830821302	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
1830870820	wh3_dlc25_nur_chieftain_veh_dreadquake_mortar	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
1833661520	wh3_dlc26_kho_mon_slaughterbrute_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
1834541853	wh3_dlc25_emp_inf_spearmen_shields_ror	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
1837297495	wh2_dlc13_emp_veh_war_wagon_ror_0	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
183981069	wh3_dlc29_vmp_veh_coven_throne	999999	wh3_dlc29_vmp_raise_dead_faction		wh_main_sc_vmp_vampire_counts	
1841170203	wh3_dlc29_skv_art_plagueclaw_catapult_ror	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
1842349434	wh3_main_kho_mon_soul_grinder_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
1844114179	wh3_dlc24_tze_inf_centigors_great_weapons_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_vilitch		
1847066077	wh2_dlc16_skv_mon_rat_ogres_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
1849742405	wh3_dlc25_nur_mon_soul_grinder_0_ror	1	wh3_main_nur_units_of_renown_pool			
1850034019	wh_pro04_brt_cav_knights_of_the_realm_ror_0	1	wh_dlc07_brt_units_of_renown_pool		wh_main_sc_brt_bretonnia	
1850641657	wh2_dlc10_hef_inf_the_grey_ror_0	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
1851209615	wh3_twa06_tze_inf_pink_horrors_ror_0	1	wh3_main_tze_units_of_renown_pool			
1851550608	wh2_dlc13_emp_cav_empire_knights_ror_0_non_replenish	0	wh2_dlc13_emp_elector_counts_merc_pool_non_replenish		wh_main_sc_emp_empire	
1852346638	wh3_dlc29_nag_cst_mon_animated_hulks_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1853986174	wh3_main_kho_inf_flesh_hounds_of_khorne_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
1854420690	wh3_dlc27_sla_cav_seeker_chariots_ror	1	wh_dlc01_chs_units_of_renown_pool			
1855365454	wh3_dlc29_nag_tmb_inf_skeleton_archers_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1855424312	wh3_dlc27_sla_inf_slaangors_faction_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
1855972968	wh3_dlc26_kho_veh_skullcannon_ror	1	wh_dlc01_chs_units_of_renown_pool			
1856380353	wh2_dlc15_hef_mon_star_dragon_imrik	0	wh2_dlc15_hef_imrik_dragon_units_of_renown_pool		wh2_main_sc_hef_high_elves	
1856695293	wh2_dlc12_skv_inf_warplock_jezzails_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
1858879887	wh_pro04_chs_mon_dragon_ogre_ror_0	1	wh3_dlc20_renown_pool			
1858962771	wh3_twa08_tze_mon_lord_of_change_0_ror	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
1859961642	wh3_twa10_nur_inf_nurglings_ror	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
1860462468	wh3_dlc24_tze_mon_screamers_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_vilitch		
1861763629	wh3_dlc20_chs_mon_warshrine_mtze_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_vilitch		
1862308235	wh3_dlc27_nur_mon_toad_dragon	0	wh3_dlc27_nor_monstrous_arcanum		wh_dlc08_sc_nor_norsca	
1862791417	wh2_twa03_mon_kharibdyss_0	0	wh2_twa03_def_rakarth_merc_pool			
1863031122	wh3_main_kho_veh_skullcannon_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_valkia		
1864557788	wh3_twa06_ogr_inf_maneaters_ror_0	1	wh3_main_ogr_units_of_renown_pool		wh3_main_sc_ogr_ogre_kingdoms	
1865086015	wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	0	wh2_dlc16_skv_throt_flesh_lab_pool	wh2_main_skv_clan_moulder		
1865998458	wh3_twa06_nur_inf_plaguebearers_ror_0	1	wh3_main_nur_units_of_renown_pool			
1866687428	wh_pro04_chs_inf_forsaken_ror_0	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
1867416217	wh3_dlc29_nag_vmp_inf_skeleton_warriors_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1876307775	wh3_twa10_ogr_inf_gnoblars_ror	1	wh3_main_ogr_units_of_renown_pool		wh3_main_sc_ogr_ogre_kingdoms	
1877655146	wh3_dlc29_chs_inf_putrid_blightkings_dual_axe	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
187900605	wh3_main_kho_veh_skullcannon_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
1882043481	wh3_cp1_cth_bhashiva_shang_yang_support_dragon_guard_crossbowmen	0	wh3_cp1_cth_bhashiva_shang_yang_support			
188275081	wh_dlc04_vmp_inf_konigstein_stalkers_0	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
1885059498	wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0	1	wh3_main_nur_units_of_renown_pool			
1885070167	wh3_dlc25_dwf_grudges_flame_cannon	0	wh3_dlc25_dwf_book_of_grudges_mercenary_pool		wh_main_sc_dwf_dwarfs	
1886511551	wh3_dlc24_tze_inf_tzaangors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
1887339160	wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_sigvald		
188837092	wh2_dlc13_emp_art_great_cannon_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
188875538	wh3_dlc24_tze_mon_cockatrice_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
189004698	wh3_dlc20_chs_cav_chaos_knights_mnur_lances	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
1894684635	wh3_dlc29_nag_vmp_mon_morghast_harbingers_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1896433163	wh_pro04_brt_cav_knights_errant_ror_0	1	wh_dlc07_brt_units_of_renown_pool		wh_main_sc_brt_bretonnia	
1897497180	wh3_twa08_nur_mon_great_unclean_one_0_ror	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
1898152231	wh2_dlc11_cst_cav_deck_droppers_2	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
1899979752	wh2_dlc13_emp_inf_swordsmen_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool_volkmar		wh_main_sc_emp_empire	
1905619633	wh3_main_kho_mon_bloodthirster_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_valkia		
1907863185	wh3_main_nur_mon_spawn_of_nurgle_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_festus		
1908428138	wh2_dlc09_tmb_mon_ushabti_ror	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
1909135650	wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
1909214829	wh3_dlc29_tmb_mon_khemric_titan_ror	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
1909232392	wh2_dlc13_emp_veh_luminark_of_hysh_0_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
1909357539	wh2_dlc13_emp_art_mortar_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool_volkmar		wh_main_sc_emp_empire	
1914893067	wh3_dlc29_nag_vmp_cav_drakenhof_templars_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1916635553	wh2_dlc13_emp_inf_halberdiers_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool_volkmar		wh_main_sc_emp_empire	
191821138	wh2_twa03_inf_harpies	0	wh2_twa03_def_rakarth_merc_pool			
1919622006	wh3_dlc24_tze_inf_tzaangors_faction_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
1920371617	wh_pro04_chs_inf_chaos_warriors_ror_0	1	wh3_main_sla_units_of_renown_pool			
1924322846	wh2_dlc13_emp_art_mortar_ror_0_non_replenish	0	wh2_dlc13_emp_elector_counts_merc_pool_non_replenish		wh_main_sc_emp_empire	
1925053437	wh2_dlc13_lzd_mon_razordon_pack_0_blessed	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
1926647496	wh3_dlc29_nag_vmp_inf_skeleton_warriors_1_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1927397599	wh3_main_sla_inf_marauders_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_azazel		
1927612079	wh3_dlc24_tze_mon_screamers_ror	1	wh3_main_tze_units_of_renown_pool			
1929927076	wh3_dlc20_kho_cav_skullcrushers_mkho_ror	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
193207778	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	1	wh3_dlc23_chd_units_of_renown_pool		wh3_dlc23_sc_chd_chaos_dwarfs	
1933053254	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	999999	wh3_dlc29_vmp_additional_units	wh3_dlc29_vmp_neferata		
1935553946	wh2_dlc11_cst_inf_depth_guard_0	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
1937223994	wh3_dlc26_kho_veh_skullcannon_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_valkia		
1939860969	wh3_dlc25_nur_inf_plague_ogres_great_weapons	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
1941329381	wh_main_chs_cav_chaos_chariot_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
1944104059	wh3_dlc25_nur_mon_soul_grinder_0_ror	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
1947454440	wh3_dlc25_nur_chieftain_inf_chaos_dwarf_blunderbusses	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
194827996	wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
1952794473	wh_dlc04_vmp_mon_direpack_0	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
195292489	wh3_dlc25_nur_mon_toad_dragon_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
1953217575	wh3_cp1_cth_bhashiva_shang_yang_support_rocket_battery	0	wh3_cp1_cth_bhashiva_shang_yang_support			
1953867012	wh2_dlc11_cst_art_queen_bess	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
1955730278	wh2_dlc11_cst_mon_bloated_corpse_0	1	wh2_dlc11_cst_vampire_pirate_province_pool		wh2_dlc11_sc_cst_vampire_coast	
1960214080	wh2_twa03_squig_explosive	0	wh2_twa03_def_rakarth_merc_pool			
1960578706	wh2_dlc12_skv_art_warplock_jezzails_ror_tech_lab_0	1	wh2_dlc12_skv_units_of_renown_pool	wh2_main_skv_clan_skryre		
1960919222	wh3_dlc29_chs_mon_giant_spined_chaos_beast_province_pool	1	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
196331189	wh3_dlc20_chs_mon_warshrine_mnur_faction_pool	0	wh3_main_belakor_faction_pool			
196672817	wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
1972147577	wh3_dlc29_nur_inf_plaguebearers_1_glottkin_garden_pool	0	wh3_dlc29_woc_glottkin_garden_faction_pool	wh3_dlc29_chs_host_of_the_triplets		
1972390945	wh3_cp1_cth_bhashiva_shang_yang_support_iron_hail_gunners	0	wh3_cp1_cth_bhashiva_shang_yang_support			
1973589210	wh3_dlc29_nur_cav_plague_drones_0_glottkin_garden_pool	0	wh3_dlc29_woc_glottkin_garden_faction_pool	wh3_dlc29_chs_host_of_the_triplets		
1975136412	wh3_dlc20_chs_inf_aspiring_champions_mtze_ror	1	wh3_main_tze_units_of_renown_pool			
1975368542	wh3_dlc27_hef_mon_merwyrm_ror	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
1975544479	wh3_dlc29_nag_tmb_inf_skeleton_warriors_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1976550102	wh2_dlc13_lzd_mon_kroxigors_ror_0	1	wh2_dlc12_lzd_units_of_renown_pool		wh2_main_sc_lzd_lizardmen	
1979060638	wh3_main_nur_mon_beast_of_nurgle_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
1979844943	wh2_dlc11_cst_art_queen_bess	0	wh2_dlc11_cst_units_of_renown_pool		wh2_dlc11_sc_cst_vampire_coast	
1981397904	wh2_dlc13_emp_cav_outriders_ror_0_non_replenish	0	wh2_dlc13_emp_elector_counts_merc_pool_non_replenish		wh_main_sc_emp_empire	
1981652293	wh3_dlc29_nag_vmp_veh_corpse_cart_2_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1985371666	wh3_dlc24_tze_mon_flamers_changebringers_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_vilitch		
1990060759	wh3_dlc29_nag_vmp_inf_crypt_ghouls_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
1990404793	wh3_twa06_nur_inf_plaguebearers_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_festus		
1990501515	wh2_dlc15_hef_mon_sun_dragon_imrik	0	wh2_dlc15_hef_imrik_dragon_units_of_renown_pool		wh2_main_sc_hef_high_elves	
199140618	wh3_main_nur_inf_plaguebearers_1_belakor_faction_pool	0	wh3_main_belakor_faction_pool			
1991822641	wh3_dlc25_emp_inf_hochland_long_rifles_ror	1	wh_dlc04_emp_units_of_renown_pool		wh_main_sc_emp_empire	
1992390267	wh3_main_kho_veh_skullcannon_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
1993458213	wh3_dlc25_nur_mon_bile_trolls	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
1994162218	wh3_twa10_tze_inf_blue_horrors_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_vilitch		
1998185025	wh2_dlc11_cst_cav_deck_droppers_1	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
1999990916	wh3_dlc27_sla_dechala_daemons_daemonette_1	0	wh3_dlc27_sla_daemonic_attraction			
2000011181	wh3_dlc25_nur_cav_rot_knights_ror	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
200028689	wh3_dlc27_sla_mon_champions_of_slaanesh_ror	1	wh_dlc01_chs_units_of_renown_pool			
2004781827	wh3_dlc26_kho_veh_skullcannon_ror	1	wh3_main_kho_units_of_renown_pool			
2006093519	wh3_dlc29_nag_vmp_mon_terrorgheist_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
2006517248	wh3_dlc27_nor_inf_chaos_marauders_great_weapons_ror	1	wh3_main_nur_units_of_renown_pool			
2007784279	wh2_twa03_mon_monster_feral_wyvern	0	wh2_twa03_def_rakarth_merc_pool			
2008568347	wh2_twa03_mon_monster_feral_ice_bear	0	wh2_twa03_def_rakarth_merc_pool			
2011262124	wh2_dlc16_wef_inf_malicious_dryads_0	1	wh2_dlc16_wef_drycha_province_merc_pool	wh2_dlc16_wef_drycha		
2013600971	wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror	1	wh3_main_kho_units_of_renown_pool			
201369395	wh_pro04_chs_cav_chaos_knights_ror_0	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
2016074139	wh3_dlc26_kho_inf_khorngors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
2016471399	wh3_dlc26_chs_inf_chosen_mkho_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_valkia		
2016512079	wh3_twa06_kho_inf_bloodletters_ror_0	1	wh3_main_kho_units_of_renown_pool			
2019663178	wh3_dlc25_dwf_malakai_feature_gyrobomber	0	wh3_dlc25_dwf_malakai_feature_mercenary_pool		wh_main_sc_dwf_dwarfs	
2021840551	wh3_dlc24_tze_mon_cockatrice_faction_pool	0	wh3_main_belakor_faction_pool			
2022171109	wh3_main_nur_mon_spawn_of_nurgle_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
2024261316	wh3_twa10_tze_inf_blue_horrors_ror	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
2024830308	wh3_dlc20_chs_mon_warshrine_mnur	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
2026116713	wh3_dlc20_chs_cav_chaos_chariot_msla_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_sigvald		
2026599867	wh3_dlc24_cth_inf_onyx_crowmen_ror	1	wh3_main_cth_units_of_renown_pool		wh3_main_sc_cth_cathay	
2026712319	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
2029019990	wh3_twa10_sla_inf_marauders_spears_ror	1	wh3_main_sla_units_of_renown_pool			
2031194865	wh3_main_nur_mon_soul_grinder_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
2031594930	wh3_dlc26_kho_mon_slaughterbrute_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_valkia		
2033709605	wh2_dlc11_cst_art_mortar	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
2035628949	wh2_twa03_black_dragon	0	wh2_twa03_def_rakarth_merc_pool			
2036165154	wh3_dlc27_sla_cav_pleasureseekers_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
2038933578	wh2_dlc10_def_mon_chill_of_sontar_ror_0	1	wh2_main_def_units_of_renown_pool		wh2_main_sc_def_dark_elves	
2039420508	wh3_dlc24_tze_inf_pink_horrors_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_vilitch		
2042750728	wh3_main_ksl_inf_kossars_0	0	wh3_main_ksl_zealous_conscription			
