key	mission_type	localised_title	localised_description	ui_image	ui_icon	generate	prioritised	event_category	set_piece_battle	location_x	location_y	quest_mission	quest_mission_final	trigger_radius	quest_character	sticky_by_default	localised_mission_completed_text	can_be_manually_cancelled
wh3_dlc24_mis_ie_tze_aekold_helbrass_stage_3_dae	FIGHT_SET_PIECE_BATTLE	A Tale of the True Path	Having reached the ancient monolith deep in the Wastes, the great Knight stands on the cusp of learning the truth and completing the path seemingly laid before him – but for one final insurmountable trial. In one-to-one combat the warrior is more than a match for the monolith’s Doombull guardian, but the sheer numbers in the beast’s warherd makes the Knight's survival nigh on impossible. Tzeentch’s plans may be unknowable, yet your gaze has been drawn to this Champion deliberately. It is time to play your part.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_qb_tze_aekold_helbrass_unlock	457	340	true	false	0.0000		true		false
wh3_dlc24_mis_ksl_golden_knight_unlock_01	KILL_X_ENTITIES	The Golden Knight: Descendant of Leysa	The Golden Knight is Kislev’s living symbol of unification between church and state: the greatest living warrior in Kislevite soldiery, whose sacred duty is to ensure the peace and sanctity of Kislev’s lands, regardless of politics or bureaucracy. The current incumbent would be a powerful ally indeed, the daughter of a notable fallen companion of Boris Ursus himself and a warrior of grim determination: Naryska Leysa, who takes notice of those who display martial supremacy in the Motherland’s eternal fight.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_ksl_golden_knight_unlock_02	CONSTRUCT_N_BUILDINGS_INCLUDING	The Golden Knight: A Golden Lineage	Roused by your military successes, the Golden Knight rides forth to protect your realm! Before she can take to the field with you, it must be sanctioned by official decree. To establish the Ice Court's jurisdiction, her service must be overseen by a Royal Barracks.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_ksl_golden_knight_unlock_ostankya_01	KILL_X_ENTITIES	The Golden Knight: Descendant of Leysa	The Golden Knight is Kislev’s living symbol of unification between church and state: the greatest living warrior in Kislevite soldiery, whose sacred duty is to ensure the peace and sanctity of Kislev’s lands, regardless of politics or bureaucracy. The current incumbent would be a powerful ally indeed, the daughter of a notable fallen companion of Boris Ursus himself and a warrior of grim determination: Naryska Leysa, who is not above seeking out more sinister powers to the west to help purge all corruption that threatens the Motherland.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_ksl_golden_knight_unlock_ostankya_02	CONSTRUCT_N_BUILDINGS_INCLUDING	The Golden Knight: A Golden Lineage	Roused by your military successes, the Golden Knight comes to defend your realm! Before she can join battle, however, the esteemed warrior requires an Outpost to serve as rendezvous point and base of operations in your hex-touched lands.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_1	CONSTRUCT_N_BUILDINGS_INCLUDING	A Tale of the True Path	Word has spread of a noble’s son, a once-great Knight of the Empire, who roams the Chaos Wastes in search of a greater purpose. Most remarkably he bears the insignia of a Tzeentchian cult, the Brethren of the Golden Eagle. His loyalties had him pursued doggedly for a time by the Templars of Sigmar, the Empire’s Witch Hunters, but once they caught up he proved his status as the greatest swordsman in his Knightly Order. Perhaps in time this Champion-in-the-making will make his way to us, but in the meantime we must ensure there are more like-minded warriors to help him embrace Chaos.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_1_changeling	CONSTRUCT_N_BUILDINGS_INCLUDING	A Tale of the True Path	Word has spread of a noble’s son, a once-great Knight of the Empire, who roams the Chaos Wastes in search of a greater purpose. Most remarkably he bears the insignia of a Tzeentchian cult, the Brethren of the Golden Eagle. His loyalties had him pursued doggedly for a time by the Templars of Sigmar, the Empire’s Witch Hunters, but once they caught up he proved his status as the greatest swordsman in his Knightly Order. Perhaps in time this Champion-in-the-making will make his way to us, but in the meantime we must ensure there are more like-minded warriors to help him embrace Chaos.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_1_chs	CONSTRUCT_N_BUILDINGS_INCLUDING	A Tale of the True Path	Word has spread of a noble’s son, a once-great Knight of the Empire, who roams the Chaos Wastes in search of a greater purpose. Most remarkably he bears the insignia of a Tzeentchian cult, the Brethren of the Golden Eagle. His loyalties had him pursued doggedly for a time by the Templars of Sigmar, the Empire’s Witch Hunters, but once they caught up he proved his status as the greatest swordsman in his Knightly Order. Perhaps in time this Champion-in-the-making will make his way to us, but in the meantime we must ensure there are more like-minded warriors to help him embrace Chaos.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_1_dae	CONSTRUCT_N_BUILDINGS_INCLUDING	A Tale of the True Path	Word has spread of a noble’s son, a once-great Knight of the Empire, who roams the Chaos Wastes in search of a greater purpose. Most remarkably he bears the insignia of a Tzeentchian cult, the Brethren of the Golden Eagle. His loyalties had him pursued doggedly for a time by the Templars of Sigmar, the Empire’s Witch Hunters, but once they caught up he proved his status as the greatest swordsman in his Knightly Order. Perhaps in time this Champion-in-the-making will make his way to us, but in the meantime we must ensure there are more like-minded warriors to help him embrace Chaos.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_2	OWN_N_UNITS	A Tale of the True Path	The noble breath of the wandering Knight is carried as a whisper upon the Winds, speaking of a tall monolith he has encountered deep in the Chaos Wastes that holds history, magic and prophecy. Yet standing between the Knight and the answers leading him to Chaos’ embrace is a bloodthirsty Doombull and his warherd! If this warrior is ever to reach his full potential in Tzeentch’s estimations we must provide him with the assistance he might require to reach the revelations he seeks.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_2_changeling	OWN_N_UNITS	A Tale of the True Path	The noble breath of the wandering Knight is carried as a whisper upon the Winds, speaking of a tall monolith he has encountered deep in the Chaos Wastes that holds history, magic and prophecy. Yet standing between the Knight and the answers leading him to Chaos’ embrace is a bloodthirsty Doombull and his warherd! If this warrior is ever to reach his full potential in Tzeentch’s estimations we must provide him with the assistance he might require to reach the revelations he seeks.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_2_chs	OWN_N_UNITS	A Tale of the True Path	The noble breath of the wandering Knight is carried as a whisper upon the Winds, speaking of a tall monolith he has encountered deep in the Chaos Wastes that holds history, magic and prophecy. Yet standing between the Knight and the answers leading him to Chaos’ embrace is a bloodthirsty Doombull and his warherd! If this warrior is ever to reach his full potential in Tzeentch’s estimations we must provide him with the assistance he might require to reach the revelations he seeks.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_2_dae	OWN_N_UNITS	A Tale of the True Path	The noble breath of the wandering Knight is carried as a whisper upon the Winds, speaking of a tall monolith he has encountered deep in the Chaos Wastes that holds history, magic and prophecy. Yet standing between the Knight and the answers leading him to Chaos’ embrace is a bloodthirsty Doombull and his warherd! If this warrior is ever to reach his full potential in Tzeentch’s estimations we must provide him with the assistance he might require to reach the revelations he seeks.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_3	FIGHT_SET_PIECE_BATTLE	A Tale of the True Path	Having reached the ancient monolith deep in the Wastes, the great Knight stands on the cusp of learning the truth and completing the path seemingly laid before him – but for one final insurmountable trial. In one-to-one combat the warrior is more than a match for the monolith’s Doombull guardian, but the sheer numbers in the beast’s warherd makes the Knight's survival nigh on impossible. Tzeentch’s plans may be unknowable, yet your gaze has been drawn to this Champion deliberately. It is time to play your part.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_qb_tze_aekold_helbrass_unlock	305	262	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_3_changeling	FIGHT_SET_PIECE_BATTLE	A Tale of the True Path	Having reached the ancient monolith deep in the Wastes, the great Knight stands on the cusp of learning the truth and completing the path seemingly laid before him – but for one final insurmountable trial. In one-to-one combat the warrior is more than a match for the monolith’s Doombull guardian, but the sheer numbers in the beast’s warherd makes the Knight's survival nigh on impossible. Tzeentch’s plans may be unknowable, yet your gaze has been drawn to this Champion deliberately. It is time to play your part.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_qb_tze_aekold_helbrass_unlock	305	262	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_3_chs	FIGHT_SET_PIECE_BATTLE	A Tale of the True Path	Having reached the ancient monolith deep in the Wastes, the great Knight stands on the cusp of learning the truth and completing the path seemingly laid before him – but for one final insurmountable trial. In one-to-one combat the warrior is more than a match for the monolith’s Doombull guardian, but the sheer numbers in the beast’s warherd makes the Knight's survival nigh on impossible. Tzeentch’s plans may be unknowable, yet your gaze has been drawn to this Champion deliberately. It is time to play your part.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_qb_tze_aekold_helbrass_unlock	305	262	true	false	0.0000		true		false
wh3_dlc24_mis_tze_aekold_helbrass_stage_3_dae	FIGHT_SET_PIECE_BATTLE	A Tale of the True Path	Having reached the ancient monolith deep in the Wastes, the great Knight stands on the cusp of learning the truth and completing the path seemingly laid before him – but for one final insurmountable trial. In one-to-one combat the warrior is more than a match for the monolith’s Doombull guardian, but the sheer numbers in the beast’s warherd makes the Knight's survival nigh on impossible. Tzeentch’s plans may be unknowable, yet your gaze has been drawn to this Champion deliberately. It is time to play your part.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_qb_tze_aekold_helbrass_unlock	305	262	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_1	CAPTURE_X_BATTLE_CAPTIVES	Parchment & Ink	Parchment has been seen falling from the skies over nearby battlefields. The scribblings upon them bind powerful magics into the pages, waiting to be unlocked by any who might claim them. Where they came from or why they litter the fields of war remains a mystery, yet one thing is for certain: every word brims with the Changer's arcane power. If the culprits behind this flurry of spells are ever to be located, questions must be asked. Perhaps those captured in battle may have tales to tell us?	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_1_changeling	CAPTURE_X_BATTLE_CAPTIVES	Parchment & Ink	Parchment has been seen falling from the skies over nearby battlefields. The scribblings upon them bind powerful magics into the pages, waiting to be unlocked by any who might claim them. Where they came from or why they litter the fields of war remains a mystery, yet one thing is for certain: every word brims with the Changer's arcane power. If the culprits behind this flurry of spells are ever to be located, questions must be asked. Perhaps those captured in battle may have tales to tell us?	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_1_chs	CAPTURE_X_BATTLE_CAPTIVES	Parchment & Ink	Parchment has been seen falling from the skies over nearby battlefields. The scribblings upon them bind powerful magics into the pages, waiting to be unlocked by any who might claim them. Where they came from or why they litter the fields of war remains a mystery, yet one thing is for certain: every word brims with the Changer's arcane power. If the culprits behind this flurry of spells are ever to be located, questions must be asked. Perhaps those captured in battle may have tales to tell us?	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_1_dae	CAPTURE_X_BATTLE_CAPTIVES	Parchment & Ink	Parchment has been seen falling from the skies over nearby battlefields. The scribblings upon them bind powerful magics into the pages, waiting to be unlocked by any who might claim them. Where they came from or why they litter the fields of war remains a mystery, yet one thing is for certain: every word brims with the Changer's arcane power. If the culprits behind this flurry of spells are ever to be located, questions must be asked. Perhaps those captured in battle may have tales to tell us?	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_2	CAPTURE_REGIONS	Parchment & Ink	Your investigation has proven fruitful, indeed. It seems the Blue Scribes of Tzeentch – P'tarix and Xirat'p – are the frenzied force behind the haphazard magics that have plagued so many battlefields across the land. Better yet, a clue to their current location has now reared its head, as Chaos surges within a nearby settlement. If you act quickly, you could capture the region before the Blue Scribes have chance to move on, spreading their twisted mischief further outside of your reach.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_2_b	MOVE_TO_REGION	{{tr:missions_localised_title_wh3_dlc24_mis_tze_blue_scribes_stage_1}}	{{tr:missions_localised_description_wh3_dlc24_mis_tze_blue_scribes_stage_2_changeling}}	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_2_b_changeling	MOVE_TO_REGION	{{tr:missions_localised_title_wh3_dlc24_mis_tze_blue_scribes_stage_1}}	{{tr:missions_localised_description_wh3_dlc24_mis_tze_blue_scribes_stage_2_changeling}}	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_2_b_chs	MOVE_TO_REGION	{{tr:missions_localised_title_wh3_dlc24_mis_tze_blue_scribes_stage_1}}	{{tr:missions_localised_description_wh3_dlc24_mis_tze_blue_scribes_stage_2_changeling}}	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_2_b_dae	MOVE_TO_REGION	{{tr:missions_localised_title_wh3_dlc24_mis_tze_blue_scribes_stage_1}}	{{tr:missions_localised_description_wh3_dlc24_mis_tze_blue_scribes_stage_2_changeling}}	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_2_changeling	MOVE_TO_REGION	Parchment & Ink	Your investigation has proven fruitful indeed. It seems the Blue Scribes of Tzeentch – P'tarix and Xirat'p – are the frenzied force behind the haphazard magics that have plagued so many battlefields across the land. Better yet, a clue to their current location has now reared its head, as Chaos surges in a nearby settlement. If you act quickly, you may be able to catch the Blue Scribes in action, while they torture and twist every being in the area.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_2_chs	CAPTURE_REGIONS	Parchment & Ink	Your investigation has proven fruitful, indeed. It seems the Blue Scribes of Tzeentch – P'tarix and Xirat'p – are the frenzied force behind the haphazard magics that have plagued so many battlefields across the land. Better yet, a clue to their current location has now reared its head, as Chaos surges within a nearby settlement. If you act quickly, you could capture the region before the Blue Scribes have chance to move on, spreading their twisted mischief further outside of your reach.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_2_dae	CAPTURE_REGIONS	Parchment & Ink	Your investigation has proven fruitful, indeed. It seems the Blue Scribes of Tzeentch – P'tarix and Xirat'p – are the frenzied force behind the haphazard magics that have plagued so many battlefields across the land. Better yet, a clue to their current location has now reared its head, as Chaos surges within a nearby settlement. If you act quickly, you could capture the region before the Blue Scribes have chance to move on, spreading their twisted mischief further outside of your reach.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_3	CONSTRUCT_N_BUILDINGS_INCLUDING	Parchment & Ink	The Blue Scribes may have just slipped your grasp, but a show of force is not the only way to entice them to your side. They have been given an impossible task  in recording every fragment of magic they can find, for the possibilities have multiplied in mortal hands. The Lost Athenaeum will provide a space in the mortal realm capable of housing their surplus spells – perhaps that would be enough to lure these Wandering Wizards from wherever they currently skulk?	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_3_changeling	CONSTRUCT_N_BUILDINGS_INCLUDING	Parchment & Ink	The Blue Scribes may have just slipped your grasp, but a show of force is not the only way to entice them to your side. They have been given an impossible task in recording every fragment of magic they can find, for the possibilities have multiplied in mortal hands. Perhaps the Cult of Change could offer these Wandering Wizards with assistance, and provide them a place in the mortal realm capable of housing their surplus spells.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_3_chs	CONSTRUCT_N_BUILDINGS_INCLUDING	Parchment & Ink	The Blue Scribes may have just slipped your grasp, but a show of force is not the only way to entice them to your side. They have been given an impossible task in recording every fragment of magic they can find, for the possibilities have multiplied in mortal hands. Perhaps the Shamans of Chaos could offer these Wandering Wizards with assistance, and provide them a place in the mortal realm capable of housing their surplus spells.	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mis_tze_blue_scribes_stage_3_dae	CONSTRUCT_N_BUILDINGS_INCLUDING	Parchment & Ink	The Blue Scribes may have just slipped your grasp, but a show of force is not the only way to entice them to your side. They have been given an impossible task in recording every fragment of magic they can find, for the possibilities have multiplied in mortal hands. A large and cavernous Gyroscope Room would surely provide a space in the mortal realm capable of housing their surplus spells – perhaps that would be enough to lure these Wandering Wizards from wherever they currently skulk?	emp/generic	rom_event_mission.png	false	false	Quest		0	0	true	false	0.0000		true		false
wh3_dlc24_mission_schemes_badlands_grand	SCRIPTED	Grand Scheme: Badlands & Southlands	The Black Pyramid is an iconic fixture within the theatre, but it has a few surprising tricks of its own. Your plan for this theatre requires a grand ritual to be cast at the site of this monument.	emp/generic	rom_event_mission.png	false	false	scheme_badlands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_badlands_grand_quest_battle_main_warhammer	FIGHT_SET_PIECE_BATTLE	Grand Scheme: Badlands & Southlands	The Black Pyramid is an iconic fixture within the theatre, but it has a few surprising tricks of its own. Your plan for this theatre requires a grand ritual to be cast at the site of this monument.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_tze_changeling_theatre_scheme_badlands_and_southlands	390	210	false	false	0.0000	673242576	true		false
wh3_dlc24_mission_schemes_badlands_minor_1	SCRIPTED	Sins of the South	Your first step in any theatre should be to sow the seeds of mayhem.	emp/generic	rom_event_mission.png	false	false	scheme_badlands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_badlands_minor_2	SCRIPTED	Your Boon is My Boon	The exiled Bloodthirster, blinded by rage, probably wouldn't notice a singular misplaced weapon. You could make better use of it than he.	emp/generic	rom_event_mission.png	false	false	scheme_badlands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_badlands_minor_3	SCRIPTED	Daemonic Bedfellows	Working with the Oracle can only lead to greater mischief within the mortal world. 	emp/generic	rom_event_mission.png	false	false	scheme_badlands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_badlands_minor_4	SCRIPTED	Brittle Bones	Sometimes there's an elaborate prank behind your devious machinations, sometimes it's just about sending a message.	emp/generic	rom_event_mission.png	false	false	scheme_badlands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_badlands_minor_5	SCRIPTED	Loot the Pyramids	Those ancient Necrotect cities are monuments to extravagance and excess. You could probably find a better use for their trinkets, and your forces might even learn a thing or two about subsisting in these inhospitable lands.	emp/generic	rom_event_mission.png	false	false	scheme_badlands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_bretonnia_grand	SCRIPTED	Grand Scheme: Bretonnia & Athel Loren	The Red Duke is a constant thorn in the side of the otherwise virtuous Knights of Bretonnia. You've hatched a plan to bolster his forces, forcing the Bretonnians to commit their forces to combating the Undead scourge.	emp/generic	rom_event_mission.png	false	false	scheme_bretonnia		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_bretonnia_grand_quest_battle_main_warhammer	FIGHT_SET_PIECE_BATTLE	Grand Scheme: Bretonnia & Athel Loren	The Red Duke is a constant thorn in the side of the otherwise virtuous Knights of Bretonnia. You've hatched a plan to bolster his forces, forcing the Bretonnians to commit their forces to combating the Undead scourge.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_tze_changeling_theatre_scheme_bretonnia	269	511	false	false	0.0000	673242576	true		false
wh3_dlc24_mission_schemes_bretonnia_minor_1	SCRIPTED	Old World Blues	Your first step in any theatre should be to sow the seeds of mayhem.	emp/generic	rom_event_mission.png	false	false	scheme_bretonnia		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_bretonnia_minor_2	SCRIPTED	You Made This? I Made This	Provided you can cause a bit of a distraction, the insane engineer Ikit Claw probably wouldn't notice if a few of his weapons were missing...	emp/generic	rom_event_mission.png	false	false	scheme_bretonnia		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_bretonnia_minor_3	SCRIPTED	Hiking Through the Forest	You've heard rumour about some kind of magical material empowering the elven settlements. Sounds like a suitable tribute when you next go for a visit.	emp/generic	rom_event_mission.png	false	false	scheme_bretonnia		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_bretonnia_minor_4	SCRIPTED	Cavalry Combat	The pompous Knights of Bretonnia think their cavalry to be the finest in the land. They won't be boasting as much when they are dead.	emp/generic	rom_event_mission.png	false	false	scheme_bretonnia		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_bretonnia_minor_5	SCRIPTED	The Beastmen Beacon	The oak at the heart of Athel Loren has some sort of spiritual significance to the locals. It would be an awful shame if it was used as kindling for a campfire...	emp/generic	rom_event_mission.png	false	false	scheme_bretonnia		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_chaos_wastes_grand	SCRIPTED	Grand Scheme: Chaos Wastes	The only fitting scheme for the Chaos Wastes is an invasion of the realm of Nurgle itself. Everyone is invited, including Khorne, and Slaanesh. Once everyone has gathered, then the party really begins.	emp/generic	rom_event_mission.png	false	false	scheme_chaos_wastes		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_chaos_wastes_grand_quest_battle_wh3_main_chaos	FIGHT_SET_PIECE_BATTLE	Grand Scheme: Chaos Wastes	The only fitting scheme for the Chaos Wastes is an invasion of the realm of Nurgle itself. Everyone is invited, including Khorne, and Slaanesh. Once everyone has gathered, then the party really begins.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_tze_changeling_theatre_scheme_chaos_wastes	224	370	false	false	0.0000	1563791448	true		false
wh3_dlc24_mission_schemes_chaos_wastes_minor_1	SCRIPTED	Infiltrate the Chaos Wastes	Your first step in any theatre should be to sow the seeds of mayhem.	emp/generic	rom_event_mission.png	false	false	scheme_chaos_wastes		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_chaos_wastes_minor_2	SCRIPTED	Daemonic Bedfellows	Working with the Oracle can only lead to greater mischief within the mortal world. 	emp/generic	rom_event_mission.png	false	false	scheme_chaos_wastes		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_chaos_wastes_minor_3	SCRIPTED	Chaos Royal Rumble	The other Ruinous Powers have their most exalted Daemons leading the charge in the great game. Kill them. Kill them all.	emp/generic	rom_event_mission.png	false	false	scheme_chaos_wastes		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_chaos_wastes_minor_4	SCRIPTED	Puppeteer of the Great Game	Various different Daemons, both lesser and greater, squabble and war within the Chaos Wastes. They think themselves the best, the most powerful, the one who will win their God's favour; they are all the same. You should give them one more thing in common: make them dance to your tune, piper.	emp/generic	rom_event_mission.png	false	false	scheme_chaos_wastes		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_chaos_wastes_minor_5	SCRIPTED	Total Chaos, Total War	The battlefields of the wastes serve both as the proving grounds for Daemonic forces, and the recruitment centres to train new ones. Prove your mettle by destroying your rivals, and many a Daemon will flock to your mischievous cause.	emp/generic	rom_event_mission.png	false	false	scheme_chaos_wastes		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_darklands_grand	SCRIPTED	Grand Scheme: The Dark Lands	For too long have the oppressed Labourers of the Dark Lands been forced to work unpaid for their overseers. You, of course, are a big advocate for improving the plight of those in servitude. Naturally, you have some plans for the Greenskins after they are freed from their daily duties.	emp/generic	rom_event_mission.png	false	false	scheme_darklands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_darklands_grand_quest_battle_main_warhammer	FIGHT_SET_PIECE_BATTLE	Grand Scheme: The Dark Lands	For too long have the oppressed Labourers of the Dark Lands been forced to work unpaid for their overseers. You, of course, are a big advocate for improving the plight of those in servitude. Naturally, you have some plans for the Greenskins after they are freed from their daily duties.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_tze_changeling_theatre_scheme_darklands	627	470	false	false	0.0000	673242576	true		false
wh3_dlc24_mission_schemes_darklands_grand_quest_battle_wh3_main_chaos	FIGHT_SET_PIECE_BATTLE	Grand Scheme: The Dark Lands	For too long have the oppressed Labourers of the Dark Lands been forced to work unpaid for their overseers. You, of course, are a big advocate for improving the plight of those in servitude. Naturally, you have some plans for the Greenskins after they are freed from their daily duties.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_tze_changeling_theatre_scheme_darklands	548	154	false	false	0.0000	1563791448	true		false
wh3_dlc24_mission_schemes_darklands_minor_1	SCRIPTED	Cult of Smoke & Ash	Your first step in any theatre should be to sow the seeds of mayhem.	emp/generic	rom_event_mission.png	false	false	scheme_darklands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_darklands_minor_2	SCRIPTED	Pigbarter	Setting up a base of operations within the theatre's major trading hub would be a wise choice, especially if the market is run entirely by your own cultists.	emp/generic	rom_event_mission.png	false	false	scheme_darklands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_darklands_minor_3	SCRIPTED	Casually Strolling into Zharr-Naggrund	Why attack the Tower of Hashut when you can just walk in unopposed?	emp/generic	rom_event_mission.png	false	false	scheme_darklands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_darklands_minor_4	SCRIPTED	Chaotic Influences	The Dwarfs of the Dark Lands think Hashut is their true god. It is time to teach them who is the real master of Chaos.	emp/generic	rom_event_mission.png	false	false	scheme_darklands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_darklands_minor_5	SCRIPTED	Mercenary Subjugation	Ogres know a thing or two about how to sack settlements effectively. They might be willing to help you out, especially after you beat them into submission.	emp/generic	rom_event_mission.png	false	false	scheme_darklands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_darklands_minor_6	SCRIPTED	Grimgor Ain't the Best	One of those Greenskin Warlords thinks he's better than the rest, and that even the Everchosen would fall to his 'chopper'. Quite a storm would be whipped up if the so called "best" had a better…	emp/generic	rom_event_mission.png	false	false	scheme_darklands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_darklands_minor_7	SCRIPTED	The Power of Flames	A so called Lord of Dragons is marauding around the Dark Lands, apparently knows a thing or two about harnessing fire in battle. Sounds like a thing you should... 'borrow'.	emp/generic	rom_event_mission.png	false	false	scheme_darklands		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_grand_cathay_grand	SCRIPTED	Grand Scheme: Grand Cathay	You've managed to secure some Skaven Warlock Engineers to do your bidding within this theatre. The ploy is a simple one: blow up their fancy wall.	emp/generic	rom_event_mission.png	false	false	scheme_grand_cathay		0	0	false	false	0.0000		false		false
wh3_dlc24_mission_schemes_grand_cathay_grand_quest_battle_main_warhammer	FIGHT_SET_PIECE_BATTLE	Grand Scheme: Grand Cathay	You've managed to secure some Skaven Warlock Engineers to do your bidding within this theatre. The ploy is a simple one: blow up their fancy wall.	emp/generic	rom_event_mission.png	false	false	Quest	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay	809	519	false	false	0.0000	673242576	true		false
