id	treasury_cost	expenditure_type	income_type	expenditure_type_when_regular	income_type_when_regular
wh2_dlc16_throt_flesh_lab_zero_cost_augments	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_clanrat_spearmen_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_clanrat_spearmen_1_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_clanrats_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_clanrats_1_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_clanrats_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_death_globe_bombardiers_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_death_runners_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_death_runners_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_eshin_triads_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_eshin_triads_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_gutter_runner_slingers_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_gutter_runner_slingers_1_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_gutter_runners_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_gutter_runners_1_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_night_runners_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_night_runners_1_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_plague_monk_censer_bearer_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_plague_monk_censer_bearer_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_plague_monks_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_poison_wind_globadiers_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_poison_wind_mortar_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_poison_wind_mortar_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_ratling_gun_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_ratling_gun_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_skavenslave_slingers_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_skavenslave_spearmen_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_skavenslaves_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_stormvermin_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_stormvermin_1_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_stormvermin_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_warp_grinder_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_warpfire_thrower_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_warplock_jezzails_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_warplock_jezzails_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_mon_brood_horror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_mon_hell_pit_abomination_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_mon_hell_pit_abomination_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_mon_rat_ogre_mutant_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_mon_rat_ogre_mutant_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_mon_rat_ogres_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_mon_rat_ogres_ror_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_mon_wolf_rats_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_mon_wolf_rats_1_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_upgrade_cost_aspect_dryad	-150	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_upgrade_cost_aspect_treekin	-300	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_upgrade_cost_aspect_treeman	-500	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_wef_forge_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_wef_forge_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_wef_forge_3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_abandon_herdstone	0	ACTIONS	ABANDONING_REGION	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_add_herdstone_shard	0	RITUAL	PAYLOAD	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_create_herdstone	0	COLONISE	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_dread_raze	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_army_cap_upgrade	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_herdstone_upgrade_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_herdstone_upgrade_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_herdstone_upgrade_3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_herdstone_upgrade_4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_hero_capacity_bray_shaman	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_hero_capacity_gorebull	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_hero_capacity_wargor	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_item_common	-3000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_item_rare	-7000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_item_uncommon	-5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_item_unique	-10000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_legendary_lord_khazrak	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_legendary_lord_malagor	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_legendary_lord_morgur	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_legendary_lord_taurox	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_bestigor_herd	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_centigors_all	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_chaos_spawn_giants	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_chaos_warhounds_poison_razorgor_herd	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_cygor	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_ghorgon	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_gor_herd_all	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_harpies_feral_manticore	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_jabberslythe	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_minotaurs	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_minotaurs_great_weapons	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_minotaurs_shield	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_tuskgor_chariots_razorgor_chariot	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_unit_cap_ungor_herd_spearmen_herd	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_upgrade_horde_lvl_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_upgrade_horde_lvl_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_upgrade_horde_lvl_3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_upgrade_lord_level_10	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_upgrade_lord_level_15	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_bst_ritual_upgrade_lord_level_5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_rune_ancestor	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_rune_master	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_rune_normal	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_thorek_artifact_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_thorek_artifact_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_thorek_artifact_3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_thorek_artifact_4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_thorek_artifact_5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_thorek_artifact_6	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_thorek_artifact_7	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_dwf_thorek_artifact_8	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc17_lzd_ritual_unlock_silent_sanctum	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dwf_post_battle_oathgold	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_menace_below_1	0	FORCE_ABILITIES	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_menace_below_2	0	FORCE_ABILITIES	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_menace_below_3	0	FORCE_ABILITIES	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_menace_below_4	0	FORCE_ABILITIES	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_menace_below_5	0	FORCE_ABILITIES	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_skv_eat_captives_food	0	DISASTER	SUBJUGATION	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_skv_occupy_primary_slot_2	0	COLONISE	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_skv_occupy_primary_slot_3	0	COLONISE	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_skv_occupy_primary_slot_4	0	COLONISE	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_resource_cost_skv_occupy_primary_slot_5	0	COLONISE	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_armour_chainmail_of_speed	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_armour_helm_of_courage	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_def_atharti	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_def_hekarti	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_def_khaine	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_def_mathlann	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_grn_waaagh	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_grn_waaagh_required	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_hef_asuryan	-2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_hef_hoeth	-2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_hef_isha	-2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_hef_vaul	-1500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_lzd_ferocity	-2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_lzd_primeval_glory	-12000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_lzd_sotek	-6000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_skv_ascendancy	-3000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_skv_doooom	-800	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_skv_pestilence	-1000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_main_ritual_skv_thirteen	-1313	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_character_mark_daemon_prince_kho	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_character_mark_daemon_prince_kho_from_und	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_character_mark_daemon_prince_nur	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_character_mark_daemon_prince_nur_from_und	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_character_mark_daemon_prince_sla	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_character_mark_daemon_prince_sla_from_und	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_character_mark_daemon_prince_tze	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_character_mark_daemon_prince_tze_from_und	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_character_mark_daemon_prince_und	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_chs_upgrade_cost_marking	-250	RECRUITMENT	CANCELLED_RECRUITMENT	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_chs_upgrade_cost_t2	-300	RECRUITMENT	CANCELLED_RECRUITMENT	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_chs_upgrade_cost_t3	-500	RECRUITMENT	CANCELLED_RECRUITMENT	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_chs_upgrade_cost_t4	-600	RECRUITMENT	CANCELLED_RECRUITMENT	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_chs_upgrade_cost_t5	-750	RECRUITMENT	CANCELLED_RECRUITMENT	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_chs_upgrade_cost_weapon_swap	-150	RECRUITMENT	CANCELLED_RECRUITMENT	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_character_mark_hero_kho	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_character_mark_hero_nur	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_character_mark_hero_sla	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_character_mark_hero_tze	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_character_mark_lord_kho	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_character_mark_lord_nur	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_character_mark_lord_sla	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_character_mark_lord_tze	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t1_sacrifice_requirements	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t2_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t3_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t3_sacrifice_requirement_high	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t4_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t5_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_t5_sacrifice_requirement_low	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_upkeep_t1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_upkeep_t2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_upkeep_t3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_upkeep_t4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_kho_upkeep_t5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t1_sacrifice_requirements	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t2_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t3_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t3_sacrifice_requirement_high	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t4_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t5_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_t5_sacrifice_requirement_low	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_upkeep_t1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_upkeep_t2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_upkeep_t3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_upkeep_t4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_nur_upkeep_t5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t1_sacrifice_requirements	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t2_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t3_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t3_sacrifice_requirement_high	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t4_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t5_sacrifice_requirement	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_t5_sacrifice_requirement_low	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_upkeep_t1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_upkeep_t2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_upkeep_t3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_upkeep_t4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_sla_upkeep_t5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh3_dlc20_initiative_souls_tze_t1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
