order	special_ability	target_self	target_friends	target_enemies	phase
1	wh3_main_banner_passive_standard_of_chaos_glory	true	true	false	wh3_main_item_abilities_standard_of_chaos_glory
1	wh3_main_banner_passive_standard_of_wei_jin	false	false	true	wh3_main_banner_passive_standard_of_wei_jin_enemy
1	wh3_main_banner_passive_standard_of_wei_jin	false	true	false	wh3_main_banner_passive_standard_of_wei_jin_friend
1	wh3_main_barricade_blocker	false	true	false	wh3_main_barricade_blocker
1	wh3_main_barricade_monument	false	true	false	wh3_main_barricade_monument
1	wh3_main_barricade_monument_brt	false	true	false	wh3_main_barricade_monument_brt
1	wh3_main_barricade_monument_bst	false	true	false	wh3_main_barricade_monument_bst
1	wh3_main_barricade_monument_chs	false	true	false	wh3_main_barricade_monument_chs
1	wh3_main_barricade_monument_cst	false	true	false	wh3_main_barricade_monument_cst
1	wh3_main_barricade_monument_cth	false	true	false	wh3_main_barricade_monument_cth
1	wh3_main_barricade_monument_def	false	true	false	wh3_main_barricade_monument_def
1	wh3_main_barricade_monument_dwf	false	true	false	wh3_main_barricade_monument_dwf
1	wh3_main_barricade_monument_emp	false	true	false	wh3_main_barricade_monument_emp
1	wh3_main_barricade_monument_grn	false	true	false	wh3_main_barricade_monument_grn
1	wh3_main_barricade_monument_hef	false	true	false	wh3_main_barricade_monument_hef
1	wh3_main_barricade_monument_kho	false	true	false	wh3_main_barricade_monument_kho
1	wh3_main_barricade_monument_ksl	false	true	false	wh3_main_barricade_monument_ksl
1	wh3_main_barricade_monument_lzd	false	true	false	wh3_main_barricade_monument_lzd
1	wh3_main_barricade_monument_nor	false	true	false	wh3_main_barricade_monument_nor
1	wh3_main_barricade_monument_nur	false	true	false	wh3_main_barricade_monument_nur
1	wh3_main_barricade_monument_ogr	false	true	false	wh3_main_barricade_monument_ogr
1	wh3_main_barricade_monument_skv	false	true	false	wh3_main_barricade_monument_skv
1	wh3_main_barricade_monument_sla	false	true	false	wh3_main_barricade_monument_sla
1	wh3_main_barricade_monument_tmb	false	true	false	wh3_main_barricade_monument_tmb
1	wh3_main_barricade_monument_tze	false	true	false	wh3_main_barricade_monument_tze
1	wh3_main_barricade_monument_vmp	false	true	false	wh3_main_barricade_monument_vmp
1	wh3_main_barricade_monument_wef	false	true	false	wh3_main_barricade_monument_wef
1	wh3_main_barricade_platform	false	true	false	wh3_main_barricade_platform
1	wh3_main_barricade_trap	false	false	true	wh3_main_barricade_trap
1	wh3_main_cataclysm_beasts_merciws_monstrous_regiment	false	true	false	wh3_main_cataclysm_beasts_merciws_monstrous_regiment
1	wh3_main_cataclysm_death_ashes_and_dust	false	false	true	wh3_main_cataclysm_death_ashes_and_dust_01
2	wh3_main_cataclysm_death_ashes_and_dust	false	false	true	wh3_main_cataclysm_death_ashes_and_dust_02
1	wh3_main_cataclysm_life_storm_of_renewal	false	true	false	wh3_main_cataclysm_life_storm_of_renewal
1	wh3_main_cataclysm_light_time_amok	false	true	false	wh3_main_cataclysm_light_time_amok
1	wh3_main_cataclysm_shadow_dance_of_despair	false	false	true	wh3_main_cataclysm_shadow_dance_of_despair
1	wh3_main_character_abilities_dazs_song_of_winter_sunlight	true	true	false	wh3_main_character_abilities_dazs_song_of_winter_sunlight
1	wh3_main_character_abilities_enchanted_metallurgy	true	true	false	wh3_main_character_abilities_enchanted_metallurgy
1	wh3_main_character_abilities_enchanted_metallurgy_flaming	true	true	false	wh3_main_character_abilities_enchanted_metallurgy_flaming
1	wh3_main_character_abilities_enchanted_metallurgy_piercing	true	true	false	wh3_main_character_abilities_enchanted_metallurgy_piercing
1	wh3_main_character_abilities_enchanted_metallurgy_poison	true	true	false	wh3_main_character_abilities_enchanted_metallurgy_poison
1	wh3_main_character_abilities_extra_ingredients	true	false	false	wh3_main_character_abilities_extra_ingredients
1	wh3_main_character_abilities_flame_incarnate	true	false	false	wh3_main_character_abilities_flame_incarnate
1	wh3_main_character_abilities_from_the_shadows	true	false	false	wh3_main_character_abilities_from_the_shadows
1	wh3_main_character_abilities_locus_of_abjuration	true	true	false	wh3_main_character_abilities_locus_of_abjuration
1	wh3_main_character_abilities_locus_of_beguilement	false	false	true	wh3_main_character_abilities_locus_of_beguilement
1	wh3_main_character_abilities_locus_of_change	true	true	false	wh3_main_character_abilities_locus_of_change
1	wh3_main_character_abilities_locus_of_conjuration	true	true	false	wh3_main_character_abilities_locus_of_conjuration
1	wh3_main_character_abilities_locus_of_contagion	false	false	true	wh3_main_character_abilities_locus_of_contagion
1	wh3_main_character_abilities_locus_of_fecundity	true	true	false	wh3_main_character_abilities_locus_of_fecundity
1	wh3_main_character_abilities_locus_of_fury	true	true	false	wh3_main_character_abilities_locus_of_fury
1	wh3_main_character_abilities_locus_of_grace	true	true	false	wh3_main_character_abilities_locus_of_grace
1	wh3_main_character_abilities_locus_of_swiftness	true	true	false	wh3_main_character_abilities_locus_of_swiftness
1	wh3_main_character_abilities_locus_of_virulence	true	true	false	wh3_main_character_abilities_locus_of_virulence
1	wh3_main_character_abilities_locus_of_wrath	true	true	false	wh3_main_character_abilities_locus_of_wrath
1	wh3_main_character_abilities_no_escape	false	false	true	wh3_main_character_abilities_no_escape
1	wh3_main_character_abilities_salyaks_lullaby	true	true	false	wh3_main_character_abilities_salyaks_lullaby
1	wh3_main_character_abilities_silence_the_prey	false	false	true	wh3_main_character_abilities_silence_the_prey
1	wh3_main_character_abilities_tors_battle_hymn	true	true	false	wh3_main_character_abilities_tors_battle_hymn
1	wh3_main_character_abilities_unyielding_defender	true	false	false	wh3_main_character_abilities_unyielding_defender
1	wh3_main_character_abilities_ursuns_roar	true	true	false	wh3_main_character_abilities_ursuns_roar
1	wh3_main_character_passive_arsebelcher	false	false	true	wh3_main_character_passive_arsebelcher
1	wh3_main_character_passive_bellyslapper	false	false	true	wh3_main_character_passive_bellyslapper
1	wh3_main_character_passive_bigbellower	true	true	false	wh3_main_character_passive_bigbellower
1	wh3_main_character_passive_deathcheater	true	false	false	wh3_main_character_abilities_deathcheater
1	wh3_main_character_passive_enduring_devotion	true	true	false	wh3_main_unit_passive_enduring_devotion
1	wh3_main_character_passive_grandfeaster	true	true	false	wh3_main_character_passive_grandfeaster
1	wh3_main_character_passive_heroic_resilience	true	false	false	wh3_main_character_passive_heroic_resilience
1	wh3_main_character_passive_kineater	true	true	false	wh3_main_character_abilities_kineater
1	wh3_main_character_passive_loner	true	false	false	wh3_main_character_passive_loner
1	wh3_main_character_passive_the_courage_of_sacrifice	true	true	false	wh3_main_character_passive_the_courage_of_sacrifice
1	wh3_main_character_passive_will_of_the_dragons	true	true	false	wh3_main_character_passive_will_of_the_dragons
1	wh3_main_daemon_arms_abilities_gate_of_chaos	true	false	false	wh3_main_daemon_arms_abilities_gate_of_chaos
1	wh3_main_daemon_arms_abilities_gate_of_chaos_upgraded	true	false	false	wh3_main_daemon_arms_abilities_gate_of_chaos_upgraded
1	wh3_main_daemon_arms_abilities_mortal_blow	true	false	false	wh3_main_daemon_arms_abilities_mortal_blow
1	wh3_main_daemon_arms_abilities_mortal_blow_upgraded	true	false	false	wh3_main_daemon_arms_abilities_mortal_blow_upgraded
1	wh3_main_daemon_arms_passive_for_the_slaughter	true	true	false	wh3_main_daemon_arms_passive_for_the_slaughter_i
2	wh3_main_daemon_arms_passive_for_the_slaughter	true	true	false	wh3_main_daemon_arms_passive_for_the_slaughter_ii
3	wh3_main_daemon_arms_passive_for_the_slaughter	true	true	false	wh3_main_daemon_arms_passive_for_the_slaughter_iii
1	wh3_main_daemon_arms_passive_for_the_slaughter_upgraded	true	true	false	wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_i
2	wh3_main_daemon_arms_passive_for_the_slaughter_upgraded	true	true	false	wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_ii
3	wh3_main_daemon_arms_passive_for_the_slaughter_upgraded	true	true	false	wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_iii
1	wh3_main_daemon_arms_passive_unending_feast	true	false	false	wh3_main_daemon_arms_passive_unending_feast
1	wh3_main_daemon_arms_passive_unending_feast_upgraded	true	false	false	wh3_main_daemon_arms_passive_unending_feast_upgraded
1	wh3_main_daemon_body_abilities_chaos_armour	true	false	false	wh3_main_daemon_body_abilities_chaos_armour
1	wh3_main_daemon_body_abilities_winds_of_change	true	false	false	wh3_main_daemon_body_abilities_winds_of_change
1	wh3_main_daemon_body_passive_restore_the_blighted	true	false	false	wh2_main_unit_passive_rebirth_buffer
2	wh3_main_daemon_body_passive_restore_the_blighted	true	false	false	wh3_main_daemon_body_passive_restore_the_blighted
1	wh3_main_daemon_body_passive_soporific_musk	false	false	true	wh3_main_daemon_body_passive_soporific_musk
1	wh3_main_daemon_body_passive_tempered_rage	true	false	false	wh3_main_daemon_body_passive_tempered_rage
1	wh3_main_daemon_head_abilities_call_for_power	true	false	false	wh3_main_daemon_head_abilities_call_for_power
1	wh3_main_daemon_head_abilities_pestilent_regeneration	true	false	false	wh3_main_daemon_head_abilities_pestilent_regeneration
1	wh3_main_daemon_head_abilities_word_of_change	false	false	true	wh3_main_daemon_head_abilities_word_of_change
1	wh3_main_daemon_legs_abilities_daemonic_onslaught	true	false	false	wh3_main_daemon_legs_abilities_daemonic_onslaught
1	wh3_main_daemon_legs_passive_sinful_footing	true	false	false	wh3_main_daemon_legs_passive_sinful_footing
1	wh3_main_daemon_tail_passive_serpentine_tail	false	false	true	wh3_main_daemon_tail_passive_serpentine_tail
1	wh3_main_daemon_wings_abilities_eldritch_aura	true	true	false	wh3_main_daemon_wings_abilities_eldritch_aura
1	wh3_main_daemon_wings_abilities_purge_the_weak	true	false	false	wh3_main_daemon_wings_abilities_purge_the_weak
1	wh3_main_daemon_wings_abilities_trophy_heads	false	false	true	wh3_main_daemon_wings_abilities_trophy_heads
1	wh3_main_daemon_wings_abilities_winds_of_flight	true	false	false	wh3_main_daemon_wings_abilities_winds_of_flight
1	wh3_main_hero_passive_strategist	true	true	false	wh3_main_lord_passive_strategist
1	wh3_main_hidden_dummy_ogre_pre_battle_meat_1	true	false	false	wh3_main_hidden_dummy_ogre_pre_battle_meat_1
1	wh3_main_hidden_dummy_ogre_pre_battle_meat_2	true	false	false	wh3_main_hidden_dummy_ogre_pre_battle_meat_2
1	wh3_main_hidden_dummy_ogre_pre_battle_meat_3	true	false	false	wh3_main_hidden_dummy_ogre_pre_battle_meat_3
1	wh3_main_hidden_dummy_ogre_pre_battle_meat_4	true	false	false	wh3_main_hidden_dummy_ogre_pre_battle_meat_4
1	wh3_main_hidden_dummy_ogre_pre_battle_meat_5	true	false	false	wh3_main_hidden_dummy_ogre_pre_battle_meat_5
1	wh3_main_item_abilities_alchemists_elixir_of_iron_skin	true	true	false	wh3_main_item_abilities_alchemists_elixir_of_iron_skin
1	wh3_main_item_abilities_alchemists_elixir_of_puissance	true	true	false	wh3_main_item_abilities_alchemists_elixir_of_puissance
1	wh3_main_item_abilities_alchemists_elixir_of_venom	true	true	false	wh3_main_item_abilities_alchemists_elixir_of_venom
1	wh3_main_item_abilities_bloodstone	false	false	true	wh3_main_item_abilities_bloodstone
1	wh3_main_item_abilities_fistful_of_laurels	true	true	false	wh3_main_item_abilities_fistful_of_laurels
1	wh3_main_item_abilities_gastuvas_egg	true	true	false	wh3_main_item_abilities_gastuvas_egg
1	wh3_main_item_abilities_gruts_sickle	false	true	false	wh3_main_item_abilities_gruts_sickle
1	wh3_main_item_abilities_hellheart	false	false	true	wh3_main_item_abilities_hellheart
1	wh3_main_item_abilities_maw_shard	true	true	false	wh3_main_item_abilities_maw_shard
1	wh3_main_item_abilities_prismatic_amplifier	true	false	false	wh3_main_item_abilities_prismatic_amplifier
1	wh3_main_item_abilities_saint_annushkas_finger_bone	true	true	false	wh3_main_item_abilities_saint_annushkas_finger_bone
1	wh3_main_item_abilities_scales_of_the_celestial_court	true	false	false	wh3_main_item_abilities_scales_of_the_celestial_court
1	wh3_main_item_abilities_scroll_of_destiny	true	false	false	wh3_main_item_abilities_scroll_of_destiny
1	wh3_main_item_abilities_snowflake_pendant	true	true	false	wh3_main_item_abilities_snowflake_pendant
1	wh3_main_item_abilities_staff_of_wu_xing	true	false	false	wh3_main_item_abilities_staff_of_wu_xing
1	wh3_main_item_abilities_steppe_hunters_horn	true	true	false	wh3_main_item_abilities_steppe_hunters_horn
1	wh3_main_item_abilities_the_bloody_shackle	true	false	false	wh3_main_item_abilities_the_bloody_shackle
1	wh3_main_item_abilities_the_chromatic_tome	true	true	false	wh3_main_item_abilities_the_chromatic_tome
1	wh3_main_item_abilities_the_portalglyph	false	false	true	wh3_main_item_abilities_the_portalglyph
1	wh3_main_item_abilities_the_rock_of_inevitability	false	false	true	wh3_main_item_abilities_the_rock_of_inevitability
1	wh3_main_item_abilities_void_pendulum	false	false	true	wh3_main_item_abilities_void_pendulum
1	wh3_main_item_passive_armour_of_ursun	true	false	false	wh3_main_item_passive_armour_of_ursun
1	wh3_main_item_passive_balalaika_of_the_arari	true	true	false	wh3_main_item_passive_balalaika_of_the_arari
1	wh3_main_item_passive_blood_of_the_motherland	true	true	false	wh3_main_item_passive_blood_of_the_motherland
1	wh3_main_item_passive_brahmir_statue	false	false	true	wh3_main_item_abilities_brahmir_statue
1	wh3_main_item_passive_catalytic_kiln	false	false	true	wh3_main_item_passive_catalytic_kiln
1	wh3_main_item_passive_cauldron_of_the_great_maw_i	true	true	false	wh3_main_item_passive_cauldron_of_the_great_maw_i
1	wh3_main_item_passive_cauldron_of_the_great_maw_ii	true	true	false	wh3_main_item_passive_cauldron_of_the_great_maw_ii
1	wh3_main_item_passive_celestial_silk_robe	true	true	false	wh3_main_item_passive_celestial_silk_robe
1	wh3_main_item_passive_cloak_of_po_mei	true	false	false	wh3_main_item_passive_cloak_of_po_mei
1	wh3_main_item_passive_crystal_cloak	true	false	false	wh3_main_item_passive_crystal_cloak
1	wh3_main_item_passive_enthralling_musk	false	false	true	wh3_main_item_abilities_enthralling_musk
1	wh3_main_item_passive_ever_full_kovsh	true	true	false	wh3_main_item_abilities_ever_full_kovsh
1	wh3_main_item_passive_fractured_clasp	false	false	true	wh3_main_item_abilities_fractured_clasp
1	wh3_main_item_passive_gnoblar_thiefstone	true	true	false	wh3_main_item_abilities_gnoblar_thiefstone
1	wh3_main_item_passive_greedy_fist	false	false	true	wh3_main_item_abilities_greedy_fist
1	wh3_main_item_passive_gut_maw	true	true	false	wh3_main_item_passive_gut_maw
1	wh3_main_item_passive_icon_of_endless_war	true	true	false	wh3_main_item_passive_icon_of_endless_war
1	wh3_main_item_passive_icon_of_eternal_virulence	false	false	true	wh3_main_item_passive_icon_of_eternal_virulence_0
2	wh3_main_item_passive_icon_of_eternal_virulence	false	false	true	wh3_main_item_passive_icon_of_eternal_virulence_1
3	wh3_main_item_passive_icon_of_eternal_virulence	false	false	true	wh3_main_item_passive_icon_of_eternal_virulence_2
1	wh3_main_item_passive_icon_of_sorcery	true	true	false	wh3_main_item_passive_icon_of_sorcery
1	wh3_main_item_passive_iron_ice_armour	false	false	true	wh3_main_item_passive_iron_ice_armour
1	wh3_main_item_passive_jade_amulet	true	false	false	wh3_main_item_passive_jade_amulet
1	wh3_main_item_passive_jade_lion	true	true	false	wh3_main_item_passive_jade_lion
1	wh3_main_item_passive_kite_of_the_uttermost_airs	false	false	true	wh3_main_item_passive_kite_of_the_uttermost_airs
1	wh3_main_item_passive_mirror_of_the_ice_queen	false	false	true	wh3_main_item_passive_mirror_of_the_ice_queen
1	wh3_main_item_passive_overtyrants_crown	true	true	false	wh3_main_item_passive_overtyrants_crown
1	wh3_main_item_passive_pennant_of_the_great_orthodoxy	true	true	false	wh3_main_item_passive_pennant_of_the_great_orthodoxy
1	wh3_main_item_passive_rock_eye	true	true	false	wh3_main_item_passive_rock_eye
1	wh3_main_item_passive_rod_of_command	false	false	true	wh3_main_item_passive_rod_of_command_enemy
1	wh3_main_item_passive_rod_of_command	true	true	false	wh3_main_item_passive_rod_of_command_friend
1	wh3_main_item_passive_shield_of_sacrifice	true	true	false	wh3_main_item_passive_shield_of_sacrifice
1	wh3_main_item_passive_shield_of_the_nan_gau	true	false	false	wh3_main_item_passive_shield_of_the_nan_gau_i
2	wh3_main_item_passive_shield_of_the_nan_gau	true	false	false	wh3_main_item_passive_shield_of_the_nan_gau_ii
3	wh3_main_item_passive_shield_of_the_nan_gau	true	false	false	wh3_main_item_passive_shield_of_the_nan_gau_iii
1	wh3_main_item_passive_skullmantle	false	false	true	wh3_main_item_abilities_skullmantle
1	wh3_main_lord_abilities_ballet_of_blows	true	false	false	wh3_main_lord_abilities_ballet_of_blows_1
2	wh3_main_lord_abilities_ballet_of_blows	true	false	false	wh3_main_lord_abilities_ballet_of_blows_2
3	wh3_main_lord_abilities_ballet_of_blows	true	false	false	wh3_main_lord_abilities_ballet_of_blows_3
1	wh3_main_lord_abilities_blight_swarm	false	false	true	wh3_main_lord_abilities_blight_swarm
1	wh3_main_lord_abilities_bloodthirst	true	false	false	wh3_main_lord_abilities_bloodthirst
1	wh3_main_lord_abilities_daemonic_possession	false	false	true	wh3_main_lord_abilities_daemonic_possession
1	wh3_main_lord_abilities_deathbringer	true	false	false	wh3_main_lord_abilities_deathbringer
1	wh3_main_lord_abilities_deathbringer_upgraded	true	false	false	wh3_main_lord_abilities_deathbringer_upgraded
1	wh3_main_lord_abilities_everyone_has_their_price	false	false	true	wh3_main_lord_abilities_everyone_has_their_price
1	wh3_main_lord_abilities_eye_of_the_storm	true	false	false	wh3_main_lord_abilities_eye_of_the_storm
1	wh3_main_lord_abilities_fury_of_ursun	true	false	false	wh3_main_lord_abilities_fury_of_ursun
1	wh3_main_lord_abilities_gaze_of_fate	false	false	true	wh3_main_lord_abilities_gaze_of_fate
1	wh3_main_lord_abilities_hidden_in_time	true	false	false	wh3_main_lord_abilities_hidden_in_time
1	wh3_main_lord_abilities_inspired_assault_i	false	true	false	wh3_main_lord_abilities_inspired_assault_i
1	wh3_main_lord_abilities_inspired_assault_ii	false	true	false	wh3_main_lord_abilities_inspired_assault_ii
1	wh3_main_lord_abilities_inspired_assault_iii	false	true	false	wh3_main_lord_abilities_inspired_assault_iii
1	wh3_main_lord_abilities_inspired_defence_i	false	true	false	wh3_main_lord_abilities_inspired_defence_i
1	wh3_main_lord_abilities_inspired_defence_ii	false	true	false	wh3_main_lord_abilities_inspired_defence_ii
1	wh3_main_lord_abilities_inspired_defence_iii	false	true	false	wh3_main_lord_abilities_inspired_defence_iii
1	wh3_main_lord_abilities_inspired_marksmanship_i	false	true	false	wh3_main_lord_abilities_inspired_marksmanship_i
1	wh3_main_lord_abilities_inspired_marksmanship_ii	false	true	false	wh3_main_lord_abilities_inspired_marksmanship_ii
1	wh3_main_lord_abilities_inspired_marksmanship_iii	false	true	false	wh3_main_lord_abilities_inspired_marksmanship_iii
1	wh3_main_lord_abilities_master_of_alchemy	true	true	false	wh3_main_lord_abilities_master_of_alchemy
1	wh3_main_lord_abilities_master_of_alchemy_flaming	true	true	false	wh3_main_lord_abilities_master_of_alchemy_flaming
1	wh3_main_lord_abilities_master_of_alchemy_piercing	true	true	false	wh3_main_lord_abilities_master_of_alchemy_piercing
1	wh3_main_lord_abilities_master_of_alchemy_poison	true	true	false	wh3_main_lord_abilities_master_of_alchemy_poison
1	wh3_main_lord_abilities_oracle_of_eternity	true	false	false	wh3_main_lord_abilities_oracle_of_eternity
1	wh3_main_lord_abilities_plaguefathers_oration	true	true	false	wh3_main_lord_abilities_plaguefathers_oration
1	wh3_main_lord_abilities_rage_embodied	false	false	true	wh3_main_lord_abilities_rage_embodied
1	wh3_main_lord_abilities_rage_incarnate	false	false	true	wh3_main_lord_abilities_rage_incarnate
1	wh3_main_lord_abilities_seductive_glory	false	false	true	wh3_main_lord_abilities_seductive_glory
1	wh3_main_lord_abilities_shadow_shroud	true	false	false	wh3_main_lord_abilities_shadow_shroud
1	wh3_main_lord_abilities_the_dark_master	false	false	true	wh3_main_lord_abilities_the_dark_master
1	wh3_main_lord_abilities_virulent_contagion	false	false	true	wh3_main_lord_abilities_virulent_contagion
1	wh3_main_lord_abilities_virulent_contagion_upgraded	false	false	true	wh3_main_lord_abilities_virulent_contagion_upgraded
1	wh3_main_lord_abilities_willing_prey	false	false	true	wh3_main_lord_abilities_willing_prey
1	wh3_main_lord_abilities_wrath_of_the_storm	true	true	false	wh3_main_lord_abilities_wrath_of_the_storm
1	wh3_main_lord_abilities_wrathful_reaper	true	false	false	wh3_main_lord_abilities_wrathful_reaper
1	wh3_main_lord_passive_allure_of_slaanesh	false	false	true	wh3_main_lord_passive_allure_of_slaanesh
1	wh3_main_lord_passive_aura_of_majesty	false	false	true	wh3_main_lord_passive_aura_of_majesty
1	wh3_main_lord_passive_blaze_of_devotion	true	true	false	wh3_main_lord_passive_blaze_of_devotion
1	wh3_main_lord_passive_disdain_of_the_dragons	false	false	true	wh3_main_lord_passive_disdain_of_the_dragons
1	wh3_main_lord_passive_feasting_on_fear	true	false	false	wh3_main_lord_passive_feasting_on_fear
1	wh3_main_lord_passive_fetid_stench	false	false	true	wh3_main_lord_passive_fetid_stench
1	wh3_main_lord_passive_fuelled_by_rage	true	false	false	wh3_main_lord_passive_fuelled_by_rage
1	wh3_main_lord_passive_glamour_of_slaanesh	false	false	true	wh3_main_lord_passive_glamour_of_slaanesh
1	wh3_main_lord_passive_grand_strategist	true	true	false	wh3_main_lord_passive_grand_strategist
1	wh3_main_lord_passive_hardened_scale	true	false	false	wh3_main_lord_passive_hardened_scale
1	wh3_main_lord_passive_harvester_of_souls	true	false	false	wh3_main_lord_passive_harvester_of_souls
1	wh3_main_lord_passive_harvester_of_souls_upgraded	true	false	false	wh3_main_lord_passive_harvester_of_souls_upgraded
1	wh3_main_lord_passive_hoardmaster	true	true	false	wh3_main_lord_passive_hoardmaster
1	wh3_main_lord_passive_kill_for_khorne	true	true	false	wh3_main_lord_passive_kill_for_khorne
1	wh3_main_lord_passive_lord_of_torment	true	false	false	wh3_main_lord_passive_lord_of_torment
1	wh3_main_lord_passive_master_of_fates	true	true	false	wh3_main_lord_passive_master_of_fates
1	wh3_main_lord_passive_nurgling_infestation	false	true	false	wh3_main_lord_passive_nurgling_infestation
1	wh3_main_lord_passive_pestilent_decay	false	false	true	wh3_main_lord_passive_pestilent_decay
1	wh3_main_lord_passive_prismatic_plurality	true	false	false	wh3_main_lord_passive_prismatic_plurality
1	wh3_main_lord_passive_revel_in_slaughter	true	true	false	wh3_main_lord_passive_revel_in_slaughter
1	wh3_main_lord_passive_seer_of_destiny	true	true	false	wh3_main_lord_passive_seer_of_destiny
1	wh3_main_lord_passive_snacks	true	false	false	wh3_main_lord_passive_snacks
1	wh3_main_lord_passive_soul_siphon	false	false	true	wh3_main_lord_passive_soul_siphon
1	wh3_main_lord_passive_strategist	true	true	false	wh3_main_lord_passive_strategist
1	wh3_main_lord_passive_ursuns_ward	true	false	false	wh3_main_lord_passive_ursuns_ward
1	wh3_main_lord_passive_warding_iron	true	true	false	wh3_main_lord_passive_warding_iron
1	wh3_main_lord_passive_whisper_of_glory	false	false	true	wh3_main_lord_passive_whisper_of_glory
1	wh3_main_lord_passive_whispers_in_the_darkness	false	false	true	wh3_main_lord_passive_whispers_in_the_darkness
1	wh3_main_lore_passive_blissful_rapture	true	true	false	wh3_main_lore_passive_blissful_rapture
1	wh3_main_lore_passive_bloodgruel	true	false	false	wh3_main_lore_passive_bloodgruel
1	wh3_main_lore_passive_children_of_nurgle	true	true	false	wh3_main_lore_passive_children_of_nurgle
1	wh3_main_lore_passive_fires_of_change	true	true	false	wh3_main_lore_passive_fires_of_change
1	wh3_main_lore_passive_freezing_winds	false	false	true	wh3_main_lore_passive_freezing_winds
1	wh3_main_lore_passive_frost_shield	true	true	false	wh3_main_lore_passive_frost_shield
1	wh3_main_lore_passive_power_of_yin	false	false	true	wh3_main_lore_passive_power_of_yin
1	wh3_main_lore_passive_strength_of_yang	true	true	false	wh3_main_lore_passive_strength_of_yang
1	wh3_main_mount_passive_totem_of_endless_bloodletting	true	true	false	wh3_main_mount_passive_totem_of_endless_bloodletting
1	wh3_main_prisoners_butcher	false	true	false	wh3_main_prisoners_butcher
1	wh3_main_prisoners_dismember	false	false	true	wh3_main_prisoners_dismember
1	wh3_main_prisoners_massacre	false	true	false	wh3_main_prisoners_massacre
1	wh3_main_pro_character_abilities_heroic_killing_blow_1	true	false	false	wh3_main_pro_character_abilities_heroic_killing_blow_1
1	wh3_main_pro_character_abilities_heroic_killing_blow_2	true	false	false	wh3_main_pro_character_abilities_heroic_killing_blow_2
1	wh3_main_pro_character_abilities_ursuns_roar	true	true	false	wh3_main_pro_character_abilities_ursuns_roar
1	wh3_main_pro_character_abilities_ursuns_roar_1	true	true	false	wh3_main_pro_character_abilities_ursuns_roar_1
1	wh3_main_pro_character_abilities_ursuns_roar_2	true	true	false	wh3_main_pro_character_abilities_ursuns_roar_2
1	wh3_main_pro_character_abilities_ursuns_roar_3	true	true	false	wh3_main_pro_character_abilities_ursuns_roar_3
1	wh3_main_pro_quest_passive_favour_of_the_ruinous_powers	true	true	false	wh3_main_pro_quest_passive_favour_of_the_ruinous_powers
1	wh3_main_siege_defender	false	true	false	wh3_main_siege_defender
1	wh3_main_siege_momentum	false	true	false	wh3_main_siege_momentum
1	wh3_main_spell_bound_earth_blood	true	true	false	wh_dlc05_spell_life_earth_blood
1	wh3_main_spell_bound_enfeebling_foe	false	false	true	wh_dlc05_spell_shadow_the_enfeebling_foe
1	wh3_main_spell_bound_flock_of_doom	false	false	true	wh_dlc03_spell_beasts_flock_of_doom
1	wh3_main_spell_bound_phas_protection	true	true	false	wh_main_spell_light_phas_protection
1	wh3_main_spell_bound_plague_of_rust	false	false	true	wh_main_spell_metal_plague_of_rust
1	wh3_main_spell_bound_rancid_visitations	false	false	true	wh3_main_spell_bound_rancid_visitations
1	wh3_main_spell_bound_spirit_leech	false	false	true	wh_main_spell_death_spirit_leech
1	wh3_main_spell_bound_transmutation_of_lead	false	false	true	wh3_main_spell_bound_transmutation_of_lead
1	wh3_main_spell_great_maw_braingobbler	false	false	true	wh3_main_spell_great_maw_braingobbler
1	wh3_main_spell_great_maw_braingobbler_upgraded	false	false	true	wh3_main_spell_great_maw_braingobbler_upgraded
1	wh3_main_spell_great_maw_bullgorger	true	true	false	wh3_main_spell_great_maw_bullgorger
1	wh3_main_spell_great_maw_bullgorger_upgraded	true	true	false	wh3_main_spell_great_maw_bullgorger_upgraded
1	wh3_main_spell_great_maw_toothcracker	true	true	false	wh3_main_spell_great_maw_toothcracker
1	wh3_main_spell_great_maw_toothcracker_upgraded	true	true	false	wh3_main_spell_great_maw_toothcracker_upgraded
1	wh3_main_spell_great_maw_trollguts	true	true	false	wh3_main_spell_great_maw_trollguts
1	wh3_main_spell_great_maw_trollguts_upgraded	true	true	false	wh3_main_spell_great_maw_trollguts_upgraded
1	wh3_main_spell_ice_crystal_sanctuary	true	true	false	wh3_main_spell_ice_crystal_sanctuary
1	wh3_main_spell_ice_crystal_sanctuary_upgraded	true	true	false	wh3_main_spell_ice_crystal_sanctuary_upgraded
1	wh3_main_spell_ice_death_frost	false	false	true	wh3_main_spell_ice_death_frost
1	wh3_main_spell_ice_death_frost_upgraded	false	false	true	wh3_main_spell_ice_death_frost_upgraded
1	wh3_main_spell_ice_frost_blades	true	true	false	wh3_main_spell_ice_frost_blades
1	wh3_main_spell_ice_frost_blades_upgraded	true	true	false	wh3_main_spell_ice_frost_blades_upgraded
1	wh3_main_spell_ice_heart_of_winter	false	false	true	wh3_main_spell_ice_heart_of_winter_1
2	wh3_main_spell_ice_heart_of_winter	false	false	true	wh3_main_spell_ice_heart_of_winter_2
