key	image	max_displays	weighting	first_shown_weighting	category
wh2_main_hp_campaign_terrain_types		1	1	7	campaign
wh2_main_hp_campaign_the_menace_below	ui/loading_ui/diagrams/campaign_the_menace_below.png	-1	1	2	campaign
wh2_main_hp_campaign_tomb_kings	UI\Flags\wh2_dlc09_tmb_khemri\mon_rotated.png	-1	1	4	campaign
wh2_main_hp_campaign_trade		-1	1	6	campaign
wh2_main_hp_campaign_treasury_panel	ui/loading_ui/diagrams/campaign_treasury_panel.png	1	1	7	campaign
wh2_main_hp_campaign_turns	ui/loading_ui/diagrams/campaign_turns.png	1	1	10	campaign
wh2_main_hp_campaign_underway	ui/loading_ui/diagrams/campaign_underway.png	-1	1	3	campaign
wh2_main_hp_campaign_unit_cards	ui/loading_ui/diagrams/campaign_unit_cards.png	1	1	7	campaign
wh2_main_hp_campaign_unit_exchange	ui/loading_ui/diagrams/campaign_unit_exchange.png	-1	1	5	campaign
wh2_main_hp_campaign_unit_experience	ui/loading_ui/diagrams/campaign_unit_experience.png	1	1	6	campaign
wh2_main_hp_campaign_unit_info_panel	ui/loading_ui/diagrams/campaign_unit_info_panel.png	1	1	7	campaign
wh2_main_hp_campaign_unit_merging_and_disbanding	ui/loading_ui/diagrams/campaign_unit_merging_and_disbanding.png	-1	1	5	campaign
wh2_main_hp_campaign_unit_recruitment	ui/loading_ui/diagrams/campaign_unit_recruitment.png	1	1	9	campaign
wh2_main_hp_campaign_unit_recruitment_panel	ui/loading_ui/diagrams/campaign_unit_recruitment.png	1	1	7	campaign
wh2_main_hp_campaign_unit_types	ui/loading_ui/diagrams/campaign_unit_types.png	1	1	5	campaign
wh2_main_hp_campaign_units	ui/loading_ui/diagrams/campaign_unit_cards.png	1	1	10	campaign
wh2_main_hp_campaign_vassalage		-1	1	5	campaign
wh2_main_hp_campaign_victory_conditions	ui/loading_ui/diagrams/campaign_objectives_panel.png	1	1	9	campaign
wh2_main_hp_campaign_war		1	1	10	campaign
wh2_main_hp_campaign_winds_of_magic	ui/loading_ui/diagrams/campaign_winds_of_magic.png	-1	1	5	campaign
wh2_main_hp_campaign_zones_of_control	ui/loading_ui/diagrams/campaign_zones_of_control.png	1	1	9	campaign
wh2_main_lzd_cav_cold_one_spearriders_1	ui/units/infopics/wh2_main_lzd_cav_cold_one_spearriders.png	-1	1	3	unit
wh2_main_lzd_cav_cold_ones_1	ui/units/infopics/wh2_main_lzd_cav_cold_one_riders.png	-1	1	3	unit
wh2_main_lzd_cav_cold_ones_feral_0	ui/units/infopics/wh2_main_lzd_cav_cold_ones_feral.png	-1	1	3	unit
wh2_main_lzd_cav_horned_ones_0	ui/units/infopics/wh2_main_lzd_cav_horned_ones.png	-1	1	3	unit
wh2_main_lzd_cav_terradon_riders_0	ui/units/infopics/wh2_main_lzd_mon_terradon.png	-1	1	3	unit
wh2_main_lzd_cav_terradon_riders_1	ui/units/infopics/wh2_main_lzd_mon_terradon_fireleech.png	-1	1	3	unit
wh2_main_lzd_cha_kroq_gar_0	ui/portraits/portholes/no_culture/lzd_lord_kroq_gar_0.png	-1	1	2	generic
wh2_main_lzd_cha_lord_mazdamundi_0	ui/portraits/portholes/no_culture/lzd_lord_mazdamundi_0.png	-1	1	2	generic
wh2_main_lzd_inf_chameleon_skinks_0	ui/units/infopics/wh2_main_lzd_inf_chameleon_skinks.png	-1	1	3	unit
wh2_main_lzd_inf_saurus_spearmen_0	ui/units/infopics/wh2_main_lzd_inf_saurus_spearmen.png	-1	1	3	unit
wh2_main_lzd_inf_saurus_spearmen_1	ui/units/infopics/wh2_main_lzd_inf_saurus_spearmen_shields.png	-1	1	3	unit
wh2_main_lzd_inf_saurus_warriors_0	ui/units/infopics/wh2_main_lzd_inf_saurus_warriors.png	-1	1	3	unit
wh2_main_lzd_inf_saurus_warriors_1	ui/units/infopics/wh2_main_lzd_inf_saurus_warriors_shields.png	-1	1	3	unit
wh2_main_lzd_inf_skink_cohort_0	ui/units/infopics/wh2_main_lzd_inf_skink_cohort.png	-1	1	3	unit
wh2_main_lzd_inf_skink_cohort_1	ui/units/infopics/wh2_main_lzd_inf_skink_cohort_javelins.png	-1	1	3	unit
wh2_main_lzd_inf_skink_skirmishers_0	ui/units/infopics/wh2_main_lzd_inf_skink_skirmishers.png	-1	1	3	unit
wh2_main_lzd_inf_temple_guards	ui/units/infopics/wh2_main_lzd_inf_temple_guards.png	-1	1	3	unit
wh2_main_lzd_mon_ancient_stegadon	ui/units/infopics/wh2_main_lzd_mon_ancient_stegadon.png	-1	1	3	unit
wh2_main_lzd_mon_bastiladon_0	ui/units/infopics/wh2_main_lzd_mon_bastiladon_feral.png	-1	1	3	unit
wh2_main_lzd_mon_bastiladon_1	ui/units/infopics/wh2_main_lzd_mon_bastiladon_healing_platform.png	-1	1	3	unit
wh2_main_lzd_mon_bastiladon_2	ui/units/infopics/wh2_main_lzd_mon_bastiladon_solar.png	-1	1	3	unit
wh2_main_lzd_mon_carnosaur_0	ui/units/infopics/wh2_main_lzd_mon_carnosaur.png	-1	1	3	unit
wh2_main_lzd_mon_kroxigors	ui/units/infopics/wh2_main_lzd_mon_kroxigors.png	-1	1	3	unit
wh2_main_lzd_mon_stegadon_0	ui/units/infopics/wh2_main_lzd_mon_stegadon_feral.png	-1	1	3	unit
wh2_main_lzd_mon_stegadon_1	ui/units/infopics/wh2_main_lzd_mon_stegadon.png	-1	1	3	unit
wh2_main_nor_cav_chaos_chariot	UI/units/infopics/wh_main_chs_chariot.png	-1	1	3	unit
wh2_main_nor_cha_throgg	UI/Portraits/portholes/no_culture/nor_cha_throgg_0.png	-1	1	2	generic
wh2_main_nor_cha_wulfrik	ui/portraits/portholes/no_culture/nor_cha_wulfrik_0.png	-1	1	2	generic
wh2_main_nor_inf_marauder_berserkers	UI/units/infopics/wh_dlc08_nor_marauder_berserkers.png	-1	1	3	unit
wh2_main_nor_inf_marauder_champions_0	UI/units/infopics/wh_dlc08_nor_marauder_champions.png	-1	1	3	unit
wh2_main_nor_inf_marauder_champions_1	UI/units/infopics/wh_dlc08_nor_marauder_champions_great_weapons.png	-1	1	3	unit
wh2_main_nor_inf_marauder_hunters_0	UI/units/infopics/wh_dlc08_nor_marauder_hunters.png	-1	1	3	unit
wh2_main_nor_inf_marauder_hunters_1	UI/units/infopics/wh_dlc08_nor_marauder_hunters_javelin.png	-1	1	3	unit
wh2_main_nor_inf_marauder_spearman	UI/units/infopics/wh_dlc08_nor_marauder_spearmen.png	-1	1	3	unit
wh2_main_nor_inf_marauder_warwolves	UI/units/infopics/wh_dlc08_nor_ice_wolves.png	-1	1	3	unit
wh2_main_nor_inf_marauders_0	UI/units/infopics/wh_main_chs_marauder.png	-1	1	3	unit
wh2_main_nor_inf_marauders_1	UI/units/infopics/wh_main_chs_marauder_great_weapons.png	-1	1	3	unit
wh2_main_nor_mon_chaos_trolls	UI/units/infopics/wh_main_chs_trolls.png	-1	1	3	unit
wh2_main_nor_mon_feral_mammoth	UI/units/infopics/wh_dlc08_nor_war_mammoth_feral.png	-1	1	3	unit
wh2_main_nor_mon_fimir_0	UI/units/infopics/wh_dlc08_nor_fimir_warriors.png	-1	1	3	unit
wh2_main_nor_mon_fimir_1	UI/units/infopics/wh_dlc08_nor_fimir_warriors_great_weapons.png	-1	1	3	unit
wh2_main_nor_mon_frost_wyrm	UI/units/infopics/wh_dlc08_nor_frost_wyrm.png	-1	1	3	unit
wh2_main_nor_mon_marauder_warhounds	UI/units/infopics/wh_dlc08_nor_warhounds.png	-1	1	3	unit
wh2_main_nor_mon_norscan_giant	UI/units/infopics/wh_dlc08_nor_giant.png	-1	1	3	unit
wh2_main_nor_mon_norscan_ice_trolls	UI/units/infopics/wh_dlc08_nor_ice_trolls.png	-1	1	3	unit
wh2_main_nor_mon_skinwolves_0	UI/units/infopics/wh_dlc08_nor_skin_wolves.png	-1	1	3	unit
wh2_main_nor_mon_skinwolves_1	UI/units/infopics/wh_dlc08_nor_skin_wolves_armoured.png	-1	1	3	unit
wh2_main_nor_mon_war_mammoth	UI/units/infopics/wh_dlc08_nor_war_mammoth_howdah.png	-1	1	3	unit
wh2_main_nor_mon_war_mammoth_warshrine	UI/units/infopics/wh_dlc08_nor_war_mammoth_warshrine.png	-1	1	3	unit
wh2_main_nor_veh_marauder_warwolves_chariot	UI/units/infopics/wh_dlc08_nor_marauder_ice_wolves_chariot.png	-1	1	3	unit
wh2_main_quest_item_circlet_of_iron	UI/skins/default/pre_battle_items_arcane.png	-1	1	0	quest_item
wh2_main_quest_item_cobra_mace_of_mazdamundi	UI/skins/default/pre_battle_items_weapon.png	-1	1	0	quest_item
wh2_main_quest_item_destroyer	UI/skins/default/pre_battle_items_weapon.png	-1	1	0	quest_item
wh2_main_quest_item_dragon_armour_of_aenarion	UI/skins/default/pre_battle_items_armour.png	-1	1	0	quest_item
wh2_main_quest_item_dwarf_gouger	UI/skins/default/pre_battle_items_weapon.png	-1	1	0	quest_item
wh2_main_quest_item_hand_of_gods	UI/skins/default/pre_battle_items_enchanted.png	-1	1	0	quest_item
wh2_main_quest_item_heartrender_and_the_darksword	UI/skins/default/pre_battle_items_weapon.png	-1	1	0	quest_item
wh2_main_quest_item_revered_spear_of_tlanxla	UI/skins/default/pre_battle_items_weapon.png	-1	1	0	quest_item
wh2_main_quest_item_rod_of_corruption	UI/skins/default/pre_battle_items_weapon.png	-1	1	0	quest_item
wh2_main_quest_item_sunburst_standard_of_hexoatl	ui/campaign ui/ancillaries/wh2_main_anc_magic_standard_sunburst_standard_of_hexoatl.png	-1	1	0	quest_item
wh2_main_quest_item_sunfang	UI/skins/default/pre_battle_items_weapon.png	-1	1	0	quest_item
wh2_main_quest_item_supreme_spellshield	UI/skins/default/pre_battle_items_armour.png	-1	1	0	quest_item
wh2_main_quest_item_sword_of_teclis	UI/skins/default/pre_battle_items_weapon.png	-1	1	0	quest_item
wh2_main_quest_item_the_liber_bubonicus	UI/skins/default/pre_battle_items_arcane.png	-1	1	0	quest_item
wh2_main_quest_item_war_crown_of_saphery	UI/skins/default/pre_battle_items_armour.png	-1	1	0	quest_item
wh2_main_quest_item_warp_shard_armour	UI/skins/default/pre_battle_items_armour.png	-1	1	0	quest_item
wh2_main_skv_art_plagueclaw_catapult	ui/units/infopics/wh2_main_skv_art_plagueclaw_catapult.png	-1	1	3	unit
wh2_main_skv_art_warp_lightning_cannon	ui/units/infopics/wh2_main_skv_art_warp_lightning_cannon.png	-1	1	3	unit
wh2_main_skv_cha_lord_skrolk	ui/portraits/portholes/no_culture/skv_lord_skrolk_0.png	-1	1	2	generic
wh2_main_skv_cha_queek_headtaker	ui/portraits/portholes/no_culture/skv_queek_0.png	-1	1	2	generic
wh2_main_skv_cha_tretch_craventail	ui/portraits/portholes/no_culture/skv_tretch_craventail_0.png	-1	1	2	generic
wh2_main_skv_inf_clanrat_spearmen_0	ui/units/infopics/wh2_main_skv_inf_clanrat_spearmen.png	-1	1	3	unit
wh2_main_skv_inf_clanrat_spearmen_1	ui/units/infopics/wh2_main_skv_inf_clanrat_spearmen_shields.png	-1	1	3	unit
wh2_main_skv_inf_clanrats_0	ui/units/infopics/wh2_main_skv_inf_clanrats.png	-1	1	3	unit
wh2_main_skv_inf_clanrats_1	ui/units/infopics/wh2_main_skv_inf_clanrats_shields.png	-1	1	3	unit
wh2_main_skv_inf_death_globe_bombardiers	ui/units/infopics/wh2_main_skv_inf_death_globe_bombardiers.png	-1	1	3	unit
wh2_main_skv_inf_death_runners_0	ui/units/infopics/wh2_main_skv_inf_death_runners.png	-1	1	3	unit
wh2_main_skv_inf_gutter_runner_slingers_0	ui/units/infopics/wh2_main_skv_inf_gutter_runner_slingers.png	-1	1	3	unit
wh2_main_skv_inf_gutter_runners_0	ui/units/infopics/wh2_main_skv_inf_gutter_runners.png	-1	1	3	unit
wh2_main_skv_inf_night_runners_0	ui/units/infopics/wh2_main_skv_inf_night_runners.png	-1	1	3	unit
wh2_main_skv_inf_night_runners_1	ui/units/infopics/wh2_main_skv_inf_night_runners_slings.png	-1	1	3	unit
wh2_main_skv_inf_plague_monk_censer_bearer	ui/units/infopics/wh2_main_skv_inf_plague_monk_censer_bearer.png	-1	1	3	unit
wh2_main_skv_inf_plague_monks	ui/units/infopics/wh2_main_skv_inf_plague_monks.png	-1	1	3	unit
wh2_main_skv_inf_poison_wind_globadiers	ui/units/infopics/wh2_main_skv_inf_poison_wind_globadiers.png	-1	1	3	unit
wh2_main_skv_inf_skavenslave_slingers_0	ui/units/infopics/wh2_main_skv_inf_skavenslave_slingers.png	-1	1	3	unit
wh2_main_skv_inf_skavenslave_spearmen_0	ui/units/infopics/wh2_main_skv_inf_skavenslave_spearmen.png	-1	1	3	unit
wh2_main_skv_inf_skavenslaves_0	ui/units/infopics/wh2_main_skv_inf_skavenslaves.png	-1	1	3	unit
wh2_main_skv_inf_stormvermin_0	ui/units/infopics/wh2_main_skv_inf_stormvermin_halberds.png	-1	1	3	unit
wh2_main_skv_inf_stormvermin_1	ui/units/infopics/wh2_main_skv_inf_stormvermin_shields.png	-1	1	3	unit
wh2_main_skv_inf_warpfire_thrower	ui/units/infopics/wh2_main_skv_inf_warpfire_thrower.png	-1	1	3	unit
wh2_main_skv_mon_hell_pit_abomination	ui/units/infopics/wh2_main_skv_mon_hell_pit_abomination.png	-1	1	3	unit
wh2_main_skv_mon_rat_ogres	ui/units/infopics/wh2_main_skv_mon_rat_ogres.png	-1	1	3	unit
wh2_main_skv_veh_doomwheel	ui/units/infopics/wh2_main_skv_veh_doomwheel.png	-1	1	3	unit
wh2_main_tmb_art_casket_of_souls_0	UI/units/infopics/wh2_dlc09_tmb_casket_souls.png	-1	1	3	unit
wh2_main_tmb_art_screaming_skull_catapult_0	UI/units/infopics/wh2_dlc09_tmb_screaming_skull_catapult.png	-1	1	3	unit
wh2_main_tmb_cav_necropolis_knights_0	UI/units/infopics/wh2_dlc09_tmb_necropolis_knights.png	-1	1	3	unit
wh2_main_tmb_cav_necropolis_knights_1	UI/units/infopics/wh2_dlc09_tmb_necropolis_knights_halberds.png	-1	1	3	unit
wh2_main_tmb_cav_nehekhara_horsemen_0	UI/units/infopics/wh2_dlc09_tmb_nehekhara_horsemen.png	-1	1	3	unit
wh2_main_tmb_cav_skeleton_horsemen_0	UI/units/infopics/wh2_dlc09_tmb_skeleton_horsemen.png	-1	1	3	unit
wh2_main_tmb_cav_skeleton_horsemen_archers_0	UI/units/infopics/wh2_dlc09_tmb_skeleton_horsemen_archers.png	-1	1	3	unit
wh2_main_tmb_cha_arkhan_0	ui/portraits/portholes/no_culture/tmb_ch_arkhan_0.png	-1	1	2	generic
wh2_main_tmb_cha_khalida_0	ui/portraits/portholes/no_culture/tmb_ch_khalida_campaign_0.png	-1	1	2	generic
wh2_main_tmb_cha_khatep_0	ui/portraits/portholes/no_culture/tmb_ch_khatep_0.png	-1	1	2	generic
wh2_main_tmb_cha_settra_0	ui/portraits/portholes/no_culture/tmb_ch_settra_0.png	-1	1	2	generic
wh2_main_tmb_inf_crypt_ghouls	UI/units/infopics/wh_main_vmp_crypt_ghoul.png	-1	1	3	unit
wh2_main_tmb_inf_nehekhara_warriors_0	UI/units/infopics/wh2_dlc09_tmb_nehekhara_warriors.png	-1	1	3	unit
wh2_main_tmb_inf_skeleton_archers_0	UI/units/infopics/wh2_dlc09_tmb_skeleton_archers.png	-1	1	3	unit
wh2_main_tmb_inf_skeleton_spearmen_0	UI/units/infopics/wh2_dlc09_tmb_skeleton_spearmen.png	-1	1	3	unit
wh2_main_tmb_inf_skeleton_warriors_0	UI/units/infopics/wh2_dlc09_tmb_skeleton_warriors.png	-1	1	3	unit
wh2_main_tmb_inf_tomb_guard_0	UI/units/infopics/wh2_dlc09_tmb_tomb_guard.png	-1	1	3	unit
wh2_main_tmb_inf_tomb_guard_1	UI/units/infopics/wh2_dlc09_tmb_tomb_guard_halberd.png	-1	1	3	unit
wh2_main_tmb_mon_carrion_0	UI/units/infopics/wh2_dlc09_tmb_carrion.png	-1	1	3	unit
wh2_main_tmb_mon_dire_wolves	UI/units/infopics/wh_main_vmp_dire_wolves.png	-1	1	3	unit
wh2_main_tmb_mon_fell_bats	UI/units/infopics/wh_main_vmp_fell_bats.png	-1	1	3	unit
wh2_main_tmb_mon_heirotitan_0	UI/units/infopics/wh2_dlc09_tmb_heirotitan.png	-1	1	3	unit
wh2_main_tmb_mon_necrosphinx_0	UI/units/infopics/wh2_dlc09_tmb_necrosphinx.png	-1	1	3	unit
wh2_main_tmb_mon_sepulchral_stalkers_0	UI/units/infopics/wh2_dlc09_tmb_sepulchral_stalkers.png	-1	1	3	unit
wh2_main_tmb_mon_tomb_scorpion_0	UI/units/infopics/wh2_dlc09_tmb_tomb_scorpion.png	-1	1	3	unit
wh2_main_tmb_mon_ushabti_0	UI/units/infopics/wh2_dlc09_tmb_ushabti.png	-1	1	3	unit
wh2_main_tmb_mon_ushabti_1	UI/units/infopics/wh2_dlc09_tmb_ushabti_bow.png	-1	1	3	unit
wh2_main_tmb_veh_khemrian_warsphinx_0	UI/units/infopics/wh2_dlc09_tmb_warsphinx.png	-1	1	3	unit
wh2_main_tmb_veh_skeleton_archer_chariot_0	UI/units/infopics/wh2_dlc09_tmb_skeleton_chariot_archers.png	-1	1	3	unit
wh2_main_tmb_veh_skeleton_chariot_0	UI/units/infopics/wh2_dlc09_tmb_skeleton_chariot.png	-1	1	3	unit
wh2_main_vmp_cav_black_knights_0	UI/units/infopics/wh_main_vmp_black_knights.png	-1	1	3	unit
wh2_main_vmp_cav_black_knights_3	UI/units/infopics/wh_main_vmp_black_knights_barded_lance.png	-1	1	3	unit
wh2_main_vmp_cav_blood_knights_0	ui/units/infopics/wh_dlc02_vmp_blood_knights.png	-1	1	3	unit
wh2_main_vmp_cav_hexwraiths	ui/units/infopics/wh_main_vmp_hexwraiths.png	-1	1	3	unit
wh2_main_vmp_inf_cairn_wraiths	ui/units/infopics/wh_main_vmp_cairn_wraith.png	-1	1	3	unit
wh2_main_vmp_inf_crypt_ghouls	UI/units/infopics/wh_main_vmp_crypt_ghoul.png	-1	1	3	unit
wh2_main_vmp_inf_grave_guard_0	ui/units/infopics/wh_main_vmp_grave_guard.png	-1	1	3	unit
wh2_main_vmp_inf_grave_guard_1	ui/units/infopics/wh_main_vmp_grave_guard_great_weapons.png	-1	1	3	unit
wh2_main_vmp_inf_skeleton_warriors_0	UI/units/infopics/wh_main_vmp_skeleton_warrior_sword.png	-1	1	3	unit
wh2_main_vmp_inf_skeleton_warriors_1	UI/units/infopics/wh_main_vmp_skeleton_warrior_spear.png	-1	1	3	unit
wh2_main_vmp_inf_zombie	UI/units/infopics/wh_main_vmp_zombies.png	-1	1	3	unit
wh2_main_vmp_mon_crypt_horrors	ui/units/infopics/wh_main_vmp_crypt_horrors.png	-1	1	3	unit
wh2_main_vmp_mon_dire_wolves	UI/units/infopics/wh_main_vmp_dire_wolves.png	-1	1	3	unit
wh2_main_vmp_mon_fell_bats	UI/units/infopics/wh_main_vmp_fell_bats.png	-1	1	3	unit
wh2_main_vmp_mon_terrorgheist	ui/units/infopics/wh_main_vmp_terrorgheist.png	-1	1	3	unit
wh2_main_vmp_mon_vargheists	ui/units/infopics/wh_main_vmp_vargheists.png	-1	1	3	unit
wh2_main_vmp_mon_varghulf	ui/units/infopics/wh_main_vmp_varghulf.png	-1	1	3	unit
wh2_main_vmp_veh_black_coach	ui/units/infopics/wh_main_vmp_black_coach.png	-1	1	3	unit
wh2_main_vmp_veh_corpse_cart_0	UI/units/infopics/wh_dlc04_vmp_corpse_cart.png	-1	1	3	unit
wh2_main_vmp_veh_corpse_cart_1	UI/units/infopics/wh_dlc04_vmp_corpse_cart_balefire.png	-1	1	3	unit
wh2_main_vmp_veh_corpse_cart_2	UI/units/infopics/wh_dlc04_vmp_corpse_cart_lodestone.png	-1	1	3	unit
wh2_main_vmp_veh_mortis_engine_0	UI/units/infopics/wh_dlc04_vmp_mortis_engine.png	-1	1	3	unit
wh2_main_wef_cav_glade_riders_0	UI/units/infopics/wh_dlc05_wef_glade_riders.png	-1	1	3	unit
wh2_main_wef_cav_hawk_riders_0	UI/units/infopics/wh_dlc05_wef_hawk_riders.png	-1	1	3	unit
wh2_main_wef_cav_sisters_thorn_0	UI/units/infopics/wh_dlc05_wef_sisters_thorn.png	-1	1	3	unit
wh2_main_wef_cav_wild_riders_0	UI/units/infopics/wh_dlc05_wef_wild_riders.png	-1	1	3	unit
wh2_main_wef_cav_wild_riders_1	UI/units/infopics/wh_dlc05_wef_wild_riders_shield.png	-1	1	3	unit
wh2_main_wef_forest_dragon_0	UI/units/infopics/wh_dlc05_wef_forest_dragon.png	-1	1	3	unit
wh2_main_wef_inf_deepwood_scouts_0	UI/units/infopics/wh_dlc05_wef_deepwood_scouts.png	-1	1	3	unit
wh2_main_wef_inf_dryads_0	UI/units/infopics/wh_dlc05_wef_dryads.png	-1	1	3	unit
wh2_main_wef_inf_eternal_guard_0	UI/units/infopics/wh_dlc05_wef_eternal_guard.png	-1	1	3	unit
wh2_main_wef_inf_eternal_guard_1	UI/units/infopics/wh_dlc05_wef_eternal_guard_shield.png	-1	1	3	unit
wh2_main_wef_inf_glade_guard_0	UI/units/infopics/wh_dlc05_wef_glade_guard.png	-1	1	3	unit
wh2_main_wef_inf_wardancers_0	UI/units/infopics/wh_dlc05_wef_wardancers.png	-1	1	3	unit
wh2_main_wef_inf_wardancers_1	UI/units/infopics/wh_dlc05_wef_wardancers_spear.png	-1	1	3	unit
wh2_main_wef_inf_waywatchers_0	UI/units/infopics/wh_dlc05_wef_waywatchers.png	-1	1	3	unit
wh2_main_wef_inf_wildwood_rangers_0	UI/units/infopics/wh_dlc05_wef_wildwood_ranger.png	-1	1	3	unit
wh2_main_wef_mon_great_eagle_0	UI/units/infopics/wh_dlc05_wef_great_eagle.png	-1	1	3	unit
wh2_main_wef_mon_treekin_0	UI/units/infopics/wh_dlc05_wef_treekin.png	-1	1	3	unit
wh2_main_wef_mon_treeman_0	UI/units/infopics/wh_dlc05_wef_treeman.png	-1	1	3	unit
wh2_pro06_tmb_mon_bone_giant	UI/units/infopics/wh2_pro06_tmb_bone_giant.png	-1	1	3	unit
wh2_pro08_neu_cha_felix	ui/portraits/portholes/no_culture/neu_felix_0.png	-1	1	2	generic
wh2_pro08_neu_cha_gotrek	ui/portraits/portholes/no_culture/neu_gotrek_0.png	-1	1	2	generic
wh2_twa03_def_cha_rakarth_0	ui/portraits/portholes/no_culture/def_rakarth_0.png	-1	1	2	generic
wh3_dlc20_kho_cha_valkia	ui/portraits/portholes/no_culture/dae_valkia_0.png	-1	1	2	generic
wh3_dlc20_nur_cha_festus	ui/portraits/portholes/no_culture/dae_festus_0.png	-1	1	2	generic
wh3_dlc20_sla_cha_azazel	ui/portraits/portholes/no_culture/dae_azazel_0.png	-1	1	2	generic
wh3_dlc20_tze_cha_vilitch	ui/portraits/portholes/no_culture/dae_vilitch_0.png	-1	1	2	generic
wh3_dlc23_chd_albrecht_1		-1	1	0	quote
wh3_dlc23_chd_albrecht_2		-1	1	0	quote
wh3_dlc23_chd_asteroth		-1	1	0	quote
wh3_dlc23_chd_astragoth		-1	1	2	quote
wh3_dlc23_chd_brodai		-1	1	0	quote
wh3_dlc23_chd_cav_bull_centaurs_axe	UI/units/infopics/wh3_dlc23_chd_cav_bull_centaurs_axe.png	-1	1	3	unit
wh3_dlc23_chd_cav_bull_centaurs_dual_axe	UI/units/infopics/wh3_dlc23_chd_cav_bull_centaurs_dual_axe.png	-1	1	3	unit
wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	UI/units/infopics/wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror.png	-1	1	3	unit
wh3_dlc23_chd_cav_bull_centaurs_greatweapons	UI/units/infopics/wh3_dlc23_chd_cav_bull_centaurs_greatweapons.png	-1	1	3	unit
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	UI/units/infopics/wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows.png	-1	1	3	unit
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	UI/units/infopics/wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror.png	-1	1	3	unit
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	UI/units/infopics/wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears.png	-1	1	3	unit
wh3_dlc23_chd_cha_astragoth_ironhand	UI\Portraits\Portholes\wh3_dlc23_chd_chaos_dwarfs\chd_astragoth_ironhand_0.png	-1	1	2	generic
wh3_dlc23_chd_cha_drazhoath_the_ashen	UI\Portraits\Portholes\wh3_dlc23_chd_chaos_dwarfs\chd_drazhoath_the_ashen_0.png	-1	1	2	generic
wh3_dlc23_chd_cha_gorduz_backstabber	ui/portraits/portholes/wh3_dlc23_chd_chaos_dwarfs/chd_gorduz_backstabber_0.png	-1	1	2	generic
wh3_dlc23_chd_cha_zhatan_the_black	UI\Portraits\Portholes\wh3_dlc23_chd_chaos_dwarfs\chd_zhatan_the_black_0.png	-1	1	2	generic
wh3_dlc23_chd_cranneg		-1	1	0	quote
wh3_dlc23_chd_drazhaoth		-1	1	0	quote
wh3_dlc23_chd_dreezen		-1	1	0	quote
wh3_dlc23_chd_eckhard_1		-1	1	0	quote
wh3_dlc23_chd_eckhard_2		-1	1	0	quote
wh3_dlc23_chd_ernst_1		-1	1	0	quote
wh3_dlc23_chd_ernst_2		-1	1	0	quote
wh3_dlc23_chd_gakroth		-1	1	0	quote
wh3_dlc23_chd_gerlach		-1	1	0	quote
wh3_dlc23_chd_gorduz		-1	1	0	quote
wh3_dlc23_chd_gorfgrimm		-1	1	0	quote
wh3_dlc23_chd_grumman		-1	1	0	quote
wh3_dlc23_chd_guide		-1	1	0	quote
wh3_dlc23_chd_hagrag		-1	1	0	quote
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	UI/units/infopics/wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses.png	-1	1	3	unit
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	UI/units/infopics/wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror.png	-1	1	3	unit
wh3_dlc23_chd_inf_chaos_dwarf_warriors	UI/units/infopics/wh3_dlc23_chd_inf_chaos_dwarf_warriors.png	-1	1	3	unit
wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons	UI/units/infopics/wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons.png	-1	1	3	unit
wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	UI/units/infopics/wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror.png	-1	1	3	unit
wh3_dlc23_chd_inf_goblin_labourers	UI/units/infopics/wh3_dlc23_chd_inf_goblin_labourers.png	-1	1	3	unit
wh3_dlc23_chd_inf_hobgoblin_archers	UI/units/infopics/wh3_dlc23_chd_inf_hobgoblin_archers.png	-1	1	3	unit
wh3_dlc23_chd_inf_hobgoblin_cutthroats	UI/units/infopics/wh3_dlc23_chd_inf_hobgoblin_cutthroats.png	-1	1	3	unit
wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	UI/units/infopics/wh3_dlc23_chd_inf_hobgoblin_sneaky_gits.png	-1	1	3	unit
wh3_dlc23_chd_inf_infernal_guard	UI/units/infopics/wh3_dlc23_chd_inf_infernal_guard.png	-1	1	3	unit
wh3_dlc23_chd_inf_infernal_guard_fireglaives	UI/units/infopics/wh3_dlc23_chd_inf_infernal_guard_fireglaives.png	-1	1	3	unit
wh3_dlc23_chd_inf_infernal_guard_great_weapons	UI/units/infopics/wh3_dlc23_chd_inf_infernal_guard_great_weapons.png	-1	1	3	unit
