currency_type	item_type	cost_value
supplies_currency	wh2_main_hef_inf_white_lions_of_chrace_0	800.0000
supplies_currency	wh2_main_hef_mon_great_eagle_summoned	0.0000
supplies_currency	wh2_main_hef_mon_great_eagle	800.0000
supplies_currency	wh2_main_hef_mon_moon_dragon	2000.0000
supplies_currency	wh2_main_hef_mon_phoenix_flamespyre	1350.0000
supplies_currency	wh2_main_hef_mon_phoenix_frostheart	1650.0000
supplies_currency	wh2_main_hef_mon_star_dragon	2400.0000
supplies_currency	wh2_main_hef_mon_sun_dragon	1700.0000
supplies_currency	wh2_main_lzd_cav_cold_one_spearmen_1	1000.0000
supplies_currency	wh2_main_lzd_cav_cold_one_spearriders_blessed_0	1100.0000
supplies_currency	wh2_main_lzd_cav_cold_ones_1	850.0000
supplies_currency	wh2_main_lzd_cav_cold_ones_feral_0_summoned	0.0000
supplies_currency	wh2_main_lzd_cav_cold_ones_feral_0	450.0000
supplies_currency	wh2_main_lzd_cav_horned_ones_0_nakai	1500.0000
supplies_currency	wh2_main_lzd_cav_horned_ones_0	1500.0000
supplies_currency	wh2_main_lzd_cav_horned_ones_blessed_0	1600.0000
supplies_currency	wh2_main_lzd_cav_terradon_riders_0	600.0000
supplies_currency	wh2_main_lzd_cav_terradon_riders_1	750.0000
supplies_currency	wh2_main_lzd_cav_terradon_riders_blessed_1	850.0000
supplies_currency	wh2_main_lzd_cha_kroq_gar_0	1100.0000
supplies_currency	wh2_main_lzd_cha_kroq_gar_1	2100.0000
supplies_currency	wh2_main_lzd_cha_kroq_gar_2	1400.0000
supplies_currency	wh2_main_lzd_cha_kroq_gar_3	1500.0000
supplies_currency	wh2_main_lzd_cha_lord_mazdamundi_0	650.0000
supplies_currency	wh2_main_lzd_cha_lord_mazdamundi_1	1900.0000
supplies_currency	wh2_main_lzd_cha_saurus_old_blood_0	1000.0000
supplies_currency	wh2_main_lzd_cha_saurus_old_blood_1	1300.0000
supplies_currency	wh2_main_lzd_cha_saurus_old_blood_2	2000.0000
supplies_currency	wh2_main_lzd_cha_saurus_scar_veteran_0	700.0000
supplies_currency	wh2_main_lzd_cha_saurus_scar_veteran_1	1000.0000
supplies_currency	wh2_main_lzd_cha_saurus_scar_veteran_2	1900.0000
supplies_currency	wh2_main_lzd_cha_skink_chief_0	400.0000
supplies_currency	wh2_main_lzd_cha_skink_chief_1	800.0000
supplies_currency	wh2_main_lzd_cha_skink_chief_2	1800.0000
supplies_currency	wh2_main_lzd_cha_skink_chief_3	2100.0000
supplies_currency	wh2_main_lzd_cha_skink_priest_0_summoned	0.0000
supplies_currency	wh2_main_lzd_cha_skink_priest_beasts_0	250.0000
supplies_currency	wh2_main_lzd_cha_skink_priest_beasts_1	700.0000
supplies_currency	wh2_main_lzd_cha_skink_priest_beasts_2	1800.0000
supplies_currency	wh2_main_lzd_cha_skink_priest_beasts_3	2100.0000
supplies_currency	wh2_main_lzd_cha_skink_priest_heavens_0	250.0000
supplies_currency	wh2_main_lzd_cha_skink_priest_heavens_1	700.0000
supplies_currency	wh2_main_lzd_cha_skink_priest_heavens_2	1800.0000
supplies_currency	wh2_main_lzd_cha_skink_priest_heavens_3	2100.0000
supplies_currency	wh2_main_lzd_cha_slann_mage_priest_campaign_0	650.0000
supplies_currency	wh2_main_lzd_cha_slann_mage_priest_heavens_0	650.0000
supplies_currency	wh2_main_lzd_cha_slann_mage_priest_high_0	650.0000
supplies_currency	wh2_main_lzd_cha_slann_mage_priest_life_0_qb	650.0000
supplies_currency	wh2_main_lzd_cha_slann_mage_priest_light_0	650.0000
supplies_currency	wh2_main_lzd_inf_chameleon_skinks_0	650.0000
supplies_currency	wh2_main_lzd_inf_chameleon_skinks_blessed_0	700.0000
supplies_currency	wh2_main_lzd_inf_saurus_spearmen_0	750.0000
supplies_currency	wh2_main_lzd_inf_saurus_spearmen_1	800.0000
supplies_currency	wh2_main_lzd_inf_saurus_spearmen_blessed_1	900.0000
supplies_currency	wh2_main_lzd_inf_saurus_warriors_0	750.0000
supplies_currency	wh2_main_lzd_inf_saurus_warriors_1	800.0000
supplies_currency	wh2_main_lzd_inf_saurus_warriors_blessed_1	900.0000
supplies_currency	wh2_main_lzd_inf_skink_cohort_0	300.0000
supplies_currency	wh2_main_lzd_inf_skink_cohort_1	400.0000
supplies_currency	wh2_main_lzd_inf_skink_skirmishers_0	400.0000
supplies_currency	wh2_main_lzd_inf_skink_skirmishers_blessed_0	500.0000
supplies_currency	wh2_main_lzd_inf_temple_guards_blessed	1300.0000
supplies_currency	wh2_main_lzd_inf_temple_guards_nakai	1200.0000
supplies_currency	wh2_main_lzd_inf_temple_guards	1200.0000
supplies_currency	wh2_main_lzd_mon_ancient_stegadon	1950.0000
supplies_currency	wh2_main_lzd_mon_bastiladon_0	650.0000
supplies_currency	wh2_main_lzd_mon_bastiladon_1	1000.0000
supplies_currency	wh2_main_lzd_mon_bastiladon_2	1200.0000
supplies_currency	wh2_main_lzd_mon_bastiladon_blessed_2	1200.0000
supplies_currency	wh2_main_lzd_mon_carnosaur_0	1600.0000
supplies_currency	wh2_main_lzd_mon_carnosaur_blessed_0	1700.0000
supplies_currency	wh2_main_lzd_mon_kroxigors_blessed	1100.0000
supplies_currency	wh2_main_lzd_mon_kroxigors_nakai	1000.0000
supplies_currency	wh2_main_lzd_mon_kroxigors	1000.0000
supplies_currency	wh2_main_lzd_mon_stegadon_0	1100.0000
supplies_currency	wh2_main_lzd_mon_stegadon_1	1550.0000
supplies_currency	wh2_main_lzd_mon_stegadon_blessed_1	1550.0000
supplies_currency	wh2_main_skv_art_plagueclaw_catapult	900.0000
supplies_currency	wh2_main_skv_art_warp_lightning_cannon	1000.0000
supplies_currency	wh2_main_skv_cha_assassin	500.0000
supplies_currency	wh2_main_skv_cha_grey_seer_plague_0	350.0000
supplies_currency	wh2_main_skv_cha_grey_seer_plague_1	1150.0000
supplies_currency	wh2_main_skv_cha_grey_seer_ruin_0	350.0000
supplies_currency	wh2_main_skv_cha_grey_seer_ruin_1	1150.0000
supplies_currency	wh2_main_skv_cha_lord_skrolk	850.0000
supplies_currency	wh2_main_skv_cha_plague_priest_0	500.0000
supplies_currency	wh2_main_skv_cha_plague_priest_2	1400.0000
supplies_currency	wh2_main_skv_cha_queek_headtaker	950.0000
supplies_currency	wh2_main_skv_cha_warlock_engineer	400.0000
supplies_currency	wh2_main_skv_cha_warlord_0	550.0000
supplies_currency	wh2_main_skv_cha_warlord_1	1000.0000
supplies_currency	wh2_main_skv_inf_clanrat_spearmen_0	325.0000
supplies_currency	wh2_main_skv_inf_clanrat_spearmen_1	375.0000
supplies_currency	wh2_main_skv_inf_clanrats_0_summoned_small	0.0000
supplies_currency	wh2_main_skv_inf_clanrats_0_summoned	0.0000
supplies_currency	wh2_main_skv_inf_clanrats_0	300.0000
supplies_currency	wh2_main_skv_inf_clanrats_1	350.0000
supplies_currency	wh2_main_skv_inf_death_globe_bombardiers	900.0000
supplies_currency	wh2_main_skv_inf_death_runners_0_summoned	0.0000
supplies_currency	wh2_main_skv_inf_death_runners_0	850.0000
supplies_currency	wh2_main_skv_inf_gutter_runner_slingers_0	750.0000
supplies_currency	wh2_main_skv_inf_gutter_runner_slingers_1	825.0000
supplies_currency	wh2_main_skv_inf_gutter_runners_0	750.0000
supplies_currency	wh2_main_skv_inf_gutter_runners_1	825.0000
supplies_currency	wh2_main_skv_inf_night_runners_0	500.0000
supplies_currency	wh2_main_skv_inf_night_runners_1	500.0000
supplies_currency	wh2_main_skv_inf_plague_monk_censer_bearer	1050.0000
supplies_currency	wh2_main_skv_inf_plague_monks_summoned	0.0000
supplies_currency	wh2_main_skv_inf_plague_monks	750.0000
supplies_currency	wh2_main_skv_inf_poison_wind_globadiers	550.0000
supplies_currency	wh2_main_skv_inf_skavenslave_slingers_0	225.0000
supplies_currency	wh2_main_skv_inf_skavenslave_spearmen_0_summoned	0.0000
supplies_currency	wh2_main_skv_inf_skavenslave_spearmen_0	175.0000
supplies_currency	wh2_main_skv_inf_skavenslaves_0	150.0000
supplies_currency	wh2_main_skv_inf_stormvermin_0_quest	1000.0000
supplies_currency	wh2_main_skv_inf_stormvermin_0_summoned	0.0000
supplies_currency	wh2_main_skv_inf_stormvermin_0	1000.0000
supplies_currency	wh2_main_skv_inf_stormvermin_1	1050.0000
supplies_currency	wh2_main_skv_inf_warpfire_thrower	550.0000
supplies_currency	wh2_main_skv_mon_hell_pit_abomination	1800.0000
supplies_currency	wh2_main_skv_mon_rat_ogres	800.0000
supplies_currency	wh2_main_skv_veh_doomwheel	1450.0000
supplies_currency	wh2_pro06_tmb_mon_bone_giant_0	1600.0000
supplies_currency	wh2_pro07_emp_cha_wizard_death_0	250.0000
supplies_currency	wh2_pro07_emp_cha_wizard_death_1	450.0000
supplies_currency	wh2_pro07_emp_cha_wizard_death_2	650.0000
supplies_currency	wh2_pro07_emp_cha_wizard_death_3	500.0000
supplies_currency	wh2_pro08_neu_cha_felix	800.0000
supplies_currency	wh2_pro08_neu_cha_gotrek	1200.0000
supplies_currency	wh2_pro09_grn_cha_black_orc_big_boss_0	825.0000
supplies_currency	wh2_pro09_grn_cha_black_orc_big_boss_1	1125.0000
supplies_currency	wh2_twa01_grn_cha_goblin_great_shaman_3	2050.0000
supplies_currency	wh2_twa02_wef_cha_glade_captain_0	700.0000
supplies_currency	wh2_twa02_wef_cha_glade_captain_1	900.0000
supplies_currency	wh2_twa02_wef_cha_glade_captain_2	1250.0000
supplies_currency	wh2_twa02_wef_cha_glade_captain_3	1150.0000
supplies_currency	wh2_twa03_def_cha_rakarth_0	1000.0000
supplies_currency	wh2_twa03_def_cha_rakarth_1	1300.0000
supplies_currency	wh2_twa03_def_cha_rakarth_2	1500.0000
supplies_currency	wh2_twa03_def_cha_rakarth_3	2350.0000
supplies_currency	wh2_twa03_def_mon_war_mammoth_0	1600.0000
supplies_currency	wh2_twa03_def_mon_wolves_0	650.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_beasts_0	550.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_beasts_1	1050.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_beasts_2	850.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_death_0	550.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_death_1	1050.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_death_2	850.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_shadows_0	550.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_shadows_1	1050.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_shadows_2	850.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_wild_0	550.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_wild_1	1050.0000
supplies_currency	wh2_twa04_bst_cha_great_bray_shaman_wild_2	850.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_chariot_mkho	850.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_chariot_mnur	800.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_chariot_msla	850.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_chariot_mtze	800.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_knights_mkho_lances	1600.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_knights_mkho	1500.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_knights_mnur_lances	1550.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_knights_mnur	1450.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_knights_msla_lances	1550.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_knights_msla	1450.0000
supplies_currency	wh3_dlc20_chs_cav_chaos_knights_mtze_lances	1600.0000
supplies_currency	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes	650.0000
supplies_currency	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes	650.0000
supplies_currency	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins	600.0000
supplies_currency	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins	650.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	525.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_marauders_mkho	400.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	550.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_marauders_mnur	425.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges	550.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_marauders_msla	450.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears	500.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_marauders_mtze	450.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	925.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_warriors_mnur	800.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges	875.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_warriors_msla	850.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	900.0000
supplies_currency	wh3_dlc20_chs_inf_chaos_warriors_mtze	800.0000
supplies_currency	wh3_dlc20_chs_inf_chosen_mkho_dualweapons	1400.0000
supplies_currency	wh3_dlc20_chs_inf_chosen_mkho	1250.0000
supplies_currency	wh3_dlc20_chs_inf_chosen_mnur_greatweapons	1500.0000
supplies_currency	wh3_dlc20_chs_inf_chosen_mnur	1300.0000
supplies_currency	wh3_dlc20_chs_inf_chosen_msla_hellscourges	1450.0000
supplies_currency	wh3_dlc20_chs_inf_chosen_msla	1350.0000
supplies_currency	wh3_dlc20_chs_inf_chosen_mtze_halberds	1450.0000
supplies_currency	wh3_dlc20_chs_inf_chosen_mtze	1300.0000
supplies_currency	wh3_dlc20_chs_inf_forsaken_mkho	800.0000
supplies_currency	wh3_dlc20_chs_inf_forsaken_msla	850.0000
supplies_currency	wh3_dlc20_chs_mon_warshrine_mkho	1000.0000
supplies_currency	wh3_dlc20_chs_mon_warshrine_mnur	1000.0000
supplies_currency	wh3_dlc20_chs_mon_warshrine_msla	1000.0000
supplies_currency	wh3_dlc20_chs_mon_warshrine_mtze	1000.0000
supplies_currency	wh3_dlc20_chs_mon_warshrine	1000.0000
supplies_currency	wh3_dlc20_kho_cha_valkia	1200.0000
supplies_currency	wh3_dlc20_nur_cha_festus	1200.0000
supplies_currency	wh3_dlc20_sla_cha_azazel	1200.0000
supplies_currency	wh3_dlc20_tze_cha_vilitch	1200.0000
supplies_currency	wh3_dlc23_chd_cav_bull_centaurs_axe	700.0000
supplies_currency	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	1600.0000
supplies_currency	wh3_dlc23_chd_cav_bull_centaurs_dual_axe	700.0000
supplies_currency	wh3_dlc23_chd_cav_bull_centaurs_greatweapons	700.0000
supplies_currency	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	300.0000
supplies_currency	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	1000.0000
supplies_currency	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	300.0000
supplies_currency	wh3_dlc23_chd_cha_astragoth_ironhand	1600.0000
supplies_currency	wh3_dlc23_chd_cha_bull_centaur_taurruk	1075.0000
supplies_currency	wh3_dlc23_chd_cha_convoy_overseer	750.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	550.0000
supplies_currency	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	550.0000
supplies_currency	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	550.0000
supplies_currency	wh3_dlc23_chd_cha_drazhoath_the_ashen	850.0000
supplies_currency	wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf	400.0000
supplies_currency	wh3_dlc23_chd_cha_gorduz_backstabber	250.0000
supplies_currency	wh3_dlc23_chd_cha_infernal_castellan	600.0000
supplies_currency	wh3_dlc23_chd_cha_overseer_great_taurus	1600.0000
supplies_currency	wh3_dlc23_chd_cha_overseer_lammasu	1600.0000
supplies_currency	wh3_dlc23_chd_cha_overseer	1600.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_death	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_fire	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_hashut	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu	850.0000
supplies_currency	wh3_dlc23_chd_cha_sorcerer_prophet_metal	850.0000
supplies_currency	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus	900.0000
supplies_currency	wh3_dlc23_chd_cha_zhatan_the_black_lammasu	900.0000
supplies_currency	wh3_dlc23_chd_cha_zhatan_the_black	900.0000
supplies_currency	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	1200.0000
supplies_currency	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	700.0000
supplies_currency	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons	450.0000
supplies_currency	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	1200.0000
supplies_currency	wh3_dlc23_chd_inf_chaos_dwarf_warriors	450.0000
supplies_currency	wh3_dlc23_chd_inf_goblin_labourers	200.0000
supplies_currency	wh3_dlc23_chd_inf_hobgoblin_archers	475.0000
supplies_currency	wh3_dlc23_chd_inf_hobgoblin_cutthroats	400.0000
supplies_currency	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	500.0000
supplies_currency	wh3_dlc23_chd_inf_infernal_guard_fireglaives	900.0000
supplies_currency	wh3_dlc23_chd_inf_infernal_guard_great_weapons	450.0000
supplies_currency	wh3_dlc23_chd_inf_infernal_guard	450.0000
supplies_currency	wh3_dlc23_chd_inf_infernal_ironsworn_ror	2000.0000
supplies_currency	wh3_dlc23_chd_inf_infernal_ironsworn	450.0000
supplies_currency	wh3_dlc23_chd_inf_orc_labourers	300.0000
supplies_currency	wh3_dlc23_chd_mon_bale_taurus	2000.0000
supplies_currency	wh3_dlc23_chd_mon_great_taurus	800.0000
supplies_currency	wh3_dlc23_chd_mon_kdaai_destroyer	2300.0000
supplies_currency	wh3_dlc23_chd_mon_kdaai_fireborn	1000.0000
supplies_currency	wh3_dlc23_chd_mon_lammasu	800.0000
supplies_currency	wh3_dlc23_chd_veh_iron_daemon	2200.0000
supplies_currency	wh3_dlc23_chd_veh_skullcracker	2200.0000
supplies_currency	wh3_dlc23_neu_cha_ulrika_warhorse	1200.0000
supplies_currency	wh3_dlc23_neu_cha_ulrika	950.0000
supplies_currency	wh3_dlc24_cth_cha_celestial_general_yang_cathayan_horse	700.0000
supplies_currency	wh3_dlc24_cth_cha_celestial_general_yang_longma	1000.0000
supplies_currency	wh3_dlc24_cth_cha_celestial_general_yang	550.0000
supplies_currency	wh3_dlc24_cth_cha_yuan_bo_dragon	2200.0000
supplies_currency	wh3_dlc24_cth_cha_yuan_bo_human	2200.0000
supplies_currency	wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror	1200.0000
supplies_currency	wh3_dlc24_cth_inf_onyx_crowmen_ror	700.0000
supplies_currency	wh3_dlc24_cth_inf_onyx_crowmen	600.0000
supplies_currency	wh3_dlc24_cth_mon_jade_lion	1200.0000
supplies_currency	wh3_dlc24_cth_mon_jet_lion	1200.0000
supplies_currency	wh3_dlc24_cth_veh_zhangu_war_drum_ror	1200.0000
supplies_currency	wh3_dlc24_cth_veh_zhangu_war_drum	1100.0000
supplies_currency	wh3_dlc24_ksl_cha_mother_ostankya	1450.0000
supplies_currency	wh3_dlc24_ksl_inf_akshina_ambushers_ror	900.0000
supplies_currency	wh3_dlc24_ksl_inf_akshina_ambushers	850.0000
supplies_currency	wh3_dlc24_ksl_inf_streltsi_ror	900.0000
supplies_currency	wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts	1900.0000
supplies_currency	wh3_dlc24_ksl_mon_the_things_in_the_woods_ror	800.0000
supplies_currency	wh3_dlc24_ksl_mon_the_things_in_the_woods	700.0000
supplies_currency	wh3_dlc24_lzd_mon_carnosaur_0	1600.0000
supplies_currency	wh3_dlc24_tze_cha_aekold_helbrass	1450.0000
supplies_currency	wh3_dlc24_tze_cha_blue_scribes	1100.0000
supplies_currency	wh3_dlc24_tze_cha_changeling_summoned_0	0.0000
supplies_currency	wh3_dlc24_tze_cha_changeling	1300.0000
supplies_currency	wh3_dlc24_tze_inf_pink_horrors_ror	600.0000
supplies_currency	wh3_dlc24_tze_inf_tzaangors	1000.0000
supplies_currency	wh3_dlc24_tze_mon_cockatrice	1000.0000
supplies_currency	wh3_dlc24_tze_mon_mutalith_vortex_beast_ror	1300.0000
supplies_currency	wh3_dlc24_tze_mon_mutalith_vortex_beast	1300.0000
supplies_currency	wh3_dlc24_tze_mon_screamers_ror	800.0000
supplies_currency	wh3_main_chs_art_hellcannon_prologue	1200.0000
supplies_currency	wh3_main_cth_art_fire_rain_rocket_battery_0	1300.0000
supplies_currency	wh3_main_cth_art_grand_cannon_0	900.0000
supplies_currency	wh3_main_cth_cav_jade_lancers_0	800.0000
supplies_currency	wh3_main_cth_cav_jade_longma_riders_0	1500.0000
supplies_currency	wh3_main_cth_cav_peasant_horsemen_0	400.0000
supplies_currency	wh3_main_cth_cha_alchemist_0	300.0000
supplies_currency	wh3_main_cth_cha_alchemist_1	500.0000
supplies_currency	wh3_main_cth_cha_astromancer_0	350.0000
supplies_currency	wh3_main_cth_cha_astromancer_1	550.0000
supplies_currency	wh3_main_cth_cha_astromancer_2	1300.0000
supplies_currency	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	500.0000
supplies_currency	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	700.0000
supplies_currency	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	1000.0000
supplies_currency	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	500.0000
supplies_currency	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	700.0000
supplies_currency	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	1000.0000
supplies_currency	wh3_main_cth_cha_iron_dragon_0	2000.0000
supplies_currency	wh3_main_cth_cha_iron_dragon_1	2000.0000
supplies_currency	wh3_main_cth_cha_lord_caravan_master	750.0000
supplies_currency	wh3_main_cth_cha_lord_magistrate_0	550.0000
supplies_currency	wh3_main_cth_cha_lord_magistrate_1	750.0000
supplies_currency	wh3_main_cth_cha_lord_magistrate_2	900.0000
supplies_currency	wh3_main_cth_cha_storm_dragon_0	2200.0000
supplies_currency	wh3_main_cth_cha_storm_dragon_1	2200.0000
supplies_currency	wh3_main_cth_inf_ancestral_warriors_summoned_0	0.0000
supplies_currency	wh3_main_cth_inf_crane_gunners_0	900.0000
supplies_currency	wh3_main_cth_inf_dragon_guard_0	1100.0000
supplies_currency	wh3_main_cth_inf_dragon_guard_crossbowmen_0	1100.0000
supplies_currency	wh3_main_cth_inf_iron_hail_gunners_0	500.0000
supplies_currency	wh3_main_cth_inf_jade_warrior_crossbowmen_0	600.0000
supplies_currency	wh3_main_cth_inf_jade_warrior_crossbowmen_1	700.0000
supplies_currency	wh3_main_cth_inf_jade_warriors_0	500.0000
supplies_currency	wh3_main_cth_inf_jade_warriors_1	700.0000
supplies_currency	wh3_main_cth_inf_peasant_archers_0	450.0000
supplies_currency	wh3_main_cth_inf_peasant_spearmen_1	400.0000
supplies_currency	wh3_main_cth_mon_terracotta_sentinel_0	1600.0000
supplies_currency	wh3_main_cth_veh_sky_junk_0	1400.0000
supplies_currency	wh3_main_cth_veh_sky_lantern_0	900.0000
supplies_currency	wh3_main_cth_veh_war_compass_0	1100.0000
supplies_currency	wh3_main_dae_cha_be_lakor_0	2400.0000
supplies_currency	wh3_main_dae_cha_daemon_prince_0	2200.0000
supplies_currency	wh3_main_dae_cha_daemon_prince_khorne	2200.0000
supplies_currency	wh3_main_dae_cha_daemon_prince_nurgle	2200.0000
supplies_currency	wh3_main_dae_cha_daemon_prince_slaanesh	2200.0000
supplies_currency	wh3_main_dae_cha_daemon_prince_tzeentch	2200.0000
supplies_currency	wh3_main_dae_inf_chaos_furies_0	450.0000
supplies_currency	wh3_main_dae_inf_chaos_furies_summoned_0	0.0000
supplies_currency	wh3_main_kho_cav_bloodcrushers_0	1500.0000
supplies_currency	wh3_main_kho_cav_gorebeast_chariot	1200.0000
supplies_currency	wh3_main_kho_cav_skullcrushers_0	1800.0000
supplies_currency	wh3_main_kho_cha_bloodreaper_0	800.0000
supplies_currency	wh3_main_kho_cha_bloodreaper_1	1150.0000
supplies_currency	wh3_main_kho_cha_bloodreaper_2	1600.0000
supplies_currency	wh3_main_kho_cha_cultist_0	600.0000
supplies_currency	wh3_main_kho_cha_cultist_1	800.0000
supplies_currency	wh3_main_kho_cha_exalted_bloodthirster_0	2500.0000
supplies_currency	wh3_main_kho_cha_herald_of_khorne_0	900.0000
supplies_currency	wh3_main_kho_cha_herald_of_khorne_1	1250.0000
supplies_currency	wh3_main_kho_cha_herald_of_khorne_2	1700.0000
supplies_currency	wh3_main_kho_cha_skarbrand_0	2600.0000
supplies_currency	wh3_main_kho_inf_bloodletters_0	800.0000
supplies_currency	wh3_main_kho_inf_bloodletters_1	1200.0000
