unit	purchasable_effect	is_exclusive
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_inf_aug_3	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_inf_aug_4	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_inf_aug_5	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_inf_aug_6	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_inf_aug_7	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_inf_aug_8	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_inf_aug_9	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc14_skv_inf_warp_grinder_0	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	wh2_dlc15_grn_upgrade_combat_ammobag	false
wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	wh2_dlc15_grn_upgrade_heavy_ammo	false
wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	wh2_dlc15_grn_upgrade_scrap_saddles	false
wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	wh2_dlc15_grn_upgrade_restraints	false
wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	wh2_dlc15_grn_upgrade_scrap_saddles	false
wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	wh3_dlc26_grn_upgrade_squig_spikes	false
wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	wh3_dlc26_grn_upgrade_thicker_robes	false
wh2_dlc15_grn_mon_feral_hydra_waaagh_0	wh3_dlc26_grn_upgrade_shroom_powda	false
wh2_dlc15_grn_mon_feral_hydra_waaagh_0	wh3_dlc26_grn_upgrade_strapped_plates	false
wh2_dlc15_grn_mon_river_trolls_0	wh2_dlc15_grn_upgrade_liquor_flask	false
wh2_dlc15_grn_mon_river_trolls_0	wh3_dlc26_grn_upgrade_bone_basha	false
wh2_dlc15_grn_mon_river_trolls_0	wh3_dlc26_grn_upgrade_shroom_powda	false
wh2_dlc15_grn_mon_river_trolls_ror_0	wh2_dlc15_grn_upgrade_liquor_flask	false
wh2_dlc15_grn_mon_river_trolls_ror_0	wh3_dlc26_grn_upgrade_bone_basha	false
wh2_dlc15_grn_mon_river_trolls_ror_0	wh3_dlc26_grn_upgrade_shroom_powda	false
wh2_dlc15_grn_mon_rogue_idol_0	wh3_dlc26_grn_upgrade_scrap_gauntlet	false
wh2_dlc15_grn_mon_rogue_idol_0	wh3_dlc26_grn_upgrade_strapped_plates	false
wh2_dlc15_grn_mon_rogue_idol_ror_0	wh3_dlc26_grn_upgrade_scrap_gauntlet	false
wh2_dlc15_grn_mon_rogue_idol_ror_0	wh3_dlc26_grn_upgrade_strapped_plates	false
wh2_dlc15_grn_mon_stone_trolls_0	wh2_dlc15_grn_upgrade_liquor_flask	false
wh2_dlc15_grn_mon_stone_trolls_0	wh3_dlc26_grn_upgrade_bone_basha	false
wh2_dlc15_grn_mon_stone_trolls_0	wh3_dlc26_grn_upgrade_shroom_powda	false
wh2_dlc15_grn_mon_wyvern_waaagh_0	wh3_dlc26_grn_upgrade_spiky_claws	false
wh2_dlc15_grn_mon_wyvern_waaagh_0	wh3_dlc26_grn_upgrade_strapped_plates	false
wh2_dlc15_grn_veh_snotling_pump_wagon_0	wh3_dlc26_grn_upgrade_less_lucky_banner	false
wh2_dlc15_grn_veh_snotling_pump_wagon_0	wh3_dlc26_grn_upgrade_pump_plating	false
wh2_dlc15_grn_veh_snotling_pump_wagon_0	wh3_dlc26_grn_upgrade_wagon_weelz	false
wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0	wh3_dlc26_grn_upgrade_less_lucky_banner	false
wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0	wh3_dlc26_grn_upgrade_pump_plating	false
wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0	wh3_dlc26_grn_upgrade_wagon_weelz	false
wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0	wh3_dlc26_grn_upgrade_less_lucky_banner	false
wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0	wh3_dlc26_grn_upgrade_pump_plating	false
wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0	wh3_dlc26_grn_upgrade_rollers	false
wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0	wh3_dlc26_grn_upgrade_wagon_weelz	false
wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0	wh3_dlc26_grn_upgrade_less_lucky_banner	false
wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0	wh3_dlc26_grn_upgrade_pump_plating	false
wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0	wh3_dlc26_grn_upgrade_wagon_weelz	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_0	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_1	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_10	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_11	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_12	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_13	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_14	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_15	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_16	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_17	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_2	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_3	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_4	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_5	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_6	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_7	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_8	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_9	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_0	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_1	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_10	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_11	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_12	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_13	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_14	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_15	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_16	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_17	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_2	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_3	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_4	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_5	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_6	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_7	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_8	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_inf_aug_9	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_brood_horror_0	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_14	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_15	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_16	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_17	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_2	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_3	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_4	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_5	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_6	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_7	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_8	false
wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	wh2_dlc16_throt_flesh_lab_mon_aug_9	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_cost_reduction	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_instability_protection	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_refund_cancel	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_2	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_reduction_3	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_upkeep_removal	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_hidden_augment_ward_save	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_instability	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_instability_1	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_instability_2	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_instability_3	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_instability_4	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_instability_5	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_instability_6	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_0	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_1	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_10	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_11	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_12	false
wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	wh2_dlc16_throt_flesh_lab_mon_aug_13	false
