key	category	model	audio_material	hit_points	gun_type	onscreen_name	ignition_threshold	radar_icon	visible_in_public_ted	fortwall_penetration_chance	collision_3d	destruct_thresholds	joiner	auxiliary	burn_rate	height_map_mesh	ground_type	can_burn	audio_count_as_urban	ability_radius	shares_reload_between_emitters	togleable_icon_path	audio_construction_type_switch	audio_faction_switch	tower_group	destructible
glb_palisades_10m_01	generic	glb_palisades_10m_01	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_palisades_5m_01	generic	glb_palisades_5m_01	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_palisades_bastion_5m_01	generic	glb_palisades_bastion_5m_01	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_palisades_gate_10m_01	generic	glb_palisades_gate_10m_01	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_platform_10x	generic	glb_platform_10x	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_roadblock_01	incidental	glb_roadblock_01	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_rockpillar_01	generic	glb_rockpillar_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rockpillar_02	generic	glb_rockpillar_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rockpillar_chunk_01	generic	glb_rockpillar_chunk_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rockpillar_chunk_02	generic	glb_rockpillar_chunk_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rope01	incidental	glb_rope01	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rope02	incidental	glb_rope02	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rowing_boat_01	generic	glb_rowing_boat_01	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_02_debris_01	generic	glb_ruin_02_debris_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_02_debris_02	generic	glb_ruin_02_debris_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_02_debris_03	generic	glb_ruin_02_debris_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_02_debris_04	generic	glb_ruin_02_debris_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_02_debris_05	generic	glb_ruin_02_debris_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_bridge_01	incidental	glb_ruin_bridge_01	wood	100			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_bridge_02	incidental	glb_ruin_bridge_02	wood	100			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_bridge_03	incidental	glb_ruin_bridge_03	wood	100			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_debris_01	generic	glb_ruin_debris_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_debris_02	generic	glb_ruin_debris_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_debris_03	generic	glb_ruin_debris_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_debris_04	generic	glb_ruin_debris_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_doors_01	generic	glb_ruin_doors_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_facade_01	generic	glb_ruin_facade_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruin_facade_02	generic	glb_ruin_facade_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruin_pillar_01	generic	glb_ruin_pillar_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_pillar_02	generic	glb_ruin_pillar_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_tomb_01	incidental	glb_ruin_tomb_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruin_tower_01	generic	glb_ruin_tower_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruin_wall_01	generic	glb_ruin_wall_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruin_wall_02	generic	glb_ruin_wall_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruin_wall_03	generic	glb_ruin_wall_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruin_windows_01	generic	glb_ruin_windows_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruin_windows_02	generic	glb_ruin_windows_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruin_windows_03	generic	glb_ruin_windows_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_02_bridge_01	generic	glb_ruins_02_bridge_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_02_bridge_02	generic	glb_ruins_02_bridge_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_02_door_01	generic	glb_ruins_02_door_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_02_door_02	generic	glb_ruins_02_door_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_02_door_03	generic	glb_ruins_02_door_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_02_door_04	generic	glb_ruins_02_door_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_02_door_05	generic	glb_ruins_02_door_05	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_02_door_06	generic	glb_ruins_02_door_06	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_02_obelisk_01	generic	glb_ruins_02_obelisk_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_02_pillar_01	generic	glb_ruins_02_pillar_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_02_pillar_02	generic	glb_ruins_02_pillar_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_02_tower_01	generic	glb_ruins_02_tower_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_02_wall_01	generic	glb_ruins_02_wall_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_02_wall_02	generic	glb_ruins_02_wall_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_02_wall_03	generic	glb_ruins_02_wall_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_02_window_01	generic	glb_ruins_02_window_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_abbey_facade_01	generic	glb_ruins_03_abbey_facade_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_abbey_facade_02	generic	glb_ruins_03_abbey_facade_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_abbey_facade_03	generic	glb_ruins_03_abbey_facade_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_abbey_facade_04	generic	glb_ruins_03_abbey_facade_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_bridge_half_huge_01	generic	glb_ruins_03_bridge_half_huge_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_bridge_small_01	generic	glb_ruins_03_bridge_small_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_door_arch_01	generic	glb_ruins_03_door_arch_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_pillar_01	generic	glb_ruins_03_pillar_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_03_pillar_02	generic	glb_ruins_03_pillar_02	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_03_pillar_03	generic	glb_ruins_03_pillar_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_03_pillar_04	generic	glb_ruins_03_pillar_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_03_pillar_05	generic	glb_ruins_03_pillar_05	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_03_pillar_joiner_01	generic	glb_ruins_03_pillar_joiner_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_tower_01	generic	glb_ruins_03_tower_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_tower_02	generic	glb_ruins_03_tower_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_tower_03	generic	glb_ruins_03_tower_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_tower_04	generic	glb_ruins_03_tower_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_tower_large_01	generic	glb_ruins_03_tower_large_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_tower_large_tall_thin_01	generic	glb_ruins_03_tower_large_tall_thin_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_01	generic	glb_ruins_03_wall_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_03_wall_02	generic	glb_ruins_03_wall_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_03_wall_03	generic	glb_ruins_03_wall_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_03_wall_arch_01	generic	glb_ruins_03_wall_arch_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_arches_01	generic	glb_ruins_03_wall_arches_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_buttress_01	generic	glb_ruins_03_wall_buttress_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_huge_01	generic	glb_ruins_03_wall_huge_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_huge_buttress_01	generic	glb_ruins_03_wall_huge_buttress_01	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_low_01	generic	glb_ruins_03_wall_low_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_low_02	generic	glb_ruins_03_wall_low_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_low_03	generic	glb_ruins_03_wall_low_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_low_04	generic	glb_ruins_03_wall_low_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_window_02	generic	glb_ruins_03_wall_window_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_window_03	generic	glb_ruins_03_wall_window_03	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_03_wall_window_04	generic	glb_ruins_03_wall_window_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_tos_01	generic	glb_ruins_tos_01	wood	100		key_building	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_tos_02	generic	glb_ruins_tos_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_ruins_vines_01	generic	glb_ruins_vines_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_vines_02	incidental	glb_ruins_vines_02	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_vines_03	incidental	glb_ruins_vines_03	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_vines_04	generic	glb_ruins_vines_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_vinesdead_01	generic	glb_ruins_vinesdead_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_vinesdead_02	generic	glb_ruins_vinesdead_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_vinesdead_03	generic	glb_ruins_vinesdead_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_ruins_vinesdead_04	generic	glb_ruins_vinesdead_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rural_01	incidental	glb_rural_01	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rural_02	incidental	glb_rural_02	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rural_03	incidental	glb_rural_03	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rural_04	incidental	glb_rural_04	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rural_wall_01	incidental	glb_rural_wall_01	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rural_wall_02	incidental	glb_rural_wall_02	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_rural_wall_03	incidental	glb_rural_wall_03	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffold_01	incidental	glb_scaffold_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffold_02	incidental	glb_scaffold_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffold_03	incidental	glb_scaffold_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffold_04	incidental	glb_scaffold_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffold_post_01	incidental	glb_scaffold_post_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffold_post_02	incidental	glb_scaffold_post_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffold_support_01	incidental	glb_scaffold_support_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffold_tall_01	incidental	glb_scaffold_tall_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffolding_01	incidental	glb_scaffolding_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scaffolding_02	incidental	glb_scaffolding_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_scarecrow_01	incidental	glb_scarecrow_01	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_sidewalk01	generic	glb_sidewalk01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_sidewalk_02	generic	glb_sidewalk_02	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_sidewalk_03	generic	glb_sidewalk_03	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_sidewalk_04	generic	glb_sidewalk_04	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_sidewalk_05	generic	glb_sidewalk_05	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_silver_spire	generic	glb_silver_spire	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_skirt_rural_01	generic	glb_skirt_rural_01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_skirt_rural_02	generic	glb_skirt_rural_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_skirt_rural_03	generic	glb_skirt_rural_03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_skirt_rural_04	generic	glb_skirt_rural_04	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_skirt_rural_05	generic	glb_skirt_rural_05	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_skirt_rural_06	generic	glb_skirt_rural_06	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_skull_damaged	generic	glb_skull_damaged	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_skull_generic	generic	glb_skull_generic	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_skull_half	generic	glb_skull_half	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_skull_stone	generic	glb_skull_stone	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_small_02	generic	glb_small_02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_small_45	generic	glb_small_45	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_small_45f	generic	glb_small_45f	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_small_end	generic	glb_small_end	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_small_waterfall_01	generic	glb_small_waterfall_01	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_small_waterfall_02	generic	glb_small_waterfall_02	rock	500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_spiketrap_01	generic	glb_spiketrap_01	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_spiketrap_02	generic	glb_spiketrap_02	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_spiketrap_03	generic	glb_spiketrap_03	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
glb_stairs_wooden_01	generic	glb_stairs_wooden_01	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_stand_01	incidental	glb_stand_01	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_stocks_01	incidental	glb_stocks_01	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_street_light_01	incidental	glb_street_light_01	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_stump_axe_01	incidental	glb_stump_axe_01	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_tent_01	incidental	glb_tent_01	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_01_var2	incidental	glb_tent_01_var2	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_01_var3	incidental	glb_tent_01_var3	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_01_var4	incidental	glb_tent_01_var4	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_01b	incidental	glb_tent_01b	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_01b_var2	incidental	glb_tent_01b_var2	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_01b_var3	incidental	glb_tent_01b_var3	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_01b_var4	incidental	glb_tent_01b_var4	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_02	incidental	glb_tent_02	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_02_var2	incidental	glb_tent_02_var2	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_02_var3	incidental	glb_tent_02_var3	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_02_var4	incidental	glb_tent_02_var4	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_03	incidental	glb_tent_03	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_03_var2	incidental	glb_tent_03_var2	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_03_var3	incidental	glb_tent_03_var3	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_03_var4	incidental	glb_tent_03_var4	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_04	incidental	glb_tent_04	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_04_var2	incidental	glb_tent_04_var2	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_04_var3	incidental	glb_tent_04_var3	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tent_04_var4	incidental	glb_tent_04_var4	wood	100			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tower_01	generic	glb_tower_01	wood	100	wh3_settlement_tower_brt_arrow_improved	arrow_tower	100	tower_arrow	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_tower_wood_charred_01	generic	glb_tower_wood_charred_01	wood	100			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_training_01	incidental	glb_training_01	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_training_02	incidental	glb_training_02	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_trough_01	incidental	glb_trough_01	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
glb_wall_ladder	generic	glb_wall_ladder	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_wall_ladder01	generic	glb_wall_ladder01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_wall_ladder02	generic	glb_wall_ladder02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_wall_los_blocker_corner_90_exter	generic	glb_wall_los_blocker_corner_90_exter	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_wall_los_blocker_corner_90_inter	generic	glb_wall_los_blocker_corner_90_inter	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_wall_los_blocker_gatehouse_60	generic	glb_wall_los_blocker_gatehouse_60	rock	15			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
glb_wall_los_blocker_straight_20	generic	glb_wall_los_blocker_straight_20	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
