art_set_id	agent_type	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale
wh3_dlc20_art_set_chs_exalted_hero_mnur_01	champion				false	true	wh3_dlc20_chs_exalted_hero_mnur	1.0000
wh3_dlc20_art_set_chs_exalted_hero_mnur_02	champion				false	true	wh3_dlc20_chs_exalted_hero_mnur	1.0000
wh3_dlc20_art_set_chs_exalted_hero_mnur_03	champion				false	true	wh3_dlc20_chs_exalted_hero_mnur	1.0000
wh3_dlc20_art_set_chs_exalted_hero_mnur_04	champion				false	true	wh3_dlc20_chs_exalted_hero_mnur	1.0000
wh3_dlc20_art_set_chs_exalted_hero_mnur_05	champion				false	true	wh3_dlc20_chs_exalted_hero_mnur	1.0000
wh3_dlc20_art_set_chs_lord_mkho_01	general				false	true	wh3_dlc20_chs_lord_mkho	1.0000
wh3_dlc20_art_set_chs_lord_mkho_02	general				false	true	wh3_dlc20_chs_lord_mkho	1.0000
wh3_dlc20_art_set_chs_lord_mkho_03	general				false	true	wh3_dlc20_chs_lord_mkho	1.0000
wh3_dlc20_art_set_chs_lord_mkho_04	general				false	true	wh3_dlc20_chs_lord_mkho	1.0000
wh3_dlc20_art_set_chs_lord_mkho_05	general				false	true	wh3_dlc20_chs_lord_mkho	1.0000
wh3_dlc20_art_set_chs_lord_msla_01	general				false	true	wh3_dlc20_chs_lord_msla	1.0000
wh3_dlc20_art_set_chs_lord_msla_02	general				false	true	wh3_dlc20_chs_lord_msla	1.0000
wh3_dlc20_art_set_chs_lord_msla_03	general				false	true	wh3_dlc20_chs_lord_msla	1.0000
wh3_dlc20_art_set_chs_lord_msla_04	general				false	true	wh3_dlc20_chs_lord_msla	1.0000
wh3_dlc20_art_set_chs_lord_msla_05	general				false	true	wh3_dlc20_chs_lord_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_death_mnur_01	general				false	true	wh3_dlc20_chs_sorcerer_lord_death_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_death_mnur_02	general				false	true	wh3_dlc20_chs_sorcerer_lord_death_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_death_mnur_03	general				false	true	wh3_dlc20_chs_sorcerer_lord_death_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_death_mnur_04	general				false	true	wh3_dlc20_chs_sorcerer_lord_death_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_death_mnur_05	general				false	true	wh3_dlc20_chs_sorcerer_lord_death_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_metal_mtze_01	general				false	true	wh3_dlc20_chs_sorcerer_lord_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_metal_mtze_02	general				false	true	wh3_dlc20_chs_sorcerer_lord_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_metal_mtze_03	general				false	true	wh3_dlc20_chs_sorcerer_lord_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_metal_mtze_04	general				false	true	wh3_dlc20_chs_sorcerer_lord_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_metal_mtze_05	general				false	true	wh3_dlc20_chs_sorcerer_lord_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_nurgle_mnur_01	general				false	true	wh3_dlc20_chs_sorcerer_lord_nurgle_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_nurgle_mnur_02	general				false	true	wh3_dlc20_chs_sorcerer_lord_nurgle_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_nurgle_mnur_03	general				false	true	wh3_dlc20_chs_sorcerer_lord_nurgle_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_nurgle_mnur_04	general				false	true	wh3_dlc20_chs_sorcerer_lord_nurgle_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_nurgle_mnur_05	general				false	true	wh3_dlc20_chs_sorcerer_lord_nurgle_mnur	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_tzeentch_mtze_01	general				false	true	wh3_dlc20_chs_sorcerer_lord_tzeentch_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_tzeentch_mtze_02	general				false	true	wh3_dlc20_chs_sorcerer_lord_tzeentch_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_tzeentch_mtze_03	general				false	true	wh3_dlc20_chs_sorcerer_lord_tzeentch_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_tzeentch_mtze_04	general				false	true	wh3_dlc20_chs_sorcerer_lord_tzeentch_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_lord_tzeentch_mtze_05	general				false	true	wh3_dlc20_chs_sorcerer_lord_tzeentch_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_metal_mtze_01	wizard				false	true	wh3_dlc20_chs_sorcerer_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_metal_mtze_02	wizard				false	true	wh3_dlc20_chs_sorcerer_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_metal_mtze_03	wizard				false	true	wh3_dlc20_chs_sorcerer_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_metal_mtze_04	wizard				false	true	wh3_dlc20_chs_sorcerer_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_metal_mtze_05	wizard				false	true	wh3_dlc20_chs_sorcerer_metal_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_shadows_msla_01	wizard				false	true	wh3_dlc20_chs_sorcerer_shadows_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_shadows_msla_02	wizard				false	true	wh3_dlc20_chs_sorcerer_shadows_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_shadows_msla_03	wizard				false	true	wh3_dlc20_chs_sorcerer_shadows_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_shadows_msla_04	wizard				false	true	wh3_dlc20_chs_sorcerer_shadows_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_shadows_msla_05	wizard				false	true	wh3_dlc20_chs_sorcerer_shadows_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_slaanesh_msla_01	wizard				false	true	wh3_dlc20_chs_sorcerer_slaanesh_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_slaanesh_msla_02	wizard				false	true	wh3_dlc20_chs_sorcerer_slaanesh_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_slaanesh_msla_03	wizard				false	true	wh3_dlc20_chs_sorcerer_slaanesh_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_slaanesh_msla_04	wizard				false	true	wh3_dlc20_chs_sorcerer_slaanesh_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_slaanesh_msla_05	wizard				false	true	wh3_dlc20_chs_sorcerer_slaanesh_msla	1.0000
wh3_dlc20_art_set_chs_sorcerer_tzeentch_mtze_01	wizard				false	true	wh3_dlc20_chs_sorcerer_tzeentch_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_tzeentch_mtze_02	wizard				false	true	wh3_dlc20_chs_sorcerer_tzeentch_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_tzeentch_mtze_03	wizard				false	true	wh3_dlc20_chs_sorcerer_tzeentch_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_tzeentch_mtze_04	wizard				false	true	wh3_dlc20_chs_sorcerer_tzeentch_mtze	1.0000
wh3_dlc20_art_set_chs_sorcerer_tzeentch_mtze_05	wizard				false	true	wh3_dlc20_chs_sorcerer_tzeentch_mtze	1.0000
wh3_dlc20_art_set_kho_valkia	general				false	true	wh3_dlc20_kho_valkia	1.0000
wh3_dlc20_art_set_nur_festus	general				false	true	wh3_dlc20_nur_festus	1.0000
wh3_dlc20_art_set_sla_azazel	general				false	true	wh3_dlc20_sla_azazel	1.0000
wh3_dlc20_art_set_tze_vilitch	general				false	true	wh3_dlc20_tze_vilitch	1.0000
wh3_dlc23_art_set_chd_astragoth	general				false	true	wh3_dlc23_chd_astragoth	1.0000
wh3_dlc23_art_set_chd_bull_centaur_taurruk_01	champion				false	true	wh3_dlc23_chd_bull_centaur_taurruk	1.0000
wh3_dlc23_art_set_chd_bull_centaur_taurruk_02	champion				false	true	wh3_dlc23_chd_bull_centaur_taurruk	1.0000
wh3_dlc23_art_set_chd_bull_centaur_taurruk_03	champion				false	true	wh3_dlc23_chd_bull_centaur_taurruk	1.0000
wh3_dlc23_art_set_chd_bull_centaur_taurruk_04	champion				false	true	wh3_dlc23_chd_bull_centaur_taurruk	1.0000
wh3_dlc23_art_set_chd_bull_centaur_taurruk_05	champion				false	true	wh3_dlc23_chd_bull_centaur_taurruk	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_death_01	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_death	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_death_02	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_death	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_death_03	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_death	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_death_04	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_death	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_death_05	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_death	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_fire_01	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_fire	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_fire_02	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_fire	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_fire_03	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_fire	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_fire_04	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_fire	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_fire_05	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_fire	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_hashut_01	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_hashut	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_hashut_02	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_hashut	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_hashut_03	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_hashut	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_hashut_04	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_hashut	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_hashut_05	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_hashut	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_metal_01	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_metal	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_metal_02	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_metal	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_metal_03	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_metal	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_metal_04	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_metal	1.0000
wh3_dlc23_art_set_chd_daemonsmith_sorcerer_metal_05	wizard				false	true	wh3_dlc23_chd_daemonsmith_sorcerer_metal	1.0000
wh3_dlc23_art_set_chd_drazhoath	general				false	true	wh3_dlc23_chd_drazhoath	1.0000
wh3_dlc23_art_set_chd_gorduz_backstabber	spy				false	true	wh3_dlc23_chd_gorduz_backstabber	1.0000
wh3_dlc23_art_set_chd_infernal_castellan_01	engineer				false	true	wh3_dlc23_chd_infernal_castellan	1.0000
wh3_dlc23_art_set_chd_infernal_castellan_02	engineer				false	true	wh3_dlc23_chd_infernal_castellan	1.0000
wh3_dlc23_art_set_chd_infernal_castellan_03	engineer				false	true	wh3_dlc23_chd_infernal_castellan	1.0000
wh3_dlc23_art_set_chd_infernal_castellan_04	engineer				false	true	wh3_dlc23_chd_infernal_castellan	1.0000
wh3_dlc23_art_set_chd_infernal_castellan_05	engineer				false	true	wh3_dlc23_chd_infernal_castellan	1.0000
wh3_dlc23_art_set_chd_lord_convoy_overseer_01	general				false	true	wh3_dlc23_chd_lord_convoy_overseer	1.0000
wh3_dlc23_art_set_chd_overseer_01	general				false	true	wh3_dlc23_chd_overseer	1.0000
wh3_dlc23_art_set_chd_overseer_02	general				false	true	wh3_dlc23_chd_overseer	1.0000
wh3_dlc23_art_set_chd_overseer_03	general				false	true	wh3_dlc23_chd_overseer	1.0000
wh3_dlc23_art_set_chd_overseer_04	general				false	true	wh3_dlc23_chd_overseer	1.0000
wh3_dlc23_art_set_chd_overseer_05	general				false	true	wh3_dlc23_chd_overseer	1.0000
wh3_dlc23_art_set_chd_overseer_summoned_01	general				false	true	wh3_dlc23_chd_overseer_hobgoblin_spawned_army	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_death_01	general				false	true	wh3_dlc23_chd_sorcerer_prophet_death	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_death_02	general				false	true	wh3_dlc23_chd_sorcerer_prophet_death	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_death_03	general				false	true	wh3_dlc23_chd_sorcerer_prophet_death	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_death_04	general				false	true	wh3_dlc23_chd_sorcerer_prophet_death	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_death_05	general				false	true	wh3_dlc23_chd_sorcerer_prophet_death	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_fire_01	general				false	true	wh3_dlc23_chd_sorcerer_prophet_fire	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_fire_02	general				false	true	wh3_dlc23_chd_sorcerer_prophet_fire	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_fire_03	general				false	true	wh3_dlc23_chd_sorcerer_prophet_fire	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_fire_04	general				false	true	wh3_dlc23_chd_sorcerer_prophet_fire	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_fire_05	general				false	true	wh3_dlc23_chd_sorcerer_prophet_fire	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_hashut_01	general				false	true	wh3_dlc23_chd_sorcerer_prophet_hashut	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_hashut_02	general				false	true	wh3_dlc23_chd_sorcerer_prophet_hashut	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_hashut_03	general				false	true	wh3_dlc23_chd_sorcerer_prophet_hashut	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_hashut_04	general				false	true	wh3_dlc23_chd_sorcerer_prophet_hashut	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_hashut_05	general				false	true	wh3_dlc23_chd_sorcerer_prophet_hashut	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_metal_01	general				false	true	wh3_dlc23_chd_sorcerer_prophet_metal	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_metal_02	general				false	true	wh3_dlc23_chd_sorcerer_prophet_metal	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_metal_03	general				false	true	wh3_dlc23_chd_sorcerer_prophet_metal	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_metal_04	general				false	true	wh3_dlc23_chd_sorcerer_prophet_metal	1.0000
wh3_dlc23_art_set_chd_sorcerer_prophet_metal_05	general				false	true	wh3_dlc23_chd_sorcerer_prophet_metal	1.0000
wh3_dlc23_art_set_chd_zhatan	general				false	true	wh3_dlc23_chd_zhatan	1.0000
wh3_dlc23_art_set_neu_ulrika_01	wizard				false	false	wh3_dlc23_neu_ulrika	1.0000
wh3_dlc23_art_set_neu_ulrika_01_emp	wizard	wh_main_emp_empire			false	true	wh3_dlc23_neu_ulrika	1.0000
wh3_dlc24_art_set_cth_yuan_bo	general				false	true	wh3_dlc24_cth_yuan_bo	1.0000
wh3_dlc24_art_set_ksl_boyar_summoned_01	general				false	true	wh3_dlc24_ksl_boyar_summoned	1.0000
wh3_dlc24_art_set_ksl_mother_ostankya	general				false	true	wh3_dlc24_ksl_mother_ostankya	1.0000
wh3_dlc24_art_set_tze_aekold_helbrass	champion				false	true	wh3_dlc24_tze_aekold_helbrass	1.0000
wh3_dlc24_art_set_tze_aekold_helbrass_qb	general				false	true	wh3_dlc24_tze_aekold_helbrass	1.0000
wh3_dlc24_art_set_tze_blue_scribes	wizard				false	true	wh3_dlc24_tze_blue_scribes	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_metal_locked_army_01	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_metal_locked_army	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_metal_locked_army_02	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_metal_locked_army	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_metal_locked_army_03	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_metal_locked_army	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_metal_locked_army_04	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_metal_locked_army	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_metal_locked_army_05	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_metal_locked_army	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_tzeentch_locked_army_01	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_tzeentch_locked_army	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_tzeentch_locked_army_02	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_tzeentch_locked_army	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_tzeentch_locked_army_03	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_tzeentch_locked_army	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_tzeentch_locked_army_04	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_tzeentch_locked_army	0.7500
wh3_dlc24_art_set_tze_exalted_lord_of_change_tzeentch_locked_army_05	general				false	true	wh3_dlc24_tze_exalted_lord_of_change_tzeentch_locked_army	0.7500
wh3_dlc24_art_set_tze_the_changeling	general				false	true	wh3_dlc24_tze_the_changeling	1.0000
wh3_dlc24_art_set_tze_the_changeling_cultist_special_01	engineer			wh3_dlc24_tze_the_deceivers	false	true	wh3_dlc24_tze_the_changeling_cultist_special	1.0000
wh3_dlc24_art_set_tze_the_changeling_cultist_special_02	engineer			wh3_dlc24_tze_the_deceivers	false	true	wh3_dlc24_tze_the_changeling_cultist_special	1.0000
wh3_dlc24_art_set_tze_the_changeling_cultist_special_03	engineer			wh3_dlc24_tze_the_deceivers	false	true	wh3_dlc24_tze_the_changeling_cultist_special	1.0000
wh3_dlc24_art_set_tze_the_changeling_cultist_special_04	engineer			wh3_dlc24_tze_the_deceivers	false	true	wh3_dlc24_tze_the_changeling_cultist_special	1.0000
wh3_dlc24_art_set_tze_the_changeling_cultist_special_05	engineer			wh3_dlc24_tze_the_deceivers	false	true	wh3_dlc24_tze_the_changeling_cultist_special	1.0000
wh3_dlc24_cth_celestial_general_yang_01	general				false	true	wh3_dlc24_cth_celestial_general_yang	1.0000
wh3_dlc24_cth_celestial_general_yang_02	general				false	true	wh3_dlc24_cth_celestial_general_yang	1.0000
wh3_dlc24_cth_celestial_general_yang_03	general				false	true	wh3_dlc24_cth_celestial_general_yang	1.0000
wh3_dlc24_cth_celestial_general_yin_01	general				false	true	wh3_dlc24_cth_celestial_general_yin	1.0000
wh3_dlc24_cth_celestial_general_yin_02	general				false	true	wh3_dlc24_cth_celestial_general_yin	1.0000
wh3_dlc24_cth_celestial_general_yin_03	general				false	true	wh3_dlc24_cth_celestial_general_yin	1.0000
wh3_dlc24_ksl_hag_witch_beasts_01	runesmith				false	false	wh3_dlc24_ksl_hag_witch_beasts	1.0000
wh3_dlc24_ksl_hag_witch_beasts_02	runesmith				false	false	wh3_dlc24_ksl_hag_witch_beasts	1.0000
wh3_dlc24_ksl_hag_witch_beasts_03	runesmith				false	false	wh3_dlc24_ksl_hag_witch_beasts	1.0000
wh3_dlc24_ksl_hag_witch_beasts_04	runesmith				false	false	wh3_dlc24_ksl_hag_witch_beasts	1.0000
wh3_dlc24_ksl_hag_witch_beasts_05	runesmith				false	false	wh3_dlc24_ksl_hag_witch_beasts	1.0000
wh3_dlc24_ksl_hag_witch_beasts_qb_general	general				false	true	wh3_dlc24_ksl_hag_witch_beasts	1.0000
wh3_dlc24_ksl_hag_witch_death_01	runesmith				false	false	wh3_dlc24_ksl_hag_witch_death	1.0000
wh3_dlc24_ksl_hag_witch_death_02	runesmith				false	false	wh3_dlc24_ksl_hag_witch_death	1.0000
wh3_dlc24_ksl_hag_witch_death_03	runesmith				false	false	wh3_dlc24_ksl_hag_witch_death	1.0000
wh3_dlc24_ksl_hag_witch_death_04	runesmith				false	false	wh3_dlc24_ksl_hag_witch_death	1.0000
wh3_dlc24_ksl_hag_witch_death_05	runesmith				false	false	wh3_dlc24_ksl_hag_witch_death	1.0000
wh3_dlc24_ksl_hag_witch_death_qb_general	general				false	true	wh3_dlc24_ksl_hag_witch_death	1.0000
wh3_dlc24_ksl_hag_witch_shadows_01	runesmith				false	false	wh3_dlc24_ksl_hag_witch_shadows	1.0000
wh3_dlc24_ksl_hag_witch_shadows_02	runesmith				false	false	wh3_dlc24_ksl_hag_witch_shadows	1.0000
wh3_dlc24_ksl_hag_witch_shadows_03	runesmith				false	false	wh3_dlc24_ksl_hag_witch_shadows	1.0000
wh3_dlc24_ksl_hag_witch_shadows_04	runesmith				false	false	wh3_dlc24_ksl_hag_witch_shadows	1.0000
wh3_dlc24_ksl_hag_witch_shadows_05	runesmith				false	false	wh3_dlc24_ksl_hag_witch_shadows	1.0000
wh3_dlc24_ksl_hag_witch_shadows_qb_general	general				false	true	wh3_dlc24_ksl_hag_witch_shadows	1.0000
wh3_main_art_set_cth_alchemist_01	engineer				false	false	wh3_main_cth_alchemist	1.0000
wh3_main_art_set_cth_alchemist_02	engineer				false	false	wh3_main_cth_alchemist	1.0000
wh3_main_art_set_cth_alchemist_03	engineer				false	false	wh3_main_cth_alchemist	1.0000
wh3_main_art_set_cth_alchemist_04	engineer				false	false	wh3_main_cth_alchemist	1.0000
wh3_main_art_set_cth_alchemist_05	engineer				false	false	wh3_main_cth_alchemist	1.0000
wh3_main_art_set_cth_astromancer_01	wizard				false	true	wh3_main_cth_astromancer	1.0000
wh3_main_art_set_cth_astromancer_02	wizard				false	true	wh3_main_cth_astromancer	1.0000
wh3_main_art_set_cth_astromancer_03	wizard				false	true	wh3_main_cth_astromancer	1.0000
wh3_main_art_set_cth_astromancer_04	wizard				false	true	wh3_main_cth_astromancer	1.0000
wh3_main_art_set_cth_astromancer_05	wizard				false	true	wh3_main_cth_astromancer	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yang_01	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yang	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yang_02	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yang	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yang_03	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yang	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yang_04	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yang	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yang_05	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yang	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yin_01	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yin	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yin_02	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yin	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yin_03	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yin	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yin_04	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yin	1.0000
wh3_main_art_set_cth_dragon_blooded_shugengan_yin_05	general				false	true	wh3_main_cth_dragon_blooded_shugengan_yin	1.0000
wh3_main_art_set_cth_lord_caravaneer_01	general				false	true	wh3_main_cth_lord_caravan_master	1.0000
wh3_main_art_set_cth_lord_magistrate_reserves	general				false	true	wh3_dlc24_cth_lord_magistrate_reserves	1.0000
wh3_main_art_set_cth_lord_magistrate_yang_01	general				false	true	wh3_main_cth_lord_magistrate_yang	1.0000
wh3_main_art_set_cth_lord_magistrate_yang_02	general				false	true	wh3_main_cth_lord_magistrate_yang	1.0000
wh3_main_art_set_cth_lord_magistrate_yang_03	general				false	true	wh3_main_cth_lord_magistrate_yang	1.0000
wh3_main_art_set_cth_lord_magistrate_yang_04	general				false	true	wh3_main_cth_lord_magistrate_yang	1.0000
wh3_main_art_set_cth_lord_magistrate_yang_05	general				false	true	wh3_main_cth_lord_magistrate_yang	1.0000
wh3_main_art_set_cth_lord_magistrate_yin_01	general				false	true	wh3_main_cth_lord_magistrate_yin	1.0000
wh3_main_art_set_cth_lord_magistrate_yin_02	general				false	true	wh3_main_cth_lord_magistrate_yin	1.0000
wh3_main_art_set_cth_lord_magistrate_yin_03	general				false	true	wh3_main_cth_lord_magistrate_yin	1.0000
wh3_main_art_set_cth_lord_magistrate_yin_04	general				false	true	wh3_main_cth_lord_magistrate_yin	1.0000
wh3_main_art_set_cth_lord_magistrate_yin_05	general				false	true	wh3_main_cth_lord_magistrate_yin	1.0000
wh3_main_art_set_cth_miao_ying	general				false	true	wh3_main_cth_miao_ying	1.0000
wh3_main_art_set_cth_zhao_ming	general				false	true	wh3_main_cth_zhao_ming	1.0000
wh3_main_art_set_dae_belakor	general				false	true	wh3_main_dae_belakor	0.5000
wh3_main_art_set_dae_belakor_survival	general				false	true	wh3_survival_dae_cha_belakor_01	0.5000
wh3_main_art_set_dae_daemon_prince	general				false	true	wh3_main_dae_daemon_prince	0.5000
wh3_main_art_set_dae_daemon_prince_kho_survival	general				false	true	wh3_survival_kho_cha_daemon_prince_of_khorne	0.5000
wh3_main_art_set_dae_daemon_prince_khorne	general				false	true	wh3_main_dae_daemon_prince_khorne	0.5000
wh3_main_art_set_dae_daemon_prince_nur_survival	general				false	true	wh3_survival_nur_cha_daemon_prince_of_nurgle	0.5000
wh3_main_art_set_dae_daemon_prince_nurgle	general				false	true	wh3_main_dae_daemon_prince_nurgle	0.5000
wh3_main_art_set_dae_daemon_prince_sla_survival	general				false	true	wh3_survival_sla_cha_daemon_prince_of_slaanesh	0.5000
wh3_main_art_set_dae_daemon_prince_slaanesh	general				false	true	wh3_main_dae_daemon_prince_slaanesh	0.5000
wh3_main_art_set_dae_daemon_prince_tze_survival	general				false	true	wh3_survival_tze_cha_daemon_prince_of_tzeentch	0.5000
wh3_main_art_set_dae_daemon_prince_tzeentch	general				false	true	wh3_main_dae_daemon_prince_tzeentch	0.5000
wh3_main_art_set_kho_bloodreaper_01					false	true	wh3_main_kho_bloodreaper	1.0000
wh3_main_art_set_kho_bloodreaper_02					false	true	wh3_main_kho_bloodreaper	1.0000
wh3_main_art_set_kho_bloodreaper_03					false	true	wh3_main_kho_bloodreaper	1.0000
wh3_main_art_set_kho_bloodreaper_04					false	true	wh3_main_kho_bloodreaper	1.0000
