faction_key	campaign_key	level	skill_key	subculture_key	image_path	unlocked_at_rank
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine		x	13
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed		x	3
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_metal_mtze_disc		x	9
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_metal_mtze_warshrine		x	13
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_metal_warshrine		x	13
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_shadows_msla_chaos_steed		x	3
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_shadows_msla_warshrine		x	13
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_shadows_mtze_chaos_steed		x	3
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_shadows_mtze_disc		x	9
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_shadows_mtze_warshrine		x	13
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_shadows_warshrine		x	13
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_slaanesh_msla_chaos_steed		x	3
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine		x	13
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_tzeentch_mtze_chaos_steed		x	3
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_tzeentch_mtze_disc		x	9
		1	wh3_dlc20_skill_mount_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine		x	13
		1	wh3_dlc20_skill_mount_chs_cha_exalted_hero_chaos_chariot		x	11
		1	wh3_dlc20_skill_mount_chs_cha_exalted_hero_mkho_chaos_steed		x	3
		1	wh3_dlc20_skill_mount_chs_cha_exalted_hero_mkho_gorebeast_chariot		x	11
		1	wh3_dlc20_skill_mount_chs_cha_exalted_hero_mkho_juggernaut		x	15
		1	wh3_dlc20_skill_mount_chs_cha_exalted_hero_mnur_chaos_chariot		x	9
		1	wh3_dlc20_skill_mount_chs_cha_exalted_hero_mnur_chaos_steed		x	3
		1	wh3_dlc20_skill_mount_chs_cha_sorcerer_lord_death_warshrine		x	13
		1	wh3_dlc20_skill_mount_kho_cultist_warshrine		x	13
		1	wh3_dlc20_skill_mount_nur_cultist_warshrine		x	13
		1	wh3_dlc20_skill_mount_sla_cultist_warshrine		x	13
		1	wh3_dlc20_skill_mount_tze_cultist_warshrine		x	13
		1	wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_battlemage		x	4
		1	wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_quick		x	4
		1	wh3_dlc20_skill_shared_chs_cha_chaos_sorcerer_resilient		x	4
		1	wh3_dlc20_skill_shared_chs_cha_exalted_hero_duelist		x	4
		1	wh3_dlc20_skill_shared_chs_cha_exalted_hero_strategist		x	4
		1	wh3_dlc20_skill_shared_chs_cha_exalted_hero_tactician		x	4
		1	wh3_dlc20_skills_shared_khorne_resistances		x	6
		1	wh3_dlc20_skills_shared_khorne_sacrifices		x	6
		1	wh3_dlc20_skills_shared_khorne_scorch		x	6
		1	wh3_dlc20_skills_shared_nurgle_feed		x	6
		1	wh3_dlc20_skills_shared_nurgle_stench		x	6
		1	wh3_dlc20_skills_shared_nurgle_toxicity		x	6
		1	wh3_dlc20_skills_shared_slaanesh_direct_destruction		x	6
		1	wh3_dlc20_skills_shared_slaanesh_energy		x	6
		1	wh3_dlc20_skills_shared_slaanesh_soul_feeder		x	6
		1	wh3_dlc20_skills_shared_tzeentch_energy		x	6
		1	wh3_dlc20_skills_shared_tzeentch_flame		x	6
		1	wh3_dlc20_skills_shared_tzeentch_spirit		x	6
		1	wh3_dlc20_skills_shared_undivided_leadership		x	6
		1	wh3_dlc20_skills_shared_undivided_unity		x	6
		1	wh3_dlc20_skills_shared_undivided_wrath		x	6
		1	wh3_dlc23_agent_action_daemonsmith_sorcerer_hashuts_blood			0
		1	wh3_dlc23_skill_all_all_murderous_charge		x	7
		1	wh3_dlc23_skill_all_self_reforge		x	9
		1	wh3_dlc23_skill_chd_all_terrain_vehicle		x	9
		1	wh3_dlc23_skill_chd_astragoth_basalt_body		x	11
		1	wh3_dlc23_skill_chd_bull_centaur_taurruk_effective_agent		x	7
		1	wh3_dlc23_skill_chd_bull_centaur_taurruk_frenzy		x	11
		1	wh3_dlc23_skill_chd_bull_centaur_taurruk_living_metal_flesh		x	17
		1	wh3_dlc23_skill_chd_daemonsmith_careful_casting_death		x	16
		1	wh3_dlc23_skill_chd_daemonsmith_careful_casting_fire		x	16
		1	wh3_dlc23_skill_chd_daemonsmith_careful_casting_hashut		x	16
		1	wh3_dlc23_skill_chd_daemonsmith_careful_casting_metal		x	16
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_death_mount_bale_taurus		x	18
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_death_mount_great_taurus		x	9
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_death_mount_lammasu		x	14
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_fire_mount_bale_taurus		x	18
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_fire_mount_great_taurus		x	9
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_fire_mount_lammasu		x	14
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_hashut_mount_bale_taurus		x	18
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_hashut_mount_great_taurus		x	9
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_hashut_mount_lammasu		x	14
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_metal_mount_bale_taurus		x	18
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_metal_mount_great_taurus		x	9
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerer_metal_mount_lammasu		x	14
		1	wh3_dlc23_skill_chd_daemonsmith_sorcerers_curse		x	16
		1	wh3_dlc23_skill_chd_drazhoath_mount_bale_taurus_cinderbreath		x	10
		1	wh3_dlc23_skill_chd_drazhoath_towering_heights		x	11
		1	wh3_dlc23_skill_chd_gorduz_backstabber_fated		x	7
		1	wh3_dlc23_skill_chd_gorduz_backstabber_frenzy		x	12
		1	wh3_dlc23_skill_chd_gorduz_backstabber_mount_wolf		x	6
		1	wh3_dlc23_skill_chd_gorduz_backstabber_poison		x	7
		1	wh3_dlc23_skill_chd_gorduz_backstabber_the_stabbiest		x	4
		1	wh3_dlc23_skill_chd_hashuts_scales		x	7
		1	wh3_dlc23_skill_chd_headdress_of_zharr		x	7
		1	wh3_dlc23_skill_chd_hero_self_terror		x	14
		1	wh3_dlc23_skill_chd_hero_temple_guardian		x	7
		1	wh3_dlc23_skill_chd_infernal_castellan_deathmask		x	17
		1	wh3_dlc23_skill_chd_infernal_castellan_hellforged_bolts		x	4
		1	wh3_dlc23_skill_chd_infernal_castellan_infernal_slugs		x	4
		1	wh3_dlc23_skill_chd_infernal_castellan_inspiring_inferno		x	11
		1	wh3_dlc23_skill_chd_infernal_engineer		x	9
		1	wh3_dlc23_skill_chd_malign_authority		x	9
		1	wh3_dlc23_skill_chd_overseer_mount_great_taurus		x	9
		1	wh3_dlc23_skill_chd_overseer_mount_lammasu		x	14
		1	wh3_dlc23_skill_chd_sorcerer_prophet_careful_casting		x	16
		1	wh3_dlc23_skill_chd_sorcerer_prophet_death_mount_bale_taurus		x	18
		1	wh3_dlc23_skill_chd_sorcerer_prophet_death_mount_great_taurus		x	9
		1	wh3_dlc23_skill_chd_sorcerer_prophet_death_mount_lammasu		x	14
		1	wh3_dlc23_skill_chd_sorcerer_prophet_fire_mount_bale_taurus		x	18
		1	wh3_dlc23_skill_chd_sorcerer_prophet_fire_mount_great_taurus		x	9
		1	wh3_dlc23_skill_chd_sorcerer_prophet_fire_mount_lammasu		x	14
		1	wh3_dlc23_skill_chd_sorcerer_prophet_flesh_sacrifice		x	11
		1	wh3_dlc23_skill_chd_sorcerer_prophet_hashut_mount_bale_taurus		x	18
		1	wh3_dlc23_skill_chd_sorcerer_prophet_hashut_mount_great_taurus		x	9
		1	wh3_dlc23_skill_chd_sorcerer_prophet_hashut_mount_lammasu		x	14
		1	wh3_dlc23_skill_chd_sorcerer_prophet_metal_mount_bale_taurus		x	18
		1	wh3_dlc23_skill_chd_sorcerer_prophet_metal_mount_great_taurus		x	9
		1	wh3_dlc23_skill_chd_sorcerer_prophet_metal_mount_lammasu		x	14
		1	wh3_dlc23_skill_chd_sorcerer_prophet_sorcerers_curse		x	16
		1	wh3_dlc23_skill_chd_sorcerer_prophet_thirsty_for_magic		x	11
		1	wh3_dlc23_skill_chd_sorcerer_prophet_voice_of_hashut		x	11
		1	wh3_dlc23_skill_chd_unyielding_command		x	7
		1	wh3_dlc23_skill_chd_zhatan_brutality_of_zharr		x	11
		1	wh3_dlc23_skill_chd_zhatan_mount_great_taurus		x	6
		1	wh3_dlc23_skill_chd_zhatan_mount_lammasu		x	10
		1	wh3_dlc23_skill_enable_bloodgreed		x	7
		1	wh3_dlc23_skill_enable_entrenchment		x	7
		1	wh3_dlc23_skill_hero_self_bull_gore		x	4
		1	wh3_dlc23_skill_ksl_ulrika_unique_0		x	13
		1	wh3_dlc23_skill_ksl_ulrika_unique_3		x	7
		1	wh3_dlc23_skill_ksl_ulrika_unique_warhorse		x	17
		1	wh3_dlc24_skill_chs_exalted_hero_mtze_self_assume_command		x	6
		1	wh3_dlc24_skill_chs_exalted_hero_mtze_self_meeting_of_the_minds		x	6
		1	wh3_dlc24_skill_cth_astromancer_mount_great_moon_bird		x	12
		1	wh3_dlc24_skill_cth_celestial_general_mount_celestial_lion		x	15
		1	wh3_dlc24_skill_cth_celestial_general_mount_longma		x	9
		1	wh3_dlc24_skill_cth_celestial_general_mount_warhorse		x	4
		1	wh3_dlc24_skill_cth_celestial_general_unique_1		x	7
		1	wh3_dlc24_skill_cth_celestial_general_unique_6		x	9
		1	wh3_dlc24_skill_cth_gate_master_mount_warhorse		x	6
		1	wh3_dlc24_skill_cth_gate_master_unique_bulwark_of_the_gate		x	11
		1	wh3_dlc24_skill_cth_lord_magistrate_tactical_prowess		x	7
		1	wh3_dlc24_skill_cth_saytang_character_0		x	11
		1	wh3_dlc24_skill_cth_saytang_special_0		x	8
		1	wh3_dlc24_skill_cth_saytang_special_1		x	11
		1	wh3_dlc24_skill_cth_saytang_units_0		x	5
		1	wh3_dlc24_skill_cth_yuan_bo_top_1		x	7
		1	wh3_dlc24_skill_cth_yuan_bo_top_2		x	8
		1	wh3_dlc24_skill_cth_yuan_bo_unique_1		x	11
		1	wh3_dlc24_skill_ksl_druzhina_choice_1		x	9
		1	wh3_dlc24_skill_ksl_druzhina_choice_2		x	9
		1	wh3_dlc24_skill_ksl_druzhina_choice_3		x	9
		1	wh3_dlc24_skill_ksl_druzhina_unique_taals_judgment		x	11
		1	wh3_dlc24_skill_ksl_druzhina_unique_warhorse		x	7
		1	wh3_dlc24_skill_ksl_golden_knight_character_0		x	3
		1	wh3_dlc24_skill_ksl_golden_knight_special_0		x	11
		1	wh3_dlc24_skill_ksl_golden_knight_unique_warhorse		x	7
		1	wh3_dlc24_skill_ksl_golden_knight_units_0		x	5
		1	wh3_dlc24_skill_ksl_ice_witch_ice_unique_frost_wyrm		x	17
		1	wh3_dlc24_skill_ksl_ice_witch_tempest_unique_frost_wyrm		x	17
		1	wh3_dlc24_skill_ksl_katarin_unique_frost_wyrm		x	17
		1	wh3_dlc24_skill_ksl_katarin_unique_ice_court_sled		x	22
		1	wh3_dlc24_skill_mount_chs_cha_chaos_lord_mtze_chaos_chariot		x	11
		1	wh3_dlc24_skill_mount_chs_cha_chaos_lord_mtze_chaos_steed		x	3
		1	wh3_dlc24_skill_mount_chs_cha_chaos_lord_mtze_disc_of_tzeentch		x	5
		1	wh3_dlc24_skill_mount_chs_cha_exalted_hero_mtze_chaos_chariot		x	11
		1	wh3_dlc24_skill_mount_chs_cha_exalted_hero_mtze_chaos_steed		x	3
		1	wh3_dlc24_skill_mount_chs_cha_exalted_hero_mtze_disc_of_tzeentch		x	5
		1	wh3_dlc24_skill_node_ksl_ostankya_top_line_1		x	3
		1	wh3_dlc24_skill_node_ksl_ostankya_top_line_2		x	5
		1	wh3_dlc24_skill_node_ksl_ostankya_top_line_3		x	6
		1	wh3_dlc24_skill_node_ksl_ostankya_top_line_4		x	8
		1	wh3_dlc24_skill_node_ksl_ostankya_unique_1		x	11
		1	wh3_dlc24_skill_node_set_ksl_hag_witch_top_1		x	5
		1	wh3_dlc24_skill_node_set_ksl_hag_witch_top_2		x	5
		1	wh3_dlc24_skill_node_set_ksl_hag_witch_top_3		x	7
		1	wh3_dlc24_skill_node_set_ksl_hag_witch_top_4		x	9
		1	wh3_dlc24_skill_node_set_ksl_hag_witch_unique_1		x	7
		1	wh3_dlc24_skill_node_set_ksl_hag_witch_unique_2		x	7
		1	wh3_dlc24_skill_node_set_ksl_hag_witch_unique_3		x	7
		1	wh3_dlc24_skill_node_set_ksl_hag_witch_unique_4		x	7
		1	wh3_dlc24_skill_tze_aekold_top_1		x	5
		1	wh3_dlc24_skill_tze_aekold_top_2		x	7
		1	wh3_dlc24_skill_tze_aekold_unique_1		x	19
		1	wh3_dlc24_skill_tze_aekold_unique_2		x	5
		1	wh3_dlc24_skill_tze_aekold_unique_3		x	7
		1	wh3_dlc24_skill_tze_aekold_unique_4		x	3
		1	wh3_dlc24_skill_tze_blue_scribes_top_1		x	9
		1	wh3_dlc24_skill_tze_blue_scribes_top_2		x	14
		1	wh3_dlc24_skill_tze_blue_scribes_unique_1		x	5
		1	wh3_dlc24_skill_tze_blue_scribes_unique_2		x	5
		1	wh3_dlc24_skill_tze_blue_scribes_unique_3		x	7
		1	wh3_dlc24_skill_tze_blue_scribes_unique_4		x	11
		1	wh3_dlc24_skill_tze_changeling_top_1		x	8
		1	wh3_dlc24_skill_tze_changeling_top_2		x	4
		1	wh3_dlc24_skill_tze_changeling_top_3		x	6
		1	wh3_dlc24_skill_tze_changeling_unique_1		x	11
		1	wh3_main_lord_abilities_the_dark_master		x	4
		1	wh3_main_lord_passive_lord_of_torment		x	11
		1	wh3_main_lord_passive_whispers_in_the_darkness		x	13
		1	wh3_main_skill_all_mentor_hero		x	29
		1	wh3_main_skill_all_mentor_lord		x	29
		1	wh3_main_skill_chs_lord_unique_belakor_0		x	11
		1	wh3_main_skill_cth_alchemist_mount_warhorse		x	6
		1	wh3_main_skill_cth_all_unique_magic_resist		x	6
		1	wh3_main_skill_cth_all_unique_missile_resist		x	6
		1	wh3_main_skill_cth_astromancer_mount_warhorse		x	4
		1	wh3_main_skill_cth_astromancer_mount_wu_xing_war_compass		x	17
		1	wh3_main_skill_cth_caravan_master_cargo_capacity		x	0
		1	wh3_main_skill_cth_caravan_master_cargo_value		x	0
		1	wh3_main_skill_cth_caravan_master_replenish		x	0
		1	wh3_main_skill_cth_caravan_master_scouts		x	0
		1	wh3_main_skill_cth_caravan_master_smugglers_space		x	9
		1	wh3_main_skill_cth_caravan_master_speed		x	0
		1	wh3_main_skill_cth_caravan_master_wheelwright		x	9
		1	wh3_main_skill_cth_dragon_blooded_shugengan_lord_yang_mount_jade_longma		x	14
		1	wh3_main_skill_cth_dragon_blooded_shugengan_lord_yang_mount_warhorse		x	4
		1	wh3_main_skill_cth_dragon_blooded_shugengan_lord_yin_mount_jade_longma		x	14
		1	wh3_main_skill_cth_dragon_blooded_shugengan_lord_yin_mount_warhorse		x	4
		1	wh3_main_skill_cth_dragon_blooded_shugengan_self_beasts		x	9
		1	wh3_main_skill_cth_dragon_blooded_shugengan_self_death		x	9
		1	wh3_main_skill_cth_dragon_blooded_shugengan_self_fire		x	9
		1	wh3_main_skill_cth_dragon_blooded_shugengan_self_heavens		x	9
		1	wh3_main_skill_cth_dragon_blooded_shugengan_self_life		x	9
		1	wh3_main_skill_cth_dragon_blooded_shugengan_self_light		x	9
		1	wh3_main_skill_cth_dragon_blooded_shugengan_self_metal		x	9
		1	wh3_main_skill_cth_dragon_blooded_shugengan_self_shadow		x	9
		1	wh3_main_skill_cth_lord_magistrate_mount_sky_lantern		x	9
		1	wh3_main_skill_cth_lord_magistrate_mount_warhorse		x	3
		1	wh3_main_skill_cth_miao_ying_unique_06		x	11
		1	wh3_main_skill_cth_zhao_ming_unique_01		x	8
		1	wh3_main_skill_cth_zhao_ming_unique_05		x	8
		1	wh3_main_skill_dae_lord_campaign_unholy_resilience		x	9
		1	wh3_main_skill_kho_all_unique_magic_resist		x	6
		1	wh3_main_skill_kho_all_unique_missile_resist		x	6
		1	wh3_main_skill_kho_bloodreaper_mount_blood_throne		x	8
		1	wh3_main_skill_kho_bloodreaper_mount_juggernaut		x	8
		1	wh3_main_skill_kho_cultist_mount_chaos_steed		x	3
		1	wh3_main_skill_kho_cultist_unique_gate_of_khorne		x	12
		1	wh3_main_skill_kho_exalted_bloodthirster_self_unique_fury		x	16
		1	wh3_main_skill_kho_exalted_bloodthirster_self_unique_rage		x	16
		1	wh3_main_skill_kho_exalted_bloodthirster_self_unique_wrath		x	16
		1	wh3_main_skill_kho_generic_hates_slaanesh		x	6
		1	wh3_main_skill_kho_herald_of_khorne_mount_blood_throne		x	8
		1	wh3_main_skill_kho_herald_of_khorne_mount_juggernaut		x	8
		1	wh3_main_skill_kho_locus_of_abjuration		x	12
		1	wh3_main_skill_kho_locus_of_fury		x	12
		1	wh3_main_skill_kho_locus_of_wrath		x	12
		1	wh3_main_skill_kho_skarbrand_unique_0		x	12
		1	wh3_main_skill_ksl_all_unique_missile_resist		x	6
		1	wh3_main_skill_ksl_boris_unique_01		x	11
		1	wh3_main_skill_ksl_boris_unique_06		x	17
		1	wh3_main_skill_ksl_boris_unique_devotion		x	9
		1	wh3_main_skill_ksl_boris_unique_diplomacy		x	19
		1	wh3_main_skill_ksl_boris_unique_growth		x	5
		1	wh3_main_skill_ksl_boris_unique_urskin		x	10
		1	wh3_main_skill_ksl_boris_unique_warhorse		x	4
		1	wh3_main_skill_ksl_boyar_unique_war_bear		x	10
		1	wh3_main_skill_ksl_boyar_unique_warhorse		x	4
		1	wh3_main_skill_ksl_dignitary_unique_patriarch_ursuns_roar		x	1
		1	wh3_main_skill_ksl_frost_maiden_ice_unique_war_bear		x	13
		1	wh3_main_skill_ksl_frost_maiden_ice_unique_warhorse		x	7
		1	wh3_main_skill_ksl_frost_maiden_tempest_unique_war_bear		x	13
		1	wh3_main_skill_ksl_frost_maiden_tempest_unique_warhorse		x	7
		1	wh3_main_skill_ksl_frost_maiden_unique_01		x	19
		1	wh3_main_skill_ksl_frost_maiden_unique_02		x	19
		1	wh3_main_skill_ksl_frost_maiden_unique_03		x	19
		1	wh3_main_skill_ksl_frost_maiden_unique_04		x	19
		1	wh3_main_skill_ksl_frost_maiden_unique_05		x	19
		1	wh3_main_skill_ksl_ice_witch_ice_unique_war_bear		x	13
		1	wh3_main_skill_ksl_ice_witch_ice_unique_warhorse		x	7
		1	wh3_main_skill_ksl_ice_witch_tempest_unique_war_bear		x	13
		1	wh3_main_skill_ksl_ice_witch_tempest_unique_warhorse		x	7
		1	wh3_main_skill_ksl_katarin_unique_01		x	11
		1	wh3_main_skill_ksl_katarin_unique_snow_leopard_buffs		x	15
		1	wh3_main_skill_ksl_katarin_unique_war_bear		x	13
		1	wh3_main_skill_ksl_katarin_unique_warhorse		x	7
		1	wh3_main_skill_ksl_kostaltyn_unique_01		x	11
		1	wh3_main_skill_ksl_kostaltyn_unique_orthodox_religion		x	19
		1	wh3_main_skill_ksl_kostaltyn_unique_war_bear		x	10
		1	wh3_main_skill_ksl_kostaltyn_unique_warhorse		x	4
		1	wh3_main_skill_ksl_patriarch_unique_01		x	19
		1	wh3_main_skill_ksl_patriarch_unique_02		x	19
		1	wh3_main_skill_ksl_patriarch_unique_03		x	19
		1	wh3_main_skill_ksl_patriarch_unique_04		x	19
		1	wh3_main_skill_ksl_patriarch_unique_05		x	19
		1	wh3_main_skill_ksl_patriarch_unique_war_bear		x	10
		1	wh3_main_skill_ksl_patriarch_unique_warhorse		x	4
		1	wh3_main_skill_ksl_wizard_unique_guardian_call		x	11
		1	wh3_main_skill_ksl_yuri_unique_war_bear		x	11
		1	wh3_main_skill_ksl_yuri_unique_warhorse		x	7
		1	wh3_main_skill_magic_life_wizard_regrowth_kairos		x	7
		1	wh3_main_skill_nur_all_unique_missile_resist		x	6
		1	wh3_main_skill_nur_cultist_mount_chaos_steed		x	3
		1	wh3_main_skill_nur_cultist_unique_gate_of_nurgle		x	12
		1	wh3_main_skill_nur_generic_hates_dwarfs		x	4
		1	wh3_main_skill_nur_generic_hates_tzeentch		x	3
		1	wh3_main_skill_nur_herald_of_nurgle_death_mount_nurgling_palanquin		x	6
		1	wh3_main_skill_nur_herald_of_nurgle_death_mount_rot_fly		x	10
		1	wh3_main_skill_nur_herald_of_nurgle_nurgle_mount_nurgling_palanquin		x	6
		1	wh3_main_skill_nur_herald_of_nurgle_nurgle_mount_rot_fly		x	10
		1	wh3_main_skill_nur_kugath_ammunition		x	10
		1	wh3_main_skill_nur_kugath_growth_postbattle		x	2
		1	wh3_main_skill_nur_kugath_nurgling_buff		x	7
		1	wh3_main_skill_nur_kugath_self_1		x	9
		1	wh3_main_skill_nur_kugath_self_2		x	8
		1	wh3_main_skill_nur_kugath_self_3		x	11
		1	wh3_main_skill_nur_kugath_self_4		x	15
		1	wh3_main_skill_nur_kugath_self_nurgling_tide		x	5
		1	wh3_main_skill_nur_kugath_self_plaguefathers_oration		x	13
		1	wh3_main_skill_nur_locus_of_contagion		x	12
		1	wh3_main_skill_nur_locus_of_fecundity		x	12
		1	wh3_main_skill_nur_locus_of_virulence		x	12
		1	wh3_main_skill_nur_plagueridden_death_mount_nurgling_palanquin		x	10
		1	wh3_main_skill_nur_plagueridden_death_mount_rot_fly		x	14
		1	wh3_main_skill_nur_plagueridden_nurgle_mount_nurgling_palanquin		x	10
		1	wh3_main_skill_nur_plagueridden_nurgle_mount_rot_fly		x	14
		1	wh3_main_skill_ogr_all_unique_missile_resist		x	6
		1	wh3_main_skill_ogr_firebelly_eruption		x	14
		1	wh3_main_skill_ogr_firebelly_fire_breath		x	4
		1	wh3_main_skill_ogr_firebelly_flame_incarnate		x	9
		1	wh3_main_skill_ogr_firebelly_unique_destroyer		x	19
		1	wh3_main_skill_ogr_firebelly_unique_firebrand		x	19
		1	wh3_main_skill_ogr_firebelly_unique_incendiary		x	19
		1	wh3_main_skill_ogr_firebelly_unique_magma_incarnate		x	19
		1	wh3_main_skill_ogr_firebelly_unique_wanderer		x	19
		1	wh3_main_skill_ogr_generic_magic_ward		x	6
		1	wh3_main_skill_ogr_generic_melee_attack		x	6
		1	wh3_main_skill_ogr_generic_physical_ward		x	6
		1	wh3_main_skill_ogr_greasus_unique_basic_camping		x	11
		1	wh3_main_skill_ogr_greasus_unique_bigger_and_stronger		x	9
		1	wh3_main_skill_ogr_greasus_unique_greased_gnoblars		x	7
		1	wh3_main_skill_ogr_greasus_unique_hoardmaster		x	11
		1	wh3_main_skill_ogr_hunter_stonehorn		x	14
		1	wh3_main_skill_ogr_hunter_unique_beastmaster		x	19
		1	wh3_main_skill_ogr_hunter_unique_great_beast_hunter		x	19
		1	wh3_main_skill_ogr_hunter_unique_gutsy		x	4
		1	wh3_main_skill_ogr_hunter_unique_stalker		x	19
		1	wh3_main_skill_ogr_hunter_unique_stampede_rider		x	19
		1	wh3_main_skill_ogr_hunter_unique_strongarm		x	19
		1	wh3_main_skill_ogr_skrag_unique_driven_by_visions		x	13
		1	wh3_main_skill_ogr_skrag_unique_gorger_onslaught		x	13
		1	wh3_main_skill_ogr_skrag_unique_prophet_of_the_great_maw		x	13
		1	wh3_main_skill_ogr_skrag_unique_whirling_stumpblades		x	4
		1	wh3_main_skill_ogr_tyrant_unique_devour_challengers		x	12
		1	wh3_main_skill_ogr_tyrant_unique_greater_girth		x	4
		1	wh3_main_skill_ogr_tyrant_unique_impressive_wealth		x	4
		1	wh3_main_skill_ogr_unique_butcher_befouler		x	19
		1	wh3_main_skill_ogr_unique_butcher_emissary		x	19
		1	wh3_main_skill_ogr_unique_butcher_feastmaster		x	19
		1	wh3_main_skill_ogr_unique_butcher_prophet		x	19
		1	wh3_main_skill_ogr_unique_butcher_slaughter		x	19
		1	wh3_main_skill_ogr_unique_slaughtermaster_emissary		x	19
		1	wh3_main_skill_ogr_unique_slaughtermaster_feastmaster		x	19
		1	wh3_main_skill_ogr_unique_slaughtermaster_horrific_stench		x	12
		1	wh3_main_skill_ogr_unique_slaughtermaster_poisoner		x	19
		1	wh3_main_skill_ogr_unique_slaughtermaster_prophet		x	19
		1	wh3_main_skill_ogr_unique_slaughtermaster_slaughterer		x	19
		1	wh3_main_skill_ogr_unique_slaughtermaster_walking_larder		x	4
		1	wh3_main_skill_sla_all_unique_missile_resist		x	6
		1	wh3_main_skill_sla_alluress_shadow_mount_exalted_seeker_chariot		x	21
		1	wh3_main_skill_sla_alluress_shadow_mount_seeker_chariot		x	15
		1	wh3_main_skill_sla_alluress_shadow_mount_steed_of_slaanesh		x	4
		1	wh3_main_skill_sla_alluress_slaanesh_mount_exalted_seeker_chariot		x	21
		1	wh3_main_skill_sla_alluress_slaanesh_mount_seeker_chariot		x	15
		1	wh3_main_skill_sla_alluress_slaanesh_mount_steed_of_slaanesh		x	4
		1	wh3_main_skill_sla_cultist_mount_chaos_steed		x	3
		1	wh3_main_skill_sla_cultist_unique_gate_of_slaanesh		x	12
		1	wh3_main_skill_sla_exalted_keeper_of_secrets_self_ballet_of_blows		x	14
		1	wh3_main_skill_sla_exalted_keeper_of_secrets_self_seductive_glory		x	14
		1	wh3_main_skill_sla_exalted_keeper_of_secrets_unique_feasting_on_fear		x	5
		1	wh3_main_skill_sla_generic_hates_khorne		x	6
		1	wh3_main_skill_sla_herald_of_slaanesh_shadow_mount_exalted_seeker_chariot		x	21
		1	wh3_main_skill_sla_herald_of_slaanesh_shadow_mount_seeker_chariot		x	15
		1	wh3_main_skill_sla_herald_of_slaanesh_shadow_mount_steed_of_slaanesh		x	4
		1	wh3_main_skill_sla_herald_of_slaanesh_slaanesh_mount_exalted_seeker_chariot		x	21
		1	wh3_main_skill_sla_herald_of_slaanesh_slaanesh_mount_seeker_chariot		x	15
		1	wh3_main_skill_sla_herald_of_slaanesh_slaanesh_mount_steed_of_slaanesh		x	4
		1	wh3_main_skill_sla_locus_of_beguilement		x	12
		1	wh3_main_skill_sla_locus_of_grace		x	12
		1	wh3_main_skill_sla_locus_of_swiftness		x	12
		1	wh3_main_skill_sla_nkari_self_willing_prey		x	9
		1	wh3_main_skill_tze_all_unique_missile_resist		x	6
		1	wh3_main_skill_tze_cultist_mount_chaos_steed		x	3
		1	wh3_main_skill_tze_cultist_unique_gate_of_tzeentch		x	12
		1	wh3_main_skill_tze_generic_hates_nurgle		x	3
		1	wh3_main_skill_tze_herald_of_tzeentch_metal_mount_burning_chariot		x	15
		1	wh3_main_skill_tze_herald_of_tzeentch_metal_mount_disc_of_tzeentch		x	5
		1	wh3_main_skill_tze_herald_of_tzeentch_tzeentch_mount_burning_chariot		x	15
		1	wh3_main_skill_tze_herald_of_tzeentch_tzeentch_mount_disc_of_tzeentch		x	5
		1	wh3_main_skill_tze_iridescent_horror_metal_mount_burning_chariot		x	15
		1	wh3_main_skill_tze_iridescent_horror_metal_mount_disc_of_tzeentch		x	5
		1	wh3_main_skill_tze_iridescent_horror_tzeentch_mount_burning_chariot		x	15
