key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
wh3_main_agent_action_wizard_hinder_army_sucess_target			force	0		true	false	true
wh3_main_background_income_mod_1000			faction	1		true	false	true
wh3_main_background_income_mod_50			faction	1		true	false	true
wh3_main_books_of_nagash_mannfred_reward_1		First Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_reward_2		Second Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_reward_3		Third Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_reward_3_army		Third Book of Nagash	force	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_reward_4		Fourth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_reward_5		Fifth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_reward_6		Sixth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_reward_7		Seventh Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_reward_8		Eighth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_studied_reward_1		First Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_studied_reward_2		Second Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_studied_reward_3		Third Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_studied_reward_3_army		Third Book of Nagash	force	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_studied_reward_4		Fourth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_studied_reward_5		Fifth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_studied_reward_6		Sixth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_studied_reward_7		Seventh Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_mannfred_studied_reward_8		Eighth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_volkmar_reward_1		First Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_volkmar_reward_2		Second Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_volkmar_reward_3		Third Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_volkmar_reward_3_army		Third Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_volkmar_reward_4		Fourth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_volkmar_reward_5		Fifth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_volkmar_reward_6		Sixth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_volkmar_reward_7		Seventh Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_books_of_nagash_volkmar_reward_8		Eighth Book of Nagash	faction	1	books_of_nagash.png	false	false	true
wh3_main_bundle_agent_action_dignitary_hinder_settlement_success_actor	This [[img:icon_hero]][[/img]]Hero must rest following the establishment of a Cult.	Exhaustion	character	1	cult.png	true	true	true
wh3_main_bundle_anc_magic_standard_banner_of_change		Banner of Change	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_banner_of_ecstacy		Banner of Ecstacy	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_banner_of_feng_shi		Banner of Feng Shi	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_banner_of_hellfire		Banner of Hellfire	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_banner_of_praag		Banner of Praag	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_banner_of_the_empress_eye		Banner of the Empress’ Eye	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_banner_of_the_moon_empress		Banner of the Moon Empress	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_banner_of_the_orthodoxy		Banner of the Orthodoxy	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_banner_of_unholy_victory		Banner of Unholy Victory	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_bastion_standard		Bastion Standard	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_blood_feasters_banner		Blood Feasters’ Banner	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_bull_standard		Bull Standard	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_cannibal_totem		Cannibal Totem	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_dragonhide_banner		Dragonhide Banner	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_father_niklas_mantle		Father Niklas' Mantle	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_flag_of_grand_cathay		Flag of Grand Cathay	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_great_icon_of_despair		Great Icon of Despair	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_great_standard_of_sundering		Great Standard of Sundering	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_icon_of_endless_war		Icon of Endless War	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_icon_of_eternal_virulence		Icon of Eternal Virulence	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_icon_of_sorcery		Icon of Sorcery	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_khornes_gift		Khorne’s Gift	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_lifetaker_banner		Lifetaker Banner	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_ragbanner		Ragbanner	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_revered_banner_of_the_ancestors		Revered Banner of the Ancestors	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_rune_maw		Rune Maw	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_serene_cloud_prayer_flag		Serene Cloud Prayer Flag	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_siren_standard		Siren Standard	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_skull_totem		Skull Totem	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_standard_of_chaos_glory		Standard of Chaos Glory	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_standard_of_nan_gau		Standard of Nan Gau	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_standard_of_seeping_decay		Standard of Seeping Decay	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_standard_of_shang_yang		Standard of Shang Yang	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_standard_of_the_empty_steppe		Standard of the Empty Steppe	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_standard_of_wei_jin		Standard of Wei Jing	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_the_great_celestial_banner		The Great Celestial Banner	character	1	public_order.png	true	false	true
wh3_main_bundle_anc_magic_standard_trophy_of_killers		Trophy of Killers	character	1	public_order.png	true	false	true
wh3_main_bundle_belakor_banished	Be'lakor can never be truly destroyed, but near-eternity as a pale shadow-form is torment enough.	Banished!	faction	1	public_order.png	true	false	true
wh3_main_bundle_belakor_daemon_prince_creation	This character has been tainted by the shadow of Be'lakor.	Be'lakor's Shadow	character	1	belakor_daemon_prince.png	true	true	false
wh3_main_bundle_belakor_daemon_prince_creation_infinite			character	0		true	false	true
wh3_main_bundle_character_restrict_experience_gain			character	0		true	false	true
wh3_main_bundle_confederation_cth	The sudden expansion of territory has caused instability throughout the land.	Confederation	faction	1	confederation.png	true	false	true
wh3_main_bundle_confederation_dae	The sudden expansion of territory has caused instability throughout the land.	Confederation	faction	1	confederation.png	true	false	true
wh3_main_bundle_confederation_kho	The sudden expansion of territory has caused instability throughout the land.	Confederation	faction	1	confederation.png	true	false	true
wh3_main_bundle_confederation_nur	The sudden expansion of territory has caused instability throughout the land.	Confederation	faction	1	confederation.png	true	false	true
wh3_main_bundle_confederation_ogr	The sudden expansion of territory has caused instability throughout the land.	Confederation	faction	1	confederation.png	true	false	true
wh3_main_bundle_confederation_sla	The sudden expansion of territory has caused instability throughout the land.	Confederation	faction	1	confederation.png	true	false	true
wh3_main_bundle_confederation_tze	The sudden expansion of territory has caused instability throughout the land.	Confederation	faction	1	confederation.png	true	false	true
wh3_main_bundle_corruption_chaos_0			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_1-10			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_11-20			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_21-30			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_31-40			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_41-50			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_51-60			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_61-70			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_71-80			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_81-90			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_bad_91-100			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_1-10			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_11-20			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_21-30			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_31-40			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_41-50			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_51-60			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_61-70			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_71-80			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_81-90			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_daemons_91-100			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_1-10			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_11-20			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_21-30			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_31-40			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_41-50			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_51-60			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_61-70			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_71-80			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_81-90			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_good_91-100			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_high_reduction			region	0		true	false	true
wh3_main_bundle_corruption_chaos_skaven_1-10			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_skaven_11-20			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_skaven_21-30			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_skaven_31-40			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_skaven_41-50			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_skaven_51-60			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_skaven_61-70			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_skaven_71-80			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_skaven_81-90			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_chaos_skaven_91-100			province	1	corruption_chaos.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_1-10			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_11-20			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_21-30			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_31-40			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_41-50			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_51-60			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_61-70			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_71-80			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_81-90			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_bad_91-100			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_1-10			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_11-20			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_21-30			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_31-40			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_41-50			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_51-60			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_61-70			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_71-80			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_81-90			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_chaos_91-100			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_1-10			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_11-20			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_21-30			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_31-40			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_41-50			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_51-60			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_61-70			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_71-80			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_81-90			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_daemons_91-100			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_1-10			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_11-20			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_21-30			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_31-40			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_41-50			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_51-60			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_61-70			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_71-80			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_81-90			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_good_91-100			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_high_reduction			region	0		true	false	true
wh3_main_bundle_corruption_khorne_skaven_1-10			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_skaven_11-20			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_skaven_21-30			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_skaven_31-40			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_skaven_41-50			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_skaven_51-60			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_skaven_61-70			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_skaven_71-80			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_skaven_81-90			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_khorne_skaven_91-100			province	1	corruption_khorne.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_1-10			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_11-20			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_21-30			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_31-40			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_41-50			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_51-60			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_61-70			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_71-80			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_81-90			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_bad_91-100			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_1-10			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_11-20			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_21-30			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_31-40			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_41-50			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_51-60			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_61-70			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_71-80			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_81-90			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_chaos_91-100			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_1-10			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_11-20			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_21-30			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_31-40			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_41-50			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_51-60			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_61-70			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_71-80			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_81-90			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_daemons_91-100			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_1-10			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_11-20			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_21-30			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_31-40			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_41-50			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_51-60			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_61-70			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_71-80			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_81-90			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_good_91-100			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_high_reduction			region	0		true	false	true
wh3_main_bundle_corruption_nurgle_skaven_1-10			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_skaven_11-20			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_skaven_21-30			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_skaven_31-40			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_skaven_41-50			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_skaven_51-60			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_skaven_61-70			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_skaven_71-80			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_skaven_81-90			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_nurgle_skaven_91-100			province	1	corruption_nurgle.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_1-10			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_11-20			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_21-30			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_31-40			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_41-50			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_51-60			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_61-70			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_71-80			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_81-90			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_bad_91-100			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_0			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_1-10			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_11-20			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_21-30			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_31-40			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_41-50			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_51-60			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_61-70			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_71-80			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_81-90			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_good_91-100			province	1	corruption_skaven.png	true	false	true
wh3_main_bundle_corruption_skaven_high_reduction			region	0		true	false	true
wh3_main_bundle_corruption_slaanesh_bad_1-10			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_bad_11-20			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_bad_21-30			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_bad_31-40			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_bad_41-50			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_bad_51-60			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_bad_61-70			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_bad_71-80			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_bad_81-90			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_bad_91-100			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_1-10			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_11-20			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_21-30			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_31-40			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_41-50			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_51-60			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_61-70			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_71-80			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_81-90			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_chaos_91-100			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_1-10			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_11-20			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_21-30			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_31-40			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_41-50			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_51-60			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_61-70			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_71-80			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_81-90			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_daemons_91-100			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_good_1-10			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_good_11-20			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_good_21-30			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_good_31-40			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_good_41-50			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_good_51-60			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_good_61-70			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_good_71-80			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_good_81-90			province	1	corruption_slaanesh.png	true	false	true
