armory_item	effect	effect_scope	value
wh3_main_dae_cha_daemon_prince_legs_daemonette_8	wh3_main_effect_attribute_enable_devestating_flanker	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_daemonette_8	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_daemonette_8	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_tail_base_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_base_2	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_base_2	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_base_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_base_3	wh_main_effect_character_stat_fire_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_base_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_base_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_base_4	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_base_4	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_base_4	wh_main_effect_character_stat_speed	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_base_5	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_base_5	wh_main_effect_character_stat_missile_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_base_5	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_base_6	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_base_6	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_base_6	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_1	wh3_main_effect_ability_enable_slime_trail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_1	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_1	wh_main_effect_character_stat_unit_health	character_to_character_own	3.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_2	wh3_main_effect_ability_enable_slime_trail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_2	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_2	wh_main_effect_character_stat_unit_health	character_to_character_own	3.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_3	wh3_main_effect_ability_enable_slime_trail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_3	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_3	wh_main_effect_character_stat_unit_health	character_to_character_own	3.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_4	wh3_main_effect_ability_enable_slime_trail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_4	wh_main_effect_character_stat_unit_health	character_to_character_own	3.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_4	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_5	wh3_main_effect_ability_enable_slime_trail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_5	wh3_main_effect_character_stat_unit_mass_percentage_mod	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_5	wh_main_effect_character_stat_unit_health	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_6	wh3_main_effect_ability_enable_slime_trail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_6	wh_main_effect_character_stat_unit_health	character_to_character_own	3.0000
wh3_main_dae_cha_daemon_prince_tail_corpulent_6	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_1	wh_main_effect_character_stat_speed	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_2	wh_main_effect_character_stat_magic_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_2	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_2	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_3	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_3	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_4	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_4	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_4	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_5	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_5	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_5	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_6	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_6	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_fiend_6	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_living_1	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_living_1	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_living_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_living_2	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_living_2	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_living_2	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_living_3	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_living_3	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_living_3	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_living_4	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_living_4	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_living_4	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_living_5	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_living_5	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_living_5	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_living_6	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_living_6	wh_main_effect_character_stat_fire_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_living_6	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_1	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_1	wh3_main_effect_battle_barrier_health_add	character_to_character_own	50.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_2	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_2	wh3_main_effect_battle_barrier_health_add	character_to_character_own	50.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_2	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_3	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_3	wh3_main_effect_battle_barrier_health_add	character_to_character_own	100.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_3	wh_main_effect_character_stat_magic_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_4	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_4	wh3_main_effect_battle_barrier_health_add	character_to_character_own	50.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_4	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_5	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_5	wh3_main_effect_battle_barrier_health_add	character_to_character_own	50.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_5	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_6	wh3_main_effect_ability_enable_serpentine_tail	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_6	wh3_main_effect_battle_barrier_health_add	character_to_character_own	100.0000
wh3_main_dae_cha_daemon_prince_tail_snapping_6	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	7.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_1	wh3_main_effect_ability_enable_slaanesh_pavane_of_slaanesh	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_1	wh3_main_effect_ability_enable_soporific_musk	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_1	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	18.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_2	wh3_main_effect_ability_enable_hysterical_frenzy	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_2	wh3_main_effect_ability_enable_soporific_musk	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_2	wh3_main_effect_ability_overcast_hysterical_frenzy	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_2	wh_main_effect_character_stat_melee_defence	character_to_character_own	18.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_2	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_3	wh3_main_effect_ability_enable_glamour_of_slaanesh	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_3	wh3_main_effect_ability_enable_soporific_musk	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	18.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_3	wh_main_effect_character_stat_speed	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_4	wh2_main_effect_ability_overcast_penumbral_pendulum	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_4	wh3_main_effect_ability_enable_hysterical_frenzy	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_4	wh3_main_effect_ability_overcast_hysterical_frenzy	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_4	wh_dlc05_effect_ability_enable_penumbral_pendulum	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_4	wh_main_effect_character_stat_armour	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_4	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_5	wh2_main_effect_ability_overcast_the_withering	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_5	wh3_main_effect_ability_enable_slaanesh_pavane_of_slaanesh	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_5	wh_dlc05_effect_ability_enable_the_withering	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_5	wh_main_effect_character_stat_armour	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_5	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_6	wh3_main_effect_ability_enable_hysterical_frenzy	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_6	wh3_main_effect_ability_enable_slaanesh_pavane_of_slaanesh	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_6	wh3_main_effect_ability_overcast_hysterical_frenzy	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_6	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_6	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_10	wh3_main_effect_ability_enable_chaos_armour	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_base_10	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_10	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_10	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_torso_base_1	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_2	wh_main_effect_character_stat_melee_attack	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_torso_base_2	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_torso_base_2	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_2	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_torso_base_3	wh_main_effect_character_stat_leadership	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_torso_base_3	wh_main_effect_character_stat_unit_health	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_torso_base_3	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_4	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_torso_base_4	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_torso_base_4	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_4	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_5	wh3_main_effect_battle_barrier_health_add	character_to_character_own	100.0000
wh3_main_dae_cha_daemon_prince_torso_base_5	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	5.0000
wh3_main_dae_cha_daemon_prince_torso_base_5	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_torso_base_5	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_6	wh3_main_effect_ability_enable_chaos_armour	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_base_6	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_torso_base_6	wh_main_effect_character_stat_melee_defence	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_torso_base_6	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_7	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_torso_base_7	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_torso_base_7	wh_main_effect_character_stat_missile_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_torso_base_7	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_8	wh3_main_effect_ability_enable_chaos_armour	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_base_8	wh_main_effect_character_stat_armour	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_torso_base_8	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_torso_base_8	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_base_9	wh3_main_effect_ability_enable_chaos_armour	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_base_9	wh_main_effect_character_stat_armour	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_torso_base_9	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_torso_base_9	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_bird_1	wh3_main_effect_ability_enable_glean_magic	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_1	wh3_main_effect_ability_enable_winds_of_change	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_1	wh3_main_effect_ability_overcast_glean_magic	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_1	wh3_main_effect_battle_barrier_health_add	character_to_character_own	200.0000
wh3_main_dae_cha_daemon_prince_torso_bird_1	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_bird_2	wh3_main_effect_ability_enable_tzeentch_treason_of_tzeentch	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_2	wh3_main_effect_ability_enable_winds_of_change	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_2	wh3_main_effect_battle_barrier_health_add	character_to_character_own	300.0000
wh3_main_dae_cha_daemon_prince_torso_bird_2	wh_main_effect_character_stat_miscast	character_to_character_own	-10.0000
wh3_main_dae_cha_daemon_prince_torso_bird_3	wh2_main_effect_ability_overcast_gehennas_golden_hounds	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_3	wh3_main_effect_ability_enable_tzeentch_treason_of_tzeentch	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_3	wh3_main_effect_battle_barrier_health_add	character_to_character_own	300.0000
wh3_main_dae_cha_daemon_prince_torso_bird_3	wh_main_effect_ability_enable_gehennas_golden_hounds	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_torso_bird_4	wh2_main_effect_ability_overcast_gehennas_golden_hounds	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_4	wh2_main_effect_ability_overcast_glittering_robe	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_4	wh3_main_effect_battle_barrier_health_add	character_to_character_own	200.0000
wh3_main_dae_cha_daemon_prince_torso_bird_4	wh_main_effect_ability_enable_gehennas_golden_hounds	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_4	wh_main_effect_ability_enable_glittering_robe	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_4	wh_main_effect_character_stat_armour	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_torso_bird_5	wh2_main_effect_ability_overcast_gehennas_golden_hounds	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_5	wh2_main_effect_ability_overcast_glittering_robe	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_5	wh3_main_effect_battle_barrier_health_add	character_to_character_own	75.0000
wh3_main_dae_cha_daemon_prince_torso_bird_5	wh_main_effect_ability_enable_gehennas_golden_hounds	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_5	wh_main_effect_ability_enable_glittering_robe	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_5	wh_main_effect_character_stat_armour	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_torso_bird_6	wh3_main_effect_ability_enable_glean_magic	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_6	wh3_main_effect_ability_enable_tzeentch_treason_of_tzeentch	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_6	wh3_main_effect_ability_enable_winds_of_change	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_6	wh3_main_effect_ability_overcast_glean_magic	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_bird_6	wh3_main_effect_battle_barrier_health_add	character_to_character_own	500.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_1	wh3_main_effect_ability_enable_burning_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_1	wh3_main_effect_ability_enable_tempered_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_1	wh_main_effect_character_stat_magic_resistance	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_2	wh3_main_effect_ability_enable_burning_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_2	wh3_main_effect_ability_enable_tempered_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_2	wh_main_effect_character_stat_magic_resistance	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_2	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_3	wh3_main_effect_ability_enable_burning_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_3	wh3_main_effect_ability_enable_tempered_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_3	wh_main_effect_character_stat_magic_resistance	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_4	wh3_main_effect_ability_enable_tempered_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_4	wh_main_effect_character_stat_magic_resistance	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_4	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_4	wh_main_effect_character_stat_melee_defence	character_to_character_own	15.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_5	wh3_main_effect_ability_enable_burning_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_5	wh3_main_effect_ability_enable_tempered_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_5	wh_main_effect_character_stat_magic_resistance	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_5	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_6	wh3_main_effect_ability_enable_tempered_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_6	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_6	wh_main_effect_character_stat_magic_resistance	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_torso_brasscollar_6	wh_main_effect_character_stat_melee_defence	character_to_character_own	18.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_1	wh3_main_effect_ability_enable_restore_the_blighted	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_1	wh3_main_effect_ability_enable_swarm_of_flies	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_1	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_1	wh_main_effect_character_stat_unit_health	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_2	wh2_main_effect_ability_overcast_soulblight	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_2	wh3_main_effect_ability_enable_rancid_visitations	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_2	wh3_main_effect_ability_overcast_rancid_visitations	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_2	wh_main_effect_ability_enable_soulblight	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_2	wh_main_effect_character_stat_unit_health	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_3	wh2_main_effect_ability_overcast_doom_and_darkness	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_torso_corpulent_3	wh3_main_effect_ability_enable_curse_of_the_leper	character_to_character_own	1.0000
