issuer_key	mission_key
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_hef
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_lzd
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_skv
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_vmp
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_wef
CLAN_ELDERS	wh2_main_mis_hef_recruit_agent_champion
CLAN_ELDERS	wh2_main_mis_hef_recruit_agent_runesmith
CLAN_ELDERS	wh2_main_mis_hef_recruit_agent_wizard
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_artillery
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_cavalry
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_war_beast
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_brt
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_bst
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_chs
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_def
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_dwf
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_emp
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_grn
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_hef
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_lzd
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_skv
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_vmp
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_wef
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_brt
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_def
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_dwf
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_emp
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_grn
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_hef
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_lzd
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_skv
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_vmp
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_wef
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_brt
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_bst
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_chs
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_def
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_dwf
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_emp
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_grn
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_hef
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_lzd
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_skv
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_vmp
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_wef
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_brt
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_def
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_hef
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_lzd
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_skv
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_wef
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_brt
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_def
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_hef
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_lzd
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_skv
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_wef
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_brt
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_bst
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_chs
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_def
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_dwf
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_emp
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_grn
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_hef
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_brt
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_bst
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_chs
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_def
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_dwf
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_emp
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_grn
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_hef
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_lzd
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_skv
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_vmp
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_wef
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_lzd
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_skv
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_vmp
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_wef
CLAN_ELDERS	wh2_main_mis_lzd_make_alliance_0
CLAN_ELDERS	wh2_main_mis_lzd_raise_force_army
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_brt
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_def
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_dwf
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_emp
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_grn
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_hef
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_lzd
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_skv
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_vmp
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_wef
CLAN_ELDERS	wh2_main_mis_lzd_recruit_agent_champion
CLAN_ELDERS	wh2_main_mis_lzd_recruit_agent_spy
CLAN_ELDERS	wh2_main_mis_lzd_recruit_agent_wizard
CLAN_ELDERS	wh2_main_mis_lzd_recruit_unit_land_cavalry
CLAN_ELDERS	wh2_main_mis_lzd_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh2_main_mis_lzd_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh2_main_mis_lzd_recruit_unit_land_war_beast
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_brt
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_bst
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_chs
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_def
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_dwf
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_emp
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_grn
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_hef
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_lzd
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_skv
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_vmp
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_wef
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_brt
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_def
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_dwf
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_emp
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_grn
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_hef
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_lzd
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_skv
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_vmp
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_wef
CLAN_ELDERS	wh2_main_mis_skv_declare_war_brt
CLAN_ELDERS	wh2_main_mis_skv_declare_war_bst
CLAN_ELDERS	wh2_main_mis_skv_declare_war_chs
CLAN_ELDERS	wh2_main_mis_skv_declare_war_def
CLAN_ELDERS	wh2_main_mis_skv_declare_war_dwf
CLAN_ELDERS	wh2_main_mis_skv_declare_war_emp
CLAN_ELDERS	wh2_main_mis_skv_declare_war_grn
CLAN_ELDERS	wh2_main_mis_skv_declare_war_hef
CLAN_ELDERS	wh2_main_mis_skv_declare_war_lzd
CLAN_ELDERS	wh2_main_mis_skv_declare_war_skv
CLAN_ELDERS	wh2_main_mis_skv_declare_war_vmp
CLAN_ELDERS	wh2_main_mis_skv_declare_war_wef
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_brt
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_def
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_hef
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_lzd
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_skv
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_wef
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_brt
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_def
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_hef
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_lzd
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_skv
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_wef
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_brt
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_bst
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_chs
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_def
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_dwf
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_emp
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_grn
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_hef
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_brt
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_bst
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_chs
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_def
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_dwf
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_emp
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_grn
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_hef
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_lzd
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_skv
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_vmp
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_wef
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_lzd
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_skv
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_vmp
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_wef
CLAN_ELDERS	wh2_main_mis_skv_make_alliance_0
CLAN_ELDERS	wh2_main_mis_skv_raid_region_brt
CLAN_ELDERS	wh2_main_mis_skv_raid_region_def
CLAN_ELDERS	wh2_main_mis_skv_raid_region_dwf
CLAN_ELDERS	wh2_main_mis_skv_raid_region_emp
CLAN_ELDERS	wh2_main_mis_skv_raid_region_grn
CLAN_ELDERS	wh2_main_mis_skv_raid_region_hef
CLAN_ELDERS	wh2_main_mis_skv_raid_region_lzd
CLAN_ELDERS	wh2_main_mis_skv_raid_region_skv
CLAN_ELDERS	wh2_main_mis_skv_raid_region_vmp
CLAN_ELDERS	wh2_main_mis_skv_raid_region_wef
CLAN_ELDERS	wh2_main_mis_skv_raise_force_army
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_brt
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_def
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_dwf
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_emp
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_grn
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_hef
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_lzd
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_skv
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_vmp
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_wef
CLAN_ELDERS	wh2_main_mis_skv_recruit_agent_engineer
CLAN_ELDERS	wh2_main_mis_skv_recruit_agent_spy
CLAN_ELDERS	wh2_main_mis_skv_recruit_agent_wizard
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_artillery
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_war_beast
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_war_machine
BLESSED_SPAWNING	wh2_main_spawning_ambush_army
BLESSED_SPAWNING	wh2_main_spawning_assassinate_character
BLESSED_SPAWNING	wh2_main_spawning_capture_regions
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_late
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_late_rare
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_mid
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_mid_rare
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_rare
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_late
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_late_rare
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_mid
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_mid_rare
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_rare
BLESSED_SPAWNING	wh2_main_spawning_defeat_rogue_army
BLESSED_SPAWNING	wh2_main_spawning_income_at_least_x
BLESSED_SPAWNING	wh2_main_spawning_income_at_least_x_late
BLESSED_SPAWNING	wh2_main_spawning_income_at_least_x_mid
BLESSED_SPAWNING	wh2_main_spawning_issue_province_initiative
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_late
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_late_rare
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_mid
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_mid_rare
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_rare
BLESSED_SPAWNING	wh2_main_spawning_make_trade_agreement
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_late
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_late_rare
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_mid
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_mid_rare
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_rare
BLESSED_SPAWNING	wh2_main_spawning_search_ruins
CLAN_ELDERS	wh2_main_vortex_narrative_hef_the_lies_of_the_druchii
CLAN_ELDERS	wh2_main_vortex_narrative_hef_the_vermin_of_hruddithi
CLAN_ELDERS	wh2_twa03_def_confederation_mission_karond_kar
CLAN_ELDERS	wh3_dlc20_ie_qb_chs_azazel_daemonblade
CLAN_ELDERS	wh3_dlc20_ie_qb_chs_festus_pestilent_potions
CLAN_ELDERS	wh3_dlc20_ie_qb_chs_valkia_daemonshield
CLAN_ELDERS	wh3_dlc20_ie_qb_chs_valkia_the_scarlet_armour
CLAN_ELDERS	wh3_dlc20_ie_qb_chs_valkia_the_spear_slaupnir
CLAN_ELDERS	wh3_dlc20_ie_qb_chs_vilitch_vessel_of_chaos
CLAN_ELDERS	wh3_dlc20_qb_chs_azazel_daemonblade
CLAN_ELDERS	wh3_dlc20_qb_chs_festus_pestilent_potions
CLAN_ELDERS	wh3_dlc20_qb_chs_valkia_daemonshield
CLAN_ELDERS	wh3_dlc20_qb_chs_valkia_the_scarlet_armour
CLAN_ELDERS	wh3_dlc20_qb_chs_valkia_the_spear_slaupnir
CLAN_ELDERS	wh3_dlc20_qb_chs_vilitch_vessel_of_chaos
CLAN_ELDERS	wh3_dlc20_survival_altar_of_battle_wh3_dlc20_chs_azazel
CLAN_ELDERS	wh3_dlc20_survival_altar_of_battle_wh3_dlc20_chs_festus
CLAN_ELDERS	wh3_dlc20_survival_altar_of_battle_wh3_dlc20_chs_valkia
CLAN_ELDERS	wh3_dlc20_survival_altar_of_battle_wh3_dlc20_chs_vilitch
CLAN_ELDERS	wh3_dlc21_dwf_confederation_mission_angrund
CLAN_ELDERS	wh3_dlc21_grudge_legendary_enemy_throt
CLAN_ELDERS	wh3_dlc21_wef_confederation_mission_shanlin
CLAN_ELDERS	wh3_main_ai_four_souls_forge_of_souls
CLAN_ELDERS	wh3_main_grudge_legendary_grombrindal
CLAN_ELDERS	wh3_main_ie_grudge_legendary_artefact_keepsake_of_gazuls_favoured
CLAN_ELDERS	wh3_main_ie_grudge_legendary_artefact_morgrims_gears_of_war
CLAN_ELDERS	wh3_main_ie_grudge_legendary_artefact_ratons_collar_of_bestial_control
CLAN_ELDERS	wh3_main_ie_grudge_legendary_artefact_smednirs_metallurgy_cipher
CLAN_ELDERS	wh3_main_ie_grudge_legendary_artefact_thungnis_tongs_of_the_runesmith
CLAN_ELDERS	wh3_main_ie_kroqgar_lord_kroak
CLAN_ELDERS	wh3_main_ie_mazdamundi_lord_kroak
CLAN_ELDERS	wh3_main_ie_nakai_lord_kroak
CLAN_ELDERS	wh3_main_ie_qb_brt_alberic_braid_of_bordeleaux
CLAN_ELDERS	wh3_main_ie_qb_brt_alberic_trident_of_bordeleaux
CLAN_ELDERS	wh3_main_ie_qb_brt_fay_enchantress_chalice_of_potions
CLAN_ELDERS	wh3_main_ie_qb_brt_fay_morgianas_mirror
CLAN_ELDERS	wh3_main_ie_qb_brt_louen_armour_of_brilliance
CLAN_ELDERS	wh3_main_ie_qb_brt_louen_sword_of_couronne
CLAN_ELDERS	wh3_main_ie_qb_brt_repanse_defend_or_conquer_crusader
CLAN_ELDERS	wh3_main_ie_qb_brt_repanse_defend_or_conquer_guardian
CLAN_ELDERS	wh3_main_ie_qb_brt_repanse_sword_of_lyonesse
CLAN_ELDERS	wh3_main_ie_qb_bst_final_battle_taurox
CLAN_ELDERS	wh3_main_ie_qb_bst_khazrak_one_eye_scourge
CLAN_ELDERS	wh3_main_ie_qb_bst_khazrak_one_eye_the_dark_mail
CLAN_ELDERS	wh3_main_ie_qb_bst_malagor_the_dark_omen_the_icons_of_vilification
CLAN_ELDERS	wh3_main_ie_qb_bst_morghur_stave_of_ruinous_corruption
CLAN_ELDERS	wh3_main_ie_qb_bst_taurox_rune_tortured_axes
CLAN_ELDERS	wh3_main_ie_qb_chs_archaon_armour_of_morkar
CLAN_ELDERS	wh3_main_ie_qb_chs_archaon_crown_of_domination
CLAN_ELDERS	wh3_main_ie_qb_chs_archaon_eye_of_sheerian
CLAN_ELDERS	wh3_main_ie_qb_chs_archaon_slayer_of_kings
CLAN_ELDERS	wh3_main_ie_qb_chs_kholek_suneater_starcrusher
CLAN_ELDERS	wh3_main_ie_qb_chs_prince_sigvald_auric_armour
CLAN_ELDERS	wh3_main_ie_qb_chs_prince_sigvald_sliverslash
CLAN_ELDERS	wh3_main_ie_qb_cst_aranessa_krakens_bane
CLAN_ELDERS	wh3_main_ie_qb_cst_cylostra_the_bordeleaux_flabellum
CLAN_ELDERS	wh3_main_ie_qb_cst_harkon_quest_for_slann_gold
CLAN_ELDERS	wh3_main_ie_qb_cst_noctilus_captain_roths_moondial
CLAN_ELDERS	wh3_main_ie_qb_def_hellebron_amulet_of_dark_fire
CLAN_ELDERS	wh3_main_ie_qb_def_hellebron_deathsword_and_the_cursed_blade
CLAN_ELDERS	wh3_main_ie_qb_def_lokhir_red_blades
CLAN_ELDERS	wh3_main_ie_qb_def_malekith_armour_of_midnight
CLAN_ELDERS	wh3_main_ie_qb_def_malekith_circlet_of_iron
CLAN_ELDERS	wh3_main_ie_qb_def_malekith_destroyer
CLAN_ELDERS	wh3_main_ie_qb_def_malekith_supreme_spellshield
CLAN_ELDERS	wh3_main_ie_qb_def_malus_warpsword_of_khaine
CLAN_ELDERS	wh3_main_ie_qb_def_morathi_amber_amulet
CLAN_ELDERS	wh3_main_ie_qb_def_morathi_heartrender_and_the_darksword
CLAN_ELDERS	wh3_main_ie_qb_def_morathi_wand_of_kharaidon
CLAN_ELDERS	wh3_main_ie_qb_def_rakarth_raid_the_zoo
CLAN_ELDERS	wh3_main_ie_qb_def_rakarth_whip_of_agony
CLAN_ELDERS	wh3_main_ie_qb_dwf_belegar_ironhammer_hammer_of_angrund
CLAN_ELDERS	wh3_main_ie_qb_dwf_belegar_ironhammer_shield_of_defiance
CLAN_ELDERS	wh3_main_ie_qb_dwf_grombrindal_armour_of_glimril
CLAN_ELDERS	wh3_main_ie_qb_dwf_grombrindal_rune_axe_of_grombrindal
CLAN_ELDERS	wh3_main_ie_qb_dwf_grombrindal_rune_cloak_of_valaya
CLAN_ELDERS	wh3_main_ie_qb_dwf_grombrindal_rune_helm_of_zhufbar
CLAN_ELDERS	wh3_main_ie_qb_dwf_thorek_final_battle_lost_vault
CLAN_ELDERS	wh3_main_ie_qb_dwf_thorek_klad_brakak
CLAN_ELDERS	wh3_main_ie_qb_dwf_thorek_rune_armour_quest
CLAN_ELDERS	wh3_main_ie_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour
CLAN_ELDERS	wh3_main_ie_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir
CLAN_ELDERS	wh3_main_ie_qb_dwf_thorgrim_grudgebearer_book_of_grudges
CLAN_ELDERS	wh3_main_ie_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz
CLAN_ELDERS	wh3_main_ie_qb_dwf_ungrim_ironfist_axe_of_dargo
CLAN_ELDERS	wh3_main_ie_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar
CLAN_ELDERS	wh3_main_ie_qb_dwf_ungrim_ironfist_slayer_crown
CLAN_ELDERS	wh3_main_ie_qb_emp_balthasar_gelt_amulet_of_sea_gold
CLAN_ELDERS	wh3_main_ie_qb_emp_balthasar_gelt_cloak_of_molten_metal
CLAN_ELDERS	wh3_main_ie_qb_emp_balthasar_gelt_staff_of_volans
CLAN_ELDERS	wh3_main_ie_qb_emp_karl_franz_ghal_maraz
CLAN_ELDERS	wh3_main_ie_qb_emp_karl_franz_reikland_runefang
CLAN_ELDERS	wh3_main_ie_qb_emp_karl_franz_silver_seal
CLAN_ELDERS	wh3_main_ie_qb_emp_volkmar_the_grim_jade_griffon
CLAN_ELDERS	wh3_main_ie_qb_emp_volkmar_the_grim_staff_of_command
CLAN_ELDERS	wh3_main_ie_qb_emp_wulfhart_amber_bow
CLAN_ELDERS	wh3_main_ie_qb_grn_azhag_the_slaughterer_azhags_ard_armour
CLAN_ELDERS	wh3_main_ie_qb_grn_azhag_the_slaughterer_crown_of_sorcery
CLAN_ELDERS	wh3_main_ie_qb_grn_azhag_the_slaughterer_slaggas_slashas
CLAN_ELDERS	wh3_main_ie_qb_grn_final_battle_grom
CLAN_ELDERS	wh3_main_ie_qb_grn_grimgor_ironhide_blood_forged_armour
CLAN_ELDERS	wh3_main_ie_qb_grn_grimgor_ironhide_gitsnik
CLAN_ELDERS	wh3_main_ie_qb_grn_grom_axe_of_grom
CLAN_ELDERS	wh3_main_ie_qb_grn_grom_lucky_banner
CLAN_ELDERS	wh3_main_ie_qb_grn_skarsnik_skarsniks_prodder
CLAN_ELDERS	wh3_main_ie_qb_grn_wurrzag_da_great_green_prophet_baleful_mask
