key	unbound_decision_item_type	conditionally_spawnable_force	plague	ritual	decision_interface	province_initiative	compass_direction	plague_component	plague_recipe	occupation_decision	teleportation_node_template	FIXME	culture_occupation_decision	compass_action	initiative	initiative_set
wh3_dlc23_faction_initiative_chd_missile_infantry_positive_8					faction_initiatives							true	0		wh3_dlc23_faction_initiative_chd_category_missile_infantry_8	wh3_dlc23_faction_initiative_set_chd_category_missile_infantry
wh3_dlc23_faction_initiative_chd_warmachines_artillery_positive_1					faction_initiatives							true	0		wh3_dlc23_faction_initiative_chd_category_warmachines_1	wh3_dlc23_faction_initiative_set_chd_category_warmachines
wh3_dlc23_faction_initiative_chd_warmachines_artillery_positive_2					faction_initiatives							true	0		wh3_dlc23_faction_initiative_chd_category_warmachines_2	wh3_dlc23_faction_initiative_set_chd_category_warmachines
wh3_dlc23_faction_initiative_chd_warmachines_artillery_positive_3					faction_initiatives							true	0		wh3_dlc23_faction_initiative_chd_category_warmachines_3	wh3_dlc23_faction_initiative_set_chd_category_warmachines
wh3_dlc23_faction_initiative_chd_warmachines_artillery_positive_4					faction_initiatives							true	0		wh3_dlc23_faction_initiative_chd_category_warmachines_4	wh3_dlc23_faction_initiative_set_chd_category_warmachines
wh3_dlc23_faction_initiative_chd_warmachines_artillery_positive_5					faction_initiatives							true	0		wh3_dlc23_faction_initiative_chd_category_warmachines_5	wh3_dlc23_faction_initiative_set_chd_category_warmachines
wh3_dlc23_faction_initiative_chd_warmachines_artillery_positive_6					faction_initiatives							true	0		wh3_dlc23_faction_initiative_chd_category_warmachines_6	wh3_dlc23_faction_initiative_set_chd_category_warmachines
wh3_dlc23_faction_initiative_chd_warmachines_artillery_positive_7					faction_initiatives							true	0		wh3_dlc23_faction_initiative_chd_category_warmachines_7	wh3_dlc23_faction_initiative_set_chd_category_warmachines
wh3_dlc23_faction_initiative_chd_warmachines_artillery_positive_8					faction_initiatives							true	0		wh3_dlc23_faction_initiative_chd_category_warmachines_8	wh3_dlc23_faction_initiative_set_chd_category_warmachines
wh3_dlc23_province_initiative_chd_architects					province_initiatives	wh3_dlc23_edict_chd_architects						true	0			
wh3_dlc23_province_initiative_chd_armaments					province_initiatives	wh3_dlc23_edict_chd_armaments						true	0			
wh3_dlc23_province_initiative_chd_higher_quotas					province_initiatives	wh3_dlc23_edict_chd_higher_quotas						true	0			
wh3_dlc23_province_initiative_chd_smoke_stacks					province_initiatives	wh3_dlc23_edict_chd_smoke_stacks						true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_industry_1				wh3_dlc23_ritual_chd_toz_slot_t1_industry_1	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_industry_2				wh3_dlc23_ritual_chd_toz_slot_t1_industry_2	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_industry_3				wh3_dlc23_ritual_chd_toz_slot_t1_industry_3	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_industry_4				wh3_dlc23_ritual_chd_toz_slot_t1_industry_4	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_military_1				wh3_dlc23_ritual_chd_toz_slot_t1_military_1	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_military_2				wh3_dlc23_ritual_chd_toz_slot_t1_military_2	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_military_3				wh3_dlc23_ritual_chd_toz_slot_t1_military_3	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_military_4				wh3_dlc23_ritual_chd_toz_slot_t1_military_4	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_1				wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_1	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_2				wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_2	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_3				wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_3	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_4				wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_4	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t2_industry_1				wh3_dlc23_ritual_chd_toz_slot_t2_industry_1	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t2_industry_2				wh3_dlc23_ritual_chd_toz_slot_t2_industry_2	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t2_industry_3				wh3_dlc23_ritual_chd_toz_slot_t2_industry_3	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t2_military_1				wh3_dlc23_ritual_chd_toz_slot_t2_military_1	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t2_military_2				wh3_dlc23_ritual_chd_toz_slot_t2_military_2	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t2_military_3				wh3_dlc23_ritual_chd_toz_slot_t2_military_3	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_1				wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_1	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_2				wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_2	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_3				wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_3	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t3_industry_1				wh3_dlc23_ritual_chd_toz_slot_t3_industry_1	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t3_industry_2				wh3_dlc23_ritual_chd_toz_slot_t3_industry_2	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t3_military_1				wh3_dlc23_ritual_chd_toz_slot_t3_military_1	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t3_military_2				wh3_dlc23_ritual_chd_toz_slot_t3_military_2	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_1				wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_1	rituals							true	0			
wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_2				wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_2	rituals							true	0			
wh3_dlc24_character_initiative_ascend_lord_to_daemon_prince_tzeentch_set_vilitch					character_initiatives							true	0		wh3_dlc20_character_initiative_ascend_lord_to_daemon_prince_tzeentch	wh3_dlc24_character_initiative_set_lord_mtze_upgrades
wh3_dlc24_character_initiative_ascend_lord_to_daemon_prince_tzeentch_set_warriors					character_initiatives							true	0		wh3_dlc20_character_initiative_ascend_lord_to_daemon_prince_tzeentch	wh3_dlc24_character_initiative_set_lord_mtze_upgrades
wh3_dlc24_character_initiative_devote_exalted_hero_to_nurgle_set_vilitch					character_initiatives							true	0		wh3_dlc24_character_initiative_devote_exalted_hero_to_tzeentch	wh3_dlc20_character_initiative_set_exalted_hero_upgrades_vilitch
wh3_dlc24_character_initiative_devote_exalted_hero_to_tzeentch_set_warriors					character_initiatives							true	0		wh3_dlc24_character_initiative_devote_exalted_hero_to_tzeentch	wh3_dlc20_character_initiative_set_exalted_hero_upgrades_warriors
wh3_dlc24_character_initiative_devote_lord_to_slaanesh_set_vilitch					character_initiatives							true	0		wh3_dlc24_character_initiative_devote_lord_to_tzeentch	wh3_dlc20_character_initiative_set_lord_upgrades_vilitch
wh3_dlc24_character_initiative_devote_lord_to_tzeentch_set_warriors					character_initiatives							true	0		wh3_dlc24_character_initiative_devote_lord_to_tzeentch	wh3_dlc20_character_initiative_set_lord_upgrades_warriors
wh3_dlc24_compass_advanced_ashshair					compass		wh3_dlc24_compass_advanced_ashshair					true	0			
wh3_dlc24_compass_advanced_broken_lands					compass		wh3_dlc24_compass_advanced_broken_lands					true	0			
wh3_dlc24_compass_advanced_dragon_river					compass		wh3_dlc24_compass_advanced_dragon_river					true	0			
wh3_dlc24_compass_advanced_nonchang_basin					compass		wh3_dlc24_compass_advanced_nonchang_basin					true	0			
wh3_dlc24_faction_initiative_chs_tzeentch_3_units_changebringers_set					faction_initiatives							true	0		wh3_dlc24_faction_initiative_chs_tzeentch_3_units_changebringers	wh3_dlc20_faction_initiative_set_chs_tzeentch
wh3_dlc24_faction_initiative_chs_tzeentch_3_units_cockatrice_set					faction_initiatives							true	0		wh3_dlc24_faction_initiative_chs_tzeentch_3_units_cockatrice	wh3_dlc20_faction_initiative_set_chs_tzeentch
wh3_dlc24_faction_initiative_chs_tzeentch_3_units_mutalith_vortex_beast_set					faction_initiatives							true	0		wh3_dlc24_faction_initiative_chs_tzeentch_3_units_mutalith_vortex_beast	wh3_dlc20_faction_initiative_set_chs_tzeentch
wh3_dlc24_ritual_cth_mos_balance_army_harmony_supremacy				wh3_dlc24_ritual_cth_mos_balance_army_harmony_supremacy	rituals							true	0			
wh3_dlc24_ritual_cth_mos_balance_faction_gain_doctrine				wh3_dlc24_ritual_cth_mos_balance_faction_gain_doctrine	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_army_combat_buff				wh3_dlc24_ritual_cth_mos_steel_army_combat_buff	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_army_loan_target				wh3_dlc24_ritual_cth_mos_steel_army_loan_target	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_army_replenishment				wh3_dlc24_ritual_cth_mos_steel_army_replenishment	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_army_rush_recruitment				wh3_dlc24_ritual_cth_mos_steel_army_rush_recruitment	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_army_trespassing_immunity				wh3_dlc24_ritual_cth_mos_steel_army_trespassing_immunity	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_faction_ancillary_generation				wh3_dlc24_ritual_cth_mos_steel_faction_ancillary_generation	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_faction_force_agent_success				wh3_dlc24_ritual_cth_mos_steel_faction_force_agent_success	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_faction_refresh_action_points				wh3_dlc24_ritual_cth_mos_steel_faction_refresh_action_points	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_settlement_generate_temporary_army				wh3_dlc24_ritual_cth_mos_steel_settlement_generate_temporary_army	rituals							true	0			
wh3_dlc24_ritual_cth_mos_steel_settlement_type_switch_commercial				wh3_dlc24_ritual_cth_mos_steel_settlement_type_switch_commercial	rituals							true	0			
wh3_dlc24_ritual_cth_mos_stone_army_wom_restore				wh3_dlc24_ritual_cth_mos_stone_army_wom_restore	rituals							true	0			
wh3_dlc24_ritual_cth_mos_stone_character_xp				wh3_dlc24_ritual_cth_mos_stone_character_xp	rituals							true	0			
wh3_dlc24_ritual_cth_mos_stone_faction_steal_background_income				wh3_dlc24_ritual_cth_mos_stone_faction_steal_background_income	rituals							true	0			
wh3_dlc24_ritual_cth_mos_stone_faction_treachery_reset				wh3_dlc24_ritual_cth_mos_stone_faction_treachery_reset	rituals							true	0			
wh3_dlc24_ritual_cth_mos_stone_province_control_corruption_reset				wh3_dlc24_ritual_cth_mos_stone_province_control_corruption_reset	rituals							true	0			
wh3_dlc24_ritual_cth_mos_stone_settlement_generate_elite_astromancer				wh3_dlc24_ritual_cth_mos_stone_settlement_generate_elite_astromancer	rituals							true	0			
wh3_dlc24_ritual_cth_mos_stone_settlement_harmony_swap				wh3_dlc24_ritual_cth_mos_stone_settlement_harmony_swap	rituals							true	0			
wh3_dlc24_ritual_cth_mos_stone_settlement_rush_construction				wh3_dlc24_ritual_cth_mos_stone_settlement_rush_construction	rituals							true	0			
wh3_dlc24_ritual_cth_mos_stone_settlement_type_switch_fortress				wh3_dlc24_ritual_cth_mos_stone_settlement_type_switch_fortress	rituals							true	0			
wh3_dlc25_character_initiative_ascend_chaos_lord_to_daemon_prince_nurgle_set_festus					character_initiatives							true	0		wh3_dlc20_character_initiative_ascend_lord_to_daemon_prince_nurgle	wh3_dlc25_character_initiative_set_lord_mnur_upgrades
wh3_dlc25_character_initiative_ascend_chaos_lord_to_daemon_prince_nurgle_set_warriors					character_initiatives							true	0		wh3_dlc20_character_initiative_ascend_lord_to_daemon_prince_nurgle	wh3_dlc25_character_initiative_set_lord_mnur_upgrades
wh3_dlc25_dwf_ritual_malakai_adventure_1				wh3_dlc25_malakai_feature_dragon_hunters_activate	rituals							true	0			
wh3_dlc25_dwf_ritual_malakai_adventure_2				wh3_dlc25_malakai_feature_dreadquake_destruction_activate	rituals							true	0			
wh3_dlc25_dwf_ritual_malakai_adventure_3				wh3_dlc25_malakai_feature_spider_swarm_activate	rituals							true	0			
wh3_dlc25_dwf_ritual_malakai_adventure_4				wh3_dlc25_malakai_feature_undead_empowered_activate	rituals							true	0			
wh3_dlc25_dwf_ritual_malakai_adventure_5				wh3_dlc25_malakai_feature_malevolent_tree_spirits_activate	rituals							true	0			
wh3_dlc25_dwf_ritual_malakai_adventure_6				wh3_dlc25_malakai_feature_exalted_bloodthirst_activate	rituals							true	0			
wh3_dlc25_dwf_ritual_malakai_adventure_7				wh3_dlc25_malakai_feature_warpstone_bomb_activate	rituals							true	0			
wh3_dlc25_dwf_ritual_mercenary_unit_pack_1				wh3_dlc25_dwf_ritual_mercenary_unit_pack_1	rituals							true	0			
wh3_dlc25_dwf_ritual_mercenary_unit_pack_2				wh3_dlc25_dwf_ritual_mercenary_unit_pack_2	rituals							true	0			
wh3_dlc25_dwf_ritual_mercenary_unit_pack_3				wh3_dlc25_dwf_ritual_mercenary_unit_pack_3	rituals							true	0			
wh3_dlc25_dwf_ritual_mercenary_unit_pack_4				wh3_dlc25_dwf_ritual_mercenary_unit_pack_4	rituals							true	0			
wh3_dlc25_dwf_ritual_mercenary_unit_pack_5				wh3_dlc25_dwf_ritual_mercenary_unit_pack_5	rituals							true	0			
wh3_dlc25_dwf_ritual_mercenary_unit_pack_6				wh3_dlc25_dwf_ritual_mercenary_unit_pack_6	rituals							true	0			
wh3_dlc25_dwf_ritual_mercenary_unit_pack_7				wh3_dlc25_dwf_ritual_mercenary_unit_pack_7	rituals							true	0			
wh3_dlc25_dwf_ritual_mercenary_unit_pack_8				wh3_dlc25_dwf_ritual_mercenary_unit_pack_8	rituals							true	0			
wh3_dlc25_emp_emperors_decrees_call_to_arms				wh3_dlc25_emperors_decrees_call_to_arms	rituals							true	0			
wh3_dlc25_emp_emperors_decrees_call_to_arms_upgraded				wh3_dlc25_emperors_decrees_call_to_arms_upgraded	rituals							true	0			
wh3_dlc25_emp_emperors_decrees_commendation				wh3_dlc25_emperors_decrees_imperial_commendation	rituals							true	0			
wh3_dlc25_emp_emperors_decrees_commendation_upgraded				wh3_dlc25_emperors_decrees_imperial_commendation_upgraded	rituals							true	0			
wh3_dlc25_emp_emperors_decrees_open_the_gates				wh3_dlc25_emperors_decrees_open_the_gates	rituals							true	0			
wh3_dlc25_emp_emperors_decrees_open_the_gates_upgraded				wh3_dlc25_emperors_decrees_open_the_gates_upgraded	rituals							true	0			
wh3_dlc25_faction_initiative_chs_nurgle_3_units_plague_ogres					faction_initiatives							true	0		wh3_dlc25_faction_initiative_chs_nurgle_3_units_plague_ogres	wh3_dlc20_faction_initiative_set_chs_nurgle
wh3_dlc25_faction_initiative_chs_nurgle_5_units_toad_dragon					faction_initiatives							true	0		wh3_dlc25_faction_initiative_chs_nurgle_5_units_toad_dragon	wh3_dlc20_faction_initiative_set_chs_nurgle
wh3_dlc25_plague_target_own_army_0				wh3_main_ritual_nur_plague_target_army	rituals				wh3_dlc25_plague_0			true	0			
wh3_dlc25_plague_target_own_army_1				wh3_main_ritual_nur_plague_target_army	rituals				wh3_dlc25_plague_1			true	0			
wh3_dlc25_plague_target_own_army_2				wh3_main_ritual_nur_plague_target_army	rituals				wh3_dlc25_plague_2			true	0			
wh3_dlc25_plague_target_own_army_2_festus_only				wh3_main_ritual_nur_plague_target_army	rituals				wh3_dlc25_plague_2_festus_only			true	0			
wh3_dlc25_plague_target_own_army_3				wh3_main_ritual_nur_plague_target_army	rituals				wh3_dlc25_plague_3			true	0			
wh3_dlc25_plague_target_own_army_base				wh3_main_ritual_nur_plague_target_army	rituals				wh3_dlc25_plague_base			true	0			
wh3_dlc25_ritual_emp_com_amber_cata_spell				wh3_dlc25_college_of_magic_amber_cata_spell	rituals							true	0			
wh3_dlc25_ritual_emp_com_amber_costs				wh3_dlc25_college_of_magic_amber_costs	rituals							true	0			
wh3_dlc25_ritual_emp_com_amber_item				wh3_dlc25_college_of_magic_amber_item	rituals							true	0			
wh3_dlc25_ritual_emp_com_amber_summon				wh3_dlc25_college_of_magic_amber_summon	rituals							true	0			
wh3_dlc25_ritual_emp_com_amber_wizard				wh3_dlc25_college_of_magic_wizard_amber	rituals							true	0			
wh3_dlc25_ritual_emp_com_amethyst_cata_spell				wh3_dlc25_college_of_magic_amethyst_cata_spell	rituals							true	0			
wh3_dlc25_ritual_emp_com_amethyst_costs				wh3_dlc25_college_of_magic_amethyst_costs	rituals							true	0			
wh3_dlc25_ritual_emp_com_amethyst_item				wh3_dlc25_college_of_magic_amethyst_item	rituals							true	0			
wh3_dlc25_ritual_emp_com_amethyst_wizard				wh3_dlc25_college_of_magic_wizard_amethyst	rituals							true	0			
wh3_dlc25_ritual_emp_com_bright_cata_spell				wh3_dlc25_college_of_magic_bright_cata_spell	rituals							true	0			
wh3_dlc25_ritual_emp_com_bright_costs				wh3_dlc25_college_of_magic_bright_costs	rituals							true	0			
wh3_dlc25_ritual_emp_com_bright_damage_walls				wh3_dlc25_college_of_magic_bright_damage_walls	rituals							true	0			
wh3_dlc25_ritual_emp_com_bright_item				wh3_dlc25_college_of_magic_bright_item	rituals							true	0			
wh3_dlc25_ritual_emp_com_bright_wizard				wh3_dlc25_college_of_magic_wizard_bright	rituals							true	0			
wh3_dlc25_ritual_emp_com_celestial_cata_spell				wh3_dlc25_college_of_magic_celestial_cata_spell	rituals							true	0			
wh3_dlc25_ritual_emp_com_celestial_costs				wh3_dlc25_college_of_magic_celestial_costs	rituals							true	0			
wh3_dlc25_ritual_emp_com_celestial_item				wh3_dlc25_college_of_magic_celestial_item	rituals							true	0			
wh3_dlc25_ritual_emp_com_celestial_wizard				wh3_dlc25_college_of_magic_wizard_celestial	rituals							true	0			
wh3_dlc25_ritual_emp_com_grey_ambush_attack				wh3_dlc25_college_of_magic_grey_ambush_attack	rituals							true	0			
wh3_dlc25_ritual_emp_com_grey_cata_spell				wh3_dlc25_college_of_magic_grey_cata_spell	rituals							true	0			
wh3_dlc25_ritual_emp_com_grey_costs				wh3_dlc25_college_of_magic_grey_costs	rituals							true	0			
wh3_dlc25_ritual_emp_com_grey_item				wh3_dlc25_college_of_magic_grey_item	rituals							true	0			
wh3_dlc25_ritual_emp_com_grey_wizard				wh3_dlc25_college_of_magic_wizard_grey	rituals							true	0			
wh3_dlc25_ritual_emp_com_jade_cata_spell				wh3_dlc25_college_of_magic_jade_cata_spell	rituals							true	0			
wh3_dlc25_ritual_emp_com_jade_costs				wh3_dlc25_college_of_magic_jade_costs	rituals							true	0			
wh3_dlc25_ritual_emp_com_jade_item				wh3_dlc25_college_of_magic_jade_item	rituals							true	0			
wh3_dlc25_ritual_emp_com_jade_wizard				wh3_dlc25_college_of_magic_wizard_jade	rituals							true	0			
wh3_dlc25_ritual_emp_com_light_barrier				wh3_dlc25_college_of_magic_light_barrier	rituals							true	0			
wh3_dlc25_ritual_emp_com_light_cata_spell				wh3_dlc25_college_of_magic_light_cata_spell	rituals							true	0			
wh3_dlc25_ritual_emp_com_light_costs				wh3_dlc25_college_of_magic_light_costs	rituals							true	0			
wh3_dlc25_ritual_emp_com_light_item				wh3_dlc25_college_of_magic_light_item	rituals							true	0			
wh3_dlc25_ritual_emp_com_light_wizard				wh3_dlc25_college_of_magic_wizard_light	rituals							true	0			
wh3_dlc25_ritual_emp_com_metal_armour				wh3_dlc25_college_of_magic_metal_armour	rituals							true	0			
wh3_dlc25_ritual_emp_com_metal_cata_spell				wh3_dlc25_college_of_magic_metal_cata_spell	rituals							true	0			
wh3_dlc25_ritual_emp_com_metal_corrosion				wh3_dlc25_college_of_magic_metal_corrosion	rituals							true	0			
wh3_dlc25_ritual_emp_com_metal_costs				wh3_dlc25_college_of_magic_metal_costs	rituals							true	0			
wh3_dlc25_ritual_emp_com_metal_transmutation				wh3_dlc25_college_of_magic_metal_transmutation	rituals							true	0			
wh3_dlc25_ritual_emp_com_metal_weapon				wh3_dlc25_college_of_magic_metal_weapon	rituals							true	0			
wh3_dlc25_ritual_emp_com_metal_wizard				wh3_dlc25_college_of_magic_wizard_metal	rituals							true	0			
wh3_dlc25_ritual_emp_don_amethyst_ironsides_1				wh3_dlc25_ritual_emp_don_amethyst_ironsides_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_amethyst_ironsides_2				wh3_dlc25_ritual_emp_don_amethyst_ironsides_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_amethyst_ironsides_3				wh3_dlc25_ritual_emp_don_amethyst_ironsides_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_amethyst_ironsides_4				wh3_dlc25_ritual_emp_don_amethyst_ironsides_4	rituals							true	0			
wh3_dlc25_ritual_emp_don_amethyst_ironsides_cap				wh3_dlc25_ritual_emp_don_amethyst_ironsides_cap	rituals							true	0			
wh3_dlc25_ritual_emp_don_bjuna_bombard				wh3_dlc25_ritual_emp_don_bjuna_bombard	rituals							true	0			
wh3_dlc25_ritual_emp_don_black_rose_1				wh3_dlc25_ritual_emp_don_black_rose_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_black_rose_2				wh3_dlc25_ritual_emp_don_black_rose_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_black_rose_3				wh3_dlc25_ritual_emp_don_black_rose_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_black_rose_4				wh3_dlc25_ritual_emp_don_black_rose_4	rituals							true	0			
wh3_dlc25_ritual_emp_don_black_rose_cap				wh3_dlc25_ritual_emp_don_black_rose_cap	rituals							true	0			
wh3_dlc25_ritual_emp_don_buckshot_reaper_1				wh3_dlc25_ritual_emp_don_buckshot_reaper_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_buckshot_reaper_2				wh3_dlc25_ritual_emp_don_buckshot_reaper_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_buckshot_reaper_3				wh3_dlc25_ritual_emp_don_buckshot_reaper_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_buckshot_reaper_4				wh3_dlc25_ritual_emp_don_buckshot_reaper_4	rituals							true	0			
wh3_dlc25_ritual_emp_don_buckshot_reaper_cap				wh3_dlc25_ritual_emp_don_buckshot_reaper_cap	rituals							true	0			
wh3_dlc25_ritual_emp_don_cannons_1				wh3_dlc25_ritual_emp_don_cannons_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_cannons_2				wh3_dlc25_ritual_emp_don_cannons_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_cannons_3				wh3_dlc25_ritual_emp_don_cannons_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_cav_guns_1				wh3_dlc25_ritual_emp_don_cav_guns_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_cav_guns_2				wh3_dlc25_ritual_emp_don_cav_guns_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_cav_guns_3				wh3_dlc25_ritual_emp_don_cav_guns_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_deathstorm_battery_1				wh3_dlc25_ritual_emp_don_deathstorm_battery_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_deathstorm_battery_2				wh3_dlc25_ritual_emp_don_deathstorm_battery_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_deathstorm_battery_3				wh3_dlc25_ritual_emp_don_deathstorm_battery_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_deathstorm_battery_4				wh3_dlc25_ritual_emp_don_deathstorm_battery_4	rituals							true	0			
wh3_dlc25_ritual_emp_don_deathstorm_battery_cap				wh3_dlc25_ritual_emp_don_deathstorm_battery_cap	rituals							true	0			
wh3_dlc25_ritual_emp_don_helblasters_1				wh3_dlc25_ritual_emp_don_helblasters_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_helblasters_2				wh3_dlc25_ritual_emp_don_helblasters_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_helblasters_3				wh3_dlc25_ritual_emp_don_helblasters_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_helstorm_1				wh3_dlc25_ritual_emp_don_helstorm_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_helstorm_2				wh3_dlc25_ritual_emp_don_helstorm_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_helstorm_3				wh3_dlc25_ritual_emp_don_helstorm_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_inf_guns_1				wh3_dlc25_ritual_emp_don_inf_guns_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_inf_guns_2				wh3_dlc25_ritual_emp_don_inf_guns_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_inf_guns_3				wh3_dlc25_ritual_emp_don_inf_guns_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_land_ship_1				wh3_dlc25_ritual_emp_don_land_ship_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_land_ship_2				wh3_dlc25_ritual_emp_don_land_ship_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_land_ship_3				wh3_dlc25_ritual_emp_don_land_ship_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_mortors_1				wh3_dlc25_ritual_emp_don_mortors_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_mortors_2				wh3_dlc25_ritual_emp_don_mortors_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_mortors_3				wh3_dlc25_ritual_emp_don_mortors_3	rituals							true	0			
wh3_dlc25_ritual_emp_don_purple_eclipse				wh3_dlc25_ritual_emp_don_purple_eclipse	rituals							true	0			
wh3_dlc25_ritual_emp_don_spirit_barrage				wh3_dlc25_ritual_emp_don_spirit_barrage	rituals							true	0			
wh3_dlc25_ritual_emp_don_steam_tank_1				wh3_dlc25_ritual_emp_don_steam_tank_1	rituals							true	0			
wh3_dlc25_ritual_emp_don_steam_tank_2				wh3_dlc25_ritual_emp_don_steam_tank_2	rituals							true	0			
wh3_dlc25_ritual_emp_don_steam_tank_3				wh3_dlc25_ritual_emp_don_steam_tank_3	rituals							true	0			
wh3_dlc25_ritual_nur_bray_shaman_centigors				wh3_dlc25_ritual_nur_bray_shaman_centigors	rituals							true	0			
wh3_dlc25_ritual_nur_bray_shaman_cygor				wh3_dlc25_ritual_nur_bray_shaman_cygor	rituals							true	0			
wh3_dlc25_ritual_nur_bray_shaman_ghorgon				wh3_dlc25_ritual_nur_bray_shaman_ghorgon	rituals							true	0			
wh3_dlc25_ritual_nur_bray_shaman_recruit				wh3_dlc25_ritual_nur_bray_shaman_recruit	rituals							true	0			
wh3_dlc25_ritual_nur_castellan_blunderbusses				wh3_dlc25_ritual_nur_castellan_blunderbusses	rituals							true	0			
wh3_dlc25_ritual_nur_castellan_dreadquake				wh3_dlc25_ritual_nur_castellan_dreadquake	rituals							true	0			
wh3_dlc25_ritual_nur_castellan_fireglaives				wh3_dlc25_ritual_nur_castellan_fireglaives	rituals							true	0			
wh3_dlc25_ritual_nur_castellan_recruit				wh3_dlc25_ritual_nur_castellan_recruit	rituals							true	0			
wh3_dlc25_ritual_nur_exalted_hero_aspiring_champions				wh3_dlc25_ritual_nur_exalted_hero_aspiring_champions	rituals							true	0			
wh3_dlc25_ritual_nur_exalted_hero_dragon_ogre				wh3_dlc25_ritual_nur_exalted_hero_dragon_ogre	rituals							true	0			
