character_item	character_name
wh_dlc06_anc_arcane_item_squiggly_beast	wh3_dlc23_endless_survival_grn_cha_wurrzag
wh_dlc06_anc_weapon_bonewood_staff	wh3_dlc23_endless_survival_grn_cha_wurrzag
wh2_dlc10_anc_arcane_item_stave_of_avelorn	wh3_dlc23_endless_survival_hef_cha_alarielle_the_radiant
wh2_dlc10_anc_enchanted_item_star_of_avelorn	wh3_dlc23_endless_survival_hef_cha_alarielle_the_radiant
wh2_dlc10_anc_talisman_shieldstone_of_isha	wh3_dlc23_endless_survival_hef_cha_alarielle_the_radiant
wh2_dlc10_anc_enchanted_item_the_shadow_crown	wh3_dlc23_endless_survival_hef_cha_alith_anar
wh2_dlc10_anc_talisman_stone_of_midnight	wh3_dlc23_endless_survival_hef_cha_alith_anar
wh2_dlc10_anc_weapon_moonbow	wh3_dlc23_endless_survival_hef_cha_alith_anar
wh2_dlc15_anc_armour_helm_of_yvresse	wh3_dlc23_endless_survival_hef_cha_eltharion_the_grim
wh2_dlc15_anc_weapon_fangsword_of_eltharion	wh3_dlc23_endless_survival_hef_cha_eltharion_the_grim
wh2_dlc15_anc_armour_armour_of_caledor	wh3_dlc23_endless_survival_hef_cha_imrik
wh2_dlc15_anc_weapon_star_lance	wh3_dlc23_endless_survival_hef_cha_imrik
wh2_main_anc_enchanted_item_scroll_of_hoeth	wh3_dlc23_endless_survival_hef_cha_teclis
wh2_main_anc_weapon_sword_of_teclis	wh3_dlc23_endless_survival_hef_cha_teclis
wh2_main_anc_enchanted_item_heart_of_avelorn	wh3_dlc23_endless_survival_hef_cha_tyrion
wh2_main_anc_weapon_sunfang	wh3_dlc23_endless_survival_hef_cha_tyrion
wh3_main_anc_weapon_slaughter_and_carnage	wh3_dlc23_endless_survival_kho_cha_skarbrand
wh3_dlc20_anc_armour_the_scarlet_armour	wh3_dlc23_endless_survival_kho_cha_valkia
wh3_dlc20_anc_enchanted_item_daemonshield	wh3_dlc23_endless_survival_kho_cha_valkia
wh3_dlc20_anc_weapon_the_spear_slaupnir	wh3_dlc23_endless_survival_kho_cha_valkia
wh3_main_anc_armour_armour_of_ursun	wh3_dlc23_endless_survival_ksl_cha_boris
wh3_main_anc_weapon_shard_blade	wh3_dlc23_endless_survival_ksl_cha_boris
wh3_main_anc_armour_the_crystal_cloak	wh3_dlc23_endless_survival_ksl_cha_katarin
wh3_main_anc_weapon_frost_fang	wh3_dlc23_endless_survival_ksl_cha_katarin
wh3_main_anc_weapon_the_burning_brazier	wh3_dlc23_endless_survival_ksl_cha_kostaltyn
wh2_dlc13_anc_armour_the_shield_of_aeons	wh3_dlc23_endless_survival_lzd_cha_gor_rok
wh2_dlc13_anc_weapon_mace_of_ulumak	wh3_dlc23_endless_survival_lzd_cha_gor_rok
wh2_main_anc_enchanted_item_hand_of_gods	wh3_dlc23_endless_survival_lzd_cha_kroq_gar
wh2_main_anc_magic_standard_sunburst_standard_of_hexoatl	wh3_dlc23_endless_survival_lzd_cha_lord_mazdamundi
wh2_dlc13_anc_enchanted_item_golden_tributes	wh3_dlc23_endless_survival_lzd_cha_nakai
wh2_dlc17_anc_weapon_the_golden_blowpipe_of_ptoohee	wh3_dlc23_endless_survival_lzd_cha_oxyotl
wh2_dlc12_anc_enchanted_item_plaque_of_sotek	wh3_dlc23_endless_survival_lzd_cha_tehenhauin
wh2_dlc12_anc_weapon_blade_of_the_serpents_tongue	wh3_dlc23_endless_survival_lzd_cha_tehenhauin
wh2_dlc12_anc_enchanted_item_mask_of_heavens	wh3_dlc23_endless_survival_lzd_cha_tiktaqto
wh2_dlc12_anc_weapon_the_blade_of_ancient_skies	wh3_dlc23_endless_survival_lzd_cha_tiktaqto
wh2_pro08_anc_weapon_felix_sword	wh3_dlc23_endless_survival_neu_cha_felix
wh2_pro08_anc_weapon_gotrek_axe	wh3_dlc23_endless_survival_neu_cha_gotrek
wh_dlc08_anc_enchanted_item_wintertooth_crown	wh3_dlc23_endless_survival_nor_cha_throgg
wh_dlc08_anc_weapon_sword_of_torgald	wh3_dlc23_endless_survival_nor_cha_wulfrik
wh3_dlc20_anc_enchanted_item_pestilent_potions	wh3_dlc23_endless_survival_nur_cha_festus
wh3_main_anc_talisman_overtyrants_crown	wh3_dlc23_endless_survival_ogr_cha_greasus_goldtooth
wh3_main_anc_weapon_sceptre_of_titans	wh3_dlc23_endless_survival_ogr_cha_greasus_goldtooth
wh3_main_anc_enchanted_item_cauldron_of_the_great_maw	wh3_dlc23_endless_survival_ogr_cha_skrag_the_slaughterer
wh2_dlc14_anc_armour_the_cloak_of_shadows	wh3_dlc23_endless_survival_skv_cha_deathmaster_snikch
wh2_dlc14_anc_weapon_whirl_of_weeping_blades	wh3_dlc23_endless_survival_skv_cha_deathmaster_snikch
wh2_dlc12_anc_weapon_storm_daemon	wh3_dlc23_endless_survival_skv_cha_ikit_claw
wh2_main_anc_arcane_item_the_liber_bubonicus	wh3_dlc23_endless_survival_skv_cha_lord_skrolk
wh2_main_anc_weapon_rod_of_corruption	wh3_dlc23_endless_survival_skv_cha_lord_skrolk
wh2_main_anc_armour_warp_shard_armour	wh3_dlc23_endless_survival_skv_cha_queek_headtaker
wh2_main_anc_weapon_dwarf_gouger	wh3_dlc23_endless_survival_skv_cha_queek_headtaker
wh2_dlc16_anc_enchanted_item_whip_of_domination	wh3_dlc23_endless_survival_skv_cha_throt_the_unclean
wh2_dlc16_anc_weapon_creature_killer	wh3_dlc23_endless_survival_skv_cha_throt_the_unclean
wh2_dlc09_anc_enchanted_item_lucky_skullhelm	wh3_dlc23_endless_survival_skv_cha_tretch_craventail
wh3_dlc20_anc_weapon_daemonblade	wh3_dlc23_endless_survival_sla_cha_azazel
wh3_main_anc_weapon_witstealer_sword	wh3_dlc23_endless_survival_sla_cha_nkari
wh2_dlc09_anc_arcane_item_staff_of_nagash	wh3_dlc23_endless_survival_tmb_cha_arkhan
wh2_dlc09_anc_weapon_the_tomb_blade_of_arkhan	wh3_dlc23_endless_survival_tmb_cha_arkhan
wh2_dlc09_anc_weapon_the_venom_staff	wh3_dlc23_endless_survival_tmb_cha_khalida
wh2_dlc09_anc_arcane_item_the_liche_staff	wh3_dlc23_endless_survival_tmb_cha_khatep
wh2_dlc09_anc_enchanted_item_the_crown_of_nehekhara	wh3_dlc23_endless_survival_tmb_cha_settra
wh2_dlc09_anc_weapon_the_blessed_blade_of_ptra	wh3_dlc23_endless_survival_tmb_cha_settra
wh3_main_anc_arcane_item_staff_of_tomorrow	wh3_dlc23_endless_survival_tze_cha_kairos_fateweaver
wh3_main_anc_arcane_item_void_pendulum	wh3_dlc23_endless_survival_tze_cha_kairos_fateweaver
wh3_dlc20_anc_arcane_item_vessel_of_chaos	wh3_dlc23_endless_survival_tze_cha_vilitch
wh_main_anc_armour_charmed_shield	wh3_dlc23_endless_survival_vmp_cha_heinrich_kemmler
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh3_dlc23_endless_survival_vmp_cha_heinrich_kemmler
wh_main_anc_weapon_chaos_tomb_blade	wh3_dlc23_endless_survival_vmp_cha_heinrich_kemmler
wh_dlc04_anc_arcane_item_the_liber_noctus	wh3_dlc23_endless_survival_vmp_cha_helman_ghorst
wh_pro02_anc_enchanted_item_blood_chalice_of_bathori	wh3_dlc23_endless_survival_vmp_cha_isabella_von_carstein
wh_main_anc_weapon_sword_of_unholy_power	wh3_dlc23_endless_survival_vmp_cha_mannfred_von_carstein
wh_main_anc_arcane_item_scroll_of_leeching	wh3_dlc23_endless_survival_vmp_cha_red_duke
wh_main_anc_enchanted_item_potion_of_strength	wh3_dlc23_endless_survival_vmp_cha_red_duke
wh_dlc04_anc_talisman_the_carstein_ring	wh3_dlc23_endless_survival_vmp_cha_vlad_von_carstein
wh_dlc04_anc_weapon_blood_drinker	wh3_dlc23_endless_survival_vmp_cha_vlad_von_carstein
wh2_dlc16_anc_enchanted_item_acorns_of_the_oak_of_ages	wh3_dlc23_endless_survival_wef_cha_ariel
wh2_dlc16_anc_talisman_berry_wine	wh3_dlc23_endless_survival_wef_cha_ariel
wh2_dlc16_anc_weapon_dart_of_doom	wh3_dlc23_endless_survival_wef_cha_ariel
wh2_dlc16_anc_enchanted_item_fang_of_taalroth	wh3_dlc23_endless_survival_wef_cha_drycha
wh_dlc05_anc_weapon_daiths_sword	wh3_dlc23_endless_survival_wef_cha_durthu
wh_dlc05_anc_enchanted_item_horn_of_the_wild_hunt	wh3_dlc23_endless_survival_wef_cha_orion
wh_dlc05_anc_talisman_cloak_of_isha	wh3_dlc23_endless_survival_wef_cha_orion
wh2_dlc16_anc_enchanted_item_eagle_quiver_3	wh3_dlc23_endless_survival_wef_cha_sisters_of_twilight
wh2_dlc17_anc_mount_dwf_thorek_anvil_of_doom	wh3_dlc23_final_battle_final_boss_dwf_cha_thorek_0
wh3_dlc23_anc_arcane_item_blood_shard	wh3_dlc23_neu_cha_ulrika
wh3_dlc23_anc_weapon_item_silver_dagger	wh3_dlc23_neu_cha_ulrika
wh3_dlc23_anc_arcane_item_daemonspite_crucible	wh3_dlc23_qb_chd_drazhoath_hellshard_amulet_player_drazhoath
wh3_dlc23_anc_weapon_the_graven_sceptre	wh3_dlc23_qb_chd_drazhoath_hellshard_amulet_player_drazhoath
wh3_dlc23_anc_armour_chd_armour_of_gazrakh	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_player_zhatan
wh3_dlc23_anc_weapon_chd_the_obsidian_axe	wh3_dlc23_qb_chd_zhatan_chaos_runeshield_player_zhatan
wh3_dlc24_anc_arcane_item_sentient_stormcloud	wh3_dlc24_chs_cha_chaos_lord_mtze
wh3_dlc24_anc_enchanted_item_mirror_of_knowledge	wh3_dlc24_chs_cha_chaos_lord_mtze
wh3_dlc24_anc_enchanted_item_book_of_secrets	wh3_dlc24_chs_cha_exalted_hero_mtze
wh3_dlc24_anc_talisman_the_golden_eye_of_tzeentch	wh3_dlc24_chs_cha_exalted_hero_mtze
wh_dlc03_anc_weapon_the_brass_cleaver	wh3_dlc24_cth_cha_celestial_general_yang
wh_main_anc_enchanted_item_potion_of_speed	wh3_dlc24_cth_cha_celestial_general_yang
wh3_main_anc_weapon_nuku_chos_crossbow	wh3_dlc24_cth_cha_gate_master
wh_main_anc_weapon_warrior_bane	wh3_dlc24_cth_cha_gate_master
wh3_dlc24_anc_weapon_wind_bow	wh3_dlc24_cth_cha_saytang_the_watcher
wh3_dlc24_anc_armour_armour_of_the_dragons_gaze	wh3_dlc24_cth_cha_yuan_bo_human
wh3_dlc24_anc_weapon_the_dragons_fang	wh3_dlc24_cth_cha_yuan_bo_human
wh2_main_anc_magic_standard_sunburst_standard_of_hexoatl	wh3_dlc24_cth_yuan_bo_compass_enemy_lord_mazdamundi
wh2_dlc12_anc_enchanted_item_plaque_of_sotek	wh3_dlc24_cth_yuan_bo_compass_enemy_tehenhauin
wh2_dlc12_anc_weapon_blade_of_the_serpents_tongue	wh3_dlc24_cth_yuan_bo_compass_enemy_tehenhauin
wh3_dlc24_anc_enchanted_item_blessed_helm_of_the_oblast	wh3_dlc24_ksl_cha_druzhina
wh3_dlc24_anc_enchanted_item_totem_of_ursus	wh3_dlc24_ksl_cha_golden_knight_0
wh3_dlc24_anc_weapon_ursuns_claw	wh3_dlc24_ksl_cha_golden_knight_0
wh3_dlc24_anc_arcane_item_crown_of_claws	wh3_dlc24_ksl_cha_mother_ostankya
wh_main_anc_arcane_item_power_stone	wh3_dlc24_ksl_mother_ostankya_hex_jinxed_land_enemy_spellsinger_life
wh_main_anc_talisman_opal_amulet	wh3_dlc24_ksl_mother_ostankya_hex_jinxed_land_enemy_spellsinger_life
wh_main_anc_enchanted_item_crown_of_command	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_arch_lector
wh_main_anc_magic_standard_banner_of_eternal_flame	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_arch_lector
wh_main_anc_weapon_the_mace_of_helsturm	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_arch_lector
wh_main_anc_armour_charmed_shield	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_general
wh_main_anc_weapon_runefang	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_general
wh_main_anc_armour_glittering_scales	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_huntsmarshal
wh_main_anc_enchanted_item_crown_of_command	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_huntsmarshal
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_wizard_life
wh_main_anc_arcane_item_power_stone	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_wizard_life
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_wizard_light
wh_main_anc_arcane_item_power_stone	wh3_dlc24_ksl_mother_ostankya_hex_malediction_of_ruin_enemy_wizard_light
wh2_dlc14_anc_mount_def_high_beastmaster_scourgerunner_chariot	wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_high_beastmaster
wh2_main_anc_enchanted_item_black_dragon_egg	wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_high_beastmaster
wh_main_anc_weapon_tormentor_sword	wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_high_beastmaster
wh2_main_anc_armour_shield_of_ghrond	wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_master_01
wh2_dlc14_anc_mount_def_master_dark_steed	wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_master_02
wh2_main_anc_weapon_web_of_shadows	wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_master_02
wh2_dlc14_anc_mount_def_master_cold_one	wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_master_03
wh_main_anc_enchanted_item_potion_of_strength	wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_master_03
wh3_main_anc_arcane_item_cloak_of_po_mei	wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_enemy_astromancer
wh3_main_anc_enchanted_item_celestial_silk_robe	wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_enemy_astromancer
wh3_dlc24_anc_weapon_the_windblade	wh3_dlc24_tze_cha_aekold_helbrass
wh3_dlc24_anc_arcane_item_the_tricksters_staff	wh3_dlc24_tze_cha_changeling
wh2_dlc09_anc_armour_scorpion_armour	wh3_dlc24_tze_changeling_theatre_scheme_badlands_and_southlands_enemy_tomb_king
wh2_dlc09_anc_talisman_amulet_of_pha_stah	wh3_dlc24_tze_changeling_theatre_scheme_badlands_and_southlands_enemy_tomb_king
wh_main_anc_armour_helm_of_discord	wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_blood_dragon_lord
wh_main_anc_weapon_sword_of_anti-heroes	wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_blood_dragon_lord
wh_main_anc_arcane_item_power_stone	wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_damsel_life
wh_main_anc_arcane_item_scroll_of_shielding	wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_damsel_life
wh_main_anc_enchanted_item_crown_of_command	wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_lord
wh_main_anc_weapon_sword_of_anti-heroes	wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_lord
wh2_dlc10_dwf_anc_talisman_dragon_slayers_fang	wh3_dlc24_tze_changeling_theatre_scheme_darklands_ally_black_orc_big_boss_01
wh_main_anc_enchanted_item_potion_of_toughness	wh3_dlc24_tze_changeling_theatre_scheme_darklands_ally_black_orc_big_boss_01
wh_dlc03_anc_weapon_the_brass_cleaver	wh3_dlc24_tze_changeling_theatre_scheme_darklands_ally_black_orc_big_boss_02
wh_main_anc_enchanted_item_potion_of_toughness	wh3_dlc24_tze_changeling_theatre_scheme_darklands_ally_black_orc_big_boss_02
wh3_dlc23_anc_talisman_black_gem_of_gnar	wh3_dlc24_tze_changeling_theatre_scheme_darklands_enemy_overseer_01
wh3_dlc23_anc_weapon_life_bane_blade	wh3_dlc24_tze_changeling_theatre_scheme_darklands_enemy_overseer_01
wh3_dlc23_anc_arcane_item_chalice_of_blood_and_darkness	wh3_dlc24_tze_changeling_theatre_scheme_darklands_enemy_sorcerer_prophet_02
wh3_dlc23_anc_enchanted_item_the_vial_of_hashut	wh3_dlc24_tze_changeling_theatre_scheme_darklands_enemy_sorcerer_prophet_02
wh2_dlc13_anc_weapon_runefang_middenland	wh3_dlc24_tze_changeling_theatre_scheme_empire_boris_todbringer
wh_main_anc_talisman_the_white_cloak_of_ulric	wh3_dlc24_tze_changeling_theatre_scheme_empire_boris_todbringer
wh_main_anc_armour_glittering_scales	wh3_dlc24_tze_changeling_theatre_scheme_empire_captain
wh_main_anc_enchanted_item_crown_of_command	wh3_dlc24_tze_changeling_theatre_scheme_empire_captain
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh3_dlc24_tze_changeling_theatre_scheme_empire_captain
wh_main_anc_weapon_sword_of_anti-heroes	wh3_dlc24_tze_changeling_theatre_scheme_empire_captain
wh_main_anc_armour_charmed_shield	wh3_dlc24_tze_changeling_theatre_scheme_empire_general
wh_main_anc_weapon_runefang	wh3_dlc24_tze_changeling_theatre_scheme_empire_general
wh_main_anc_enchanted_item_crown_of_command	wh3_dlc24_tze_changeling_theatre_scheme_empire_witch_hunter
wh_main_anc_weapon_the_mace_of_helsturm	wh3_dlc24_tze_changeling_theatre_scheme_empire_witch_hunter
wh_main_anc_armour_charmed_shield	wh3_dlc24_tze_changeling_theatre_scheme_empire_wizard_heavens
wh_main_anc_weapon_runefang	wh3_dlc24_tze_changeling_theatre_scheme_empire_wizard_heavens
wh3_main_anc_enchanted_item_alchemists_elixir_of_iron_skin	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_alchemist
wh3_main_anc_enchanted_item_alchemists_elixir_of_puissance	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_alchemist
wh3_main_anc_arcane_item_cloak_of_po_mei	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_astromancer
wh3_main_anc_enchanted_item_celestial_silk_robe	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_astromancer
wh3_main_anc_armour_scales_of_the_celestial_court	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_dragon_blooded_shugengan_lord_yang
wh3_main_anc_talisman_jade_amulet	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_dragon_blooded_shugengan_lord_yang
wh_main_anc_arcane_item_tricksters_shard	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_warlock_master_01
wh_main_anc_arcane_item_power_scroll	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_warlock_master_02
wh_main_anc_arcane_item_wand_of_jet	wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_warlock_master_03
wh_main_anc_arcane_item_power_scroll	wh3_dlc24_tze_changeling_theatre_scheme_kislev_and_norsca_shaman_sorcerer_death
wh_main_anc_arcane_item_scroll_of_leeching	wh3_dlc24_tze_changeling_theatre_scheme_kislev_and_norsca_shaman_sorcerer_death
wh_main_anc_arcane_item_scroll_of_shielding	wh3_dlc24_tze_changeling_theatre_scheme_kislev_and_norsca_shaman_sorcerer_death
wh_main_anc_enchanted_item_potion_of_speed	wh3_dlc24_tze_changeling_theatre_scheme_kislev_and_norsca_skin_wolf_werekin
wh_dlc08_anc_weapon_sword_of_torgald	wh3_dlc24_tze_changeling_theatre_scheme_kislev_and_norsca_wulfrik
wh2_main_anc_enchanted_item_blood_statuette_of_spite	wh3_dlc24_tze_changeling_theatre_scheme_lustria_slann_mage_priest_high
wh2_main_anc_talisman_aura_of_quetzl	wh3_dlc24_tze_changeling_theatre_scheme_lustria_slann_mage_priest_high
wh2_main_anc_armour_shield_of_ghrond	wh3_dlc24_tze_changeling_theatre_scheme_naggaroth_enemy_dreadlord_female
wh2_main_anc_weapon_hydra_blade	wh3_dlc24_tze_changeling_theatre_scheme_naggaroth_enemy_dreadlord_female
wh2_dlc10_anc_arcane_item_scroll_of_arnizipals_black_horror	wh3_dlc24_tze_changeling_theatre_scheme_naggaroth_enemy_supreme_sorceress_dark
wh_main_anc_talisman_opal_amulet	wh3_dlc24_tze_changeling_theatre_scheme_naggaroth_enemy_supreme_sorceress_dark
wh2_main_anc_enchanted_item_enchanted_spyglass	wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_alarielle
wh2_main_anc_magic_standard_horn_of_isha	wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_alarielle
wh2_main_anc_arcane_item_book_of_hoeth	wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_alith_anar
wh2_main_anc_arcane_item_starwood_staff	wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_alith_anar
wh2_main_anc_arcane_item_book_of_hoeth	wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_teclis
wh2_main_anc_enchanted_item_blessed_tome	wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_teclis
wh2_main_anc_talisman_loremasters_cloak	wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_teclis
wh3_main_anc_armour_scales_of_the_celestial_court	wh3_dlc24_tze_changeling_ultimate_scheme_cth
wh3_main_anc_talisman_jade_amulet	wh3_dlc24_tze_changeling_ultimate_scheme_cth
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh3_dlc24_tze_changeling_ultimate_scheme_dwf
wh_main_anc_rune_master_rune_of_grungni	wh3_dlc24_tze_changeling_ultimate_scheme_dwf
wh_main_anc_enchanted_item_crown_of_command	wh3_dlc24_tze_changeling_ultimate_scheme_emp
wh_main_anc_weapon_the_mace_of_helsturm	wh3_dlc24_tze_changeling_ultimate_scheme_emp
wh2_dlc13_anc_weapon_runefang_reikland	wh3_dlc24_tze_changeling_ultimate_scheme_franz
wh_main_anc_weapon_ghal_maraz	wh3_dlc24_tze_changeling_ultimate_scheme_franz
wh3_main_anc_arcane_item_snowflake_pendant	wh3_dlc24_tze_changeling_ultimate_scheme_ksl
wh3_main_anc_armour_iron_ice_armour	wh3_dlc24_tze_changeling_ultimate_scheme_ksl
wh_main_anc_weapon_the_sword_of_couronne	wh3_dlc24_tze_changeling_ultimate_scheme_louen
wh2_main_anc_arcane_item_the_liber_bubonicus	wh3_dlc24_tze_changeling_ultimate_scheme_skrolk
wh2_main_anc_weapon_rod_of_corruption	wh3_dlc24_tze_changeling_ultimate_scheme_skrolk
wh2_main_anc_enchanted_item_scroll_of_hoeth	wh3_dlc24_tze_changeling_ultimate_scheme_teclis
wh2_main_anc_weapon_sword_of_teclis	wh3_dlc24_tze_changeling_ultimate_scheme_teclis
wh2_dlc09_anc_armour_scorpion_armour	wh3_dlc24_tze_changeling_ultimate_scheme_tmb
wh2_dlc09_anc_talisman_amulet_of_pha_stah	wh3_dlc24_tze_changeling_ultimate_scheme_tmb
wh3_main_anc_enchanted_item_the_portalglyph	wh3_dlc24_tze_changeling_ultimate_scheme_tze
wh3_main_anc_weapon_staff_of_change	wh3_dlc24_tze_changeling_ultimate_scheme_tze
wh_dlc08_anc_weapon_sword_of_torgald	wh3_dlc24_tze_changeling_ultimate_scheme_wulfrik
wh3_dlc25_anc_weapon_the_father_of_blades	wh3_dlc25_chs_cha_chaos_lord_mnur
wh3_main_anc_magic_standard_icon_of_eternal_virulence	wh3_dlc25_chs_cha_chaos_lord_mnur
wh3_dlc20_anc_item_the_festering_shroud	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur
wh3_dlc25_anc_item_necrotic_phylactery	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur
wh3_dlc20_anc_item_the_festering_shroud	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur
wh3_dlc25_anc_item_necrotic_phylactery	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur
wh3_dlc25_anc_rune_personal_rune_of_thungni	wh3_dlc25_dwf_cha_daemon_slayer
wh_main_anc_weapon_the_hammer_of_karak_drazh	wh3_dlc25_dwf_cha_daemon_slayer
wh2_dlc10_dwf_anc_talisman_dragon_slayers_fang	wh3_dlc25_dwf_cha_dragon_slayer
wh2_dlc10_dwf_anc_weapon_dragon_slayers_axe	wh3_dlc25_dwf_cha_dragon_slayer
wh3_dlc25_anc_weapon_axes_of_kadrin	wh3_dlc25_dwf_cha_garagrim_ironfist
wh3_dlc25_anc_enchanted_item_the_eyes_of_grungni	wh3_dlc25_dwf_cha_malakai_makaisson
wh3_dlc25_anc_weapon_makaissons_persuader	wh3_dlc25_dwf_cha_malakai_makaisson
wh2_dlc10_dwf_anc_enchanted_item_prospectors_spyglass	wh3_dlc25_dwf_malakai_deadeye_focals_ally_master_engineer_return
wh2_main_anc_armour_shield_of_ghrond	wh3_dlc25_dwf_malakai_deadeye_focals_enemy_def_01
wh_main_anc_weapon_tormentor_sword	wh3_dlc25_dwf_malakai_deadeye_focals_enemy_def_03
wh3_dlc25_anc_talisman_deaths_timekeeper	wh3_dlc25_emp_cha_elspeth_von_draken
wh3_dlc25_anc_weapon_the_pale_scythe	wh3_dlc25_emp_cha_elspeth_von_draken
wh_main_anc_weapon_sword_of_anti-heroes	wh3_dlc25_emp_cha_general_gates_of_nuln_qb
wh3_dlc25_anc_enchanted_item_stormlance	wh3_dlc25_emp_cha_theodore_bruckner
wh3_dlc25_anc_talisman_baleflame_amulet	wh3_dlc25_emp_cha_theodore_bruckner
wh3_dlc25_anc_weapon_liarsbane	wh3_dlc25_emp_cha_theodore_bruckner
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh3_dlc25_emp_cha_wizard_metal
wh_main_anc_arcane_item_power_stone	wh3_dlc25_emp_cha_wizard_metal
wh3_dlc25_anc_talisman_reeking_talisman	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain
wh3_dlc25_anc_talisman_cursed_yhetee_jawbone	wh3_dlc25_nur_cha_castellan_chieftain
wh3_dlc25_anc_enchanted_item_epidemius_hourglass	wh3_dlc25_nur_cha_epidemius
wh_main_anc_magic_standard_banner_of_rage	wh3_dlc25_nur_cha_exalted_hero_chieftain_enemy_lord
wh_main_anc_weapon_sword_of_anti-heroes	wh3_dlc25_nur_cha_exalted_hero_chieftain_enemy_lord
wh_main_anc_arcane_item_forbidden_rod	wh3_dlc25_nur_cha_exalted_hero_chieftain_enemy_sorcerer
wh_main_anc_arcane_item_scroll_of_shielding	wh3_dlc25_nur_cha_exalted_hero_chieftain_enemy_sorcerer
wh3_dlc25_anc_talisman_virulent_boon	wh3_dlc25_nur_cha_exalted_hero_chieftain
wh3_dlc25_anc_talisman_sigil_of_madness	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain
wh3_dlc25_anc_talisman_icon_of_decay	wh3_dlc25_nur_cha_kayzk_the_befouled_chieftain_battles
wh3_dlc25_anc_weapon_sword_of_filth	wh3_dlc25_nur_cha_kayzk_the_befouled
wh3_dlc25_anc_talisman_unkind_taint	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain
wh3_dlc25_anc_weapon_the_black_cleaver	wh3_dlc25_nur_cha_tamurkhan_bubebolos_chieftain_battles
wh3_dlc25_anc_weapon_the_black_cleaver	wh3_dlc25_nur_cha_tamurkhan_bubebolos
wh_main_anc_enchanted_item_healing_potion	wh3_dlc25_nur_cha_tamurkhan_bubebolos
wh3_dlc25_anc_weapon_the_black_cleaver	wh3_dlc25_nur_cha_tamurkhan
