id	incident_key	option_key	value	target
25507	wh_main_incident_vmp_witch_hunter_incursion	GEN_TARGET_REGION		default
25521	wh_main_incident_vmp_witch_hunter_incursion	VAR_CHANCE	5	default
25524	wh_main_incident_vmp_witch_hunter_incursion	CND_ROUNDS_UNTIL_NEXT	20	default
25529	wh_main_incident_vmp_strigoi_ghoul_swarm	GEN_TARGET_NONE		default
25533	wh_main_incident_vmp_strigoi_ghoul_swarm	CND_CULTURE	wh_main_vmp_vampire_counts	default
25534	wh_main_incident_vmp_strigoi_ghoul_swarm	VAR_CHANCE	5	default
25537	wh_main_incident_vmp_strigoi_ghoul_swarm	CND_ROUNDS_UNTIL_NEXT	20	default
25547	wh_main_incident_vmp_strigoi_ghoul_swarm	CND_CAN_RECRUIT_UNIT	wh_main_vmp_inf_crypt_ghouls	default
255493174	wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_great_taurus	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
25557	wh_main_incident_vmp_lahmian_visit	GEN_CND_OWNS		default
25566	wh_main_incident_vmp_lahmian_visit	GEN_CND_CAPITAL_REGION		default
25570	wh_main_incident_vmp_witch_hunter_incursion	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
255704657	wh2_main_incident_intrigue_hef_positive_1c	VAR_CHANCE	100	default
25576	wh_main_incident_vmp_lahmian_visit	GEN_TARGET_REGION		default
25578	wh_main_incident_vmp_lahmian_visit	VAR_CHANCE	5	default
25579	wh_main_incident_vmp_lahmian_visit	CND_ROUNDS_UNTIL_NEXT	20	default
25588	wh_main_incident_vmp_hexensnacht	GEN_TARGET_NONE		default
25597	wh_main_incident_vmp_hexensnacht	CND_CULTURE	wh_main_vmp_vampire_counts	default
256006956	wh2_dlc09_tmb_incident_raining_magma	GEN_CND_OWNS		default
25607	wh_main_incident_vmp_hexensnacht	VAR_CHANCE	5	default
25611	wh_main_incident_vmp_hexensnacht	CND_ROUNDS_UNTIL_NEXT	20	default
25617	wh_main_incident_vmp_curse_of_morr	GEN_TARGET_NONE		default
25623	wh_main_incident_vmp_curse_of_morr	CND_CULTURE	wh_main_vmp_vampire_counts	default
25633	wh_main_incident_vmp_curse_of_morr	VAR_CHANCE	5	default
25643	wh_main_incident_vmp_curse_of_morr	CND_ROUNDS_UNTIL_NEXT	20	default
256542903	wh2_main_encounter_at_sea_campaign_3_nor	VAR_CHANCE	100	default
25666	wh_main_incident_vmp_influence_of_nagash	GEN_TARGET_NONE		default
25673	wh_main_incident_vmp_influence_of_nagash	CND_CULTURE	wh_main_vmp_vampire_counts	default
25680	wh_main_incident_vmp_influence_of_nagash	VAR_CHANCE	5	default
25686	wh_main_incident_vmp_influence_of_nagash	CND_ROUNDS_UNTIL_NEXT	20	default
256873905	wh_dlc08_incident_nor_midnight_sun	CND_CULTURE	wh_dlc08_nor_norsca	default
25690	wh_main_incident_vmp_fresh_corpses	GEN_CND_OWNS		default
25693	wh_main_incident_vmp_fresh_corpses	GEN_TARGET_REGION		default
25700	wh_main_incident_vmp_fresh_corpses	VAR_CHANCE	5	default
257040147	wh2_main_incident_all_gdp_down	CND_MIN_PROVINCES_FULLY_OWNED	1	default
25709	wh_main_incident_vmp_fresh_corpses	CND_ROUNDS_UNTIL_NEXT	20	default
25713	wh_main_incident_vmp_fresh_corpses	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
25718	wh_main_incident_vmp_the_meddling_of_wizards	GEN_CND_OWNS		default
25728	wh_main_incident_vmp_the_meddling_of_wizards	GEN_TARGET_REGION		default
25732	wh_main_incident_vmp_the_meddling_of_wizards	VAR_CHANCE	5	default
25740	wh_main_incident_vmp_the_meddling_of_wizards	CND_ROUNDS_UNTIL_NEXT	20	default
25744	wh_main_incident_vmp_the_meddling_of_wizards	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
25746	wh_main_incident_vmp_bring_forth_the_dead	GEN_CND_OWNS		default
25748	wh_main_incident_vmp_bring_forth_the_dead	GEN_TARGET_REGION		default
25751	wh_main_incident_vmp_bring_forth_the_dead	VAR_CHANCE	5	default
25757	wh_main_incident_vmp_bring_forth_the_dead	CND_ROUNDS_UNTIL_NEXT	20	default
25764	wh_main_incident_vmp_bring_forth_the_dead	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
257643582	wh2_dlc11_incident_cst_sea_shanty_gained_2	GEN_TARGET_NONE		default
25776	wh_main_incident_vmp_eternal_night	GEN_TARGET_NONE		default
25778	wh_main_incident_vmp_eternal_night	CND_CULTURE	wh_main_vmp_vampire_counts	default
25779	wh_main_incident_vmp_eternal_night	VAR_CHANCE	5	default
25781	wh_main_incident_vmp_eternal_night	CND_ROUNDS_UNTIL_NEXT	20	default
25790	wh_main_incident_vmp_whispers_of_vlad	GEN_CND_OWNS		default
25796	wh_main_incident_vmp_whispers_of_vlad	GEN_TARGET_REGION		default
25798	wh_main_incident_vmp_whispers_of_vlad	VAR_CHANCE	5	default
257990138	wh3_main_incident_ksl_babushka_babushka	CND_TECHNOLOGY_RESEARCHED	wh3_main_tech_ksl_2_03	default
25804	wh_main_incident_vmp_whispers_of_vlad	CND_ROUNDS_UNTIL_NEXT	20	default
25805	wh_main_incident_vmp_whispers_of_vlad	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
25810	wh_main_incident_vmp_grave_rot	GEN_CND_OWNS		default
25817	wh_main_incident_vmp_grave_rot	GEN_TARGET_REGION		default
25826	wh_main_incident_vmp_grave_rot	VAR_CHANCE	5	default
25835	wh_main_incident_vmp_grave_rot	CND_ROUNDS_UNTIL_NEXT	20	default
25844	wh_main_incident_vmp_grave_rot	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
25848	wh_main_incident_vmp_dire_wolf_packs	GEN_CND_OWNS		default
25854	wh_main_incident_vmp_dire_wolf_packs	GEN_TARGET_REGION		default
25861	wh_main_incident_vmp_dire_wolf_packs	VAR_CHANCE	5	default
25862	wh_main_incident_vmp_dire_wolf_packs	CND_ROUNDS_UNTIL_NEXT	20	default
25865	wh_main_incident_vmp_dire_wolf_packs	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
25868	wh_main_incident_vmp_grave_rot	GEN_CND_ARMY_IN_REGION		default
258724347	wh2_main_incident_def_cold_one_melee_attack_up	CND_CULTURE	wh2_main_def_dark_elves	default
25885	wh_main_incident_vmp_dark_nexus	GEN_TARGET_NONE		default
25894	wh_main_incident_vmp_dark_nexus	CND_CULTURE	wh_main_vmp_vampire_counts	default
25900	wh_main_incident_vmp_dark_nexus	VAR_CHANCE	5	default
25908	wh_main_incident_vmp_dark_nexus	CND_ROUNDS_UNTIL_NEXT	20	default
25915	wh_main_incident_vmp_ambitious_necromancer	GEN_TARGET_CHARACTER		default
25925	wh_main_incident_vmp_ambitious_necromancer	GEN_CND_CHARACTER_TYPE	wizard	default
25926	wh_main_incident_vmp_ambitious_necromancer	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
25933	wh_main_incident_vmp_ambitious_necromancer	GEN_CND_NOT_OWNS		default
25935	wh_main_incident_vmp_ambitious_necromancer	GEN_CND_WAR		default
259374119	wh2_dlc09_settra_the_crown_of_nehekhara_stage_3_b	VAR_CHANCE	100	default
25939	wh_main_incident_vmp_ambitious_necromancer	VAR_CHANCE	5	default
25947	wh_main_incident_vmp_ambitious_necromancer	CND_ROUNDS_UNTIL_NEXT	30	default
25957	wh_main_incident_vmp_missing_tome	GEN_TARGET_FACTION		default
25963	wh_main_incident_vmp_missing_tome	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
25970	wh_main_incident_vmp_missing_tome	GEN_CND_NOT_HUMAN		default
25978	wh_main_incident_vmp_missing_tome	VAR_CHANCE	5	default
25982	wh_main_incident_vmp_missing_tome	CND_ROUNDS_UNTIL_NEXT	40	default
25990	wh_dlc01_incident_chs_exalted	VAR_CHANCE	50	default
25991	wh_dlc01_incident_chs_exalted	GEN_TARGET_REGION		default
26012	wh_dlc01_incident_chs_exalted	CND_UNIQUE		default
26017	wh_dlc01_incident_chs_exalted	CND_NOT_HAS_AGENT	champion	default
26026	wh_dlc01_incident_chs_exalted	CND_CULTURE	wh_main_chs_chaos	default
260332003	wh2_main_incident_def_agent_spy	GEN_TARGET_NONE		default
26037	wh_dlc01_incident_chs_exalted	GEN_CND_OWNS		default
26043	wh_dlc01_incident_chs_magic_is_chaos	GEN_TARGET_REGION		default
26047	wh_dlc01_incident_chs_magic_is_chaos	CND_UNIQUE		default
26069	wh_dlc01_incident_chs_magic_is_chaos	VAR_CHANCE	50	default
26074	wh_dlc01_incident_chs_magic_is_chaos	GEN_CND_OWNS		default
26076	wh_dlc01_incident_chs_honour_of_khorne	VAR_CHANCE	5	default
26079	wh_dlc01_incident_chs_honour_of_khorne	GEN_TARGET_NONE		default
260847333	wh3_main_incident_ogr_wafer_thin	GEN_CND_NOT_WAR		default
26095	wh_dlc01_incident_chs_honour_of_khorne	CND_ROUNDS_UNTIL_NEXT	20	default
26099	wh_dlc01_incident_chs_vorpal_hurricane_of_chaos	VAR_CHANCE	5	default
26109	wh_dlc01_incident_chs_vorpal_hurricane_of_chaos	GEN_TARGET_NONE		default
26122	wh_dlc01_incident_chs_vorpal_hurricane_of_chaos	CND_CULTURE	wh_main_chs_chaos	default
26125	wh_dlc01_incident_chs_vorpal_hurricane_of_chaos	CND_ROUNDS_UNTIL_NEXT	20	default
26127	wh_dlc01_incident_chs_temple_of_skulls	VAR_CHANCE	5	default
26136	wh_dlc01_incident_chs_temple_of_skulls	GEN_TARGET_NONE		default
26152639	wh_dlc08_incident_nor_useless_contraptions	GEN_TARGET_NONE		default
26155	wh_dlc01_incident_chs_temple_of_skulls	CND_CULTURE	wh_main_chs_chaos	default
26157	wh_dlc01_incident_chs_temple_of_skulls	CND_ROUNDS_UNTIL_NEXT	20	default
26167	wh_dlc01_incident_chs_intertribal_warfare	VAR_CHANCE	5	default
26176	wh_dlc01_incident_chs_intertribal_warfare	GEN_TARGET_NONE		default
26186	wh_dlc01_incident_chs_intertribal_warfare	CND_CULTURE	wh_main_chs_chaos	default
26192	wh_dlc01_incident_chs_intertribal_warfare	CND_ROUNDS_UNTIL_NEXT	20	default
26193	wh_dlc01_incident_chs_the_spawn_tide	VAR_CHANCE	5	default
26196	wh_dlc01_incident_chs_the_spawn_tide	GEN_TARGET_NONE		default
26206	wh_dlc01_incident_chs_the_spawn_tide	CND_CULTURE	wh_main_chs_chaos	default
26208	wh_dlc01_incident_chs_the_spawn_tide	CND_ROUNDS_UNTIL_NEXT	20	default
26209	wh_dlc01_incident_chs_eye_of_the_gods	VAR_CHANCE	5	default
26219	wh_dlc01_incident_chs_eye_of_the_gods	GEN_TARGET_MILITARY_FORCE		default
26224	wh_dlc01_incident_chs_eye_of_the_gods	GEN_CND_OWNS		default
26235	wh_dlc01_incident_chs_eye_of_the_gods	CND_ROUNDS_UNTIL_NEXT	20	default
262351536	wh_main_incident_emp_franz-hater	GEN_CND_NOT_HUMAN		default
26244	wh_dlc01_incident_chs_eye_of_the_gods	CND_INCIDENT_NOT_GENERATED	wh_dlc01_incident_chs_eye_of_the_gods_bad	default
26251	wh_dlc01_incident_chs_eye_of_the_gods_bad	VAR_CHANCE	5	default
26257	wh_dlc01_incident_chs_eye_of_the_gods_bad	GEN_TARGET_MILITARY_FORCE		default
26265	wh_dlc01_incident_chs_eye_of_the_gods_bad	GEN_CND_OWNS		default
26283	wh_dlc01_incident_chs_eye_of_the_gods_bad	CND_ROUNDS_UNTIL_NEXT	20	default
26290	wh_dlc01_incident_chs_eye_of_the_gods_bad	CND_INCIDENT_NOT_GENERATED	wh_dlc01_incident_chs_eye_of_the_gods	default
262965709	wh2_dlc15_incident_hef_prisoner_indoctrinated	VAR_CHANCE	100	default
262982055	wh2_dlc10_monster_hunt_8_stage_3a_2	GEN_TARGET_NONE		default
26301	wh_dlc01_incident_chs_honour_of_khorne	CND_FACTION	wh_main_chs_chaos;wh3_dlc20_chs_kholek;wh3_dlc20_chs_sigvald;wh3_dlc20_chs_valkia	default
26308	wh_dlc01_incident_chs_the_spawn_tide	CND_CAN_RECRUIT_UNIT	wh_main_chs_mon_chaos_spawn	default
263120630	wh3_dlc23_story_panel_narrative_petrification_04	GEN_TARGET_NONE		default
26318	wh_main_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_2	GEN_TARGET_NONE		default
26320	wh_main_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_2	VAR_CHANCE	100	default
26328	wh_main_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_2	VAR_FOLLOWUP_CHANCE	100	default
26337	wh_main_incident_grn_over-gyrating_shaman	GEN_CND_OWNS		default
26347	wh_main_incident_vmp_family_strife	GEN_CND_OWNS		default
26356	wh_main_incident_emp_noble_plot	GEN_CND_REGION_NOT_REBELLION		default
26357	wh_main_incident_grn_da_bosses_are_not_appy	GEN_CND_REGION_NOT_REBELLION		default
26380	wh_dlc01_incident_chs_the_boon_of_tzeentch	VAR_CHANCE	5	default
26387	wh_dlc01_incident_chs_the_boon_of_tzeentch	GEN_TARGET_NONE		default
26394	wh_dlc01_incident_chs_the_boon_of_tzeentch	CND_FACTION	wh_main_chs_chaos;wh3_dlc20_chs_kholek;wh3_dlc20_chs_sigvald;wh3_dlc20_chs_vilitch	default
26401	wh_dlc01_incident_chs_the_boon_of_tzeentch	CND_ROUNDS_UNTIL_NEXT	20	default
26403	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	VAR_CHANCE	5	default
26405	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	GEN_TARGET_NONE		default
26415	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	CND_FACTION	wh_main_chs_chaos;wh3_dlc20_chs_kholek;wh3_dlc20_chs_sigvald;wh3_dlc20_chs_azazel	default
26416	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	CND_ROUNDS_UNTIL_NEXT	20	default
26421	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	VAR_CHANCE	5	default
26441	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	GEN_TARGET_MILITARY_FORCE		default
26451	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	GEN_CND_OWNS		default
264540351	wh2_dlc11_cst_incident_incompetent_escorts	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
26469	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	CND_ROUNDS_UNTIL_NEXT	20	default
26479	wh_dlc01_incident_chs_myriad_gifts_of_mutation	GEN_TARGET_CHARACTER		default
26484	wh_dlc01_incident_chs_myriad_gifts_of_mutation	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos	default
26485	wh_dlc01_incident_chs_myriad_gifts_of_mutation	GEN_CND_OWNS		default
26489	wh_dlc01_incident_chs_myriad_gifts_of_mutation	VAR_CHANCE	5	default
26496	wh_dlc01_incident_chs_myriad_gifts_of_mutation	CND_ROUNDS_UNTIL_NEXT	20	default
265036539	wh3_main_incident_nur_lost_and_found	VAR_CHANCE	20	default
26537	wh_main_incident_vmp_missing_tome	CND_CULTURE	wh_main_vmp_vampire_counts	default
26543	wh_dlc01_incident_chs_chaos_cult_discovered	VAR_CHANCE	5	default
26546	wh_dlc01_incident_chs_chaos_cult_discovered	GEN_TARGET_MILITARY_FORCE		default
26547	wh_dlc01_incident_chs_chaos_cult_discovered	GEN_CND_OWNS		default
26561	wh_dlc01_incident_chs_chaos_cult_discovered	CND_ROUNDS_UNTIL_NEXT	20	default
26565	wh_dlc01_incident_chs_blood_sacrifice	VAR_CHANCE	5	default
26566	wh_dlc01_incident_chs_blood_sacrifice	GEN_TARGET_MILITARY_FORCE		default
26571	wh_dlc01_incident_chs_blood_sacrifice	GEN_CND_OWNS		default
26586	wh_dlc01_incident_chs_blood_sacrifice	CND_ROUNDS_UNTIL_NEXT	20	default
26588	wh_dlc01_incident_chs_irresistible_force	GEN_TARGET_CHARACTER		default
26592	wh_dlc01_incident_chs_irresistible_force	GEN_CND_OWNS		default
26605	wh_dlc01_incident_chs_irresistible_force	GEN_CND_CHARACTER_TYPE	wizard	default
26614	wh_dlc01_incident_chs_irresistible_force	CND_ROUNDS_UNTIL_NEXT	20	default
26621	wh_dlc01_incident_chs_irresistible_force	VAR_CHANCE	5	default
26627	wh_dlc01_incident_chs_irresistible_force	CND_HAS_AGENT	wizard	default
26630	wh_dlc01_incident_chs_the_dragon_ogres_awake	VAR_CHANCE	5	default
266307154	wh2_pro08_incident_neu_unlocking	GEN_TARGET_NONE		default
26635	wh_dlc01_incident_chs_the_dragon_ogres_awake	GEN_TARGET_NONE		default
26636	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_FACTION	wh_main_chs_chaos;wh3_dlc20_chs_kholek;wh3_dlc20_chs_sigvald	default
26643	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_ROUNDS_UNTIL_NEXT	20	default
266476943	wh2_dlc11_incident_neo_encounter_at_sea_2_c_nor	GEN_TARGET_MODEL		default
26648	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_CAN_RECRUIT_UNIT	wh_dlc01_chs_mon_dragon_ogre	default
26650	wh_dlc01_incident_chs_rancid_visitations	GEN_TARGET_CHARACTER		default
26666	wh_dlc01_incident_chs_rancid_visitations	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos	default
26670	wh_dlc01_incident_chs_rancid_visitations	GEN_CND_OWNS		default
26677	wh_dlc01_incident_chs_rancid_visitations	VAR_CHANCE	5	default
26679	wh_dlc01_incident_chs_rancid_visitations	CND_ROUNDS_UNTIL_NEXT	20	default
26687	wh_dlc01_incident_chs_your_rivals_plot	VAR_CHANCE	5	default
26693	wh_dlc01_incident_chs_your_rivals_plot	GEN_TARGET_NONE		default
266931275	wh2_main_incident_hef_damage_building	GEN_CND_OWNS		default
26694	wh_dlc01_incident_chs_your_rivals_plot	CND_CULTURE	wh_main_chs_chaos	default
26704	wh_dlc01_incident_chs_your_rivals_plot	CND_ROUNDS_UNTIL_NEXT	20	default
26706	wh_main_incident_all_arcane_fulcrum	GEN_CND_OWNS		default
26710	wh_main_incident_all_arcane_fulcrum	CND_ROUNDS_UNTIL_NEXT	25	default
26715	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1	VAR_CHANCE	100	default
26718398	wh3_main_incident_ritual_kho_gg_4	GEN_TARGET_MODEL		default
26721	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1	VAR_FOLLOWUP_CHANCE	100	default
26722	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1	GEN_TARGET_NONE		default
26725	wh_main_incident_vmp_peasant_revolt	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
26734	wh_main_incident_vmp_lahmian_visit	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
26740	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3	GEN_TARGET_NONE		default
26747	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3	VAR_CHANCE	100	default
26757	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3	VAR_FOLLOWUP_CHANCE	100	default
26765	wh_main_incident_emp_declare_heresy	CND_NOT_ENEMY_ARMY_IN_REGION		default
26769	wh_main_incident_grn_night_of_da_bloody_long_stabbas	CND_NOT_ENEMY_ARMY_IN_REGION		default
26773	wh_main_incident_grn_itz_kinda_magic	CND_NOT_ENEMY_ARMY_IN_REGION		default
26788	wh_main_incident_emp_favoured_of_the_cult	CND_NOT_ENEMY_ARMY_IN_REGION		default
26791	wh_main_incident_emp_backing_of_the_military	CND_NOT_ENEMY_ARMY_IN_REGION		default
26792	wh_main_incident_dwf_guild_inspector	CND_NOT_ENEMY_ARMY_IN_REGION		default
26796	wh_main_incident_dwf_worker_of_the_runes	CND_NOT_ENEMY_ARMY_IN_REGION		default
26806	wh_main_incident_dwf_rise_of_the_thane	CND_NOT_ENEMY_ARMY_IN_REGION		default
26814	wh_main_incident_vmp_the_grave_harridans_come	CND_NOT_ENEMY_ARMY_IN_REGION		default
268151456	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_4	VAR_CHANCE	100	default
26818	wh_main_incident_vmp_a_new_sire	CND_NOT_ENEMY_ARMY_IN_REGION		default
26828	wh_main_incident_vmp_summon_the_barrow_lords	CND_NOT_ENEMY_ARMY_IN_REGION		default
26829	wh_main_incident_vmp_call_to_dark_magic_users	CND_NOT_ENEMY_ARMY_IN_REGION		default
268407857	wh_main_incident_grn_waaagh_ai_failed	GEN_TARGET_MODEL		default
26841	wh_main_incident_dwf_underway_upgraded	CND_MIN_TREASURY	3000	default
26844265	wh3_dlc23_chd_incident_the_long_march	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
26846	wh_main_incident_emp_the_countess_denies_us	GEN_TARGET_FACTION		default
268476746	wh2_dlc16_incident_wef_ritual_failed_other_pvp	VAR_CHANCE	100	default
26856	wh_main_incident_emp_the_countess_denies_us	GEN_CND_FACTION	wh_main_emp_wissenland	default
26861	wh_main_incident_emp_the_countess_denies_us	VAR_CHANCE	50	default
26868	wh_main_incident_emp_the_countess_denies_us	GEN_CND_DIPLOMACY_AVAILABLE		default
26873	wh_main_incident_emp_the_countess_denies_us	GEN_CND_NEUTRAL		default
268905323	wh2_dlc11_cst_incident_unnatural_talent	CND_HAS_AGENT	dignitary;champion;engineer	default
26891	wh_main_incident_emp_the_countess_denies_us	CND_UNIQUE		default
26900	wh_main_incident_emp_bad_things_in_stirland	GEN_TARGET_FACTION		default
26908	wh_main_incident_emp_bad_things_in_stirland	GEN_CND_FACTION	wh_main_emp_stirland	default
26917	wh_main_incident_emp_bad_things_in_stirland	VAR_CHANCE	50	default
26921	wh_main_incident_emp_bad_things_in_stirland	GEN_CND_DIPLOMACY_AVAILABLE		default
26924	wh_main_incident_emp_bad_things_in_stirland	GEN_CND_NEUTRAL		default
26940	wh_main_incident_emp_bad_things_in_stirland	CND_UNIQUE		default
269425841	wh2_dlc09_tmb_incident_paychest_mercenaries	CND_FIRST_ROUND	10	default
26946	wh_main_incident_emp_todbringers_wrath	GEN_TARGET_FACTION		default
26955	wh_main_incident_emp_todbringers_wrath	GEN_CND_FACTION	wh_main_emp_middenland	default
26962	wh_main_incident_emp_todbringers_wrath	VAR_CHANCE	50	default
26968	wh_main_incident_emp_todbringers_wrath	GEN_CND_DIPLOMACY_AVAILABLE		default
26969	wh_main_incident_emp_todbringers_wrath	GEN_CND_NEUTRAL		default
26981	wh_main_incident_emp_todbringers_wrath	CND_UNIQUE		default
26990	wh_main_incident_emp_ostermark_rebels	GEN_TARGET_FACTION		default
26999	wh_main_incident_emp_ostermark_rebels	GEN_CND_FACTION	wh_main_emp_ostermark	default
27001	wh_main_incident_emp_ostermark_rebels	VAR_CHANCE	50	default
27006	wh_main_incident_emp_ostermark_rebels	GEN_CND_DIPLOMACY_AVAILABLE		default
27008	wh_main_incident_emp_ostermark_rebels	GEN_CND_NEUTRAL		default
270203823	wh_dlc07_incident_brt_vow_gained	VAR_CHANCE	100	default
270222492	wh2_main_incident_all_agent_action_chance_up	VAR_CHANCE	5	default
27024	wh_main_incident_emp_ostermark_rebels	CND_UNIQUE		default
27033	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_TARGET_FACTION		default
27040	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_CND_FACTION	wh_main_emp_hochland	default
27049	wh_main_incident_emp_the_hochland_long_war_hochland	VAR_CHANCE	50	default
27059	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_CND_DIPLOMACY_AVAILABLE		default
27066	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_CND_NEUTRAL		default
27081	wh_main_incident_emp_the_hochland_long_war_hochland	CND_UNIQUE		default
27084	wh_main_incident_emp_the_withering_of_taal	GEN_TARGET_FACTION		default
27094	wh_main_incident_emp_the_withering_of_taal	GEN_CND_FACTION	wh_main_emp_talabecland	default
27097	wh_main_incident_emp_the_withering_of_taal	VAR_CHANCE	50	default
27107	wh_main_incident_emp_the_withering_of_taal	GEN_CND_DIPLOMACY_AVAILABLE		default
27108	wh_main_incident_emp_the_withering_of_taal	GEN_CND_NEUTRAL		default
27126	wh_main_incident_emp_the_withering_of_taal	CND_UNIQUE		default
27136	wh_main_incident_emp_a_diplomatic_incident	GEN_TARGET_FACTION		default
27140	wh_main_incident_emp_a_diplomatic_incident	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire	default
27144672	wh2_dlc17_incident_dwf_thorgrim_gruge_settled_reward_crafters	CND_MISSION_GENERATED	wh2_dlc17_grudge_legendary_enemy_grimgor	default
27149	wh_main_incident_emp_a_diplomatic_incident	VAR_CHANCE	5	default
27152	wh_main_incident_emp_a_diplomatic_incident	GEN_CND_DIPLOMACY_AVAILABLE		default
27153	wh_main_incident_emp_a_diplomatic_incident	GEN_CND_NEUTRAL		default
271583322	wh3_main_incident_dae_the_sweetest_suffering	GEN_TARGET_NONE		default
27160	wh_main_incident_emp_a_diplomatic_incident	CND_ROUNDS_UNTIL_NEXT	25	default
27165	wh_main_incident_emp_franz-hater	GEN_TARGET_FACTION		default
27171	wh_main_incident_emp_franz-hater	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire	default
27180	wh_main_incident_emp_franz-hater	VAR_CHANCE	5	default
27183	wh_main_incident_emp_franz-hater	GEN_CND_DIPLOMACY_AVAILABLE		default
27190	wh_main_incident_emp_franz-hater	GEN_CND_NEUTRAL		default
27199	wh_main_incident_emp_franz-hater	CND_ROUNDS_UNTIL_NEXT	25	default
27209	wh_main_incident_emp_the_forgotten_speech	GEN_TARGET_FACTION		default
27213	wh_main_incident_emp_the_forgotten_speech	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire	default
27223	wh_main_incident_emp_the_forgotten_speech	VAR_CHANCE	5	default
27230	wh_main_incident_emp_the_forgotten_speech	GEN_CND_DIPLOMACY_AVAILABLE		default
27236	wh_main_incident_emp_the_forgotten_speech	GEN_CND_NEUTRAL		default
272447994	wh2_dlc17_bst_taurox_rampage_threshold_reached_tier_3	GEN_TARGET_NONE		default
27252	wh_main_incident_emp_the_forgotten_speech	CND_ROUNDS_UNTIL_NEXT	25	default
27270	wh_main_incident_emp_the_hochland_long_war_hochland	CND_ALLIED_WITH	wh_main_emp_ostland	default
27278	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_TARGET_FACTION		default
27279	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_CND_FACTION	wh_main_emp_ostland	default
27280	wh_main_incident_emp_the_hochland_long_war_ostland	VAR_CHANCE	50	default
27290	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_CND_DIPLOMACY_AVAILABLE		default
27298	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_CND_NEUTRAL		default
27313	wh_main_incident_emp_the_hochland_long_war_ostland	CND_UNIQUE		default
27322	wh_main_incident_emp_the_hochland_long_war_ostland	CND_ALLIED_WITH	wh_main_emp_hochland	default
27334	wh_main_incident_dwf_a_wrong_put_right	CND_ROUNDS_UNTIL_NEXT	5	default
27338	wh_main_incident_emp_a_diplomatic_incident	CND_CULTURE	wh_main_emp_empire	default
27342	wh_main_incident_emp_bad_things_in_stirland	CND_CULTURE	wh_main_emp_empire	default
273487926	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_12	GEN_TARGET_PARENT		default
27351	wh_main_incident_emp_franz-hater	CND_CULTURE	wh_main_emp_empire	default
