variant_name	tech_folder	variant_filename	low_poly_filename	mount_scale	scale	scale_variation	super_low_poly_filename
wh3_main_dae_cha_daemon_prince_fe_wings_sensuous_06		dae_prince\wings\dae_prince_wings_sensuous_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_2headed_01		dae_prince\head\dae_prince_head_2headed_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_2headed_02		dae_prince\head\dae_prince_head_2headed_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_2headed_03		dae_prince\head\dae_prince_head_2headed_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_2headed_04		dae_prince\head\dae_prince_head_2headed_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_2headed_05		dae_prince\head\dae_prince_head_2headed_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_2headed_06		dae_prince\head\dae_prince_head_2headed_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_01		dae_prince\head\dae_prince_head_adornedhelmet_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_02		dae_prince\head\dae_prince_head_adornedhelmet_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_03		dae_prince\head\dae_prince_head_adornedhelmet_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_04		dae_prince\head\dae_prince_head_adornedhelmet_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_05		dae_prince\head\dae_prince_head_adornedhelmet_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_06		dae_prince\head\dae_prince_head_adornedhelmet_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_07		dae_prince\head\dae_prince_head_adornedhelmet_07		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_08		dae_prince\head\dae_prince_head_adornedhelmet_08		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_01		dae_prince\head\dae_prince_head_base_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_02		dae_prince\head\dae_prince_head_base_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_03		dae_prince\head\dae_prince_head_base_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_04		dae_prince\head\dae_prince_head_base_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_05		dae_prince\head\dae_prince_head_base_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_06		dae_prince\head\dae_prince_head_base_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_07		dae_prince\head\dae_prince_head_corpulent_07		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_08		dae_prince\head\dae_prince_head_corpulent_08		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_09		dae_prince\head\dae_prince_head_corpulent_09		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_10		dae_prince\head\dae_prince_head_corpulent_10		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_base_11		dae_prince\head\dae_prince_head_corpulent_11		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_beast_01		dae_prince\head\dae_prince_head_beast_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_beast_02		dae_prince\head\dae_prince_head_beast_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_beast_03		dae_prince\head\dae_prince_head_beast_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_beast_04		dae_prince\head\dae_prince_head_beast_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_beast_05		dae_prince\head\dae_prince_head_beast_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_beast_06		dae_prince\head\dae_prince_head_beast_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_bird_01		dae_prince\head\dae_prince_head_bird_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_bird_02		dae_prince\head\dae_prince_head_bird_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_bird_03		dae_prince\head\dae_prince_head_bird_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_bird_04		dae_prince\head\dae_prince_head_bird_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_bird_05		dae_prince\head\dae_prince_head_bird_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_bird_06		dae_prince\head\dae_prince_head_bird_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_bird_07		dae_prince\head\dae_prince_head_bird_07		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_bird_08		dae_prince\head\dae_prince_head_bird_08		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_corpulent_01		dae_prince\head\dae_prince_head_corpulent_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_corpulent_02		dae_prince\head\dae_prince_head_corpulent_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_corpulent_03		dae_prince\head\dae_prince_head_corpulent_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_corpulent_04		dae_prince\head\dae_prince_head_corpulent_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_corpulent_05		dae_prince\head\dae_prince_head_corpulent_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_corpulent_06		dae_prince\head\dae_prince_head_corpulent_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_dreads_01		dae_prince\head\dae_prince_head_dreads_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_dreads_02		dae_prince\head\dae_prince_head_dreads_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_dreads_03		dae_prince\head\dae_prince_head_dreads_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_dreads_04		dae_prince\head\dae_prince_head_dreads_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_dreads_05		dae_prince\head\dae_prince_head_dreads_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_dreads_06		dae_prince\head\dae_prince_head_dreads_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_fiend_01		dae_prince\head\dae_prince_head_fiend_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_fiend_02		dae_prince\head\dae_prince_head_fiend_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_fiend_03		dae_prince\head\dae_prince_head_fiend_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_fiend_04		dae_prince\head\dae_prince_head_fiend_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_fiend_05		dae_prince\head\dae_prince_head_fiend_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_fiend_06		dae_prince\head\dae_prince_head_fiend_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_helmeted_01		dae_prince\head\dae_prince_head_helmeted_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_helmeted_02		dae_prince\head\dae_prince_head_helmeted_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_helmeted_03		dae_prince\head\dae_prince_head_helmeted_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_helmeted_04		dae_prince\head\dae_prince_head_helmeted_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_helmeted_05		dae_prince\head\dae_prince_head_helmeted_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_helmeted_06		dae_prince\head\dae_prince_head_helmeted_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_horror_01		dae_prince\head\dae_prince_head_horror_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_horror_02		dae_prince\head\dae_prince_head_horror_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_horror_03		dae_prince\head\dae_prince_head_horror_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_horror_04		dae_prince\head\dae_prince_head_horror_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_horror_05		dae_prince\head\dae_prince_head_horror_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_horror_06		dae_prince\head\dae_prince_head_horror_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_livingarmour_01		dae_prince\head\dae_prince_head_livingarmour_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_livingarmour_02		dae_prince\head\dae_prince_head_livingarmour_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_livingarmour_03		dae_prince\head\dae_prince_head_livingarmour_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_livingarmour_04		dae_prince\head\dae_prince_head_livingarmour_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_livingarmour_05		dae_prince\head\dae_prince_head_livingarmour_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_livingarmour_06		dae_prince\head\dae_prince_head_livingarmour_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_moon_01		dae_prince\head\dae_prince_head_moon_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_moon_02		dae_prince\head\dae_prince_head_moon_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_moon_03		dae_prince\head\dae_prince_head_moon_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_moon_04		dae_prince\head\dae_prince_head_moon_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_moon_05		dae_prince\head\dae_prince_head_moon_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_moon_06		dae_prince\head\dae_prince_head_moon_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_skull_01		dae_prince\head\dae_prince_head_skull_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_skull_02		dae_prince\head\dae_prince_head_skull_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_skull_03		dae_prince\head\dae_prince_head_skull_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_skull_04		dae_prince\head\dae_prince_head_skull_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_skull_05		dae_prince\head\dae_prince_head_skull_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_skull_06		dae_prince\head\dae_prince_head_skull_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_unclean_01		dae_prince\head\dae_prince_head_unclean_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_unclean_02		dae_prince\head\dae_prince_head_unclean_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_unclean_03		dae_prince\head\dae_prince_head_unclean_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_unclean_04		dae_prince\head\dae_prince_head_unclean_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_unclean_05		dae_prince\head\dae_prince_head_unclean_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_head_unclean_06		dae_prince\head\dae_prince_head_unclean_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_khorne_MP		dae_prince		1.0000	1.9000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_base_01		dae_prince\legs\dae_prince_legs_base_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_base_02		dae_prince\legs\dae_prince_legs_base_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_base_03		dae_prince\legs\dae_prince_legs_base_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_base_04		dae_prince\legs\dae_prince_legs_base_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_base_05		dae_prince\legs\dae_prince_legs_base_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_base_06		dae_prince\legs\dae_prince_legs_base_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_beast_01		dae_prince\legs\dae_prince_legs_beast_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_beast_02		dae_prince\legs\dae_prince_legs_beast_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_beast_03		dae_prince\legs\dae_prince_legs_beast_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_beast_04		dae_prince\legs\dae_prince_legs_beast_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_beast_05		dae_prince\legs\dae_prince_legs_beast_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_beast_06		dae_prince\legs\dae_prince_legs_beast_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_beast_07		dae_prince\legs\dae_prince_legs_beast_07		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_beast_08		dae_prince\legs\dae_prince_legs_beast_08		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_bird_01		dae_prince\legs\dae_prince_legs_bird_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_bird_02		dae_prince\legs\dae_prince_legs_bird_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_bird_03		dae_prince\legs\dae_prince_legs_bird_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_bird_04		dae_prince\legs\dae_prince_legs_bird_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_bird_05		dae_prince\legs\dae_prince_legs_bird_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_bird_06		dae_prince\legs\dae_prince_legs_bird_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_bird_07		dae_prince\legs\dae_prince_legs_bird_07		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_bird_08		dae_prince\legs\dae_prince_legs_bird_08		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_corpulent_01		dae_prince\legs\dae_prince_legs_corpulent_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_corpulent_02		dae_prince\legs\dae_prince_legs_corpulent_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_corpulent_03		dae_prince\legs\dae_prince_legs_corpulent_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_corpulent_04		dae_prince\legs\dae_prince_legs_corpulent_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_corpulent_05		dae_prince\legs\dae_prince_legs_corpulent_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_corpulent_06		dae_prince\legs\dae_prince_legs_corpulent_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_corpulent_07		dae_prince\legs\dae_prince_legs_corpulent_07		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_daemonette_01		dae_prince\legs\dae_prince_legs_daemonette_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_daemonette_02		dae_prince\legs\dae_prince_legs_daemonette_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_daemonette_03		dae_prince\legs\dae_prince_legs_daemonette_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_daemonette_04		dae_prince\legs\dae_prince_legs_daemonette_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_daemonette_05		dae_prince\legs\dae_prince_legs_daemonette_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_daemonette_06		dae_prince\legs\dae_prince_legs_daemonette_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_daemonette_07		dae_prince\legs\dae_prince_legs_daemonette_07		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_daemonette_08		dae_prince\legs\dae_prince_legs_daemonette_08		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_legs_horror_01		dae_prince\legs\dae_prince_legs_horror_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_nurgle_MP		dae_prince		1.0000	1.9000	0.0000	
wh3_main_dae_cha_daemon_prince_slaanesh_MP		dae_prince		1.0000	1.9000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_base_01		dae_prince\tail\dae_prince_tail_base_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_base_02		dae_prince\tail\dae_prince_tail_base_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_base_03		dae_prince\tail\dae_prince_tail_base_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_base_04		dae_prince\tail\dae_prince_tail_base_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_base_05		dae_prince\tail\dae_prince_tail_base_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_base_06		dae_prince\tail\dae_prince_tail_base_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_beast_01		dae_prince\tail\dae_prince_tail_beast_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_beast_02		dae_prince\tail\dae_prince_tail_beast_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_beast_03		dae_prince\tail\dae_prince_tail_beast_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_beast_04		dae_prince\tail\dae_prince_tail_beast_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_beast_05		dae_prince\tail\dae_prince_tail_beast_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_beast_06		dae_prince\tail\dae_prince_tail_beast_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_corpulent_01		dae_prince\tail\dae_prince_tail_corpulent_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_corpulent_02		dae_prince\tail\dae_prince_tail_corpulent_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_corpulent_03		dae_prince\tail\dae_prince_tail_corpulent_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_corpulent_04		dae_prince\tail\dae_prince_tail_corpulent_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_corpulent_05		dae_prince\tail\dae_prince_tail_corpulent_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_corpulent_06		dae_prince\tail\dae_prince_tail_corpulent_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_fiend_01		dae_prince\tail\dae_prince_tail_fiend_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_fiend_02		dae_prince\tail\dae_prince_tail_fiend_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_fiend_03		dae_prince\tail\dae_prince_tail_fiend_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_fiend_04		dae_prince\tail\dae_prince_tail_fiend_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_fiend_05		dae_prince\tail\dae_prince_tail_fiend_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_fiend_06		dae_prince\tail\dae_prince_tail_fiend_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_flamer_01		dae_prince\tail\dae_prince_tail_mutalith_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_flamer_02		dae_prince\tail\dae_prince_tail_mutalith_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_flamer_03		dae_prince\tail\dae_prince_tail_mutalith_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_flamer_04		dae_prince\tail\dae_prince_tail_mutalith_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_flamer_05		dae_prince\tail\dae_prince_tail_mutalith_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_flamer_06		dae_prince\tail\dae_prince_tail_mutalith_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_living_01		dae_prince\tail\dae_prince_tail_living_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_living_02		dae_prince\tail\dae_prince_tail_living_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_living_03		dae_prince\tail\dae_prince_tail_living_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_living_04		dae_prince\tail\dae_prince_tail_living_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_living_05		dae_prince\tail\dae_prince_tail_living_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_living_06		dae_prince\tail\dae_prince_tail_living_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_rotfly_01		dae_prince\tail\dae_prince_tail_rotfly_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_rotfly_02		dae_prince\tail\dae_prince_tail_rotfly_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_rotfly_03		dae_prince\tail\dae_prince_tail_rotfly_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_rotfly_04		dae_prince\tail\dae_prince_tail_rotfly_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_rotfly_05		dae_prince\tail\dae_prince_tail_rotfly_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_rotfly_06		dae_prince\tail\dae_prince_tail_rotfly_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_screamer_01		dae_prince\tail\dae_prince_tail_screamer_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_screamer_02		dae_prince\tail\dae_prince_tail_screamer_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_screamer_03		dae_prince\tail\dae_prince_tail_screamer_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_screamer_04		dae_prince\tail\dae_prince_tail_screamer_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_screamer_05		dae_prince\tail\dae_prince_tail_screamer_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_screamer_06		dae_prince\tail\dae_prince_tail_screamer_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_snapping_01		dae_prince\tail\dae_prince_tail_snapping_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_snapping_02		dae_prince\tail\dae_prince_tail_snapping_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_snapping_03		dae_prince\tail\dae_prince_tail_snapping_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_snapping_04		dae_prince\tail\dae_prince_tail_snapping_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_snapping_05		dae_prince\tail\dae_prince_tail_snapping_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_snapping_06		dae_prince\tail\dae_prince_tail_snapping_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_steed_01		dae_prince\tail\dae_prince_tail_steed_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_steed_02		dae_prince\tail\dae_prince_tail_steed_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_steed_03		dae_prince\tail\dae_prince_tail_steed_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_steed_04		dae_prince\tail\dae_prince_tail_steed_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_steed_05		dae_prince\tail\dae_prince_tail_steed_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_tail_steed_06		dae_prince\tail\dae_prince_tail_steed_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_01		dae_prince\torso\dae_prince_torso_adorned_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_02		dae_prince\torso\dae_prince_torso_adorned_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_03		dae_prince\torso\dae_prince_torso_adorned_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_04		dae_prince\torso\dae_prince_torso_adorned_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_05		dae_prince\torso\dae_prince_torso_adorned_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_adornedarmour_06		dae_prince\torso\dae_prince_torso_adorned_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_armoured_01		dae_prince\torso\dae_prince_torso_armoured_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_armoured_02		dae_prince\torso\dae_prince_torso_armoured_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_armoured_03		dae_prince\torso\dae_prince_torso_armoured_03		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_armoured_04		dae_prince\torso\dae_prince_torso_armoured_04		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_armoured_05		dae_prince\torso\dae_prince_torso_armoured_05		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_armoured_06		dae_prince\torso\dae_prince_torso_armoured_06		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_base_01		dae_prince\torso\dae_prince_torso_base_01		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_base_02		dae_prince\torso\dae_prince_torso_base_02		1.0000	1.0000	0.0000	
wh3_main_dae_cha_daemon_prince_torso_base_03		dae_prince\torso\dae_prince_torso_base_03		1.0000	1.0000	0.0000	
