building_chain	building_level	building_set	exclude
wh3_main_special_the_wrathgate		wh2_main_set_landmark	false
wh3_prologue_building_ksl_special_dervingard		wh2_main_set_landmark	false
wh_dlc05_wef_temple_anath_raema		wh2_main_set_landmark	false
wh_dlc05_wef_temple_ereth_khial		wh2_main_set_landmark	false
wh_dlc05_wef_temple_isha		wh2_main_set_landmark	false
wh_dlc05_wef_temple_kurnous		wh2_main_set_landmark	false
wh_dlc06_DWARFS_eight_peaks		wh2_main_set_landmark	false
wh_dlc06_GREENSKIN_eight_peaks		wh2_main_set_landmark	false
wh_dlc08_NORSCA_erengrad_unique		wh2_main_set_landmark	false
wh_main_bretonnia_legendary_bretonnia		wh2_main_set_landmark	false
wh_main_bretonnia_legendary_carcassonne		wh2_main_set_landmark	false
wh_main_sch_special_moot_cauldron		wh2_main_set_landmark	false
wh_main_sch_special_moot_cauldron_ogr		wh2_main_set_landmark	false
wh_main_sch_special_the_rock		wh2_main_set_landmark	false
wh_main_special_archecclesiatium		wh2_main_set_landmark	false
wh_main_special_archecclesiatium_brt		wh2_main_set_landmark	false
wh_main_special_blazing_sun_chapterhouse		wh2_main_set_landmark	false
wh_main_special_bokha_palace		wh2_main_set_landmark	false
wh_main_special_bordeleaux_vineyards		wh2_main_set_landmark	false
wh_main_special_bordeleaux_vineyards_tmb		wh2_main_set_landmark	false
wh_main_special_brightstone_mine		wh2_main_set_landmark	false
wh_main_special_brightstone_mine_skv		wh2_main_set_landmark	false
wh_main_special_college_of_magic		wh2_main_set_landmark	false
wh_main_special_college_of_magic_vampires		wh2_main_set_landmark	false
wh_main_special_great_slayer_shrine		wh2_main_set_landmark	false
wh_main_special_great_temple_of_ulric		wh2_main_set_landmark	false
wh_main_special_high_king_throne_hall		wh2_main_set_landmark	false
wh_main_special_knights_panther_chapterhouse		wh2_main_set_landmark	false
wh_main_special_nuln_gunnery_school		wh2_main_set_landmark	false
wh_main_special_savage_orc_camp		wh2_main_set_landmark	false
wh_main_special_tournament_grounds		wh2_main_set_landmark	false
wh_main_special_ubersreik_inn		wh2_main_set_landmark	false
wh_pro02_VAMPIRES_isabella_unique		wh2_main_set_landmark	false
wh2_main_foreign_slot_discovery_lzd		wh2_main_set_lizardmen_defence	false
wh2_main_lzd_defence_major		wh2_main_set_lizardmen_defence	false
wh2_main_lzd_defence_minor		wh2_main_set_lizardmen_defence	false
wh2_main_lzd_defence_norsca		wh2_main_set_lizardmen_defence	false
wh2_main_lzd_scrying		wh2_main_set_lizardmen_defence	false
wh2_main_lzd_energy		wh2_main_set_lizardmen_infrastructure	false
wh2_main_lzd_energy_minor		wh2_main_set_lizardmen_infrastructure	false
wh2_main_lzd_farm		wh2_main_set_lizardmen_infrastructure	false
wh2_main_lzd_industry		wh2_main_set_lizardmen_infrastructure	false
wh2_main_lzd_order		wh2_main_set_lizardmen_infrastructure	false
wh2_main_lzd_coldones		wh2_main_set_lizardmen_military_recruitment	false
wh2_main_lzd_saurus		wh2_main_set_lizardmen_military_recruitment	false
wh2_main_lzd_skinks		wh2_main_set_lizardmen_military_recruitment	false
wh2_main_lzd_terradons		wh2_main_set_lizardmen_military_recruitment	false
wh2_main_lzd_terradons_tiktakto		wh2_main_set_lizardmen_military_recruitment	false
wh2_main_lzd_beasts		wh2_main_set_lizardmen_military_support	false
wh2_main_lzd_slann		wh2_main_set_lizardmen_military_support	false
wh2_main_lzd_smith		wh2_main_set_lizardmen_military_support	false
wh2_main_lzd_worship_oldones		wh2_main_set_lizardmen_military_support	false
wh2_main_lzd_worship_sotek		wh2_main_set_lizardmen_military_support	false
wh2_main_lzd_port		wh2_main_set_lizardmen_port	false
	wh2_main_lzd_slann_1	wh2_main_set_lizardmen_star_chamber	false
	wh2_main_lzd_worship_oldones_1	wh2_main_set_lizardmen_temples	false
	wh2_main_lzd_worship_oldones_2	wh2_main_set_lizardmen_temples	false
	wh2_main_lzd_worship_oldones_3	wh2_main_set_lizardmen_temples	false
	wh2_main_lzd_worship_sotek_1	wh2_main_set_lizardmen_temples	false
	wh2_main_lzd_worship_sotek_2	wh2_main_set_lizardmen_temples	false
	wh2_main_lzd_worship_sotek_3	wh2_main_set_lizardmen_temples	false
	wh2_main_lzd_worship_sotek_4	wh2_main_set_lizardmen_temples	false
wh2_dlc11_special_settlement_galleons_graveyard_other		wh2_main_set_lzd	false
wh2_dlc12_special_bordeleaux_manann_shrine		wh2_main_set_lzd	false
wh2_dlc12_special_sotek_snake_pit		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_beasts		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_coldones		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_flying		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_great_beasts		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_portal_itzl		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_portal_quetzl		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_portal_tlanxla		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_saurus		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_saurus_veteran		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_skink_chief		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_skink_priest		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_skinks		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_slann		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_support_faction		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_support_horde		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_support_rcost		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_support_rrank		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_support_upkeep		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_ziggurat		wh2_main_set_lzd	false
wh2_dlc13_horde_lizardmen_ziggurat_minor		wh2_main_set_lzd	false
wh2_dlc14_special_copher_port		wh2_main_set_lzd	false
wh2_dlc14_special_dragon_isle_port		wh2_main_set_lzd	false
wh2_dlc14_special_lzd_konquata		wh2_main_set_lzd	false
wh2_dlc14_special_nagashizzar_other		wh2_main_set_lzd	false
wh2_dlc15_special_fortress_of_vorag_tower_of_the_bloodytooth		wh2_main_set_lzd	false
wh2_dlc15_special_ka_sabar_city_of_bronze		wh2_main_set_lzd	false
wh2_dlc17_silent_sanctum_ambush		wh2_main_set_lzd	false
wh2_dlc17_silent_sanctum_core		wh2_main_set_lzd	false
wh2_dlc17_silent_sanctum_def_boost		wh2_main_set_lzd	false
wh2_dlc17_silent_sanctum_melee_boost		wh2_main_set_lzd	false
wh2_dlc17_silent_sanctum_ranged_boost		wh2_main_set_lzd	false
wh2_dlc17_silent_sanctum_recruitment		wh2_main_set_lzd	false
wh2_dlc17_silent_sanctum_replenishment		wh2_main_set_lzd	false
wh2_dlc17_silent_sanctum_transport		wh2_main_set_lzd	false
wh2_dlc17_silent_sanctum_upkeep		wh2_main_set_lzd	false
wh2_main_foreign_slot_discovery_lzd		wh2_main_set_lzd	false
wh2_main_lzd_beasts		wh2_main_set_lzd	false
wh2_main_lzd_coldones		wh2_main_set_lzd	false
wh2_main_lzd_defence_major		wh2_main_set_lzd	false
wh2_main_lzd_defence_minor		wh2_main_set_lzd	false
wh2_main_lzd_defence_norsca		wh2_main_set_lzd	false
wh2_main_lzd_energy		wh2_main_set_lzd	false
wh2_main_lzd_energy_minor		wh2_main_set_lzd	false
wh2_main_lzd_farm		wh2_main_set_lzd	false
wh2_main_lzd_industry		wh2_main_set_lzd	false
wh2_main_lzd_order		wh2_main_set_lzd	false
wh2_main_lzd_port		wh2_main_set_lzd	false
wh2_main_lzd_resource_animals		wh2_main_set_lzd	false
wh2_main_lzd_resource_dyes		wh2_main_set_lzd	false
wh2_main_lzd_resource_furs		wh2_main_set_lzd	false
wh2_main_lzd_resource_gems		wh2_main_set_lzd	false
wh2_main_lzd_resource_gold		wh2_main_set_lzd	false
wh2_main_lzd_resource_iron		wh2_main_set_lzd	false
wh2_main_lzd_resource_marble		wh2_main_set_lzd	false
wh2_main_lzd_resource_medicine		wh2_main_set_lzd	false
wh2_main_lzd_resource_obsidian		wh2_main_set_lzd	false
wh2_main_lzd_resource_pasture		wh2_main_set_lzd	false
wh2_main_lzd_resource_pottery		wh2_main_set_lzd	false
wh2_main_lzd_resource_salt		wh2_main_set_lzd	false
wh2_main_lzd_resource_spices		wh2_main_set_lzd	false
wh2_main_lzd_resource_wine		wh2_main_set_lzd	false
wh2_main_lzd_resource_wood		wh2_main_set_lzd	false
wh2_main_lzd_saurus		wh2_main_set_lzd	false
wh2_main_lzd_scrying		wh2_main_set_lzd	false
wh2_main_lzd_settlement_major		wh2_main_set_lzd	false
wh2_main_lzd_settlement_minor		wh2_main_set_lzd	false
wh2_main_lzd_skinks		wh2_main_set_lzd	false
wh2_main_lzd_slann		wh2_main_set_lzd	false
wh2_main_lzd_smith		wh2_main_set_lzd	false
wh2_main_lzd_terradons		wh2_main_set_lzd	false
wh2_main_lzd_terradons_tiktakto		wh2_main_set_lzd	false
wh2_main_lzd_worship_oldones		wh2_main_set_lzd	false
wh2_main_lzd_worship_sotek		wh2_main_set_lzd	false
wh2_main_special_axlotl_chameleon_shrine		wh2_main_set_lzd	false
wh2_main_special_chamber_of_visions		wh2_main_set_lzd	false
wh2_main_special_clar_karond_lairs_other		wh2_main_set_lzd	false
wh2_main_special_fallen_gates		wh2_main_set_lzd	false
wh2_main_special_fortress_gate_eagle_hef		wh2_main_set_lzd	false
wh2_main_special_fortress_gate_eagle_untainted		wh2_main_set_lzd	false
wh2_main_special_fortress_gate_griffon_hef		wh2_main_set_lzd	false
wh2_main_special_fortress_gate_griffon_untainted		wh2_main_set_lzd	false
wh2_main_special_fortress_gate_phoenix_hef		wh2_main_set_lzd	false
wh2_main_special_fortress_gate_phoenix_untainted		wh2_main_set_lzd	false
wh2_main_special_fortress_gate_unicorn_hef		wh2_main_set_lzd	false
wh2_main_special_fortress_gate_unicorn_untainted		wh2_main_set_lzd	false
wh2_main_special_ghrond_convent_of_sorcery_other		wh2_main_set_lzd	false
wh2_main_special_golden_tower_of_the_gods_lzd		wh2_main_set_lzd	false
wh2_main_special_hag_graef_mines		wh2_main_set_lzd	false
wh2_main_special_hexoatl_incubator		wh2_main_set_lzd	false
wh2_main_special_hexoatl_stellar_pyramids		wh2_main_set_lzd	false
wh2_main_special_itza_emerald_pools		wh2_main_set_lzd	false
wh2_main_special_itza_vaults_of_the_old_ones		wh2_main_set_lzd	false
wh2_main_special_lothern_port_other		wh2_main_set_lzd	false
wh2_main_special_oyxl_shrine_of_birds		wh2_main_set_lzd	false
wh2_main_special_pyramid_of_nagash_other		wh2_main_set_lzd	false
wh2_main_special_quetza_serpent_lairs		wh2_main_set_lzd	false
wh2_main_special_quintex		wh2_main_set_lzd	false
wh2_main_special_settlement_hexoatl_lzd		wh2_main_set_lzd	false
wh2_main_special_settlement_itza_lzd		wh2_main_set_lzd	false
wh2_main_special_shrine_of_asuryan_other		wh2_main_set_lzd	false
wh2_main_special_shrine_of_khaine_other		wh2_main_set_lzd	false
wh2_main_special_tlaxtlan_temple_of_the_eclipse		wh2_main_set_lzd	false
wh2_main_special_tower_of_hoeth_other		wh2_main_set_lzd	false
wh2_main_special_xlanhuapec_temple_of_mists		wh2_main_set_lzd	false
wh2_main_special_ziggurat_of_dawn_beacon		wh2_main_set_lzd	false
wh2_main_wef_oak_of_ages_occupied		wh2_main_set_lzd	false
wh2_twa03_special_settlement_konquata_lzd		wh2_main_set_lzd	false
wh3_dlc23_special_fortress_of_dawn_dawns_harbour		wh2_main_set_lzd	false
wh3_main_lzd_allied_outpost		wh2_main_set_lzd	false
wh3_main_lzd_resource_ivory		wh2_main_set_lzd	false
wh3_main_special_settlement_bastion_other		wh2_main_set_lzd	false
wh3_main_special_settlement_fort_other		wh2_main_set_lzd	false
wh3_main_special_standing_stones		wh2_main_set_lzd	false
wh3_main_special_the_great_desert_other		wh2_main_set_lzd	false
wh_main_bretonnia_legendary_bordeleaux		wh2_main_set_lzd	false
wh_main_special_bordeleaux_vineyards		wh2_main_set_lzd	false
wh_main_special_erengrad_port		wh2_main_set_lzd	false
wh_main_special_marienburg_port		wh2_main_set_lzd	false
	wh2_main_horde_def_military_1	wh2_main_set_newhorde_def	false
	wh2_main_horde_def_settlement_1	wh2_main_set_newhorde_def	false
	wh2_main_horde_rogue_settlement_1	wh2_main_set_newhorde_rogue	false
wh2_dlc09_tmb_resource_animals		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_dyes		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_furs		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_gems		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_gold		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_iron		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_marble		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_medicine		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_obsidian		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_pasture		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_pottery		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_salt		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_spices		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_wine		wh2_main_set_resource	false
wh2_dlc09_tmb_resource_wood		wh2_main_set_resource	false
wh2_dlc11_cst_resource_animals		wh2_main_set_resource	false
wh2_dlc11_cst_resource_dyes		wh2_main_set_resource	false
wh2_dlc11_cst_resource_furs		wh2_main_set_resource	false
wh2_dlc11_cst_resource_gems		wh2_main_set_resource	false
wh2_dlc11_cst_resource_gold		wh2_main_set_resource	false
wh2_dlc11_cst_resource_iron		wh2_main_set_resource	false
wh2_dlc11_cst_resource_marble		wh2_main_set_resource	false
wh2_dlc11_cst_resource_medicine		wh2_main_set_resource	false
wh2_dlc11_cst_resource_obsidian		wh2_main_set_resource	false
wh2_dlc11_cst_resource_pasture		wh2_main_set_resource	false
wh2_dlc11_cst_resource_pottery		wh2_main_set_resource	false
wh2_dlc11_cst_resource_salt		wh2_main_set_resource	false
wh2_dlc11_cst_resource_spices		wh2_main_set_resource	false
wh2_dlc11_cst_resource_wine		wh2_main_set_resource	false
wh2_dlc11_cst_resource_wood		wh2_main_set_resource	false
wh2_main_DWARFS_resource_pottery		wh2_main_set_resource	false
wh2_main_DWARFS_resource_wine		wh2_main_set_resource	false
wh2_main_HUMAN_resource_gemstones		wh2_main_set_resource	false
wh2_main_VAMPIRES_resource_animals		wh2_main_set_resource	false
wh2_main_VAMPIRES_resource_gemstones		wh2_main_set_resource	false
wh2_main_VAMPIRES_resource_medicine		wh2_main_set_resource	false
wh2_main_VAMPIRES_resource_obsidian		wh2_main_set_resource	false
wh2_main_brt_resource_animals		wh2_main_set_resource	false
wh2_main_brt_resource_dyes		wh2_main_set_resource	false
wh2_main_brt_resource_furs		wh2_main_set_resource	false
wh2_main_brt_resource_gemstones		wh2_main_set_resource	false
wh2_main_brt_resource_gold		wh2_main_set_resource	false
wh2_main_brt_resource_iron		wh2_main_set_resource	false
wh2_main_brt_resource_marble		wh2_main_set_resource	false
wh2_main_brt_resource_medicine		wh2_main_set_resource	false
wh2_main_brt_resource_obsidian		wh2_main_set_resource	false
wh2_main_brt_resource_pastures		wh2_main_set_resource	false
wh2_main_brt_resource_pottery		wh2_main_set_resource	false
wh2_main_brt_resource_salt		wh2_main_set_resource	false
wh2_main_brt_resource_spices		wh2_main_set_resource	false
wh2_main_brt_resource_timber		wh2_main_set_resource	false
wh2_main_brt_resource_wine		wh2_main_set_resource	false
wh2_main_def_resource_animals		wh2_main_set_resource	false
wh2_main_def_resource_dyes		wh2_main_set_resource	false
wh2_main_def_resource_furs		wh2_main_set_resource	false
wh2_main_def_resource_gems		wh2_main_set_resource	false
wh2_main_def_resource_gold		wh2_main_set_resource	false
wh2_main_def_resource_iron		wh2_main_set_resource	false
wh2_main_def_resource_marble		wh2_main_set_resource	false
wh2_main_def_resource_medicine		wh2_main_set_resource	false
wh2_main_def_resource_obsidian		wh2_main_set_resource	false
wh2_main_def_resource_pasture		wh2_main_set_resource	false
wh2_main_def_resource_pottery		wh2_main_set_resource	false
wh2_main_def_resource_salt		wh2_main_set_resource	false
wh2_main_def_resource_spices		wh2_main_set_resource	false
wh2_main_def_resource_wine		wh2_main_set_resource	false
wh2_main_def_resource_wood		wh2_main_set_resource	false
wh2_main_dwf_resource_animals		wh2_main_set_resource	false
wh2_main_dwf_resource_medicine		wh2_main_set_resource	false
wh2_main_dwf_resource_obsidian		wh2_main_set_resource	false
wh2_main_dwf_resource_spices		wh2_main_set_resource	false
wh2_main_emp_resource_animals		wh2_main_set_resource	false
wh2_main_emp_resource_medicine		wh2_main_set_resource	false
wh2_main_emp_resource_obsidian		wh2_main_set_resource	false
wh2_main_emp_resource_spices		wh2_main_set_resource	false
wh2_main_hef_resource_animals		wh2_main_set_resource	false
wh2_main_hef_resource_dyes		wh2_main_set_resource	false
wh2_main_hef_resource_furs		wh2_main_set_resource	false
wh2_main_hef_resource_gems		wh2_main_set_resource	false
wh2_main_hef_resource_gold		wh2_main_set_resource	false
wh2_main_hef_resource_iron		wh2_main_set_resource	false
wh2_main_hef_resource_marble		wh2_main_set_resource	false
wh2_main_hef_resource_medicine		wh2_main_set_resource	false
wh2_main_hef_resource_obsidian		wh2_main_set_resource	false
wh2_main_hef_resource_pasture		wh2_main_set_resource	false
wh2_main_hef_resource_pottery		wh2_main_set_resource	false
wh2_main_hef_resource_salt		wh2_main_set_resource	false
wh2_main_hef_resource_spices		wh2_main_set_resource	false
wh2_main_hef_resource_wine		wh2_main_set_resource	false
wh2_main_hef_resource_wood		wh2_main_set_resource	false
wh2_main_lzd_resource_animals		wh2_main_set_resource	false
wh2_main_lzd_resource_dyes		wh2_main_set_resource	false
wh2_main_lzd_resource_furs		wh2_main_set_resource	false
wh2_main_lzd_resource_gems		wh2_main_set_resource	false
wh2_main_lzd_resource_gold		wh2_main_set_resource	false
wh2_main_lzd_resource_iron		wh2_main_set_resource	false
wh2_main_lzd_resource_marble		wh2_main_set_resource	false
wh2_main_lzd_resource_medicine		wh2_main_set_resource	false
wh2_main_lzd_resource_obsidian		wh2_main_set_resource	false
wh2_main_lzd_resource_pasture		wh2_main_set_resource	false
wh2_main_lzd_resource_pottery		wh2_main_set_resource	false
wh2_main_lzd_resource_salt		wh2_main_set_resource	false
wh2_main_lzd_resource_spices		wh2_main_set_resource	false
wh2_main_lzd_resource_wine		wh2_main_set_resource	false
wh2_main_lzd_resource_wood		wh2_main_set_resource	false
wh2_main_skv_resource_animals		wh2_main_set_resource	false
wh2_main_skv_resource_dyes		wh2_main_set_resource	false
wh2_main_skv_resource_furs		wh2_main_set_resource	false
wh2_main_skv_resource_gems		wh2_main_set_resource	false
wh2_main_skv_resource_gold		wh2_main_set_resource	false
wh2_main_skv_resource_iron		wh2_main_set_resource	false
wh2_main_skv_resource_marble		wh2_main_set_resource	false
wh2_main_skv_resource_medicine		wh2_main_set_resource	false
wh2_main_skv_resource_obsidian		wh2_main_set_resource	false
wh2_main_skv_resource_pasture		wh2_main_set_resource	false
wh2_main_skv_resource_pottery		wh2_main_set_resource	false
wh2_main_skv_resource_salt		wh2_main_set_resource	false
wh2_main_skv_resource_spices		wh2_main_set_resource	false
wh2_main_skv_resource_wine		wh2_main_set_resource	false
wh2_main_skv_resource_wood		wh2_main_set_resource	false
wh2_main_vmp_resource_spices		wh2_main_set_resource	false
wh2_main_wef_resource_animals		wh2_main_set_resource	false
wh2_main_wef_resource_gems		wh2_main_set_resource	false
wh2_main_wef_resource_medicine		wh2_main_set_resource	false
wh2_main_wef_resource_obsidian		wh2_main_set_resource	false
wh2_main_wef_resource_spices		wh2_main_set_resource	false
wh3_dlc20_woc_resource_animals		wh2_main_set_resource	false
wh3_dlc20_woc_resource_dyes		wh2_main_set_resource	false
wh3_dlc20_woc_resource_furs		wh2_main_set_resource	false
wh3_dlc20_woc_resource_gems		wh2_main_set_resource	false
wh3_dlc20_woc_resource_gold		wh2_main_set_resource	false
wh3_dlc20_woc_resource_iron		wh2_main_set_resource	false
wh3_dlc20_woc_resource_ivory		wh2_main_set_resource	false
wh3_dlc20_woc_resource_marble		wh2_main_set_resource	false
wh3_dlc20_woc_resource_medicine		wh2_main_set_resource	false
wh3_dlc20_woc_resource_obsidian		wh2_main_set_resource	false
wh3_dlc20_woc_resource_pasture		wh2_main_set_resource	false
wh3_dlc20_woc_resource_pottery		wh2_main_set_resource	false
wh3_dlc20_woc_resource_salt		wh2_main_set_resource	false
wh3_dlc20_woc_resource_spices		wh2_main_set_resource	false
wh3_dlc20_woc_resource_wine		wh2_main_set_resource	false
wh3_dlc20_woc_resource_wood		wh2_main_set_resource	false
wh3_dlc23_chd_resource_animals		wh2_main_set_resource	false
wh3_dlc23_chd_resource_dyes		wh2_main_set_resource	false
wh3_dlc23_chd_resource_furs		wh2_main_set_resource	false
wh3_dlc23_chd_resource_gems		wh2_main_set_resource	false
wh3_dlc23_chd_resource_gold		wh2_main_set_resource	false
wh3_dlc23_chd_resource_iron		wh2_main_set_resource	false
wh3_dlc23_chd_resource_ivory		wh2_main_set_resource	false
wh3_dlc23_chd_resource_marble		wh2_main_set_resource	false
wh3_dlc23_chd_resource_medicine		wh2_main_set_resource	false
wh3_dlc23_chd_resource_obsidian		wh2_main_set_resource	false
wh3_dlc23_chd_resource_pastures		wh2_main_set_resource	false
wh3_dlc23_chd_resource_pottery		wh2_main_set_resource	false
wh3_dlc23_chd_resource_salt		wh2_main_set_resource	false
wh3_dlc23_chd_resource_spices		wh2_main_set_resource	false
wh3_dlc23_chd_resource_timber		wh2_main_set_resource	false
wh3_dlc23_chd_resource_wine		wh2_main_set_resource	false
wh3_dlc26_special_gork_mork_idols		wh2_main_set_resource	false
wh3_dlc27_sla_resource_animals_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_dyes_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_furs_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_gems_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_gold_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_iron_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_ivory_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_marble_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_medicine_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_obsidian_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_pasture_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_pottery_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_salt_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_spices_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_wine_tormentors		wh2_main_set_resource	false
wh3_dlc27_sla_resource_wood_tormentors		wh2_main_set_resource	false
wh3_main_brt_resource_ivory		wh2_main_set_resource	false
wh3_main_cst_resource_ivory		wh2_main_set_resource	false
wh3_main_cth_resource_animals		wh2_main_set_resource	false
wh3_main_cth_resource_dyes		wh2_main_set_resource	false
wh3_main_cth_resource_furs		wh2_main_set_resource	false
wh3_main_cth_resource_gems		wh2_main_set_resource	false
wh3_main_cth_resource_gold		wh2_main_set_resource	false
wh3_main_cth_resource_iron		wh2_main_set_resource	false
wh3_main_cth_resource_ivory		wh2_main_set_resource	false
wh3_main_cth_resource_marble		wh2_main_set_resource	false
wh3_main_cth_resource_medicine		wh2_main_set_resource	false
wh3_main_cth_resource_obsidian		wh2_main_set_resource	false
wh3_main_cth_resource_pasture		wh2_main_set_resource	false
wh3_main_cth_resource_pottery		wh2_main_set_resource	false
wh3_main_cth_resource_salt		wh2_main_set_resource	false
wh3_main_cth_resource_spices		wh2_main_set_resource	false
wh3_main_cth_resource_wine		wh2_main_set_resource	false
wh3_main_cth_resource_wood		wh2_main_set_resource	false
wh3_main_dae_resource_animals		wh2_main_set_resource	false
wh3_main_dae_resource_dyes		wh2_main_set_resource	false
wh3_main_dae_resource_furs		wh2_main_set_resource	false
wh3_main_dae_resource_gems		wh2_main_set_resource	false
wh3_main_dae_resource_gold		wh2_main_set_resource	false
wh3_main_dae_resource_iron		wh2_main_set_resource	false
wh3_main_dae_resource_ivory		wh2_main_set_resource	false
wh3_main_dae_resource_marble		wh2_main_set_resource	false
wh3_main_dae_resource_medicine		wh2_main_set_resource	false
wh3_main_dae_resource_obsidian		wh2_main_set_resource	false
wh3_main_dae_resource_pasture		wh2_main_set_resource	false
wh3_main_dae_resource_pottery		wh2_main_set_resource	false
wh3_main_dae_resource_salt		wh2_main_set_resource	false
wh3_main_dae_resource_spices		wh2_main_set_resource	false
wh3_main_dae_resource_wine		wh2_main_set_resource	false
wh3_main_dae_resource_wood		wh2_main_set_resource	false
wh3_main_def_resource_ivory		wh2_main_set_resource	false
wh3_main_dwf_resource_ivory		wh2_main_set_resource	false
wh3_main_emp_resource_ivory		wh2_main_set_resource	false
wh3_main_hef_resource_ivory		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_dyes		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_exotic_animals		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_furs		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_gemstones		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_gold		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_ivory		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_medicinal_plants		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_pastures		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_pottery		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_salt		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_spices		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_timber		wh2_main_set_resource	false
wh3_main_ie_NORSCA_resource_wine		wh2_main_set_resource	false
wh3_main_kho_resource_animals		wh2_main_set_resource	false
wh3_main_kho_resource_dyes		wh2_main_set_resource	false
wh3_main_kho_resource_furs		wh2_main_set_resource	false
wh3_main_kho_resource_gems		wh2_main_set_resource	false
wh3_main_kho_resource_gold		wh2_main_set_resource	false
wh3_main_kho_resource_iron		wh2_main_set_resource	false
wh3_main_kho_resource_ivory		wh2_main_set_resource	false
wh3_main_kho_resource_marble		wh2_main_set_resource	false
wh3_main_kho_resource_medicine		wh2_main_set_resource	false
wh3_main_kho_resource_obsidian		wh2_main_set_resource	false
wh3_main_kho_resource_pasture		wh2_main_set_resource	false
wh3_main_kho_resource_pottery		wh2_main_set_resource	false
wh3_main_kho_resource_salt		wh2_main_set_resource	false
wh3_main_kho_resource_spices		wh2_main_set_resource	false
wh3_main_kho_resource_wine		wh2_main_set_resource	false
wh3_main_kho_resource_wood		wh2_main_set_resource	false
wh3_main_ksl_resource_animals		wh2_main_set_resource	false
wh3_main_ksl_resource_dyes		wh2_main_set_resource	false
wh3_main_ksl_resource_furs		wh2_main_set_resource	false
wh3_main_ksl_resource_gems		wh2_main_set_resource	false
wh3_main_ksl_resource_gold		wh2_main_set_resource	false
wh3_main_ksl_resource_iron		wh2_main_set_resource	false
wh3_main_ksl_resource_ivory		wh2_main_set_resource	false
wh3_main_ksl_resource_marble		wh2_main_set_resource	false
wh3_main_ksl_resource_medicine		wh2_main_set_resource	false
wh3_main_ksl_resource_obsidian		wh2_main_set_resource	false
