id	art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	land_animation_vfx_filter	sea_animation_vfx_filter	navy_animation_vfx_filter
277797731	wh3_main_art_set_ogr_firebelly_03	0	0		none	wh3_main_uniform_ogr_firebelly_03			wh3_uniform_ogr_ship_agent	wh3_uniform_ogr_ship_agent	cam_hero_hu13_wh3_ogre_firebelly	cam_ogr_ship_01	cam_ogr_ship_01	0	0	0
279970747	wh2_dlc15_art_set_hef_imrik	0	0		none	wh2_dlc15_uniform_hef_imrik			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_hef_imrik_dlc15_halberd_horn	cam_medium_ship_05	cam_medium_ship_05	0	0	0
280733160	wh3_main_pro_art_set_ksl_boyar_02	0	0		none	wh3_main_uniform_ksl_boyar_02			wh3_uniform_ksl_ship_lord	wh3_uniform_ksl_ship_lord	cam_lord_hu1c_wh3_kislev_dual_axe	cam_ksl_ship_01	cam_ksl_ship_01	0	0	0
280803552	wh2_main_art_set_skv_warlock_engineer_02_ritual	0	0		none	wh2_main_uniform_skv_warlock_engineer_02			wh2_main_campaign_skv_ship_agent	wh2_main_campaign_skv_ship_agent	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	0	0	0
284031586	wh_main_art_set_emp_light_wizard_qb_general	0	0		none	wh_main_uniform_emp_light_wizard_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
285574374	wh3_dlc20_art_set_chs_sorcerer_lord_metal_mtze_03	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_lord_mtze_03			wh3_uniform_tze_ship_lord	wh3_uniform_tze_ship_lord	cam_hu1c_chaos_staff_and_sword	cam_tze_ship_01	cam_tze_ship_01	164	0	0
285610576	wh2_dlc13_lzd_gor_rok_01	0	0		none	wh2_dlc13_uniform_lzd_lord_gor_rok			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu7b_dlc13_saurus_gor_rok_club	cam_transport_ship_04	cam_transport_ship_04	0	0	0
286933404	wh2_dlc16_art_set_skv_packmaster_03	0	0		none	wh2_dlc16_uniform_skv_packmaster_03			wh2_main_campaign_skv_ship_agent	wh2_main_campaign_skv_ship_agent	cam_hero_hu17_dlc16_ratcatcher	cam_medium_ship_06	cam_medium_ship_06	0	0	0
287984214	wh3_dlc23_art_set_chd_daemonsmith_sorcerer_metal_02	0	0		none	wh3_dlc23_art_set_chd_daemonsmith_sorcerer_02			wh3_dlc23_uniform_chd_ship_agent	wh3_dlc23_uniform_chd_ship_agent	cam_lord_hu3_dlc23_sorcerer_prophet_axe_pistol	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	2	2
288713652	wh3_dlc24_ksl_hag_witch_shadows_03	0	0		none	wh3_dlc24_uniform_ksl_cha_hag_witch_03			wh3_uniform_ksl_ship_agent	wh3_uniform_ksl_ship_agent	cam_hero_hu1i_dlc24_hag_witch_sled01	cam_ksl_ship_01	cam_ksl_ship_01	147	0	0
289354852	wh3_dlc24_ksl_hag_witch_beasts_03	0	0		none	wh3_dlc24_uniform_ksl_cha_hag_witch_03			wh3_uniform_ksl_ship_agent	wh3_uniform_ksl_ship_agent	cam_hero_hu1i_dlc24_hag_witch_sled01	cam_ksl_ship_01	cam_ksl_ship_01	147	0	0
29558191	wh3_dlc20_art_set_chs_sorcerer_shadows_msla_03	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_msla_03			wh3_uniform_sla_ship_agent	wh3_uniform_sla_ship_agent	cam_hu1c_chaos_staff_and_sword	cam_slaaneshship_01	cam_slaaneshship_01	166	0	0
302072925	wh3_main_art_set_cth_lord_magistrate_yang_03	0	0		none	wh3_main_uniform_cth_lord_magistrate_03			wh3_uniform_cth_ship_lord	wh3_uniform_cth_ship_lord	cam_hu1e_sword_lord	cam_cathayship_01	cam_cathayship_01	0	0	0
302719865	wh3_main_art_set_dae_daemon_prince_slaanesh	0	0		none	wh3_main_uniform_dae_daemon_prince			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_lord_hu10e_wh3_daemon_prince_sword	cam_heavy_ship_04	cam_heavy_ship_04	0	0	0
308313577	wh2_dlc10_art_set_def_supreme_sorceress_death_02	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_02			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
308391588	wh3_dlc23_art_set_chd_drazhoath	0	0		none	wh3_dlc23_uniform_chd_drazhoath			wh3_dlc23_uniform_chd_ship_lord	wh3_dlc23_uniform_chd_ship_lord	cam_lord_hu3_dlc23_drazhoath_axe_sceptre	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	1	1
308660626	wh2_dlc15_art_set_forest_dragon_01	0	0		none	wh2_dlc15_uniform_hef_mon_forest_dragon_boss			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_dr1_dragon_boss	cam_medium_ship_05	cam_medium_ship_05	0	0	0
309322333	wh3_main_art_set_nur_plagueridden_nurgle_02	0	0		none	wh3_main_uniform_nur_plagueridden_02			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_lord_hu4d_wh3_nurgle_plagueridden_sword	cam_nur_ship_01	cam_nur_ship_01	87	0	0
312999603	wh3_main_pro_art_set_ksl_boyar_04	0	0		none	wh3_main_uniform_ksl_boyar_04			wh3_uniform_ksl_ship_lord	wh3_uniform_ksl_ship_lord	cam_lord_hu1c_wh3_kislev_dual_axe	cam_ksl_ship_01	cam_ksl_ship_01	0	0	0
314540988	wh2_main_art_set_skv_assassin_02	0	0		none	wh2_main_uniform_skv_assassin_02			wh2_main_campaign_skv_ship_agent	wh2_main_campaign_skv_ship_agent	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	0	0	0
31538382	wh3_dlc20_art_set_chs_cha_daemon_prince_msla_3	0	0		none	wh3_dlc20_uniform_chs_cha_daemon_prince_msla_3			wh3_uniform_sla_ship_lord	wh3_uniform_sla_ship_lord	cam_lord_hu10e_wh3_daemon_prince_sword	cam_slaaneshship_01	cam_slaaneshship_01	0	0	0
316542640	wh2_twa04_art_set_bst_great_bray_shaman_wild_02	0	0		none	wh2_twa04_uniform_bst_great_bray_shaman_02			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
317235095	wh3_main_art_set_tze_iridescent_horror_metal_04	0	0		none	wh3_main_uniform_tze_iridescent_horror_04			wh3_uniform_tze_ship_agent	wh3_uniform_tze_ship_agent	cam_hero_hu14_wh3_pink_horror_staff	cam_tze_ship_01	cam_tze_ship_01	0	0	0
317398599	wh2_dlc14_art_set_def_master_02	0	0		none	wh2_dlc14_uniform_def_master_02			wh2_main_campaign_def_ship_agent	wh2_main_campaign_def_ship_agent	cam_hero_hu1d_def_spear_and_shield	cam_light_ship_05	cam_light_ship_05	0	0	0
3179	wh_main_art_set_grn_grimgor_ironhide	0	0		none	wh_main_uniform_grn_grimgor_ironhide			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_2handed_axe	cam_heavy_ship_02	cam_heavy_ship_02	0	0	0
3194	wh_main_art_set_brt_lord_01	0	0		none	wh_main_uniform_brt_lord_01			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
320377856	wh3_main_art_set_ksl_frost_maiden_04_ice	0	0		none	wh3_main_uniform_ksl_frost_maiden_04			wh3_uniform_ksl_ship_agent	wh3_uniform_ksl_ship_agent	cam_hero_hu1_frost_maiden_sword_and_magic	cam_ksl_ship_01	cam_ksl_ship_01	147	0	0
321384893	wh2_dlc09_art_set_tmb_liche_priest_03_light	0	0		none	wh2_dlc09_uniform_tmb_liche_priest_03			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_lord_hu1_liche_priest_staff_and_sword	cam_agent_ship_04	cam_heavy_ship_01	44	0	0
323765869	wh2_dlc11_art_set_cst_noctilus_3	0	0		none	wh2_dlc11_uniform_cst_noctilus			wh2_dlc11_campaign_cst_ship_noctilus_03	wh2_dlc11_campaign_cst_ship_noctilus_03	cam_lord_hu1_cst_noctilus_2handed_axe	cam_cst_noctilus_ship_01	cam_cst_noctilus_ship_01	0	0	0
3244	wh_main_art_set_brt_louen_leoncoeur	0	0		none	wh_main_uniform_brt_louen_leoncoeur			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_leoncoeur_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
3254	wh_main_art_set_brt_paladin_01	0	0		none	wh_main_uniform_brt_paladin_01			wh_main_campaign_brt_ship_light	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	0	0	0
325475946	wh3_dlc25_art_set_chs_sorcerer_death_mnur_01	0	0		none	wh3_dlc25_uniform_chs_chaos_sorcerer_mnur_01			wh3_uniform_nur_ship_agent	wh3_uniform_nur_ship_agent	cam_hero_hu1c_dlc25_nurgle_sorcerer_staff_and_mace	cam_nur_ship_01	cam_nur_ship_01	202	0	0
3258	wh_main_art_set_chs_exalted_hero_01	0	0		none	wh_main_uniform_chs_exalted_hero_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_light_ship_04	cam_heavy_ship_04	0	0	0
327170011	wh3_main_art_set_sla_cultist_04	0	0		none	wh3_main_uniform_sla_cultist_04			wh3_uniform_sla_ship_agent	wh3_uniform_sla_ship_agent	cam_hero_hu1_cultist_of_slaanesh_dual_swords	cam_slaaneshship_01	cam_slaaneshship_01	0	0	0
3291	wh_main_art_set_dwf_thane_01	0	0		none	wh_main_uniform_dwf_thane_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_shield_and_crossbow	cam_light_ship_03	cam_heavy_ship_03	0	0	0
3297	wh_main_art_set_dwf_thorgrim_grudgebearer	0	0		none	wh_main_uniform_dwf_thorgrim_grudgebearer			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_th1_throne_of_power	cam_heavy_ship_03	cam_heavy_ship_03	0	0	0
3298	wh_main_art_set_emp_captain_01	0	0		none	wh_main_uniform_emp_captain_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	0	0	0
3301	wh_main_art_set_emp_karl_franz	0	0		none	wh_main_uniform_emp_karl_franz			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_hammer	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
3310	wh_main_art_set_emp_warrior_priest_01	0	0		none	wh_main_uniform_emp_warrior_priest_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_hammer_and_book	cam_light_ship_01	cam_heavy_ship_01	0	0	0
3319	wh_main_art_set_emp_witch_hunter_01	0	0		none	wh_main_uniform_emp_witch_hunter_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_pistol	cam_light_ship_01	cam_heavy_ship_01	0	0	0
3327	wh_main_art_set_grn_goblin_big_boss_01	0	0		none	wh_main_uniform_grn_goblin_big_boss_01			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_light_ship_02	cam_heavy_ship_02	0	0	0
333579225	wh3_dlc20_art_set_chs_exalted_hero_mkho_04	0	0		none	wh3_dlc20_uniform_chs_exalted_hero_mkho_04			wh3_uniform_kho_ship_agent	wh3_uniform_kho_ship_agent	cam_lord_hu1c_wh3_kislev_dual_axe	cam_khorne_ship_01	cam_khorne_ship_01	0	0	0
334442522	wh3_dlc25_art_set_emp_theodore_bruckner	0	0		none	wh3_dlc25_uniform_emp_theodore_bruckner			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hero_hu1l_dlc25_theodore_bruckner_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
335208934	wh2_main_art_set_hef_mage_08	0	0		none	wh2_main_uniform_hef_mage_08			wh2_main_campaign_hef_ship_agent	wh2_main_campaign_hef_ship_agent	cam_lord_hu1b_elf_staff_and_sword	cam_medium_ship_05	cam_medium_ship_05	0	0	0
3355	wh_main_art_set_grn_orc_warboss_01	0	0		none	wh_main_uniform_grn_orc_warboss_01			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	0	0	0
3363	wh_main_art_set_teb_captain	0	0		none	wh_main_uniform_emp_captain_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	0	0	0
336655968	wh3_dlc20_art_set_chs_lord_msla_02	0	0		none	wh3_dlc20_uniform_chs_chaos_lord_msla_02			wh3_uniform_sla_ship_lord	wh3_uniform_sla_ship_lord	cam_hu1c_chaos_sword_and_shield	cam_slaaneshship_01	cam_slaaneshship_01	165	0	0
3372	wh_main_art_set_vmp_banshee_01	0	0		none	wh_main_uniform_vmp_banshee_01			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_gh1_ghost	cam_light_ship_01	cam_heavy_ship_01	0	0	0
337387875	wh3_dlc24_ksl_hag_witch_hag_01	0	0		none	wh3_dlc24_uniform_ksl_cha_hag_witch_01			wh3_uniform_ksl_ship_agent	wh3_uniform_ksl_ship_agent	cam_hero_hu1i_dlc24_hag_witch_sled01	cam_ksl_ship_01	cam_ksl_ship_01	147	0	0
3382	wh_main_art_set_vmp_mannfred_von_carstein	0	0		none	wh_main_uniform_vmp_mannfred_von_carstein			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
338370776	wh3_dlc24_art_set_chs_lord_mtze_02	0	0		none	wh3_dlc24_uniform_chs_chaos_lord_mtze_02			wh3_uniform_tze_ship_lord	wh3_uniform_tze_ship_lord	cam_lord_hu1c_chaos_lord_tzeentch_halberd_and_shield	cam_tze_ship_01	cam_tze_ship_01	0	0	0
3394	wh_main_art_set_vmp_vampire_01	0	0		none	wh_main_uniform_vmp_vampire_01			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1b_vampire_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
340022202	wh3_dlc20_art_set_chs_sorcerer_metal_mtze_02	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_mtze_02			wh3_uniform_tze_ship_agent	wh3_uniform_tze_ship_agent	cam_hu1c_chaos_staff_and_sword	cam_tze_ship_01	cam_tze_ship_01	167	0	0
340094977	wh2_pro09_art_set_grn_black_orc_big_boss_05	0	0		none	wh2_pro09_uniform_grn_black_orc_big_boss_campaign_05			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_light_ship_02	cam_heavy_ship_02	0	0	0
3403	wh_main_art_set_vmp_wight_king_01	0	0		none	wh_main_uniform_vmp_wight_king_01			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	0	0	0
341393957	wh2_dlc13_at_set_emp_huntsmarshal_02	0	0		none	wh2_dlc13_uniform_emp_huntsmarshal_02			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_lord_hu1_dlc13_huntsmarshal_sword_bow	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
3431	wh_main_art_set_chs_archaon	0	0		none	wh_main_uniform_chs_archaon			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_lord_hu1c_chaos_archaon_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	160	0	0
343138898	wh2_dlc13_lzd_skink_chief_horde_03	0	0		none	wh2_main_uniform_lzd_skink_chief_03			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_club_and_blowpipe	cam_transport_ship_04	cam_transport_ship_04	0	0	0
343687338	wh2_dlc09_art_set_tmb_liche_priest_02	0	0		none	wh2_dlc09_uniform_tmb_liche_priest_02			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_lord_hu1_liche_priest_staff_and_sword	cam_agent_ship_04	cam_heavy_ship_01	44	0	0
3440	wh_main_art_set_chs_lord_01	0	0		none	wh_main_uniform_chs_lord_01			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	0	0	0
344231340	wh3_main_art_set_nur_plagueridden_nurgle_04	0	0		none	wh3_main_uniform_nur_plagueridden_04			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_lord_hu4d_wh3_nurgle_plagueridden_sword	cam_nur_ship_01	cam_nur_ship_01	87	0	0
3447	wh_main_art_set_dwf_lord_01	0	0		none	wh_main_uniform_dwf_lord_01			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	0	0	0
344938214	wh2_main_art_set_def_sorceress_02	0	0		none	wh2_main_uniform_def_sorceress_02			wh2_main_campaign_def_ship_agent	wh2_main_campaign_def_ship_agent	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
3463	wh_main_art_set_emp_general_01	0	0		none	wh_main_uniform_emp_general_01			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
348273228	wh3_main_pro_art_set_kho_herald_of_khorne_01	0	0		none	wh3_main_uniform_kho_herald_of_khorne_01			wh3_uniform_kho_ship_lord	wh3_uniform_kho_ship_lord	cam_lord_hu6f_wh3_herald_2handed_sword	cam_khorne_ship_01	cam_khorne_ship_01	95	145	145
3509	wh_main_art_set_nor_marauder_chieftain_01	0	0		none	wh_main_uniform_nor_marauder_chieftain_01			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_hu1c_chaos_axe_and_shield	cam_transport_ship_05	cam_transport_ship_05	0	0	0
351303362	wh3_dlc20_art_set_chs_sorcerer_tzeentch_mtze_04	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_mtze_04			wh3_uniform_tze_ship_agent	wh3_uniform_tze_ship_agent	cam_hu1c_chaos_staff_and_sword	cam_tze_ship_01	cam_tze_ship_01	164	0	0
3515	wh_main_art_set_vmp_lord_01	0	0		none	wh_main_uniform_vmp_lord_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
3552	wh_main_art_set_dwf_engineer_01	0	0		none	wh_main_uniform_dwf_master_engineer_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_2handed_hammer_and_rifle	cam_light_ship_03	cam_heavy_ship_03	0	0	0
3553	wh_main_art_set_dwf_runesmith_01	0	0		none	wh_main_uniform_dwf_runesmith_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_light_ship_03	cam_heavy_ship_03	0	0	0
3554	wh_main_art_set_emp_bright_wizard_01	0	0		none	wh_main_uniform_emp_bright_wizard_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
355680948	wh3_dlc24_ksl_hag_witch_death_04	0	0		none	wh3_dlc24_uniform_ksl_cha_hag_witch_04			wh3_uniform_ksl_ship_agent	wh3_uniform_ksl_ship_agent	cam_hero_hu1i_dlc24_hag_witch_sled01	cam_ksl_ship_01	cam_ksl_ship_01	147	0	0
355805705	wh3_dlc23_art_set_neu_ulrika_01_emp	0	0		none	wh3_dlc23_uniform_neu_ulrika_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hero_hu1_dlc23_ulrika_dual_swords_bow	cam_light_ship_01	cam_heavy_ship_01	0	0	0
3562	wh_main_art_set_chs_sorcerer_death_01	0	0		none	wh_main_uniform_chs_sorcerer_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	22	0	0
357066087	wh3_dlc23_art_set_chd_daemonsmith_sorcerer_hashut_01	0	0		none	wh3_dlc23_art_set_chd_daemonsmith_sorcerer_01			wh3_dlc23_uniform_chd_ship_agent	wh3_dlc23_uniform_chd_ship_agent	cam_lord_hu3_dlc23_sorcerer_prophet_axe_pistol	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	2	2
3579	wh_main_art_set_grn_orc_shaman_01	0	0		none	wh_main_uniform_grn_orc_shaman_01			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	0	0	0
3587	wh_main_art_set_vmp_necromancer_01	0	0		none	wh_main_uniform_vmp_necromancer_01			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
358765903	wh2_dlc16_art_set_wef_drycha	0	0		none	wh2_dlc16_uniform_wef_drycha			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_lord_hu20_dlc16_drycha	cam_transport_ship_03	cam_transport_ship_03	0	0	0
3598	wh_main_art_set_brt_damsel_01	0	0		none	wh_main_uniform_brt_damsel_01			wh_main_campaign_brt_ship_light	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
3607	wh_main_art_set_grn_night_goblin_shaman_01	0	0		none	wh_main_uniform_grn_night_goblin_shaman_01			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	0	0	0
3614	wh_main_art_set_grn_goblin_great_shaman_01	0	0		none	wh_main_uniform_grn_goblin_great_shaman_01			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	0	0	0
36144407	wh3_dlc23_art_set_chd_daemonsmith_sorcerer_fire_02	0	0		none	wh3_dlc23_art_set_chd_daemonsmith_sorcerer_02			wh3_dlc23_uniform_chd_ship_agent	wh3_dlc23_uniform_chd_ship_agent	cam_lord_hu3_dlc23_sorcerer_prophet_axe_pistol	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	2	2
362647950	wh3_main_art_set_dae_daemon_prince	0	0		none	wh3_main_uniform_dae_daemon_prince			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_lord_hu10e_wh3_daemon_prince_sword	cam_heavy_ship_04	cam_heavy_ship_04	0	0	0
362943954	wh2_main_art_set_lzd_skink_priest_02_beasts	0	0		none	wh2_main_uniform_lzd_skink_priest_02			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_staff_and_club	cam_transport_ship_04	cam_transport_ship_04	0	0	0
368188338	wh3_main_pro_art_set_ksl_boyar_05	0	0		none	wh3_main_uniform_ksl_boyar_05			wh3_uniform_ksl_ship_lord	wh3_uniform_ksl_ship_lord	cam_lord_hu1c_wh3_kislev_dual_axe	cam_ksl_ship_01	cam_ksl_ship_01	0	0	0
3806589	wh2_dlc12_art_set_lzd_red_crested_skink_chief_03	0	0		none	wh2_dlc12_uniform_lzd_red_crested_skink_chief_03			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu7_dlc12_skink_chief_2h_greatweapon	cam_transport_ship_04	cam_transport_ship_04	0	0	0
380875034	wh2_main_art_set_lzd_skink_priest_01_tlaqua_heavens	0	0		none	wh2_main_uniform_lzd_skink_priest_01			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_staff_and_club	cam_transport_ship_04	cam_transport_ship_04	0	0	0
382621434	wh2_dlc11_art_set_cst_admiral_female_deep_02	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_female_02			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1b_cst_admiral_cutlass_and_pistol	cam_cst_transport_ship_01	cam_cst_transport_ship_01	0	0	0
382914753	wh3_dlc24_ksl_hag_witch_shadows_05	0	0		none	wh3_dlc24_uniform_ksl_cha_hag_witch_05			wh3_uniform_ksl_ship_agent	wh3_uniform_ksl_ship_agent	cam_hero_hu1i_dlc24_hag_witch_sled01	cam_ksl_ship_01	cam_ksl_ship_01	147	0	0
385442029	wh2_dlc11_art_set_cst_harkon_3	0	0		none	wh2_dlc11_uniform_cst_harkon			wh2_dlc11_campaign_cst_ship_harkon_03	wh2_dlc11_campaign_cst_ship_harkon_03	cam_lord_hu1_cst_luthor_cutlass_and_pistol	cam_cst_luthor_harkon_ship_01	cam_cst_luthor_harkon_ship_01	0	0	0
391709518	wh2_dlc10_art_set_def_supreme_sorceress_beasts_01	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_01			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
3920	wh_main_art_set_chs_kholek_suneater	0	0		none	wh_main_uniform_chs_kholek_suneater			wh3_uniform_kho_ship_lord	wh3_uniform_kho_ship_lord	cam_ce02_dragon_orgre_2handed_axe	cam_khorne_ship_01	cam_khorne_ship_01	3	145	145
3925	wh_main_art_set_chs_lord_of_change	0	0		none	wh_main_uniform_chs_lord_of_change			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_lord_hu10c_wh3_exalted_lord_of_change_staff	cam_heavy_ship_04	cam_heavy_ship_04	0	0	0
3932	wh_main_art_set_chs_prince_sigvald	0	0		none	wh_main_uniform_chs_prince_sigvald			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	0	0	0
3933	wh_main_art_set_chs_sorcerer_fire_01	0	0		none	wh_main_uniform_chs_sorcerer_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	23	0	0
