id	option	option_set	target	value
471880718	GEN_CND_NOT_CULTURE	GEN_CND_NOT_CULTURE_slaanesh_generic	default	wh2_dlc09_tmb_tomb_kings;wh2_dlc11_cst_vampire_coast;wh2_main_def_dark_elves;wh2_main_hef_high_elves;wh2_main_lzd_lizardmen;wh2_main_skv_skaven;wh3_main_cth_cathay;wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_ksl_kislev;wh3_main_nur_nurgle;wh3_main_ogr_ogre_kingdoms;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch;wh_dlc03_bst_beastmen;wh_dlc05_wef_wood_elves;wh_dlc08_nor_norsca;wh_main_brt_bretonnia;wh_main_chs_chaos;wh_main_dwf_dwarfs;wh_main_grn_greenskins;wh_main_vmp_vampire_counts;wh3_dlc23_chd_chaos_dwarfs
47342859	CND_FIRST_ROUND	mis_recruit_unit	default	10
474280132	GEN_CND_CULTURE	mis_engage_force_army_invading_dwf	default	wh_main_dwf_dwarfs
474313292	GEN_CND_CULTURE	mis_declare_war_chs	default	wh_main_chs_chaos
47612213	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_diplomatic_engage_force	default	5
48545125	GEN_TARGET_FACTION	mis_diplomatic_capture_region	default	
48990291	GEN_TARGET_REGION	mis_raze_sack_settlement	default	
493562528	GEN_CND_CULTURE	mis_assassinate_character_agent_vmp	default	wh_main_vmp_vampire_counts
506804309	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_vmp	default	wh_main_vmp_vampire_counts
515082057	META_OPTION_SET	mis_engage_force_army_cst	default	mis_engage_force_army
524809292	GEN_CND_CULTURE	mis_assassinate_character_agent_ksl	default	wh3_main_ksl_kislev
525568323	GEN_CND_DIPLOMACY_AVAILABLE	mis_diplomatic_eliminate_character_in_battle	default	
526054685	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_dae	default	mis_eliminate_character_in_battle_faction_leader
532374891	META_OPTION_SET	mis_engage_force_army_invading_skv	default	mis_engage_force_army_invading
533522257	VAR_CHANCE	mis_engage_force_army	default	25
538264832	META_OPTION_SET	mis_engage_force_army_invading_brt	default	mis_engage_force_army_invading
549016412	GEN_CND_WAR	mis_eliminate_character_in_battle_faction_leader	default	
55092007	GEN_CND_CULTURE	mis_engage_force_army_invading_cth	default	wh3_main_cth_cathay
552536790	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_tomb_kings_generic	default	wh_main_sc_emp_empire
558689672	GEN_CND_CULTURE	mis_engage_force_army_brt	default	wh_main_brt_bretonnia
563457046	GEN_CND_CULTURE	mis_raze_sack_settlement_skv	default	wh2_main_skv_skaven
566125287	GEN_CND_CULTURE	mis_raid_region_brt	default	wh_main_brt_bretonnia
568162776	GEN_CND_MIN_REGIONS_OWNED	mis_raid_region	default	2
570715454	GEN_CND_CULTURE	mis_raze_sack_settlement_cth	default	wh3_main_cth_cathay
572676947	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_ksl	default	mis_eliminate_character_in_battle_faction_leader
575590607	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_high_elves_generic	default	wh_main_sc_emp_empire
57638037	META_OPTION_SET	mis_assassinate_character_agent_brt	default	mis_assassinate_character_agent
581091668	GEN_CND_CULTURE	mis_capture_regions_vmp	default	wh_main_vmp_vampire_counts
581908108	GEN_CND_CULTURE	mis_declare_war_tmb	default	wh2_dlc09_tmb_tomb_kings
582441078	META_OPTION_SET	mis_engage_force_army_invading_grn	default	mis_engage_force_army_invading
596472798	GEN_CND_CULTURE	mis_declare_war_chd	default	wh3_dlc23_chd_chaos_dwarfs
597232050	GEN_CND_CULTURE	mis_engage_force_army_cst	default	wh2_dlc11_cst_vampire_coast
598707367	GEN_TARGET_FACTION	mis_make_alliance	default	
599094218	GEN_CND_NOT_WAR	mis_diplomatic_assassinate_character	default	
609474378	META_OPTION_SET	mis_engage_force_army_invading_chd	default	mis_engage_force_army_invading
611379280	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_diplomatic_capture_region	default	5
621434945	META_OPTION_SET	mis_capture_regions_dae	default	mis_capture_regions
621768461	GEN_CND_CULTURE	mis_assassinate_character_agent_skv	default	wh2_main_skv_skaven
622913092	META_OPTION_SET	mis_engage_force_army_invading_bst	default	mis_engage_force_army_invading
625608337	GEN_CND_NOT_HUMAN	mis_diplomatic_raze_sack_settlement	default	
631078536	META_OPTION_SET	mis_raid_region_chs	default	mis_raid_region
638792487	GEN_CND_DIPLOMACY_AVAILABLE	mis_make_alliance	default	
638993026	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_nor	default	mis_eliminate_character_in_battle_high_rank
63907757	GEN_CND_CULTURE	mis_engage_force_army_invading_skv	default	wh2_main_skv_skaven
641303274	GEN_CND_CULTURE	mis_engage_force_army_def	default	wh2_main_def_dark_elves
641486029	GEN_TARGET_NONE	mis_recruit_unit	default	
642380430	META_OPTION_SET	mis_raid_region_tmb	default	mis_raid_region
642742596	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_empire_generic	default	wh_main_sc_emp_empire
643715563	GEN_TARGET_NONE	mis_raise_force_army	default	
646155359	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_khorne_generic	default	wh_main_sc_emp_empire
646700802	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_hef	default	wh2_main_hef_high_elves
648204135	GEN_CND_NOT_WAR	mis_diplomatic_raid_region	default	
64930234	GEN_CND_MIN_REGIONS_OWNED	mis_raze_sack_settlement	default	2
649943219	CND_FIRST_ROUND	mis_declare_war	default	10
6503400	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_emp	default	mis_eliminate_character_in_battle_high_rank
656633002	META_OPTION_SET	mis_capture_regions_cst	default	mis_capture_regions
657355053	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_ogr	default	mis_eliminate_character_in_battle_faction_leader
66350312	GEN_CND_NOT_CULTURE	GEN_CND_NOT_CULTURE_vampire_coast_generic	default	wh2_dlc09_tmb_tomb_kings;wh2_dlc11_cst_vampire_coast;wh2_main_def_dark_elves;wh2_main_hef_high_elves;wh2_main_lzd_lizardmen;wh2_main_skv_skaven;wh_dlc03_bst_beastmen;wh_dlc05_wef_wood_elves;wh_dlc08_nor_norsca;wh_main_brt_bretonnia;wh_main_chs_chaos;wh_main_dwf_dwarfs;wh_main_grn_greenskins;wh_main_vmp_vampire_counts;wh3_dlc23_chd_chaos_dwarfs
669815809	META_OPTION_SET	mis_raid_region_tze	default	mis_raid_region
673124124	GEN_CND_CULTURE	mis_capture_regions_hef	default	wh2_main_hef_high_elves
676259137	CND_FIRST_ROUND	mis_make_alliance	default	10
676455794	META_OPTION_SET	mis_raze_sack_settlement_def	default	mis_raze_sack_settlement
67700915	META_OPTION_SET	mis_declare_war_tze	default	mis_declare_war
679473303	GEN_CND_CULTURE	mis_raze_sack_settlement_tze	default	wh3_main_tze_tzeentch
681579592	GEN_CND_NOT_COMPANION_ARMY	mis_diplomatic_engage_force	default	
681648569	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_ogr	default	wh3_main_ogr_ogre_kingdoms
686016886	GEN_CND_CULTURE	mis_raze_sack_settlement_ksl	default	wh3_main_ksl_kislev
69047299	GEN_CND_CULTURE	mis_declare_war_grn	default	wh_main_grn_greenskins
6915909	META_OPTION_SET	mis_capture_regions_nor	default	mis_capture_regions
693173630	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_sla	default	wh3_main_sla_slaanesh
696158683	VAR_MISSION_LENGTH_INFINITE	mis_eliminate_character_in_battle_faction_leader	default	
696356576	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_vmp	default	wh_main_vmp_vampire_counts
70140693	GEN_CND_CULTURE	mis_assassinate_character_agent_ogr	default	wh3_main_ogr_ogre_kingdoms
709894271	GEN_CND_CULTURE	mis_engage_force_army_grn	default	wh_main_grn_greenskins
716418007	META_OPTION_SET	mis_raze_sack_settlement_chd	default	mis_raze_sack_settlement
71908930	VAR_MISSION_LENGTH_INFINITE	mis_diplomatic_raze_sack_settlement	default	
724882699	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_kho	default	wh3_main_kho_khorne
727735289	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_grn	default	mis_eliminate_character_in_battle_faction_leader
734589136	GEN_CND_CULTURE	mis_engage_force_army_invading_vmp	default	wh_main_vmp_vampire_counts
735417036	META_OPTION_SET	mis_engage_force_army_invading_tmb	default	mis_engage_force_army_invading
73832497	META_OPTION_SET	mis_assassinate_character_agent_sla	default	mis_assassinate_character_agent
74026761	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_kho	default	wh3_main_kho_khorne
746260896	GEN_CND_CULTURE	mis_engage_force_army_invading_dae	default	wh3_main_dae_daemons
746644488	GEN_CND_CULTURE	mis_capture_regions_cst	default	wh2_dlc11_cst_vampire_coast
751451742	META_OPTION_SET	mis_declare_war_sla	default	mis_declare_war
753071405	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_emp	default	mis_eliminate_character_in_battle_faction_leader
753217785	META_OPTION_SET	mis_engage_force_army_invading_hef	default	mis_engage_force_army_invading
755405184	GEN_CND_CULTURE	mis_assassinate_character_agent_sla	default	wh3_main_sla_slaanesh
756899307	VAR_CHANCE	mis_assassinate_character_agent	default	25
760302606	META_OPTION_SET	mis_assassinate_character_agent_hef	default	mis_assassinate_character_agent
761623614	GEN_CND_CULTURE	mis_engage_force_army_emp	default	wh_main_emp_empire
761783492	META_OPTION_SET	mis_declare_war_vmp	default	mis_declare_war
766544527	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_brt	default	mis_eliminate_character_in_battle_faction_leader
768165976	GEN_CND_CULTURE	mis_raid_region_bst	default	wh_dlc03_bst_beastmen
770699501	VAR_OBJECTIVE_ARMIES_ONLY	mis_engage_force_army_invading	default	
781173129	VAR_MISSION_LENGTH_INFINITE	mis_recruit_unit	default	
782120632	META_OPTION_SET	mis_engage_force_army_nur	default	mis_engage_force_army
785173421	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_skv	default	mis_eliminate_character_in_battle_high_rank
787543685	GEN_CND_NOT_WAR	mis_diplomatic_engage_force	default	
793497397	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_dark_elves_generic	default	wh_main_sc_emp_empire
794646398	META_OPTION_SET	mis_raid_region_wef	default	mis_raid_region
795755063	META_OPTION_SET	mis_engage_force_army_kho	default	mis_engage_force_army
800230026	GEN_CND_NOT_DEFENSIVE_ALLIED	mis_make_alliance	default	
803465399	GEN_CND_CULTURE	mis_raid_region_hef	default	wh2_main_hef_high_elves
803903744	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_eliminate_character_in_battle_high_rank	default	8
804747678	GEN_CND_CULTURE	mis_declare_war_lzd	default	wh2_main_lzd_lizardmen
808840933	META_OPTION_SET	mis_engage_force_army_invading_dae	default	mis_engage_force_army_invading
809880297	GEN_CND_NOT_FACTION	GEN_CND_NOT_FACTION_excluded_factions	default	wh2_dlc13_bst_beastmen_invasion;wh2_dlc13_grn_greenskins_invasion;wh2_dlc13_nor_norsca_invasion;wh2_dlc13_skv_skaven_invasion;wh2_dlc16_emp_colonist_invasion;wh2_dlc16_emp_empire_invasion;wh2_dlc16_grn_savage_invasion
819346419	GEN_CND_CULTURE	mis_raze_sack_settlement_emp	default	wh_main_emp_empire
821687839	VAR_MISSION_LENGTH_INFINITE	mis_declare_war	default	
82319209	META_OPTION_SET	mis_engage_force_army_invading_vmp	default	mis_engage_force_army_invading
823558656	VAR_OBJECTIVE_ARMIES_ONLY	mis_raise_force_army	default	
823621176	META_OPTION_SET	mis_engage_force_army_tmb	default	mis_engage_force_army
823758156	META_OPTION_SET	mis_capture_regions_grn	default	mis_capture_regions
823814544	META_OPTION_SET	mis_raze_sack_settlement_chs	default	mis_raze_sack_settlement
827124032	META_OPTION_SET	mis_engage_force_army_sla	default	mis_engage_force_army
828019701	GEN_CND_CULTURE	mis_raze_sack_settlement_dwf	default	wh_main_dwf_dwarfs
828653771	GEN_CND_MAX_REGION_DISTANCE	mis_eliminate_character_in_battle_faction_leader	default	3
835637793	META_OPTION_SET	mis_raze_sack_settlement_nur	default	mis_raze_sack_settlement
839779512	GEN_CND_CULTURE	mis_declare_war_ogr	default	wh3_main_ogr_ogre_kingdoms
849101324	META_OPTION_SET	mis_capture_regions_skv	default	mis_capture_regions
853065355	GEN_CND_CULTURE	mis_capture_regions_def	default	wh2_main_def_dark_elves
854221797	GEN_CND_VISIBLE	mis_eliminate_character_in_battle_faction_leader	default	
855543627	GEN_CND_NOT_MILITARY_ALLIED	mis_make_alliance	default	
856458109	META_OPTION_SET	mis_raze_sack_settlement_skv	default	mis_raze_sack_settlement
856761898	GEN_CND_CULTURE	mis_capture_regions_wef	default	wh_dlc05_wef_wood_elves
858230394	META_OPTION_SET	mis_capture_regions_nur	default	mis_capture_regions
861075703	META_OPTION_SET	mis_engage_force_army_dwf	default	mis_engage_force_army
862478566	GEN_CND_CULTURE	mis_raid_region_chd	default	wh3_dlc23_chd_chaos_dwarfs
870863321	META_OPTION_SET	mis_engage_force_army_invading_ogr	default	mis_engage_force_army_invading
873586291	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_nor	default	wh_dlc08_nor_norsca
87372531	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_kho	default	mis_eliminate_character_in_battle_high_rank
874129053	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_brt	default	wh_main_brt_bretonnia
876494272	GEN_CND_NOT_CULTURE	GEN_CND_NOT_CULTURE_tzeentch_generic	default	wh2_dlc09_tmb_tomb_kings;wh2_dlc11_cst_vampire_coast;wh2_main_def_dark_elves;wh2_main_hef_high_elves;wh2_main_lzd_lizardmen;wh2_main_skv_skaven;wh3_main_cth_cathay;wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_ksl_kislev;wh3_main_nur_nurgle;wh3_main_ogr_ogre_kingdoms;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch;wh_dlc03_bst_beastmen;wh_dlc05_wef_wood_elves;wh_dlc08_nor_norsca;wh_main_brt_bretonnia;wh_main_chs_chaos;wh_main_dwf_dwarfs;wh_main_grn_greenskins;wh_main_vmp_vampire_counts;wh3_dlc23_chd_chaos_dwarfs
878389236	VAR_OBJECTIVE_REQUIRES_VICTORY	mis_engage_force_army_invading	default	
879744878	GEN_CND_CULTURE	mis_capture_regions_grn	default	wh_main_grn_greenskins
881548239	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank	default	GEN_CND_NOT_FACTION_excluded_factions
886490761	GEN_CND_CULTURE	mis_raze_sack_settlement_sla	default	wh3_main_sla_slaanesh
889474433	GEN_CND_CULTURE	mis_declare_war_sla	default	wh3_main_sla_slaanesh
891580653	GEN_CND_NOT_OWNS	mis_engage_force_army	default	
895233303	META_OPTION_SET	mis_engage_force_army_invading_wef	default	mis_engage_force_army_invading
898976435	GEN_CND_CULTURE	mis_raid_region_chs	default	wh_main_chs_chaos
900301858	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_daemons_generic	default	wh_main_sc_emp_empire
901061575	META_OPTION_SET	mis_engage_force_army_chd	default	mis_engage_force_army
902898819	GEN_CND_CULTURE	mis_capture_regions_tze	default	wh3_main_tze_tzeentch
903190068	GEN_CND_CULTURE	mis_engage_force_army_nur	default	wh3_main_nur_nurgle
903202421	GEN_CND_CULTURE	mis_raze_sack_settlement_chd	default	wh3_dlc23_chd_chaos_dwarfs
913254168	META_OPTION_SET	mis_capture_regions_def	default	mis_capture_regions
914558626	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_emp	default	wh_main_emp_empire
915052966	GEN_CND_CULTURE	mis_assassinate_character_agent_cth	default	wh3_main_cth_cathay
918335506	CND_MIN_TREASURY	mis_raise_force_army	default	1000
92238611	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_hef	default	mis_eliminate_character_in_battle_faction_leader
925082981	META_OPTION_SET	mis_engage_force_army_def	default	mis_engage_force_army
927204128	META_OPTION_SET	mis_raze_sack_settlement_wef	default	mis_raze_sack_settlement
92733235	META_OPTION_SET	mis_assassinate_character_agent_nor	default	mis_assassinate_character_agent
930758962	CND_ROUNDS_UNTIL_NEXT	mis_eliminate_character_in_battle_faction_leader	default	16
935156197	GEN_CND_CULTURE	mis_engage_force_army_skv	default	wh2_main_skv_skaven
937881802	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_skaven_generic	default	wh_main_sc_emp_empire
941720075	GEN_CND_GARRISON_RESIDENCE_EXPOSED	mis_raid_region	default	
942856692	META_OPTION_SET	mis_engage_force_army_grn	default	mis_engage_force_army
944395838	GEN_CND_CULTURE	mis_engage_force_army_dwf	default	wh_main_dwf_dwarfs
954684614	CND_ROUNDS_UNTIL_NEXT	mis_capture_regions	default	16
955071020	GEN_CND_CULTURE	mis_capture_regions_skv	default	wh2_main_skv_skaven
95703344	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_cst	default	wh2_dlc11_cst_vampire_coast
959720224	GEN_CND_CULTURE	mis_engage_force_army_invading_brt	default	wh_main_brt_bretonnia
960750507	GEN_CND_NOT_COMPANION_ARMY	mis_diplomatic_raze_sack_settlement	default	
962522487	GEN_CND_CULTURE	mis_capture_regions_dae	default	wh3_main_dae_daemons
964469536	VAR_OBJECTIVE_ENEMY_OF_TARGET_FACTION	mis_diplomatic_engage_force	default	
966483820	VAR_CHANCE	mis_diplomatic_eliminate_character_in_battle	default	25
967288322	CND_NOT_HAS_AGENT	mis_recruit_agent_spy	default	spy
973174116	CND_ARMY_CAP_FREE	mis_raise_force_army	default	
973679322	META_OPTION_SET	mis_raze_sack_settlement_kho	default	mis_raze_sack_settlement
976189880	GEN_CND_CULTURE	mis_raid_region_ksl	default	wh3_main_ksl_kislev
977957563	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_nur	default	mis_eliminate_character_in_battle_high_rank
979070850	GEN_CND_NOT_WAR	mis_declare_war	default	
979148219	GEN_CND_CULTURE	mis_assassinate_character_agent_dae	default	wh3_main_dae_daemons
980451458	META_OPTION_SET	mis_assassinate_character_agent_dae	default	mis_assassinate_character_agent
984718415	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_chd	default	wh3_dlc23_chd_chaos_dwarfs
985234889	GEN_CND_CULTURE	mis_assassinate_character_agent_nor	default	wh_dlc08_nor_norsca
988374136	GEN_CND_CULTURE	mis_capture_regions_brt	default	wh_main_brt_bretonnia
990091544	VAR_CHANCE	mis_capture_regions	default	25
992420602	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_dwf	default	mis_eliminate_character_in_battle_faction_leader
992544190	META_OPTION_SET	mis_capture_regions_ogr	default	mis_capture_regions
