id	component_type	payload	unit	amount	xp	ignore_unit_cap
791579686	add_mercenaries_to_faction	wh3_main_nur_3_4	wh3_main_nur_mon_rot_flies_0	2	0	false
79278549	add_unit	wh3_dlc20_ritual_tze_cotw_vilitch_spawnification	wh3_main_tze_mon_spawn_of_tzeentch_0	3	0	false
793167293	add_unit	wh3_dlc29_magic_summon_verminlord_warbringer_3	wh2_main_skv_inf_clanrats_1	2	5	false
794438160	add_mercenaries_to_faction	wh3_main_nur_2_8	wh3_dlc29_chs_inf_putrid_blightkings_great_weapons	2	0	false
794970020	add_mercenaries_to_faction	wh3_dlc20_bloodthirsters_x1	wh3_main_kho_mon_bloodthirster_0	1	0	false
795694645	add_unit	wh3_dlc29_magic_summon_verminlord_warbringer_1	wh2_main_skv_inf_stormvermin_1	1	0	false
801220903	add_mercenaries_to_faction	wh3_dlc29_woc_nurgle_garden_payload_cyclical_big_2_1	wh3_main_nur_mon_great_unclean_one_0	1	0	false
815222271	add_mercenaries_to_faction	wh3_dlc29_ie_victory_conditions_reward_blessed_saurus_warrior_merc	wh2_main_lzd_inf_saurus_warriors_blessed_1	2	0	false
819244477	add_mercenaries_to_faction	wh3_main_nur_4_3	wh3_main_nur_cav_pox_riders_of_nurgle_0	1	0	false
826526670	add_mercenaries_to_faction	wh3_dlc20_chs_cav_chaos_knights_lances_mnur_x1_plague_drones_x1	wh3_dlc20_chs_cav_chaos_knights_mnur_lances	1	0	false
834258448	add_mercenaries_to_faction	wh3_main_nur_5_5	wh3_main_nur_mon_soul_grinder_0	1	0	false
836473328	add_unit	wh3_dlc29_skv_add_doom_flayers	wh2_dlc12_skv_veh_doom_flayer_0	1	0	false
839408044	add_unit	wh3_dlc29_skv_add_warpfire_thrower_x2	wh2_main_skv_inf_warpfire_thrower	2	0	false
855133011	add_mercenaries_to_faction	wh3_main_nur_3_6	wh3_dlc25_nur_mon_bile_trolls	1	0	false
857976648	add_mercenaries_to_faction	wh3_dlc20_flamers_x2	wh3_main_tze_mon_flamers_0	2	0	false
858388417	add_mercenaries_to_faction	wh3_dlc20_warshrine_sla_x1	wh3_dlc20_chs_mon_warshrine_msla	1	0	false
861814066	add_unit	wh3_dlc29_skv_add_clanrats_shields	wh2_main_skv_inf_clanrats_1	1	0	false
862635942	add_mercenaries_to_faction	wh3_dlc20_beasts_of_nurgle_x1	wh3_main_nur_mon_beast_of_nurgle_0	1	0	false
870821477	add_unit	wh3_dlc29_magic_summon_verminlord_corruptor_5	wh2_main_skv_inf_plague_monk_censer_bearer	2	5	false
876057474	add_unit	wh3_dlc29_skv_add_brood_horror	wh2_dlc16_skv_mon_brood_horror_0	1	0	false
877609426	add_unit	wh3_dlc29_magic_summon_verminlord_warpseer_3	wh2_main_skv_inf_warpfire_thrower	2	3	false
878224676	add_unit	wh3_dlc29_magic_summon_verminlord_corruptor_1	wh2_main_skv_inf_plague_monks	1	0	false
878614279	add_mercenaries_to_faction	wh3_dlc20_beasts_of_nurgle_x1	wh3_main_nur_inf_nurglings_0	1	0	false
884652011	add_unit	wh3_dlc29_magic_summon_verminlord_piece_eshin_1	wh2_main_skv_inf_clanrat_spearmen_1	1	0	false
888941195	add_unit	wh3_dlc29_magic_summon_verminlord_warbringer_4	wh2_main_skv_inf_clanrats_1	1	5	false
890767011	add_mercenaries_to_faction	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons_x1_chaos_spawn_x1	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	1	0	false
894824352	add_mercenaries_to_faction	wh3_dlc29_woc_nurgle_garden_payload_cyclical_small_1_4	wh3_main_nur_mon_rot_flies_0	1	0	false
894959360	add_unit	wh3_dlc29_magic_summon_verminlord_piece_eshin_4	wh2_main_skv_inf_gutter_runners_0	1	5	false
898895863	add_unit	wh3_dlc29_magic_summon_verminlord_piece_eshin_3	wh2_main_skv_inf_gutter_runners_0	1	3	false
914761382	add_mercenaries_to_faction	wh3_main_nur_4_8	wh3_dlc25_nur_cav_rot_knights	2	0	false
915268035	add_mercenaries_to_faction	wh3_main_nur_4_7	wh3_dlc25_nur_cav_rot_knights	1	0	false
920234590	add_mercenaries_to_faction	wh3_dlc20_warshrine_nur_x1_beast_x1	wh3_dlc20_chs_mon_warshrine_mnur	1	0	false
921500753	add_mercenaries_to_faction	wh3_dlc29_woc_nurgle_garden_payload_cyclical_small_1_2	wh3_main_nur_inf_nurglings_0	1	0	false
923417396	add_mercenaries_to_faction	wh3_main_nur_3_4	wh3_dlc25_nur_mon_bile_trolls	1	0	false
930669297	add_mercenaries_to_faction	wh3_dlc20_plaguebearers_x1	wh3_main_nur_inf_nurglings_0	1	0	false
940567304	add_mercenaries_to_faction	wh3_main_nur_2_3	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	1	0	false
940867175	add_unit	wh3_dlc29_skv_add_stormfiend_shock_rank_9	wh3_dlc29_skv_mon_stormfiend_shock_gauntlets	1	9	false
943695373	add_mercenaries_to_faction	wh3_main_nur_1_5	wh3_main_nur_inf_plaguebearers_0	1	0	false
948254489	add_mercenaries_to_faction	wh3_dlc29_woc_nurgle_garden_payload_cyclical_small_2_1	wh3_dlc20_chs_mon_warshrine	1	0	false
959953129	add_mercenaries_to_faction	wh3_main_nur_plaguebearer_x2	wh3_main_nur_inf_plaguebearers_0	1	0	false
962982356	add_unit	wh3_dlc29_skv_add_gutter_runners_slingers	wh2_main_skv_inf_gutter_runner_slingers_0	1	0	false
972921063	add_mercenaries_to_faction	wh3_dlc29_woc_nurgle_garden_payload_cyclical_small_2_3	wh3_dlc25_nur_inf_plague_ogres	1	0	false
975289093	add_mercenaries_to_faction	wh3_dlc20_warriors_mnur_gw_x1_soul_grinder_x1	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	1	0	false
980295626	add_unit	wh3_dlc29_skv_add_stormfiend_grinderfists_rank_9	wh3_dlc29_skv_mon_stormfiend_grinderfists	1	9	false
98097057	add_unit	wh3_main_nor_throgg_dilemma_troll_recruitment_1	wh3_dlc27_throgg_mon_bile_trolls	2	0	false
984825788	add_mercenaries_to_faction	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons_x1_chaos_spawn_x1	wh3_main_nur_mon_spawn_of_nurgle_0	1	0	false
986303430	add_mercenaries_to_faction	wh3_dlc29_emp_markus_imperial_supplies_victory_objective_long	wh2_dlc13_emp_art_helstorm_rocket_battery_imperial_supply	2	0	true
987143186	add_mercenaries_to_faction	wh3_dlc29_woc_nurgle_garden_payload_cyclical_big_1_2	wh_main_chs_art_hellcannon	1	0	false
989418182	add_mercenaries_to_faction	wh3_main_nur_forsaken_x1	wh3_main_nur_inf_forsaken_0	1	0	false
998070514	add_mercenaries_to_faction	wh3_main_nur_5_3	wh3_dlc25_nur_inf_plague_ogres_great_weapons	1	0	false
