id	culture	faction	remove	set	subculture
242720253		wh3_main_dae_daemon_prince	false	all_vanilla_playable_factions	
246401340		wh3_dlc27_nor_sayl	false	norscan_homeland_factions	
246539131		wh3_dlc20_chs_valkia	false	wh3_dlc27_all_regular_factions	
250499770		wh_main_chs_chaos	false	wh3_dlc27_all_regular_factions	
255774423		wh3_dlc23_chd_astragoth	false	all_vanilla_playable_factions	
256478074		wh2_dlc09_skv_clan_rictus	false	all_vanilla_playable_factions	
256959009		wh2_dlc09_tmb_exiles_of_nehek	false	all_vanilla_playable_factions	
257744450		wh_main_teb_border_princes	false	wh3_dlc27_all_regular_factions	
25950634		wh3_main_dwf_the_ancestral_throng	false	wh3_dlc27_all_regular_factions	
261971220		wh2_main_hef_order_of_loremasters	false	all_vanilla_playable_factions	
266803579		wh_main_grn_greenskins	false	all_vanilla_playable_factions	
271383296		wh_dlc08_nor_vanaheimlings	false	kurgan_warband_war_exceptions	
272205766		wh2_main_skv_clan_mordkin	false	wh3_dlc27_all_regular_factions	
27410868		wh2_dlc15_skv_clan_ferrik	false	wh3_dlc27_all_regular_factions	
27436490			false	FavouredCorruptionTzeentch	wh3_main_sc_tze_tzeentch
275853929		wh_main_emp_hochland	false	wh3_dlc27_all_regular_factions	
276615236			false	wh3_dlc27_hef_not_aislinn	wh2_main_sc_hef_high_elves
276871608	wh2_main_hef_high_elves		false	anc_set_exclusive_lore_of_beasts	
280538045	wh3_main_nur_nurgle		false	all_nurgle_culture	
288319416		wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	true	FavouredCorruptionNone	
288821344			false	FavouredCorruptionUndivided	wh2_main_rogue_chaos
289921529		wh3_dlc27_nor_sayl	false	kurgan_warband_war_exceptions	
290372069		wh3_main_chs_gharhar	false	wh3_dlc27_all_regular_factions	
290820137	wh3_main_nur_nurgle		false	plague_effect_set_beastmen_positive	
290870024	wh_main_grn_greenskins		false	factions_without_trade	
29151392		wh_main_grn_necksnappers	false	wh3_dlc27_all_regular_factions	
293642805	wh3_main_pro_ksl_kislev		false	anc_set_multi_kislev_bretonnia_empire	
301641707	wh_main_grn_greenskins		false	wh3_dlc25_nur_chieftain_battle_cultures_castellan	
30790022		wh3_main_dwf_the_ancestral_throng	false	all_vanilla_playable_factions	
308447547	wh3_main_nur_nurgle		false	nurglish_factions	
308554685		wh3_dlc20_chs_valkia	false	khornate_factions	
309583028			false	slaanesh_seducible_factions	wh3_main_sc_cth_cathay
315774506		wh3_dlc20_chs_azazel	false	slaaneshi_factions	
316307701		wh2_main_emp_new_world_colonies	false	wh3_dlc27_all_regular_factions	
316637449		wh2_main_hef_nagarythe	false	hef_playable_factions	
319518372			false	FavouredCorruptionNurgle	wh3_main_sc_nur_nurgle
319830702		wh2_dlc14_lzd_itz_itza_tribe	false	wh3_dlc27_all_regular_factions	
319881133	wh2_dlc09_tmb_tomb_kings		false	faction_set_civil	
328970492		wh2_dlc17_lzd_oxyotl	false	wh3_dlc27_all_regular_factions	
331053089	wh2_main_hef_high_elves		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
334230800	wh3_main_sla_slaanesh		false	anc_set_multi_tzeentch_daemons_nurgle_slaanesh	
334533411		wh_main_vmp_vampire_counts	false	wh3_dlc27_all_regular_factions	
338231674			false	slaanesh_seducible_factions	wh_dlc03_sc_bst_beastmen
33878687		wh_main_vmp_schwartzhafen	false	all_vanilla_playable_factions	
338839131	wh2_main_skv_skaven		false	beastmen_diplomacy_permitted	
339485675	wh_dlc03_bst_beastmen		false	anc_set_exclusive_beastmen	
343118796	wh3_main_ksl_kislev		false	anc_set_multi_kislev_bretonnia_empire	
343296549		wh3_main_ogr_sabreskin	false	wh3_dlc27_all_regular_factions	
343972866	wh_main_chs_chaos		false	ostankya_valid_culture_targets	
347056438		wh3_main_rogue_scaberaxs_gluttons	false	FavouredCorruptionNurgle	
348207892		wh2_main_def_cult_of_excess	false	wh3_dlc27_all_regular_factions	
348266950			false	slaanesh_seducible_factions	wh_dlc05_sc_wef_wood_elves
348458917		wh2_main_bst_ripper_horn	false	wh3_dlc27_all_regular_factions	
349347290		wh_main_emp_nordland	false	wh3_dlc27_all_regular_factions	
349469756		wh3_dlc20_nor_dolgan	false	norscan_homeland_factions	
350676042		wh_dlc08_nor_goromadny_tribe	false	norscan_homeland_factions	
351032818		wh2_main_skv_clan_spittel	false	wh3_dlc27_all_regular_factions	
354661210		wh2_dlc12_skv_clan_mange	false	wh3_dlc27_all_regular_factions	
358167314	wh2_dlc09_tmb_tomb_kings		false	factions_with_vassals	
360312879		wh_dlc05_wef_modryn	false	wh3_dlc27_all_regular_factions	
361453993		wh2_main_vmp_the_silver_host	false	wh3_dlc27_all_regular_factions	
361543761		wh_dlc05_wef_wydrioth	false	wh3_dlc27_all_regular_factions	
362680285		wh3_dlc23_chd_astragoth	false	chaos_dwarf_playable_factions	
363673562			false	plague_effect_set_daemon_prince_positive	wh3_main_sc_nur_nurgle
364469718		wh3_main_kho_khorne	false	wh3_dlc27_all_regular_factions	
368482630		wh2_main_def_cult_of_pleasure	false	FavouredCorruptionSlaanesh	
372245982		wh2_main_rogue_vmp_heirs_of_mourkain	true	FavouredCorruptionNone	
372748072	wh3_main_sla_slaanesh		false	wh3_dcl27_seductive_influence	
373595630		wh3_main_vmp_caravan_of_blue_roses	false	all_vanilla_playable_factions	
374398928	wh3_main_tze_tzeentch		false	factions_without_trade	
375503089		wh3_dlc27_nor_sayl	false	all_vanilla_playable_factions	
376185050	wh3_main_ogr_ogre_kingdoms		true	disabled_diplomacy_with_kurgan_warband	
378957665		wh2_main_bst_stone_horn	false	wh3_dlc27_all_regular_factions	
379057331			true	NotFavouredCorruptionKhorne	wh3_main_sc_kho_khorne
379884525		wh3_main_grn_dimned_sun	false	wh3_dlc27_all_regular_factions	
380592093		wh3_main_ogre_sharktooth	false	wh3_dlc27_all_regular_factions	
384252217		wh2_main_nor_aghol	false	kurgan_warband_war_exceptions	
384558796		wh_main_nor_sarl	false	norscan_homeland_factions	
385379057	wh2_main_def_dark_elves		false	wh3_dlc25_nur_chieftain_battle_cultures_fimir_balefiend	
387278558	wh_main_chs_chaos		false	anc_set_multi_norsca_chaos	
388474190		wh3_main_rogue_the_baleful_princes_muses	false	FavouredCorruptionSlaanesh	
389419032		wh3_main_cth_the_western_provinces	false	wh3_dlc27_all_regular_factions	
38985424		wh2_dlc11_cst_vampire_coast	false	all_vanilla_playable_factions	
390632704		wh_dlc05_wef_fyr_darric	false	wh3_dlc27_all_regular_factions	
392216048		wh3_dlc20_chs_sigvald	true	exclude_slaanesh	
394417304		wh3_main_ksl_the_great_orthodoxy	false	orthodoxy	
394794393	wh3_main_ksl_kislev		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
396239551		wh3_main_kho_karneths_sons	false	wh3_dlc27_all_regular_factions	
39653059		wh3_dlc24_cth_the_celestial_court	false	all_vanilla_playable_factions	
399687677		wh_main_emp_empire	false	wh3_dlc27_all_regular_factions	
400015992	wh_dlc03_bst_beastmen		false	anc_set_multi_beastmen_norsca_chaos	
400611427		wh3_main_lzd_tepoks_spawn	false	wh3_dlc27_all_regular_factions	
400992921		wh2_dlc09_tmb_tomb_kings	false	wh3_dlc27_all_regular_factions	
406409784	wh3_main_pro_ksl_kislev		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
406461414		wh2_dlc17_dwf_thorek_ironbrow	false	all_vanilla_playable_factions	
407267462		wh2_dlc17_lzd_oxyotl	false	hostile_slot_factions	
407777153		wh_main_chs_chaos	false	all_vanilla_playable_factions	
408905086		wh2_dlc15_skv_clan_kreepus	false	wh3_dlc27_all_regular_factions	
410296401	wh3_main_cth_cathay		false	cathay_compass	
411093329	wh3_main_kho_khorne		true	all_except_khorne_dwarfs	
411779573		wh2_main_def_cult_of_pleasure	false	wh3_dlc27_all_regular_factions	
415933010		wh3_main_chs_shadow_legion	false	all_vanilla_playable_factions	
416450918	wh3_main_kho_khorne		false	anc_set_exclusive_khorne	
419760237		wh3_dlc23_chd_astragoth	false	wh3_dlc27_all_regular_factions	
421177163		wh3_dlc21_nor_wyrmkins	false	wh3_dlc27_all_regular_factions	
422200898		wh2_dlc15_grn_broken_axe	false	wh2_dlc15_grn_broken_axe	
423371428		wh2_dlc11_cst_shanty_shark_straight_seadogs	true	FavouredCorruptionNone	
423685484		wh_main_nor_skaeling	false	wh3_dlc27_all_regular_factions	
425001949		wh2_main_hef_citadel_of_dusk	false	wh3_dlc27_all_regular_factions	
426515153		wh_main_brt_bastonne	false	wh3_dlc27_all_regular_factions	
427080677	wh_dlc08_nor_norsca		false	wh3_dlc25_nur_chieftain_battle_cultures_kazyk	
427428121		wh2_main_emp_new_world_colonies	true	non_colonial_empire_factions	
428348283		wh3_dlc24_cth_the_celestial_court	false	factions_allowed_jade_compass	
428382911		wh3_main_vmp_caravan_of_blue_roses	false	wh3_dlc27_all_regular_factions	
429087532			false	FavouredCorruptionNone	wh_main_sc_dwf_dwarfs
432083760		wh3_dlc20_chs_vilitch	false	factions_allowed_to_teleport	
432907574		wh3_dlc20_nor_kul	false	wh3_dlc27_all_regular_factions	
437182614		wh2_main_def_deadwood_sentinels	false	wh3_dlc27_all_regular_factions	
438193974		wh_main_emp_wissenland	false	wh3_dlc25_emp_elector_count_factions	
438522591			false	FavouredCorruptionUndivided	wh_dlc03_sc_bst_beastmen
438719069		wh2_dlc11_vmp_the_barrow_legion	false	wh3_dlc27_all_regular_factions	
439873082			false	FavouredCorruptionVampiric	wh_main_sc_vmp_vampire_counts
440956003		wh2_dlc11_cst_the_drowned	false	all_vanilla_playable_factions	
442041783		wh3_main_rogue_legion_of_gorehath	true	FavouredCorruptionUndivided	
446765646	wh_main_emp_empire		false	FavouredCorruptionNone	
44733776		wh3_main_ksl_druzhina_enclave	false	wh3_dlc27_all_regular_factions	
449542251	wh3_main_sla_slaanesh		false	plague_effect_set_beastmen_positive	
450632354		wh_main_grn_teef_snatchaz	false	wh3_dlc27_all_regular_factions	
451183708	wh3_main_sla_slaanesh		true	has_ranged_character	
451859974	wh_main_chs_chaos		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
452168191		wh3_dlc24_tze_the_deceivers	false	wh3_dlc24_tze_the_deceivers	
453454264		wh3_dlc27_sla_the_tormentors	true	slaanesh_except_dechala	
455118881		wh_main_dwf_karak_hirn	false	wh3_dlc27_all_regular_factions	
455629668		wh_main_grn_broken_nose	false	wh3_dlc27_all_regular_factions	
456317485	wh_main_chs_chaos		false	plague_effect_set_beastmen_positive	
456372340	wh_dlc08_nor_norsca		false	factions_with_vassals	
457303024			false	slaanesh_seducible_factions	wh_main_sc_teb_teb
457793501		wh2_main_def_har_ganeth	false	wh3_dlc27_all_regular_factions	
459445597		wh_main_grn_black_venom	false	wh3_dlc27_all_regular_factions	
460914928		wh_main_brt_parravon	false	wh3_dlc27_all_regular_factions	
466731544		wh3_dlc24_ksl_daughters_of_the_forest	false	wh3_dlc27_all_regular_factions	
470151584		wh3_main_ksl_the_great_orthodoxy	false	all_vanilla_playable_factions	
471468085		wh3_main_skv_clan_treecherik	false	wh3_dlc27_all_regular_factions	
471682847			false	FavouredCorruptionKhorne	wh3_main_sc_kho_khorne
472997750	wh3_main_nur_nurgle		true	plague_effect_set_skaven_negative	
473173489		wh2_main_rogue_wrath_of_nature	true	disabled_diplomacy_with_realm_factions	
476841494		wh_main_emp_ostermark	false	wh3_dlc25_emp_elector_count_factions	
478297284	wh2_main_hef_high_elves		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
480430056		wh3_dlc25_dwf_malakai	false	dwarf_playable_factions	
483617609	wh_main_emp_empire		false	non_colonial_empire_factions	
487898763		wh2_dlc15_dwf_clan_helhein	false	wh3_dlc27_all_regular_factions	
490014904	wh2_dlc09_tmb_tomb_kings		false	anc_set_exclusive_tomb_kings	
4911972	wh3_main_dae_daemons		false	anc_set_multi_chaos_khorne_daemons	
509304298		wh3_dlc27_the_narj	false	kurgan_warband_war_exceptions	
511874499		wh_main_dwf_karak_izor	false	wh3_dlc27_all_regular_factions	
514425366		wh2_dlc11_def_the_blessed_dread	false	all_vanilla_playable_factions	
517079901		wh_dlc05_wef_wood_elves	false	all_vanilla_playable_factions	
519351384	wh3_main_ksl_kislev		false	kislev_culture	
520039223		wh2_main_def_cult_of_pleasure	true	FavouredCorruptionNone	
522204762		wh3_main_rogue_the_convent	true	FavouredCorruptionUndivided	
525153373		wh3_main_emp_cult_of_sigmar	false	wh3_dlc27_all_regular_factions	
525355827		wh2_main_skv_clan_skryre	false	wh2_main_skv_clan_skryre	
527763858		wh3_main_skv_clan_verms	false	wh3_dlc27_all_regular_factions	
5280284	wh3_main_dae_daemons		true	disabled_diplomacy_with_kurgan_warband	
528694037		wh2_main_skv_clan_gnaw	false	wh3_dlc27_all_regular_factions	
531231657		wh3_main_kho_brazen_throne	false	wh3_dlc27_all_regular_factions	
533758552		wh3_main_tze_oracles_of_tzeentch	false	wh3_main_tze_oracles_of_tzeentch	
534672392		wh2_main_brt_knights_of_origo	false	wh3_dlc27_all_regular_factions	
534726224		wh2_dlc14_brt_chevaliers_de_lyonesse	false	wh2_dlc14_brt_chevaliers_de_lyonesse	
534766354		wh2_twa03_def_rakarth	false	all_vanilla_playable_factions	
535396786		wh3_main_tmb_deserters_of_khatep	false	wh3_dlc27_all_regular_factions	
535736006		wh_main_emp_stirland	false	wh3_dlc25_emp_elector_count_factions	
541689299		wh3_main_ogre_the_famished	false	wh3_dlc27_all_regular_factions	
543822269		wh3_dlc20_nor_yusak	false	kurgan_warband_war_exceptions	
544634373		wh2_main_brt_knights_of_the_flame	false	wh3_dlc27_all_regular_factions	
545708133		wh_dlc03_grn_black_pit	false	wh3_dlc27_all_regular_factions	
550284924		wh_main_emp_nordland	false	wh3_dlc25_emp_elector_count_factions	
551428249	wh3_main_ksl_kislev		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
551870398		wh_main_grn_crooked_moon	false	wh3_dlc27_all_regular_factions	
55256655		wh2_main_emp_sudenburg	false	wh3_dlc27_all_regular_factions	
556349176		wh_main_grn_red_eye	false	wh3_dlc27_all_regular_factions	
560141294		wh_dlc08_nor_wintertooth	false	wh3_dlc27_all_regular_factions	
56217588		wh_dlc03_bst_beastmen	false	all_vanilla_playable_factions	
562188746		wh3_main_ogr_loose_tooth	false	wh3_dlc27_all_regular_factions	
565071019	wh3_main_dae_daemons		false	factions_without_trade	
566234197		wh3_dlc20_chs_azazel	true	FavouredCorruptionUndivided	
566745472		wh2_main_skv_clan_moulder	false	wh2_main_skv_clan_moulder	
571889202	wh2_main_skv_skaven		true	plague_effect_set_beastmen_negative	
574137343		wh3_main_rogue_doombreeds_followers	true	NotFavouredCorruptionKhorne	
574763611		wh_main_brt_bretonnia	false	wh3_dlc27_all_regular_factions	
575353650	wh_dlc03_bst_beastmen		false	all_beastmen_culture	
578982090		wh2_dlc11_def_the_blessed_dread	false	wh3_dlc27_all_regular_factions	
585330523		wh3_dlc20_chs_azazel	false	wh3_dlc27_all_regular_factions	
585590480		wh3_main_chs_shadow_legion	false	wh3_dlc27_all_regular_factions	
588165422	wh_dlc08_nor_norsca		false	anc_set_multi_norsca_chaos	
589314890		wh2_dlc09_tmb_dune_kingdoms	false	wh3_dlc27_all_regular_factions	
592044526		wh2_main_dwf_greybeards_prospectors	false	wh3_dlc27_all_regular_factions	
592456092		wh2_main_hef_yvresse	false	wh3_dlc27_hef_playable_except_tyrion	
592749093	wh3_main_pro_ksl_kislev		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
594111830	wh_dlc08_nor_norsca		false	anc_set_exclusive_norsca	
594215450		wh3_dlc23_chd_chaos_dwarfs	false	wh3_dlc27_all_regular_factions	
594816856		wh3_main_kho_crimson_skull	false	wh3_dlc27_all_regular_factions	
596654916	wh3_main_kho_khorne		false	anc_set_multi_khorne_daemons	
597461483		wh3_dlc20_nor_kul	false	kurgan_warband_war_exceptions	
597773740		wh3_main_rogue_legion_of_gorehath	true	NotFavouredCorruptionKhorne	
60231437			false	anc_set_exclusive_sc_greenskins	wh_main_sc_grn_greenskins
605155078		wh3_main_tze_all_seeing_eye	true	disabled_diplomacy_with_realm_factions	
605784838	wh3_main_tze_tzeentch		false	tzeentchian_factions	
608349650		wh2_dlc11_cst_shanty_middle_sea_brigands	false	wh3_dlc27_all_regular_factions	
613036312		wh3_dlc20_nor_tong	false	norscan_homeland_factions	
615697481		wh_main_vmp_mousillon	false	wh3_dlc27_all_regular_factions	
616330743		wh_main_teb_estalia	false	wh3_dlc27_all_regular_factions	
618894578			false	hostile_slot_factions	wh3_main_sc_kho_khorne
621215588			false	anc_set_multi_sc_kislev_bretonnia_empire_southern_realms	wh_main_sc_teb_teb
622125129		wh_main_emp_wissenland	false	wh_main_emp_wissenland	
622644306	wh3_main_pro_ksl_kislev		false	anc_set_multi_kislev_empire	
623761642		wh_main_emp_wissenland	false	wh3_dlc27_all_regular_factions	
627495875		wh3_dlc20_chs_valkia	true	slaanesh_seducible_factions	
627749232		wh3_dlc20_nor_kuj	false	norscan_homeland_factions	
628697719	wh3_dlc23_chd_chaos_dwarfs		false	faction_set_menace	
629603179		wh2_main_lzd_tlaqua	false	all_vanilla_playable_factions	
630506889		wh3_main_cth_the_northern_provinces	false	wh3_dlc27_all_regular_factions	
633210025		wh2_dlc15_hef_imrik	false	all_vanilla_playable_factions	
640366566		wh_main_dwf_karak_kadrin	false	all_vanilla_playable_factions	
641904919		wh2_main_hef_tiranoc	false	wh3_dlc27_all_regular_factions	
642159047	wh3_main_nur_nurgle		true	plague_effect_set_beastmen_negative	
648577448		wh3_main_sla_seducers_of_slaanesh	false	all_vanilla_playable_factions	
650968769		wh2_dlc09_skv_clan_rictus	false	wh3_dlc27_all_regular_factions	
652482379		wh3_dlc20_chs_valkia	false	all_vanilla_playable_factions	
652970194		wh2_dlc17_bst_taurox	false	wh2_dlc17_bst_taurox	
652990518		wh3_main_rogue_the_fluxion_host	true	disabled_diplomacy_with_realm_factions	
654096762		wh3_main_sla_rapturous_excess	false	wh3_dlc27_all_regular_factions	
65439263		wh2_dlc14_grn_red_cloud	false	wh3_dlc27_all_regular_factions	
65710152		wh2_main_hef_yvresse	false	wh3_dlc27_all_regular_factions	
658326243			false	anc_set_exclusive_sc_kislev	wh3_main_sc_ksl_kislev
661936274	wh_dlc08_nor_norsca		true	has_ranged_character	
668038809		wh2_main_hef_ellyrion	false	wh3_dlc27_all_regular_factions	
669770766		wh2_main_hef_eataine	false	wh3_dlc27_hef_aislinn_tracked_factions	
670777630		wh3_main_nur_nurgle	false	wh3_dlc27_all_regular_factions	
671810114		wh3_main_chs_kvellig	false	wh3_dlc27_all_regular_factions	
675499632		wh2_main_hef_eataine	false	hef_playable_factions	
681229060		wh3_main_rogue_the_bloody_harvest	false	FavouredCorruptionKhorne	
683001691			false	anc_set_exclusive_sc_pro_kislev	wh3_main_pro_sc_ksl_kislev
68383692			false	FavouredCorruptionNone	wh2_main_sc_lzd_lizardmen
688250941		wh3_main_ksl_the_ice_court	false	factions_allowed_to_teleport	
688550925		wh3_dlc27_hef_aislinn	false	wh3_dlc27_hef_aislinn_only	
688851465		wh2_main_def_har_ganeth	false	all_vanilla_playable_factions	
688953328		wh_dlc08_nor_helspire_tribe	false	kurgan_warband_war_exceptions	
692359377			false	hostile_slot_factions	wh2_dlc11_sc_cst_vampire_coast
693739340			false	anc_set_multi_sc_kislev_bretonnia_empire_southern_realms	wh_main_sc_brt_bretonnia
695686961		wh3_main_emp_cult_of_sigmar	true	non_colonial_empire_factions	
700122945		wh_main_grn_top_knotz	false	wh3_dlc27_all_regular_factions	
702501217			false	plague_effect_set_beastmen_negative	
703720981		wh3_dlc24_ksl_daughters_of_the_forest	true	anc_set_exclusive_sc_kislev_except_mother_ostankya	
70952917		wh3_main_rogue_the_bloody_harvest	true	NotFavouredCorruptionKhorne	
710902927		wh2_dlc11_cst_vampire_coast	false	wh3_dlc27_all_regular_factions	
711630939		wh3_dlc23_chd_legion_of_azgorh	false	wh3_dlc27_all_regular_factions	
712958368		wh2_dlc13_emp_golden_order	false	all_vanilla_playable_factions	
714534956		wh2_dlc14_brt_chevaliers_de_lyonesse	false	wh3_dlc27_all_regular_factions	
716123347		wh3_main_rogue_the_glothal_brood	true	FavouredCorruptionUndivided	
717991066		wh3_dlc20_chs_azazel	false	factions_allowed_to_teleport	
718987425		wh3_main_chs_shadow_legion	false	belakor	
720971245	wh_main_brt_bretonnia		false	anc_set_multi_kislev_bretonnia_dwarfs_empire_greenskins	
723647567		wh_main_dwf_kraka_drak	false	wh3_dlc27_all_regular_factions	
723761266		wh2_main_dwf_spine_of_sotek_dwarfs	false	wh3_dlc27_all_regular_factions	
729285314		wh3_main_ogr_blood_guzzlers	false	wh3_dlc27_all_regular_factions	
731248705		wh3_dlc25_vmp_the_court_of_night	false	wh3_dlc27_all_regular_factions	
734316253	wh3_main_tze_tzeentch		false	anc_set_multi_tzeentch_daemons_nurgle_slaanesh	
73577908	wh3_main_sla_slaanesh		false	ostankya_valid_culture_targets	
736974675	wh_main_vmp_vampire_counts		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
738423157	wh3_main_kho_khorne		false	factions_with_vassals	
739162513		wh_main_teb_tilea	false	wh3_dlc27_all_regular_factions	
740310239	wh3_main_ksl_kislev		false	kislev_excluding_mother_ostankya	
749260350		wh2_main_def_cult_of_pleasure_separatists	true	FavouredCorruptionNone	
751731585	wh2_dlc09_tmb_tomb_kings		true	has_ranged_character	
751854082		wh3_dlc27_nor_sayl	false	wh3_dlc27_sayl	
754549319	wh_main_chs_chaos		false	warriors_factions	
756821462		wh2_dlc15_grn_bonerattlaz	false	all_vanilla_playable_factions	
75766434		wh2_main_skv_clan_mors	false	wh3_dlc27_all_regular_factions	
758371116	wh2_dlc11_cst_vampire_coast		false	anc_set_multi_tomb_kings_vampire_coast	
760203633	wh_main_vmp_vampire_counts		false	anc_set_multi_kislev_norsca_bretonnia_chaos_dwarfs_empire_vampire_counts	
762901102	wh3_main_pro_ksl_kislev		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
763593922		wh2_main_nor_aghol	false	wh3_dlc27_all_regular_factions	
764272554		wh2_dlc17_dwf_thorek_ironbrow	false	dwarf_playable_factions	
764415937			false	anc_set_multi_sc_pro_khorne_pro_tzeentch_daemons_nurgle_slaanesh_tzeentch	wh3_main_pro_sc_kho_khorne
765704902		wh_dlc05_wef_anmyr	false	wh3_dlc27_all_regular_factions	
76801526		wh3_dlc20_chs_valkia	false	factions_allowed_to_teleport	
768822948	wh_dlc08_nor_norsca		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
770956844		wh3_dlc20_chs_azazel	false	faction_set_azazel	
771926704		wh3_main_rogue_the_putrid_swarm	false	FavouredCorruptionNurgle	
771980704		wh2_main_def_blood_hall_coven	false	wh3_dlc27_all_regular_factions	
772400608	wh2_main_def_dark_elves		false	anc_set_exclusive_lore_of_beasts	
774446233		wh3_dlc20_chs_kholek	false	kholek	
777787099		wh2_dlc11_cst_noctilus	false	wh3_dlc27_all_regular_factions	
777952461		wh3_dlc20_nor_dolgan	false	kurgan_warband_war_exceptions	
77892308	wh_main_dwf_dwarfs		false	anc_set_multi_kislev_bretonnia_dwarfs_empire_greenskins	
779433965			true	plague_effect_set_daemon_prince_negative	wh3_main_sc_dae_daemons
784796739		wh_main_brt_lyonesse	false	wh3_dlc27_all_regular_factions	
784833386		wh3_main_rogue_legion_of_gorehath	false	FavouredCorruptionKhorne	
786239623		wh2_dlc16_wef_drycha	false	all_vanilla_playable_factions	
788402533			false	FavouredCorruptionUndivided	wh_dlc08_sc_nor_norsca
790336627		wh2_main_def_clar_karond	false	wh3_dlc27_all_regular_factions	
790379557			false	slaanesh_seducible_factions	wh2_main_sc_hef_high_elves
791698288		wh2_main_hef_avelorn	false	all_vanilla_playable_factions	
795347660		wh3_main_chs_dreaded_wo	false	wh3_dlc27_all_regular_factions	
796698549		wh3_main_rogue_scaberaxs_gluttons	true	FavouredCorruptionUndivided	
799297174		wh3_dlc27_sla_the_tormentors	false	wh3_dlc27_all_regular_factions	
803288769		wh2_dlc11_cst_harpoon_the_sunken_land_corsairs	false	wh3_dlc27_all_regular_factions	
80445212			false	slaanesh_seducible_factions	wh2_main_sc_def_dark_elves
805095970	wh_main_dwf_dwarfs		true	all_except_khorne_dwarfs	
805409995		wh2_main_skv_skaven	false	wh3_dlc27_all_regular_factions	
805786810		wh3_main_sla_subtle_torture	false	wh3_dlc27_all_regular_factions	
808776722	wh3_main_ogr_ogre_kingdoms		false	anc_set_exclusive_lore_of_beasts	
810266359		wh3_main_rogue_the_baleful_princes_muses	true	FavouredCorruptionUndivided	
813254008			false	slaanesh_seducible_factions	wh_main_sc_chs_chaos
81384225		wh_main_brt_bordeleaux	false	all_vanilla_playable_factions	
814314231			false	exclude_slaanesh	
814420731		wh2_main_hef_chrace	false	wh3_dlc27_all_regular_factions	
814804461		wh3_main_tze_oracles_of_tzeentch	false	anc_set_exclusive_tzeentch_kairos	
815312409		wh3_main_cth_burning_wind_nomads	false	wh3_dlc27_all_regular_factions	
81661060	wh3_main_nur_nurgle		false	factions_with_vassals	
819624721		wh3_dlc26_grn_gorbad_ironclaw	false	wh3_dlc26_grn_gorbad_ironclaw	
823061023		wh_main_grn_scabby_eye	false	wh3_dlc27_all_regular_factions	
83043556	wh_dlc03_bst_beastmen		false	ostankya_valid_culture_targets	
834112488		wh3_main_ogr_feastmaster	false	wh3_dlc27_all_regular_factions	
834291261	wh3_main_tze_tzeentch		true	plague_effect_set_beastmen_negative	
836155837		wh3_main_cth_the_northern_provinces	false	factions_allowed_to_teleport	
838586679		wh2_dlc13_lzd_spirits_of_the_jungle	true	all_except_climate_ignorers	
840076784		wh3_main_rogue_the_convent	false	FavouredCorruptionSlaanesh	
847610167		wh2_dlc16_skv_clan_gritus	false	wh3_dlc27_all_regular_factions	
848413707			false	anc_set_exclusive_sc_empire	wh_main_sc_emp_empire
854669643		wh_main_nor_baersonling	false	kurgan_warband_war_exceptions	
855304398		wh2_main_skv_clan_pestilens	false	wh3_dlc27_all_regular_factions	
855433437		wh2_dlc15_hef_imrik	false	wh3_dlc27_hef_aislinn_tracked_factions	
856808435	wh_main_chs_chaos		true	plague_effect_set_beastmen_negative	
860997622			false	plague_effect_set_nurgle_negative	
861985023		wh2_dlc13_emp_golden_order	false	wh2_dlc13_emp_golden_order	
863996081		wh_dlc08_nor_goromadny_tribe	false	kurgan_warband_war_exceptions	
86451224		wh2_main_grn_blue_vipers	false	wh3_dlc27_all_regular_factions	
864565475		wh3_main_cth_the_western_provinces	false	factions_allowed_to_teleport	
865169312		wh3_main_skv_clan_carrion	false	wh3_dlc27_all_regular_factions	
867270600		wh3_dlc20_chs_vilitch	false	tzeentchian_factions	
871545640		wh3_main_ksl_the_ice_court	true	KislevButNotIceCourt	
874786355		wh3_dlc20_nor_dolgan	false	wh3_dlc27_all_regular_factions	
876285550		wh3_dlc26_grn_gorbad_ironclaw	false	all_vanilla_playable_factions	
876627339	wh_dlc05_wef_wood_elves		false	wh3_dlc25_nur_chieftain_battle_cultures_fimir_balefiend	
878828631		wh3_dlc20_tze_the_sightless	false	wh3_dlc27_all_regular_factions	
879102479		wh2_main_hef_cothique	false	wh3_dlc27_all_regular_factions	
879131153	wh3_main_tze_tzeentch		false	anc_set_multi_khorne_tzeentch_daemons_nurgle_slaanesh	
880398744			false	anc_set_exclusive_sc_savage_orcs	wh_main_sc_grn_savage_orcs
