unit_name	unit_level	unit_type	percentage_num_men	percentage_num_health	reduce_max_number
wh2_main_skv_inf_skavenslaves_0	0	wh2_main_skv_inf_skavenslaves_0	100	100	false
wh2_main_skv_inf_skavenslaves_0_tier_3	3	wh2_main_skv_inf_skavenslaves_0	100	100	false
wh2_main_skv_inf_stormvermin_0	0	wh2_main_skv_inf_stormvermin_0	100	100	false
wh2_main_skv_inf_stormvermin_0_tier_4	4	wh2_main_skv_inf_stormvermin_0	100	100	false
wh2_main_skv_inf_stormvermin_1	0	wh2_main_skv_inf_stormvermin_1	100	100	false
wh2_main_skv_inf_stormvermin_1_tier_3	3	wh2_main_skv_inf_stormvermin_1	100	100	false
wh2_main_skv_inf_warpfire_thrower	0	wh2_main_skv_inf_warpfire_thrower	100	100	false
wh2_main_skv_inf_warpfire_thrower_tier_4	4	wh2_main_skv_inf_warpfire_thrower	100	100	false
wh2_main_skv_mon_hell_pit_abomination	0	wh2_main_skv_mon_hell_pit_abomination	100	100	false
wh2_main_skv_mon_hell_pit_abomination_final_battle	3	wh2_main_skv_mon_hell_pit_abomination	100	100	false
wh2_main_skv_mon_rat_ogres	0	wh2_main_skv_mon_rat_ogres	100	100	false
wh2_main_skv_mon_rat_ogres_final_battle	4	wh2_main_skv_mon_rat_ogres	100	100	false
wh2_main_skv_mon_rat_ogres_tier_3	3	wh2_main_skv_mon_rat_ogres	100	100	false
wh2_main_skv_veh_doomwheel	0	wh2_main_skv_veh_doomwheel	100	100	false
wh2_main_skv_veh_doomwheel_final_battle	3	wh2_main_skv_veh_doomwheel	100	100	false
wh2_main_skv_veh_doomwheel_tier_4	4	wh2_main_skv_veh_doomwheel	100	100	false
wh2_pro06_tmb_mon_bone_giant_0	1	wh2_pro06_tmb_mon_bone_giant_0	100	100	false
wh2_twa03_def_mon_war_mammoth_0	0	wh2_twa03_def_mon_war_mammoth_0	100	100	false
wh2_twa03_def_mon_wolves_0	0	wh2_twa03_def_mon_wolves_0	100	100	false
wh2_twa03_grn_mon_wyvern_0	0	wh2_twa03_grn_mon_wyvern_0	100	100	false
wh2_twa03_grn_mon_wyvern_0_rank_9	9	wh2_twa03_grn_mon_wyvern_0	100	100	false
wh2_twa03_lzd_mon_ancient_salamander_0	0	wh2_dlc12_lzd_mon_ancient_salamander_0	100	100	false
wh2_twa03_lzd_mon_salamander_pack_0	0	wh2_dlc12_lzd_mon_salamander_pack_0	100	100	false
wh3_dlc20_chs_cav_chaos_chariot_mkho	0	wh3_dlc20_chs_cav_chaos_chariot_mkho	100	100	false
wh3_dlc20_chs_cav_chaos_chariot_mnur	0	wh3_dlc20_chs_cav_chaos_chariot_mnur	100	100	false
wh3_dlc20_chs_cav_chaos_chariot_mnur_rank_5	5	wh3_dlc20_chs_cav_chaos_chariot_mnur	100	100	false
wh3_dlc20_chs_cav_chaos_chariot_msla	0	wh3_dlc20_chs_cav_chaos_chariot_msla	100	100	false
wh3_dlc20_chs_cav_chaos_chariot_mtze	0	wh3_dlc20_chs_cav_chaos_chariot_mtze	100	100	false
wh3_dlc20_chs_cav_chaos_knights_mkho	0	wh3_dlc20_chs_cav_chaos_knights_mkho	100	100	false
wh3_dlc20_chs_cav_chaos_knights_mkho_lances	1	wh3_dlc20_chs_cav_chaos_knights_mkho_lances	100	100	false
wh3_dlc20_chs_cav_chaos_knights_mnur	0	wh3_dlc20_chs_cav_chaos_knights_mnur	100	100	false
wh3_dlc20_chs_cav_chaos_knights_mnur_lances	1	wh3_dlc20_chs_cav_chaos_knights_mnur_lances	100	100	false
wh3_dlc20_chs_cav_chaos_knights_mnur_rank_5	5	wh3_dlc20_chs_cav_chaos_knights_mnur	100	100	false
wh3_dlc20_chs_cav_chaos_knights_msla	0	wh3_dlc20_chs_cav_chaos_knights_msla	100	100	false
wh3_dlc20_chs_cav_chaos_knights_msla_lances	1	wh3_dlc20_chs_cav_chaos_knights_msla_lances	100	100	false
wh3_dlc20_chs_cav_chaos_knights_mtze_lances	1	wh3_dlc20_chs_cav_chaos_knights_mtze_lances	100	100	false
wh3_dlc20_chs_cav_chaos_knights_mtze_lances_tier_6	6	wh3_dlc20_chs_cav_chaos_knights_mtze_lances	100	100	false
wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes	0	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes	100	100	false
wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes	0	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes	100	100	false
wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins	0	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins	100	100	false
wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins	0	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins	100	100	false
wh3_dlc20_chs_inf_chaos_marauders_mkho	0	wh3_dlc20_chs_inf_chaos_marauders_mkho	100	100	false
wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	0	wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	100	100	false
wh3_dlc20_chs_inf_chaos_marauders_mnur	0	wh3_dlc20_chs_inf_chaos_marauders_mnur	100	100	false
wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	0	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	100	100	false
wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons_rank_5	5	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	100	100	false
wh3_dlc20_chs_inf_chaos_marauders_msla	1	wh3_dlc20_chs_inf_chaos_marauders_msla	100	100	false
wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges	0	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges	100	100	false
wh3_dlc20_chs_inf_chaos_marauders_mtze	0	wh3_dlc20_chs_inf_chaos_marauders_mtze	100	100	false
wh3_dlc20_chs_inf_chaos_marauders_mtze_spears	0	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mnur	0	wh3_dlc20_chs_inf_chaos_warriors_mnur	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	0	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons_rank_5	5	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons_rank_9	9	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mnur_rank_4	4	wh3_dlc20_chs_inf_chaos_warriors_mnur	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_msla	0	wh3_dlc20_chs_inf_chaos_warriors_msla	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges	0	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges_rank_4	4	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_msla_rank_3	3	wh3_dlc20_chs_inf_chaos_warriors_msla	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mtze	0	wh3_dlc20_chs_inf_chaos_warriors_mtze	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	0	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds_rank_4	4	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mtze_rank_5	5	wh3_dlc20_chs_inf_chaos_warriors_mtze	100	100	false
wh3_dlc20_chs_inf_chaos_warriors_mtze_rank_6	6	wh3_dlc20_chs_inf_chaos_warriors_mtze	100	100	false
wh3_dlc20_chs_inf_chosen_mkho	0	wh3_dlc20_chs_inf_chosen_mkho	100	100	false
wh3_dlc20_chs_inf_chosen_mkho_dualweapons	0	wh3_dlc20_chs_inf_chosen_mkho_dualweapons	100	100	false
wh3_dlc20_chs_inf_chosen_mkho_dualweapons_rank_4	4	wh3_dlc20_chs_inf_chosen_mkho_dualweapons	100	100	false
wh3_dlc20_chs_inf_chosen_mnur	0	wh3_dlc20_chs_inf_chosen_mnur	100	100	false
wh3_dlc20_chs_inf_chosen_mnur_greatweapons	0	wh3_dlc20_chs_inf_chosen_mnur_greatweapons	100	100	false
wh3_dlc20_chs_inf_chosen_mnur_greatweapons_rank_5	5	wh3_dlc20_chs_inf_chosen_mnur_greatweapons	100	100	false
wh3_dlc20_chs_inf_chosen_mnur_rank_5	5	wh3_dlc20_chs_inf_chosen_mnur	100	100	false
wh3_dlc20_chs_inf_chosen_msla	0	wh3_dlc20_chs_inf_chosen_msla	100	100	false
wh3_dlc20_chs_inf_chosen_msla_hellscourges	0	wh3_dlc20_chs_inf_chosen_msla_hellscourges	100	100	false
wh3_dlc20_chs_inf_chosen_mtze	0	wh3_dlc20_chs_inf_chosen_mtze	100	100	false
wh3_dlc20_chs_inf_chosen_mtze_halberds	0	wh3_dlc20_chs_inf_chosen_mtze_halberds	100	100	false
wh3_dlc20_chs_inf_chosen_mtze_halberds_tier_6	6	wh3_dlc20_chs_inf_chosen_mtze_halberds	100	100	false
wh3_dlc20_chs_inf_chosen_mtze_rank_2	2	wh3_dlc20_chs_inf_chosen_mtze	100	100	false
wh3_dlc20_chs_inf_forsaken_mkho	0	wh3_dlc20_chs_inf_forsaken_mkho	100	100	false
wh3_dlc20_chs_inf_forsaken_msla	0	wh3_dlc20_chs_inf_forsaken_msla	100	100	false
wh3_dlc20_chs_mon_warshrine	0	wh3_dlc20_chs_mon_warshrine	100	100	false
wh3_dlc20_chs_mon_warshrine_mkho	0	wh3_dlc20_chs_mon_warshrine_mkho	100	100	false
wh3_dlc20_chs_mon_warshrine_mnur	0	wh3_dlc20_chs_mon_warshrine_mnur	100	100	false
wh3_dlc20_chs_mon_warshrine_mnur_rank_5	5	wh3_dlc20_chs_mon_warshrine_mnur	100	100	false
wh3_dlc20_chs_mon_warshrine_msla	0	wh3_dlc20_chs_mon_warshrine_msla	100	100	false
wh3_dlc20_chs_mon_warshrine_mtze	0	wh3_dlc20_chs_mon_warshrine_mtze	100	100	false
wh3_dlc20_survival_chs_cav_chaos_knights_mkho	0	wh3_dlc20_chs_cav_chaos_knights_mkho	100	50	true
wh3_dlc20_survival_chs_cav_chaos_knights_mnur	0	wh3_dlc20_chs_cav_chaos_knights_mnur	100	50	true
wh3_dlc20_survival_chs_cav_chaos_knights_msla	0	wh3_dlc20_chs_cav_chaos_knights_msla	100	50	true
wh3_dlc20_survival_chs_cav_marauder_horsemen_mkho_throwing_axes	0	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes	100	50	true
wh3_dlc20_survival_chs_cav_marauder_horsemen_mnur_throwing_axes	0	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes	100	50	true
wh3_dlc20_survival_chs_cav_marauder_horsemen_msla_javelins	0	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins	100	50	true
wh3_dlc20_survival_chs_cav_marauder_horsemen_mtze_javelins	0	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins	100	50	true
wh3_dlc20_survival_chs_inf_chaos_marauders_mkho_dualweapons	0	wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	100	50	true
wh3_dlc20_survival_chs_inf_chaos_marauders_mnur_greatweapons	0	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	100	50	true
wh3_dlc20_survival_chs_inf_chaos_marauders_msla	0	wh3_dlc20_chs_inf_chaos_marauders_msla	100	50	true
wh3_dlc20_survival_chs_inf_chaos_marauders_msla_hellscourges	0	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges	100	50	true
wh3_dlc20_survival_chs_inf_chaos_marauders_mtze	0	wh3_dlc20_chs_inf_chaos_marauders_mtze	100	50	true
wh3_dlc20_survival_chs_inf_chaos_warriors_mnur_greatweapons	0	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	100	50	true
wh3_dlc20_survival_chs_inf_chaos_warriors_msla_hellscourges	0	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges	100	50	true
wh3_dlc20_survival_chs_inf_chaos_warriors_mtze_halberds	0	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	100	50	true
wh3_dlc20_survival_chs_inf_chosen_mkho_dualweapons	0	wh3_dlc20_chs_inf_chosen_mkho_dualweapons	100	50	true
wh3_dlc20_survival_chs_inf_chosen_mnur_greatweapons	0	wh3_dlc20_chs_inf_chosen_mnur_greatweapons	100	50	true
wh3_dlc20_survival_chs_inf_chosen_msla_hellscourges	0	wh3_dlc20_chs_inf_chosen_msla_hellscourges	100	50	true
wh3_dlc20_survival_chs_inf_chosen_mtze_halberds	0	wh3_dlc20_chs_inf_chosen_mtze_halberds	100	50	true
wh3_dlc20_survival_chs_inf_forsaken_mkho	0	wh3_dlc20_chs_inf_forsaken_mkho	100	50	true
wh3_dlc20_survival_chs_inf_forsaken_msla	0	wh3_dlc20_chs_inf_forsaken_msla	100	50	true
wh3_dlc20_survival_chs_mon_warshrine_mkho	0	wh3_dlc20_chs_mon_warshrine_mkho	100	50	true
wh3_dlc20_survival_chs_mon_warshrine_mnur	0	wh3_dlc20_chs_mon_warshrine_mnur	100	50	true
wh3_dlc20_survival_chs_mon_warshrine_msla	0	wh3_dlc20_chs_mon_warshrine_msla	100	50	true
wh3_dlc20_survival_chs_mon_warshrine_mtze	0	wh3_dlc20_chs_mon_warshrine_mtze	100	50	true
wh3_dlc23_chd_cav_bull_centaurs_axe	0	wh3_dlc23_chd_cav_bull_centaurs_axe	100	100	false
wh3_dlc23_chd_cav_bull_centaurs_dual_axe	0	wh3_dlc23_chd_cav_bull_centaurs_dual_axe	100	100	false
wh3_dlc23_chd_cav_bull_centaurs_greatweapons	0	wh3_dlc23_chd_cav_bull_centaurs_greatweapons	100	100	false
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	0	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	100	100	false
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	0	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	100	100	false
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	100	100	false
wh3_dlc23_chd_inf_chaos_dwarf_warriors	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	100	100	false
wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons	100	100	false
wh3_dlc23_chd_inf_goblin_labourers	0	wh3_dlc23_chd_inf_goblin_labourers	100	100	false
wh3_dlc23_chd_inf_hobgoblin_archers	0	wh3_dlc23_chd_inf_hobgoblin_archers	100	100	false
wh3_dlc23_chd_inf_hobgoblin_cutthroats	0	wh3_dlc23_chd_inf_hobgoblin_cutthroats	100	100	false
wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	0	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	100	100	false
wh3_dlc23_chd_inf_infernal_guard	0	wh3_dlc23_chd_inf_infernal_guard	100	100	false
wh3_dlc23_chd_inf_infernal_guard_fireglaives	0	wh3_dlc23_chd_inf_infernal_guard_fireglaives	100	100	false
wh3_dlc23_chd_inf_infernal_guard_great_weapons	0	wh3_dlc23_chd_inf_infernal_guard_great_weapons	100	100	false
wh3_dlc23_chd_inf_infernal_ironsworn	0	wh3_dlc23_chd_inf_infernal_ironsworn	100	100	false
wh3_dlc23_chd_inf_orc_labourers	0	wh3_dlc23_chd_inf_orc_labourers	100	100	false
wh3_dlc23_chd_mon_bale_taurus	0	wh3_dlc23_chd_mon_bale_taurus	100	100	false
wh3_dlc23_chd_mon_kdaai_destroyer	0	wh3_dlc23_chd_mon_kdaai_destroyer	100	100	false
wh3_dlc23_chd_mon_kdaai_fireborn	0	wh3_dlc23_chd_mon_kdaai_fireborn	100	100	false
wh3_dlc23_chd_mon_lammasu	0	wh3_dlc23_chd_mon_lammasu	100	100	false
wh3_dlc23_chd_veh_deathshrieker	0	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	100	100	false
wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	0	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	100	100	false
wh3_dlc23_chd_veh_dreadquake_mortar	0	wh3_dlc23_chd_veh_dreadquake_mortar	100	100	false
wh3_dlc23_chd_veh_iron_daemon	0	wh3_dlc23_chd_veh_iron_daemon	100	100	false
wh3_dlc23_chd_veh_iron_daemon_1dreadquake	0	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	100	100	false
wh3_dlc23_chd_veh_iron_daemon_skullcracker	0	wh3_dlc23_chd_veh_skullcracker	100	100	false
wh3_dlc23_chd_veh_iron_daemon_train_qb_payload	0	wh3_dlc23_chd_veh_iron_daemon_3payload_qb	100	50	false
wh3_dlc23_chd_veh_magma_cannon	0	wh3_dlc23_chd_veh_magma_cannon	100	100	false
wh3_dlc23_chd_veh_skullcracker_1dreadquake	0	wh3_dlc23_chd_veh_skullcracker_1dreadquake	100	100	false
wh3_dlc23_chs_art_hellcannon	0	wh_main_chs_art_hellcannon	100	100	false
wh3_dlc23_dlc09_tmb_inf_tomb_guard_0	0	wh2_dlc09_tmb_inf_tomb_guard_0	100	100	false
wh3_dlc23_qb_chd_mon_great_taurus	0	wh3_dlc23_chd_mon_great_taurus	100	100	false
wh3_dlc23_qb_chd_veh_skullcracker	0	wh3_dlc23_chd_veh_skullcracker	100	100	false
wh3_dlc23_tmb_inf_nehekhara_warriors_0	0	wh2_dlc09_tmb_inf_nehekhara_warriors_0	100	100	false
wh3_dlc23_tmb_inf_skeleton_spearmen_0	0	wh2_dlc09_tmb_inf_skeleton_spearmen_0	100	100	false
wh3_dlc23_tmb_inf_skeleton_warriors_0	0	wh2_dlc09_tmb_inf_skeleton_warriors_0	100	100	false
wh3_dlc23_tmb_mon_carrion_0	0	wh2_dlc09_tmb_mon_carrion_0	100	100	false
wh3_dlc23_tmb_mon_tomb_scorpion_0	1	wh2_dlc09_tmb_mon_tomb_scorpion_0	100	100	false
wh3_dlc23_tmb_mon_ushabti_0	0	wh2_dlc09_tmb_mon_ushabti_0	100	100	false
wh3_dlc23_tmb_veh_khemrian_warsphinx_0	0	wh2_dlc09_tmb_veh_khemrian_warsphinx_0	100	100	false
wh3_dlc23_tmb_veh_skeleton_chariot_0	0	wh2_dlc09_tmb_veh_skeleton_chariot_0	100	100	false
wh3_dlc23_vmp_inf_cairn_wraiths	0	wh_main_vmp_inf_cairn_wraiths	100	100	false
wh3_dlc23_vmp_inf_crypt_ghouls	0	wh_main_vmp_inf_crypt_ghouls	100	100	false
wh3_dlc23_vmp_inf_grave_guard_0	0	wh_main_vmp_inf_grave_guard_0	100	100	false
wh3_dlc23_vmp_inf_skeleton_warriors_0	0	wh_main_vmp_inf_skeleton_warriors_0	100	50	true
wh3_dlc23_vmp_inf_skeleton_warriors_1	0	wh_main_vmp_inf_skeleton_warriors_1	100	100	false
wh3_dlc23_vmp_inf_skeleton_warriors_1_reduced	0	wh_main_vmp_inf_skeleton_warriors_1	100	50	true
wh3_dlc23_vmp_inf_zombie	0	wh_main_vmp_inf_zombie	100	100	false
wh3_dlc23_vmp_inf_zombie_reduced	0	wh_main_vmp_inf_zombie	100	50	true
wh3_dlc23_vmp_mon_varghulf	0	wh_main_vmp_mon_varghulf	100	100	false
wh3_dlc23_vmp_veh_mortis_engine_0_reduced	0	wh_dlc04_vmp_veh_mortis_engine_0	100	50	true
wh3_dlc23_wh2_dlc09_tmb_inf_tomb_guard_1	1	wh2_dlc09_tmb_inf_tomb_guard_1	100	100	false
wh3_dlc23_wh2_dlc09_tmb_mon_heirotitan_0	1	wh2_dlc09_tmb_mon_heirotitan_0	100	100	false
wh3_dlc23_wh2_dlc09_tmb_mon_sepulchral_stalkers_0	1	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	100	100	false
wh3_dlc23_wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	1	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	100	100	false
wh3_dlc23_wh_dlc02_vmp_cav_blood_knights_0	1	wh_dlc02_vmp_cav_blood_knights_0	100	100	false
wh3_dlc23_wh_main_vmp_cav_black_knights_0	1	wh_main_vmp_cav_black_knights_0	100	100	false
wh3_dlc23_wh_main_vmp_inf_grave_guard_1	1	wh_main_vmp_inf_grave_guard_1	100	100	false
wh3_dlc23_wh_main_vmp_mon_fell_bats	1	wh_main_vmp_mon_fell_bats	100	100	false
wh3_dlc23_wh_main_vmp_mon_vargheists	1	wh_main_vmp_mon_vargheists	100	100	false
wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror	0	wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror	100	100	false
wh3_dlc24_cth_inf_onyx_crowmen	0	wh3_dlc24_cth_inf_onyx_crowmen	100	100	false
wh3_dlc24_cth_inf_onyx_crowmen_ror	0	wh3_dlc24_cth_inf_onyx_crowmen_ror	100	100	false
wh3_dlc24_cth_mon_jade_lion	0	wh3_dlc24_cth_mon_jade_lion	100	100	false
wh3_dlc24_cth_mon_jet_lion	0	wh3_dlc24_cth_mon_jet_lion	100	100	false
wh3_dlc24_cth_veh_zhangu_war_drum	0	wh3_dlc24_cth_veh_zhangu_war_drum	100	100	false
wh3_dlc24_cth_veh_zhangu_war_drum_ror	0	wh3_dlc24_cth_veh_zhangu_war_drum_ror	100	100	false
wh3_dlc24_ksl_inf_akshina_ambushers	0	wh3_dlc24_ksl_inf_akshina_ambushers	100	100	false
wh3_dlc24_ksl_inf_akshina_ambushers_ror	0	wh3_dlc24_ksl_inf_akshina_ambushers_ror	100	100	false
wh3_dlc24_ksl_inf_streltsi_ror	0	wh3_dlc24_ksl_inf_streltsi_ror	100	100	false
wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts	0	wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts	100	100	false
wh3_dlc24_ksl_mon_the_things_in_the_woods	0	wh3_dlc24_ksl_mon_the_things_in_the_woods	100	100	false
wh3_dlc24_ksl_mon_the_things_in_the_woods_ror	0	wh3_dlc24_ksl_mon_the_things_in_the_woods_ror	100	100	false
wh3_dlc24_nur_inf_nurglings_0	0	wh3_main_nur_inf_nurglings_0	50	25	true
wh3_dlc24_qb_chd_inf_goblin_labourers	0	wh3_dlc23_chd_inf_goblin_labourers	100	50	true
wh3_dlc24_qb_chd_inf_orc_labourers	0	wh3_dlc23_chd_inf_orc_labourers	100	50	true
wh3_dlc24_qb_cst_cav_knights_errant_0	0	wh3_dlc24_qb_cst_cav_knights_errant_0	100	100	false
wh3_dlc24_qb_cst_cav_knights_of_the_realm	0	wh3_dlc24_qb_cst_cav_knights_of_the_realm	100	100	false
wh3_dlc24_qb_cst_cav_questing_knights_0	0	wh3_dlc24_qb_cst_cav_questing_knights_0	100	100	false
wh3_dlc24_qb_dwf_veh_gyrobomber	0	wh_main_dwf_veh_gyrobomber	75	100	false
wh3_dlc24_qb_dwf_veh_gyrocopter_0	0	wh_main_dwf_veh_gyrocopter_0	50	100	false
wh3_dlc24_qb_dwf_veh_gyrocopter_1	0	wh_main_dwf_veh_gyrocopter_1	50	100	false
wh3_dlc24_qb_ksl_bastiladon	0	wh2_main_lzd_mon_bastiladon_0	100	50	true
wh3_dlc24_qb_ksl_carnosaur	0	wh2_main_lzd_mon_carnosaur_0	100	50	true
wh3_dlc24_qb_ksl_feral_bears	0	wh3_main_monster_feral_bears	100	50	true
wh3_dlc24_qb_ksl_feral_ice_bears	0	wh3_main_monster_feral_ice_bears	100	50	true
wh3_dlc24_qb_ksl_feral_manticore	0	wh2_dlc10_def_mon_feral_manticore_0	100	50	true
wh3_dlc24_qb_ksl_giant_spiders	0	wh2_dlc16_wef_mon_giant_spiders_0	100	50	true
wh3_dlc24_qb_ksl_mon_wolves	0	wh2_twa03_def_mon_wolves_0	100	50	true
wh3_dlc24_qb_ksl_spider_hatchlings	0	wh2_dlc16_wef_mon_spider_hatchlings_0	100	50	true
wh3_dlc24_qb_ksl_stegadon	0	wh2_main_lzd_mon_stegadon_0	100	50	true
wh3_dlc24_qb_ksl_troglodon	0	wh2_dlc17_lzd_mon_troglodon_0	100	50	true
wh3_dlc24_qb_ksl_war_mammoth	0	wh2_twa03_def_mon_war_mammoth_0	100	50	true
wh3_dlc24_qb_ksl_wyvern	0	wh2_twa03_grn_mon_wyvern_0	100	50	true
wh3_dlc24_tze_inf_pink_horrors_ror	0	wh3_dlc24_tze_inf_pink_horrors_ror	100	100	false
wh3_dlc24_tze_inf_tzaangors	0	wh3_dlc24_tze_inf_tzaangors	100	100	false
wh3_dlc24_tze_inf_tzaangors_rank_7	7	wh3_dlc24_tze_inf_tzaangors	100	100	false
wh3_dlc24_tze_mon_cockatrice	0	wh3_dlc24_tze_mon_cockatrice	100	100	false
wh3_dlc24_tze_mon_mutalith_vortex_beast	0	wh3_dlc24_tze_mon_mutalith_vortex_beast	100	100	false
wh3_dlc24_tze_mon_mutalith_vortex_beast_ror	0	wh3_dlc24_tze_mon_mutalith_vortex_beast_ror	100	100	false
wh3_dlc24_tze_mon_screamers_ror	0	wh3_dlc24_tze_mon_screamers_ror	100	100	false
wh3_dlc25_bst_mon_jabberslythe_qb_boss	0	wh3_dlc25_bst_mon_jabberslythe_qb_boss	100	100	false
wh3_dlc25_chs_art_hellcannon_lower_health	1	wh_main_chs_art_hellcannon	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_0_lower_health	1	wh_main_chs_inf_chaos_marauders_0	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_1_lower_health	1	wh_main_chs_inf_chaos_marauders_1	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_mkho_dualweapons_lower_health	1	wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_mkho_lower_health	1	wh3_dlc20_chs_inf_chaos_marauders_mkho	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_mnur_greatweapons_lower_health	1	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_mnur_lower_health	1	wh3_dlc20_chs_inf_chaos_marauders_mnur	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_msla_hellscourges_lower_health	1	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_msla_lower_health	1	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_mtze_lower_health	1	wh3_dlc20_chs_inf_chaos_marauders_mtze	100	50	false
wh3_dlc25_chs_inf_chaos_marauders_mtze_spears_lower_health	1	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears	100	50	false
wh3_dlc25_chs_inf_chaos_warriors_0_lower_health	1	wh_main_chs_inf_chaos_warriors_0	100	50	false
wh3_dlc25_chs_inf_chosen_0_lower_health	1	wh_main_chs_inf_chosen_0	100	50	false
wh3_dlc25_chs_mon_giant_lower_health	1	wh_main_chs_mon_giant	100	50	false
wh3_dlc25_dwf_art_goblin_hewer	1	wh3_dlc25_dwf_art_goblin_hewer	100	100	false
wh3_dlc25_dwf_art_goblin_hewer_rank_9	9	wh3_dlc25_dwf_art_goblin_hewer	100	100	false
