level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	faction_unique	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution	resource_cost	additional_loot_value
wh3_dlc23_chd_military_chaos_dwarf_infantry_2	wh3_dlc23_chd_military_chaos_dwarf_infantry	1	5	5000	0		false	false			true	wh3_dlc23_chd_military_chaos_dwarf_infantry	false	0.0000	0	true	3		true	0	0		0
wh3_dlc23_chd_military_chaos_dwarf_infantry_3	wh3_dlc23_chd_military_chaos_dwarf_infantry	2	7	7500	0		false	false			true	wh3_dlc23_chd_military_chaos_dwarf_infantry	false	0.0000	0	true	4		true	0	0		0
wh3_dlc23_chd_military_hobgoblins_1	wh3_dlc23_chd_military_hobgoblins	0	1	750	0		false	false			true	wh3_dlc23_chd_military_hobgoblins	false	0.0000	0	true	1		true	0	0		0
wh3_dlc23_chd_military_hobgoblins_2	wh3_dlc23_chd_military_hobgoblins	1	2	1500	0		false	false			true	wh3_dlc23_chd_military_hobgoblins	false	0.0000	0	true	2		true	0	0		0
wh3_dlc23_chd_military_kdaai_1	wh3_dlc23_chd_military_kdaai	0	3	0	0		false	false			true	wh3_dlc23_chd_military_kdaai	false	0.0000	0	true	2		true	0	0	wh3_dlc23_chd_military_kdaai_1	2000
wh3_dlc23_chd_military_kdaai_2	wh3_dlc23_chd_military_kdaai	1	5	0	0		false	false			true	wh3_dlc23_chd_military_kdaai	false	0.0000	0	true	3		true	0	0	wh3_dlc23_chd_military_kdaai_2	4000
wh3_dlc23_chd_military_kdaai_3	wh3_dlc23_chd_military_kdaai	2	9	0	0		false	false			true	wh3_dlc23_chd_military_kdaai	false	0.0000	0	true	5		true	0	0	wh3_dlc23_chd_military_kdaai_3	8000
wh3_dlc23_chd_military_war_machines_1	wh3_dlc23_chd_military_war_machines	0	3	0	0		false	false			true	wh3_dlc23_chd_military_war_machines	false	0.0000	0	true	2		true	0	0	wh3_dlc23_chd_military_war_machines_1	2000
wh3_dlc23_chd_military_war_machines_2	wh3_dlc23_chd_military_war_machines	1	5	0	0		false	false			true	wh3_dlc23_chd_military_war_machines	false	0.0000	0	true	3		true	0	0	wh3_dlc23_chd_military_war_machines_2	4000
wh3_dlc23_chd_military_war_machines_3	wh3_dlc23_chd_military_war_machines	2	9	0	0		false	false			true	wh3_dlc23_chd_military_war_machines	false	0.0000	0	true	5		true	0	0	wh3_dlc23_chd_military_war_machines_3	8000
wh3_dlc23_chd_outpost_mine_1	wh3_dlc23_chd_outpost_mine	0	2	1500	0		false	false			true	wh3_dlc23_chd_mine	false	0.0000	0	true	1		true	0	0		0
wh3_dlc23_chd_outpost_mine_2	wh3_dlc23_chd_outpost_mine	1	4	3000	0		false	false			true	wh3_dlc23_chd_mine	false	0.0000	0	true	2		true	0	0		0
wh3_dlc23_chd_outpost_mine_3	wh3_dlc23_chd_outpost_mine	2	6	5000	0		false	false			true	wh3_dlc23_chd_mine	false	0.0000	0	true	3		true	0	0		0
wh3_dlc23_chd_outpost_overseer_hut_1	wh3_dlc23_chd_outpost_overseer_hut	0	2	750	0		false	false			true	wh3_dlc23_chd_outpost_overseer_hut	false	0.0000	0	true	1		true	0	0		0
wh3_dlc23_chd_outpost_overseer_hut_2	wh3_dlc23_chd_outpost_overseer_hut	1	4	1500	0		false	false			true	wh3_dlc23_chd_outpost_overseer_hut	false	0.0000	0	true	2		true	0	0		0
wh3_dlc23_chd_outpost_overseer_hut_3	wh3_dlc23_chd_outpost_overseer_hut	2	6	2500	0		false	false			true	wh3_dlc23_chd_outpost_overseer_hut	false	0.0000	0	true	3		true	0	0		0
wh3_dlc23_chd_outpost_port_1	wh3_dlc23_chd_outpost_port	1	2	1000	0		false	false			true	wh_main_HUMAN_port	false	0.0000	0	true	1	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0		0
wh3_dlc23_chd_outpost_port_2	wh3_dlc23_chd_outpost_port	2	4	1500	0		false	false			true	wh_main_HUMAN_port	false	0.0000	0	true	2	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0		0
wh3_dlc23_chd_outpost_port_3	wh3_dlc23_chd_outpost_port	3	6	2500	0		false	false			true	wh_main_HUMAN_port	false	0.0000	0	true	3	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0		0
wh3_dlc23_chd_outpost_port_ruin	wh3_dlc23_chd_outpost_port	0	1	0	0		false	false			true	wh_main_HUMAN_port	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh3_dlc23_chd_outpost_scavangers_hovel_1	wh3_dlc23_chd_outpost_scavangers_hovel	0	2	750	0		false	false			true	wh3_dlc23_chd_outpost_scavangers_hovel	false	0.0000	0	true	1		true	0	0		0
wh3_dlc23_chd_outpost_scavangers_hovel_2	wh3_dlc23_chd_outpost_scavangers_hovel	1	4	1500	0		false	false			true	wh3_dlc23_chd_outpost_scavangers_hovel	false	0.0000	0	true	2		true	0	0		0
wh3_dlc23_chd_outpost_scavangers_hovel_3	wh3_dlc23_chd_outpost_scavangers_hovel	2	6	2500	0		false	false			true	wh3_dlc23_chd_outpost_scavangers_hovel	false	0.0000	0	true	3		true	0	0		0
wh3_dlc23_chd_outpost_watch_towers_1	wh3_dlc23_chd_outpost_watch_towers	0	4	1500	0		false	false			true	wh3_dlc23_chd_outpost_watch_towers	false	0.0000	0	true	2		true	0	0		0
wh3_dlc23_chd_outpost_watch_towers_2	wh3_dlc23_chd_outpost_watch_towers	1	6	2500	0		false	false			true	wh3_dlc23_chd_outpost_watch_towers	false	0.0000	0	true	3		true	0	0		0
wh3_dlc23_chd_resource_animals_1	wh3_dlc23_chd_resource_animals	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_animals	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_animals_2	wh3_dlc23_chd_resource_animals	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_animals	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_animals_3	wh3_dlc23_chd_resource_animals	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_animals	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_dyes_1	wh3_dlc23_chd_resource_dyes	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_dyes	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_dyes_2	wh3_dlc23_chd_resource_dyes	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_dyes	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_dyes_3	wh3_dlc23_chd_resource_dyes	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_dyes	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_furs_1	wh3_dlc23_chd_resource_furs	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_furs	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_furs_2	wh3_dlc23_chd_resource_furs	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_furs	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_furs_3	wh3_dlc23_chd_resource_furs	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_furs	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_gems_1	wh3_dlc23_chd_resource_gems	0	5	0	0		false	false			true	wh3_dlc23_chd_resource_gems	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0	wh3_dlc23_chd_raw_materials_building_1500	5000
wh3_dlc23_chd_resource_gold_1	wh3_dlc23_chd_resource_gold	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_gold	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_gold_2	wh3_dlc23_chd_resource_gold	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_gold	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_gold_3	wh3_dlc23_chd_resource_gold	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_gold	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_iron_1	wh3_dlc23_chd_resource_iron	0	5	0	0		false	false			true	wh3_dlc23_chd_resource_iron	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0	wh3_dlc23_chd_raw_materials_building_1500	5000
wh3_dlc23_chd_resource_ivory_1	wh3_dlc23_chd_resource_ivory	0	2	1500	0		false	false			true	wh3_main_emp_resource_ivory	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_ivory_2	wh3_dlc23_chd_resource_ivory	1	4	3000	0		false	false			true	wh3_main_emp_resource_ivory	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_ivory_3	wh3_dlc23_chd_resource_ivory	2	6	5000	0		false	false			true	wh3_main_emp_resource_ivory	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_marble_1	wh3_dlc23_chd_resource_marble	0	6	5000	0		false	false			true	wh3_dlc23_chd_resource_marble	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_medicine_1	wh3_dlc23_chd_resource_medicine	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_medicine	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_medicine_2	wh3_dlc23_chd_resource_medicine	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_medicine	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_medicine_3	wh3_dlc23_chd_resource_medicine	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_medicine	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_obsidian_1	wh3_dlc23_chd_resource_obsidian	0	5	5000	0		false	false			true	wh3_dlc23_chd_resource_obsidian	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_pastures_1	wh3_dlc23_chd_resource_pastures	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_pastures	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_pastures_2	wh3_dlc23_chd_resource_pastures	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_pastures	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_pastures_3	wh3_dlc23_chd_resource_pastures	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_pastures	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_pottery_1	wh3_dlc23_chd_resource_pottery	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_pottery	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_pottery_2	wh3_dlc23_chd_resource_pottery	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_pottery	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_pottery_3	wh3_dlc23_chd_resource_pottery	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_pottery	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_salt_1	wh3_dlc23_chd_resource_salt	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_salt	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_salt_2	wh3_dlc23_chd_resource_salt	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_salt	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_salt_3	wh3_dlc23_chd_resource_salt	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_salt	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_spices_1	wh3_dlc23_chd_resource_spices	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_spices	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_spices_2	wh3_dlc23_chd_resource_spices	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_spices	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_spices_3	wh3_dlc23_chd_resource_spices	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_spices	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_timber_1	wh3_dlc23_chd_resource_timber	0	5	0	0		false	false			true	wh3_dlc23_chd_resource_timber	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0	wh3_dlc23_chd_raw_materials_building_1500	5000
wh3_dlc23_chd_resource_wine_1	wh3_dlc23_chd_resource_wine	0	2	1500	0		false	false			true	wh3_dlc23_chd_resource_wine	false	0.0000	0	true	1	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_wine_2	wh3_dlc23_chd_resource_wine	1	4	3000	0		false	false			true	wh3_dlc23_chd_resource_wine	false	0.0000	0	true	2	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_resource_wine_3	wh3_dlc23_chd_resource_wine	2	6	5000	0		false	false			true	wh3_dlc23_chd_resource_wine	false	0.0000	0	true	3	wh_cam_resource_worshop	true	0	0		0
wh3_dlc23_chd_settlement_factory_1	wh3_dlc23_chd_settlement_factory	1	3	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	1	wh3_dlc23_cam_settlement_minor_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_250	2000
wh3_dlc23_chd_settlement_factory_2	wh3_dlc23_chd_settlement_factory	2	5	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	2	wh3_dlc23_cam_settlement_minor_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_750	4500
wh3_dlc23_chd_settlement_factory_3	wh3_dlc23_chd_settlement_factory	3	7	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	3	wh3_dlc23_cam_settlement_minor_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_1250	7500
wh3_dlc23_chd_settlement_factory_ruin	wh3_dlc23_chd_settlement_factory	0	1	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh3_dlc23_chd_settlement_outpost_1	wh3_dlc23_chd_settlement_outpost	1	3	1500	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	1	wh3_dlc23_cam_settlement_minor_chaos_dwarf	true	0	0		0
wh3_dlc23_chd_settlement_outpost_2	wh3_dlc23_chd_settlement_outpost	2	5	4000	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	2	wh3_dlc23_cam_settlement_minor_chaos_dwarf	true	0	0		0
wh3_dlc23_chd_settlement_outpost_3	wh3_dlc23_chd_settlement_outpost	3	7	7500	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	3	wh3_dlc23_cam_settlement_minor_chaos_dwarf	true	0	0		0
wh3_dlc23_chd_settlement_outpost_ruin	wh3_dlc23_chd_settlement_outpost	0	1	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh3_dlc23_chd_settlement_tower_1	wh3_dlc23_chd_settlement_tower	1	3	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	1	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_500	2000
wh3_dlc23_chd_settlement_tower_2	wh3_dlc23_chd_settlement_tower	2	5	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	2	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_1200	4000
wh3_dlc23_chd_settlement_tower_3	wh3_dlc23_chd_settlement_tower	3	7	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	3	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_2000	6000
wh3_dlc23_chd_settlement_tower_4	wh3_dlc23_chd_settlement_tower	4	9	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	4	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_3000	8000
wh3_dlc23_chd_settlement_tower_5	wh3_dlc23_chd_settlement_tower	5	11	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	5	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_4500	10000
wh3_dlc23_chd_settlement_tower_ruin	wh3_dlc23_chd_settlement_tower	0	1	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh3_dlc23_chd_special_settlement_tower_1	wh3_dlc23_chd_special_settlement_tower	1	3	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	1	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_500	2000
wh3_dlc23_chd_special_settlement_tower_2	wh3_dlc23_chd_special_settlement_tower	2	5	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	2	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_1200	4000
wh3_dlc23_chd_special_settlement_tower_3	wh3_dlc23_chd_special_settlement_tower	3	7	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	3	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_2000	6000
wh3_dlc23_chd_special_settlement_tower_4	wh3_dlc23_chd_special_settlement_tower	4	9	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	4	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_2500	8000
wh3_dlc23_chd_special_settlement_tower_5	wh3_dlc23_chd_special_settlement_tower	5	11	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	true	5	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_4500	10000
wh3_dlc23_chd_special_settlement_tower_ruin	wh3_dlc23_chd_special_settlement_tower	0	1	0	0		false	false			true	wh3_dlc23_CHAOS_DWARF_settlement	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh3_dlc23_chd_tower_ballistics_1	wh3_dlc23_chd_tower_ballistics	0	4	4000	0		false	false			true	wh3_dlc23_chd_tower_ballistics	false	0.0000	0	true	2		true	0	0		0
wh3_dlc23_chd_tower_ballistics_2	wh3_dlc23_chd_tower_ballistics	1	8	6500	0		false	false			true	wh3_dlc23_chd_tower_ballistics	false	0.0000	0	true	4		true	0	0		0
wh3_dlc23_chd_tower_furnace_1	wh3_dlc23_chd_tower_furnace	0	6	0	0		false	false			true	wh3_dlc23_chd_tower_furnance	false	0.0000	0	true	3		true	0	0	wh3_dlc23_chd_raw_materials_building_1500	4000
wh3_dlc23_chd_tower_furnace_2	wh3_dlc23_chd_tower_furnace	1	10	0	0		false	false			true	wh3_dlc23_chd_tower_furnance	false	0.0000	0	true	5		true	0	0	wh3_dlc23_chd_raw_materials_building_4000	8000
wh3_dlc23_chd_tower_living_quaters_1	wh3_dlc23_chd_tower_living_quaters	0	2	0	0		false	false			true	wh3_dlc23_chd_tower_living_quaters	false	0.0000	0	true	1		true	0	0	wh3_dlc23_chd_raw_materials_building_250	1000
wh3_dlc23_chd_tower_living_quaters_2	wh3_dlc23_chd_tower_living_quaters	1	4	0	0		false	false			true	wh3_dlc23_chd_tower_living_quaters	false	0.0000	0	true	2		true	0	0	wh3_dlc23_chd_raw_materials_building_750	2000
wh3_dlc23_chd_tower_living_quaters_3	wh3_dlc23_chd_tower_living_quaters	2	6	0	0		false	false			true	wh3_dlc23_chd_tower_living_quaters	false	0.0000	0	true	3		true	0	0	wh3_dlc23_chd_raw_materials_building_1500	4000
wh3_dlc23_chd_tower_living_quaters_4	wh3_dlc23_chd_tower_living_quaters	3	8	0	0		false	false			true	wh3_dlc23_chd_tower_living_quaters	false	0.0000	0	true	4		true	0	0	wh3_dlc23_chd_raw_materials_building_2500	6000
wh3_dlc23_chd_tower_patrol_1	wh3_dlc23_chd_tower_patrol	0	2	0	0		false	false			true	wh3_dlc23_chd_tower_patrol	false	0.0000	0	true	1		true	0	0	wh3_dlc23_chd_raw_materials_building_250	4000
wh3_dlc23_chd_tower_patrol_2	wh3_dlc23_chd_tower_patrol	1	6	0	0		false	false			true	wh3_dlc23_chd_tower_patrol	false	0.0000	0	true	3		true	0	0	wh3_dlc23_chd_raw_materials_building_1500	6000
wh3_dlc23_chd_tower_patrol_3	wh3_dlc23_chd_tower_patrol	2	10	0	0		false	false			true	wh3_dlc23_chd_tower_patrol	false	0.0000	0	true	5		true	0	0	wh3_dlc23_chd_raw_materials_building_4000	8000
wh3_dlc23_chd_tower_port_1	wh3_dlc23_chd_tower_port	1	2	0	0		false	false			true	wh_main_HUMAN_port	false	0.0000	0	true	1	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_250	2000
wh3_dlc23_chd_tower_port_2	wh3_dlc23_chd_tower_port	2	6	0	0		false	false			true	wh_main_HUMAN_port	false	0.0000	0	true	3	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_1500	4000
wh3_dlc23_chd_tower_port_3	wh3_dlc23_chd_tower_port	3	10	0	0		false	false			true	wh_main_HUMAN_port	false	0.0000	0	true	5	wh3_dlc23_cam_settlement_major_chaos_dwarf	true	0	0	wh3_dlc23_chd_raw_materials_building_4000	10000
wh3_dlc23_chd_tower_port_ruin	wh3_dlc23_chd_tower_port	0	1	0	0		false	false			true	wh_main_HUMAN_port	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh3_dlc23_chd_tower_temple_guardhouse_1	wh3_dlc23_chd_tower_temple_guardhouse	0	2	2000	0		false	false			true	wh3_dlc23_chd_tower_temple_guardhouse	false	0.0000	0	true	1		true	0	0		0
wh3_dlc23_chd_tower_temple_guardhouse_2	wh3_dlc23_chd_tower_temple_guardhouse	1	4	3000	0		false	false			true	wh3_dlc23_chd_tower_temple_guardhouse	false	0.0000	0	true	2		true	0	0		0
wh3_dlc23_chd_tower_temple_guardhouse_3	wh3_dlc23_chd_tower_temple_guardhouse	2	6	4500	0		false	false			true	wh3_dlc23_chd_tower_temple_guardhouse	false	0.0000	0	true	3		true	0	0		0
wh3_dlc23_chd_tower_temple_guardhouse_4	wh3_dlc23_chd_tower_temple_guardhouse	3	8	6500	0		false	false			true	wh3_dlc23_chd_tower_temple_guardhouse	false	0.0000	0	true	4		true	0	0		0
wh3_dlc23_chd_tower_temple_guardhouse_5	wh3_dlc23_chd_tower_temple_guardhouse	4	10	9000	0		false	false			true	wh3_dlc23_chd_tower_temple_guardhouse	false	0.0000	0	true	5		true	0	0		0
wh3_dlc23_chd_tower_temple_of_hashut_1	wh3_dlc23_chd_tower_temple_of_hashut	0	10	0	0		false	false			true	wh3_dlc23_chd_tower_temple_of_hashut	false	0.0000	0	true	5		true	0	0	wh3_dlc23_chd_raw_materials_building_5000	10000
wh3_dlc23_chd_tower_tribute_halls_1	wh3_dlc23_chd_tower_tribute_halls	0	2	0	0		false	false			true	wh3_dlc23_chd_tower_tribute_halls	true	0.0000	0	true	1		true	0	0	wh3_dlc23_chd_raw_materials_building_250	2000
wh3_dlc23_chd_tower_tribute_halls_2	wh3_dlc23_chd_tower_tribute_halls	1	4	0	0		false	false			true	wh3_dlc23_chd_tower_tribute_halls	false	0.0000	0	true	2		true	0	0	wh3_dlc23_chd_raw_materials_building_500	4000
wh3_dlc23_chd_tower_tribute_halls_3	wh3_dlc23_chd_tower_tribute_halls	2	6	0	0		false	false			true	wh3_dlc23_chd_tower_tribute_halls	false	0.0000	0	true	3		true	0	0	wh3_dlc23_chd_raw_materials_building_1000	6000
wh3_dlc23_chd_tower_tribute_halls_4	wh3_dlc23_chd_tower_tribute_halls	3	8	0	0		false	false			true	wh3_dlc23_chd_tower_tribute_halls	false	0.0000	0	true	4		true	0	0	wh3_dlc23_chd_raw_materials_building_1750	8000
wh3_dlc23_chd_tower_tribute_halls_5	wh3_dlc23_chd_tower_tribute_halls	4	10	0	0		false	false			true	wh3_dlc23_chd_tower_tribute_halls	false	0.0000	0	true	5		true	0	0	wh3_dlc23_chd_raw_materials_building_2500	10000
wh3_dlc23_foreign_slot_discovery_chd_1	wh3_dlc23_foreign_slot_discovery_chd	0	4	5000	0		false	false			true	wh2_main_foreign_slot_discovery	false	0.0000	0	true	3		true	0	0		0
wh3_dlc23_special_anurells_tomb_chd	wh3_dlc23_special_anurells_tomb_chd	0	4	6000	0		false	false			true	wh3_dlc23_special_anurells_tomb	false	0.0000	0	true	3		true	0	0		0
wh3_dlc23_special_anurells_tomb_hef	wh3_dlc23_special_anurells_tomb_hef	0	4	6000	0		false	false			true	wh3_dlc23_special_anurells_tomb	false	0.0000	0	true	3	wh2_cam_settlement_capital_highelves	true	0	0		0
wh3_dlc23_special_astragoth_great_drill_of_hashut_1	wh3_dlc23_special_astragoth_great_drill_of_hashut	0	2	0	0		false	false			true	wh3_dlc23_special_astragoth_great_drill_of_hashut	false	0.0000	0	true	1		true	0	0	wh3_dlc23_chd_raw_materials_building_500	2000
wh3_dlc23_special_astragoth_great_drill_of_hashut_2	wh3_dlc23_special_astragoth_great_drill_of_hashut	1	3	0	0		false	false			true	wh3_dlc23_special_astragoth_great_drill_of_hashut	false	0.0000	0	true	2		true	0	0	wh3_dlc23_chd_raw_materials_building_1500	4000
wh3_dlc23_special_astragoth_great_drill_of_hashut_3	wh3_dlc23_special_astragoth_great_drill_of_hashut	2	8	0	0		false	false			true	wh3_dlc23_special_astragoth_great_drill_of_hashut	false	0.0000	0	true	4		true	0	0	wh3_dlc23_chd_raw_materials_building_2500	8000
wh3_dlc23_special_black_fortress_infernal_barracks_chd	wh3_dlc23_special_black_fortress_infernal_barracks_chd	0	6	8000	0		false	false			true	wh3_dlc23_special_ancient_inner_city	false	0.0000	0	true	4		true	0	0		0
wh3_dlc23_special_daemons_stump_bloodthirster_prison_chd	wh3_dlc23_special_daemons_stump_bloodthirster_prison_chd	0	4	6000	0		false	false			true	wh3_dlc23_special_bloodthirster_prison	false	0.0000	0	true	3		true	0	0		0
