faction	stance
wh2_dlc09_skv_clan_rictus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_skv_clan_rictus_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_dune_kingdoms	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_exiles_of_nehek	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_followers_of_nagash	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_khemri	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_lybaras	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_numas	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_rakaph_dynasty	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_the_sentinels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_tomb_kings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_tmb_tomb_kings_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc10_def_blood_voyage	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_harpoon_the_sunken_land_corsairs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_noctilus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_noctilus_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_pirates_of_sartosa	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_pirates_of_sartosa_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_rogue_bleak_coast_buccaneers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_rogue_freebooters_of_port_royale	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_rogue_grey_point_scuttlers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_rogue_the_churning_gulf_raiders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_shanty_dragon_spine_privateers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_shanty_middle_sea_brigands	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_shanty_shark_straight_seadogs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_the_drowned	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_the_drowned_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_vampire_coast	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_vampire_coast_rebellion_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_vampire_coast_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_cst_vampire_coast_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_def_the_blessed_dread	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_def_the_blessed_dread_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc11_vmp_the_barrow_legion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc12_skv_clan_fester	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc12_skv_clan_mange	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc13_emp_golden_order	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc13_emp_the_huntmarshals_expedition	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc13_wef_laurelorn_forest	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc14_brt_chevaliers_de_lyonesse	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc14_skv_rictus_clan_nest	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc15_dwf_clan_helhein	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc15_skv_clan_ferrik	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc15_skv_clan_kreepus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc15_skv_clan_volkn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc16_chs_acolytes_of_the_keeper	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc16_skv_clan_gritus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc16_vmp_lahmian_sisterhood	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc16_wef_drycha	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc16_wef_sisters_of_twilight	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc16_wef_waystone_faction_1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc16_wef_waystone_faction_2	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc16_wef_waystone_faction_3	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc17_bst_malagor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc17_bst_taurox	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc17_dwf_thorek_ironbrow	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc17_nor_deadwood_ravagers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_bst_blooded_axe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_bst_manblight	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_bst_ripper_horn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_bst_shadowgor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_bst_skrinderkin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_bst_stone_horn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_chs_chaos_incursion_def	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_chs_chaos_incursion_hef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_chs_chaos_incursion_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_chs_chaos_incursion_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_bleak_holds	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_blood_hall_coven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_clar_karond	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_cult_of_excess	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_cult_of_pleasure	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_cult_of_pleasure_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_dark_elves	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_dark_elves_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_deadwood_sentinels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_drackla_coven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_ghrond	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_hag_graef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_hag_graef_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_har_ganeth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_har_ganeth_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_karond_kar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_naggarond	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_naggarond_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_scourge_of_khaine	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_ssildra_tor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_def_the_forgebound	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_dwf_greybeards_prospectors	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_dwf_karak_zorn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_dwf_spine_of_sotek_dwarfs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_emp_new_world_colonies	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_emp_pirates_of_sartosa	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_emp_sudenburg	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_nor_aghol	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_nor_hung_incursion_def	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_nor_hung_incursion_hef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_nor_hung_incursion_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_nor_hung_incursion_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_nor_mung	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_nor_skeggi	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_abominations	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_beastcatchas	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_bernhoffs_brigands	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_black_spider_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_boneclubbers_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_celestial_storm	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_college_of_pyrotechnics	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_def_chs_vashnaar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_def_mengils_manflayers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_doomseekers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_gerhardts_mercenaries	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_hef_tor_elithis	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_hung_warband	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_jerrods_errantry	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_mangy_houndz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_morrsliebs_howlers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_pirates_of_the_far_sea	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_pirates_of_the_southern_ocean	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_pirates_of_trantio	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_scions_of_tesseninck	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_scourge_of_aquitaine	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_stuff_snatchers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_teef_snatchaz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_the_wandering_dead	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_troll_skullz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_vauls_expedition	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_vmp_heirs_of_mourkain	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_wef_hunters_of_kurnous	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_worldroot_rangers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_rogue_wrath_of_nature	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_eshin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_eshin_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_gnaw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_mordkin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_mors	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_mors_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_moulder	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_pestilens	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_pestilens_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_septik	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_skryre	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_skryre_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_clan_spittel	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_skaven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_skaven_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_unknown_clan_def	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_unknown_clan_hef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_unknown_clan_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_unknown_clan_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_vmp_necrarch_brotherhood	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_vmp_strygos_empire	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_vmp_the_silver_host	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_wef_bowmen_of_oreon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_twa03_def_rakarth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_twa03_def_rakarth_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_brt_march_of_couronne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_chs_azazel	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_chs_festus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_chs_kholek	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_chs_sigvald	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_chs_valkia	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_chs_vilitch	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_kho_blood_keepers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_nor_dolgan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_nor_kuj	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_nor_kul	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_nor_tong	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_nor_yusak	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_nur_pallid_nurslings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_sla_keepers_of_bliss	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_tze_apostles_of_change	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc20_tze_the_sightless	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc21_cst_dead_flag_fleet	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc21_nor_wyrmkins	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc21_vmp_jiangshi_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc21_wef_spirits_of_shanlin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_chd_astragoth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_chd_chaos_dwarfs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_chd_chaos_dwarfs_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_chd_conclave	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_chd_legion_of_azgorh	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_chd_minor_faction	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_chd_zhatan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_rogue_karaz_a_karak_expedition	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_rogue_sacred_host_of_tepok	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc23_rogue_the_cult_of_morgrim	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc24_cst_vampire_coast_bloated_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc24_cth_the_celestial_court	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc24_ksl_daughters_of_the_forest	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc24_tze_the_deceivers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_chd_chaos_dwarfs_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_dwf_malakai	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_kho_khorne_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_nur_epidemius	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_nur_nurgle_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_nur_tamurkhan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_sla_slaanesh_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_vmp_the_court_of_night	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_vmp_vampire_counts_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_dlc25_wef_wood_elves_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_brt_aquitaine	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_chs_shadow_legion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cst_dread_rock_privateers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_burning_wind_nomads	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_cathay_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_celestial_loyalists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_dissenter_lords_of_jinshen	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_eastern_river_lords	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_imperial_wardens	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_rebel_lords_of_nan_yang	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_the_jade_custodians	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_the_northern_provinces	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_cth_the_western_provinces	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_dae_daemon_prince	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_dwf_karak_azorn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_dwf_the_ancestral_throng	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_emp_cult_of_sigmar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ie_vmp_sires_of_mourkain	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_kho_bloody_sword	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_kho_brazen_throne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_kho_crimson_skull	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_kho_exiles_of_khorne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_kho_karneths_sons	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_kho_khorne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_kho_khorne_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_kho_khorne_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ksl_brotherhood_of_the_bear	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ksl_druzhina_enclave	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ksl_kislev	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ksl_kislev_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ksl_ropsmenn_clan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ksl_the_great_orthodoxy	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ksl_the_ice_court	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ksl_ungol_kindred	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ksl_ursun_revivalists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_nur_bubonic_swarm	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_nur_maggoth_kin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_nur_nurgle	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_nur_nurgle_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_nur_nurgle_qb2	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_nur_nurgle_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_nur_poxmakers_of_nurgle	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_nur_septic_claw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ogr_blood_guzzlers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ogr_bloodmaw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ogr_crossed_clubs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ogr_disciples_of_the_maw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh3_main_ogr_eyebiter	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
