effect_bundle	payload	duration
wh3_dlc27_hef_tyrion_imperatives_alliance_3	wh3_dlc27_hef_tyrion_imperatives_alliance_3	5
wh3_dlc27_hef_tyrion_imperatives_alliance_4	wh3_dlc27_hef_tyrion_imperatives_alliance_4	4
wh3_dlc27_hef_tyrion_imperatives_alliance_5	wh3_dlc27_hef_tyrion_imperatives_alliance_5	0
wh3_dlc27_hef_tyrion_imperatives_alliance_6	wh3_dlc27_hef_tyrion_imperatives_alliance_6	0
wh3_dlc27_hef_tyrion_imperatives_general_1	wh3_dlc27_hef_tyrion_imperatives_general_1	5
wh3_dlc27_hef_tyrion_imperatives_general_2	wh3_dlc27_hef_tyrion_imperatives_general_2	5
wh3_dlc27_hef_tyrion_imperatives_general_3	wh3_dlc27_hef_tyrion_imperatives_general_3	0
wh3_dlc27_hef_tyrion_imperatives_general_4	wh3_dlc27_hef_tyrion_imperatives_general_4	5
wh3_dlc27_hef_tyrion_imperatives_general_5	wh3_dlc27_hef_tyrion_imperatives_general_5	0
wh3_dlc27_hef_tyrion_imperatives_general_6	wh3_dlc27_hef_tyrion_imperatives_general_6	0
wh3_dlc27_hef_tyrion_imperatives_general_7	wh3_dlc27_hef_tyrion_imperatives_general_7	3
wh3_dlc27_hef_tyrion_imperatives_general_8	wh3_dlc27_hef_tyrion_imperatives_general_8	0
wh3_dlc27_hef_tyrion_imperatives_general_9	wh3_dlc27_hef_tyrion_imperatives_general_9	0
wh3_dlc27_ritual_hef_hoeth_greater	wh3_dlc27_ritual_hef_hoeth_greater	5
wh3_dlc27_ritual_hef_mathlann	wh3_dlc27_ritual_hef_mathlann	3
wh3_dlc27_ritual_nor_marauding_pillage	wh3_dlc27_ritual_nor_marauding_pillage	5
wh3_dlc27_ritual_nor_marauding_sorcery_sayl	wh3_dlc27_ritual_nor_marauding_sorcery_sayl	5
wh3_dlc27_ritual_nor_marauding_storm	wh3_dlc27_ritual_nor_marauding_storm	5
wh3_dlc27_ritual_nor_marauding_treachery_sayl	wh3_dlc27_ritual_nor_marauding_treachery_sayl	5
wh3_dlc27_ritual_nor_marauding_tribute	wh3_dlc27_ritual_nor_marauding_tribute	5
wh3_dlc27_sayl_manipulations_faction_recruitment	wh3_dlc27_sayl_manipulations_faction_recruitment	2
wh3_dlc27_sayl_manipulations_faction_treaties	wh3_dlc27_sayl_manipulations_faction_treaties	2
wh3_dlc27_sayl_manipulations_faction_vision	wh3_dlc27_sayl_manipulations_faction_vision	5
wh3_dlc27_sayl_manipulations_faction_war	wh3_dlc27_sayl_manipulations_faction_war	5
wh3_dlc27_sayl_manipulations_force_bundle	wh3_dlc27_sayl_manipulations_force_bundle	2
wh3_dlc27_sayl_manipulations_force_damage	wh3_dlc27_sayl_manipulations_force_damage	3
wh3_dlc27_sayl_manipulations_force_movement	wh3_dlc27_sayl_manipulations_force_movement	2
wh3_dlc27_sayl_manipulations_force_rebel	wh3_dlc27_sayl_manipulations_force_rebel	0
wh3_dlc27_sayl_manipulations_region_destroy	wh3_dlc27_sayl_manipulations_region_block_occupation_after_destroy	10
wh3_dlc27_sayl_manipulations_region_foreign	wh3_dlc27_sayl_manipulations_region_foreign	0
wh3_dlc27_sayl_manipulations_region_garrison	wh3_dlc27_sayl_manipulations_region_garrison	0
wh3_dlc27_sayl_manipulations_region_spoils_bundle	wh3_dlc27_sayl_manipulations_region_spoils_bundle	5
wh3_dlc27_sayl_manipulations_self_daemon	wh3_dlc27_sayl_manipulations_self_daemon	0
wh3_dlc27_sayl_manipulations_self_force	wh3_dlc27_sayl_manipulations_self_force	5
wh3_dlc27_sayl_manipulations_self_magic	wh3_dlc27_sayl_manipulations_self_magic	2
wh3_dlc27_sayl_manipulations_self_recruit	wh3_dlc27_sayl_manipulations_self_recruit	0
wh3_dlc27_hef_white_tower_cata_spell_life	wh3_dlc27_secrets_of_the_white_tower_being_cata_spell_1	2
wh3_dlc27_hef_white_tower_cata_spell_beasts	wh3_dlc27_secrets_of_the_white_tower_being_cata_spell_2	2
wh3_dlc27_hef_white_tower_recruit_rank_life_beasts_1	wh3_dlc27_secrets_of_the_white_tower_being_rank_1	0
wh3_dlc27_hef_white_tower_recruit_rank_life_beasts_2	wh3_dlc27_secrets_of_the_white_tower_being_rank_2	0
wh3_dlc27_hef_white_tower_recruit_rank_life_beasts_3	wh3_dlc27_secrets_of_the_white_tower_being_rank_3	0
wh3_dlc27_hef_white_tower_ritual_life_army_instant_heal	wh3_dlc27_secrets_of_the_white_tower_being_ritual_1	2
wh3_dlc27_hef_white_tower_ritual_beasts_replenish_ap	wh3_dlc27_secrets_of_the_white_tower_being_ritual_2	2
wh3_dlc27_hef_white_tower_summon_mage_beasts	wh3_dlc27_secrets_of_the_white_tower_being_summon_beasts	0
wh3_dlc27_hef_white_tower_summon_mage_life	wh3_dlc27_secrets_of_the_white_tower_being_summon_life	0
wh3_dlc27_hef_white_tower_wom_cost_life_beasts_1	wh3_dlc27_secrets_of_the_white_tower_being_wom_cost_1	0
wh3_dlc27_hef_white_tower_wom_cost_life_beasts_2	wh3_dlc27_secrets_of_the_white_tower_being_wom_cost_2	0
wh3_dlc27_hef_white_tower_wom_cost_life_beasts_3	wh3_dlc27_secrets_of_the_white_tower_being_wom_cost_3	0
wh3_dlc27_hef_white_tower_cata_spell_light	wh3_dlc27_secrets_of_the_white_tower_brilliance_cata_spell_1	2
wh3_dlc27_hef_white_tower_cata_spell_heavens	wh3_dlc27_secrets_of_the_white_tower_brilliance_cata_spell_2	2
wh3_dlc27_hef_white_tower_recruit_rank_light_heavens_1	wh3_dlc27_secrets_of_the_white_tower_brilliance_rank_1	0
wh3_dlc27_hef_white_tower_recruit_rank_light_heavens_2	wh3_dlc27_secrets_of_the_white_tower_brilliance_rank_2	0
wh3_dlc27_hef_white_tower_recruit_rank_light_heavens_3	wh3_dlc27_secrets_of_the_white_tower_brilliance_rank_3	0
wh3_dlc27_hef_white_tower_ritual_light_miscast_chance	wh3_dlc27_secrets_of_the_white_tower_brilliance_ritual_1	2
wh3_dl27_hef_white_tower_ritual_light_force_wom_fill	wh3_dlc27_secrets_of_the_white_tower_brilliance_ritual_2	1
wh3_dlc27_hef_white_tower_summon_mage_heavens	wh3_dlc27_secrets_of_the_white_tower_brilliance_summon_heavens	0
wh3_dlc27_hef_white_tower_summon_mage_light	wh3_dlc27_secrets_of_the_white_tower_brilliance_summon_light	0
wh3_dlc27_hef_white_tower_wom_cost_light_heavens_1	wh3_dlc27_secrets_of_the_white_tower_brilliance_wom_cost_1	0
wh3_dlc27_hef_white_tower_wom_cost_light_heavens_2	wh3_dlc27_secrets_of_the_white_tower_brilliance_wom_cost_2	0
wh3_dlc27_hef_white_tower_wom_cost_light_heavens_3	wh3_dlc27_secrets_of_the_white_tower_brilliance_wom_cost_3	0
wh3_dlc27_hef_white_tower_cata_spell_death	wh3_dlc27_secrets_of_the_white_tower_darkness_cata_spell_1	2
wh3_dlc27_hef_white_tower_cata_spell_shadows	wh3_dlc27_secrets_of_the_white_tower_darkness_cata_spell_2	2
wh3_dlc27_hef_white_tower_recruit_rank_death_shadows_1	wh3_dlc27_secrets_of_the_white_tower_darkness_rank_1	0
wh3_dlc27_hef_white_tower_recruit_rank_death_shadows_2	wh3_dlc27_secrets_of_the_white_tower_darkness_rank_2	0
wh3_dlc27_hef_white_tower_recruit_rank_death_shadows_3	wh3_dlc27_secrets_of_the_white_tower_darkness_rank_3	0
wh3_dlc27_hef_white_tower_ritual_death_daemons_reforged_chance	wh3_dlc27_secrets_of_the_white_tower_darkness_ritual_1	2
wh3_dlc27_hef_white_tower_ritual_darkness_agent_guaranteed_success	wh3_dlc27_secrets_of_the_white_tower_darkness_ritual_2	0
wh3_dlc27_hef_white_tower_summon_mage_death	wh3_dlc27_secrets_of_the_white_tower_darkness_summon_death	0
wh3_dlc27_hef_white_tower_summon_mage_shadows	wh3_dlc27_secrets_of_the_white_tower_darkness_summon_shadows	0
wh3_dlc27_hef_white_tower_wom_cost_death_shadows_1	wh3_dlc27_secrets_of_the_white_tower_darkness_wom_cost_1	0
wh3_dlc27_hef_white_tower_wom_cost_death_shadows_2	wh3_dlc27_secrets_of_the_white_tower_darkness_wom_cost_2	0
wh3_dlc27_hef_white_tower_wom_cost_death_shadows_3	wh3_dlc27_secrets_of_the_white_tower_darkness_wom_cost_3	0
wh3_dlc27_hef_white_tower_cata_spells_brilliance	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_cata_spells_1	3
wh3_dlc27_hef_white_tower_cata_spells_being	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_cata_spells_2	3
wh3_dlc27_hef_white_tower_cata_spells_oblivion	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_cata_spells_3	3
wh3_dlc27_hef_white_tower_cata_spells_darkness	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_cata_spells_4	3
wh3_dlc27_hef_white_tower_ritual_mastery_of_elemental_winds	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_mastery_of_elemental_winds	0
wh3_dlc27_hef_white_tower_recruit_rank_high_mists_loremasters_1	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_rank_1	0
wh3_dlc27_hef_white_tower_recruit_rank_high_mists_loremasters_2	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_rank_2	0
wh3_dlc27_hef_white_tower_recruit_rank_high_mists_loremasters_3	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_rank_3	0
wh3_dlc27_hef_white_tower_summon_mage_high	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_summon_high	0
wh3_dlc27_hef_white_tower_wom_cost_high_1	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_wom_cost_1	0
wh3_dlc27_hef_white_tower_wom_cost_high_2	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_wom_cost_2	0
wh3_dlc27_hef_white_tower_wom_cost_high_3	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_wom_cost_3	0
wh3_dlc27_hef_white_tower_cata_spell_fire	wh3_dlc27_secrets_of_the_white_tower_oblivion_cata_spell_1	2
wh3_dlc27_hef_white_tower_cata_spell_metal	wh3_dlc27_secrets_of_the_white_tower_oblivion_cata_spell_2	2
wh3_dlc27_hef_white_tower_recruit_rank_fire_metal_1	wh3_dlc27_secrets_of_the_white_tower_oblivion_rank_1	0
wh3_dlc27_hef_white_tower_recruit_rank_fire_metal_2	wh3_dlc27_secrets_of_the_white_tower_oblivion_rank_2	0
wh3_dlc27_hef_white_tower_recruit_rank_fire_metal_3	wh3_dlc27_secrets_of_the_white_tower_oblivion_rank_3	0
wh3_dlc27_hef_white_tower_ritual_fire_enemy_wom_deplete	wh3_dlc27_secrets_of_the_white_tower_oblivion_ritual_1	2
wh3_dlc27_hef_white_tower_ritual_metal_enemy_retreat_blocked	wh3_dlc27_secrets_of_the_white_tower_oblivion_ritual_2	2
wh3_dlc27_hef_white_tower_summon_mage_fire	wh3_dlc27_secrets_of_the_white_tower_oblivion_summon_fire	0
wh3_dlc27_hef_white_tower_summon_mage_metal	wh3_dlc27_secrets_of_the_white_tower_oblivion_summon_metal	0
wh3_dlc27_hef_white_tower_wom_cost_fire_metal_1	wh3_dlc27_secrets_of_the_white_tower_oblivion_wom_cost_1	0
wh3_dlc27_hef_white_tower_wom_cost_fire_metal_2	wh3_dlc27_secrets_of_the_white_tower_oblivion_wom_cost_2	0
wh3_dlc27_hef_white_tower_wom_cost_fire_metal_3	wh3_dlc27_secrets_of_the_white_tower_oblivion_wom_cost_3	0
wh3_dlc27_sla_dechala_caress_of_slaanesh_1	wh3_dlc27_sla_dechala_caress_of_slaanesh_1	5
wh3_dlc27_sla_dechala_caress_of_slaanesh_2	wh3_dlc27_sla_dechala_caress_of_slaanesh_2	5
wh3_dlc27_sla_dechala_caress_of_slaanesh_3	wh3_dlc27_sla_dechala_caress_of_slaanesh_3	5
wh3_dlc27_bundle_sla_eternal_dance_of_envy_cooldown_force	wh3_dlc27_sla_eternal_dance_of_envy_cooldown_payload	5
wh3_dlc27_bundle_sla_eternal_dance_of_excess_cooldown_force	wh3_dlc27_sla_eternal_dance_of_excess_cooldown_payload	5
wh3_dlc27_bundle_sla_eternal_dance_of_greed_cooldown_force	wh3_dlc27_sla_eternal_dance_of_greed_cooldown_payload	5
wh3_dlc27_bundle_sla_eternal_dance_of_pride_cooldown_force	wh3_dlc27_sla_eternal_dance_of_pride_cooldown_payload	5
wh3_dlc27_bundle_sla_dance_of_final_battle	wh3_dlc27_sla_ritual_masque_of_attraction	0
wh3_dlc27_bundle_sla_dance_of_nurgle	wh3_dlc27_sla_ritual_masque_of_destruction	0
wh3_dlc27_sla_dance_of_khorne_ritual	wh3_dlc27_sla_ritual_masque_of_reforging	1
wh3_dlc27_bundle_sla_dance_of_elves	wh3_dlc27_sla_ritual_masque_payload_teleport	0
wh3_main_ksl_support_ice_court_battle_1_1	wh3_main_ksl_support_ice_court_battle_1_1	0
wh3_main_ksl_support_ice_court_battle_1_2	wh3_main_ksl_support_ice_court_battle_1_2	0
wh3_main_ksl_support_ice_court_battle_2_1	wh3_main_ksl_support_ice_court_battle_2_1	0
wh3_main_ksl_support_ice_court_battle_2_2	wh3_main_ksl_support_ice_court_battle_2_2	0
wh3_main_ksl_support_ice_court_character_1_1	wh3_main_ksl_support_ice_court_character_1_1	0
wh3_main_ksl_support_ice_court_character_1_2	wh3_main_ksl_support_ice_court_character_1_2	0
wh3_main_ksl_support_ice_court_character_2_1	wh3_main_ksl_support_ice_court_character_2_1	0
wh3_main_ksl_support_ice_court_character_2_2	wh3_main_ksl_support_ice_court_character_2_2	0
wh3_main_ksl_support_ice_court_global_1_1	wh3_main_ksl_support_ice_court_global_1_1	0
wh3_main_ksl_support_ice_court_global_1_2	wh3_main_ksl_support_ice_court_global_1_2	0
wh3_main_ksl_support_ice_court_global_2_1	wh3_main_ksl_support_ice_court_global_2_1	0
wh3_main_ksl_support_ice_court_global_2_2	wh3_main_ksl_support_ice_court_global_2_2	0
wh3_main_ksl_support_ice_court_magic_1_1	wh3_main_ksl_support_ice_court_magic_1_1	0
wh3_main_ksl_support_ice_court_magic_1_2	wh3_main_ksl_support_ice_court_magic_1_2	0
wh3_main_ksl_support_ice_court_magic_2_1	wh3_main_ksl_support_ice_court_magic_2_1	0
wh3_main_ksl_support_ice_court_magic_2_2	wh3_main_ksl_support_ice_court_magic_2_2	0
wh3_main_ksl_support_ice_court_settlement_1_1	wh3_main_ksl_support_ice_court_settlement_1_1	0
wh3_main_ksl_support_ice_court_settlement_1_2	wh3_main_ksl_support_ice_court_settlement_1_2	0
wh3_main_ksl_support_ice_court_settlement_2_1	wh3_main_ksl_support_ice_court_settlement_2_1	0
wh3_main_ksl_support_ice_court_settlement_2_2	wh3_main_ksl_support_ice_court_settlement_2_2	0
wh3_main_ksl_support_orthodoxy_battle_1_1	wh3_main_ksl_support_orthodoxy_battle_1_1	0
wh3_main_ksl_support_orthodoxy_battle_1_2	wh3_main_ksl_support_orthodoxy_battle_1_2	0
wh3_main_ksl_support_orthodoxy_battle_2_1	wh3_main_ksl_support_orthodoxy_battle_2_1	0
wh3_main_ksl_support_orthodoxy_battle_2_2	wh3_main_ksl_support_orthodoxy_battle_2_2	0
wh3_main_ksl_support_orthodoxy_character_1_1	wh3_main_ksl_support_orthodoxy_character_1_1	0
wh3_main_ksl_support_orthodoxy_character_1_2	wh3_main_ksl_support_orthodoxy_character_1_2	0
wh3_main_ksl_support_orthodoxy_character_2_1	wh3_main_ksl_support_orthodoxy_character_2_1	0
wh3_main_ksl_support_orthodoxy_character_2_2	wh3_main_ksl_support_orthodoxy_character_2_2	0
wh3_main_ksl_support_orthodoxy_global_1_1	wh3_main_ksl_support_orthodoxy_global_1_1	0
wh3_main_ksl_support_orthodoxy_global_1_2	wh3_main_ksl_support_orthodoxy_global_1_2	0
wh3_main_ksl_support_orthodoxy_global_2_1	wh3_main_ksl_support_orthodoxy_global_2_1	0
wh3_main_ksl_support_orthodoxy_global_2_2	wh3_main_ksl_support_orthodoxy_global_2_2	0
wh3_main_ksl_support_orthodoxy_magic_1_1	wh3_main_ksl_support_orthodoxy_magic_1_1	0
wh3_main_ksl_support_orthodoxy_magic_1_2	wh3_main_ksl_support_orthodoxy_magic_1_2	0
wh3_main_ksl_support_orthodoxy_magic_2_1	wh3_main_ksl_support_orthodoxy_magic_2_1	0
wh3_main_ksl_support_orthodoxy_magic_2_2	wh3_main_ksl_support_orthodoxy_magic_2_2	0
wh3_main_ksl_support_orthodoxy_settlement_1_1	wh3_main_ksl_support_orthodoxy_settlement_1_1	0
wh3_main_ksl_support_orthodoxy_settlement_1_2	wh3_main_ksl_support_orthodoxy_settlement_1_2	0
wh3_main_ksl_support_orthodoxy_settlement_2_1	wh3_main_ksl_support_orthodoxy_settlement_2_1	0
wh3_main_ksl_support_orthodoxy_settlement_2_2	wh3_main_ksl_support_orthodoxy_settlement_2_2	0
wh3_main_ritual_belakor_gg_1	wh3_main_ritual_belakor_gg_1_upgraded	8
wh3_main_ritual_belakor_gg_1	wh3_main_ritual_belakor_gg_1	8
wh3_main_ritual_belakor_gg_2	wh3_main_ritual_belakor_gg_2_upgraded	7
wh3_main_ritual_belakor_gg_2	wh3_main_ritual_belakor_gg_2	7
wh3_main_ritual_belakor_gg_3	wh3_main_ritual_belakor_gg_3_upgraded	0
wh3_main_ritual_belakor_gg_3	wh3_main_ritual_belakor_gg_3	0
wh3_main_ritual_belakor_gg_4	wh3_main_ritual_belakor_gg_4_upgraded	0
wh3_main_ritual_belakor_gg_4	wh3_main_ritual_belakor_gg_4	0
wh3_main_ritual_crafting_tmb_hero_capacity_priest	wh3_main_ritual_crafting_tmb_liche_priest_capacity	0
wh3_main_ritual_crafting_tmb_hero_capacity_necrotect	wh3_main_ritual_crafting_tmb_necrotect_capacity	0
wh3_main_ritual_crafting_tmb_hero_capacity_prince	wh3_main_ritual_crafting_tmb_prince_capacity	0
wh3_main_ritual_dae_ascend_khorne	wh3_main_ritual_dae_ascend_khorne	0
wh3_main_ritual_dae_ascend_nurgle	wh3_main_ritual_dae_ascend_nurgle	0
wh3_main_ritual_dae_ascend_slaanesh	wh3_main_ritual_dae_ascend_slaanesh	0
wh3_main_ritual_dae_ascend_tzeentch	wh3_main_ritual_dae_ascend_tzeentch	0
wh3_main_ritual_dae_ascend_undivided	wh3_main_ritual_dae_ascend_undivided	0
wh3_main_ritual_def_lokhir_slave_1	wh3_main_ritual_def_lokhir_slave_1	5
wh3_main_ritual_def_lokhir_slave_2	wh3_main_ritual_def_lokhir_slave_2	3
wh3_main_ritual_def_lokhir_slave_3	wh3_main_ritual_def_lokhir_slave_3	1
wh3_main_ritual_def_slave_action_1	wh3_main_ritual_def_slave_action_1	1
wh3_main_ritual_def_slave_action_2	wh3_main_ritual_def_slave_action_2	5
wh3_main_ritual_def_slave_action_3	wh3_main_ritual_def_slave_action_3	5
wh3_main_ritual_kho_gg_1_upgraded	wh3_main_ritual_kho_gg_1_upgraded	0
wh3_main_ritual_kho_gg_1	wh3_main_ritual_kho_gg_1	0
wh3_main_ritual_kho_gg_2_upgraded	wh3_main_ritual_kho_gg_2_upgraded	0
wh3_main_ritual_kho_gg_2	wh3_main_ritual_kho_gg_2	0
wh3_main_ritual_kho_gg_3_upgraded	wh3_main_ritual_kho_gg_3_upgraded	3
wh3_main_ritual_kho_gg_3	wh3_main_ritual_kho_gg_3	3
wh3_main_ritual_kho_gg_4_start	wh3_main_ritual_kho_gg_4_start	0
wh3_main_ritual_kho_gg_4_upgraded	wh3_main_ritual_kho_gg_4_upgraded	0
wh3_main_ritual_kho_gg_4	wh3_main_ritual_kho_gg_4	0
wh3_main_ritual_kho_the_skull_throne	wh3_main_ritual_kho_the_skull_throne	5
wh3_main_ritual_ksl_revitalists_followers_action_ice_court	wh3_main_ritual_ksl_revitalists_followers_action_ice_court	5
wh3_main_ritual_ksl_revitalists_followers_action_orthodoxy	wh3_main_ritual_ksl_revitalists_followers_action_orthodoxy	5
wh3_main_ritual_ksl_winter_dazh_force	wh3_main_ritual_ksl_winter_dazh_force	5
wh3_main_ritual_ksl_winter_dazh_province	wh3_main_ritual_ksl_winter_dazh_province	5
wh3_main_ritual_ksl_winter_salyak_force	wh3_main_ritual_ksl_winter_salyak_force	5
wh3_main_ritual_ksl_winter_salyak_province	wh3_main_ritual_ksl_winter_salyak_province	5
wh3_main_ritual_ksl_winter_tor_force	wh3_main_ritual_ksl_winter_tor_force	5
wh3_main_ritual_ksl_winter_tor_province	wh3_main_ritual_ksl_winter_tor_province	5
wh3_main_ritual_ksl_winter_ursun_force	wh3_main_ritual_ksl_winter_ursun_force	5
wh3_main_ritual_ksl_winter_ursun_province	wh3_main_ritual_ksl_winter_ursun_province	5
wh3_main_ritual_nur_gg_1_upgraded	wh3_main_ritual_nur_gg_1_upgraded	2
wh3_main_ritual_nur_gg_1	wh3_main_ritual_nur_gg_1	2
wh3_main_ritual_nur_gg_2_upgraded	wh3_main_ritual_nur_gg_2_upgraded	3
wh3_main_ritual_nur_gg_2	wh3_main_ritual_nur_gg_2	3
wh3_main_ritual_nur_gg_3_upgraded	wh3_main_ritual_nur_gg_3_upgraded	3
wh3_main_ritual_nur_gg_3	wh3_main_ritual_nur_gg_3	3
wh3_main_ritual_nur_gg_4_start	wh3_main_ritual_nur_gg_4_start	1
wh3_main_ritual_nur_gg_4_upgraded	wh3_main_ritual_nur_gg_4_upgraded	1
wh3_main_ogr_great_maw_bloody_and_raw	wh3_main_ritual_ogr_great_maw_bloody_and_raw	10
wh3_main_ogr_great_maw_come_and_get_it	wh3_main_ritual_ogr_great_maw_come_and_get_it	10
wh3_main_ogr_great_maw_fill_yer_bellies	wh3_main_ritual_ogr_great_maw_fill_yer_bellies	10
wh3_main_ogr_great_maw_give_me_gut_magic	wh3_main_ritual_ogr_great_maw_give_me_gut_magic	10
wh3_main_ritual_sla_gg_1_upgraded	wh3_main_ritual_sla_gg_1_upgraded	6
wh3_main_ritual_sla_gg_1	wh3_main_ritual_sla_gg_1	6
wh3_main_ritual_sla_gg_2_start	wh3_main_ritual_sla_gg_2_start	2
wh3_main_ritual_sla_gg_2_upgraded	wh3_main_ritual_sla_gg_2_upgraded	1
wh3_main_ritual_sla_gg_2	wh3_main_ritual_sla_gg_2	1
wh3_main_ritual_sla_gg_3_upgraded	wh3_main_ritual_sla_gg_3_upgraded	4
wh3_main_ritual_sla_gg_3	wh3_main_ritual_sla_gg_3	4
wh3_main_ritual_sla_gg_4_upgraded	wh3_main_ritual_sla_gg_4_upgraded	5
wh3_main_ritual_sla_gg_4	wh3_main_ritual_sla_gg_4	3
wh3_main_ritual_sla_pleasure_arena	wh3_main_ritual_sla_pleasure_arena	5
wh3_main_ritual_sla_pleasure_hunt	wh3_main_ritual_sla_pleasure_hunt	5
wh3_main_ritual_sla_pleasure_party	wh3_main_ritual_sla_pleasure_party	5
wh3_main_ritual_tmb_diktat_1	wh3_main_ritual_tmb_diktat_1	5
wh3_main_ritual_tmb_diktat_2	wh3_main_ritual_tmb_diktat_2	5
wh3_main_ritual_tmb_diktat_3	wh3_main_ritual_tmb_diktat_3	1
wh3_main_ritual_tze_cotw_halt_faction	wh3_main_ritual_tze_cotw_halt_faction	2
wh3_main_ritual_tze_gg_1_start	wh3_main_ritual_tze_gg_1_start	2
wh3_main_ritual_tze_gg_1	wh3_main_ritual_tze_gg_1	5
wh3_main_ritual_tze_gg_2_upgraded	wh3_main_ritual_tze_gg_2_upgraded	5
wh3_main_ritual_tze_gg_2	wh3_main_ritual_tze_gg_2	5
wh3_main_ritual_tze_gg_3_upgraded	wh3_main_ritual_tze_gg_3_upgraded	3
wh3_main_ritual_tze_gg_3	wh3_main_ritual_tze_gg_3	3
wh3_main_ritual_tze_gg_4_start	wh3_main_ritual_tze_gg_4_start	3
wh3_main_ritual_tze_gg_4_upgraded	wh3_main_ritual_tze_gg_4_upgraded	5
wh3_main_ritual_tze_gg_4	wh3_main_ritual_tze_gg_4	5
wh3_main_tmb_confederate_khalida	wh3_main_tmb_confederate_khalida	0
wh3_main_tmb_confederate_khatep	wh3_main_tmb_confederate_khatep	0
