tree_id	tree_type	tree_rigid	tree_audio	receive_decals
skull_mounds_01	BASE	RigidModels/campaign/generic_props/skull_mounds/skull_mound_vege_01.rigid_model_v2		false
skull_mounds_02	BASE	RigidModels/campaign/generic_props/skull_mounds/skull_mound_vege_02.rigid_model_v2		false
skull_mounds_light_01	BASE	RigidModels/campaign/generic_props/skull_mounds/skull_mound_light_vege_01.wsmodel		false
skull_mounds_light_02	BASE	RigidModels/campaign/generic_props/skull_mounds/skull_mound_light_vege_01.wsmodel		false
tree_large_01	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Base	false
tree_large_01	BRETONNIA	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_large_01.wsmodel	Tree_Type_Audio_Bretonnia	false
tree_large_01	CATHAY	RigidModels/campaign/vegetation/trees/cth_tree_large_01.wsmodel	Tree_Type_Audio_Cathay	false
tree_large_01	CHAOS	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_01.wsmodel	Tree_Type_Audio_Chaos	false
tree_large_01	DARKELVES	RigidModels/campaign/vegetation/trees/def_tree_pine_large_01.wsmodel	Tree_Type_Audio_Dark_Elves	false
tree_large_01	DWARFS	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_large_01.wsmodel	Tree_Type_Audio_Dwarfs	false
tree_large_01	HIGHELVES	RigidModels/campaign/vegetation/trees/hef_tree_large_01.wsmodel	Tree_Type_Audio_High_Elves	false
tree_large_01	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_large_01.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_01	KISLEV	RigidModels/campaign/vegetation/trees/ksl_tree_birch_large_01.wsmodel	Tree_Type_Audio_Kislev	false
tree_large_01	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_large_01.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_01	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_large_01.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_01	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_large_01.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_01	VAMPIRE	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_01.wsmodel	Tree_Type_Audio_Vampire	false
tree_large_01	WOODELVES	Rigidmodels/campaign/vegetation/trees/wef_tree_oak_large_01.wsmodel	Tree_Type_Audio_Wood_Elves	false
tree_large_02	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Base	false
tree_large_02	BRETONNIA	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_large_02.wsmodel	Tree_Type_Audio_Bretonnia	false
tree_large_02	CATHAY	RigidModels/campaign/vegetation/trees/cth_tree_large_02.wsmodel	Tree_Type_Audio_Cathay	false
tree_large_02	CHAOS	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_02.wsmodel	Tree_Type_Audio_Chaos	false
tree_large_02	DARKELVES	RigidModels/campaign/vegetation/trees/def_tree_pine_large_02.wsmodel	Tree_Type_Audio_Dark_Elves	false
tree_large_02	DWARFS	RigidModels/campaign/vegetation/trees/emp_tree_pine_large_01.wsmodel	Tree_Type_Audio_Dwarfs	false
tree_large_02	HIGHELVES	RigidModels/campaign/vegetation/trees/hef_tree_large_02.wsmodel	Tree_Type_Audio_High_Elves	false
tree_large_02	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_large_02.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_02	KISLEV	RigidModels/campaign/vegetation/trees/ksl_tree_pine_large_01.wsmodel	Tree_Type_Audio_Kislev	false
tree_large_02	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_large_02.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_02	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_large_02.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_02	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_large_02.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_02	VAMPIRE	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_02.wsmodel	Tree_Type_Audio_Vampire	false
tree_large_02	WOODELVES	Rigidmodels/campaign/vegetation/trees/wef_tree_oak_large_02.wsmodel	Tree_Type_Audio_Wood_Elves	false
tree_large_03	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Base	false
tree_large_03	BRETONNIA	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_large_03.wsmodel	Tree_Type_Audio_Bretonnia	false
tree_large_03	CATHAY	RigidModels/campaign/vegetation/trees/cth_tree_large_03.wsmodel	Tree_Type_Audio_Cathay	false
tree_large_03	CHAOS	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_03.wsmodel	Tree_Type_Audio_Chaos	false
tree_large_03	DARKELVES	RigidModels/campaign/vegetation/trees/def_tree_pine_large_03.wsmodel	Tree_Type_Audio_Dark_Elves	false
tree_large_03	DWARFS	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel	Tree_Type_Audio_Dwarfs	false
tree_large_03	HIGHELVES	RigidModels/campaign/vegetation/trees/hef_tree_large_03.wsmodel	Tree_Type_Audio_High_Elves	false
tree_large_03	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_large_03.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_03	KISLEV	RigidModels/campaign/vegetation/trees/ksl_tree_pine_large_02.wsmodel	Tree_Type_Audio_Kislev	false
tree_large_03	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_large_03.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_03	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_large_03.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_03	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_large_03.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_03	VAMPIRE	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_03.wsmodel	Tree_Type_Audio_Vampire	false
tree_large_03	WOODELVES	Rigidmodels/campaign/vegetation/trees/wef_tree_oak_large_03.wsmodel	Tree_Type_Audio_Wood_Elves	false
tree_large_04	BASE	RigidModels/campaign/vegetation/trees/emp_tree_pine_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Base	false
tree_large_04	BRETONNIA	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_large_04.wsmodel	Tree_Type_Audio_Bretonnia	false
tree_large_04	CATHAY	RigidModels/campaign/vegetation/trees/cth_tree_large_04.wsmodel	Tree_Type_Audio_Cathay	false
tree_large_04	CHAOS	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_04.wsmodel	Tree_Type_Audio_Chaos	false
tree_large_04	DARKELVES	RigidModels/campaign/vegetation/trees/def_tree_pine_large_04.wsmodel	Tree_Type_Audio_Dark_Elves	false
tree_large_04	DWARFS	RigidModels/campaign/vegetation/trees/emp_tree_pine_large_03.wsmodel	Tree_Type_Audio_Dwarfs	false
tree_large_04	HIGHELVES	RigidModels/campaign/vegetation/trees/hef_tree_large_04.wsmodel	Tree_Type_Audio_High_Elves	false
tree_large_04	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_large_04.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_04	KISLEV	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel	Tree_Type_Audio_Kislev	false
tree_large_04	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_large_04.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_04	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_large_04.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_04	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_large_04.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_04	VAMPIRE	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel	Tree_Type_Audio_Vampire	false
tree_large_04	WOODELVES	Rigidmodels/campaign/vegetation/trees/wef_tree_oak_large_04.wsmodel	Tree_Type_Audio_Wood_Elves	false
tree_large_blossom_01	BASE	Rigidmodels/campaign/vegetation/trees/cth_tree_blossom_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Blossom_Base	false
tree_large_blossom_01	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_01.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_01	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_01.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_01	NURGLE	rigidmodels/campaign/vegetation/trees/nur_tree_large_01.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_01	SLAANESH	rigidmodels/campaign/vegetation/trees/cth_tree_sla_large_01.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_01	TZEENTCH	rigidmodels/campaign/vegetation/trees/cth_tree_tze_large_01.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_01	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_01.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_02	BASE	Rigidmodels/campaign/vegetation/trees/cth_tree_blossom_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Blossom_Base	false
tree_large_blossom_02	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_02.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_02	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_02.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_02	NURGLE	rigidmodels/campaign/vegetation/trees/nur_tree_large_02.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_02	SLAANESH	rigidmodels/campaign/vegetation/trees/cth_tree_sla_large_02.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_02	TZEENTCH	rigidmodels/campaign/vegetation/trees/cth_tree_tze_large_02.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_02	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_02.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_03	BASE	Rigidmodels/campaign/vegetation/trees/cth_tree_blossom_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Blossom_Base	false
tree_large_blossom_03	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_03.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_03	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_03.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_03	NURGLE	rigidmodels/campaign/vegetation/trees/nur_tree_large_03.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_03	SLAANESH	rigidmodels/campaign/vegetation/trees/cth_tree_sla_large_03.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_03	TZEENTCH	rigidmodels/campaign/vegetation/trees/cth_tree_tze_large_03.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_03	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_03.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_04	BASE	Rigidmodels/campaign/vegetation/trees/cth_tree_blossom_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Blossom_Base	false
tree_large_blossom_04	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_04.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_04	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_04.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_04	NURGLE	rigidmodels/campaign/vegetation/trees/nur_tree_large_04.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_04	SLAANESH	rigidmodels/campaign/vegetation/trees/cth_tree_sla_small_04.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_04	TZEENTCH	rigidmodels/campaign/vegetation/trees/cth_tree_tze_small_04.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_blossom_04	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_small_04.wsmodel	Tree_Type_Audio_Tree_Small_Base	false
tree_large_burnt_01	BASE	RigidModels/campaign/vegetation/trees/burnt_tree_pine_large_01.wsmodel		false
tree_large_burnt_02	BASE	RigidModels/campaign/vegetation/trees/burnt_tree_pine_large_02.wsmodel		false
tree_large_burnt_03	BASE	RigidModels/campaign/vegetation/trees/burnt_tree_pine_large_03.wsmodel		false
tree_large_burnt_04	BASE	RigidModels/campaign/vegetation/trees/burnt_tree_pine_large_04.wsmodel		false
tree_large_cth_01	BASE	rigidmodels/campaign/vegetation/trees/cth_tree_large_01.wsmodel	Tree_Type_Audio_Cathay	false
tree_large_cth_01	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_01.wsmodel	Tree_Type_Audio_Chaos	false
tree_large_cth_01	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_kho_large_01.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_cth_01	NURGLE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_01.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_cth_01	SLAANESH	RigidModels/campaign/vegetation/trees/cth_tree_sla_large_01.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_cth_01	TZEENTCH	RigidModels/campaign/vegetation/trees/cth_tree_tze_large_01.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_cth_01	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_01.wsmodel	Tree_Type_Audio_Vampire	false
tree_large_cth_02	BASE	rigidmodels/campaign/vegetation/trees/cth_tree_large_02.wsmodel	Tree_Type_Audio_Cathay	false
tree_large_cth_02	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_02.wsmodel	Tree_Type_Audio_Chaos	false
tree_large_cth_02	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_kho_large_02.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_cth_02	NURGLE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_02.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_cth_02	SLAANESH	RigidModels/campaign/vegetation/trees/cth_tree_sla_large_02.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_cth_02	TZEENTCH	RigidModels/campaign/vegetation/trees/cth_tree_tze_large_02.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_cth_02	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_02.wsmodel	Tree_Type_Audio_Vampire	false
tree_large_cth_03	BASE	rigidmodels/campaign/vegetation/trees/cth_tree_large_03.wsmodel	Tree_Type_Audio_Cathay	false
tree_large_cth_03	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_03.wsmodel	Tree_Type_Audio_Chaos	false
tree_large_cth_03	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_kho_large_03.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_cth_03	NURGLE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_03.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_cth_03	SLAANESH	RigidModels/campaign/vegetation/trees/cth_tree_sla_large_03.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_cth_03	TZEENTCH	RigidModels/campaign/vegetation/trees/cth_tree_tze_large_03.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_cth_03	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_03.wsmodel	Tree_Type_Audio_Vampire	false
tree_large_cth_04	BASE	rigidmodels/campaign/vegetation/trees/cth_tree_large_04.wsmodel	Tree_Type_Audio_Cathay	false
tree_large_cth_04	CHAOS	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_04.wsmodel	Tree_Type_Audio_Chaos	false
tree_large_cth_04	KHORNE	rigidmodels/campaign/vegetation/trees/cth_tree_kho_large_04.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_cth_04	NURGLE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_04.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_cth_04	SLAANESH	RigidModels/campaign/vegetation/trees/cth_tree_sla_large_04.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_cth_04	TZEENTCH	RigidModels/campaign/vegetation/trees/cth_tree_tze_large_04.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_cth_04	VAMPIRE	rigidmodels/campaign/vegetation/trees/cth_tree_evil_large_04.wsmodel	Tree_Type_Audio_Vampire	false
tree_large_dead_01	BASE	RigidModels/campaign/vegetation/trees/dead_tree_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Dead	true
tree_large_dead_02	BASE	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Dead	true
tree_large_dead_03	BASE	RigidModels/campaign/vegetation/trees/dead_tree_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Dead	true
tree_large_dead_04	BASE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2	Tree_Type_Audio_Tree_Large_Dead	true
tree_large_dead_burnt_01	BASE	RigidModels/campaign/vegetation/trees/dead_tree_burnt_large_01.wsmodel		false
tree_large_dead_burnt_02	BASE	RigidModels/campaign/vegetation/trees/dead_tree_burnt_large_02.wsmodel		false
tree_large_dead_burnt_03	BASE	RigidModels/campaign/vegetation/trees/dead_tree_burnt_large_03.wsmodel		false
tree_large_dead_burnt_04	BASE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_large_evil_01	BASE	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Evil	false
tree_large_evil_01	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_large_01.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_evil_01	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_large_01.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_evil_01	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_large_01.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_evil_01	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_large_01.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_evil_02	BASE	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Evil	false
tree_large_evil_02	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_large_02.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_evil_02	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_large_02.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_evil_02	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_large_02.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_evil_02	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_large_02.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_evil_03	BASE	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Evil	false
tree_large_evil_03	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_large_03.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_evil_03	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_large_03.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_evil_03	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_large_03.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_evil_03	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_large_03.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_evil_04	BASE	RigidModels/campaign/vegetation/trees/chs_tree_pine_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Evil	false
tree_large_evil_04	KHORNE	RigidModels/campaign/vegetation/trees/kho_tree_pine_large_04.wsmodel	Tree_Type_Audio_Khorne	false
tree_large_evil_04	NURGLE	RigidModels/campaign/vegetation/trees/nur_tree_large_04.wsmodel	Tree_Type_Audio_Nurgle	false
tree_large_evil_04	SLAANESH	RigidModels/campaign/vegetation/trees/sla_tree_pine_large_04.wsmodel	Tree_Type_Audio_Slaanesh	false
tree_large_evil_04	TZEENTCH	RigidModels/campaign/vegetation/trees/tze_tree_pine_large_04.wsmodel	Tree_Type_Audio_Tzeentch	false
tree_large_grn_01	BASE	RigidModels/campaign/vegetation/trees/grn_tree_large_01.wsmodel	Tree_Type_Audio_Greenskins	false
tree_large_grn_01	CHAOS	RigidModels/campaign/vegetation/trees/grn_tree_evil_large_01.wsmodel		false
tree_large_grn_01	KHORNE	RigidModels/campaign/vegetation/trees/grn_tree_kho_large_01.wsmodel		false
tree_large_grn_01	NURGLE	RigidModels/campaign/vegetation/trees/grn_tree_evil_large_01.wsmodel		false
tree_large_grn_01	SLAANESH	RigidModels/campaign/vegetation/trees/grn_tree_sla_large_01.wsmodel		false
tree_large_grn_01	TZEENTCH	RigidModels/campaign/vegetation/trees/grn_tree_tze_large_01.wsmodel		false
tree_large_grn_01	VAMPIRE	RigidModels/campaign/vegetation/trees/grn_tree_evil_large_01.wsmodel		false
tree_large_grn_02	BASE	RigidModels/campaign/vegetation/trees/grn_tree_large_02.wsmodel	Tree_Type_Audio_Greenskins	false
tree_large_grn_02	CHAOS	RigidModels/campaign/vegetation/trees/grn_tree_evil_large_02.wsmodel		false
tree_large_grn_02	KHORNE	RigidModels/campaign/vegetation/trees/grn_tree_kho_large_02.wsmodel		false
tree_large_grn_02	NURGLE	RigidModels/campaign/vegetation/trees/grn_tree_evil_large_02.wsmodel		false
tree_large_grn_02	SLAANESH	RigidModels/campaign/vegetation/trees/grn_tree_sla_large_02.wsmodel		false
tree_large_grn_02	TZEENTCH	RigidModels/campaign/vegetation/trees/grn_tree_tze_large_02.wsmodel		false
tree_large_grn_02	VAMPIRE	RigidModels/campaign/vegetation/trees/grn_tree_evil_large_02.wsmodel		false
tree_large_grn_03	BASE	RigidModels/campaign/vegetation/trees/grn_tree_large_03.wsmodel	Tree_Type_Audio_Greenskins	false
tree_large_grn_03	CHAOS	RigidModels/campaign/vegetation/trees/grn_tree_evil_large_03.wsmodel		false
tree_large_grn_03	KHORNE	RigidModels/campaign/vegetation/trees/grn_tree_kho_large_03.wsmodel		false
tree_large_grn_03	NURGLE	RigidModels/campaign/vegetation/trees/grn_tree_evil_large_03.wsmodel		false
tree_large_grn_03	SLAANESH	RigidModels/campaign/vegetation/trees/grn_tree_sla_large_03.wsmodel		false
tree_large_grn_03	TZEENTCH	RigidModels/campaign/vegetation/trees/grn_tree_tze_large_03.wsmodel		false
tree_large_grn_03	VAMPIRE	RigidModels/campaign/vegetation/trees/grn_tree_evil_large_03.wsmodel		false
tree_large_grn_04	BASE	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel	Tree_Type_Audio_Greenskins	false
tree_large_grn_04	CHAOS	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel		false
tree_large_grn_04	KHORNE	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel		false
tree_large_grn_04	NURGLE	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel		false
tree_large_grn_04	SLAANESH	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel		false
tree_large_grn_04	TZEENTCH	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel		false
tree_large_grn_04	VAMPIRE	RigidModels/campaign/vegetation/trees/dead_tree_large_02.wsmodel		false
tree_large_jungle_01	BASE	RigidModels/campaign/vegetation/trees/jungle_tree_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Jungle	false
tree_large_jungle_01	CHAOS	RigidModels/campaign/vegetation/trees/jungle_tree_evil_large_01.wsmodel		false
tree_large_jungle_01	KHORNE	RigidModels/campaign/vegetation/trees/jungle_tree_kho_large_01.wsmodel		false
tree_large_jungle_01	NURGLE	RigidModels/campaign/vegetation/trees/jungle_tree_nur_large_01.wsmodel		false
tree_large_jungle_01	SLAANESH	RigidModels/campaign/vegetation/trees/jungle_tree_sla_large_01.wsmodel		false
tree_large_jungle_01	TZEENTCH	RigidModels/campaign/vegetation/trees/jungle_tree_tze_large_01.wsmodel		false
tree_large_jungle_01	VAMPIRE	RigidModels/campaign/vegetation/trees/jungle_tree_evil_large_01.wsmodel		false
tree_large_jungle_02	BASE	RigidModels/campaign/vegetation/trees/jungle_tree_large_02.wsmodel	Tree_Type_Audio_Tree_Large_Jungle	false
tree_large_jungle_02	CHAOS	RigidModels/campaign/vegetation/trees/jungle_tree_evil_large_02.wsmodel		false
tree_large_jungle_02	KHORNE	RigidModels/campaign/vegetation/trees/jungle_tree_kho_large_02.wsmodel		false
tree_large_jungle_02	NURGLE	RigidModels/campaign/vegetation/trees/jungle_tree_nur_large_02.wsmodel		false
tree_large_jungle_02	SLAANESH	RigidModels/campaign/vegetation/trees/jungle_tree_sla_large_02.wsmodel		false
tree_large_jungle_02	TZEENTCH	RigidModels/campaign/vegetation/trees/jungle_tree_tze_large_02.wsmodel		false
tree_large_jungle_02	VAMPIRE	RigidModels/campaign/vegetation/trees/jungle_tree_evil_large_02.wsmodel		false
tree_large_jungle_03	BASE	RigidModels/campaign/vegetation/trees/jungle_tree_large_03.wsmodel	Tree_Type_Audio_Tree_Large_Jungle	false
tree_large_jungle_03	CHAOS	RigidModels/campaign/vegetation/trees/jungle_tree_evil_large_03.wsmodel		false
tree_large_jungle_03	KHORNE	RigidModels/campaign/vegetation/trees/jungle_tree_kho_large_03.wsmodel		false
tree_large_jungle_03	NURGLE	RigidModels/campaign/vegetation/trees/jungle_tree_nur_large_03.wsmodel		false
tree_large_jungle_03	SLAANESH	RigidModels/campaign/vegetation/trees/jungle_tree_sla_large_03.wsmodel		false
tree_large_jungle_03	TZEENTCH	RigidModels/campaign/vegetation/trees/jungle_tree_tze_large_03.wsmodel		false
tree_large_jungle_03	VAMPIRE	RigidModels/campaign/vegetation/trees/jungle_tree_evil_large_03.wsmodel		false
tree_large_jungle_04	BASE	RigidModels/campaign/vegetation/trees/jungle_tree_large_04.wsmodel	Tree_Type_Audio_Tree_Large_Jungle	false
tree_large_jungle_04	CHAOS	RigidModels/campaign/vegetation/trees/jungle_tree_evil_large_04.wsmodel		false
tree_large_jungle_04	KHORNE	RigidModels/campaign/vegetation/trees/jungle_tree_kho_large_04.wsmodel		false
tree_large_jungle_04	NURGLE	RigidModels/campaign/vegetation/trees/jungle_tree_nur_large_04.wsmodel		false
tree_large_jungle_04	SLAANESH	RigidModels/campaign/vegetation/trees/jungle_tree_sla_large_04.wsmodel		false
tree_large_jungle_04	TZEENTCH	RigidModels/campaign/vegetation/trees/jungle_tree_tze_large_04.wsmodel		false
tree_large_jungle_04	VAMPIRE	RigidModels/campaign/vegetation/trees/jungle_tree_evil_large_04.wsmodel		false
tree_large_mtn_01	BASE	Rigidmodels/campaign/vegetation/trees/brt_tree_oak_large_01.wsmodel	Tree_Type_Audio_Tree_Large_Mountain_Base	false
