attrition	unit
non_vampire_territory	wh2_main_hef_cha_mage_light_1
non_vampire_territory	wh2_main_hef_cha_mage_light_4
non_vampire_territory	wh2_main_hef_cha_noble_0
non_vampire_territory	wh2_main_hef_cha_noble_2
non_vampire_territory	wh2_main_hef_cha_noble_3
non_vampire_territory	wh2_main_hef_cha_noble_4
non_vampire_territory	wh2_main_hef_cha_prince_0
non_vampire_territory	wh2_main_hef_cha_prince_2
non_vampire_territory	wh2_main_hef_cha_prince_3
non_vampire_territory	wh2_main_hef_cha_prince_4
non_vampire_territory	wh2_main_hef_cha_prince_5
non_vampire_territory	wh2_main_hef_cha_princess_0
non_vampire_territory	wh2_main_hef_cha_princess_1
non_vampire_territory	wh2_main_hef_cha_princess_3
non_vampire_territory	wh2_main_hef_cha_princess_4
non_vampire_territory	wh2_main_hef_cha_princess_5
non_vampire_territory	wh2_main_hef_cha_teclis_0
non_vampire_territory	wh2_main_hef_cha_teclis_1
non_vampire_territory	wh2_main_hef_cha_tyrion_0
non_vampire_territory	wh2_main_hef_cha_tyrion_1
non_vampire_territory	wh2_main_hef_inf_archers_0
non_vampire_territory	wh2_main_hef_inf_archers_1
non_vampire_territory	wh2_main_hef_inf_gate_guard
non_vampire_territory	wh2_main_hef_inf_lothern_sea_guard_0
non_vampire_territory	wh2_main_hef_inf_lothern_sea_guard_1
non_vampire_territory	wh2_main_hef_inf_phoenix_guard
non_vampire_territory	wh2_main_hef_inf_spearmen_0
non_vampire_territory	wh2_main_hef_inf_swordmasters_of_hoeth_0
non_vampire_territory	wh2_main_hef_inf_white_lions_of_chrace_0
non_vampire_territory	wh2_main_hef_mon_great_eagle
non_vampire_territory	wh2_main_hef_mon_great_eagle_summoned
non_vampire_territory	wh2_main_hef_mon_moon_dragon
non_vampire_territory	wh2_main_hef_mon_phoenix_flamespyre
non_vampire_territory	wh2_main_hef_mon_phoenix_frostheart
non_vampire_territory	wh2_main_hef_mon_star_dragon
non_vampire_territory	wh2_main_hef_mon_sun_dragon
non_vampire_territory	wh2_main_lzd_cav_cold_one_spearmen_1
non_vampire_territory	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
non_vampire_territory	wh2_main_lzd_cav_cold_ones_1
non_vampire_territory	wh2_main_lzd_cav_cold_ones_feral_0
non_vampire_territory	wh2_main_lzd_cav_cold_ones_feral_0_summoned
non_vampire_territory	wh2_main_lzd_cav_horned_ones_0
non_vampire_territory	wh2_main_lzd_cav_horned_ones_0_nakai
non_vampire_territory	wh2_main_lzd_cav_horned_ones_blessed_0
non_vampire_territory	wh2_main_lzd_cav_terradon_riders_0
non_vampire_territory	wh2_main_lzd_cav_terradon_riders_1
non_vampire_territory	wh2_main_lzd_cav_terradon_riders_blessed_1
non_vampire_territory	wh2_main_lzd_cha_kroq_gar_0
non_vampire_territory	wh2_main_lzd_cha_kroq_gar_1
non_vampire_territory	wh2_main_lzd_cha_kroq_gar_2
non_vampire_territory	wh2_main_lzd_cha_kroq_gar_3
non_vampire_territory	wh2_main_lzd_cha_lord_mazdamundi_0
non_vampire_territory	wh2_main_lzd_cha_lord_mazdamundi_1
non_vampire_territory	wh2_main_lzd_cha_saurus_old_blood_0
non_vampire_territory	wh2_main_lzd_cha_saurus_old_blood_1
non_vampire_territory	wh2_main_lzd_cha_saurus_old_blood_2
non_vampire_territory	wh2_main_lzd_cha_saurus_scar_veteran_0
non_vampire_territory	wh2_main_lzd_cha_saurus_scar_veteran_1
non_vampire_territory	wh2_main_lzd_cha_saurus_scar_veteran_2
non_vampire_territory	wh2_main_lzd_cha_skink_chief_0
non_vampire_territory	wh2_main_lzd_cha_skink_chief_1
non_vampire_territory	wh2_main_lzd_cha_skink_chief_2
non_vampire_territory	wh2_main_lzd_cha_skink_chief_3
non_vampire_territory	wh2_main_lzd_cha_skink_priest_0_summoned
non_vampire_territory	wh2_main_lzd_cha_skink_priest_beasts_0
non_vampire_territory	wh2_main_lzd_cha_skink_priest_beasts_1
non_vampire_territory	wh2_main_lzd_cha_skink_priest_beasts_2
non_vampire_territory	wh2_main_lzd_cha_skink_priest_beasts_3
non_vampire_territory	wh2_main_lzd_cha_skink_priest_heavens_0
non_vampire_territory	wh2_main_lzd_cha_skink_priest_heavens_1
non_vampire_territory	wh2_main_lzd_cha_skink_priest_heavens_2
non_vampire_territory	wh2_main_lzd_cha_skink_priest_heavens_3
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_campaign_0
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_heavens_0
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_high_0
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_life_0_qb
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_light_0
non_vampire_territory	wh2_main_lzd_inf_chameleon_skinks_0
non_vampire_territory	wh2_main_lzd_inf_chameleon_skinks_blessed_0
non_vampire_territory	wh2_main_lzd_inf_saurus_spearmen_0
non_vampire_territory	wh2_main_lzd_inf_saurus_spearmen_1
non_vampire_territory	wh2_main_lzd_inf_saurus_spearmen_blessed_1
non_vampire_territory	wh2_main_lzd_inf_saurus_warriors_0
non_vampire_territory	wh2_main_lzd_inf_saurus_warriors_1
non_vampire_territory	wh2_main_lzd_inf_saurus_warriors_blessed_1
non_vampire_territory	wh2_main_lzd_inf_skink_cohort_0
non_vampire_territory	wh2_main_lzd_inf_skink_cohort_1
non_vampire_territory	wh2_main_lzd_inf_skink_skirmishers_0
non_vampire_territory	wh2_main_lzd_inf_skink_skirmishers_blessed_0
non_vampire_territory	wh2_main_lzd_inf_temple_guards
non_vampire_territory	wh2_main_lzd_inf_temple_guards_blessed
non_vampire_territory	wh2_main_lzd_inf_temple_guards_nakai
non_vampire_territory	wh2_main_lzd_mon_ancient_stegadon
non_vampire_territory	wh2_main_lzd_mon_bastiladon_0
non_vampire_territory	wh2_main_lzd_mon_bastiladon_1
non_vampire_territory	wh2_main_lzd_mon_bastiladon_2
non_vampire_territory	wh2_main_lzd_mon_bastiladon_blessed_2
non_vampire_territory	wh2_main_lzd_mon_carnosaur_0
non_vampire_territory	wh2_main_lzd_mon_carnosaur_blessed_0
non_vampire_territory	wh2_main_lzd_mon_kroxigors
non_vampire_territory	wh2_main_lzd_mon_kroxigors_blessed
non_vampire_territory	wh2_main_lzd_mon_kroxigors_nakai
non_vampire_territory	wh2_main_lzd_mon_stegadon_0
non_vampire_territory	wh2_main_lzd_mon_stegadon_1
non_vampire_territory	wh2_main_lzd_mon_stegadon_blessed_1
non_vampire_territory	wh2_main_skv_art_plagueclaw_catapult
non_vampire_territory	wh2_main_skv_art_warp_lightning_cannon
non_vampire_territory	wh2_main_skv_cha_assassin
non_vampire_territory	wh2_main_skv_cha_grey_seer_plague_0
non_vampire_territory	wh2_main_skv_cha_grey_seer_plague_1
non_vampire_territory	wh2_main_skv_cha_grey_seer_ruin_0
non_vampire_territory	wh2_main_skv_cha_grey_seer_ruin_1
non_vampire_territory	wh2_main_skv_cha_lord_skrolk
non_vampire_territory	wh2_main_skv_cha_plague_priest_0
non_vampire_territory	wh2_main_skv_cha_plague_priest_2
non_vampire_territory	wh2_main_skv_cha_queek_headtaker
non_vampire_territory	wh2_main_skv_cha_warlock_engineer
non_vampire_territory	wh2_main_skv_cha_warlord_0
non_vampire_territory	wh2_main_skv_cha_warlord_1
non_vampire_territory	wh2_main_skv_inf_clanrat_spearmen_0
non_vampire_territory	wh2_main_skv_inf_clanrat_spearmen_1
non_vampire_territory	wh2_main_skv_inf_clanrats_0
non_vampire_territory	wh2_main_skv_inf_clanrats_0_summoned
non_vampire_territory	wh2_main_skv_inf_clanrats_0_summoned_small
non_vampire_territory	wh2_main_skv_inf_clanrats_1
non_vampire_territory	wh2_main_skv_inf_death_globe_bombardiers
non_vampire_territory	wh2_main_skv_inf_death_runners_0
non_vampire_territory	wh2_main_skv_inf_death_runners_0_summoned
non_vampire_territory	wh2_main_skv_inf_gutter_runner_slingers_0
non_vampire_territory	wh2_main_skv_inf_gutter_runner_slingers_1
non_vampire_territory	wh2_main_skv_inf_gutter_runners_0
non_vampire_territory	wh2_main_skv_inf_gutter_runners_1
non_vampire_territory	wh2_main_skv_inf_night_runners_0
non_vampire_territory	wh2_main_skv_inf_night_runners_1
non_vampire_territory	wh2_main_skv_inf_plague_monk_censer_bearer
non_vampire_territory	wh2_main_skv_inf_plague_monks
non_vampire_territory	wh2_main_skv_inf_plague_monks_summoned
non_vampire_territory	wh2_main_skv_inf_poison_wind_globadiers
non_vampire_territory	wh2_main_skv_inf_skavenslave_slingers_0
non_vampire_territory	wh2_main_skv_inf_skavenslave_spearmen_0
non_vampire_territory	wh2_main_skv_inf_skavenslave_spearmen_0_summoned
non_vampire_territory	wh2_main_skv_inf_skavenslaves_0
non_vampire_territory	wh2_main_skv_inf_stormvermin_0
non_vampire_territory	wh2_main_skv_inf_stormvermin_0_summoned
non_vampire_territory	wh2_main_skv_inf_stormvermin_1
non_vampire_territory	wh2_main_skv_inf_warpfire_thrower
non_vampire_territory	wh2_main_skv_mon_hell_pit_abomination
non_vampire_territory	wh2_main_skv_mon_rat_ogres
non_vampire_territory	wh2_main_skv_veh_doomwheel
non_vampire_territory	wh2_pro06_tmb_mon_bone_giant_0
non_vampire_territory	wh2_pro07_emp_cha_wizard_death_0
non_vampire_territory	wh2_pro07_emp_cha_wizard_death_1
non_vampire_territory	wh2_pro07_emp_cha_wizard_death_2
non_vampire_territory	wh2_pro07_emp_cha_wizard_death_3
non_vampire_territory	wh2_twa03_def_cha_rakarth_0
non_vampire_territory	wh2_twa03_def_cha_rakarth_1
non_vampire_territory	wh2_twa03_def_cha_rakarth_2
non_vampire_territory	wh2_twa03_def_cha_rakarth_3
non_vampire_territory	wh2_twa03_def_mon_war_mammoth_0
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_beasts_0
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_beasts_1
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_beasts_2
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_death_0
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_death_1
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_death_2
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_shadows_0
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_shadows_1
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_shadows_2
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_wild_0
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_wild_1
non_vampire_territory	wh2_twa04_bst_cha_great_bray_shaman_wild_2
non_vampire_territory	wh3_dlc20_chs_cav_chaos_chariot_mkho
non_vampire_territory	wh3_dlc20_chs_cav_chaos_chariot_mnur
non_vampire_territory	wh3_dlc20_chs_cav_chaos_chariot_msla
non_vampire_territory	wh3_dlc20_chs_cav_chaos_chariot_msla_ror
non_vampire_territory	wh3_dlc20_chs_cav_chaos_chariot_mtze
non_vampire_territory	wh3_dlc20_chs_cav_chaos_knights_mkho
non_vampire_territory	wh3_dlc20_chs_cav_chaos_knights_mkho_lances
non_vampire_territory	wh3_dlc20_chs_cav_chaos_knights_mnur
non_vampire_territory	wh3_dlc20_chs_cav_chaos_knights_mnur_lances
non_vampire_territory	wh3_dlc20_chs_cav_chaos_knights_msla
non_vampire_territory	wh3_dlc20_chs_cav_chaos_knights_msla_lances
non_vampire_territory	wh3_dlc20_chs_cav_chaos_knights_mtze_lances
non_vampire_territory	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes
non_vampire_territory	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes
non_vampire_territory	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins
non_vampire_territory	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins
non_vampire_territory	wh3_dlc20_chs_cha_chaos_lord_mkho
non_vampire_territory	wh3_dlc20_chs_cha_chaos_lord_mkho_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot
non_vampire_territory	wh3_dlc20_chs_cha_chaos_lord_mkho_juggernaut
non_vampire_territory	wh3_dlc20_chs_cha_chaos_lord_msla
non_vampire_territory	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_chariot
non_vampire_territory	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_death_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_fire_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_fire_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_disc
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_shadows_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_disc
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_disc
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_metal_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_disc
non_vampire_territory	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_cultist_msla_warshrine
non_vampire_territory	wh3_dlc20_chs_cha_daemon_prince
non_vampire_territory	wh3_dlc20_chs_cha_daemon_prince_mkho
non_vampire_territory	wh3_dlc20_chs_cha_daemon_prince_mnur
non_vampire_territory	wh3_dlc20_chs_cha_daemon_prince_msla
non_vampire_territory	wh3_dlc20_chs_cha_daemon_prince_mtze
non_vampire_territory	wh3_dlc20_chs_cha_exalted_hero_mkho
non_vampire_territory	wh3_dlc20_chs_cha_exalted_hero_mkho_chaos_steed
non_vampire_territory	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot
non_vampire_territory	wh3_dlc20_chs_cha_exalted_hero_mkho_juggernaut
non_vampire_territory	wh3_dlc20_chs_cha_exalted_hero_mnur
non_vampire_territory	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot
non_vampire_territory	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed
non_vampire_territory	wh3_dlc20_chs_inf_aspiring_champions_mtze_ror
non_vampire_territory	wh3_dlc20_chs_inf_chaos_marauders_mkho
non_vampire_territory	wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons
non_vampire_territory	wh3_dlc20_chs_inf_chaos_marauders_mnur
non_vampire_territory	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons
non_vampire_territory	wh3_dlc20_chs_inf_chaos_marauders_msla
non_vampire_territory	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges
non_vampire_territory	wh3_dlc20_chs_inf_chaos_marauders_mtze
non_vampire_territory	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears
non_vampire_territory	wh3_dlc20_chs_inf_chaos_warriors_mnur
non_vampire_territory	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons
non_vampire_territory	wh3_dlc20_chs_inf_chaos_warriors_msla
non_vampire_territory	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges
non_vampire_territory	wh3_dlc20_chs_inf_chaos_warriors_mtze
non_vampire_territory	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds
non_vampire_territory	wh3_dlc20_chs_inf_chosen_mkho
non_vampire_territory	wh3_dlc20_chs_inf_chosen_mkho_dualweapons
non_vampire_territory	wh3_dlc20_chs_inf_chosen_mnur
non_vampire_territory	wh3_dlc20_chs_inf_chosen_mnur_greatweapons
non_vampire_territory	wh3_dlc20_chs_inf_chosen_msla
non_vampire_territory	wh3_dlc20_chs_inf_chosen_msla_hellscourges
non_vampire_territory	wh3_dlc20_chs_inf_chosen_mtze
non_vampire_territory	wh3_dlc20_chs_inf_chosen_mtze_halberds
non_vampire_territory	wh3_dlc20_chs_inf_forsaken_mkho
non_vampire_territory	wh3_dlc20_chs_inf_forsaken_msla
non_vampire_territory	wh3_dlc20_chs_mon_giant_mnur_ror
non_vampire_territory	wh3_dlc20_chs_mon_warshrine
non_vampire_territory	wh3_dlc20_chs_mon_warshrine_mkho
non_vampire_territory	wh3_dlc20_chs_mon_warshrine_mnur
non_vampire_territory	wh3_dlc20_chs_mon_warshrine_msla
non_vampire_territory	wh3_dlc20_chs_mon_warshrine_mtze
non_vampire_territory	wh3_dlc20_kho_cav_skullcrushers_mkho_ror
non_vampire_territory	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows
non_vampire_territory	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears
non_vampire_territory	wh3_dlc23_chd_cha_convoy_overseer
non_vampire_territory	wh3_dlc23_chd_inf_goblin_labourers
non_vampire_territory	wh3_dlc23_chd_inf_hobgoblin_archers
non_vampire_territory	wh3_dlc23_chd_inf_hobgoblin_cutthroats
non_vampire_territory	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits
non_vampire_territory	wh3_dlc23_chd_inf_orc_labourers
non_vampire_territory	wh3_dlc23_neu_cha_ulrika
non_vampire_territory	wh3_dlc23_neu_cha_ulrika_warhorse
non_vampire_territory	wh3_dlc24_bst_inf_centigors_great_weapons_mtze
non_vampire_territory	wh3_dlc24_bst_inf_tzaangors
non_vampire_territory	wh3_dlc24_bst_mon_incarnate_elemental_of_beasts
non_vampire_territory	wh3_dlc24_chs_cha_chaos_lord_mtze
non_vampire_territory	wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_chariot
non_vampire_territory	wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_steed
non_vampire_territory	wh3_dlc24_chs_cha_chaos_lord_mtze_disc
non_vampire_territory	wh3_dlc24_chs_cha_exalted_hero_mtze
non_vampire_territory	wh3_dlc24_chs_cha_exalted_hero_mtze_chaos_chariot
non_vampire_territory	wh3_dlc24_chs_cha_exalted_hero_mtze_chaos_steed
non_vampire_territory	wh3_dlc24_chs_cha_exalted_hero_mtze_disc
non_vampire_territory	wh3_dlc24_cth_cha_celestial_general_yang
non_vampire_territory	wh3_dlc24_cth_cha_celestial_general_yang_cathayan_horse
non_vampire_territory	wh3_dlc24_cth_cha_celestial_general_yang_longma
non_vampire_territory	wh3_dlc24_cth_cha_yuan_bo_dragon
non_vampire_territory	wh3_dlc24_cth_cha_yuan_bo_human
non_vampire_territory	wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror
non_vampire_territory	wh3_dlc24_cth_inf_onyx_crowmen
non_vampire_territory	wh3_dlc24_cth_inf_onyx_crowmen_ror
non_vampire_territory	wh3_dlc24_cth_mon_celestial_lion
non_vampire_territory	wh3_dlc24_cth_mon_great_moon_bird
non_vampire_territory	wh3_dlc24_cth_mon_jade_lion
non_vampire_territory	wh3_dlc24_cth_mon_jet_lion
non_vampire_territory	wh3_dlc24_cth_veh_zhangu_war_drum
non_vampire_territory	wh3_dlc24_cth_veh_zhangu_war_drum_ror
non_vampire_territory	wh3_dlc24_ksl_cha_hag_witch_beast
non_vampire_territory	wh3_dlc24_ksl_cha_hag_witch_death
non_vampire_territory	wh3_dlc24_ksl_cha_hag_witch_hag
non_vampire_territory	wh3_dlc24_ksl_cha_hag_witch_shadow
non_vampire_territory	wh3_dlc24_ksl_cha_mother_ostankya
non_vampire_territory	wh3_dlc24_ksl_inf_akshina_ambushers
non_vampire_territory	wh3_dlc24_ksl_inf_akshina_ambushers_ror
non_vampire_territory	wh3_dlc24_ksl_inf_kislevite_warriors
non_vampire_territory	wh3_dlc24_ksl_inf_streltsi_ror
non_vampire_territory	wh3_dlc24_ksl_mon_frost_wyrm
non_vampire_territory	wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts
non_vampire_territory	wh3_dlc24_ksl_mon_the_things_in_the_woods
non_vampire_territory	wh3_dlc24_ksl_mon_the_things_in_the_woods_ror
non_vampire_territory	wh3_dlc24_lzd_mon_carnosaur_0
non_vampire_territory	wh3_dlc24_qb_cst_cav_knights_errant_0
non_vampire_territory	wh3_dlc24_qb_cst_cav_knights_of_the_realm
non_vampire_territory	wh3_dlc24_qb_cst_cav_questing_knights_0
non_vampire_territory	wh3_dlc24_tze_cha_aekold_helbrass
non_vampire_territory	wh3_dlc24_tze_cha_blue_scribes
non_vampire_territory	wh3_dlc24_tze_cha_changeling
non_vampire_territory	wh3_dlc24_tze_cha_changeling_summoned_0
non_vampire_territory	wh3_dlc24_tze_inf_centigors_great_weapons
non_vampire_territory	wh3_dlc24_tze_inf_pink_horrors_ror
non_vampire_territory	wh3_dlc24_tze_inf_tzaangors
non_vampire_territory	wh3_dlc24_tze_mon_cockatrice
non_vampire_territory	wh3_dlc24_tze_mon_flamers_changebringers
non_vampire_territory	wh3_dlc24_tze_mon_mutalith_vortex_beast
non_vampire_territory	wh3_dlc24_tze_mon_mutalith_vortex_beast_ror
non_vampire_territory	wh3_dlc24_tze_mon_screamers_ror
non_vampire_territory	wh3_dlc25_bst_inf_pestigors
non_vampire_territory	wh3_dlc25_chs_cha_chaos_lord_mnur
non_vampire_territory	wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_chariot
non_vampire_territory	wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_steed
non_vampire_territory	wh3_dlc25_chs_cha_chaos_lord_mnur_rot_beast
non_vampire_territory	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur
non_vampire_territory	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_chaos_steed
non_vampire_territory	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_rot_beast
non_vampire_territory	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_warshrine
non_vampire_territory	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur
non_vampire_territory	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_chaos_steed
non_vampire_territory	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_rot_beast
non_vampire_territory	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_warshrine
non_vampire_territory	wh3_dlc25_chs_cha_exalted_hero_mnur_rot_beast
non_vampire_territory	wh3_dlc25_dwf_art_goblin_hewer
non_vampire_territory	wh3_dlc25_dwf_art_goblin_hewer_malakai
non_vampire_territory	wh3_dlc25_dwf_art_grudge_thrower_grudge_reward
non_vampire_territory	wh3_dlc25_dwf_cha_daemon_slayer
non_vampire_territory	wh3_dlc25_dwf_cha_dragon_slayer
non_vampire_territory	wh3_dlc25_dwf_cha_garagrim_ironfist
non_vampire_territory	wh3_dlc25_dwf_cha_malakai_makaisson
non_vampire_territory	wh3_dlc25_dwf_inf_doomseekers
non_vampire_territory	wh3_dlc25_dwf_inf_doomseekers_ror
non_vampire_territory	wh3_dlc25_dwf_inf_miners_1_summoned
non_vampire_territory	wh3_dlc25_dwf_inf_slayer_pirates
non_vampire_territory	wh3_dlc25_dwf_inf_slayer_pirates_ror
non_vampire_territory	wh3_dlc25_dwf_inf_thunderers_grudge_rakers
non_vampire_territory	wh3_dlc25_dwf_inf_thunderers_ror
non_vampire_territory	wh3_dlc25_dwf_veh_gyrocopter_summoned_0
non_vampire_territory	wh3_dlc25_dwf_veh_thunderbarge
non_vampire_territory	wh3_dlc25_dwf_veh_thunderbarge_grungni
non_vampire_territory	wh3_dlc25_dwf_veh_thunderbarge_malakai
non_vampire_territory	wh3_dlc25_emp_art_helstorm_rocket_battery_morr
non_vampire_territory	wh3_dlc25_emp_cav_knights_of_the_black_rose
non_vampire_territory	wh3_dlc25_emp_cav_outriders_morr
non_vampire_territory	wh3_dlc25_emp_cha_elspeth_von_draken
non_vampire_territory	wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon
non_vampire_territory	wh3_dlc25_emp_cha_elspeth_von_draken_warhorse
non_vampire_territory	wh3_dlc25_emp_cha_engineer
non_vampire_territory	wh3_dlc25_emp_cha_engineer_mechanical_steed
non_vampire_territory	wh3_dlc25_emp_cha_engineer_warhorse
non_vampire_territory	wh3_dlc25_emp_cha_master_engineer
non_vampire_territory	wh3_dlc25_emp_cha_master_engineer_mechanical_steed
non_vampire_territory	wh3_dlc25_emp_cha_master_engineer_steam_tank
non_vampire_territory	wh3_dlc25_emp_cha_master_engineer_warhorse
non_vampire_territory	wh3_dlc25_emp_cha_theodore_bruckner
non_vampire_territory	wh3_dlc25_emp_cha_theodore_bruckner_demigryph_reaper
non_vampire_territory	wh3_dlc25_emp_cha_wizard_metal
non_vampire_territory	wh3_dlc25_emp_cha_wizard_metal_pegasus
non_vampire_territory	wh3_dlc25_emp_cha_wizard_metal_warhorse
non_vampire_territory	wh3_dlc25_emp_inf_hochland_long_rifles
non_vampire_territory	wh3_dlc25_emp_inf_hochland_long_rifles_ror
non_vampire_territory	wh3_dlc25_emp_inf_nuln_ironsides
non_vampire_territory	wh3_dlc25_emp_inf_nuln_ironsides_morr
non_vampire_territory	wh3_dlc25_emp_inf_spearmen_shields_ror
non_vampire_territory	wh3_dlc25_emp_mon_hawks_summoned
non_vampire_territory	wh3_dlc25_emp_mon_incarnate_elemental_of_beasts_summoned
non_vampire_territory	wh3_dlc25_emp_veh_marienburg_land_ship
