ancillary	effect	effect_scope	value
wh3_dlc25_anc_armour_armour_of_tarnus	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_dlc25_anc_armour_cloak_of_anraheir	wh3_dlc25_effect_ability_enable_cloak_of_anraheir	character_to_character_own	1.0000
wh3_dlc25_anc_armour_cloak_of_anraheir	wh_main_effect_attribute_enable_causes_terror	character_to_character_own	1.0000
wh3_dlc25_anc_armour_cloak_of_anraheir	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh3_dlc25_anc_armour_prototype_coat	wh_main_effect_character_stat_ammunition	character_to_character_own	20.0000
wh3_dlc25_anc_armour_prototype_coat	wh_main_effect_character_stat_fire_resistance	character_to_character_own	25.0000
wh3_dlc25_anc_armour_prototype_coat	wh_main_effect_force_stat_missile_resistance	character_to_character_own	25.0000
wh3_dlc25_anc_armour_robes_of_the_supreme_patriarch	wh3_dlc20_effect_attribute_immune_to_contact_stat_effects	character_to_character_own	1.0000
wh3_dlc25_anc_armour_robes_of_the_supreme_patriarch	wh_main_effect_agent_recruitment_xp_wizard_empire	character_to_province_own_factionwide	2.0000
wh3_dlc25_anc_armour_robes_of_the_supreme_patriarch	wh_main_effect_character_stat_fire_resistance	character_to_character_own	20.0000
wh3_dlc25_anc_armour_robes_of_the_supreme_patriarch	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_dlc25_anc_enchanted_item_amulet_of_refraction	wh3_dlc25_effet_ability_enable_redirecting_aura	character_to_character_own	1.0000
wh3_dlc25_anc_enchanted_item_amulet_of_refraction	wh3_main_effect_battle_barrier_health_add	character_to_character_own	250.0000
wh3_dlc25_anc_enchanted_item_epidemius_hourglass	wh3_dlc25_effect_ability_enable_sands_of_sickness	character_to_character_own	1.0000
wh3_dlc25_anc_enchanted_item_epidemius_hourglass	wh3_main_effect_upkeep_nur_all	general_to_force_own	-5.0000
wh3_dlc25_anc_enchanted_item_epidemius_hourglass	wh3_main_faction_political_diplomacy_mod_daemons	character_to_faction_unseen	15.0000
wh3_dlc25_anc_enchanted_item_epidemius_hourglass	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-2.0000
wh3_dlc25_anc_enchanted_item_epidemius_hourglass	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	10.0000
wh3_dlc25_anc_enchanted_item_heart_of_malevolence	wh2_dlc16_effect_ability_enable_muster_of_malevolents	character_to_character_own	1.0000
wh3_dlc25_anc_enchanted_item_heart_of_malevolence	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_dlc25_anc_enchanted_item_heart_of_malevolence	wh_main_effect_character_stat_missile_resistance	character_to_character_own	15.0000
wh3_dlc25_anc_enchanted_item_ominous_powder	wh3_dlc25_effect_ability_enable_ominous_powder	character_to_character_own	1.0000
wh3_dlc25_anc_enchanted_item_ominous_powder	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc25_anc_enchanted_item_ominous_powder	wh_main_effect_character_stat_missile_damage	character_to_character_own	20.0000
wh3_dlc25_anc_enchanted_item_stormlance	wh3_dlc25_effect_ability_enable_stormlance	character_to_character_own	1.0000
wh3_dlc25_anc_enchanted_item_stormlance	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc25_anc_enchanted_item_stormlance	wh_main_effect_force_stat_charge_bonus_pct	agent_to_parent_army_own	10.0000
wh3_dlc25_anc_enchanted_item_the_eyes_of_grungni	wh3_dlc25_effect_ability_enable_the_eyes_of_grungni	character_to_character_own	1.0000
wh3_dlc25_anc_enchanted_item_the_eyes_of_grungni	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	10.0000
wh3_dlc25_anc_enchanted_item_the_eyes_of_grungni	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	15.0000
wh3_dlc25_anc_enchanted_item_the_eyes_of_grungni	wh_main_effect_force_army_campaign_ambush_defence_success_chance	character_to_force_own_alt_text	15.0000
wh3_dlc25_anc_enchanted_item_the_gold_standard	wh3_dlc25_effect_ability_enable_the_gold_standard	character_to_character_own	1.0000
wh3_dlc25_anc_item_necrotic_phylactery	wh3_dlc25_effect_ability_enable_necrotic_phylactery	character_to_character_own	1.0000
wh3_dlc25_anc_rune_personal_rune_of_thungni	wh3_dlc23_effect_passive_ability_enable_rune_of_thungni	character_to_character_own	1.0000
wh3_dlc25_anc_rune_personal_rune_of_thungni	wh_main_effect_character_stat_physical_resistance	character_to_character_own	20.0000
wh3_dlc25_anc_talisman_astrolobe_of_tomorrows_moon	wh2_main_effect_ability_wom_cost_comet_of_casandora	character_to_character_own	-3.0000
wh3_dlc25_anc_talisman_astrolobe_of_tomorrows_moon	wh2_main_effect_ability_wom_cost_comet_of_casandora_upgraded	character_to_character_own	-6.0000
wh3_dlc25_anc_talisman_astrolobe_of_tomorrows_moon	wh_main_effect_force_army_campaign_ambush_defence_success_chance	agent_to_parent_army_own	50.0000
wh3_dlc25_anc_talisman_baleflame_amulet	wh3_dlc25_effect_ability_enable_baleflame_amulet	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_baleflame_amulet	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-3.0000
wh3_dlc25_anc_talisman_baleflame_amulet	wh_main_effect_character_stat_magic_resistance	character_to_character_own	10.0000
wh3_dlc25_anc_talisman_baleflame_amulet	wh_main_effect_force_army_campaign_attrition_all_immunity	agent_to_parent_army_own	1.0000
wh3_dlc25_anc_talisman_crimson_gemstone	wh2_dlc11_effect_ability_enable_dark_protection	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_crimson_gemstone	wh3_dlc23_effect_ability_enable_the_hunger	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_crimson_gemstone	wh_main_effect_character_stat_weapon_strength	character_to_character_own	25.0000
wh3_dlc25_anc_talisman_cursed_yhetee_jawbone	wh3_dlc23_effect_character_stat_explosive_damage	character_to_character_own	20.0000
wh3_dlc25_anc_talisman_cursed_yhetee_jawbone	wh3_dlc25_effect_force_stat_missile_strength_nur_all	agent_to_parent_army_own	15.0000
wh3_dlc25_anc_talisman_deaths_timekeeper	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_deaths_timekeeper	wh3_dlc25_effect_ability_enable_deaths_timekeeper	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_deaths_timekeeper	wh3_main_effect_winds_of_magic_character	character_to_force_own_unseen	3.0000
wh3_dlc25_anc_talisman_enhanced_scope	wh3_dlc24_effect_ability_enable_spot_units_hiding_in_forest	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_enhanced_scope	wh3_dlc24_effect_ability_enable_spot_units_hiding_in_forest_hidden	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_enhanced_scope	wh_main_effect_character_stat_range	character_to_character_own	10.0000
wh3_dlc25_anc_talisman_enhanced_scope	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	15.0000
wh3_dlc25_anc_talisman_hourglass_of_the_shyish_sands	wh2_main_effect_ability_wom_cost_spirit_leech	character_to_character_own	-2.0000
wh3_dlc25_anc_talisman_hourglass_of_the_shyish_sands	wh2_main_effect_ability_wom_cost_spirit_leech_upgraded	character_to_character_own	-4.0000
wh3_dlc25_anc_talisman_hourglass_of_the_shyish_sands	wh3_dlc25_effect_ability_enable_last_rites	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_icon_of_decay	wh3_dlc25_effect_ability_enable_wasting_sickness	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_icon_of_decay	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	15.0000
wh3_dlc25_anc_talisman_reeking_talisman	wh2_dlc17_effect_ability_enable_savage_dominion_bound	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_reeking_talisman	wh_main_effect_force_stat_magic_resistance	character_to_force_own	10.0000
wh3_dlc25_anc_talisman_sigil_of_madness	wh3_main_effect_wom_costs_overcast_percentage	character_to_character_own	-25.0000
wh3_dlc25_anc_talisman_sigil_of_madness	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_sigil_of_madness	wh_main_effect_attribute_enable_causes_terror	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_unkind_taint	wh2_dlc16_effect_ability_enable_bound_death_frenzy	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_unkind_taint	wh3_dlc25_nur_chieftain_ancillary_force_stat_frostbite_attacks	character_to_force_own	1.0000
wh3_dlc25_anc_talisman_virulent_boon	wh3_dlc25_effect_ability_enable_aura_of_madness	character_to_character_own	1.0000
wh3_dlc25_anc_talisman_virulent_boon	wh3_dlc25_nur_ability_enable_witness_me	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_axes_of_kadrin	wh3_dlc25_effect_ability_enable_axes_of_kadrin	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_axes_of_kadrin	wh_main_effect_character_stat_ap_damage	character_to_character_own	50.0000
wh3_dlc25_anc_weapon_axes_of_kadrin	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	15.0000
wh3_dlc25_anc_weapon_axes_of_kadrin	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_dlc25_anc_weapon_epidemius_sword	wh3_main_effect_corruption_nurgle_characters	character_to_any_province	2.0000
wh3_dlc25_anc_weapon_epidemius_sword	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	15.0000
wh3_dlc25_anc_weapon_epidemius_sword	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh3_dlc25_anc_weapon_epidemius_sword	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_dlc25_anc_weapon_experimental_explosive_caravan	wh3_dlc25_effect_ability_enable_experimental_explosive	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_experimental_explosive_caravan	wh3_dlc25_effect_force_stat_explosion_radius_mod	character_to_force_own	10.0000
wh3_dlc25_anc_weapon_experimental_explosive_caravan	wh3_dlc25_effect_force_stat_explosive_damage	character_to_force_own	10.0000
wh3_dlc25_anc_weapon_experimental_explosive	wh3_dlc25_effect_ability_enable_experimental_explosive	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_experimental_explosive	wh3_dlc25_effect_force_stat_explosion_radius_mod	character_to_force_own	10.0000
wh3_dlc25_anc_weapon_experimental_explosive	wh3_dlc25_effect_force_stat_explosive_damage	character_to_force_own	10.0000
wh3_dlc25_anc_weapon_glaive_gun	wh_main_effect_character_stat_ap_missile_damage	character_to_character_own	50.0000
wh3_dlc25_anc_weapon_glaive_gun	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	15.0000
wh3_dlc25_anc_weapon_glaive_gun	wh_main_effect_character_stat_range	character_to_character_own	10.0000
wh3_dlc25_anc_weapon_liarsbane	wh3_dlc25_effect_ability_enable_liarsbane	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_liarsbane	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	12.0000
wh3_dlc25_anc_weapon_liarsbane	wh_main_effect_public_order_characters	character_to_province_own	3.0000
wh3_dlc25_anc_weapon_makaissons_persuader	wh3_dlc25_effect_ability_enable_makaissons_persuader	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_makaissons_persuader	wh3_dlc25_effect_force_replenishment_rate_dwf_arty_warmachines	general_to_force_own	8.0000
wh3_dlc25_anc_weapon_makaissons_persuader	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_dlc25_anc_weapon_makaissons_persuader	wh_main_effect_character_stat_weapon_strength	character_to_character_own	20.0000
wh3_dlc25_anc_weapon_oaken_sickle_of_ghyran	wh2_main_effect_ability_wom_cost_regrowth	character_to_character_own	-3.0000
wh3_dlc25_anc_weapon_oaken_sickle_of_ghyran	wh2_main_effect_ability_wom_cost_regrowth_upgraded	character_to_character_own	-6.0000
wh3_dlc25_anc_weapon_oaken_sickle_of_ghyran	wh3_dlc20_effect_healing_cap_modifier	character_to_force_own_alt_text	20.0000
wh3_dlc25_anc_weapon_sword_of_filth	wh3_dlc25_effect_ability_enable_the_sword_of_filth	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_sword_of_filth	wh3_main_effect_corruption_nurgle_characters	character_to_any_province	3.0000
wh3_dlc25_anc_weapon_sword_of_filth	wh_main_effect_character_stat_ap_damage	character_to_character_own	20.0000
wh3_dlc25_anc_weapon_sword_of_filth	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_sword_of_filth	wh_main_effect_character_stat_melee_attack	character_to_character_own	6.0000
wh3_dlc25_anc_weapon_the_black_cleaver	wh3_dlc20_effect_attribute_immune_to_contact_stat_effects	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_the_black_cleaver	wh3_dlc25_effect_ability_enable_the_black_cleaver	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_the_black_cleaver	wh3_main_effect_corruption_nurgle_characters	character_to_any_province	6.0000
wh3_dlc25_anc_weapon_the_black_cleaver	wh_main_effect_character_stat_ap_damage	character_to_character_own	40.0000
wh3_dlc25_anc_weapon_the_black_cleaver	wh_main_effect_character_stat_melee_attack	character_to_character_own	20.0000
wh3_dlc25_anc_weapon_the_father_of_blades	wh3_dlc25_effect_ability_enable_the_father_of_blades	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_the_pale_scythe	wh3_dlc25_effect_ability_enable_the_pale_scythe	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_the_pale_scythe	wh3_main_effect_ability_wom_cost_pct_death_spells	character_to_character_own	-10.0000
wh3_dlc25_anc_weapon_the_pale_scythe	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_dlc25_anc_weapon_the_pale_scythe	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_dlc25_anc_weapon_the_pale_scythe	wh_main_effect_character_stat_miscast	character_to_character_own	-20.0000
wh3_dlc25_anc_weapon_torched_staff_of_wrath	wh2_main_effect_ability_wom_cost_cascading_fire_cloak	character_to_character_own	-2.0000
wh3_dlc25_anc_weapon_torched_staff_of_wrath	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_torched_staff_of_wrath	wh3_dlc25_effect_contact_phase_burnt_character	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_torched_staff_of_wrath	wh_main_effect_ability_cooldown_cascading_fire_cloak	character_to_character_own	-25.0000
wh3_dlc25_anc_weapon_transmuted_blade	wh2_main_effect_ability_wom_cost_transmutation_of_lead	character_to_character_own	-2.0000
wh3_dlc25_anc_weapon_transmuted_blade	wh2_main_effect_ability_wom_cost_transmutation_of_lead_upgraded	character_to_character_own	-4.0000
wh3_dlc25_anc_weapon_transmuted_blade	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc25_anc_weapon_transmuted_blade	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_dlc26_anc_cloak_of_skulls	wh3_dlc26_effect_ability_enable_cloak_of_skulls_custom_battle	character_to_character_own	1.0000
wh3_dlc26_anc_enchanted_item_bugmans_xxxxxx	wh3_dlc26_effect_ability_enable_bugmans_xxxxxx	character_to_character_own	1.0000
wh3_dlc26_anc_enchanted_item_bugmans_xxxxxx	wh_main_effect_force_all_campaign_replenishment_rate	character_to_force_own	5.0000
wh3_dlc26_anc_enchanted_item_bugmans_xxxxxx	wh_main_effect_force_stat_leadership	character_to_force_own	5.0000
wh3_dlc26_anc_enchanted_item_bugmans_xxxxxx	wh_main_effect_force_stat_vigour_loss_reduction	character_to_force_own	-15.0000
wh3_dlc26_anc_enchanted_item_sting_of_snagla	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	character_to_character_own	10.0000
wh3_dlc26_anc_enchanted_item_sting_of_snagla	wh3_dlc26_effect_ability_enable_sting_of_snagla	character_to_character_own	1.0000
wh3_dlc26_anc_enchanted_item_sting_of_snagla	wh_main_effect_agent_defence_wound_chance_mod	character_to_character_own	20.0000
wh3_dlc26_anc_enchanted_item_sting_of_snagla	wh_main_effect_force_army_campaign_ambush_attack_success_chance	agent_to_parent_army_own	10.0000
wh3_dlc26_anc_talisman_brass_collar_of_khorne	wh3_dlc26_effect_ability_enable_brass_collar_of_khorne	character_to_character_own	1.0000
wh3_dlc26_anc_talisman_brass_collar_of_khorne	wh_main_effect_character_stat_armour	character_to_character_own	15.0000
wh3_dlc26_anc_talisman_brass_collar_of_khorne	wh_main_effect_force_stat_magic_resistance	character_to_force_own_alt_text	10.0000
wh3_dlc26_anc_talisman_brass_collar_of_khorne	wh_main_effect_force_stat_missile_resistance	character_to_force_own_alt_text	10.0000
wh3_dlc26_anc_weapon_bloodstorm_blades	wh3_dlc26_effect_ability_enable_bloodstorm_blades	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_bloodstorm_blades	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	15.0000
wh3_dlc26_anc_weapon_bloodstorm_blades	wh_main_effect_character_stat_missile_block	character_to_character_own	35.0000
wh3_dlc26_anc_weapon_bloodstorm_blades	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_dlc26_anc_weapon_destroyer_of_khorne	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_destroyer_of_khorne	wh3_dlc26_effect_ability_enable_destroyer_of_khorne	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_destroyer_of_khorne	wh3_main_effect_kho_post_battle_skull_income	general_to_force_own	10.0000
wh3_dlc26_anc_weapon_destroyer_of_khorne	wh_main_effect_character_stat_ap_damage	character_to_character_own	40.0000
wh3_dlc26_anc_weapon_destroyer_of_khorne	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_dlc26_anc_weapon_fangspike	wh3_dlc26_effect_ability_enable_fangspike	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_fangspike	wh_main_effect_attribute_enable_stalk	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_fangspike	wh_main_effect_character_stat_ap_damage	character_to_character_own	30.0000
wh3_dlc26_anc_weapon_fangspike	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_dlc26_anc_weapon_great_gutgouger	wh3_dlc26_effect_ability_enable_great_gutgouger	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_great_gutgouger	wh_main_effect_character_stat_ap_damage	character_to_character_own	30.0000
wh3_dlc26_anc_weapon_great_gutgouger	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	15.0000
wh3_dlc26_anc_weapon_great_gutgouger	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_morglor_the_mangler	wh3_dlc26_effect_ability_enable_morglor_the_mangler	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_morglor_the_mangler	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_morglor_the_mangler	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_morglor_the_mangler	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_dlc26_anc_weapon_the_slayer_sword	wh3_dlc26_effect_ability_enable_the_slayer_sword	character_to_character_own	1.0000
wh3_dlc26_anc_weapon_the_slayer_sword	wh3_main_effect_kho_post_battle_skull_income	general_to_force_own	15.0000
wh3_dlc26_anc_weapon_the_slayer_sword	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh3_dlc26_anc_weapon_the_slayer_sword	wh_main_effect_character_stat_weapon_strength	character_to_character_own	15.0000
wh3_dlc26_golgfag_contract_anc_arcane_item_lucky_shrunken_head	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_arcane_item_lucky_shrunken_head	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_arcane_item_sacrament_of_the_lady	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_unseen	10.0000
wh3_dlc26_golgfag_contract_anc_armour_armour_of_eternity	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_armour_armour_of_eternity	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_armour_armour_of_eternity	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_armour_armour_of_eternity	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_armour_armour_of_gork	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_armour_armour_of_gork	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	20.0000
wh3_dlc26_golgfag_contract_anc_armour_armour_of_gork	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_armour_armour_of_gork	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_armour_basic	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_armour_blackshard_armour	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_armour_blackshard_armour	wh_main_effect_character_stat_fire_resistance	character_to_character_own	20.0000
wh3_dlc26_golgfag_contract_anc_armour_blackshard_armour	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_armour_cloak_of_hag_graef	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_armour_gilded_cuirass	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_armour_gilded_cuirass	wh_main_effect_character_stat_armour	character_to_character_own	8.0000
wh3_dlc26_golgfag_contract_anc_armour_gilded_cuirass	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_dlc26_golgfag_contract_anc_armour_hide_of_the_cold_ones	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_armour_hide_of_the_cold_ones	wh_main_effect_attribute_enable_causes_terror	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_armour_hide_of_the_cold_ones	wh_main_effect_character_stat_armour	character_to_character_own	3.0000
wh3_dlc26_golgfag_contract_anc_armour_hide_of_the_cold_ones	wh_main_effect_character_stat_leadership	character_to_character_own	-8.0000
wh3_dlc26_golgfag_contract_anc_armour_hide_of_the_cold_ones	wh_main_effect_character_stat_missile_resistance	character_to_character_own	9.0000
wh3_dlc26_golgfag_contract_anc_armour_nightshroud	wh_main_effect_character_stat_armour	character_to_character_own	3.0000
wh3_dlc26_golgfag_contract_anc_armour_nightshroud	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_armour_seadragon_buckler	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_armour_seadragon_buckler	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_armour_the_helm_of_the_hunt	wh_main_effect_character_stat_armour	character_to_character_own	8.0000
wh3_dlc26_golgfag_contract_anc_armour_the_helm_of_the_hunt	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	15.0000
wh3_dlc26_golgfag_contract_anc_armour_the_helm_of_the_hunt	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_armour_troll_slayers_hide	wh_main_effect_character_stat_armour	character_to_character_own	7.0000
wh3_dlc26_golgfag_contract_anc_armour_troll_slayers_hide	wh_main_effect_character_stat_magic_resistance	character_to_character_own	15.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_alchemists_elixir_of_iron_skin	wh3_main_effect_ability_enable_alchemists_elixir_of_iron_skin	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_black_buckthorns_treasure_map	wh_main_effect_agent_movement_range_mod	character_to_character_own	20.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_black_buckthorns_treasure_map	wh_main_effect_attribute_enable_vanguard_deployment	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_cleansing_water	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	25.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_cleansing_water	wh_main_effect_force_all_campaign_replenishment_rate	character_to_force_own	3.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_cleansing_water	wh_main_effect_force_army_campaign_attrition_all_resistance	character_to_force_own	-10.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_cloak_of_beards	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_cloak_of_beards	wh_main_effect_attribute_enable_causes_terror	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_cloak_of_beards	wh_main_effect_character_stat_leadership_vs_dwarfs	character_to_character_own	4.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_cloak_of_the_dunes	wh2_dlc09_effect_ability_enable_cloak_of_the_dunes	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_cloak_of_the_dunes	wh2_dlc09_effect_force_army_campaign_attrition_desert_immunity	character_to_force_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_cloak_of_the_dunes	wh2_main_effect_character_stat_melee_attack_in_desert	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_daemon_flask_of_ashak	wh3_dlc23_item_ability_enable_daemon_flask_of_ashak	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_daemon_flask_of_ashak	wh_main_effect_character_stat_miscast	character_to_character_own	-5.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_elixir_of_might	wh2_dlc09_effect_ability_enable_elixir_of_might	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_hieratic_jar	wh2_dlc09_effect_ability_enable_hieratic_jar	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_holy_icon	wh_main_effect_character_stat_magic_resistance	character_to_character_own	16.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_manticore_horn	wh_main_effect_character_stat_aura_leadership_effect	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_manticore_horn	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_manticore_horn	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_rod_of_flaming_death	wh_main_effect_ability_enable_bound_fireball	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_rod_of_flaming_death	wh_main_effect_character_stat_fire_resistance	character_to_character_own	15.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_talisman_of_loec	wh2_main_effect_ability_enable_talisman_of_loec	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_the_cloak_of_feathers	wh_main_effect_character_stat_magic_resistance	character_to_character_own	20.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_the_horn_of_kygor	wh2_main_effect_ability_enable_the_horn_of_kygor	character_to_character_own	1.0000
