key	generate	ui_image	prioritised	event_category	override_icon	is_large_incident	additional_sound_event	sepia_fade	use_revealing_text
wh2_main_dilemma_treasure_hunt_the_underworld_sea_3_a	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_the_underworld_sea_3_b	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_the_underworld_sea_4_a	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_the_underworld_sea_4_b	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy_1_a	false	wh2_treasure_hunt	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy_2_a	false	wh2_treasure_hunt	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy_2_b	false	wh2_treasure_hunt	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy_3_a	false	wh2_treasure_hunt	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy_4_a	false	wh2_treasure_hunt	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy_4_b	false	wh2_treasure_hunt	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_survivor_1_a	false	wh2_treasure_hunt_2	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a	false	wh2_treasure_hunt_2	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a_spy	false	wh2_treasure_hunt_2	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_survivor_2_b	false	wh2_treasure_hunt_2	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_survivor_3_a	false	wh2_treasure_hunt_2	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_survivor_3_b	false	wh2_treasure_hunt_2	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_survivor_4_a	false	wh2_treasure_hunt_2	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_survivor_4_b	false	wh2_treasure_hunt_2	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_vault_1_b	false	wh2_treasure_hunt_3	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_vault_2_a	false	wh2_treasure_hunt_3	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_vault_2_b	false	wh2_treasure_hunt_3	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_vault_3_a	false	wh2_treasure_hunt_3	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_vault_3_b	false	wh2_treasure_hunt_3	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_vault_4_a	false	wh2_treasure_hunt_3	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_trapped_vault_4_b	false	wh2_treasure_hunt_3	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_undead_1_a	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_undead_2_a	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_undead_2_b	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_undead_3_a	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_undead_3_b	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_undead_4_a	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_dilemma_treasure_hunt_undead_4_b	false	wh2_treasure_hunt_4	false	Quest		false		1.0000	false
wh2_main_encounter_at_sea_campaign_1	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_1_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_1_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_2	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_2_nor	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_2_tmb	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_3	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_3_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_3_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_4	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_4_nor	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_campaign_4_tmb	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_1	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_1_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_1_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_2	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_2_nor	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_2_tmb	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_3	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_3_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_3_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_4	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_4_nor	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_4_tmb	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_5	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_5_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_encounter_at_sea_combat_5_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_all_agent_action_chance_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_all_agent_action_cost_down	true	faction	false	Event		false		1.0000	false
wh2_main_incident_all_campaign_movement_down_replenish_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_all_campaign_movement_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_all_character_exp_greatly_up_character_wound	true	generic	false	Event		false		1.0000	false
wh2_main_incident_all_character_exp_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_all_construction_cost_down	true	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_all_construction_cost_up	true	civilisation_down	false	Setback		false		1.0000	false
wh2_main_incident_all_damage_building	true	settlement_lost	false	Setback		false		1.0000	false
wh2_main_incident_all_gdp_down	false	settlement_lost	false	Event		false		1.0000	false
wh2_main_incident_all_gdp_up	true	funeral	false	Event		false		1.0000	false
wh2_main_incident_all_growth_down	true	civilisation_down	false	Event		false		1.0000	false
wh2_main_incident_all_growth_up	true	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_all_growth_up_greatly_gdp_down	true	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_all_melee_attack_up	true	land_victory	false	Event		false		1.0000	false
wh2_main_incident_all_melee_defense_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_all_morale_down	true	army_morale_down	false	Event		false		1.0000	false
wh2_main_incident_all_morale_up	true	land_victory	false	Event		false		1.0000	false
wh2_main_incident_all_public_order_down	true	civilisation_down	false	Setback		false		1.0000	false
wh2_main_incident_all_public_order_down_greatly_recruitment_cost_down_greatly	true	civilisation_down	false	Setback		false		1.0000	false
wh2_main_incident_all_public_order_up	true	celebration	false	Event		false		1.0000	false
wh2_main_incident_all_ranged_weapon_damage_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_all_recruitment_cost_up_unit_exp_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_all_replenish_rate_down_recruitment_cost_down	false	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_all_wom_down	true	army_morale_down	false	Event		false		1.0000	false
wh2_main_incident_all_wom_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_all_wom_up_greatly_miscast_rate_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_def_agent_spy	true	celebration	false	Event		false		1.0000	false
wh2_main_incident_def_agent_wizard	true	diplomacy	false	Event		false		1.0000	false
wh2_main_incident_def_army_morale_down_recruitment_cost_up	true	army_morale_down	false	Event		false		1.0000	false
wh2_main_incident_def_army_morale_up_public_oder_increses	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_def_building_cost_down	true	celebration	false	Event		false		1.0000	false
wh2_main_incident_def_chaos_corruption_up	true	diplomacy	false	Event		false		1.0000	false
wh2_main_incident_def_cold_one_melee_attack_up	true	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_def_damage_building_slave_down	true	settlement_lost	false	Event		false		1.0000	false
wh2_main_incident_def_death_hag_witch_elves_recruitment_cost_down_exp_up	true	faction	false	Event		false		1.0000	false
wh2_main_incident_def_growth_down	true	funeral	false	Event		false		1.0000	false
wh2_main_incident_def_morale_up_melee_attack_up_against_hef	true	politics	false	Event		false		1.0000	false
wh2_main_incident_def_public_order_down	true	politics	false	Event		false		1.0000	false
wh2_main_incident_def_raid_sack_income_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_def_replenish_rate_up_campaign_movement_up	true	generic	false	Event		false		1.0000	false
wh2_main_incident_def_research_rate_up	true	messenger	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_1_a	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_1_a_nor	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_1_a_tmb	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_1_b	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_1_b_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_1_b_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_1_c	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_1_c_nor	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_1_c_tmb	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_2_a	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_2_a_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_2_a_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_2_b	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_2_b_nor	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_2_b_tmb	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_2_c	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_2_c_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_2_c_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_3_a	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_3_a_nor	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_3_a_tmb	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_3_b	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_3_b_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_3_b_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_3_c	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_3_c_nor	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_3_c_tmb	false	wh2_sea_encounters_2	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_4_a	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_4_a_nor	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_encounter_at_sea_4_a_tmb	false	wh2_sea_encounters_1	false	Event		false		1.0000	false
wh2_main_incident_hef_agent_champion	true	celebration	false	Event		false		1.0000	false
wh2_main_incident_hef_agent_wizard	true	generic	false	Event		false		1.0000	false
wh2_main_incident_hef_building_cost_down	true	messenger	false	Event		false		1.0000	false
wh2_main_incident_hef_campign_movement_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_hef_chaos_corruption_up	true	civilisation_down	false	Event		false		1.0000	false
wh2_main_incident_hef_damage_building	true	settlement_lost	false	Event		false		1.0000	false
wh2_main_incident_hef_growth_down	true	blockaded	false	Event		false		1.0000	false
wh2_main_incident_hef_morale_down_recruitment_cost_increase	true	politics	false	Event		false		1.0000	false
wh2_main_incident_hef_morale_up_melee_defense_up_against_def	true	generic	false	Event		false		1.0000	false
wh2_main_incident_hef_morale_up_public_order_up	true	land_victory	false	Event		false		1.0000	false
wh2_main_incident_hef_phoenix_recruitment_cost_down	true	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_hef_public_order_down	true	civilisation_down	false	Event		false		1.0000	false
wh2_main_incident_hef_ranged_unit_exp_up	true	generic	false	Event		false		1.0000	false
wh2_main_incident_hef_replenish_rate_up	true	messenger	false	Event		false		1.0000	false
wh2_main_incident_hef_research_rate_up	true	generic	false	Event		false		1.0000	false
wh2_main_incident_hef_trade_income_up	true	diplomacy	false	Event		false		1.0000	false
wh2_main_incident_intercontinental_diplomacy	false	diplomacy	false	Event		false		1.0000	false
wh2_main_incident_intrigue_any_negative_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_negative_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_negative_1c	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_negative_1d	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_negative_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_negative_2b	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_negative_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_negative_3b	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_positive_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_positive_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_positive_1c	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_positive_1d	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_positive_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_positive_2b	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_positive_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_any_positive_3b	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_negative_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_negative_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_negative_1c	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_negative_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_negative_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_positive_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_positive_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_positive_1c	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_positive_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_def_positive_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_emp_negative_1	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_emp_negative_2	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_emp_negative_3	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_emp_positive_1	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_emp_positive_2	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_emp_positive_3	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_negative_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_negative_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_negative_1c	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_negative_1d	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_negative_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_negative_2b	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_negative_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_negative_3b	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_positive_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_positive_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_positive_1c	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_positive_1d	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_positive_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_positive_2b	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_hef_positive_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_lzd_negative_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_lzd_negative_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_lzd_negative_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_lzd_negative_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_lzd_positive_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_lzd_positive_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_lzd_positive_1c	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_lzd_positive_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_lzd_positive_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_skv_negative_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_skv_negative_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_skv_negative_1c	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_skv_negative_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_skv_negative_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_skv_positive_1a	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_skv_positive_1b	false	court_intrigue_1	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_skv_positive_2a	false	court_intrigue_2	false	Diplomatic		false		1.0000	false
wh2_main_incident_intrigue_skv_positive_3a	false	court_intrigue_3	false	Diplomatic		false		1.0000	false
wh2_main_incident_lzd_agent_champion	true	generic	false	Event		false		1.0000	false
wh2_main_incident_lzd_agent_wizard	true	army_special_spawnings	false	Event		false		1.0000	false
wh2_main_incident_lzd_building_cost_down	true	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_lzd_chaos_corruption_up	true	messenger	false	Event		false		1.0000	false
wh2_main_incident_lzd_cold_one_recruitment_cost_down_campaign_movement_range_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_lzd_damage_building	true	army_morale_down	false	Event		false		1.0000	false
wh2_main_incident_lzd_growth_down	true	politics	false	Event		false		1.0000	false
wh2_main_incident_lzd_melee_infantry_melee_defense_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_lzd_monster_recruitment_cost_down	true	land_victory	false	Event		false		1.0000	false
wh2_main_incident_lzd_morale_down_recruitment_cost_up	true	politics	false	Event		false		1.0000	false
wh2_main_incident_lzd_morale_up_againt_chs_nors_bst_vmp	true	faction	false	Event		false		1.0000	false
wh2_main_incident_lzd_morale_up_public_order_up	true	celebration	false	Event		false		1.0000	false
wh2_main_incident_lzd_public_order_down	true	settlement_lost	false	Event		false		1.0000	false
wh2_main_incident_lzd_public_order_up_temple_guard_recruitment_cost_down	true	generic	false	Event		false		1.0000	false
wh2_main_incident_lzd_recruitment_cost_up_starting_exp_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_lzd_recruitment_morale_up_against_def_skv	true	celebration	false	Event		false		1.0000	false
wh2_main_incident_lzd_research_rate_up	true	diplomacy	false	Event		false		1.0000	false
wh2_main_incident_skv_agent_champion	true	messenger	false	Event		false		1.0000	false
wh2_main_incident_skv_agent_engineer	true	faction	false	Event		false		1.0000	false
wh2_main_incident_skv_building_cost_down	true	funeral	false	Event		false		1.0000	false
wh2_main_incident_skv_campaign_movement_range_increase	true	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_skv_damage_building	true	settlement_lost	false	Event		false		1.0000	false
wh2_main_incident_skv_growth_down	false	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_skv_melee_infantry_melee_attack_up_morale_up	true	army_morale_up	false	Event		false		1.0000	false
wh2_main_incident_skv_monster_unit_recruitment_cost_down_growth_down	true	funeral	false	Event		false		1.0000	false
wh2_main_incident_skv_morale_down_recruitment_cost_up	true	civilisation_down	false	Event		false		1.0000	false
wh2_main_incident_skv_morale_up_against_dwf	true	diplomacy	false	Event		false		1.0000	false
wh2_main_incident_skv_morale_up_public_order_up	true	celebration	false	Event		false		1.0000	false
wh2_main_incident_skv_public_order_down	true	funeral	false	Event		false		1.0000	false
wh2_main_incident_skv_raid_sacking_income_up	true	civilisation_up	false	Event		false		1.0000	false
wh2_main_incident_skv_replenish_up	true	celebration	false	Event		false		1.0000	false
wh2_main_incident_skv_research_rate_up	true	politics	false	Event		false		1.0000	false
wh2_main_incident_skv_siege_time_down	true	besieged	false	Event		false		1.0000	false
wh2_main_incident_skv_warp_unit_recruitment_cost_down	true	civilisation_up	false	Event		false		1.0000	false
wh2_pro08_incident_neu_unlocking	false	gotrek_felix	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_battle_harpies	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_battle_kharybdiss	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_battle_spiders	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_battle_squigs	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_beast_darklands_common	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_beast_darklands_rare	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_beast_market_common	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_beast_market_rare	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_lustria_common	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_lustria_rare	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_old_world_common	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_old_world_rare	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_sorceresses_common	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_dilemma_sorceresses_rare	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_quest_battle_reward	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_bears	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_cold_ones	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_harpies	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_hydra	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_ice_bears	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_manticore	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_sabretusks	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_spiders	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_squigs	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_stegadon	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_wolves	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_raid_wyvern	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_chaos_manticore	false	Beasts_captured_001	false	Event		false		1.0000	false
wh2_twa03_incident_rakarth_settlement_dark_elf_dragon	false	Beasts_captured_001	false	Event		false		1.0000	false
