faction	unit	name	variant	unit_card
	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons
	wh3_dlc20_chs_inf_chaos_marauders_msla	wh3_dlc20_chs_inf_chaos_marauders_msla	wh3_dlc20_chs_chaos_marauders_msla	wh3_dlc20_chs_inf_chaos_marauders_msla
	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges	wh3_dlc20_chs_marauders_msla_hellscourges	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges
	wh3_dlc20_chs_inf_chaos_marauders_mtze	wh3_dlc20_chs_inf_chaos_marauders_mtze	wh3_dlc20_chs_chaos_marauders_mtze	wh3_dlc20_chs_inf_chaos_marauders_mtze
	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears
	wh3_dlc20_chs_inf_chaos_warriors_mnur	wh3_dlc20_chs_inf_chaos_warriors_mnur	wh3_dlc20_chs_warriors_mnur_axes	wh3_dlc20_chs_inf_chaos_warriors_mnur
	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	wh3_dlc20_chs_warriors_mnur_greatweapons	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons
	wh3_dlc20_chs_inf_chaos_warriors_msla	wh3_dlc20_chs_inf_chaos_warriors_msla	wh3_dlc20_chs_warriors_msla_swords	wh3_dlc20_chs_inf_chaos_warriors_msla
	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges	wh3_dlc20_chs_warriors_msla_hellscourges	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges
	wh3_dlc20_chs_inf_chaos_warriors_mtze	wh3_dlc20_chs_inf_chaos_warriors_mtze	wh3_dlc20_chs_warriors_mtze_swords	wh3_dlc20_chs_inf_chaos_warriors_mtze
	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	wh3_dlc20_chs_warriors_mtze_halberds	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds
	wh3_dlc20_chs_inf_chosen_mkho	wh3_dlc20_chs_inf_chosen_mkho	wh3_dlc20_chs_inf_chosen_mkho	wh3_dlc20_chs_inf_chosen_mkho
	wh3_dlc20_chs_inf_chosen_mkho_dualweapons	wh3_dlc20_chs_inf_chosen_mkho_dualweapons	wh3_dlc20_chs_inf_chosen_mkho_dualweapons	wh3_dlc20_chs_inf_chosen_mkho_dualweapons
	wh3_dlc20_chs_inf_chosen_mnur	wh3_dlc20_chs_inf_chosen_mnur	wh3_dlc20_chs_inf_chosen_mnur	wh3_dlc20_chs_inf_chosen_mnur
	wh3_dlc20_chs_inf_chosen_mnur_greatweapons	wh3_dlc20_chs_inf_chosen_mnur_greatweapons	wh3_dlc20_chs_inf_chosen_mnur_greatweapons	wh3_dlc20_chs_inf_chosen_mnur_greatweapons
	wh3_dlc20_chs_inf_chosen_msla	wh3_dlc20_chs_inf_chosen_msla	wh3_dlc20_chs_inf_chosen_msla	wh3_dlc20_chs_inf_chosen_msla
	wh3_dlc20_chs_inf_chosen_msla_hellscourges	wh3_dlc20_chs_inf_chosen_msla_hellscourges	wh3_dlc20_chs_inf_chosen_msla_hellscourges	wh3_dlc20_chs_inf_chosen_msla_hellscourges
	wh3_dlc20_chs_inf_chosen_mtze	wh3_dlc20_chs_inf_chosen_mtze	wh3_dlc20_chs_inf_chosen_mtze	wh3_dlc20_chs_inf_chosen_mtze
	wh3_dlc20_chs_inf_chosen_mtze_halberds	wh3_dlc20_chs_inf_chosen_mtze_halberds	wh3_dlc20_chs_inf_chosen_mtze_halberds	wh3_dlc20_chs_inf_chosen_mtze_halberds
	wh3_dlc20_chs_inf_forsaken_mkho	wh3_dlc20_chs_inf_forsaken_mkho	wh3_dlc20_chs_inf_forsaken_mkho	wh3_dlc20_chs_inf_forsaken_mkho
	wh3_dlc20_chs_inf_forsaken_msla	wh3_dlc20_chs_inf_forsaken_msla	wh3_dlc20_chs_inf_forsaken_msla	wh3_dlc20_chs_inf_forsaken_msla
	wh3_dlc20_chs_mon_giant_mnur_ror	wh3_dlc20_chs_mon_giant_mnur_ror	wh3_dlc20_chs_mon_giant_mnur_ror	wh3_dlc20_chs_mon_giant_mnur_ror
	wh3_dlc20_chs_mon_warshrine	wh3_dlc20_chs_mon_warshrine	wh3_dlc20_chs_warshrine_shrinemaster	wh3_dlc20_chs_mon_warshrine
	wh3_dlc20_chs_mon_warshrine_mkho	wh3_dlc20_chs_mon_warshrine_mkho	wh3_dlc20_chs_warshrine_shrinemaster_mkho	wh3_dlc20_chs_mon_warshrine_mkho
	wh3_dlc20_chs_mon_warshrine_mnur	wh3_dlc20_chs_mon_warshrine_mnur	wh3_dlc20_chs_warshrine_shrinemaster_mnur	wh3_dlc20_chs_mon_warshrine_mnur
	wh3_dlc20_chs_mon_warshrine_msla	wh3_dlc20_chs_mon_warshrine_msla	wh3_dlc20_chs_warshrine_shrinemaster_msla	wh3_dlc20_chs_mon_warshrine_msla
	wh3_dlc20_chs_mon_warshrine_mtze	wh3_dlc20_chs_mon_warshrine_mtze	wh3_dlc20_chs_warshrine_shrinemaster_mtze	wh3_dlc20_chs_mon_warshrine_mtze
	wh3_dlc20_kho_cav_skullcrushers_mkho_ror	wh3_dlc20_kho_cav_skullcrushers_mkho_ror	wh3_dlc20_kho_cav_skullcrushers_mkho_ror	wh3_dlc20_kho_cav_skullcrushers_mkho_ror
	wh3_dlc20_kho_cha_cultist_mkho_warshrine	wh3_dlc20_kho_cha_cultist_mkho_warshrine	wh3_main_kho_cha_cultist	placeholder
	wh3_dlc20_kho_cha_valkia	wh3_dlc20_kho_cha_valkia	wh3_dlc20_kho_cha_valkia	placeholder
	wh3_dlc20_nur_cha_cultist_mnur_warshrine	wh3_dlc20_nur_cha_cultist_mnur_warshrine	wh3_dlc20_chs_cha_cultist_warshrine_mnur	placeholder
	wh3_dlc20_nur_cha_festus	wh3_dlc20_nur_cha_festus	wh3_dlc20_nur_cha_festus	placeholder
	wh3_dlc20_sla_cha_azazel	wh3_dlc20_sla_cha_azazel	wh3_dlc20_sla_cha_azazel	placeholder
	wh3_dlc20_tze_cha_cultist_mtze_warshrine	wh3_dlc20_tze_cha_cultist_mtze_warshrine	wh3_dlc20_chs_cha_cultist_warshrine_mtze	placeholder
	wh3_dlc20_tze_cha_vilitch	wh3_dlc20_tze_cha_vilitch	wh3_dlc20_tze_cha_vilitch	placeholder
	wh3_dlc23_chd_cav_bull_centaurs_axe	wh3_dlc23_chd_cav_bull_centaurs_axe	wh3_dlc23_chd_cav_bull_centaurs_axe	wh3_dlc23_chd_cav_bull_centaurs_axe
	wh3_dlc23_chd_cav_bull_centaurs_dual_axe	wh3_dlc23_chd_cav_bull_centaurs_dual_axe	wh3_dlc23_chd_cav_bull_centaurs_dual_axe	wh3_dlc23_chd_cav_bull_centaurs_dual_axe
	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror
	wh3_dlc23_chd_cav_bull_centaurs_greatweapons	wh3_dlc23_chd_cav_bull_centaurs_greatweapons	wh3_dlc23_chd_cav_bull_centaurs_greatweapons	wh3_dlc23_chd_cav_bull_centaurs_greatweapons
	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows
	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror
	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears
	wh3_dlc23_chd_cha_astragoth_ironhand	wh3_dlc23_chd_cha_astragoth_ironhand	wh3_dlc23_chd_cha_astragoth_ironhand	wh3_dlc23_chd_cha_astragoth_ironhand
	wh3_dlc23_chd_cha_bull_centaur_taurruk	wh3_dlc23_chd_cha_bull_centaur_taurruk	wh3_dlc23_chd_cha_bull_centaur_taurruk	placeholder
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	wh3_dlc23_chd_cha_daemonsmith_sorcerer	wh3_dlc23_chd_cha_daemonsmith_sorcerer
	wh3_dlc23_chd_cha_drazhoath_the_ashen	wh3_dlc23_chd_cha_drazhoath_the_ashen	wh3_dlc23_chd_cha_drazhoath_the_ashen	placeholder
	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	wh3_dlc23_chd_cha_drazhoath_the_ashen	wh3_dlc23_chd_cha_drazhoath_the_ashen	placeholder
	wh3_dlc23_chd_cha_gorduz_backstabber	wh3_dlc23_chd_cha_gorduz_backstabber	wh3_dlc23_chd_cha_gorduz_backstabber	wh3_dlc23_chd_cha_gorduz_backstabber
	wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf	wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf	wh3_dlc23_chd_cha_gorduz_backstabber	placeholder
	wh3_dlc23_chd_cha_infernal_castellan	wh3_dlc23_chd_cha_infernal_castellan	wh3_dlc23_chd_cha_infernal_castellan	wh3_dlc23_chd_cha_infernal_castellan
	wh3_dlc23_chd_cha_overseer	wh3_dlc23_chd_cha_overseer	wh3_dlc23_chd_cha_overseer	wh3_dlc23_chd_cha_overseer
	wh3_dlc23_chd_cha_overseer_great_taurus	wh3_dlc23_chd_cha_overseer	wh3_dlc23_chd_cha_overseer	wh3_dlc23_chd_cha_overseer
	wh3_dlc23_chd_cha_overseer_lammasu	wh3_dlc23_chd_cha_overseer	wh3_dlc23_chd_cha_overseer	wh3_dlc23_chd_cha_overseer
	wh3_dlc23_chd_cha_sorcerer_prophet_death	wh3_dlc23_chd_cha_sorcerer_prophet_death	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_death	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_death	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	wh3_dlc23_chd_cha_sorcerer_prophet_death	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_fire	wh3_dlc23_chd_cha_sorcerer_prophet_fire	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_fire	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_fire	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu	wh3_dlc23_chd_cha_sorcerer_prophet_fire	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_hashut	wh3_dlc23_chd_cha_sorcerer_prophet_hashut	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_hashut	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_hashut	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu	wh3_dlc23_chd_cha_sorcerer_prophet_hashut	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_metal	wh3_dlc23_chd_cha_sorcerer_prophet_metal	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_metal	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus	wh3_dlc23_chd_cha_sorcerer_prophet_metal	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu	wh3_dlc23_chd_cha_sorcerer_prophet_metal	wh3_dlc23_chd_cha_sorcerer_prophet	wh3_dlc23_chd_cha_sorcerer_prophet
	wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_chd_cha_zhatan_the_black	placeholder
	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus	wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_chd_cha_zhatan_the_black	placeholder
	wh3_dlc23_chd_cha_zhatan_the_black_lammasu	wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_chd_cha_zhatan_the_black	placeholder
	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses
	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror
	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_chd_inf_chaos_dwarf_warriors
	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons
	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror
	wh3_dlc23_chd_inf_goblin_labourers	wh3_dlc23_chd_inf_goblin_labourers	wh3_dlc23_chd_inf_goblin_labourers	wh3_dlc23_chd_inf_goblin_labourers
	wh3_dlc23_chd_inf_hobgoblin_archers	wh3_dlc23_chd_inf_hobgoblin_archers	wh3_dlc23_chd_inf_hobgoblin_archers	wh3_dlc23_chd_inf_hobgoblin_archers
	wh3_dlc23_chd_inf_hobgoblin_cutthroats	wh3_dlc23_chd_inf_hobgoblin_cutthroats	wh3_dlc23_chd_inf_hobgoblin_cutthroats	wh3_dlc23_chd_inf_hobgoblin_cutthroats
	wh3_dlc23_chd_inf_hobgoblin_cutthroats_summoned	wh3_dlc23_chd_inf_hobgoblin_cutthroats_summoned	wh3_dlc23_chd_inf_hobgoblin_cutthroats	wh3_dlc23_chd_inf_hobgoblin_cutthroats
	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits
	wh3_dlc23_chd_inf_infernal_guard	wh3_dlc23_chd_inf_infernal_guard	wh3_dlc23_chd_inf_infernal_guard	wh3_dlc23_chd_inf_infernal_guard
	wh3_dlc23_chd_inf_infernal_guard_fireglaives	wh3_dlc23_chd_inf_infernal_guard_fireglaives	wh3_dlc23_chd_inf_infernal_guard_fireglaives	wh3_dlc23_chd_inf_infernal_guard_fireglaives
	wh3_dlc23_chd_inf_infernal_guard_great_weapons	wh3_dlc23_chd_inf_infernal_guard_great_weapons	wh3_dlc23_chd_inf_infernal_guard_great_weapons	wh3_dlc23_chd_inf_infernal_guard_great_weapons
	wh3_dlc23_chd_inf_infernal_ironsworn	wh3_dlc23_chd_inf_infernal_ironsworn	wh3_dlc23_chd_inf_infernal_ironsworn	wh3_dlc23_chd_inf_infernal_ironsworn
	wh3_dlc23_chd_inf_infernal_ironsworn_ror	wh3_dlc23_chd_inf_infernal_ironsworn_ror	wh3_dlc23_chd_inf_infernal_ironsworn_ror	wh3_dlc23_chd_inf_infernal_ironsworn_ror
	wh3_dlc23_chd_inf_orc_labourers	wh3_dlc23_chd_inf_orc_labourers	wh3_dlc23_chd_inf_orc_labourers	wh3_dlc23_chd_inf_orc_labourers
	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_mon_bale_taurus
	wh3_dlc23_chd_mon_great_taurus	wh3_dlc23_chd_mon_great_taurus	wh3_dlc23_chd_mon_great_taurus	wh3_dlc23_chd_mon_great_taurus
	wh3_dlc23_chd_mon_kdaai_destroyer	wh3_dlc23_chd_mon_kdaai_destroyer	wh3_dlc23_chd_mon_kdaai_destroyer	wh3_dlc23_chd_mon_kdaai_destroyer
	wh3_dlc23_chd_mon_kdaai_fireborn	wh3_dlc23_chd_mon_kdaai_fireborn	wh3_dlc23_chd_mon_kdaai_fireborn	wh3_dlc23_chd_mon_kdaai_fireborn
	wh3_dlc23_chd_mon_kdaai_fireborn_summoned	wh3_dlc23_chd_mon_kdaai_fireborn_summoned	wh3_dlc23_chd_mon_kdaai_fireborn	wh3_dlc23_chd_mon_kdaai_fireborn
	wh3_dlc23_chd_mon_lammasu	wh3_dlc23_chd_mon_lammasu	wh3_dlc23_chd_mon_lammasu	wh3_dlc23_chd_mon_lammasu
	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	wh_chs_chaos_dwarf_artillery_crew	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher
	wh3_dlc23_chd_veh_dreadquake_mortar	wh3_dlc23_chd_veh_dreadquake_mortar	wh_chs_chaos_dwarf_artillery_crew	wh3_dlc23_chd_veh_dreadquake_mortar
	wh3_dlc23_chd_veh_iron_daemon	wh3_dlc23_chd_veh_iron_daemon	wh3_dlc23_chd_veh_iron_daemon_driver	wh3_dlc23_chd_veh_iron_daemon
	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	wh3_dlc23_chd_veh_iron_daemon_driver	wh3_dlc23_chd_veh_dreadquake_mortar
	wh3_dlc23_chd_veh_iron_daemon_3payload_qb	wh3_dlc23_chd_veh_iron_daemon_3payload_qb	wh3_dlc23_chd_veh_iron_daemon_driver	wh3_dlc23_chd_veh_iron_daemon
	wh3_dlc23_chd_veh_iron_daemon_ror	wh3_dlc23_chd_veh_iron_daemon_ror	wh3_dlc23_chd_inf_iron_daemon_dreadquake_boilerman_ror	wh3_dlc23_chd_veh_iron_daemon_ror
	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	wh3_dlc23_chd_inf_iron_daemon_dreadquake_boilerman_ror	wh3_dlc23_chd_veh_iron_daemon_ror
	wh3_dlc23_chd_veh_magma_cannon	wh3_dlc23_chd_veh_magma_cannon	wh_chs_chaos_dwarf_artillery_crew	wh3_dlc23_chd_veh_magma_cannon
	wh3_dlc23_chd_veh_skullcracker	wh3_dlc23_chd_veh_skullcracker	wh3_dlc23_chd_veh_iron_daemon_driver	wh3_dlc23_chd_veh_skullcracker
	wh3_dlc23_chd_veh_skullcracker_1dreadquake	wh3_dlc23_chd_veh_skullcracker_1dreadquake	wh3_dlc23_chd_veh_iron_daemon_driver	wh3_dlc23_chd_veh_dreadquake_mortar
	wh3_dlc23_neu_cha_ulrika	wh3_dlc23_neu_cha_ulrika	wh3_dlc23_neu_cha_ulrika	placeholder
	wh3_dlc23_neu_cha_ulrika_warhorse	wh3_dlc23_neu_cha_ulrika_warhorse	wh3_dlc23_neu_cha_ulrika_rider	placeholder
	wh3_main_chs_art_hellcannon_prologue	wh3_main_chs_art_hellcannon_dwarf_crew_prologue	wh_chs_chaos_dwarf_artillery_crew	wh_main_chs_hellcannon
	wh3_main_cth_art_fire_rain_rocket_battery_0	wh3_main_cth_art_fire_rain_rocket_battery_0	wh3_main_cth_artillery_crew	wh3_main_cth_art_fire_rain_rocket_battery_0
	wh3_main_cth_art_grand_cannon_0	wh3_main_cth_art_grand_cannon_0	wh3_main_cth_artillery_crew	wh3_main_cth_art_grand_cannon_0
	wh3_main_cth_cav_jade_lancers_0	wh3_main_cth_cav_jade_lancers_0	wh3_main_cth_cav_jade_lancers	wh3_main_cth_cav_jade_lancers_0
	wh3_main_cth_cav_jade_longma_riders_0	wh3_main_cth_cav_great_longma_riders_0	wh3_main_cth_cav_jade_longma_riders	wh3_main_cth_cav_great_longma_riders_0
	wh3_main_cth_cav_peasant_horsemen_0	wh3_main_cth_cav_peasant_horsemen_0	wh3_main_cth_cav_peasant_horsemen_0	wh3_main_cth_cav_peasant_horsemen_0
	wh3_main_cth_cha_alchemist_0	wh3_main_cth_cha_alchemist_0	wh3_main_cth_cha_alchemist	placeholder
	wh3_main_cth_cha_alchemist_1	wh3_main_cth_cha_alchemist_1	wh3_main_cth_cha_alchemist	placeholder
	wh3_main_cth_cha_astromancer_0	wh3_main_cth_cha_astromancer_0	wh3_main_cth_cha_astromancer	placeholder
	wh3_main_cth_cha_astromancer_1	wh3_main_cth_cha_astromancer_1	wh3_main_cth_cha_astromancer	placeholder
	wh3_main_cth_cha_astromancer_2	wh3_main_cth_cha_astromancer_2	wh3_main_cth_cha_astromancer	placeholder
	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	wh3_main_cth_cha_dragon_blooded_shugengan_lord	placeholder
	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	wh3_main_cth_cha_dragon_blooded_shugengan_lord	placeholder
	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	wh3_main_cth_cha_dragon_blooded_shugengan_lord	placeholder
