hint	key
USEFUL_ALWAYS	wh2_main_skill_ll_self_defense_nur
USELESS_ALWAYS	wh2_main_skill_lzd_army_buff_dinos
USELESS_ALWAYS	wh2_main_skill_lzd_army_buff_guardians
USELESS_ALWAYS	wh2_main_skill_lzd_army_buff_hunters
USELESS_ALWAYS	wh2_main_skill_lzd_army_buff_riders
USEFUL_ALWAYS	wh2_main_skill_lzd_disciplines_arcane_convergence
USEFUL_ALWAYS	wh2_main_skill_lzd_disciplines_becalming_cogitation
USEFUL_ALWAYS	wh2_main_skill_lzd_disciplines_focus_of_mysteries
USEFUL_ALWAYS	wh2_main_skill_lzd_disciplines_harrowing_scruteny
USEFUL_ALWAYS	wh2_main_skill_lzd_disciplines_higher_state_of_consciousness
USEFUL_ALWAYS	wh2_main_skill_lzd_disciplines_reservoir
USEFUL_ALWAYS	wh2_main_skill_lzd_disciplines_soul_of_stone
USEFUL_ALWAYS	wh2_main_skill_lzd_disciplines_transcendent_healing
USEFUL_ALWAYS	wh2_main_skill_lzd_disciplines_unfathomable_presence
USEFUL_ALWAYS	wh2_main_skill_lzd_generic_honoured_elder_hero
USEFUL_ALWAYS	wh2_main_skill_lzd_generic_honoured_elder_lord
USEFUL_ALWAYS	wh2_main_skill_lzd_generic_obey
USEFUL_ALWAYS	wh2_main_skill_lzd_kroq_gar_spawning_of_xhotl
USEFUL_ALWAYS	wh2_main_skill_lzd_kroq_gar_swiftness_of_itzl
USEFUL_ALWAYS	wh2_main_skill_lzd_lizardmen_agility
USEFUL_ALWAYS	wh2_main_skill_lzd_mazdamundi_ruination_of_cities
USEFUL_ALWAYS	wh2_main_skill_lzd_predatory_fighter
USEFUL_ALWAYS	wh2_main_skill_lzd_protection_of_the_old_ones
USEFUL_ALWAYS	wh2_main_skill_lzd_skink_chief_poison
USEFUL_ALWAYS	wh2_main_skill_lzd_skink_chief_stalk
USEFUL_ALWAYS	wh2_main_skill_lzd_skink_chief_vanguard
USEFUL_ALWAYS	wh2_main_skill_lzd_skink_priest_arcane_vassal
USEFUL_ALWAYS	wh2_main_skill_lzd_slann_forcefield
USEFUL_ALWAYS	wh2_main_skill_lzd_telekinesis
USEFUL_ALWAYS	wh2_main_skill_magic_beasts_flock_of_doom_lord
USEFUL_ALWAYS	wh2_main_skill_magic_dark_chillwind
USEFUL_ALWAYS	wh2_main_skill_magic_dark_flock_of_doom_teclis
USEFUL_ALWAYS	wh2_main_skill_magic_dark_flock_of_doom_teclis_dummy
USEFUL_ALWAYS	wh2_main_skill_magic_dark_lore_attribute
USEFUL_ALWAYS	wh2_main_skill_magic_dark_soul_stealer
USEFUL_ALWAYS	wh2_main_skill_magic_dark_soul_stealer_lord
USEFUL_ALWAYS	wh2_main_skill_magic_death_01_spirit_leech_loremaster
USEFUL_ALWAYS	wh2_main_skill_magic_heavens_01_harmonic_convergence_loremaster
USEFUL_ALWAYS	wh2_main_skill_magic_life_wizard_earth_blood_lord
USEFUL_ALWAYS	wh2_main_skill_magic_life_wizard_regrowth_lord
USEFUL_ALWAYS	wh2_main_skill_magic_life_wizard_shield_of_thorns_lord
USEFUL_ALWAYS	wh2_main_skill_magic_life_wizard_the_dwellers_below_lord
USEFUL_ALWAYS	wh2_main_skill_magic_shadow_mystifying_miasma_loremaster
USEFUL_ALWAYS	wh2_main_skill_magic_shadow_penumbral_pendulum_lord
USEFUL_ALWAYS	wh2_main_skill_magic_shadow_pit_of_shades_lord
USEFUL_ALWAYS	wh2_main_skill_magic_wild_devolve_lord
USEFUL_ALWAYS	wh2_main_skill_magic_wild_savage_dominion_lord
USEFUL_ALWAYS	wh2_main_skill_node_def_black_ark_unique_1
USEFUL_ALWAYS	wh2_main_skill_node_def_black_ark_unique_2
USEFUL_ALWAYS	wh2_main_skill_node_def_black_ark_unique_3
USELESS_ALWAYS	wh2_main_skill_skv_army_buff_artillery
USELESS_ALWAYS	wh2_main_skill_skv_army_buff_monsters
USEFUL_ALWAYS	wh2_main_skill_skv_army_buff_runners
USEFUL_ALWAYS	wh2_main_skill_skv_assassin_smoke_bomb
USEFUL_ALWAYS	wh2_main_skill_skv_aura_of_pestilence
USELESS_ALWAYS	wh2_main_skill_skv_campaign_corruptive
USEFUL_ALWAYS	wh2_main_skill_skv_combat_tail_weapon
USEFUL_ALWAYS	wh2_main_skill_skv_combat_warpstone_weapon
USEFUL_ALWAYS	wh2_main_skill_skv_generic_magic_ward
USEFUL_ALWAYS	wh2_main_skill_skv_generic_missile_ward
USEFUL_ALWAYS	wh2_main_skill_skv_generic_verminous_valour
USEFUL_ALWAYS	wh2_main_skill_skv_queek_unique_1
USEFUL_ALWAYS	wh2_main_skill_skv_queek_unique_2
USEFUL_ALWAYS	wh2_main_skill_skv_queek_unique_3
USEFUL_ALWAYS	wh2_main_skill_skv_queek_unique_melee_1
USEFUL_ALWAYS	wh2_main_skill_skv_queek_unique_melee_2
USEFUL_ALWAYS	wh2_main_skill_skv_queek_unique_melee_4
USEFUL_ALWAYS	wh2_main_skill_skv_skrolk_unique_campaign_3
USEFUL_ALWAYS	wh2_main_skill_skv_skrolk_unique_loathsome
USEFUL_ALWAYS	wh2_main_skill_skv_skrolk_unique_plague_lord
USEFUL_ALWAYS	wh2_main_skill_skv_trophy_heads_queek
USEFUL_ALWAYS	wh2_main_skill_skv_unique_expansion
USEFUL_ALWAYS	wh2_main_skill_skv_unique_voice_of_the_horned_rat
USEFUL_ALWAYS	wh2_main_skill_vmp_magic_vampires_10_wind_of_death_lord
USEFUL_ALWAYS	wh2_twa02_skill_wef_glade_captain_unique_1
USEFUL_ALWAYS	wh2_twa02_skill_wef_glade_captain_unique_2
USEFUL_ALWAYS	wh2_twa03_skill_def_rakarth_apex_predator
USEFUL_ALWAYS	wh2_twa03_skill_def_rakarth_beastslaver
USEFUL_ALWAYS	wh2_twa03_skill_def_rakarth_breeding_program
USEFUL_ALWAYS	wh2_twa03_skill_def_rakarth_carrion_crows
USEFUL_ALWAYS	wh2_twa03_skill_def_rakarth_free_range
USEFUL_ALWAYS	wh2_twa03_skill_def_rakarth_harpyclaw_bolts
USEFUL_ALWAYS	wh2_twa03_skill_def_rakarth_iron_glare
USEFUL_ALWAYS	wh2_twa03_skill_def_rakarth_pack_hunters
USEFUL_ALWAYS	wh2_twa03_skill_supreme_sorceress_unique_1
USELESS_ALWAYS	wh3_dlc20_skill_all_lord_campaign_premonition
USELESS_ALWAYS	wh3_dlc20_skill_chs_army_buff_warpfire
USEFUL_ALWAYS	wh3_dlc20_skill_chs_azazel_unique_drive_for_perfection
USEFUL_ALWAYS	wh3_dlc20_skill_chs_azazel_unique_ecstatic_adoration
USEFUL_ALWAYS	wh3_dlc20_skill_chs_azazel_unique_impeccable_taste
USEFUL_ALWAYS	wh3_dlc20_skill_chs_azazel_unique_paradise_found
USEFUL_ALWAYS	wh3_dlc20_skill_chs_azazel_unique_serpents_kiss
USEFUL_ALWAYS	wh3_dlc20_skill_chs_azazel_unique_unmatched_beauty
USEFUL_ALWAYS	wh3_dlc20_skill_chs_festus_unique_apple_a_day
USEFUL_ALWAYS	wh3_dlc20_skill_chs_festus_unique_bedside_manner
USEFUL_ALWAYS	wh3_dlc20_skill_chs_festus_unique_clinical_hygiene
USEFUL_ALWAYS	wh3_dlc20_skill_chs_festus_unique_doctors_orders
USEFUL_ALWAYS	wh3_dlc20_skill_chs_festus_unique_gardener_of_nurgle
USEFUL_ALWAYS	wh3_dlc20_skill_chs_festus_unique_sample_collection
USEFUL_ALWAYS	wh3_dlc20_skill_chs_lord_campaign_corruption_khorne
USEFUL_ALWAYS	wh3_dlc20_skill_chs_lord_campaign_corruption_nurgle
USEFUL_ALWAYS	wh3_dlc20_skill_chs_lord_campaign_corruption_slaanesh
USEFUL_ALWAYS	wh3_dlc20_skill_chs_lord_campaign_corruption_tzeentch
USEFUL_ALWAYS	wh3_dlc20_skill_chs_lord_campaign_corruption_undivided
USEFUL_ALWAYS	wh3_dlc20_skill_chs_lord_campaign_devoted_of_chaos
USEFUL_ALWAYS	wh3_dlc20_skill_chs_lord_generic_1
USEFUL_ALWAYS	wh3_dlc20_skill_chs_lord_generic_2
USEFUL_ALWAYS	wh3_dlc20_skill_chs_lord_generic_3
USEFUL_ALWAYS	wh3_dlc20_skill_chs_sorcerer_lord_generic_1
USEFUL_ALWAYS	wh3_dlc20_skill_chs_sorcerer_lord_generic_2
USEFUL_ALWAYS	wh3_dlc20_skill_chs_sorcerer_lord_generic_3
USEFUL_ALWAYS	wh3_dlc20_skill_chs_undivided_unique_1
USEFUL_ALWAYS	wh3_dlc20_skill_chs_undivided_unique_2
USEFUL_ALWAYS	wh3_dlc20_skill_chs_undivided_unique_3
USEFUL_ALWAYS	wh3_dlc20_skill_chs_valkia_unique_blood_raven
USEFUL_ALWAYS	wh3_dlc20_skill_chs_valkia_unique_bringer_of_glory
USEFUL_ALWAYS	wh3_dlc20_skill_chs_valkia_unique_queen_of_the_schwarzwulf
USEFUL_ALWAYS	wh3_dlc20_skill_chs_valkia_unique_rise_again
USEFUL_ALWAYS	wh3_dlc20_skill_chs_valkia_unique_scorn_the_coward
USEFUL_ALWAYS	wh3_dlc20_skill_chs_valkia_unique_sword_maiden_of_khorne
USEFUL_ALWAYS	wh3_dlc20_skill_chs_vilitch_unique_master_of_misrule
USEFUL_ALWAYS	wh3_dlc20_skill_chs_vilitch_unique_mindwipe
USEFUL_ALWAYS	wh3_dlc20_skill_chs_vilitch_unique_pawns_of_fortune
USEFUL_ALWAYS	wh3_dlc20_skill_chs_vilitch_unique_stack_the_deck
USEFUL_ALWAYS	wh3_dlc20_skill_chs_vilitch_unique_sword_and_sorcery
USEFUL_ALWAYS	wh3_dlc20_skill_chs_vilitch_unique_twist_of_fate
USEFUL_ALWAYS	wh3_dlc20_skill_shared_chs_cha_exalted_hero_strategist
USEFUL_ALWAYS	wh3_dlc23_skill_all_self_reforge
USEFUL_ALWAYS	wh3_dlc23_skill_chd_all_self_survivalist
USELESS_ALWAYS	wh3_dlc23_skill_chd_army_buff_labourer_hobgoblin_rank7
USELESS_ALWAYS	wh3_dlc23_skill_chd_army_buff_melee_labourer_hobgoblin
USEFUL_ALWAYS	wh3_dlc23_skill_chd_astragoth_architect_of_evil
USEFUL_ALWAYS	wh3_dlc23_skill_chd_astragoth_basalt_body
USEFUL_ALWAYS	wh3_dlc23_skill_chd_astragoth_dark_sacrifice
USEFUL_ALWAYS	wh3_dlc23_skill_chd_astragoth_petrifaction
USEFUL_ALWAYS	wh3_dlc23_skill_chd_astragoth_rightful_master
USEFUL_ALWAYS	wh3_dlc23_skill_chd_daemonsmith_careful_casting_death
USEFUL_ALWAYS	wh3_dlc23_skill_chd_daemonsmith_careful_casting_fire
USEFUL_ALWAYS	wh3_dlc23_skill_chd_daemonsmith_careful_casting_hashut
USEFUL_ALWAYS	wh3_dlc23_skill_chd_daemonsmith_careful_casting_metal
USEFUL_ALWAYS	wh3_dlc23_skill_chd_drazhoath_armour_of_ashes
USEFUL_ALWAYS	wh3_dlc23_skill_chd_drazhoath_ashen
USEFUL_ALWAYS	wh3_dlc23_skill_chd_drazhoath_greed_of_azgorh
USEFUL_ALWAYS	wh3_dlc23_skill_chd_drazhoath_master_of_hell
USEFUL_ALWAYS	wh3_dlc23_skill_chd_drazhoath_might_of_azgorh
USEFUL_ALWAYS	wh3_dlc23_skill_chd_drazhoath_towering_heights
USEFUL_ALWAYS	wh3_dlc23_skill_chd_drazhoath_warders
USEFUL_ALWAYS	wh3_dlc23_skill_chd_drazhoath_we_are_legion
USEFUL_ALWAYS	wh3_dlc23_skill_chd_headdress_of_zharr
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_astragoth_dummy_burning_wrath_cascading_fire_cloak
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_01_burning_wrath
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_01_burning_wrath_lord
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_02_dark_subjugation
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_02_dark_subjugation_lord
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_03_killing_fire
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_04_ash_storm
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_04_ash_storm_lord
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_05_curse_of_hashut
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_05_curse_of_hashut_lord
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_06_hell_hammer
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_06_hell_hammer_lord
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_07_flames_of_azgorh
USEFUL_ALWAYS	wh3_dlc23_skill_chd_magic_hashut_07_flames_of_azgorh_lord
USEFUL_ALWAYS	wh3_dlc23_skill_chd_overseer_harsh_master
USEFUL_ALWAYS	wh3_dlc23_skill_chd_sorcerer_prophet_careful_casting
USEFUL_ALWAYS	wh3_dlc23_skill_chd_sorcerer_prophet_flesh_sacrifice
USEFUL_ALWAYS	wh3_dlc23_skill_chd_sorcerer_prophet_thirsty_for_magic
USEFUL_ALWAYS	wh3_dlc23_skill_chd_sorcerer_prophet_voice_of_hashut
USEFUL_ALWAYS	wh3_dlc23_skill_chd_they_needs_stabbin
USEFUL_ALWAYS	wh3_dlc23_skill_chd_zhatan_brutality_of_zharr
USEFUL_ALWAYS	wh3_dlc23_skill_chd_zhatan_calculus_of_decimation
USEFUL_ALWAYS	wh3_dlc23_skill_chd_zhatan_crimson_fists
USEFUL_ALWAYS	wh3_dlc23_skill_chd_zhatan_eager_to_conquer
USEFUL_ALWAYS	wh3_dlc23_skill_chd_zhatan_laughing_killer
USEFUL_ALWAYS	wh3_dlc23_skill_chd_zhatan_master_of_armies
USEFUL_ALWAYS	wh3_dlc23_skill_chd_zhatan_the_black
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_battle_1_1
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_battle_1_2
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_battle_1_3
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_battle_1_4
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_battle_3_1
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_battle_3_2
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_battle_3_3
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_battle_3_4
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_unique_0
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_unique_1_1
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_unique_1_2
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_unique_1_3
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_unique_1_4
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_unique_2
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_unique_3
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_unique_missile_resist
USEFUL_ALWAYS	wh3_dlc23_skill_ksl_ulrika_unique_spell_resist
USEFUL_ALWAYS	wh3_dlc24_skill_ksl_druzhina_self_cursed_frontier
USEFUL_ALWAYS	wh3_dlc25_nur_epidemius_ability_regen
USEFUL_ALWAYS	wh3_dlc25_nur_epidemius_battle_ability_0
USEFUL_ALWAYS	wh3_dlc25_nur_epidemius_battle_ability_1
USEFUL_ALWAYS	wh3_dlc25_nur_epidemius_personal_0
USEFUL_ALWAYS	wh3_dlc25_nur_epidemius_personal_1
USEFUL_ALWAYS	wh3_dlc25_nur_epidemius_personal_2
USEFUL_ALWAYS	wh3_dlc25_nur_epidemius_personal_3
USEFUL_ALWAYS	wh3_dlc25_nur_epidemius_personal_4
USEFUL_ALWAYS	wh3_dlc25_nur_epidemius_personal_5
USEFUL_ALWAYS	wh3_dlc25_nur_kayzk_personal_0
USEFUL_ALWAYS	wh3_dlc25_nur_kayzk_personal_1
USEFUL_ALWAYS	wh3_dlc25_nur_kayzk_personal_2
USEFUL_ALWAYS	wh3_dlc25_nur_kayzk_personal_3
USEFUL_ALWAYS	wh3_dlc25_nur_kayzk_personal_4
USEFUL_ALWAYS	wh3_dlc25_nur_kayzk_personal_5
USEFUL_ALWAYS	wh3_dlc25_nur_tamurkhan_personal_0
USEFUL_ALWAYS	wh3_dlc25_nur_tamurkhan_personal_1
USEFUL_ALWAYS	wh3_dlc25_nur_tamurkhan_personal_2
USEFUL_ALWAYS	wh3_dlc25_nur_tamurkhan_personal_3
USEFUL_ALWAYS	wh3_dlc25_nur_tamurkhan_personal_4
USEFUL_ALWAYS	wh3_dlc25_nur_tamurkhan_personal_5
USEFUL_ALWAYS	wh3_dlc25_nur_tamurkhan_unique_1
USEFUL_ALWAYS	wh3_dlc25_nur_tamurkhan_unique_2
USEFUL_ALWAYS	wh3_dlc25_skill_emp_lord_general_special_1
USEFUL_ALWAYS	wh3_dlc25_skill_emp_lord_general_special_2
USEFUL_ALWAYS	wh3_dlc25_skill_emp_lord_general_special_3
USEFUL_ALWAYS	wh3_dlc25_skill_emp_lord_general_special_4
USEFUL_ALWAYS	wh3_dlc25_skill_emp_lord_general_special_5
USEFUL_ALWAYS	wh3_dlc25_skill_emp_lord_general_special_6
USEFUL_ALWAYS	wh3_dlc25_skill_emp_lord_general_special_7
USEFUL_ALWAYS	wh3_dlc25_skill_emp_lord_general_special_8
USELESS_ALWAYS	wh3_dlc25_skill_nemesis_crown_monster_lord
USELESS_ALWAYS	wh3_dlc25_skill_nemesis_crown_night_goblin_lord
USELESS_ALWAYS	wh3_dlc25_skill_nemesis_crown_spider_lord
USEFUL_ALWAYS	wh3_dlc25_skill_neu_felix_personal_2
USEFUL_ALWAYS	wh3_dlc25_skill_neu_felix_personal_3
USEFUL_ALWAYS	wh3_dlc25_skill_neu_felix_unique_1
USEFUL_ALWAYS	wh3_dlc25_skill_neu_felix_unique_2
USEFUL_ALWAYS	wh3_dlc25_skill_neu_felix_unique_3
USEFUL_ALWAYS	wh3_dlc25_skill_neu_felix_unique_4
USEFUL_ALWAYS	wh3_dlc25_skill_neu_felix_unique_5
USEFUL_ALWAYS	wh3_dlc25_skill_neu_gotrek_unique_1
USEFUL_ALWAYS	wh3_dlc25_skill_neu_gotrek_unique_2
USEFUL_ALWAYS	wh3_dlc25_skill_neu_gotrek_unique_3
USEFUL_ALWAYS	wh3_dlc25_skill_neu_gotrek_unique_4
USEFUL_ALWAYS	wh3_dlc25_skill_neu_gotrek_unique_5
USEFUL_ALWAYS	wh3_dlc25_skill_nur_kayzk_unique_corruption_attrition
USEFUL_ALWAYS	wh3_dlc25_skill_nur_kayzk_unique_relentless_vigour
USEFUL_ALWAYS	wh3_dlc26_skill_kho_arbaal_unique_1
USEFUL_ALWAYS	wh3_dlc26_skill_kho_arbaal_unique_2
USEFUL_ALWAYS	wh3_dlc26_skill_kho_arbaal_unique_3
USEFUL_ALWAYS	wh3_dlc26_skill_kho_arbaal_unique_4
USEFUL_ALWAYS	wh3_dlc26_skill_kho_arbaal_unique_6
USEFUL_ALWAYS	wh3_dlc26_skill_kho_arbaal_unique_7
USEFUL_ALWAYS	wh3_dlc26_skill_kho_bloodspeaker_personal_ardent_pilgrimage
USEFUL_ALWAYS	wh3_dlc26_skill_kho_bloodspeaker_personal_bountiful_pilgrimage
USEFUL_ALWAYS	wh3_dlc26_skill_kho_bloodspeaker_personal_daemonic_imprint
USEFUL_ALWAYS	wh3_dlc26_skill_kho_bloodspeaker_personal_dark_tutor
USEFUL_ALWAYS	wh3_dlc26_skill_kho_bloodspeaker_personal_gruesome_display
USEFUL_ALWAYS	wh3_dlc26_skill_kho_bloodspeaker_personal_lead_the_worthy
USEFUL_ALWAYS	wh3_dlc26_skill_kho_bloodspeaker_personal_meditation_for_kharnage
USEFUL_ALWAYS	wh3_dlc26_skill_kho_skulltaker_unique_0
USEFUL_ALWAYS	wh3_dlc26_skill_kho_skulltaker_unique_1
USEFUL_ALWAYS	wh3_dlc26_skill_kho_skulltaker_unique_2
USEFUL_ALWAYS	wh3_dlc26_skill_kho_skulltaker_unique_3
USEFUL_ALWAYS	wh3_dlc26_skill_kho_skulltaker_unique_4
USEFUL_ALWAYS	wh3_dlc26_skill_kho_skulltaker_unique_5
USEFUL_ALWAYS	wh3_dlc26_skill_kho_skulltaker_unique_6
USEFUL_ALWAYS	wh3_dlc26_skill_scyla_anfingrimm_unique_01
USEFUL_ALWAYS	wh3_dlc26_skill_scyla_anfingrimm_unique_02
USEFUL_ALWAYS	wh3_dlc26_skill_scyla_anfingrimm_unique_03
USEFUL_ALWAYS	wh3_dlc26_skill_scyla_anfingrimm_unique_04
USEFUL_ALWAYS	wh3_dlc26_skill_scyla_anfingrimm_unique_05
USEFUL_ALWAYS	wh3_dlc26_skill_scyla_anfingrimm_unique_06
USEFUL_ALWAYS	wh3_dlc26_skill_skarr_bloodwrath_unique_01
USEFUL_ALWAYS	wh3_dlc26_skill_skarr_bloodwrath_unique_02
USEFUL_ALWAYS	wh3_dlc26_skill_skarr_bloodwrath_unique_03
USEFUL_ALWAYS	wh3_dlc26_skill_skarr_bloodwrath_unique_04
USEFUL_ALWAYS	wh3_dlc26_skill_skarr_bloodwrath_unique_05
USEFUL_ALWAYS	wh3_dlc26_skill_skarr_bloodwrath_unique_06
USEFUL_ALWAYS	wh3_main_lord_abilities_the_dark_master
USEFUL_ALWAYS	wh3_main_pro_skill_ksl_unique_yuri_heroic_killing_blow_2
USEFUL_ALWAYS	wh3_main_skill_chs_lord_unique_belakor_0
USEFUL_ALWAYS	wh3_main_skill_chs_lord_unique_belakor_1
USEFUL_ALWAYS	wh3_main_skill_chs_lord_unique_belakor_2
USEFUL_ALWAYS	wh3_main_skill_chs_lord_unique_belakor_3
USEFUL_ALWAYS	wh3_main_skill_chs_lord_unique_belakor_4
USEFUL_ALWAYS	wh3_main_skill_chs_lord_unique_belakor_5
USEFUL_ALWAYS	wh3_main_skill_cth_caravan_master_smugglers_space
USELESS_ALWAYS	wh3_main_skill_cth_lord_army_buff_1_3
USELESS_ALWAYS	wh3_main_skill_cth_lord_army_buff_1_4
USELESS_ALWAYS	wh3_main_skill_cth_lord_army_buff_1_5
USELESS_ALWAYS	wh3_main_skill_cth_lord_army_buff_1_6
USEFUL_ALWAYS	wh3_main_skill_cth_lord_campaign_irrepressible
USEFUL_ALWAYS	wh3_main_skill_cth_magic_yang_01_dragons_breath
USEFUL_ALWAYS	wh3_main_skill_cth_magic_yang_01_dragons_breath_lord
USEFUL_ALWAYS	wh3_main_skill_cth_magic_yang_03_wall_of_wind_and_fire
USEFUL_ALWAYS	wh3_main_skill_cth_magic_yang_03_wall_of_wind_and_fire_lord
USEFUL_ALWAYS	wh3_main_skill_cth_magic_yang_08_constellation_of_the_dragon
USEFUL_ALWAYS	wh3_main_skill_cth_magic_yang_08_constellation_of_the_dragon_lord
USEFUL_ALWAYS	wh3_main_skill_cth_magic_yin_07_talons_of_night
USEFUL_ALWAYS	wh3_main_skill_cth_magic_yin_07_talons_of_night_lord
USEFUL_ALWAYS	wh3_main_skill_cth_miao_ying_armour
USEFUL_ALWAYS	wh3_main_skill_cth_miao_ying_dragon_attack
USEFUL_ALWAYS	wh3_main_skill_cth_miao_ying_ranged_unit_range
USEFUL_ALWAYS	wh3_main_skill_cth_miao_ying_ranged_unit_reload
USEFUL_ALWAYS	wh3_main_skill_cth_miao_ying_unique_01
USEFUL_ALWAYS	wh3_main_skill_cth_miao_ying_unique_04
USEFUL_ALWAYS	wh3_main_skill_cth_miao_ying_unique_05
USEFUL_ALWAYS	wh3_main_skill_cth_miao_ying_unique_06
USEFUL_ALWAYS	wh3_main_skill_cth_miao_ying_unique_07
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_armour
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_melee_attack_melee_units
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_unique_01
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_unique_04
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_unique_05
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_unique_06
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_unique_07
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_unique_08
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_warding_iron
USEFUL_ALWAYS	wh3_main_skill_cth_zhao_ming_weapon_strength_melee_units
USEFUL_ALWAYS	wh3_main_skill_dae_lord_campaign_undivided
USEFUL_ALWAYS	wh3_main_skill_dae_lord_campaign_unholy_resilience
USEFUL_ALWAYS	wh3_main_skill_kairos_magic_all_07_earthing
USEFUL_ALWAYS	wh3_main_skill_kho_all_self_brutal_charge
USELESS_ALWAYS	wh3_main_skill_kho_generic_hates_slaanesh
USEFUL_ALWAYS	wh3_main_skill_kho_locus_of_abjuration
USELESS_ALWAYS	wh3_main_skill_kho_locus_of_abjuration
USEFUL_ALWAYS	wh3_main_skill_kho_locus_of_fury
USEFUL_ALWAYS	wh3_main_skill_kho_locus_of_wrath
USELESS_ALWAYS	wh3_main_skill_kho_lord_army_buff_1_3
USELESS_ALWAYS	wh3_main_skill_kho_lord_army_buff_1_5
USELESS_ALWAYS	wh3_main_skill_kho_lord_army_buff_1_6
USELESS_ALWAYS	wh3_main_skill_kho_lord_campaign_corruption
USEFUL_ALWAYS	wh3_main_skill_kho_lord_campaign_replenish
USEFUL_ALWAYS	wh3_main_skill_kho_lord_campaign_ultimate
USEFUL_ALWAYS	wh3_main_skill_kho_lord_campaign_upkeep
USEFUL_ALWAYS	wh3_main_skill_kho_skarbrand_unique_0
USEFUL_ALWAYS	wh3_main_skill_kho_skarbrand_unique_1_1
USEFUL_ALWAYS	wh3_main_skill_kho_skarbrand_unique_1_2
USEFUL_ALWAYS	wh3_main_skill_kho_skarbrand_unique_1_3
USEFUL_ALWAYS	wh3_main_skill_kho_skarbrand_unique_1_4
USEFUL_ALWAYS	wh3_main_skill_kho_skarbrand_unique_2
USELESS_ALWAYS	wh3_main_skill_ksl_army_buff_heavy_cavalry
USELESS_ALWAYS	wh3_main_skill_ksl_army_buff_monsters
USELESS_ALWAYS	wh3_main_skill_ksl_army_buff_war_machines
USEFUL_ALWAYS	wh3_main_skill_ksl_boris_unique_01
USEFUL_ALWAYS	wh3_main_skill_ksl_boris_unique_02
USEFUL_ALWAYS	wh3_main_skill_ksl_boris_unique_03
USEFUL_ALWAYS	wh3_main_skill_ksl_boris_unique_04
USEFUL_ALWAYS	wh3_main_skill_ksl_boris_unique_05
USEFUL_ALWAYS	wh3_main_skill_ksl_boris_unique_devotion
USEFUL_ALWAYS	wh3_main_skill_ksl_boris_unique_elemental_bear_regen
USEFUL_ALWAYS	wh3_main_skill_ksl_generic_heroic_resilience
USEFUL_ALWAYS	wh3_main_skill_ksl_katarin_unique_01
USEFUL_ALWAYS	wh3_main_skill_ksl_katarin_unique_02
USEFUL_ALWAYS	wh3_main_skill_ksl_katarin_unique_03
USEFUL_ALWAYS	wh3_main_skill_ksl_katarin_unique_05
USEFUL_ALWAYS	wh3_main_skill_ksl_katarin_unique_06
USEFUL_ALWAYS	wh3_main_skill_ksl_kostaltyn_unique_01
USEFUL_ALWAYS	wh3_main_skill_ksl_kostaltyn_unique_02
USEFUL_ALWAYS	wh3_main_skill_ksl_kostaltyn_unique_03
