key	incident	is_positive	weight	target_culture	source_culture
648621769	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
649106825	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh_main_chs_chaos	wh2_main_hef_high_elves
650477324	wh3_dlc25_incident_machinations_any_negative_1a	false	5.0000	wh_main_brt_bretonnia	wh_main_emp_empire
65534298	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
659143337	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
664165298	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
670977999	wh2_main_incident_intrigue_def_negative_2a	false	15.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
671353768	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
672514666	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
676252889	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
678044911	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
681570432	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh_main_brt_bretonnia	wh2_main_hef_high_elves
682211061	wh3_dlc25_incident_machinations_any_negative_2a	false	6.0000	wh3_main_cth_cathay	wh_main_emp_empire
689996716	wh3_dlc25_incident_machinations_any_negative_1b	false	5.0000	wh_main_brt_bretonnia	wh_main_emp_empire
693552418	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh_main_chs_chaos	wh2_main_hef_high_elves
696353035	wh3_dlc25_incident_machinations_any_positive_2b	true	5.0000	wh3_main_ksl_kislev	wh_main_emp_empire
702462584	wh2_main_incident_intrigue_skv_positive_1b	true	15.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
711732399	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
714779076	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
718219320	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
724011020	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh2_main_rogue	wh2_main_hef_high_elves
729378287	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
7338488	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh2_main_rogue	wh2_main_hef_high_elves
73434164	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
738273980	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
742373196	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
743561145	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
743822510	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
744118168	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
744887137	wh3_dlc25_incident_machinations_any_positive_1a	true	3.0000	wh3_main_cth_cathay	wh_main_emp_empire
760985167	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
763860143	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
768195374	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
769296430	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
769857388	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
771709466	wh2_main_incident_intrigue_def_negative_1a	false	10.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
779146535	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
781175689	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
781497550	wh2_main_incident_intrigue_hef_negative_1d	false	10.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
786516686	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
787532586	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh3_main_sla_slaanesh	wh2_main_hef_high_elves
790158012	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
795575007	wh2_main_incident_intrigue_lzd_negative_1a	false	15.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
796269441	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
797637663	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
799192901	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
802893880	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
803977645	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh3_main_nur_nurgle	wh2_main_hef_high_elves
805438217	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
808125780	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
808577920	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
808666930	wh2_main_incident_intrigue_def_positive_1c	true	10.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
811427692	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh_main_grn_greenskins	wh2_main_hef_high_elves
819174380	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh_main_emp_empire	wh2_main_hef_high_elves
823327892	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh3_main_sla_slaanesh	wh2_main_hef_high_elves
825361584	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh2_main_rogue	wh2_main_hef_high_elves
82867102	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
82941526	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
831770732	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
8330620	wh3_dlc25_incident_machinations_hef_negative_3a	false	8.0000	wh2_main_hef_high_elves	wh_main_emp_empire
835641786	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
84906992	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh_main_grn_greenskins	wh2_main_hef_high_elves
853288257	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
857772391	wh2_main_incident_intrigue_hef_positive_3a	true	13.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
864407346	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
867653487	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
868562042	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
870714170	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
879648367	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
881183487	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh_main_brt_bretonnia	wh2_main_hef_high_elves
90074842	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
9028763	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
90698967	wh3_dlc25_incident_machinations_any_positive_1b	true	3.0000	wh3_main_cth_cathay	wh_main_emp_empire
910177967	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
91148044	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh3_main_nur_nurgle	wh2_main_hef_high_elves
915194557	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
920714714	wh3_dlc25_incident_machinations_any_negative_1b	false	5.0000	wh_main_dwf_dwarfs	wh_main_emp_empire
92081130	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
92103773	wh3_dlc25_incident_machinations_any_positive_1b	true	3.0000	wh3_main_ksl_kislev	wh_main_emp_empire
925686465	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
934781248	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
936154306	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
939613496	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
943433758	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
944007979	wh3_dlc25_incident_machinations_hef_negative_1d	false	10.0000	wh2_main_hef_high_elves	wh_main_emp_empire
94466586	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
949938473	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
950180486	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
953768642	wh3_dlc25_incident_machinations_any_positive_1c	true	3.0000	wh_main_dwf_dwarfs	wh_main_emp_empire
959886141	wh3_dlc25_incident_machinations_any_negative_1c	false	5.0000	wh3_main_cth_cathay	wh_main_emp_empire
961964617	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh2_main_rogue	wh2_main_hef_high_elves
968371891	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh_main_chs_chaos	wh2_main_hef_high_elves
977142373	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
983783862	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
996430910	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh2_main_rogue	wh2_main_hef_high_elves
997933600	wh2_main_incident_intrigue_hef_positive_1d	true	10.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
