army_name	unit_name	script_name	number_of_unit
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_enemy_2	wh3_main_nur_cav_plague_drones_1_tier_3	enemy_2	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_enemy_2	wh3_main_nur_cav_pox_riders_of_nurgle_0	enemy_2	3
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_enemy_2	wh3_main_nur_mon_rot_flies_0_tier_3	enemy_2	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_player	wh3_dlc25_nur_cav_rot_knights_rank_5	player_army	3
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_player	wh3_dlc25_nur_inf_plague_ogres_rank_5	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_player	wh3_dlc25_nur_mon_toad_dragon_rank_5	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_player	wh3_main_nur_cav_pox_riders_of_nurgle_0	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_player	wh3_main_nur_inf_plaguebearers_0_tier_4	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_player	wh3_main_nur_inf_plaguebearers_1_rank_9	player_army	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_player	wh3_main_nur_mon_beast_of_nurgle_0_rank_6	player_army	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_ally	wh_dlc08_nor_mon_skinwolves_0_reduced	ally_1	4
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_1	wh3_dlc25_bst_mon_jabberslythe_qb_boss	jabberslythe	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_1	wh_dlc03_bst_inf_gor_herd_1_tier_0	enemy_1	4
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_1	wh_dlc03_bst_inf_ungor_herd_1_tier_0	enemy_1	5
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_1	wh_dlc03_bst_inf_ungor_spearmen_1_tier_0	guards	4
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_1	wh_dlc03_bst_mon_chaos_spawn_0_tier_0	enemy_1	3
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_2	wh2_dlc17_bst_feral_manticore_tier_4	enemy_2	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_2	wh_dlc03_bst_inf_minotaurs_0_tier_0	enemy_2	3
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_2	wh_main_chs_mon_giant_tier_5	enemy_2	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_dlc25_nur_chieftain_mon_skinwolves_0_rank_5	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_dlc25_nur_chieftain_mon_war_mammoth_1_rank_5	player_army	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_main_nur_cav_plague_drones_1	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_main_nur_inf_nurglings_0	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_main_nur_inf_plaguebearers_0	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_main_nur_inf_plaguebearers_1_rank_9	player_army	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_main_nur_mon_rot_flies_0_tier_3	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_main_nur_mon_soul_grinder_0	player_army	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_main_nur_mon_spawn_of_nurgle_0	player_army	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy_first_force	wh_dlc01_chs_inf_chaos_warriors_2_rank_3_tier_3	enemy_chaff	3
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy_first_force	wh_dlc01_chs_inf_forsaken_0_tier_3	enemy_chaff	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy_first_force	wh_dlc06_chs_cav_marauder_horsemasters_0	enemy_chaff_flank	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy_first_force	wh_dlc06_chs_feral_manticore	enemy_chaff	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy_first_force	wh_main_chs_inf_chaos_marauders_0_rank_3_tier_1	enemy_chaff	5
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy_first_force	wh_main_chs_mon_chaos_warhounds_0_tier_1	enemy_chaff_flank	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy	wh_dlc01_chs_inf_chosen_2_rank_6_tier_4	chieftain_elites	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy	wh_dlc01_chs_mon_dragon_ogre_shaggoth_rank_3_tier_5	chieftain_elites	1
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy	wh_dlc06_chs_inf_aspiring_champions_0_rank_5	chieftain_elites	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy	wh_main_chs_cav_chaos_knights_1_rank_3_tier_5	chieftain_elites	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy	wh_main_chs_inf_chaos_warriors_1_rank_6_tier_3	chieftain_elites	5
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy	wh_main_chs_inf_chosen_0_tier_4	chieftain_elites	2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_player	wh3_dlc25_nur_cav_plague_drones_1_tier_5		2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_player	wh3_dlc25_nur_cav_rot_knights_rank_5		3
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_player	wh3_dlc25_nur_chieftain_art_hellcannon_rank_5		2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_player	wh3_dlc25_nur_chieftain_inf_aspiring_champions_0_rank_6		2
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_player	wh3_dlc25_nur_inf_pestigors_rank_7		4
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_player	wh3_dlc25_nur_inf_plague_ogres_rank_5		3
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_player	wh3_dlc25_nur_mon_great_unclean_one_0_rank_5		1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_artillery	wh_main_emp_art_helstorm_rocket_battery_tier_3	enemy_artillery_1	3
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_artillery	wh_main_emp_inf_halberdiers_tier_3	enemy_artillery_guard	1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_artillery	wh_main_emp_inf_handgunners_tier_3	enemy_artillery_guard	3
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_artillery	wh_main_emp_inf_swordsmen_rank_4_tier_1	enemy_artillery_guard	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_attackers	wh2_dlc13_emp_veh_war_wagon_0	left_wagon	1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_attackers	wh2_dlc13_emp_veh_war_wagon_0	right_wagon	1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_attackers	wh_main_emp_cav_outriders_1_rank_3_tier_3	left_ambush	1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_attackers	wh_main_emp_cav_outriders_1_rank_3_tier_3	right_ambush	1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_attackers	wh_main_emp_cav_outriders_rank_5_tier_3	late_left_ambush	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_attackers	wh_main_emp_cav_outriders_rank_5_tier_3	late_right_ambush	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_attackers	wh_main_emp_inf_spearmen_0_tier_1	enemy_attack_1	4
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_attackers	wh_main_emp_inf_swordsmen_tier_1	enemy_attack_1	4
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh3_dlc25_emp_veh_steam_tank_volley_gun_qb_rank_6	centre_tank	1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh_main_emp_cav_empire_knights_tier_3	centre_cav	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh_main_emp_inf_crossbowmen_tier_2	left_bridge_def	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh_main_emp_inf_crossbowmen_tier_2	right_bridge_def	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh_main_emp_inf_greatswords_rank_6_tier_3	centre_bridge	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh_main_emp_inf_handgunners	left_bridge	1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh_main_emp_inf_handgunners	right_bridge	1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh_main_emp_inf_spearmen_1_tier_2	left_bridge_spear	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh_main_emp_inf_spearmen_1_tier_2	right_bridge_spear	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_enemy_rein	wh3_dlc25_emp_inf_greatswords_tier_6	enemy_main	4
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_enemy_rein	wh3_dlc25_emp_inf_marksmen_qb_rank_4	enemy_main	4
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_enemy_rein	wh_main_emp_cav_demigryph_knights_0_tier_4	enemy_main	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_enemy_rein	wh_main_emp_inf_halberdiers_tier_3	enemy_main	4
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player_ally	wh2_dlc17_bst_inf_minotaurs_2_tier_3	player_ally	2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player_ally	wh_dlc03_bst_inf_cygor_0_tier_0	player_ally	1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player_ally	wh_dlc03_bst_inf_ungor_herd_1_tier_0	player_ally	4
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player_ally	wh_dlc03_bst_inf_ungor_raiders_0_tier_3	player_ally	4
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_dlc25_nur_cav_rot_knights		2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_dlc25_nur_inf_pestigors		2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_dlc25_nur_inf_pestigors_rank_7		3
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_dlc25_nur_inf_plague_ogres		2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_dlc25_nur_inf_plague_ogres_great_weapons		1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_main_nur_cav_plague_drones_0		2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_main_nur_cav_plague_drones_1_tier_3		1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_main_nur_inf_plaguebearers_1_tier_4		2
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_main_nur_mon_beast_of_nurgle_0_rank_6		1
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_main_nur_mon_great_unclean_one_0_rank_4		1
wh3_dlc26_qb_grn_gorbad_forest_bane_beastmen_ambush	wh_dlc03_bst_inf_ungor_herd_1_tier_0	ambush	4
wh3_dlc26_qb_grn_gorbad_forest_bane_beastmen_ambush	wh_dlc03_bst_inf_ungor_raiders_0_tier_0	ambush	4
wh3_dlc26_qb_grn_gorbad_forest_bane_beastmen_main	wh2_dlc17_bst_mon_jabberslythe_0	main_force	1
wh3_dlc26_qb_grn_gorbad_forest_bane_beastmen_main	wh_dlc03_bst_inf_gor_herd_0_tier_0	main_force	5
wh3_dlc26_qb_grn_gorbad_forest_bane_beastmen_reinforcement	wh_dlc03_bst_inf_razorgor	reinforcement	4
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh3_dlc26_grn_art_bolt_throwa		1
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh3_dlc26_grn_inf_black_orcs_shield		1
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh3_dlc26_grn_mon_arachnarok_spider_flinger		1
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh3_dlc26_grn_mon_colossal_squig		1
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh3_main_grn_inf_orc_boyz_spear_shield		1
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh_main_grn_cav_forest_goblin_spider_riders_1_tier_3		2
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh_main_grn_cav_savage_orc_boar_boy_big_uns_tier_4		3
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh_main_grn_inf_orc_arrer_boyz_0_tier_2		2
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh_main_grn_inf_orc_big_uns_tier_3		3
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh_main_grn_inf_orc_boyz_tier_1		3
wh3_dlc26_qb_grn_gorbad_forest_bane_wood_elves_reinforcement	wh2_dlc16_wef_inf_malicious_dryads_0	wef_reinforce	3
wh3_dlc26_qb_grn_gorbad_forest_bane_wood_elves_reinforcement	wh2_dlc16_wef_mon_giant_spiders_0	wef_reinforce	2
wh3_dlc26_qb_grn_gorbad_forest_bane_wood_elves_reinforcement	wh2_dlc16_wef_mon_malicious_treekin_0	wef_reinforce	1
wh3_dlc26_qb_grn_gorbad_forest_bane_wood_elves_reinforcement	wh_dlc05_wef_cav_hawk_riders_0	wef_reinforce	1
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_main_kho_cav_skullcrushers_0		2
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_main_kho_inf_chaos_warriors_0		3
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_main_kho_inf_chaos_warriors_1		3
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_main_kho_inf_chaos_warriors_2		2
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_main_kho_inf_flesh_hounds_of_khorne_0		2
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_main_kho_mon_khornataurs_0		2
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_main_kho_mon_soul_grinder_0		1
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_main_kho_mon_spawn_of_khorne_0		2
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_main_kho_veh_blood_shrine_0		1
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_coast_enemy_reinforcement_1	wh2_dlc11_cst_mon_animated_hulks_0	cst_enemy_reinforcement_1	1
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_coast_enemy_reinforcement_1	wh2_dlc11_cst_mon_mournguls_0	cst_enemy_reinforcement_1	2
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_coast_enemy_reinforcement_1	wh2_dlc11_cst_mon_rotting_leviathan_0	cst_enemy_reinforcement_1	1
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_coast_enemy_reinforcement_1	wh_main_vmp_inf_zombie_tier_1	cst_enemy_reinforcement_1	3
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_coast_enemy_reinforcement_2	wh2_dlc11_cst_mon_animated_hulks_0	cst_enemy_reinforcement_2	1
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_coast_enemy_reinforcement_2	wh2_dlc11_cst_mon_rotting_prometheans_0	cst_enemy_reinforcement_2	2
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_coast_enemy_reinforcement_2	wh_main_vmp_inf_zombie_tier_1	cst_enemy_reinforcement_2	3
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_counts_enemy	wh_dlc04_vmp_veh_corpse_cart_2_tier_4	vmp_main	2
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_counts_enemy	wh_dlc04_vmp_veh_mortis_engine_0_tier_4	vmp_main	1
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_counts_enemy	wh_main_vmp_inf_crypt_ghouls_tier_2	vmp_main	3
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_counts_enemy	wh_main_vmp_inf_grave_guard_0_tier_3	vmp_main	4
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_counts_enemy	wh_main_vmp_inf_zombie_tier_1	vmp_main	5
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_counts_enemy	wh_main_vmp_mon_vargheists_tier_4	vmp_main	1
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_counts_enemy	wh_main_vmp_mon_varghulf_tier_4	vmp_main	1
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_01	wh_main_dwf_art_grudge_thrower	dwf_emplacement_01	3
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_01	wh_main_dwf_inf_ironbreakers	dwf_emplacement_01	1
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_01	wh_main_dwf_inf_longbeards_1	dwf_emplacement_01	3
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_01	wh_main_dwf_inf_thunderers_0	dwf_emplacement_01	2
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_02	wh3_dlc25_dwf_doomseekers_0	dwf_emplacement_02	1
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_02	wh3_dlc25_dwf_inf_slayer_pirates	dwf_emplacement_02	2
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_02	wh_main_dwf_art_grudge_thrower	dwf_emplacement_02	3
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_02	wh_main_dwf_inf_slayers	dwf_emplacement_02	3
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_enemy_main_reinforce	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	dwf_main_reinforce	2
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_enemy_main_reinforce	wh_main_dwf_inf_dwarf_warrior_0	dwf_main_reinforce	4
wh3_dlc26_qb_kho_skulltaker_slayer_sword_empire_reinforcements	wh_dlc04_emp_cav_knights_blazing_sun_tier_4	emp_reinforce	4
wh3_dlc26_qb_kho_skulltaker_slayer_sword_empire_reinforcements	wh_dlc04_emp_inf_flagellants_0_tier_3	emp_reinforce	3
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_dlc26_kho_inf_skullreapers		2
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_dlc26_kho_inf_wrathmongers		2
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_dlc26_kho_mon_bloodbeast_of_khorne		1
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_dlc26_kho_mon_slaughterbrute		1
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_main_kho_cav_skullcrushers_0		2
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_main_kho_inf_bloodletters_0		3
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_main_kho_inf_bloodletters_1		2
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_main_kho_inf_chaos_warriors_0		3
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_main_kho_veh_blood_shrine_0		1
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_main_kho_veh_skullcannon_0		1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_ally	wh3_dlc25_dwf_art_goblin_hewer	dwf_ally	1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_ally	wh3_dlc25_dwf_doomseekers_0	dwf_ally	2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_ally	wh_main_dwf_inf_dwarf_warrior_0	dwf_ally	4
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_ally	wh_main_dwf_inf_slayers	dwf_ally	2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy_reinforcement	wh_main_dwf_veh_gyrocopter_0	dwf_enemy_reinforce	3
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy	wh2_dlc10_dwf_inf_giant_slayers	dwf_enemy	1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy	wh_main_dwf_art_grudge_thrower	dwf_enemy	3
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy	wh_main_dwf_inf_dwarf_warrior_0	dwf_enemy	2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy	wh_main_dwf_inf_dwarf_warrior_1	dwf_enemy	3
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy	wh_main_dwf_inf_irondrakes_0	dwf_enemy	1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy	wh_main_dwf_inf_quarrellers_0	dwf_enemy	3
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy	wh_main_dwf_inf_slayers	dwf_enemy	2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_ally	wh_main_grn_art_goblin_rock_lobber_tier_2	grn_ally	1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_ally	wh_main_grn_inf_black_orcs	grn_ally	1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_ally	wh_main_grn_inf_goblin_archers_0_tier_2	grn_ally	2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_ally	wh_main_grn_inf_goblin_spearmen_0_tier_1	grn_ally	2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_ally	wh_main_grn_inf_orc_boyz_tier_1	grn_ally	3
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy_reinforcement	wh3_main_grn_inf_orc_boyz_spear_shield	grn_enemy_reinforce	3
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy_reinforcement	wh_main_chs_mon_trolls_tier_3	grn_enemy_reinforce	2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy_reinforcement	wh_main_grn_cav_orc_boar_boy_big_uns_tier_4	grn_enemy_reinforce	3
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy_reinforcement	wh_main_grn_inf_orc_big_uns_tier_3	grn_enemy_reinforce	2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy	wh2_dlc15_grn_mon_rogue_idol_0	grn_enemy	1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy	wh3_dlc26_grn_inf_black_orcs_shield	grn_enemy	4
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy	wh3_main_grn_inf_orc_boyz_spear_shield	grn_enemy	3
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy	wh_main_grn_inf_orc_arrer_boyz_0_tier_2	grn_enemy	4
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy	wh_main_grn_mon_trolls_tier_3	grn_enemy	2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_dlc26_ogr_inf_golgfags_maneaters		2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_dlc26_ogr_inf_pigback_riders		2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_dlc26_ogr_mon_blood_vultures		2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_dlc26_ogr_mon_thundertusk		1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_dlc26_ogr_mon_yhetees		1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_main_ogr_inf_gnoblars_0		2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_main_ogr_inf_gnoblars_1		1
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_main_ogr_inf_maneaters_0		2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_main_ogr_inf_maneaters_3		2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_main_ogr_inf_ogres_0		2
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_main_ogr_veh_gnoblar_scraplauncher_0		1
wh3_dlc27_qb_hef_aislinn_final_battle_def_01	wh2_main_def_cav_cold_one_knights_1	def_01_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_01	wh2_main_def_inf_black_guard_0	def_01_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_01	wh2_main_def_inf_darkshards_1	def_01_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_01	wh2_main_def_inf_har_ganeth_executioners_0	def_01_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_01	wh2_main_def_inf_shades_0	def_01_reinforcements	3
wh3_dlc27_qb_hef_aislinn_final_battle_def_01	wh2_main_def_mon_black_dragon	def_01_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_02	wh2_dlc10_def_mon_kharibdyss_0	def_02_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_02	wh2_main_def_inf_harpies	def_02_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_02	wh2_main_def_mon_war_hydra	def_02_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_02	wh2_main_lzd_cav_cold_ones_feral_0	def_02_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_02	wh2_main_lzd_mon_carnosaur_0	def_02_reinforcements	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_02	wh2_twa03_grn_mon_wyvern_0	def_02_reinforcements	3
wh3_dlc27_qb_hef_aislinn_final_battle_def_wave	wh2_dlc14_def_veh_bloodwrack_shrine_0	invasion_wave_03	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_wave	wh2_main_def_inf_black_ark_corsairs_0	invasion_wave_03	3
wh3_dlc27_qb_hef_aislinn_final_battle_def_wave	wh2_main_def_inf_black_ark_corsairs_1	invasion_wave_03	3
wh3_dlc27_qb_hef_aislinn_final_battle_def_wave	wh2_main_def_inf_black_guard_0	invasion_wave_03	2
wh3_dlc27_qb_hef_aislinn_final_battle_def_wave	wh2_main_def_inf_har_ganeth_executioners_0	invasion_wave_03	4
