key	type	is_naval	specification	screenshot_path	map_path	team_size_1	team_size_2	release	multiplayer	singleplayer	intro_movie	year	defender_funds_ratio	has_key_buildings	matchmaking	playable_area_width	playable_area_height	is_large_settlement	has_15m_walls	is_underground	catchment_name	tile_upgrade	battle_environment	battle_environment_audio	battle_script	culture	author
wh3_dlc20_brt_hills_01_15	classic	false	terrain\battles\wh3_dlc20_macro_brt_hills_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_15			bretonnia		wh_main_brt_bretonnia	Creative Assembly
wh3_dlc20_brt_hills_01_16	classic	false	terrain\battles\wh3_dlc20_macro_brt_hills_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_16			bretonnia		wh_main_brt_bretonnia	Creative Assembly
wh3_dlc20_brt_hills_01_17	classic	false	terrain\battles\wh3_dlc20_macro_brt_hills_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_17			bretonnia		wh_main_brt_bretonnia	Creative Assembly
wh3_dlc20_brt_hills_01_18	classic	false	terrain\battles\wh3_dlc20_macro_brt_hills_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_18			bretonnia		wh_main_brt_bretonnia	Creative Assembly
wh3_dlc20_brt_hills_01_19_conquest	conquest	false	terrain\battles\wh3_dlc20_macro_brt_hills_01\	ui/frontend ui/battle_map_images/peasants_pasture.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_19			bretonnia		wh_main_brt_bretonnia	Creative Assembly
wh3_dlc20_brt_hills_01_20_conquest	conquest	false	terrain\battles\wh3_dlc20_macro_brt_hills_01\	ui/frontend ui/battle_map_images/grey_mountain_stables.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_20			bretonnia		wh_main_brt_bretonnia	Creative Assembly
wh3_dlc20_brt_hills_01_21_conquest	conquest	false	terrain\battles\wh3_dlc20_macro_brt_hills_01\	ui/frontend ui/battle_map_images/knights_run.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_21			bretonnia		wh_main_brt_bretonnia	Creative Assembly
wh3_dlc20_brt_hills_01_22_conquest	conquest	false	terrain\battles\wh3_dlc20_macro_brt_hills_01\	ui/frontend ui/battle_map_images/the_tourney_grounds.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_22			bretonnia		wh_main_brt_bretonnia	Creative Assembly
wh3_dlc21_badlands_wastelands_01_02	classic	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/da_huntin'_groundz.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_03	classic	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/da_stompin'_groundz.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_03			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_04	classic	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/black_gulf_bluff.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_05	classic	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/wyvern_cliffz.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_06	classic	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/stinkin'_geyserz.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_07	classic	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/big_butte_trap.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_08	river_crossing_battle	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/old_brightstone_mine.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_09	river_crossing_battle	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/blood_river.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_09			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_10	river_crossing_battle	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/broken_bluff.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_10			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_11	ambush	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/lurkin'_geyzerz.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_11			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_12	ambush	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/big_butte_trap.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_12			greenskin		wh_main_grn_greenskins	Creative Assembly
wh3_dlc21_badlands_wastelands_01_ogr_camp	unfortified_settlement	false	terrain\battles\wh3_dlc21_macro_badlands_wastelands_01\	ui/frontend ui/battle_map_images/ogre_camp_badlands_wastes_minor.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			greenskin		wh3_main_ogr_ogre_kingdoms	Creative Assembly
wh3_dlc21_emp_grasslands_01_01	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/the_reikland_estates.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_02	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/reikland_homestead.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_03	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/the_moorlands_route.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_04	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/forests_edge_walk.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_06	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/loggers_line.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_07	river_crossing_battle	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/ostermark_lookout.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_08	river_crossing_battle	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/crossing_the_reikland.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_09	ambush	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/moorlands_trap.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_09			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_10	ambush	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/forests_edge_walk.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_10			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_11	ambush	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/iron_mine_pass.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_11			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_13	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_13			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_14	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_14			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_15	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_15			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_16	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_16			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_17	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_17			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_18	classic	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_18			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc21_emp_grasslands_01_20	conquest	false	terrain\battles\wh3_dlc21_macro_emp_grasslands_01\	ui/frontend ui/battle_map_images/the_reikland_estates.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_20			empire		wh_main_emp_empire	Creative Assembly
wh3_dlc23_dar_infield_a_01	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/black_lakes_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh3_dlc23_chd_plains_22.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_02	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/tortured_ashes_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02		weather/battle/wh3_dlc23_chd_plains_14.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_03	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/tarred_terraces_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03		weather/battle/wh3_dlc23_chd_plains_15.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_04	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/obsidian_path_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04		weather/battle/wh3_dlc23_chd_plains_23.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_05	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/fields_of_desolation_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05		weather/battle/wh3_dlc23_chd_plains_17.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_06	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/choking_pits_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_06		weather/battle/wh3_dlc23_chd_plains_15.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_07	river_crossing_battle	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/deep_mines_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07		weather/battle/wh3_dlc23_chd_plains_17.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_08	river_crossing_battle	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/strip_mines_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08		weather/battle/wh3_dlc23_chd_plains_15.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_09	ambush	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/smothered_skies_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_09		weather/battle/wh3_dlc23_chd_plains_23.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_10	ambush	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/derailment_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_10		weather/battle/wh3_dlc23_chd_plains_21.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_11	ambush	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/clouded_lane_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_11		weather/battle/wh3_dlc23_chd_plains_23.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_13	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/greased_expanse_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_13		weather/battle/wh3_dlc23_chd_plains_20.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_14	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_14		weather/battle/wh3_dlc23_chd_plains_14.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_15	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_15		weather/battle/wh3_dlc23_chd_plains_15.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_17	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_17		weather/battle/wh3_dlc23_chd_plains_17.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_18	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_18		weather/battle/wh3_dlc23_chd_plains_15.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_19	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_19		weather/battle/wh3_dlc23_chd_plains_19.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_20	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_20		weather/battle/wh3_dlc23_chd_plains_20.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_21	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_21		weather/battle/wh3_dlc23_chd_plains_21.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_22	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_22		weather/battle/wh3_dlc23_chd_plains_22.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_23	classic	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_23		weather/battle/wh3_dlc23_chd_plains_23.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_25_conquest	conquest	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/choking_pits_plains_of_zharr.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_25		weather/battle/wh3_dlc23_chd_plains_15.environment_group	climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_dar_infield_a_26	ambush	false	terrain\battles\dar_infield_a\	ui/frontend ui/battle_map_images/black_hammer_hashut_chaos_dwarfs.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_26			climate_darklands		wh3_dlc23_chd_chaos_dwarfs	Creative Assembly
wh3_dlc23_survival_greentide	survival	false	terrain\battles\major_i_dwf\	UI/Frontend UI/battle_map_images/zhufbar.png		1	1	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02		weather/battle/wh_day_mountains_02.environment_group	climate_darklands	script/battle/survival_battles/endless/endless_survival.lua	wh_main_dwf_dwarfs	Creative Assembly
wh3_dlc23_survival_lizardtide	survival	false	terrain\battles\major_p_brt\	ui/frontend ui/battle_map_images/parravon_siege.png		1	1	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02		weather/battle/wh_day_sunset_04.environment_group		script/battle/survival_battles/endless/endless_survival.lua	wh_main_brt_bretonnia	Creative Assembly
wh3_dlc23_survival_undeadtide	survival	false	terrain\battles\major_v_emp\	UI/Frontend UI/battle_map_images/nuln.png		1	1	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02		weather/battle/wh_day_storm_01.environment_group		script/battle/survival_battles/endless/endless_survival.lua	wh_main_emp_empire	Creative Assembly
wh3_dlc23_survival_vermintide	survival	false	terrain\battles\major_c_ksl\	UI/Frontend UI/battle_map_images/kislev.png		1	1	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02		weather/battle/wh_rotten_02.environment_group		script/battle/survival_battles/endless/endless_survival.lua	wh3_main_ksl_kislev	Creative Assembly
wh3_dlc26_forest_bane	classic	false	terrain\battles\wh3_dlc26_forest_bane\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false			weather/battle/wh_day_sunset_02.environment_group	greenskin		*	Creative Assembly
wh3_dlc26_stl_qb_slayer_sword	classic	false	terrain\battles\wh3_dlc26_qb_slayer_sword\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01		weather\battle\wh_day_storm_05.environment_group	tomb_kings_desert		*	Creative Assembly
wh3_dlc27_honor_among_admirals	classic	false	terrain\battles\wh3_dlc27_honor_among_admirals\	ui/frontend ui/battle_map_images/honor_between_admirals.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			high_elves_hills		wh2_main_hef_high_elves	Creative Assembly
wh3_dlc27_qb_hef_aislinn_final_battle	classic	false	terrain\battles\qb_wh3_dlc27_aislinn_final_battle\	ui/frontend ui/battle_map_images/aislinn_final_battle.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			high_elves_beach		wh2_main_hef_high_elves	Creative Assembly
wh3_dlc27_qb_nor_sayl_final_battle	classic	false	terrain\battles\chs_wastes_coast_a\	ui/frontend ui/battle_map_images/sayl_final_battle.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_20		weather/battle/wh_rotten_02.environment_group	dlc11_coast_snowy_island		wh_dlc08_nor_norsca	Creative Assembly
wh3_dlc27_qb_sla_dechala_final_battle	classic	false	terrain\battles\qb_wh3_dlc27_sla_dechala_final_battle\	ui/frontend ui/battle_map_images/dechala_final_battle.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02		weather/battle/wh3_dlc27_dechala_final_battle.environment_group	slaanesh		wh3_main_sla_slaanesh	Creative Assembly
wh3_dlc27_qb_sla_masque_pantomime_of_seduction	classic	false	terrain\battles\wh3_dlc27_pantomime_of_seduction\	ui/frontend ui/battle_map_images/pantomine_of_seduction.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01		weather\battle\wh_night_clear_03.environment_group	slaanesh		wh3_main_sla_slaanesh	Creative Assembly
wh3_dlc27_tower_of_ashshair	classic	false	terrain\battles\wh3_dlc27_tower_of_ashshair\	UI/Frontend UI/battle_map_images/tower_of_ashshair.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false			weather/battle/wh3_dlc27_tower_of_ashshair.environment_group	cathay		wh3_main_cth_cathay	Creative Assembly
wh3_domination_lzd_01	domination	false	terrain\battles\wh3_domination_lzd_01\	UI/Frontend UI/battle_map_images/spawning_pools_lizardmen.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_floodplains_xingpo_01.environment_group	lizardmen_spawning_pool		wh2_main_lzd_lizardmen	Creative Assembly
wh3_domination_tmb_01	domination	false	terrain\battles\wh3_domination_tmb_01\	ui/frontend ui/battle_map_images/hidden_oasis.png		4	4	true	true	true		0	0.0000	false	true	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_day_desert_04.environment_group	tomb_kings_desert		wh2_dlc09_tmb_tomb_kings	Creative Assembly
wh3_emp_forest_01_01	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	/UI/Frontend UI/battle_map_images/forest_hill.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01		weather/battle/wh_day_cloudy_02.environment_group	empire		*	Creative Assembly
wh3_emp_forest_01_02	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			empire		*	Creative Assembly
wh3_emp_forest_01_03	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03			empire		*	Creative Assembly
wh3_emp_forest_01_04	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_04			empire		*	Creative Assembly
wh3_emp_forest_01_05	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_05			empire		*	Creative Assembly
wh3_emp_forest_01_06	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	/UI/Frontend UI/battle_map_images/howling_hills.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_06		weather/battle/wh_day_cloudy_03.environment_group	empire		*	Creative Assembly
wh3_emp_forest_01_07	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_07			empire		*	Creative Assembly
wh3_emp_forest_01_08	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_08			empire		*	Creative Assembly
wh3_emp_forest_01_09	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	/UI/Frontend UI/battle_map_images/the_reik_marsh.png		4	4	true	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_09		weather/battle/wh_day_cloudy_02.environment_group	empire		*	Creative Assembly
wh3_emp_forest_01_10	classic	false	terrain\battles\wh3_main_macro_emp_forest_01\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_10			empire		*	Creative Assembly
wh3_emp_forest_02_01	classic	false	terrain\battles\wh3_main_macro_emp_forest_02\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_01			empire		*	Creative Assembly
wh3_emp_forest_02_02	classic	false	terrain\battles\wh3_main_macro_emp_forest_02\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_02			empire		*	Creative Assembly
wh3_emp_forest_02_03	classic	false	terrain\battles\wh3_main_macro_emp_forest_02\	ui/frontend ui/battle_map_images/placeholder.png		4	4	false	true	true		0	0.0000	false	false	0.0000	0.0000	false	false	false	catchment_03			empire		*	Creative Assembly
