bullet_point	unit_key
very_fast	wh2_twa03_grn_mon_wyvern_0
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_beasts_0
anti_infantry	wh2_twa04_bst_cha_great_bray_shaman_beasts_1
armour_piercing	wh2_twa04_bst_cha_great_bray_shaman_beasts_1
large_bst	wh2_twa04_bst_cha_great_bray_shaman_beasts_1
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_beasts_1
anti_infantry	wh2_twa04_bst_cha_great_bray_shaman_beasts_2
armour_piercing	wh2_twa04_bst_cha_great_bray_shaman_beasts_2
large_bst	wh2_twa04_bst_cha_great_bray_shaman_beasts_2
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_beasts_2
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_death_0
anti_infantry	wh2_twa04_bst_cha_great_bray_shaman_death_1
armour_piercing	wh2_twa04_bst_cha_great_bray_shaman_death_1
large_bst	wh2_twa04_bst_cha_great_bray_shaman_death_1
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_death_1
anti_infantry	wh2_twa04_bst_cha_great_bray_shaman_death_2
armour_piercing	wh2_twa04_bst_cha_great_bray_shaman_death_2
large_bst	wh2_twa04_bst_cha_great_bray_shaman_death_2
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_death_2
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_shadows_0
anti_infantry	wh2_twa04_bst_cha_great_bray_shaman_shadows_1
armour_piercing	wh2_twa04_bst_cha_great_bray_shaman_shadows_1
large_bst	wh2_twa04_bst_cha_great_bray_shaman_shadows_1
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_shadows_1
anti_infantry	wh2_twa04_bst_cha_great_bray_shaman_shadows_2
armour_piercing	wh2_twa04_bst_cha_great_bray_shaman_shadows_2
large_bst	wh2_twa04_bst_cha_great_bray_shaman_shadows_2
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_shadows_2
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_wild_0
anti_infantry	wh2_twa04_bst_cha_great_bray_shaman_wild_1
armour_piercing	wh2_twa04_bst_cha_great_bray_shaman_wild_1
large_bst	wh2_twa04_bst_cha_great_bray_shaman_wild_1
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_wild_1
anti_infantry	wh2_twa04_bst_cha_great_bray_shaman_wild_2
armour_piercing	wh2_twa04_bst_cha_great_bray_shaman_wild_2
large_bst	wh2_twa04_bst_cha_great_bray_shaman_wild_2
spellcaster	wh2_twa04_bst_cha_great_bray_shaman_wild_2
anti_infantry	wh3_dlc20_chs_cav_chaos_chariot_mkho
armoured	wh3_dlc20_chs_cav_chaos_chariot_mkho
frenzy	wh3_dlc20_chs_cav_chaos_chariot_mkho
anti_infantry	wh3_dlc20_chs_cav_chaos_chariot_mnur
armoured	wh3_dlc20_chs_cav_chaos_chariot_mnur
poison	wh3_dlc20_chs_cav_chaos_chariot_mnur
anti_infantry	wh3_dlc20_chs_cav_chaos_chariot_msla_ror
armoured_and_shielded	wh3_dlc20_chs_cav_chaos_chariot_msla_ror
poison	wh3_dlc20_chs_cav_chaos_chariot_msla_ror
vanguard_deployment	wh3_dlc20_chs_cav_chaos_chariot_msla_ror
anti_infantry	wh3_dlc20_chs_cav_chaos_chariot_msla
armoured	wh3_dlc20_chs_cav_chaos_chariot_msla
anti_infantry	wh3_dlc20_chs_cav_chaos_chariot_mtze
armoured	wh3_dlc20_chs_cav_chaos_chariot_mtze
barrier	wh3_dlc20_chs_cav_chaos_chariot_mtze
anti_infantry	wh3_dlc20_chs_cav_chaos_knights_mkho_lances
armoured_and_shielded	wh3_dlc20_chs_cav_chaos_knights_mkho_lances
frenzy	wh3_dlc20_chs_cav_chaos_knights_mkho_lances
anti_infantry	wh3_dlc20_chs_cav_chaos_knights_mkho
armoured_and_shielded	wh3_dlc20_chs_cav_chaos_knights_mkho
frenzy	wh3_dlc20_chs_cav_chaos_knights_mkho
anti_infantry	wh3_dlc20_chs_cav_chaos_knights_mnur_lances
armoured_and_shielded	wh3_dlc20_chs_cav_chaos_knights_mnur_lances
poison	wh3_dlc20_chs_cav_chaos_knights_mnur_lances
anti_infantry	wh3_dlc20_chs_cav_chaos_knights_mnur
armoured_and_shielded	wh3_dlc20_chs_cav_chaos_knights_mnur
poison	wh3_dlc20_chs_cav_chaos_knights_mnur
anti_infantry	wh3_dlc20_chs_cav_chaos_knights_msla_lances
armoured_and_shielded	wh3_dlc20_chs_cav_chaos_knights_msla_lances
anti_infantry	wh3_dlc20_chs_cav_chaos_knights_msla
armoured_and_shielded	wh3_dlc20_chs_cav_chaos_knights_msla
anti_infantry	wh3_dlc20_chs_cav_chaos_knights_mtze_lances
armoured_and_shielded	wh3_dlc20_chs_cav_chaos_knights_mtze_lances
barrier	wh3_dlc20_chs_cav_chaos_knights_mtze_lances
armour_piercing_ranged	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes
frenzy	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes
vanguard_deployment	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes
very_fast	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes
armour_piercing_ranged	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes
poison	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes
shielded	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes
vanguard_deployment	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes
vanguard_deployment	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins
very_fast	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins
barrier	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins
vanguard_deployment	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins
very_fast	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins
warpflame	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins
anti_infantry	wh3_dlc20_chs_cha_chaos_lord_mkho_chaos_steed
armoured	wh3_dlc20_chs_cha_chaos_lord_mkho_chaos_steed
frenzy	wh3_dlc20_chs_cha_chaos_lord_mkho_chaos_steed
melee_expert	wh3_dlc20_chs_cha_chaos_lord_mkho_chaos_steed
anti_infantry	wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot
armour_piercing	wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot
armoured	wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot
frenzy	wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot
anti_infantry	wh3_dlc20_chs_cha_chaos_lord_mkho_juggernaut
armour_piercing	wh3_dlc20_chs_cha_chaos_lord_mkho_juggernaut
armoured	wh3_dlc20_chs_cha_chaos_lord_mkho_juggernaut
frenzy	wh3_dlc20_chs_cha_chaos_lord_mkho_juggernaut
anti_infantry	wh3_dlc20_chs_cha_chaos_lord_mkho
armoured	wh3_dlc20_chs_cha_chaos_lord_mkho
frenzy	wh3_dlc20_chs_cha_chaos_lord_mkho
melee_expert	wh3_dlc20_chs_cha_chaos_lord_mkho
anti_infantry	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_chariot
armoured_and_shielded	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_chariot
armoured_and_shielded	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_steed
melee_expert	wh3_dlc20_chs_cha_chaos_lord_msla_chaos_steed
armoured_and_shielded	wh3_dlc20_chs_cha_chaos_lord_msla
melee_expert	wh3_dlc20_chs_cha_chaos_lord_msla
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_death_warshrine
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_fire_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_fire_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_chaos_steed
poison	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_chaos_steed
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_chaos_steed
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_warshrine
poison	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur
poison	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_warshrine
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_fire_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_fire_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_disc
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_disc
can_fly	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_disc
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_disc
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_chaos_steed
poison	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_chaos_steed
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_chaos_steed
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_warshrine
poison	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur
poison	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_shadows_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_shadows_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_disc
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_disc
can_fly	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_disc
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_disc
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_disc
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_disc
can_fly	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_disc
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_disc
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_metal_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_chaos_steed
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_chaos_steed
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_chaos_steed
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_chaos_steed
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_chaos_steed
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_chaos_steed
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_chaos_steed
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_disc
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_disc
can_fly	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_disc
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_disc
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine
chaos_warshrine	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine
armoured	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze
barrier	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze
spellcaster	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze
chaos_warshrine	wh3_dlc20_chs_cha_cultist_msla_warshrine
soporific_musk	wh3_dlc20_chs_cha_cultist_msla_warshrine
anti_infantry	wh3_dlc20_chs_cha_daemon_prince_mkho
armour_piercing	wh3_dlc20_chs_cha_daemon_prince_mkho
daemon_prince	wh3_dlc20_chs_cha_daemon_prince_mkho
frenzy	wh3_dlc20_chs_cha_daemon_prince_mkho
armour_piercing	wh3_dlc20_chs_cha_daemon_prince_mnur
daemon_prince	wh3_dlc20_chs_cha_daemon_prince_mnur
poison	wh3_dlc20_chs_cha_daemon_prince_mnur
spellcaster	wh3_dlc20_chs_cha_daemon_prince_mnur
armour_piercing	wh3_dlc20_chs_cha_daemon_prince_msla
daemon_prince	wh3_dlc20_chs_cha_daemon_prince_msla
soporific_musk	wh3_dlc20_chs_cha_daemon_prince_msla
spellcaster	wh3_dlc20_chs_cha_daemon_prince_msla
barrier	wh3_dlc20_chs_cha_daemon_prince_mtze
daemon_prince	wh3_dlc20_chs_cha_daemon_prince_mtze
spellcaster	wh3_dlc20_chs_cha_daemon_prince_mtze
daemon_prince	wh3_dlc20_chs_cha_daemon_prince
spellcaster	wh3_dlc20_chs_cha_daemon_prince
anti_infantry	wh3_dlc20_chs_cha_exalted_hero_mkho_chaos_steed
armoured	wh3_dlc20_chs_cha_exalted_hero_mkho_chaos_steed
frenzy	wh3_dlc20_chs_cha_exalted_hero_mkho_chaos_steed
melee_expert	wh3_dlc20_chs_cha_exalted_hero_mkho_chaos_steed
anti_infantry	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot
armour_piercing	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot
armoured	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot
frenzy	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot
anti_infantry	wh3_dlc20_chs_cha_exalted_hero_mkho_juggernaut
armour_piercing	wh3_dlc20_chs_cha_exalted_hero_mkho_juggernaut
armoured	wh3_dlc20_chs_cha_exalted_hero_mkho_juggernaut
frenzy	wh3_dlc20_chs_cha_exalted_hero_mkho_juggernaut
anti_infantry	wh3_dlc20_chs_cha_exalted_hero_mkho
armoured	wh3_dlc20_chs_cha_exalted_hero_mkho
frenzy	wh3_dlc20_chs_cha_exalted_hero_mkho
melee_expert	wh3_dlc20_chs_cha_exalted_hero_mkho
anti_infantry	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot
armour_piercing	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot
armoured	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot
poison	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot
armour_piercing	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed
armoured	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed
poison	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed
armour_piercing	wh3_dlc20_chs_cha_exalted_hero_mnur
armoured	wh3_dlc20_chs_cha_exalted_hero_mnur
poison	wh3_dlc20_chs_cha_exalted_hero_mnur
anti_large	wh3_dlc20_chs_inf_aspiring_champions_mtze_ror
armour_piercing	wh3_dlc20_chs_inf_aspiring_champions_mtze_ror
barrier	wh3_dlc20_chs_inf_aspiring_champions_mtze_ror
charge_reflector	wh3_dlc20_chs_inf_aspiring_champions_mtze_ror
anti_infantry	wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons
damage_dealer	wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons
frenzy	wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons
frenzy	wh3_dlc20_chs_inf_chaos_marauders_mkho
shielded	wh3_dlc20_chs_inf_chaos_marauders_mkho
armour_piercing	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons
poison	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons
poison	wh3_dlc20_chs_inf_chaos_marauders_mnur
shielded	wh3_dlc20_chs_inf_chaos_marauders_mnur
defender	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges
shielded	wh3_dlc20_chs_inf_chaos_marauders_msla_hellscourges
shielded	wh3_dlc20_chs_inf_chaos_marauders_msla
anti_large	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears
barrier	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears
charge_reflector_vs_large	wh3_dlc20_chs_inf_chaos_marauders_mtze_spears
barrier	wh3_dlc20_chs_inf_chaos_marauders_mtze
shielded	wh3_dlc20_chs_inf_chaos_marauders_mtze
armour_piercing	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons
armoured	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons
poison	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons
armoured_and_shielded	wh3_dlc20_chs_inf_chaos_warriors_mnur
poison	wh3_dlc20_chs_inf_chaos_warriors_mnur
armoured_and_shielded	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges
defender	wh3_dlc20_chs_inf_chaos_warriors_msla_hellscourges
armoured_and_shielded	wh3_dlc20_chs_inf_chaos_warriors_msla
anti_large	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds
armour_piercing	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds
barrier	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds
charge_reflector_vs_large	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds
armoured_and_shielded	wh3_dlc20_chs_inf_chaos_warriors_mtze
barrier	wh3_dlc20_chs_inf_chaos_warriors_mtze
armoured	wh3_dlc20_chs_inf_chosen_mkho_dualweapons
damage_dealer	wh3_dlc20_chs_inf_chosen_mkho_dualweapons
frenzy	wh3_dlc20_chs_inf_chosen_mkho_dualweapons
armoured_and_shielded	wh3_dlc20_chs_inf_chosen_mkho
frenzy	wh3_dlc20_chs_inf_chosen_mkho
armour_piercing	wh3_dlc20_chs_inf_chosen_mnur_greatweapons
armoured	wh3_dlc20_chs_inf_chosen_mnur_greatweapons
poison	wh3_dlc20_chs_inf_chosen_mnur_greatweapons
armoured_and_shielded	wh3_dlc20_chs_inf_chosen_mnur
poison	wh3_dlc20_chs_inf_chosen_mnur
armoured_and_shielded	wh3_dlc20_chs_inf_chosen_msla_hellscourges
defender	wh3_dlc20_chs_inf_chosen_msla_hellscourges
armoured_and_shielded	wh3_dlc20_chs_inf_chosen_msla
anti_large	wh3_dlc20_chs_inf_chosen_mtze_halberds
armour_piercing	wh3_dlc20_chs_inf_chosen_mtze_halberds
barrier	wh3_dlc20_chs_inf_chosen_mtze_halberds
charge_reflector_vs_large	wh3_dlc20_chs_inf_chosen_mtze_halberds
armoured_and_shielded	wh3_dlc20_chs_inf_chosen_mtze
barrier	wh3_dlc20_chs_inf_chosen_mtze
armoured	wh3_dlc20_chs_inf_forsaken_mkho
damage_dealer	wh3_dlc20_chs_inf_forsaken_mkho
flaming_attacks	wh3_dlc20_chs_inf_forsaken_mkho
frenzy	wh3_dlc20_chs_inf_forsaken_mkho
armoured	wh3_dlc20_chs_inf_forsaken_msla
damage_dealer	wh3_dlc20_chs_inf_forsaken_msla
frenzy	wh3_dlc20_chs_inf_forsaken_msla
armour_piercing	wh3_dlc20_chs_mon_giant_mnur_ror
poison	wh3_dlc20_chs_mon_giant_mnur_ror
terror	wh3_dlc20_chs_mon_giant_mnur_ror
chaos_warshrine	wh3_dlc20_chs_mon_warshrine_mkho
flaming_attacks	wh3_dlc20_chs_mon_warshrine_mkho
chaos_warshrine	wh3_dlc20_chs_mon_warshrine_mnur
poison	wh3_dlc20_chs_mon_warshrine_mnur
chaos_warshrine	wh3_dlc20_chs_mon_warshrine_msla
soporific_musk	wh3_dlc20_chs_mon_warshrine_msla
barrier	wh3_dlc20_chs_mon_warshrine_mtze
chaos_warshrine	wh3_dlc20_chs_mon_warshrine_mtze
chaos_warshrine	wh3_dlc20_chs_mon_warshrine
anti_infantry	wh3_dlc20_kho_cav_skullcrushers_mkho_ror
armour_piercing	wh3_dlc20_kho_cav_skullcrushers_mkho_ror
frenzy	wh3_dlc20_kho_cav_skullcrushers_mkho_ror
terror	wh3_dlc20_kho_cav_skullcrushers_mkho_ror
chaos_warshrine	wh3_dlc20_kho_cha_cultist_mkho_warshrine
flaming_attacks	wh3_dlc20_kho_cha_cultist_mkho_warshrine
frenzy	wh3_dlc20_kho_cha_cultist_mkho_warshrine
anti_large	wh3_dlc20_kho_cha_valkia
armour_piercing	wh3_dlc20_kho_cha_valkia
armoured_and_shielded	wh3_dlc20_kho_cha_valkia
can_fly	wh3_dlc20_kho_cha_valkia
chaos_warshrine	wh3_dlc20_nur_cha_cultist_mnur_warshrine
poison	wh3_dlc20_nur_cha_cultist_mnur_warshrine
mutually_exclusive_abilities	wh3_dlc20_nur_cha_festus
poison	wh3_dlc20_nur_cha_festus
spellcaster	wh3_dlc20_nur_cha_festus
armour_piercing	wh3_dlc20_sla_cha_azazel
can_fly	wh3_dlc20_sla_cha_azazel
spellcaster	wh3_dlc20_sla_cha_azazel
terror	wh3_dlc20_sla_cha_azazel
barrier	wh3_dlc20_tze_cha_cultist_mtze_warshrine
chaos_warshrine	wh3_dlc20_tze_cha_cultist_mtze_warshrine
spellcaster	wh3_dlc20_tze_cha_cultist_mtze_warshrine
armoured	wh3_dlc20_tze_cha_vilitch
barrier	wh3_dlc20_tze_cha_vilitch
spellcaster	wh3_dlc20_tze_cha_vilitch
armour_piercing_melee	wh3_dlc23_chd_cav_bull_centaurs_axe
armoured_and_shielded	wh3_dlc23_chd_cav_bull_centaurs_axe
scaly_skin	wh3_dlc23_chd_cav_bull_centaurs_axe
armour_piercing_melee	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror
armoured	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror
ranged_attack	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror
scaly_skin	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror
anti_infantry	wh3_dlc23_chd_cav_bull_centaurs_dual_axe
armour_piercing_melee	wh3_dlc23_chd_cav_bull_centaurs_dual_axe
armoured	wh3_dlc23_chd_cav_bull_centaurs_dual_axe
scaly_skin	wh3_dlc23_chd_cav_bull_centaurs_dual_axe
anti_large	wh3_dlc23_chd_cav_bull_centaurs_greatweapons
armour_piercing_melee	wh3_dlc23_chd_cav_bull_centaurs_greatweapons
armoured	wh3_dlc23_chd_cav_bull_centaurs_greatweapons
scaly_skin	wh3_dlc23_chd_cav_bull_centaurs_greatweapons
vanguard_deployment	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows
very_fast	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows
weak_anti_armour	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows
flaming_attacks	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror
shielded	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror
very_fast	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror
vanguard_deployment	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears
very_fast	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears
weak_anti_armour	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears
melee_expert	wh3_dlc23_chd_cha_astragoth_ironhand
spellcaster	wh3_dlc23_chd_cha_astragoth_ironhand
anti_large	wh3_dlc23_chd_cha_bull_centaur_taurruk
armour_piercing_melee	wh3_dlc23_chd_cha_bull_centaur_taurruk
armoured	wh3_dlc23_chd_cha_bull_centaur_taurruk
scaly_skin	wh3_dlc23_chd_cha_bull_centaur_taurruk
armoured_and_shielded	wh3_dlc23_chd_cha_convoy_overseer
melee_expert	wh3_dlc23_chd_cha_convoy_overseer
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus
scaly_skin	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus
