character_skill	character_skill_node	level
wh2_main_skill_def_names_of_power_2	wh2_main_skill_node_def_dreadlord_names_of_power_1	1
wh2_main_skill_def_names_of_power_3	wh2_main_skill_node_def_dreadlord_names_of_power_1	1
wh2_main_skill_def_names_of_power_1	wh2_main_skill_node_def_dreadlord_names_of_power_2	1
wh2_main_skill_def_names_of_power_3	wh2_main_skill_node_def_dreadlord_names_of_power_2	1
wh2_main_skill_def_names_of_power_1	wh2_main_skill_node_def_dreadlord_names_of_power_3	1
wh2_main_skill_def_names_of_power_2	wh2_main_skill_node_def_dreadlord_names_of_power_3	1
wh2_main_skill_def_malekith_warleader_1	wh2_main_skill_node_def_malekith_unique_0	1
wh2_main_skill_def_malekith_tyrant_0	wh2_main_skill_node_def_malekith_unique_2	1
wh2_main_skill_def_morathi_unique_2	wh2_main_skill_node_def_morathi_unique_0	1
wh2_main_skill_def_morathi_unique_0	wh2_main_skill_node_def_morathi_unique_2	1
wh3_dlc25_skill_emp_hero_empire_captain_unique_05	wh2_main_skill_node_emp_captain_unique_08	1
wh3_dlc25_skill_emp_hero_empire_captain_unique_04	wh2_main_skill_node_emp_captain_unique_09	1
wh2_main_skill_hef_noble_unique_2	wh2_main_skill_node_hef_noble_unique_1	1
wh2_main_skill_hef_noble_unique_3	wh2_main_skill_node_hef_noble_unique_1	1
wh2_main_skill_hef_noble_unique_1	wh2_main_skill_node_hef_noble_unique_2	1
wh2_main_skill_hef_noble_unique_3	wh2_main_skill_node_hef_noble_unique_2	1
wh2_main_skill_hef_noble_unique_1	wh2_main_skill_node_hef_noble_unique_3	1
wh2_main_skill_hef_noble_unique_2	wh2_main_skill_node_hef_noble_unique_3	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_prince_dedication_1	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_prince_dedication_1	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_prince_dedication_1	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_prince_dedication_1	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_prince_dedication_1	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_prince_dedication_1	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_prince_dedication_1	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_prince_dedication_2	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_prince_dedication_2	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_prince_dedication_2	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_prince_dedication_2	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_prince_dedication_2	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_prince_dedication_2	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_prince_dedication_2	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_prince_dedication_3	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_prince_dedication_3	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_prince_dedication_3	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_prince_dedication_3	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_prince_dedication_3	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_prince_dedication_3	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_prince_dedication_3	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_prince_dedication_4	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_prince_dedication_4	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_prince_dedication_4	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_prince_dedication_4	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_prince_dedication_4	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_prince_dedication_4	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_prince_dedication_4	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_prince_dedication_5	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_prince_dedication_5	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_prince_dedication_5	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_prince_dedication_5	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_prince_dedication_5	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_prince_dedication_5	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_prince_dedication_5	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_prince_dedication_6	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_prince_dedication_6	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_prince_dedication_6	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_prince_dedication_6	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_prince_dedication_6	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_prince_dedication_6	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_prince_dedication_6	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_prince_dedication_7	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_prince_dedication_7	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_prince_dedication_7	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_prince_dedication_7	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_prince_dedication_7	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_prince_dedication_7	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_prince_dedication_7	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_prince_dedication_8	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_prince_dedication_8	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_prince_dedication_8	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_prince_dedication_8	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_prince_dedication_8	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_prince_dedication_8	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_prince_dedication_8	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_princess_dedication_1	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_princess_dedication_1	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_princess_dedication_1	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_princess_dedication_1	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_princess_dedication_1	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_princess_dedication_1	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_princess_dedication_1	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_princess_dedication_2	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_princess_dedication_2	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_princess_dedication_2	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_princess_dedication_2	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_princess_dedication_2	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_princess_dedication_2	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_princess_dedication_2	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_princess_dedication_3	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_princess_dedication_3	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_princess_dedication_3	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_princess_dedication_3	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_princess_dedication_3	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_princess_dedication_3	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_princess_dedication_3	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_princess_dedication_4	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_princess_dedication_4	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_princess_dedication_4	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_princess_dedication_4	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_princess_dedication_4	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_princess_dedication_4	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_princess_dedication_4	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_princess_dedication_5	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_princess_dedication_5	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_princess_dedication_5	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_princess_dedication_5	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_princess_dedication_5	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_princess_dedication_5	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_princess_dedication_5	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_princess_dedication_6	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_princess_dedication_6	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_princess_dedication_6	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_princess_dedication_6	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_princess_dedication_6	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_princess_dedication_6	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_princess_dedication_6	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_princess_dedication_7	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_princess_dedication_7	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_princess_dedication_7	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_princess_dedication_7	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_princess_dedication_7	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_princess_dedication_7	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_princess_dedication_7	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_princess_dedication_8	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_princess_dedication_8	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_princess_dedication_8	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_princess_dedication_8	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_princess_dedication_8	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_princess_dedication_8	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_princess_dedication_8	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_tyrion_dedication_1	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_tyrion_dedication_1	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_tyrion_dedication_1	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_tyrion_dedication_1	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_tyrion_dedication_1	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_tyrion_dedication_1	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_tyrion_dedication_1	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_tyrion_dedication_2	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_tyrion_dedication_2	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_tyrion_dedication_2	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_tyrion_dedication_2	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_tyrion_dedication_2	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_tyrion_dedication_2	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_tyrion_dedication_2	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_tyrion_dedication_3	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_tyrion_dedication_3	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_tyrion_dedication_3	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_tyrion_dedication_3	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_tyrion_dedication_3	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_tyrion_dedication_3	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_tyrion_dedication_3	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_tyrion_dedication_4	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_tyrion_dedication_4	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_tyrion_dedication_4	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_tyrion_dedication_4	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_tyrion_dedication_4	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_tyrion_dedication_4	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_tyrion_dedication_4	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_tyrion_dedication_5	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_tyrion_dedication_5	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_tyrion_dedication_5	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_tyrion_dedication_5	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_tyrion_dedication_5	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_tyrion_dedication_5	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_tyrion_dedication_5	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_tyrion_dedication_6	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_tyrion_dedication_6	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_tyrion_dedication_6	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_tyrion_dedication_6	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_tyrion_dedication_6	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_tyrion_dedication_6	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_tyrion_dedication_6	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_tyrion_dedication_7	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_tyrion_dedication_7	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_tyrion_dedication_7	1
wh2_main_skill_hef_dedication_hukon	wh2_main_skill_node_hef_tyrion_dedication_7	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_tyrion_dedication_7	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_tyrion_dedication_7	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_tyrion_dedication_7	1
wh2_main_skill_hef_dedication_addaioth	wh2_main_skill_node_hef_tyrion_dedication_8	1
wh2_main_skill_hef_dedication_asuryan	wh2_main_skill_node_hef_tyrion_dedication_8	1
wh2_main_skill_hef_dedication_hoeth	wh2_main_skill_node_hef_tyrion_dedication_8	1
wh2_main_skill_hef_dedication_isha	wh2_main_skill_node_hef_tyrion_dedication_8	1
wh2_main_skill_hef_dedication_kurnous	wh2_main_skill_node_hef_tyrion_dedication_8	1
wh2_main_skill_hef_dedication_mathlann	wh2_main_skill_node_hef_tyrion_dedication_8	1
wh2_main_skill_hef_dedication_vaul	wh2_main_skill_node_hef_tyrion_dedication_8	1
wh2_main_skill_hef_tyrion_unique_2	wh2_main_skill_node_hef_tyrion_unique_0	1
wh2_main_skill_hef_tyrion_unique_0	wh2_main_skill_node_hef_tyrion_unique_2	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_kroq_gar_dedication_1	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_kroq_gar_dedication_1	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_kroq_gar_dedication_1	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_kroq_gar_dedication_1	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_kroq_gar_dedication_1	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_kroq_gar_dedication_2	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_kroq_gar_dedication_2	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_kroq_gar_dedication_2	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_kroq_gar_dedication_2	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_kroq_gar_dedication_2	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_kroq_gar_dedication_3	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_kroq_gar_dedication_3	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_kroq_gar_dedication_3	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_kroq_gar_dedication_3	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_kroq_gar_dedication_3	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_kroq_gar_dedication_4	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_kroq_gar_dedication_4	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_kroq_gar_dedication_4	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_kroq_gar_dedication_4	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_kroq_gar_dedication_4	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_kroq_gar_dedication_5	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_kroq_gar_dedication_5	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_kroq_gar_dedication_5	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_kroq_gar_dedication_5	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_kroq_gar_dedication_5	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_kroq_gar_dedication_6	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_kroq_gar_dedication_6	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_kroq_gar_dedication_6	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_kroq_gar_dedication_6	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_kroq_gar_dedication_6	1
wh2_dlc12_skill_lzd_lord_kroak_ultimate_deliverance	wh2_main_skill_node_lzd_lord_kroak_campaign_5	1
wh2_dlc12_skill_lzd_lord_kroak_colossal_deliverance_cooldown	wh2_main_skill_node_lzd_lord_kroak_campaign_6	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_dedication_1	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_1	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_1	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_dedication_1	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_1	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_dedication_2	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_dedication_2	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_2	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_dedication_2	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_2	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_dedication_3	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_dedication_3	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_3	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_3	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_3	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_dedication_4	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_4	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_4	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_dedication_4	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_4	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_dedication_5	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_dedication_5	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_5	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_5	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_dedication_5	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_dedication_6	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_dedication_6	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_6	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_dedication_6	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_dedication_6	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_1	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_1	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_1	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_1	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_1	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_2	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_2	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_2	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_2	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_2	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_3	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_3	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_3	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_3	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_3	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_4	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_4	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_4	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_4	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_4	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_5	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_5	1
wh2_main_skill_lzd_blessing_itzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_5	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_5	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_5	1
wh2_main_skill_lzd_blessing_chotec	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_6	1
wh2_main_skill_lzd_blessing_huanchi	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_6	1
wh2_main_skill_lzd_blessing_quetzl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_6	1
wh2_main_skill_lzd_blessing_tepok	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_6	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_main_skill_node_lzd_saurus_old_blood_horde_dedication_6	1
wh2_main_skill_skv_campaign_corruptive	wh2_main_skill_node_skv_grey_seer_plague_campaign_1_4	1
wh2_main_skill_skv_campaign_dictatorial	wh2_main_skill_node_skv_grey_seer_plague_campaign_1_5	1
wh2_main_skill_skv_campaign_corruptive	wh2_main_skill_node_skv_grey_seer_ruin_campaign_1_4	1
wh2_main_skill_skv_campaign_dictatorial	wh2_main_skill_node_skv_grey_seer_ruin_campaign_1_5	1
wh2_main_skill_skv_campaign_corruptive	wh2_main_skill_node_skv_lord_skrolk_campaign_1_4	1
