key	use_unit_exp_level_range	min_unit_exp_level_inclusive	max_unit_exp_level_inclusive	special_category
mp_cap_unit_emp_veh_war_wagon_1	false	-1	-1	
mp_cap_unit_emp_veh_war_wagon_ror_0	false	-1	-1	
mp_cap_unit_grn_art_doom_diver_catapult	false	-1	-1	
mp_cap_unit_grn_art_hammer_of_gork_0	false	-1	-1	
mp_cap_unit_grn_art_rock_lobber	false	-1	-1	
mp_cap_unit_grn_cav_broken_tusks_mob_0	false	-1	-1	
mp_cap_unit_grn_cav_deff_creepers_0	false	-1	-1	
mp_cap_unit_grn_cav_durkits_squigs_0	false	-1	-1	
mp_cap_unit_grn_cav_fores_goblin_spider_rider_archers	false	-1	-1	
mp_cap_unit_grn_cav_forest_goblin_spider_riders	false	-1	-1	
mp_cap_unit_grn_cav_goblin_wolf_rider_archers	false	-1	-1	
mp_cap_unit_grn_cav_goblin_wolf_riders	false	-1	-1	
mp_cap_unit_grn_cav_mogrubbs_marauders_0	false	-1	-1	
mp_cap_unit_grn_cav_moon_howlers_0	false	-1	-1	
mp_cap_unit_grn_cav_night_goblin_squig_hoppers	false	-1	-1	
mp_cap_unit_grn_cav_orc_boar_boyz	false	-1	-1	
mp_cap_unit_grn_cav_orc_boar_boyz_big_uns	false	-1	-1	
mp_cap_unit_grn_cav_savage_orc_boar_boyz	false	-1	-1	
mp_cap_unit_grn_cav_savage_orc_boar_boyz_big_uns	false	-1	-1	
mp_cap_unit_grn_cav_teef_robbers_0	false	-1	-1	
mp_cap_unit_grn_inf_black_orcs	false	-1	-1	
mp_cap_unit_grn_inf_da_eight_peaks_loonies_0	false	-1	-1	
mp_cap_unit_grn_inf_da_rusty_arrers_0	false	-1	-1	
mp_cap_unit_grn_inf_da_warlords_boyz_0	false	-1	-1	
mp_cap_unit_grn_inf_goblin_archers	false	-1	-1	
mp_cap_unit_grn_inf_goblins	false	-1	-1	
mp_cap_unit_grn_inf_goblins_spearmen	false	-1	-1	
mp_cap_unit_grn_inf_krimson_killerz_0	false	-1	-1	
mp_cap_unit_grn_inf_nasty_skulkers	false	-1	-1	
mp_cap_unit_grn_inf_night_goblin_archers	false	-1	-1	
mp_cap_unit_grn_inf_night_goblin_archers_fanatics	false	-1	-1	
mp_cap_unit_grn_inf_night_goblins	false	-1	-1	
mp_cap_unit_grn_inf_night_goblins_fanatics	false	-1	-1	
mp_cap_unit_grn_inf_orc_arrer_boyz	false	-1	-1	
mp_cap_unit_grn_inf_orc_boyz	false	-1	-1	
mp_cap_unit_grn_inf_orc_boyz_big_uns	false	-1	-1	
mp_cap_unit_grn_inf_orc_boyz_spears	false	-1	-1	
mp_cap_unit_grn_inf_savage_orc_arrer_boyz	false	-1	-1	
mp_cap_unit_grn_inf_savage_orc_boyz_big_uns	false	-1	-1	
mp_cap_unit_grn_inf_savage_orcs	false	-1	-1	
mp_cap_unit_grn_mon_arachnarok_spider	false	-1	-1	
mp_cap_unit_grn_mon_feral_wyvern	false	-1	-1	
mp_cap_unit_grn_mon_giant	false	-1	-1	
mp_cap_unit_grn_mon_river_trolls	false	-1	-1	
mp_cap_unit_grn_mon_river_trolls_ror_0	false	-1	-1	
mp_cap_unit_grn_mon_rogue_idol	false	-1	-1	
mp_cap_unit_grn_mon_rogue_idol_ror_0	false	-1	-1	
mp_cap_unit_grn_mon_squig_herd	false	-1	-1	
mp_cap_unit_grn_mon_stone_trolls	false	-1	-1	
mp_cap_unit_grn_mon_trolls	false	-1	-1	
mp_cap_unit_grn_mon_venom_queen_0	false	-1	-1	
mp_cap_unit_grn_veh_goblin_wolf_chariot	false	-1	-1	
mp_cap_unit_grn_veh_orc_boar_chariot	false	-1	-1	
mp_cap_unit_grn_veh_pump_wagons	false	-1	-1	
mp_cap_unit_grn_veh_snotling_pump_wagon_ror_0	false	-1	-1	
mp_cap_unit_hef_art_eagle_claw_bolt_thrower	false	-1	-1	
mp_cap_unit_hef_cav_dragon_princes	false	-1	-1	
mp_cap_unit_hef_cav_ellyrian_reaver_archers	false	-1	-1	
mp_cap_unit_hef_cav_ellyrian_reavers	false	-1	-1	
mp_cap_unit_hef_cav_silver_helms	false	-1	-1	
mp_cap_unit_hef_cav_silver_helms_shields	false	-1	-1	
mp_cap_unit_hef_cav_the_fireborn_ror_0	false	-1	-1	
mp_cap_unit_hef_cav_the_heralds_of_the_wind_ror_0	false	-1	-1	
mp_cap_unit_hef_inf_archers	false	-1	-1	
mp_cap_unit_hef_inf_archers_1	false	-1	-1	
mp_cap_unit_hef_inf_archers_ror_0	false	-1	-1	
mp_cap_unit_hef_inf_everqueens_court_guards_ror_0	false	-1	-1	
mp_cap_unit_hef_inf_keepers_of_the_flame_ror_0	false	-1	-1	
mp_cap_unit_hef_inf_lothern_sea_guard	false	-1	-1	
mp_cap_unit_hef_inf_lothern_sea_guard_shields	false	-1	-1	
mp_cap_unit_hef_inf_phoenix_guard	false	-1	-1	
mp_cap_unit_hef_inf_rangers	false	-1	-1	
mp_cap_unit_hef_inf_shadow_walkers	false	-1	-1	
mp_cap_unit_hef_inf_shadow_warriors	false	-1	-1	
mp_cap_unit_hef_inf_silverin_guard	false	-1	-1	
mp_cap_unit_hef_inf_sisters_of_avelorn	false	-1	-1	
mp_cap_unit_hef_inf_spearmen	false	-1	-1	
mp_cap_unit_hef_inf_swordmasters	false	-1	-1	
mp_cap_unit_hef_inf_the_grey_ror_0	false	-1	-1	
mp_cap_unit_hef_inf_the_scions_of_mathlann_ror_0	false	-1	-1	
mp_cap_unit_hef_inf_the_silverpelts_ror_0	false	-1	-1	
mp_cap_unit_hef_inf_the_storm_riders_ror_0	false	-1	-1	
mp_cap_unit_hef_inf_white_lions	false	-1	-1	
mp_cap_unit_hef_mon_arcane_phoenix	false	-1	-1	
mp_cap_unit_hef_mon_arcane_phoenix_ror_0	false	-1	-1	
mp_cap_unit_hef_mon_flamespyre_phoenix	false	-1	-1	
mp_cap_unit_hef_mon_frostheart_phoenix	false	-1	-1	
mp_cap_unit_hef_mon_great_eagle	false	-1	-1	
mp_cap_unit_hef_mon_moon_dragon	false	-1	-1	
mp_cap_unit_hef_mon_star_dragon	false	-1	-1	
mp_cap_unit_hef_mon_sun_dragon	false	-1	-1	
mp_cap_unit_hef_mon_war_lions	false	-1	-1	
mp_cap_unit_hef_mon_war_lions_of_chrace_ror_0	false	-1	-1	
mp_cap_unit_hef_veh_ithilmar_chariot	false	-1	-1	
mp_cap_unit_hef_veh_lion_chariot	false	-1	-1	
mp_cap_unit_hef_veh_tiranoc_chariot	false	-1	-1	
mp_cap_unit_kho_cav_bloodcrushers_0	false	-1	-1	
mp_cap_unit_kho_cav_bloodcrushers_ror_0	false	-1	-1	
mp_cap_unit_kho_cav_gorebeast_chariot	false	-1	-1	
mp_cap_unit_kho_cav_skullcrushers_0	false	-1	-1	
mp_cap_unit_kho_inf_bloodletters_0	false	-1	-1	
mp_cap_unit_kho_inf_bloodletters_1	false	-1	-1	
mp_cap_unit_kho_inf_bloodletters_ror_0	false	-1	-1	
mp_cap_unit_kho_inf_chaos_furies_0	false	-1	-1	
mp_cap_unit_kho_inf_chaos_warhounds_0	false	-1	-1	
mp_cap_unit_kho_inf_flesh_hounds_of_khorne_0	false	-1	-1	
mp_cap_unit_kho_inf_flesh_hounds_of_khorne_ror	false	-1	-1	
mp_cap_unit_kho_mon_bloodthirster_0	false	-1	-1	
mp_cap_unit_kho_mon_bloodthirster_0_ror	false	-1	-1	
mp_cap_unit_kho_mon_khornataurs_0	false	-1	-1	
mp_cap_unit_kho_mon_khornataurs_1	false	-1	-1	
mp_cap_unit_kho_mon_soul_grinder_0	false	-1	-1	
mp_cap_unit_kho_mon_spawn_of_khorne_0	false	-1	-1	
mp_cap_unit_kho_veh_blood_shrine_0	false	-1	-1	
mp_cap_unit_kho_veh_skullcannon_0	false	-1	-1	
mp_cap_unit_ksl_cav_gryphon_legion_0	false	-1	-1	
mp_cap_unit_ksl_cav_horse_archers_0	false	-1	-1	
mp_cap_unit_ksl_cav_horse_raiders_0	false	-1	-1	
mp_cap_unit_ksl_cav_war_bear_riders_1	false	-1	-1	
mp_cap_unit_ksl_cav_war_bear_riders_ror_0	false	-1	-1	
mp_cap_unit_ksl_cav_winged_lancers_0	false	-1	-1	
mp_cap_unit_ksl_inf_akshina_ambushers	false	-1	-1	
mp_cap_unit_ksl_inf_akshina_ambushers_ror	false	-1	-1	
mp_cap_unit_ksl_inf_armoured_kossars_0	false	-1	-1	
mp_cap_unit_ksl_inf_armoured_kossars_1	false	-1	-1	
mp_cap_unit_ksl_inf_armoured_kossars_ror	false	-1	-1	
mp_cap_unit_ksl_inf_ice_guard_0	false	-1	-1	
mp_cap_unit_ksl_inf_ice_guard_1	false	-1	-1	
mp_cap_unit_ksl_inf_kislevite_warriors	false	-1	-1	
mp_cap_unit_ksl_inf_kossars_0	false	-1	-1	
mp_cap_unit_ksl_inf_kossars_1	false	-1	-1	
mp_cap_unit_ksl_inf_kossars_tutorial_0	false	-1	-1	
mp_cap_unit_ksl_inf_kossars_tutorial_1	false	-1	-1	
mp_cap_unit_ksl_inf_streltsi_0	false	-1	-1	
mp_cap_unit_ksl_inf_streltsi_ror	false	-1	-1	
mp_cap_unit_ksl_inf_tzar_guard_0	false	-1	-1	
mp_cap_unit_ksl_inf_tzar_guard_1	false	-1	-1	
mp_cap_unit_ksl_inf_tzar_guard_ror_0	false	-1	-1	
mp_cap_unit_ksl_mon_elemental_bear_0	false	-1	-1	
mp_cap_unit_ksl_mon_elemental_bear_0_ror	false	-1	-1	
mp_cap_unit_ksl_mon_elemental_bear_summoned_0	false	-1	-1	
mp_cap_unit_ksl_mon_frost_wyrm	false	-1	-1	
mp_cap_unit_ksl_mon_incarnate_elemental_of_beasts	false	-1	-1	
mp_cap_unit_ksl_mon_snow_leopard_0	false	-1	-1	
mp_cap_unit_ksl_mon_snow_leopard_summoned_0	false	-1	-1	
mp_cap_unit_ksl_mon_snow_leopard_summoned_1	false	-1	-1	
mp_cap_unit_ksl_mon_snow_leopard_summoned_2	false	-1	-1	
mp_cap_unit_ksl_mon_things_in_the_woods	false	-1	-1	
mp_cap_unit_ksl_mon_things_in_the_woods_ror	false	-1	-1	
mp_cap_unit_ksl_veh_heavy_war_sled_0	false	-1	-1	
mp_cap_unit_ksl_veh_light_war_sled_0	false	-1	-1	
mp_cap_unit_ksl_veh_little_grom_0	false	-1	-1	
mp_cap_unit_lzd_cav_cold_one_riders	false	-1	-1	
mp_cap_unit_lzd_cav_cold_one_spear_riders	false	-1	-1	
mp_cap_unit_lzd_cav_cold_one_spearriders_ror_0	false	-1	-1	
mp_cap_unit_lzd_cav_feral_cold_ones	false	-1	-1	
mp_cap_unit_lzd_cav_horned_ones	false	-1	-1	
mp_cap_unit_lzd_cav_ripperdactyl_riders	false	-1	-1	
mp_cap_unit_lzd_cav_ripperdactyl_riders_ror_0	false	-1	-1	
mp_cap_unit_lzd_cav_terradon_riders_0	false	-1	-1	
mp_cap_unit_lzd_cav_terradon_riders_1	false	-1	-1	
mp_cap_unit_lzd_cav_terradon_riders_ror_0	false	-1	-1	
mp_cap_unit_lzd_inf_chameleon_skinks	false	-1	-1	
mp_cap_unit_lzd_inf_chameleon_stalkers	false	-1	-1	
mp_cap_unit_lzd_inf_red_crested_skinks	false	-1	-1	
mp_cap_unit_lzd_inf_saurus_spears_0	false	-1	-1	
mp_cap_unit_lzd_inf_saurus_spears_1	false	-1	-1	
mp_cap_unit_lzd_inf_saurus_warriors_0	false	-1	-1	
mp_cap_unit_lzd_inf_saurus_warriors_1	false	-1	-1	
mp_cap_unit_lzd_inf_saurus_warriors_ror_0	false	-1	-1	
mp_cap_unit_lzd_inf_skink_cohort_0	false	-1	-1	
mp_cap_unit_lzd_inf_skink_cohort_1	false	-1	-1	
mp_cap_unit_lzd_inf_skink_red_crested_ror_0	false	-1	-1	
mp_cap_unit_lzd_inf_skink_skirmishers	false	-1	-1	
mp_cap_unit_lzd_inf_temple_guard	false	-1	-1	
mp_cap_unit_lzd_inf_temple_guards_ror_0	false	-1	-1	
mp_cap_unit_lzd_mon_ancient_salamander	false	-1	-1	
mp_cap_unit_lzd_mon_ancient_stegadon_ror_0	false	-1	-1	
mp_cap_unit_lzd_mon_bastiladon	false	-1	-1	
mp_cap_unit_lzd_mon_carnosaur	false	-1	-1	
mp_cap_unit_lzd_mon_carnosaur_ror	false	-1	-1	
mp_cap_unit_lzd_mon_coatl	false	-1	-1	
mp_cap_unit_lzd_mon_coatl_ror	false	-1	-1	
mp_cap_unit_lzd_mon_dread_saurian	false	-1	-1	
mp_cap_unit_lzd_mon_dread_saurian_ror_0	false	-1	-1	
mp_cap_unit_lzd_mon_kroxigors	false	-1	-1	
mp_cap_unit_lzd_mon_razordon_hunting_pack	false	-1	-1	
mp_cap_unit_lzd_mon_razordon_pack_ror_0	false	-1	-1	
mp_cap_unit_lzd_mon_sacred_kroxigors	false	-1	-1	
mp_cap_unit_lzd_mon_sacred_kroxigors_ror_0	false	-1	-1	
mp_cap_unit_lzd_mon_salamander_hunting_pack	false	-1	-1	
mp_cap_unit_lzd_mon_salamander_pack_ror_0	false	-1	-1	
mp_cap_unit_lzd_mon_stegadon	false	-1	-1	
mp_cap_unit_lzd_mon_troglodon	false	-1	-1	
mp_cap_unit_lzd_mon_troglodon_ror	false	-1	-1	
mp_cap_unit_mon_celestial_lion	false	-1	-1	
mp_cap_unit_mon_great_moon_bird	false	-1	-1	
mp_cap_unit_nor_cav_marauder_horsemasters	false	-1	-1	
mp_cap_unit_nor_cav_marauder_horsemen_0	false	-1	-1	
mp_cap_unit_nor_cav_marauder_horsemen_1	false	-1	-1	
mp_cap_unit_nor_inf_chaos_marauders_ror_0	false	-1	-1	
mp_cap_unit_nor_inf_ice_wolves	false	-1	-1	
mp_cap_unit_nor_inf_marauder_berserkers	false	-1	-1	
mp_cap_unit_nor_inf_marauder_berserkers_ror_0	false	-1	-1	
mp_cap_unit_nor_inf_marauder_champions_0	false	-1	-1	
mp_cap_unit_nor_inf_marauder_champions_1	false	-1	-1	
mp_cap_unit_nor_inf_marauder_hunters_0	false	-1	-1	
mp_cap_unit_nor_inf_marauder_hunters_1	false	-1	-1	
mp_cap_unit_nor_inf_marauder_spearmen	false	-1	-1	
mp_cap_unit_nor_inf_marauders_0	false	-1	-1	
mp_cap_unit_nor_inf_marauders_1	false	-1	-1	
mp_cap_unit_nor_inf_norscan_warhounds	false	-1	-1	
mp_cap_unit_nor_mon_armoured_skin_wolves	false	-1	-1	
mp_cap_unit_nor_mon_fimir_ror_0	false	-1	-1	
mp_cap_unit_nor_mon_fimir_warriors_0	false	-1	-1	
mp_cap_unit_nor_mon_fimir_warriors_1	false	-1	-1	
mp_cap_unit_nor_mon_frost_wyrm	false	-1	-1	
mp_cap_unit_nor_mon_frost_wyrm_ror_0	false	-1	-1	
mp_cap_unit_nor_mon_giant	false	-1	-1	
mp_cap_unit_nor_mon_ice_trolls	false	-1	-1	
mp_cap_unit_nor_mon_mammoths	false	-1	-1	
mp_cap_unit_nor_mon_manticore	false	-1	-1	
mp_cap_unit_nor_mon_marauder_warwolves_ror_0	false	-1	-1	
mp_cap_unit_nor_mon_skin_wolves	false	-1	-1	
mp_cap_unit_nor_mon_skin_wolves_ror_0	false	-1	-1	
mp_cap_unit_nor_mon_trolls	false	-1	-1	
mp_cap_unit_nor_mon_war_mammoth_ror_0	false	-1	-1	
mp_cap_unit_nor_mon_war_mammoth_ror_1	false	-1	-1	
mp_cap_unit_nor_veh_ice_wolves_chariot	false	-1	-1	
mp_cap_unit_nor_veh_marauder_chariot	false	-1	-1	
mp_cap_unit_nur_cav_plague_drones_0	false	-1	-1	
mp_cap_unit_nur_cav_plague_drones_1	false	-1	-1	
mp_cap_unit_nur_cav_plague_drones_ror	false	-1	-1	
mp_cap_unit_nur_cav_pox_riders_of_nurgle_0	false	-1	-1	
mp_cap_unit_nur_cav_pox_riders_of_nurgle_ror_0	false	-1	-1	
mp_cap_unit_nur_cav_rot_knights	false	-1	-1	
mp_cap_unit_nur_cav_rot_knights_ror	false	-1	-1	
mp_cap_unit_nur_inf_chaos_furies_0	false	-1	-1	
mp_cap_unit_nur_inf_nurglings_0	false	-1	-1	
mp_cap_unit_nur_inf_nurglings_ror	false	-1	-1	
mp_cap_unit_nur_inf_nurglings_summoned_0	false	-1	-1	
mp_cap_unit_nur_inf_pestigors	false	-1	-1	
mp_cap_unit_nur_inf_plague_ogres	false	-1	-1	
mp_cap_unit_nur_inf_plague_ogres_great_weapons	false	-1	-1	
mp_cap_unit_nur_inf_plaguebearers_0	false	-1	-1	
mp_cap_unit_nur_inf_plaguebearers_1	false	-1	-1	
mp_cap_unit_nur_inf_plaguebearers_ror_0	false	-1	-1	
mp_cap_unit_nur_inf_plaguebearers_summoned_0	false	-1	-1	
mp_cap_unit_nur_mon_beast_of_nurgle_0	false	-1	-1	
mp_cap_unit_nur_mon_bile_trolls	false	-1	-1	
mp_cap_unit_nur_mon_great_unclean_one_0	false	-1	-1	
mp_cap_unit_nur_mon_great_unclean_one_0_ror	false	-1	-1	
mp_cap_unit_nur_mon_great_unclean_one_summoned_0	false	-1	-1	
mp_cap_unit_nur_mon_plague_toads_0	false	-1	-1	
mp_cap_unit_nur_mon_rot_flies_0	false	-1	-1	
mp_cap_unit_nur_mon_soul_grinder_0	false	-1	-1	
mp_cap_unit_nur_mon_soul_grinder_0_ror	false	-1	-1	
mp_cap_unit_nur_mon_spawn_of_nurgle_0	false	-1	-1	
mp_cap_unit_nur_mon_toad_dragon	false	-1	-1	
mp_cap_unit_ogr_cav_crushers_0	false	-1	-1	
mp_cap_unit_ogr_cav_crushers_1	false	-1	-1	
mp_cap_unit_ogr_cav_crushers_ror_0	false	-1	-1	
mp_cap_unit_ogr_cav_mournfang_cavalry_0	false	-1	-1	
mp_cap_unit_ogr_cav_mournfang_cavalry_1	false	-1	-1	
mp_cap_unit_ogr_cav_mournfang_cavalry_2	false	-1	-1	
mp_cap_unit_ogr_inf_gnoblars_0	false	-1	-1	
mp_cap_unit_ogr_inf_gnoblars_1	false	-1	-1	
mp_cap_unit_ogr_inf_gnoblars_ror	false	-1	-1	
mp_cap_unit_ogr_inf_ironguts_0	false	-1	-1	
mp_cap_unit_ogr_inf_leadbelchers_0	false	-1	-1	
mp_cap_unit_ogr_inf_maneaters_0	false	-1	-1	
mp_cap_unit_ogr_inf_maneaters_1	false	-1	-1	
mp_cap_unit_ogr_inf_maneaters_2	false	-1	-1	
mp_cap_unit_ogr_inf_maneaters_3	false	-1	-1	
mp_cap_unit_ogr_inf_maneaters_ror_0	false	-1	-1	
mp_cap_unit_ogr_inf_ogres_0	false	-1	-1	
mp_cap_unit_ogr_inf_ogres_1	false	-1	-1	
mp_cap_unit_ogr_inf_ogres_2	false	-1	-1	
mp_cap_unit_ogr_mon_giant_0	false	-1	-1	
mp_cap_unit_ogr_mon_gorgers_0	false	-1	-1	
mp_cap_unit_ogr_mon_sabretusk_pack_0	false	-1	-1	
mp_cap_unit_ogr_mon_stonehorn_0	false	-1	-1	
mp_cap_unit_ogr_mon_stonehorn_0_ror	false	-1	-1	
mp_cap_unit_ogr_mon_stonehorn_1	false	-1	-1	
mp_cap_unit_ogr_veh_gnoblar_scraplauncher_0	false	-1	-1	
mp_cap_unit_ogr_veh_ironblaster_0	false	-1	-1	
mp_cap_unit_skv_art_warp_lightning_cannon_ror_0	false	-1	-1	
mp_cap_unit_skv_inf_clanrat_spearmen_0	false	-1	-1	
mp_cap_unit_skv_inf_clanrat_spearmen_1	false	-1	-1	
mp_cap_unit_skv_inf_clanrats_0	false	-1	-1	
mp_cap_unit_skv_inf_clanrats_1	false	-1	-1	
mp_cap_unit_skv_inf_clanrats_ror_0	false	-1	-1	
mp_cap_unit_skv_inf_death_globe_bombardiers	false	-1	-1	
mp_cap_unit_skv_inf_death_runners	false	-1	-1	
mp_cap_unit_skv_inf_death_runners_ror	false	-1	-1	
mp_cap_unit_skv_inf_eshin_triads	false	-1	-1	
mp_cap_unit_skv_inf_eshin_triads_ror	false	-1	-1	
mp_cap_unit_skv_inf_gutter_runner_slingers_0	false	-1	-1	
mp_cap_unit_skv_inf_gutter_runner_slingers_1	false	-1	-1	
mp_cap_unit_skv_inf_gutter_runners_0	false	-1	-1	
mp_cap_unit_skv_inf_gutter_runners_1	false	-1	-1	
mp_cap_unit_skv_inf_night_runner_slingers_0	false	-1	-1	
mp_cap_unit_skv_inf_night_runners	false	-1	-1	
mp_cap_unit_skv_inf_plague_monk_censer_bearer_ror_0	false	-1	-1	
mp_cap_unit_skv_inf_plague_monk_censer_bearers	false	-1	-1	
mp_cap_unit_skv_inf_plague_monks	false	-1	-1	
mp_cap_unit_skv_inf_poison_wind_globadiers	false	-1	-1	
mp_cap_unit_skv_inf_poison_wind_mortar	false	-1	-1	
mp_cap_unit_skv_inf_poison_wind_mortar_ror	false	-1	-1	
mp_cap_unit_skv_inf_ratling_gun_ror_0	false	-1	-1	
mp_cap_unit_skv_inf_ratling_guns	false	-1	-1	
mp_cap_unit_skv_inf_skavenslave_slingers	false	-1	-1	
mp_cap_unit_skv_inf_skavenslave_spears	false	-1	-1	
mp_cap_unit_skv_inf_skavenslaves	false	-1	-1	
mp_cap_unit_skv_inf_stormvermin_0	false	-1	-1	
mp_cap_unit_skv_inf_stormvermin_1	false	-1	-1	
mp_cap_unit_skv_inf_stormvermin_ror_0	false	-1	-1	
mp_cap_unit_skv_inf_warp_grinder	false	-1	-1	
mp_cap_unit_skv_inf_warpfire_throwers	false	-1	-1	
mp_cap_unit_skv_inf_warplock_jezzails	false	-1	-1	
mp_cap_unit_skv_inf_warplock_jezzails_ror_0	false	-1	-1	
mp_cap_unit_skv_mon_art_plagueclaw_catapult	false	-1	-1	
mp_cap_unit_skv_mon_art_warp_lightning_cannon	false	-1	-1	
mp_cap_unit_skv_mon_brood_horror_0	false	-1	-1	
mp_cap_unit_skv_mon_hell_pit_abomination	false	-1	-1	
mp_cap_unit_skv_mon_hell_pit_abomination_ror_0	false	-1	-1	
mp_cap_unit_skv_mon_rat_ogre_mutant	false	-1	-1	
mp_cap_unit_skv_mon_rat_ogre_mutant_ror_0	false	-1	-1	
mp_cap_unit_skv_mon_rat_ogres	false	-1	-1	
mp_cap_unit_skv_mon_rat_ogres_ror_0	false	-1	-1	
mp_cap_unit_skv_mon_veh_doom_flayers	false	-1	-1	
mp_cap_unit_skv_mon_veh_doomwheel	false	-1	-1	
mp_cap_unit_skv_mon_wolf_rats_0	false	-1	-1	
mp_cap_unit_skv_mon_wolf_rats_1	false	-1	-1	
mp_cap_unit_skv_veh_doom_flayer_ror_0	false	-1	-1	
mp_cap_unit_skv_veh_doomwheel_ror_0	false	-1	-1	
mp_cap_unit_sla_cav_heartseekers_of_slaanesh_0	false	-1	-1	
mp_cap_unit_sla_cav_heartseekers_of_slaanesh_ror_0	false	-1	-1	
mp_cap_unit_sla_cav_hellstriders_0	false	-1	-1	
mp_cap_unit_sla_cav_hellstriders_1	false	-1	-1	
mp_cap_unit_sla_cav_seekers_of_slaanesh_0	false	-1	-1	
mp_cap_unit_sla_inf_chaos_furies_0	false	-1	-1	
mp_cap_unit_sla_inf_daemonette_0	false	-1	-1	
mp_cap_unit_sla_inf_daemonette_1	false	-1	-1	
mp_cap_unit_sla_inf_daemonette_ror_0	false	-1	-1	
mp_cap_unit_sla_inf_marauders_0	false	-1	-1	
mp_cap_unit_sla_inf_marauders_1	false	-1	-1	
mp_cap_unit_sla_inf_marauders_2	false	-1	-1	
mp_cap_unit_sla_inf_marauders_spears_ror	false	-1	-1	
mp_cap_unit_sla_mon_fiends_of_slaanesh_0	false	-1	-1	
mp_cap_unit_sla_mon_keeper_of_secrets_0	false	-1	-1	
mp_cap_unit_sla_mon_keeper_of_secrets_0_ror	false	-1	-1	
mp_cap_unit_sla_mon_soul_grinder_0	false	-1	-1	
mp_cap_unit_sla_mon_spawn_of_slaanesh_0	false	-1	-1	
mp_cap_unit_sla_veh_exalted_seeker_chariot_0	false	-1	-1	
mp_cap_unit_sla_veh_hellflayer_0	false	-1	-1	
mp_cap_unit_sla_veh_seeker_chariot_0	false	-1	-1	
mp_cap_unit_tmb_art_casket_of_souls	false	-1	-1	
mp_cap_unit_tmb_art_screaming_skull_catapult	false	-1	-1	
mp_cap_unit_tmb_cav_necropolis_knights_0	false	-1	-1	
mp_cap_unit_tmb_cav_necropolis_knights_1	false	-1	-1	
mp_cap_unit_tmb_cav_nehekhara_horsemen	false	-1	-1	
mp_cap_unit_tmb_cav_skeleton_horsemen	false	-1	-1	
mp_cap_unit_tmb_cav_skeleton_horsemen_archers	false	-1	-1	
mp_cap_unit_tmb_inf_nehekhara_warriors	false	-1	-1	
mp_cap_unit_tmb_inf_skeleton_archers	false	-1	-1	
mp_cap_unit_tmb_inf_skeleton_archers_ror	false	-1	-1	
mp_cap_unit_tmb_inf_skeleton_spearmen	false	-1	-1	
mp_cap_unit_tmb_inf_skeleton_spearmen_ror	false	-1	-1	
mp_cap_unit_tmb_inf_skeleton_warriors	false	-1	-1	
mp_cap_unit_tmb_inf_tomb_guard_0	false	-1	-1	
mp_cap_unit_tmb_inf_tomb_guard_1	false	-1	-1	
mp_cap_unit_tmb_inf_tomb_guard_ror	false	-1	-1	
mp_cap_unit_tmb_mon_bone_giant	false	-1	-1	
mp_cap_unit_tmb_mon_carrion	false	-1	-1	
mp_cap_unit_tmb_mon_hierotitan	false	-1	-1	
mp_cap_unit_tmb_mon_khemrian_warsphinx	false	-1	-1	
mp_cap_unit_tmb_mon_necrosphinx	false	-1	-1	
mp_cap_unit_tmb_mon_necrosphinx_ror	false	-1	-1	
mp_cap_unit_tmb_mon_sepulchral_stalkers	false	-1	-1	
mp_cap_unit_tmb_mon_sepulchral_stalkers_ror	false	-1	-1	
mp_cap_unit_tmb_mon_tomb_scorpion	false	-1	-1	
mp_cap_unit_tmb_mon_ushabti_0	false	-1	-1	
mp_cap_unit_tmb_mon_ushabti_1	false	-1	-1	
mp_cap_unit_tmb_mon_ushabti_ror	false	-1	-1	
mp_cap_unit_tmb_veh_skeleton_archer_chariots	false	-1	-1	
mp_cap_unit_tmb_veh_skeleton_chariots	false	-1	-1	
mp_cap_unit_tze_cav_doom_knights_0	false	-1	-1	
mp_cap_unit_tze_cav_doom_knights_ror_0	false	-1	-1	
mp_cap_unit_tze_inf_blue_horrors_0	false	-1	-1	
mp_cap_unit_tze_inf_blue_horrors_ror	false	-1	-1	
mp_cap_unit_tze_inf_centigors_great_weapons	false	-1	-1	
mp_cap_unit_tze_inf_chaos_furies_0	false	-1	-1	
mp_cap_unit_tze_inf_pink_horrors_0	false	-1	-1	
mp_cap_unit_tze_inf_pink_horrors_1	false	-1	-1	
mp_cap_unit_tze_inf_pink_horrors_of_tzeentch_ror	false	-1	-1	
mp_cap_unit_tze_inf_pink_horrors_ror_0	false	-1	-1	
mp_cap_unit_tze_inf_tzaangors	false	-1	-1	
mp_cap_unit_tze_mon_cockatrice	false	-1	-1	
mp_cap_unit_tze_mon_exalted_flamers_0	false	-1	-1	
mp_cap_unit_tze_mon_flamers_0	false	-1	-1	
mp_cap_unit_tze_mon_flamers_changebringers	false	-1	-1	
mp_cap_unit_tze_mon_lord_of_change_0	false	-1	-1	
mp_cap_unit_tze_mon_lord_of_change_0_ror	false	-1	-1	
mp_cap_unit_tze_mon_mutalith_vortex_beast	false	-1	-1	
mp_cap_unit_tze_mon_mutalith_vortex_beast_ror	false	-1	-1	
mp_cap_unit_tze_mon_screamers_0	false	-1	-1	
mp_cap_unit_tze_mon_screamers_ror	false	-1	-1	
mp_cap_unit_tze_mon_soul_grinder_0	false	-1	-1	
