key	chance_to_replenish	max_count	unit_record	use_partial_replenishment	max_replenish_per_turn
wh3_main_vmp_inf_grave_guard_2	0.0000	0	wh3_main_vmp_inf_grave_guard_2	false	1.0000
wh3_twa06_cth_inf_dragon_guard_ror_0	100.0000	1	wh3_twa06_cth_inf_dragon_guard_ror_0	true	0.1000
wh3_twa06_kho_inf_bloodletters_ror_0	100.0000	1	wh3_twa06_kho_inf_bloodletters_ror_0	true	0.1000
wh3_twa06_ksl_inf_tzar_guard_ror_0	100.0000	1	wh3_twa06_ksl_inf_tzar_guard_ror_0	true	0.1000
wh3_twa06_nur_inf_plaguebearers_ror_0	100.0000	1	wh3_twa06_nur_inf_plaguebearers_ror_0	true	0.1000
wh3_twa06_ogr_inf_maneaters_ror_0	100.0000	1	wh3_twa06_ogr_inf_maneaters_ror_0	true	0.1000
wh3_twa06_sla_inf_daemonette_ror_0	100.0000	1	wh3_twa06_sla_inf_daemonette_ror_0	true	0.1000
wh3_twa06_tze_inf_pink_horrors_ror_0	100.0000	1	wh3_twa06_tze_inf_pink_horrors_ror_0	true	0.1000
wh3_twa07_cth_cav_jade_longma_riders_ror_0	100.0000	1	wh3_twa07_cth_cav_jade_longma_riders_ror_0	true	0.1000
wh3_twa07_kho_cav_bloodcrushers_ror_0	100.0000	1	wh3_twa07_kho_cav_bloodcrushers_ror_0	true	0.1000
wh3_twa07_ksl_cav_war_bear_riders_ror_0	100.0000	1	wh3_twa07_ksl_cav_war_bear_riders_ror_0	true	0.1000
wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0	100.0000	1	wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0	true	0.1000
wh3_twa07_ogr_cav_crushers_ror_0	100.0000	1	wh3_twa07_ogr_cav_crushers_ror_0	true	0.1000
wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	100.0000	1	wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	true	0.1000
wh3_twa07_tze_cav_doom_knights_ror_0	100.0000	1	wh3_twa07_tze_cav_doom_knights_ror_0	true	0.1000
wh3_twa08_cth_mon_terracotta_sentinel_0_ror	100.0000	1	wh3_twa08_cth_mon_terracotta_sentinel_0_ror	true	0.1000
wh3_twa08_kho_mon_bloodthirster_0_ror	100.0000	1	wh3_twa08_kho_mon_bloodthirster_0_ror	true	0.1000
wh3_twa08_ksl_mon_elemental_bear_0_ror	100.0000	1	wh3_twa08_ksl_mon_elemental_bear_0_ror	true	0.1000
wh3_twa08_nur_mon_great_unclean_one_0_ror	100.0000	1	wh3_twa08_nur_mon_great_unclean_one_0_ror	true	0.1000
wh3_twa08_ogr_mon_stonehorn_0_ror	100.0000	1	wh3_twa08_ogr_mon_stonehorn_0_ror	true	0.1000
wh3_twa08_sla_mon_keeper_of_secrets_0_ror	100.0000	1	wh3_twa08_sla_mon_keeper_of_secrets_0_ror	true	0.1000
wh3_twa08_tze_mon_lord_of_change_0_ror	100.0000	1	wh3_twa08_tze_mon_lord_of_change_0_ror	true	0.1000
wh3_twa10_cth_inf_peasant_archers_ror	100.0000	1	wh3_twa10_cth_inf_peasant_archers_ror	true	0.1000
wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror	100.0000	1	wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror	true	0.1000
wh3_twa10_ksl_inf_armoured_kossars_ror	100.0000	1	wh3_twa10_ksl_inf_armoured_kossars_ror	true	0.1000
wh3_twa10_nur_inf_nurglings_ror	100.0000	1	wh3_twa10_nur_inf_nurglings_ror	true	0.1000
wh3_twa10_ogr_inf_gnoblars_ror	100.0000	1	wh3_twa10_ogr_inf_gnoblars_ror	true	0.1000
wh3_twa10_sla_inf_marauders_spears_ror	100.0000	1	wh3_twa10_sla_inf_marauders_spears_ror	true	0.1000
wh3_twa10_tze_inf_blue_horrors_ror	100.0000	1	wh3_twa10_tze_inf_blue_horrors_ror	true	0.1000
wh_dlc01_chs_inf_forsaken_0_province_pool	0.1500	0	wh_dlc01_chs_inf_forsaken_0	false	1.0000
wh_dlc01_chs_mon_dragon_ogre_province_pool	0.0100	0	wh_dlc01_chs_mon_dragon_ogre	false	1.0000
wh_dlc01_chs_mon_dragon_ogre_shaggoth_warriors_faction_pool	0.0000	2	wh_dlc01_chs_mon_dragon_ogre_shaggoth	false	0.0000
wh_dlc02_vmp_cav_blood_knights_0	0.0500	0	wh_dlc02_vmp_cav_blood_knights_0	false	1.0000
wh_dlc04_emp_art_hammer_of_the_witches_0	100.0000	1	wh_dlc04_emp_art_hammer_of_the_witches_0	true	0.1000
wh_dlc04_emp_art_sunmaker_0	100.0000	1	wh_dlc04_emp_art_sunmaker_0	true	0.1000
wh_dlc04_emp_cav_royal_altdorf_gryphites_0	100.0000	1	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	true	0.1000
wh_dlc04_emp_cav_zintlers_reiksguard_0	100.0000	1	wh_dlc04_emp_cav_zintlers_reiksguard_0	true	0.1000
wh_dlc04_emp_inf_sigmars_sons_0	100.0000	1	wh_dlc04_emp_inf_sigmars_sons_0	true	0.1000
wh_dlc04_emp_inf_silver_bullets_0	100.0000	1	wh_dlc04_emp_inf_silver_bullets_0	true	0.1000
wh_dlc04_emp_inf_stirlands_revenge_0	100.0000	1	wh_dlc04_emp_inf_stirlands_revenge_0	true	0.1000
wh_dlc04_emp_inf_tattersouls_0	100.0000	1	wh_dlc04_emp_inf_tattersouls_0	true	0.1000
wh_dlc04_emp_veh_templehof_luminark_0	100.0000	1	wh_dlc04_emp_veh_templehof_luminark_0	true	0.1000
wh_dlc04_vmp_cav_chillgheists_0	100.0000	1	wh_dlc04_vmp_cav_chillgheists_0	true	0.1000
wh_dlc04_vmp_cav_vereks_reavers_0	100.0000	1	wh_dlc04_vmp_cav_vereks_reavers_0	true	0.1000
wh_dlc04_vmp_inf_feasters_in_the_dusk_0	100.0000	1	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	true	0.1000
wh_dlc04_vmp_inf_konigstein_stalkers_0	100.0000	1	wh_dlc04_vmp_inf_konigstein_stalkers_0	true	0.1000
wh_dlc04_vmp_inf_sternsmen_0	100.0000	1	wh_dlc04_vmp_inf_sternsmen_0	true	0.1000
wh_dlc04_vmp_inf_tithe_0	100.0000	1	wh_dlc04_vmp_inf_tithe_0	true	0.1000
wh_dlc04_vmp_mon_devils_swartzhafen_0	100.0000	1	wh_dlc04_vmp_mon_devils_swartzhafen_0	true	0.1000
wh_dlc04_vmp_mon_direpack_0	100.0000	1	wh_dlc04_vmp_mon_direpack_0	true	0.1000
wh_dlc04_vmp_veh_claw_of_nagash_0	100.0000	1	wh_dlc04_vmp_veh_claw_of_nagash_0	true	0.1000
wh_dlc04_vmp_veh_corpse_cart_0	0.0000	0	wh_dlc04_vmp_veh_corpse_cart_0	false	1.0000
wh_dlc04_vmp_veh_corpse_cart_1	0.0000	0	wh_dlc04_vmp_veh_corpse_cart_1	false	1.0000
wh_dlc04_vmp_veh_corpse_cart_2	0.0000	0	wh_dlc04_vmp_veh_corpse_cart_2	false	1.0000
wh_dlc04_vmp_veh_mortis_engine_0	0.0000	0	wh_dlc04_vmp_veh_mortis_engine_0	false	1.0000
wh_dlc06_chs_feral_manticore_province_pool	0.0200	0	wh_dlc06_chs_feral_manticore	false	1.0000
wh_dlc06_chs_inf_aspiring_champions_0_province_pool	0.1000	0	wh_dlc06_chs_inf_aspiring_champions_0	false	1.0000
wh_dlc06_dwf_art_gob_lobber_0	100.0000	1	wh_dlc06_dwf_art_gob_lobber_0	true	0.1000
wh_dlc06_dwf_inf_dragonback_slayers_0	100.0000	1	wh_dlc06_dwf_inf_dragonback_slayers_0	true	0.1000
wh_dlc06_dwf_inf_ekrund_miners_0	100.0000	1	wh_dlc06_dwf_inf_ekrund_miners_0	true	0.1000
wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	100.0000	1	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	true	0.1000
wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	100.0000	1	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	true	0.1000
wh_dlc06_dwf_inf_old_grumblers_0	100.0000	1	wh_dlc06_dwf_inf_old_grumblers_0	true	0.1000
wh_dlc06_dwf_inf_peak_gate_guard_0	100.0000	1	wh_dlc06_dwf_inf_peak_gate_guard_0	true	0.1000
wh_dlc06_dwf_inf_ulthars_raiders_0	100.0000	1	wh_dlc06_dwf_inf_ulthars_raiders_0	true	0.1000
wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	100.0000	1	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	true	0.1000
wh_dlc06_dwf_veh_skyhammer_0	100.0000	1	wh_dlc06_dwf_veh_skyhammer_0	true	0.1000
wh_dlc06_grn_art_hammer_of_gork_0	100.0000	1	wh_dlc06_grn_art_hammer_of_gork_0	true	0.1000
wh_dlc06_grn_cav_broken_tusks_mob_0	100.0000	1	wh_dlc06_grn_cav_broken_tusks_mob_0	true	0.1000
wh_dlc06_grn_cav_deff_creepers_0	100.0000	1	wh_dlc06_grn_cav_deff_creepers_0	true	0.1000
wh_dlc06_grn_cav_durkits_squigs_0	100.0000	1	wh_dlc06_grn_cav_durkits_squigs_0	true	0.1000
wh_dlc06_grn_cav_mogrubbs_marauders_0	100.0000	1	wh_dlc06_grn_cav_mogrubbs_marauders_0	true	0.1000
wh_dlc06_grn_cav_moon_howlers_0	100.0000	1	wh_dlc06_grn_cav_moon_howlers_0	true	0.1000
wh_dlc06_grn_cav_teef_robbers_0	100.0000	1	wh_dlc06_grn_cav_teef_robbers_0	true	0.1000
wh_dlc06_grn_inf_da_eight_peaks_loonies_0	100.0000	1	wh_dlc06_grn_inf_da_eight_peaks_loonies_0	true	0.1000
wh_dlc06_grn_inf_da_rusty_arrers_0	100.0000	1	wh_dlc06_grn_inf_da_rusty_arrers_0	true	0.1000
wh_dlc06_grn_inf_da_warlords_boyz_0	100.0000	1	wh_dlc06_grn_inf_da_warlords_boyz_0	true	0.1000
wh_dlc06_grn_inf_krimson_killerz_0	100.0000	1	wh_dlc06_grn_inf_krimson_killerz_0	true	0.1000
wh_dlc06_grn_inf_squig_explosive_0	0.0000	20	wh_dlc06_grn_inf_squig_explosive_0	true	0.0000
wh_dlc06_grn_mon_venom_queen_0	100.0000	1	wh_dlc06_grn_mon_venom_queen_0	true	0.1000
wh_dlc08_bst_mon_cygor_boss	100.0000	0	wh_dlc08_bst_mon_cygor_boss	true	0.1000
wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss	100.0000	0	wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss	true	0.1000
wh_dlc08_grn_mon_arachnarok_spider_boss	100.0000	0	wh_dlc08_grn_mon_arachnarok_spider_boss	true	0.1000
wh_dlc08_grn_mon_giant_boss	100.0000	0	wh_dlc08_grn_mon_giant_boss	true	0.1000
wh_dlc08_nor_art_hellcannon_battery	100.0000	1	wh_dlc08_nor_art_hellcannon_battery	true	0.1000
wh_dlc08_nor_mon_frost_wyrm_boss	100.0000	0	wh_dlc08_nor_mon_frost_wyrm_boss	true	0.1000
wh_dlc08_nor_mon_frost_wyrm_ror_0	100.0000	1	wh_dlc08_nor_mon_frost_wyrm_ror_0	true	0.1000
wh_dlc08_nor_mon_war_mammoth_boss	100.0000	0	wh_dlc08_nor_mon_war_mammoth_boss	true	0.1000
wh_dlc08_nor_mon_war_mammoth_ror_1	100.0000	1	wh_dlc08_nor_mon_war_mammoth_ror_1	true	0.1000
wh_dlc08_vmp_mon_terrorgheist_boss	100.0000	0	wh_dlc08_vmp_mon_terrorgheist_boss	true	0.1000
wh_dlc08_wef_forest_dragon_boss	100.0000	0	wh_dlc08_wef_forest_dragon_boss	true	0.1000
wh_dlc15_grn_mon_arachnarok_spider_waaagh_0	0.0000	20	wh_dlc15_grn_mon_arachnarok_spider_waaagh_0	true	0.0000
wh_main_chs_art_hellcannon_warriors_faction_pool	0.0000	4	wh_main_chs_art_hellcannon	false	0.0000
wh_main_chs_cav_chaos_chariot_province_pool	0.2000	0	wh_main_chs_cav_chaos_chariot	false	1.0000
wh_main_chs_cav_chaos_knights_0_province_pool	0.1500	0	wh_main_chs_cav_chaos_knights_0	false	1.0000
wh_main_chs_cav_marauder_horsemen_0_province_pool	0.1500	0	wh_main_chs_cav_marauder_horsemen_0	false	1.0000
wh_main_chs_inf_chaos_marauders_0_province_pool	0.2000	1	wh_main_chs_inf_chaos_marauders_0	false	1.0000
wh_main_chs_inf_chaos_warriors_0_province_pool	0.1500	0	wh_main_chs_inf_chaos_warriors_0	false	1.0000
wh_main_chs_mon_chaos_spawn_province_pool	0.1000	0	wh_main_chs_mon_chaos_spawn	false	1.0000
wh_main_chs_mon_chaos_warhounds_0_province_pool	0.2000	1	wh_main_chs_mon_chaos_warhounds_0	false	1.0000
wh_main_chs_mon_chaos_warhounds_1	0.0000	12	wh_main_chs_mon_chaos_warhounds_1	false	0.0000
wh_main_chs_mon_chaos_warhounds_1_province_pool	0.2000	1	wh_main_chs_mon_chaos_warhounds_1	false	1.0000
wh_main_chs_mon_giant_province_pool	0.0100	0	wh_main_chs_mon_giant	false	1.0000
wh_main_chs_mon_trolls_province_pool	0.0400	0	wh_main_chs_mon_trolls	false	1.0000
wh_main_dwf_inf_slayers	0.1000	5	wh_main_dwf_inf_slayers	false	1.0000
wh_main_vmp_cav_black_knights_0	0.0000	0	wh_main_vmp_cav_black_knights_0	false	1.0000
wh_main_vmp_cav_black_knights_3	0.0000	0	wh_main_vmp_cav_black_knights_3	false	1.0000
wh_main_vmp_cav_hexwraiths	0.0000	0	wh_main_vmp_cav_hexwraiths	false	1.0000
wh_main_vmp_inf_cairn_wraiths	0.1000	0	wh_main_vmp_inf_cairn_wraiths	false	1.0000
wh_main_vmp_inf_crypt_ghouls	0.2000	0	wh_main_vmp_inf_crypt_ghouls	false	1.0000
wh_main_vmp_inf_grave_guard_0	0.1000	0	wh_main_vmp_inf_grave_guard_0	false	1.0000
wh_main_vmp_inf_grave_guard_1	0.0000	0	wh_main_vmp_inf_grave_guard_1	false	1.0000
wh_main_vmp_inf_skeleton_warriors_0	0.2000	1	wh_main_vmp_inf_skeleton_warriors_0	false	1.0000
wh_main_vmp_inf_skeleton_warriors_1	0.2000	1	wh_main_vmp_inf_skeleton_warriors_1	false	1.0000
wh_main_vmp_inf_zombie	0.3500	3	wh_main_vmp_inf_zombie	false	3.0000
wh_main_vmp_mon_crypt_horrors	0.1000	0	wh_main_vmp_mon_crypt_horrors	false	1.0000
wh_main_vmp_mon_dire_wolves	0.2000	1	wh_main_vmp_mon_dire_wolves	false	1.0000
wh_main_vmp_mon_fell_bats	0.2000	2	wh_main_vmp_mon_fell_bats	false	1.0000
wh_main_vmp_mon_terrorgheist	0.0000	0	wh_main_vmp_mon_terrorgheist	false	1.0000
wh_main_vmp_mon_vargheists	0.0000	0	wh_main_vmp_mon_vargheists	false	1.0000
wh_main_vmp_mon_varghulf	0.0000	0	wh_main_vmp_mon_varghulf	false	1.0000
wh_main_vmp_veh_black_coach	0.0000	0	wh_main_vmp_veh_black_coach	false	1.0000
wh_pro04_brt_cav_knights_errant_ror_0	100.0000	1	wh_pro04_brt_cav_knights_errant_ror_0	true	0.1000
wh_pro04_brt_cav_knights_of_the_realm_ror_0	100.0000	1	wh_pro04_brt_cav_knights_of_the_realm_ror_0	true	0.1000
wh_pro04_brt_cav_mounted_yeomen_ror_0	100.0000	1	wh_pro04_brt_cav_mounted_yeomen_ror_0	true	0.1000
wh_pro04_brt_cav_questing_knights_ror_0	100.0000	1	wh_pro04_brt_cav_questing_knights_ror_0	true	0.1000
wh_pro04_brt_inf_battle_pilgrims_ror_0	100.0000	1	wh_pro04_brt_inf_battle_pilgrims_ror_0	true	0.1000
wh_pro04_brt_inf_foot_squires_ror_0	100.0000	1	wh_pro04_brt_inf_foot_squires_ror_0	true	0.1000
wh_pro04_bst_inf_bestigor_herd_ror_0	100.0000	1	wh_pro04_bst_inf_bestigor_herd_ror_0	true	0.1000
wh_pro04_bst_inf_centigors_ror_0	100.0000	1	wh_pro04_bst_inf_centigors_ror_0	true	0.1000
wh_pro04_bst_inf_cygor_ror_0	100.0000	1	wh_pro04_bst_inf_cygor_ror_0	true	0.1000
wh_pro04_bst_inf_gor_herd_ror_0	100.0000	1	wh_pro04_bst_inf_gor_herd_ror_0	true	0.1000
wh_pro04_bst_inf_minotaurs_ror_0	100.0000	1	wh_pro04_bst_inf_minotaurs_ror_0	true	0.1000
wh_pro04_bst_inf_ungor_spearmen_ror_0	100.0000	1	wh_pro04_bst_inf_ungor_spearmen_ror_0	true	0.1000
wh_pro04_chs_art_hellcannon_ror_0	100.0000	1	wh_pro04_chs_art_hellcannon_ror_0	true	0.1000
wh_pro04_chs_cav_chaos_knights_ror_0	100.0000	1	wh_pro04_chs_cav_chaos_knights_ror_0	true	0.1000
wh_pro04_chs_inf_chaos_warriors_ror_0	100.0000	1	wh_pro04_chs_inf_chaos_warriors_ror_0	true	0.1000
wh_pro04_chs_inf_forsaken_ror_0	100.0000	1	wh_pro04_chs_inf_forsaken_ror_0	true	0.1000
wh_pro04_chs_mon_chaos_spawn_ror_0	100.0000	1	wh_pro04_chs_mon_chaos_spawn_ror_0	true	0.1000
wh_pro04_chs_mon_dragon_ogre_ror_0	100.0000	1	wh_pro04_chs_mon_dragon_ogre_ror_0	true	0.1000
wh_pro04_nor_inf_chaos_marauders_ror_0	100.0000	1	wh_pro04_nor_inf_chaos_marauders_ror_0	true	0.1000
wh_pro04_nor_inf_marauder_berserkers_ror_0	100.0000	1	wh_pro04_nor_inf_marauder_berserkers_ror_0	true	0.1000
wh_pro04_nor_mon_fimir_ror_0	100.0000	1	wh_pro04_nor_mon_fimir_ror_0	true	0.1000
wh_pro04_nor_mon_skinwolves_ror_0	100.0000	1	wh_pro04_nor_mon_skinwolves_ror_0	true	0.1000
wh_pro04_nor_mon_war_mammoth_ror_0	100.0000	1	wh_pro04_nor_mon_war_mammoth_ror_0	true	0.1000
wh_pro04_nor_mon_warwolves_ror_0	100.0000	1	wh_pro04_nor_mon_marauder_warwolves_ror_0	true	0.1000
wh_pro04_wef_cav_wild_riders_ror_0	100.0000	1	wh_pro04_wef_cav_wild_riders_ror_0	true	0.1000
wh_pro04_wef_inf_eternal_guard_ror_0	100.0000	1	wh_pro04_wef_inf_eternal_guard_ror_0	true	0.1000
wh_pro04_wef_inf_wardancers_ror_0	100.0000	1	wh_pro04_wef_inf_wardancers_ror_0	true	0.1000
wh_pro04_wef_inf_waywatchers_ror_0	100.0000	1	wh_pro04_wef_inf_waywatchers_ror_0	true	0.1000
wh_pro04_wef_inf_wildwood_rangers_ror_0	100.0000	1	wh_pro04_wef_inf_wildwood_rangers_ror_0	true	0.1000
wh_pro04_wef_mon_treekin_ror_0	100.0000	1	wh_pro04_wef_mon_treekin_ror_0	true	0.1000
