decision_item	decision_policy	query	query_variable_set	query_invert_result	query_weight
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_azazel	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_azazel	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_azazel	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_azazel	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_1_units_furies_set	wh3_faction_initiatives_chs_azazel	always_true		false	25.0000
wh3_dlc20_faction_initiative_chs_undivided_2_army_upgrades_set	wh3_faction_initiatives_chs_azazel	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_army_upgrades_set	wh3_faction_initiatives_chs_azazel	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_2_economy_vassals_set	wh3_faction_initiatives_chs_azazel	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_economy_vassals_set	wh3_faction_initiatives_chs_azazel	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_2_xp_sharing_set	wh3_faction_initiatives_chs_azazel	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_xp_sharing_set	wh3_faction_initiatives_chs_azazel	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_3_army_elites_set	wh3_faction_initiatives_chs_azazel	always_true		false	1.0000
wh3_dlc20_faction_initiative_chs_undivided_3_army_elites_set	wh3_faction_initiatives_chs_azazel	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_azazel	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_azazel	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_azazel	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_azazel	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_hellcannons_set	wh3_faction_initiatives_chs_azazel	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_warshrine_set	wh3_faction_initiatives_chs_azazel	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_5_units_shaggoths_set	wh3_faction_initiatives_chs_azazel	always_true		false	300.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_5_units_shaggoths_set	wh3_faction_initiatives_chs_azazel	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-400.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_army_replenishment_set	wh3_faction_initiatives_chs_festus	always_true		false	1.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_army_replenishment_set	wh3_faction_initiatives_chs_festus	faction_check_own_forces_in_enemy_regions		false	20.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_army_replenishment_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_economy_growth_set	wh3_faction_initiatives_chs_festus	always_true		false	40.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_economy_growth_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_economy_growth_set	wh3_faction_initiatives_chs_festus	faction_check_treasury	source_treasury_below_2000	false	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_units_beast_of_nurgle_set	wh3_faction_initiatives_chs_festus	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_units_plaguebearers_set	wh3_faction_initiatives_chs_festus	always_true		false	50.0000
wh3_dlc20_faction_initiative_chs_nurgle_2_army_upgrades_set	wh3_faction_initiatives_chs_festus	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_nurgle_2_army_upgrades_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_characters_marking_set	wh3_faction_initiatives_chs_festus	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_characters_marking_set	wh3_faction_initiatives_chs_festus	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_characters_marking_set	wh3_faction_initiatives_chs_festus	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_characters_marking_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_units_plague_drones_set	wh3_faction_initiatives_chs_festus	always_true		false	200.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_units_warshrine_set	wh3_faction_initiatives_chs_festus	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_nurgle_5_units_great_unclean_one_set	wh3_faction_initiatives_chs_festus	always_true		false	400.0000
wh3_dlc20_faction_initiative_chs_nurgle_5_units_great_unclean_one_set	wh3_faction_initiatives_chs_festus	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-500.0000
wh3_dlc20_faction_initiative_chs_nurgle_5_units_soul_grinder_set	wh3_faction_initiatives_chs_festus	always_true		false	300.0000
wh3_dlc20_faction_initiative_chs_undivided_1_army_marauders_set	wh3_faction_initiatives_chs_festus	always_true		false	15.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_festus	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_festus	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_festus	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_1_units_furies_set	wh3_faction_initiatives_chs_festus	always_true		false	25.0000
wh3_dlc20_faction_initiative_chs_undivided_2_army_upgrades_set	wh3_faction_initiatives_chs_festus	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_army_upgrades_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_2_economy_vassals_set	wh3_faction_initiatives_chs_festus	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_economy_vassals_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_2_xp_sharing_set	wh3_faction_initiatives_chs_festus	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_xp_sharing_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_3_army_elites_set	wh3_faction_initiatives_chs_festus	always_true		false	1.0000
wh3_dlc20_faction_initiative_chs_undivided_3_army_elites_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_festus	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_festus	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_festus	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_festus	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_hellcannons_set	wh3_faction_initiatives_chs_festus	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_warshrine_set	wh3_faction_initiatives_chs_festus	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_5_units_shaggoths_set	wh3_faction_initiatives_chs_festus	always_true		false	300.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_5_units_shaggoths_set	wh3_faction_initiatives_chs_festus	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-400.0000
wh3_dlc20_faction_initiative_chs_khorne_1_army_xp_set	wh3_faction_initiatives_chs_valkia	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_khorne_1_army_xp_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_khorne_1_economy_post_battle_income_set	wh3_faction_initiatives_chs_valkia	always_true		false	40.0000
wh3_dlc20_faction_initiative_chs_khorne_1_economy_post_battle_income_set	wh3_faction_initiatives_chs_valkia	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_khorne_1_economy_post_battle_income_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_khorne_1_units_bloodletters_set	wh3_faction_initiatives_chs_valkia	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_khorne_1_units_flesh_hounds_set	wh3_faction_initiatives_chs_valkia	always_true		false	50.0000
wh3_dlc20_faction_initiative_chs_khorne_2_army_upgrades_set	wh3_faction_initiatives_chs_valkia	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_khorne_2_army_upgrades_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_khorne_3_characters_marking_set	wh3_faction_initiatives_chs_valkia	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_khorne_3_characters_marking_set	wh3_faction_initiatives_chs_valkia	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_khorne_3_characters_marking_set	wh3_faction_initiatives_chs_valkia	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_khorne_3_characters_marking_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_khorne_3_units_skullcannons_set	wh3_faction_initiatives_chs_valkia	always_true		false	200.0000
wh3_dlc20_faction_initiative_chs_khorne_3_units_warshrine_set	wh3_faction_initiatives_chs_valkia	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_khorne_5_units_bloodthirsters_set	wh3_faction_initiatives_chs_valkia	always_true		false	400.0000
wh3_dlc20_faction_initiative_chs_khorne_5_units_bloodthirsters_set	wh3_faction_initiatives_chs_valkia	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-500.0000
wh3_dlc20_faction_initiative_chs_khorne_5_units_soul_grinder_set	wh3_faction_initiatives_chs_valkia	always_true		false	300.0000
wh3_dlc20_faction_initiative_chs_undivided_1_army_marauders_set	wh3_faction_initiatives_chs_valkia	always_true		false	15.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_valkia	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_valkia	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_valkia	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_1_units_furies_set	wh3_faction_initiatives_chs_valkia	always_true		false	25.0000
wh3_dlc20_faction_initiative_chs_undivided_2_army_upgrades_set	wh3_faction_initiatives_chs_valkia	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_army_upgrades_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_2_economy_vassals_set	wh3_faction_initiatives_chs_valkia	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_economy_vassals_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_2_xp_sharing_set	wh3_faction_initiatives_chs_valkia	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_xp_sharing_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_3_army_elites_set	wh3_faction_initiatives_chs_valkia	always_true		false	1.0000
wh3_dlc20_faction_initiative_chs_undivided_3_army_elites_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_valkia	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_valkia	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_valkia	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_valkia	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_hellcannons_set	wh3_faction_initiatives_chs_valkia	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_warshrine_set	wh3_faction_initiatives_chs_valkia	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_5_units_shaggoths_set	wh3_faction_initiatives_chs_valkia	always_true		false	300.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_5_units_shaggoths_set	wh3_faction_initiatives_chs_valkia	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-400.0000
wh3_dlc26_faction_initiative_chs_khorne_1_units_wrathmongers_set	wh3_faction_initiatives_chs_valkia	always_true		false	125.0000
wh3_dlc26_faction_initiative_chs_khorne_1_units_wrathmongers_set	wh3_faction_initiatives_chs_valkia	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-500.0000
wh3_dlc26_faction_initiative_chs_khorne_3_units_bloodbeast_set	wh3_faction_initiatives_chs_valkia	always_true		false	200.0000
wh3_dlc26_faction_initiative_chs_khorne_3_units_bloodbeast_set	wh3_faction_initiatives_chs_valkia	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-500.0000
wh3_dlc26_faction_initiative_chs_khorne_5_units_slaughterbrute_set	wh3_faction_initiatives_chs_valkia	always_true		false	425.0000
wh3_dlc26_faction_initiative_chs_khorne_5_units_slaughterbrute_set	wh3_faction_initiatives_chs_valkia	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-500.0000
wh3_dlc20_faction_initiative_chs_tzeentch_1_army_winds_set	wh3_faction_initiatives_chs_vilitch	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_tzeentch_1_army_winds_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_tzeentch_1_economy_technology_set	wh3_faction_initiatives_chs_vilitch	always_true		false	40.0000
wh3_dlc20_faction_initiative_chs_tzeentch_1_economy_technology_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_tzeentch_1_economy_technology_set	wh3_faction_initiatives_chs_vilitch	faction_province_check_public_order	public_order_negative	false	-100.0000
wh3_dlc20_faction_initiative_chs_tzeentch_1_units_pink_horrors_set	wh3_faction_initiatives_chs_vilitch	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_tzeentch_1_units_screamers_set	wh3_faction_initiatives_chs_vilitch	always_true		false	50.0000
wh3_dlc20_faction_initiative_chs_tzeentch_2_army_upgrades_set	wh3_faction_initiatives_chs_vilitch	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_tzeentch_2_army_upgrades_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_tzeentch_3_characters_marking_set	wh3_faction_initiatives_chs_vilitch	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_tzeentch_3_characters_marking_set	wh3_faction_initiatives_chs_vilitch	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_tzeentch_3_characters_marking_set	wh3_faction_initiatives_chs_vilitch	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_tzeentch_3_characters_marking_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_tzeentch_3_units_flamers_set	wh3_faction_initiatives_chs_vilitch	always_true		false	200.0000
wh3_dlc20_faction_initiative_chs_tzeentch_3_units_warshrine_set	wh3_faction_initiatives_chs_vilitch	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_tzeentch_5_units_lord_of_Change_set	wh3_faction_initiatives_chs_vilitch	always_true		false	400.0000
wh3_dlc20_faction_initiative_chs_tzeentch_5_units_lord_of_Change_set	wh3_faction_initiatives_chs_vilitch	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-500.0000
wh3_dlc20_faction_initiative_chs_tzeentch_5_units_soul_grinder_set	wh3_faction_initiatives_chs_vilitch	always_true		false	300.0000
wh3_dlc20_faction_initiative_chs_undivided_1_army_marauders_set	wh3_faction_initiatives_chs_vilitch	always_true		false	15.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_vilitch	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_vilitch	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_vilitch	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_1_economy_building_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_1_units_furies_set	wh3_faction_initiatives_chs_vilitch	always_true		false	25.0000
wh3_dlc20_faction_initiative_chs_undivided_2_army_upgrades_set	wh3_faction_initiatives_chs_vilitch	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_army_upgrades_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_2_economy_vassals_set	wh3_faction_initiatives_chs_vilitch	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_economy_vassals_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_2_xp_sharing_set	wh3_faction_initiatives_chs_vilitch	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_2_xp_sharing_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_3_army_elites_set	wh3_faction_initiatives_chs_vilitch	always_true		false	1.0000
wh3_dlc20_faction_initiative_chs_undivided_3_army_elites_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_vilitch	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_vilitch	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_vilitch	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_3_characters_marking_set	wh3_faction_initiatives_chs_vilitch	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_hellcannons_set	wh3_faction_initiatives_chs_vilitch	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_warshrine_set	wh3_faction_initiatives_chs_vilitch	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_5_units_shaggoths_set	wh3_faction_initiatives_chs_vilitch	always_true		false	300.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_5_units_shaggoths_set	wh3_faction_initiatives_chs_vilitch	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-400.0000
wh3_dlc20_faction_initiative_chs_khorne_1_army_xp_set	wh3_faction_initiatives_woc_default	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_khorne_1_army_xp_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_khorne_1_economy_post_battle_income_set	wh3_faction_initiatives_woc_default	always_true		false	40.0000
wh3_dlc20_faction_initiative_chs_khorne_1_economy_post_battle_income_set	wh3_faction_initiatives_woc_default	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_khorne_1_economy_post_battle_income_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_khorne_1_units_bloodletters_set	wh3_faction_initiatives_woc_default	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_khorne_1_units_flesh_hounds_set	wh3_faction_initiatives_woc_default	always_true		false	50.0000
wh3_dlc20_faction_initiative_chs_khorne_2_army_upgrades_set	wh3_faction_initiatives_woc_default	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_khorne_2_army_upgrades_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_khorne_3_characters_marking_set	wh3_faction_initiatives_woc_default	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_khorne_3_characters_marking_set	wh3_faction_initiatives_woc_default	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_khorne_3_characters_marking_set	wh3_faction_initiatives_woc_default	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_khorne_3_characters_marking_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_khorne_3_units_skullcannons_set	wh3_faction_initiatives_woc_default	always_true		false	200.0000
wh3_dlc20_faction_initiative_chs_khorne_3_units_warshrine_set	wh3_faction_initiatives_woc_default	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_khorne_5_units_bloodthirsters_set	wh3_faction_initiatives_woc_default	always_true		false	400.0000
wh3_dlc20_faction_initiative_chs_khorne_5_units_bloodthirsters_set	wh3_faction_initiatives_woc_default	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-500.0000
wh3_dlc20_faction_initiative_chs_khorne_5_units_soul_grinder_set	wh3_faction_initiatives_woc_default	always_true		false	300.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_army_replenishment_set	wh3_faction_initiatives_woc_default	always_true		false	1.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_army_replenishment_set	wh3_faction_initiatives_woc_default	faction_check_own_forces_in_enemy_regions		false	20.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_army_replenishment_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_economy_growth_set	wh3_faction_initiatives_woc_default	always_true		false	40.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_economy_growth_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_economy_growth_set	wh3_faction_initiatives_woc_default	faction_check_treasury	source_treasury_below_2000	false	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_units_beast_of_nurgle_set	wh3_faction_initiatives_woc_default	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_nurgle_1_units_plaguebearers_set	wh3_faction_initiatives_woc_default	always_true		false	50.0000
wh3_dlc20_faction_initiative_chs_nurgle_2_army_upgrades_set	wh3_faction_initiatives_woc_default	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_nurgle_2_army_upgrades_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_characters_marking_set	wh3_faction_initiatives_woc_default	always_true		false	20.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_characters_marking_set	wh3_faction_initiatives_woc_default	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_characters_marking_set	wh3_faction_initiatives_woc_default	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_characters_marking_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_units_plague_drones_set	wh3_faction_initiatives_woc_default	always_true		false	200.0000
wh3_dlc20_faction_initiative_chs_nurgle_3_units_warshrine_set	wh3_faction_initiatives_woc_default	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_nurgle_5_units_great_unclean_one_set	wh3_faction_initiatives_woc_default	always_true		false	400.0000
wh3_dlc20_faction_initiative_chs_nurgle_5_units_great_unclean_one_set	wh3_faction_initiatives_woc_default	decision_item_rounds_ago_that_this_was_chosen	basic_bounds	false	-500.0000
