base_unit	mounted_unit	icon_name
wh3_dlc25_emp_cha_elspeth_von_draken	wh3_dlc25_emp_cha_elspeth_von_draken_warhorse	ui/campaign ui/mounts/mount_barded_warhorse.png
wh3_dlc25_emp_cha_engineer	wh3_dlc25_emp_cha_engineer_mechanical_steed	ui/campaign ui/mounts/mount_mechanical_steed.png
wh3_dlc25_emp_cha_engineer	wh3_dlc25_emp_cha_engineer_warhorse	ui/campaign ui/mounts/mount_barded_warhorse.png
wh3_dlc25_emp_cha_master_engineer	wh3_dlc25_emp_cha_master_engineer_mechanical_steed	ui/campaign ui/mounts/mount_mechanical_steed.png
wh3_dlc25_emp_cha_master_engineer	wh3_dlc25_emp_cha_master_engineer_steam_tank	ui/campaign ui/mounts/mount_steam_tank.png
wh3_dlc25_emp_cha_master_engineer	wh3_dlc25_emp_cha_master_engineer_warhorse	ui/campaign ui/mounts/mount_barded_warhorse.png
wh3_dlc25_emp_cha_theodore_bruckner	wh3_dlc25_emp_cha_theodore_bruckner_demigryph_reaper	ui/campaign ui/mounts/mount_hippogryph.png
wh3_dlc25_emp_cha_wizard_metal	wh3_dlc25_emp_cha_wizard_metal_pegasus	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh3_dlc25_emp_cha_wizard_metal	wh3_dlc25_emp_cha_wizard_metal_warhorse	ui/campaign ui/mounts/mount_barded_warhorse.png
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot	ui/campaign ui/mounts/mount_razorgor_chariot.png
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot	ui/campaign ui/mounts/mount_tuskgor_chariot.png
wh3_dlc25_nur_cha_exalted_hero_chieftain	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot	ui/campaign ui/mounts/mount_chaos_chariot.png
wh3_dlc25_nur_cha_exalted_hero_chieftain	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon	ui/campaign ui/mounts/mount_chaos_dragon.png
wh3_dlc25_nur_cha_exalted_hero_chieftain	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed	ui/campaign ui/mounts/mount_chaos_steed.png
wh3_dlc25_nur_cha_tamurkhan	wh3_dlc25_nur_cha_tamurkhan_bubebolos	ui/campaign ui/mounts/mount_bubebolos.png
wh3_main_cth_cha_alchemist_0	wh3_main_cth_cha_alchemist_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_cth_cha_astromancer_0	wh3_dlc24_cth_cha_astromancer_great_moon_bird	ui/campaign ui/mounts/mount_great_moon_bird.png
wh3_main_cth_cha_astromancer_0	wh3_main_cth_cha_astromancer_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_cth_cha_astromancer_0	wh3_main_cth_cha_astromancer_2	ui/campaign ui/mounts/mount_wu_xing_war_compass.png
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	ui/campaign ui/mounts/mount_jade_longma.png
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	ui/campaign ui/mounts/mount_jade_longma.png
wh3_main_cth_cha_lord_magistrate_0	wh3_main_cth_cha_lord_magistrate_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_cth_cha_lord_magistrate_0	wh3_main_cth_cha_lord_magistrate_2	ui/campaign ui/mounts/mount_sky_lantern.png
wh3_main_kho_cha_bloodreaper_0	wh3_main_kho_cha_bloodreaper_1	ui/campaign ui/mounts/mount_juggernaut.png
wh3_main_kho_cha_bloodreaper_0	wh3_main_kho_cha_bloodreaper_2	ui/campaign ui/mounts/mount_blood_throne.png
wh3_main_kho_cha_cultist_0	wh3_dlc20_kho_cha_cultist_mkho_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh3_main_kho_cha_cultist_0	wh3_main_kho_cha_cultist_1	ui/campaign ui/mounts/mount_chaos_steed.png
wh3_main_kho_cha_herald_of_khorne_0	wh3_main_kho_cha_herald_of_khorne_1	ui/campaign ui/mounts/mount_juggernaut.png
wh3_main_kho_cha_herald_of_khorne_0	wh3_main_kho_cha_herald_of_khorne_2	ui/campaign ui/mounts/mount_blood_throne.png
wh3_main_ksl_cha_boris_0	wh3_main_ksl_cha_boris_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_ksl_cha_boris_0	wh3_main_ksl_cha_boris_2	ui/campaign ui/mounts/mount_urskin.png
wh3_main_ksl_cha_boyar_0	wh3_main_ksl_cha_boyar_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_ksl_cha_boyar_0	wh3_main_ksl_cha_boyar_2	ui/campaign ui/mounts/mount_war_bear.png
wh3_main_ksl_cha_frost_maiden_ice_0	wh3_main_ksl_cha_frost_maiden_ice_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_ksl_cha_frost_maiden_ice_0	wh3_main_ksl_cha_frost_maiden_ice_2	ui/campaign ui/mounts/mount_war_bear.png
wh3_main_ksl_cha_frost_maiden_tempest_0	wh3_main_ksl_cha_frost_maiden_tempest_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_ksl_cha_frost_maiden_tempest_0	wh3_main_ksl_cha_frost_maiden_tempest_2	ui/campaign ui/mounts/mount_war_bear.png
wh3_main_ksl_cha_ice_witch_ice_0	wh3_dlc24_ksl_cha_ice_witch_ice_frost_wyrm	ui/campaign ui/mounts/mount_frost_wyrm.png
wh3_main_ksl_cha_ice_witch_ice_0	wh3_main_ksl_cha_ice_witch_ice_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_ksl_cha_ice_witch_ice_0	wh3_main_ksl_cha_ice_witch_ice_2	ui/campaign ui/mounts/mount_war_bear.png
wh3_main_ksl_cha_ice_witch_tempest_0	wh3_dlc24_ksl_cha_ice_witch_tempest_frost_wyrm	ui/campaign ui/mounts/mount_frost_wyrm.png
wh3_main_ksl_cha_ice_witch_tempest_0	wh3_main_ksl_cha_ice_witch_tempest_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_ksl_cha_ice_witch_tempest_0	wh3_main_ksl_cha_ice_witch_tempest_2	ui/campaign ui/mounts/mount_war_bear.png
wh3_main_ksl_cha_katarin_0	wh3_dlc24_ksl_cha_katarin_frost_wyrm	ui/campaign ui/mounts/mount_frost_wyrm.png
wh3_main_ksl_cha_katarin_0	wh3_dlc24_ksl_cha_katarin_ice_court_sled	ui/campaign ui/mounts/mount_sled.png
wh3_main_ksl_cha_katarin_0	wh3_main_ksl_cha_katarin_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_ksl_cha_katarin_0	wh3_main_ksl_cha_katarin_2	ui/campaign ui/mounts/mount_war_bear.png
wh3_main_ksl_cha_kostaltyn_0	wh3_main_ksl_cha_kostaltyn_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_ksl_cha_kostaltyn_0	wh3_main_ksl_cha_kostaltyn_2	ui/campaign ui/mounts/mount_war_bear.png
wh3_main_ksl_cha_patriarch_0	wh3_main_ksl_cha_patriarch_1	ui/campaign ui/mounts/mount_warhorse.png
wh3_main_ksl_cha_patriarch_0	wh3_main_ksl_cha_patriarch_2	ui/campaign ui/mounts/mount_war_bear.png
wh3_main_nur_cha_cultist_0	wh3_dlc20_nur_cha_cultist_mnur_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh3_main_nur_cha_cultist_0	wh3_main_nur_cha_cultist_1	ui/campaign ui/mounts/mount_chaos_steed.png
wh3_main_nur_cha_herald_of_nurgle_death_0	wh3_main_nur_cha_herald_of_nurgle_death_1	ui/campaign ui/mounts/mount_nurgling_palanquin.png
wh3_main_nur_cha_herald_of_nurgle_death_0	wh3_main_nur_cha_herald_of_nurgle_death_2	ui/campaign ui/mounts/mount_rot_fly.png
wh3_main_nur_cha_herald_of_nurgle_nurgle_0	wh3_main_nur_cha_herald_of_nurgle_nurgle_1	ui/campaign ui/mounts/mount_nurgling_palanquin.png
wh3_main_nur_cha_herald_of_nurgle_nurgle_0	wh3_main_nur_cha_herald_of_nurgle_nurgle_2	ui/campaign ui/mounts/mount_rot_fly.png
wh3_main_nur_cha_plagueridden_death_0	wh3_main_nur_cha_plagueridden_death_1	ui/campaign ui/mounts/mount_nurgling_palanquin.png
wh3_main_nur_cha_plagueridden_death_0	wh3_main_nur_cha_plagueridden_death_2	ui/campaign ui/mounts/mount_rot_fly.png
wh3_main_nur_cha_plagueridden_nurgle_0	wh3_main_nur_cha_plagueridden_nurgle_1	ui/campaign ui/mounts/mount_nurgling_palanquin.png
wh3_main_nur_cha_plagueridden_nurgle_0	wh3_main_nur_cha_plagueridden_nurgle_2	ui/campaign ui/mounts/mount_rot_fly.png
wh3_main_ogr_cha_hunter_0	wh3_main_ogr_cha_hunter_1	ui/campaign ui/mounts/mount_stonehorn.png
wh3_main_sla_cha_alluress_shadow_0	wh3_main_sla_cha_alluress_shadow_1	ui/campaign ui/mounts/mount_steed_of_slaanesh.png
wh3_main_sla_cha_alluress_shadow_0	wh3_main_sla_cha_alluress_shadow_2	ui/campaign ui/mounts/mount_seeker_chariot.png
wh3_main_sla_cha_alluress_shadow_0	wh3_main_sla_cha_alluress_shadow_3	ui/campaign ui/mounts/mount_exalted_seeker_chariot.png
wh3_main_sla_cha_alluress_slaanesh_0	wh3_main_sla_cha_alluress_slaanesh_1	ui/campaign ui/mounts/mount_steed_of_slaanesh.png
wh3_main_sla_cha_alluress_slaanesh_0	wh3_main_sla_cha_alluress_slaanesh_2	ui/campaign ui/mounts/mount_seeker_chariot.png
wh3_main_sla_cha_alluress_slaanesh_0	wh3_main_sla_cha_alluress_slaanesh_3	ui/campaign ui/mounts/mount_exalted_seeker_chariot.png
wh3_main_sla_cha_cultist_0	wh3_dlc20_chs_cha_cultist_msla_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh3_main_sla_cha_cultist_0	wh3_main_sla_cha_cultist_1	ui/campaign ui/mounts/mount_chaos_steed.png
wh3_main_sla_cha_herald_of_slaanesh_shadow_0	wh3_main_sla_cha_herald_of_slaanesh_shadow_1	ui/campaign ui/mounts/mount_steed_of_slaanesh.png
wh3_main_sla_cha_herald_of_slaanesh_shadow_0	wh3_main_sla_cha_herald_of_slaanesh_shadow_2	ui/campaign ui/mounts/mount_seeker_chariot.png
wh3_main_sla_cha_herald_of_slaanesh_shadow_0	wh3_main_sla_cha_herald_of_slaanesh_shadow_3	ui/campaign ui/mounts/mount_exalted_seeker_chariot.png
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_1	ui/campaign ui/mounts/mount_steed_of_slaanesh.png
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2	ui/campaign ui/mounts/mount_seeker_chariot.png
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3	ui/campaign ui/mounts/mount_exalted_seeker_chariot.png
wh3_main_tze_cha_cultist_0	wh3_dlc20_tze_cha_cultist_mtze_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh3_main_tze_cha_cultist_0	wh3_main_tze_cha_cultist_1	ui/campaign ui/mounts/mount_chaos_steed.png
wh3_main_tze_cha_herald_of_tzeentch_metal_0	wh3_main_tze_cha_herald_of_tzeentch_metal_1	ui/campaign ui/mounts/mount_disc_of_tzeentch.png
wh3_main_tze_cha_herald_of_tzeentch_metal_0	wh3_main_tze_cha_herald_of_tzeentch_metal_2	ui/campaign ui/mounts/mount_burning_chariot.png
wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1	ui/campaign ui/mounts/mount_disc_of_tzeentch.png
wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2	ui/campaign ui/mounts/mount_burning_chariot.png
wh3_main_tze_cha_iridescent_horror_metal_0	wh3_main_tze_cha_iridescent_horror_metal_1	ui/campaign ui/mounts/mount_disc_of_tzeentch.png
wh3_main_tze_cha_iridescent_horror_metal_0	wh3_main_tze_cha_iridescent_horror_metal_2	ui/campaign ui/mounts/mount_burning_chariot.png
wh3_main_tze_cha_iridescent_horror_tzeentch_0	wh3_main_tze_cha_iridescent_horror_tzeentch_1	ui/campaign ui/mounts/mount_disc_of_tzeentch.png
wh3_main_tze_cha_iridescent_horror_tzeentch_0	wh3_main_tze_cha_iridescent_horror_tzeentch_2	ui/campaign ui/mounts/mount_burning_chariot.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10	ui/campaign ui/mounts/mount_chaos_dragon.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12	ui/campaign ui/mounts/mount_chaos_steed.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9	ui/campaign ui/mounts/mount_manticore.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0	wh3_dlc20_chs_cha_chaos_sorcerer_lord_fire_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10	ui/campaign ui/mounts/mount_chaos_dragon.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12	ui/campaign ui/mounts/mount_chaos_steed.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9	ui/campaign ui/mounts/mount_manticore.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10	ui/campaign ui/mounts/mount_chaos_dragon.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12	ui/campaign ui/mounts/mount_chaos_steed.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9	ui/campaign ui/mounts/mount_manticore.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	wh3_dlc20_chs_cha_chaos_sorcerer_lord_shadows_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1	ui/campaign ui/mounts/mount_chaos_steed.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	ui/campaign ui/mounts/mount_manticore.png
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	ui/campaign ui/mounts/mount_chaos_dragon.png
wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_warshrine	ui/campaign ui/mounts/mount_warshrine.png
wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1	ui/campaign ui/mounts/mount_chaos_steed.png
wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3	ui/campaign ui/mounts/mount_manticore.png
wh_dlc01_nor_cha_chaos_sorcerer_lord_0	wh_dlc01_nor_cha_chaos_sorcerer_lord_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc03_bst_cha_beastlord_0	wh2_dlc17_bst_cha_beastlord_2	ui/campaign ui/mounts/mount_tuskgor_chariot.png
wh_dlc03_bst_cha_beastlord_0	wh_dlc03_bst_cha_beastlord_1	ui/campaign ui/mounts/mount_razorgor_chariot.png
wh_dlc03_bst_cha_bray_shaman_beasts_0	wh2_dlc17_bst_cha_bray_shaman_beasts_2	ui/campaign ui/mounts/mount_tuskgor_chariot.png
wh_dlc03_bst_cha_bray_shaman_beasts_0	wh_dlc03_bst_cha_bray_shaman_beasts_1	ui/campaign ui/mounts/mount_razorgor_chariot.png
wh_dlc03_bst_cha_bray_shaman_death_0	wh2_dlc17_bst_cha_bray_shaman_death_2	ui/campaign ui/mounts/mount_tuskgor_chariot.png
wh_dlc03_bst_cha_bray_shaman_death_0	wh_dlc03_bst_cha_bray_shaman_death_1	ui/campaign ui/mounts/mount_razorgor_chariot.png
wh_dlc03_bst_cha_bray_shaman_shadows_0	wh2_dlc17_bst_cha_bray_shaman_shadows_2	ui/campaign ui/mounts/mount_tuskgor_chariot.png
wh_dlc03_bst_cha_bray_shaman_shadows_0	wh_dlc03_bst_cha_bray_shaman_shadows_1	ui/campaign ui/mounts/mount_razorgor_chariot.png
wh_dlc03_bst_cha_bray_shaman_wild_0	wh2_dlc17_bst_cha_bray_shaman_wild_2	ui/campaign ui/mounts/mount_tuskgor_chariot.png
wh_dlc03_bst_cha_bray_shaman_wild_0	wh_dlc03_bst_cha_bray_shaman_wild_1	ui/campaign ui/mounts/mount_razorgor_chariot.png
wh_dlc03_bst_cha_khazrak_one_eye_0	wh2_dlc17_bst_cha_khazrak_one_eye_2	ui/campaign ui/mounts/mount_tuskgor_chariot.png
wh_dlc03_bst_cha_khazrak_one_eye_0	wh_dlc03_bst_cha_khazrak_one_eye_1	ui/campaign ui/mounts/mount_razorgor_chariot.png
wh_dlc03_emp_cha_boris_todbringer_0	wh_dlc03_emp_cha_boris_todbringer_1	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc03_emp_cha_boris_todbringer_0	wh_dlc03_emp_cha_boris_todbringer_2	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_dlc03_emp_cha_boris_todbringer_0	wh_dlc03_emp_cha_boris_todbringer_3	ui/campaign ui/mounts/mount_imperial_griffon.png
wh_dlc03_emp_cha_wizard_beasts_0	wh_dlc03_emp_cha_wizard_beasts_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc03_emp_cha_wizard_beasts_0	wh_dlc03_emp_cha_wizard_beasts_3	ui/campaign ui/mounts/mount_imperial_griffon.png
wh_dlc03_emp_cha_wizard_beasts_0	wh_dlc03_emp_cha_wizard_beasts_4	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_dlc04_emp_cha_arch_lector_0	wh_dlc04_emp_cha_arch_lector_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc04_emp_cha_volkmar_the_grim_0	wh_dlc04_emp_cha_volkmar_the_grim_1	ui/campaign ui/mounts/mount_war_altar_of_sigmar.png
wh_dlc04_emp_cha_volkmar_the_grim_0	wh_dlc04_emp_cha_volkmar_the_grim_3	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc04_vmp_cha_helman_ghorst_0	wh_dlc04_vmp_cha_helman_ghorst_1	ui/campaign ui/mounts/mount_corpse_cart.png
wh_dlc04_vmp_cha_strigoi_ghoul_king_0	wh_dlc04_vmp_cha_strigoi_ghoul_king_1	ui/campaign ui/mounts/mount_terrorgheist.png
wh_dlc05_emp_cha_wizard_life_0	wh_dlc05_emp_cha_wizard_life_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc05_emp_cha_wizard_life_0	wh_dlc05_emp_cha_wizard_life_3	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_dlc05_emp_cha_wizard_shadows_0	wh_dlc05_emp_cha_wizard_shadows_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc05_emp_cha_wizard_shadows_0	wh_dlc05_emp_cha_wizard_shadows_3	ui/campaign ui/mounts/mount_imperial_pegasus.png
wh_dlc05_vmp_cha_red_duke_0	wh_dlc05_vmp_cha_red_duke_1	ui/campaign ui/mounts/mount_hellsteed.png
wh_dlc05_vmp_cha_red_duke_0	wh_dlc05_vmp_cha_red_duke_2	ui/campaign ui/mounts/mount_barded_nightmare.png
wh_dlc05_vmp_cha_red_duke_0	wh_dlc05_vmp_cha_red_duke_3	ui/campaign ui/mounts/mount_zombie_dragon.png
wh_dlc05_vmp_cha_vampire_shadows_0	wh_dlc05_vmp_cha_vampire_shadows_1	ui/campaign ui/mounts/mount_barded_nightmare.png
wh_dlc05_vmp_cha_vampire_shadows_0	wh_dlc05_vmp_cha_vampire_shadows_2	ui/campaign ui/mounts/mount_hellsteed.png
wh_dlc05_wef_cha_female_glade_lord_0	wh2_dlc16_wef_cha_female_glade_lord_4	ui/campaign ui/mounts/mount_great_stag.png
wh_dlc05_wef_cha_female_glade_lord_0	wh_dlc05_wef_cha_female_glade_lord_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc05_wef_cha_female_glade_lord_0	wh_dlc05_wef_cha_female_glade_lord_2	ui/campaign ui/mounts/mount_great_eagle.png
wh_dlc05_wef_cha_female_glade_lord_0	wh_dlc05_wef_cha_female_glade_lord_3	ui/campaign ui/mounts/mount_zombie_dragon.png
wh_dlc05_wef_cha_female_glade_lord_2_qb	wh_dlc05_wef_cha_female_glade_lord_2_qb	placeholder
wh_dlc05_wef_cha_glade_lord_0	wh2_dlc16_wef_cha_glade_lord_4	ui/campaign ui/mounts/mount_great_stag.png
wh_dlc05_wef_cha_glade_lord_0	wh_dlc05_wef_cha_glade_lord_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc05_wef_cha_glade_lord_0	wh_dlc05_wef_cha_glade_lord_2	ui/campaign ui/mounts/mount_great_eagle.png
wh_dlc05_wef_cha_glade_lord_0	wh_dlc05_wef_cha_glade_lord_3	ui/campaign ui/mounts/mount_zombie_dragon.png
wh_dlc05_wef_cha_spellsinger_beasts_0	wh_dlc05_wef_cha_spellsinger_beasts_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc05_wef_cha_spellsinger_beasts_0	wh_dlc05_wef_cha_spellsinger_beasts_2	ui/campaign ui/mounts/mount_great_eagle.png
wh_dlc05_wef_cha_spellsinger_beasts_0	wh_dlc05_wef_cha_spellsinger_beasts_3	ui/campaign ui/mounts/mount_unicorn.png
wh_dlc05_wef_cha_spellsinger_life_0	wh_dlc05_wef_cha_spellsinger_life_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc05_wef_cha_spellsinger_life_0	wh_dlc05_wef_cha_spellsinger_life_2	ui/campaign ui/mounts/mount_great_eagle.png
wh_dlc05_wef_cha_spellsinger_life_0	wh_dlc05_wef_cha_spellsinger_life_3	ui/campaign ui/mounts/mount_unicorn.png
wh_dlc05_wef_cha_spellsinger_shadows_0	wh_dlc05_wef_cha_spellsinger_shadows_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc05_wef_cha_spellsinger_shadows_0	wh_dlc05_wef_cha_spellsinger_shadows_2	ui/campaign ui/mounts/mount_great_eagle.png
wh_dlc05_wef_cha_spellsinger_shadows_0	wh_dlc05_wef_cha_spellsinger_shadows_3	ui/campaign ui/mounts/mount_unicorn.png
wh_dlc06_dwf_cha_runelord_0	wh_dlc06_dwf_cha_runelord_1	ui/campaign ui/mounts/mount_anvil_of_doom.png
wh_dlc06_grn_cha_night_goblin_warboss_0	wh_dlc06_grn_cha_night_goblin_warboss_1	ui/campaign ui/mounts/mount_great_cave_squig.png
wh_dlc06_grn_cha_wurrzag_0	wh_dlc06_grn_cha_wurrzag_1	ui/campaign ui/mounts/mount_war_boar.png
wh_dlc07_brt_cha_alberic_bordeleaux_0	wh_dlc07_brt_cha_alberic_bordeleaux_1	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc07_brt_cha_alberic_bordeleaux_0	wh_dlc07_brt_cha_alberic_bordeleaux_2	ui/campaign ui/mounts/mount_royal_pegasus.png
wh_dlc07_brt_cha_alberic_bordeleaux_0	wh_dlc07_brt_cha_alberic_bordeleaux_3	ui/campaign ui/mounts/mount_hippogryph.png
wh_dlc07_brt_cha_damsel_beasts_0	wh_dlc07_brt_cha_damsel_beasts_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc07_brt_cha_damsel_beasts_0	wh_dlc07_brt_cha_damsel_beasts_3	ui/campaign ui/mounts/mount_unicorn.png
wh_dlc07_brt_cha_damsel_life_0	wh_dlc07_brt_cha_damsel_life_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc07_brt_cha_damsel_life_0	wh_dlc07_brt_cha_damsel_life_3	ui/campaign ui/mounts/mount_unicorn.png
wh_dlc07_brt_cha_fay_enchantress_0	wh_dlc07_brt_cha_fay_enchantress_1	ui/campaign ui/mounts/mount_unicorn.png
wh_dlc07_brt_cha_prophetess_0	wh_dlc07_brt_cha_prophetess_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc07_brt_cha_prophetess_0	wh_dlc07_brt_cha_prophetess_3	ui/campaign ui/mounts/mount_royal_pegasus.png
wh_dlc07_brt_cha_prophetess_beasts_0	wh_dlc07_brt_cha_prophetess_beasts_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc07_brt_cha_prophetess_beasts_0	wh_dlc07_brt_cha_prophetess_beasts_3	ui/campaign ui/mounts/mount_royal_pegasus.png
wh_dlc07_brt_cha_prophetess_heavens_0	wh_dlc07_brt_cha_prophetess_heavens_2	ui/campaign ui/mounts/mount_barded_warhorse.png
wh_dlc07_brt_cha_prophetess_heavens_0	wh_dlc07_brt_cha_prophetess_heavens_3	ui/campaign ui/mounts/mount_royal_pegasus.png
wh_dlc08_nor_cha_shaman_sorcerer_death_0	wh_dlc08_nor_cha_shaman_sorcerer_death_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc08_nor_cha_shaman_sorcerer_death_0	wh_dlc08_nor_cha_shaman_sorcerer_death_2	ui/campaign ui/mounts/mount_chaos_chariot.png
wh_dlc08_nor_cha_shaman_sorcerer_fire_0	wh_dlc08_nor_cha_shaman_sorcerer_fire_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc08_nor_cha_shaman_sorcerer_fire_0	wh_dlc08_nor_cha_shaman_sorcerer_fire_2	ui/campaign ui/mounts/mount_chaos_chariot.png
wh_dlc08_nor_cha_shaman_sorcerer_metal_0	wh_dlc08_nor_cha_shaman_sorcerer_metal_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc08_nor_cha_shaman_sorcerer_metal_0	wh_dlc08_nor_cha_shaman_sorcerer_metal_2	ui/campaign ui/mounts/mount_chaos_chariot.png
wh_dlc08_nor_cha_wulfrik_0	wh_dlc08_nor_cha_wulfrik_1	ui/campaign ui/mounts/mount_warhorse.png
wh_dlc08_nor_cha_wulfrik_0	wh_dlc08_nor_cha_wulfrik_2	ui/campaign ui/mounts/mount_chaos_chariot.png
