attribute	attribute_group
flying	wh_main_emp_cha_karl_franz_1
flying	wh_main_emp_cha_karl_franz_2
flying	wh_main_emp_cha_wizard_fire_2
flying	wh_main_emp_cha_wizard_heavens_2
flying	wh_main_emp_cha_wizard_light_2
flying	wh_main_grn_cha_azhag_the_slaughterer_1
flying	wh_main_grn_cha_orc_warboss_1
flying	wh_main_vmp_cha_mannfred_von_carstein_2
flying	wh_main_vmp_cha_mannfred_von_carstein_3
flying	wh_main_vmp_cha_master_necromancer_4
flying	wh_main_vmp_cha_vampire_2
flying	wh_main_vmp_cha_vampire_lord_2
flying	wh_main_vmp_cha_vampire_lord_3
flying	wh_main_vmp_mon_fell_bats
flying	wh_main_vmp_mon_terrorgheist
flying	wh_main_vmp_mon_terrorgheist_qb
flying	wh_main_vmp_mon_vargheists
flying	wh_pro02_vmp_cha_isabella_von_carstein_2
formed_attack	wh3_main_cth_inf_dragon_guard_0
formed_attack	wh3_main_cth_inf_jade_warriors_0
formed_attack	wh3_main_cth_inf_jade_warriors_1
formed_attack	wh3_main_cth_inf_peasant_spearmen_1
formed_attack	wh3_twa06_cth_inf_dragon_guard_ror_0
gorger	wh3_main_ogr_mon_gorgers_0
gorger	wh3_main_ogr_mon_gorgers_summoned_0
guerrilla_deploy	wh2_dlc09_skv_cha_tretch_craventail
guerrilla_deploy	wh2_dlc09_tmb_cav_hexwraiths
guerrilla_deploy	wh2_dlc09_tmb_cav_skeleton_horsemen_0
guerrilla_deploy	wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0
guerrilla_deploy	wh2_dlc09_tmb_inf_crypt_ghouls
guerrilla_deploy	wh2_dlc09_tmb_mon_carrion_0
guerrilla_deploy	wh2_dlc09_tmb_mon_carrion_ror
guerrilla_deploy	wh2_dlc09_tmb_mon_dire_wolves
guerrilla_deploy	wh2_dlc09_tmb_mon_fell_bats
guerrilla_deploy	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
guerrilla_deploy	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
guerrilla_deploy	wh2_dlc09_tmb_mon_tomb_scorpion_0
guerrilla_deploy	wh2_dlc10_def_cav_doomfire_warlocks_0
guerrilla_deploy	wh2_dlc10_def_cav_raven_heralds_ror_0
guerrilla_deploy	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
guerrilla_deploy	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0
guerrilla_deploy	wh2_dlc10_hef_cha_alith_anar_0
guerrilla_deploy	wh2_dlc10_hef_cha_shadow_walker
guerrilla_deploy	wh2_dlc10_hef_inf_dryads_0
guerrilla_deploy	wh2_dlc10_hef_inf_shadow_walkers_0
guerrilla_deploy	wh2_dlc10_hef_inf_shadow_warriors_0
guerrilla_deploy	wh2_dlc10_hef_inf_the_grey_ror_0
guerrilla_deploy	wh2_dlc10_hef_inf_the_storm_riders_ror_0
guerrilla_deploy	wh2_dlc10_hef_mon_treekin_0
guerrilla_deploy	wh2_dlc10_hef_mon_treeman_0
guerrilla_deploy	wh2_dlc11_cst_cha_mourngul_haunter
guerrilla_deploy	wh2_dlc11_cst_inf_sartosa_free_company_0
guerrilla_deploy	wh2_dlc11_cst_inf_sartosa_militia_0
guerrilla_deploy	wh2_dlc11_cst_inf_zombie_gunnery_mob_0
guerrilla_deploy	wh2_dlc11_cst_mon_fell_bats
guerrilla_deploy	wh2_dlc11_cst_mon_mournguls_0
guerrilla_deploy	wh2_dlc11_cst_mon_mournguls_ror_0
guerrilla_deploy	wh2_dlc11_cst_mon_scurvy_dogs
guerrilla_deploy	wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0
guerrilla_deploy	wh2_dlc12_lzd_cav_ripperdactyl_riders_0
guerrilla_deploy	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0
guerrilla_deploy	wh2_dlc12_lzd_cav_terradon_riders_0_tlaqua
guerrilla_deploy	wh2_dlc12_lzd_cav_terradon_riders_1_tlaqua
guerrilla_deploy	wh2_dlc12_lzd_cav_terradon_riders_ror_0
guerrilla_deploy	wh2_dlc12_lzd_cha_tiktaqto_0
guerrilla_deploy	wh2_dlc12_lzd_cha_tiktaqto_1
guerrilla_deploy	wh2_dlc13_emp_cav_outriders_ror_0
guerrilla_deploy	wh2_dlc13_emp_cav_pistoliers_ror_0
guerrilla_deploy	wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0
guerrilla_deploy	wh2_dlc13_emp_cha_huntsmarshal_0
guerrilla_deploy	wh2_dlc13_emp_cha_markus_wulfhart_0
guerrilla_deploy	wh2_dlc13_emp_inf_archers_ror_0
guerrilla_deploy	wh2_dlc13_emp_inf_crossbowmen_ror_0
guerrilla_deploy	wh2_dlc13_emp_inf_handgunners_ror_0
guerrilla_deploy	wh2_dlc13_emp_inf_huntsmen_0
guerrilla_deploy	wh2_dlc13_emp_inf_huntsmen_ror_0
guerrilla_deploy	wh2_dlc14_def_inf_harpies_ror_0
guerrilla_deploy	wh2_dlc14_skv_cha_deathmaster_snikch_0
guerrilla_deploy	wh2_dlc14_skv_cha_deathmaster_snikch_tzarkan_0
guerrilla_deploy	wh2_dlc14_skv_cha_eshin_sorcerer_0
guerrilla_deploy	wh2_dlc14_skv_cha_master_assassin_0
guerrilla_deploy	wh2_dlc14_skv_inf_death_runners_ror_0
guerrilla_deploy	wh2_dlc14_skv_inf_eshin_triads_0
guerrilla_deploy	wh2_dlc14_skv_inf_eshin_triads_ror_0
guerrilla_deploy	wh2_dlc14_skv_inf_eshin_triads_ror_summoned_0
guerrilla_deploy	wh2_dlc14_skv_inf_warp_grinder_0
guerrilla_deploy	wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0
guerrilla_deploy	wh2_dlc15_grn_cav_squig_hoppers_waaagh_0
guerrilla_deploy	wh2_dlc15_grn_cha_night_goblin_warboss_0_big
guerrilla_deploy	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0
guerrilla_deploy	wh2_dlc15_hef_mon_sun_dragon_imrik
guerrilla_deploy	wh2_dlc16_skv_mon_wolf_rats_0
guerrilla_deploy	wh2_dlc16_skv_mon_wolf_rats_0_summoned
guerrilla_deploy	wh2_dlc16_skv_mon_wolf_rats_1
guerrilla_deploy	wh2_dlc16_skv_mon_wolf_rats_1_summoned
guerrilla_deploy	wh2_dlc16_wef_cav_glade_riders_2
guerrilla_deploy	wh2_dlc16_wef_cav_great_stag_knights_0
guerrilla_deploy	wh2_dlc16_wef_cav_great_stag_knights_ror_0
guerrilla_deploy	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0
guerrilla_deploy	wh2_dlc16_wef_cha_ariel_0
guerrilla_deploy	wh2_dlc16_wef_cha_drycha_0
guerrilla_deploy	wh2_dlc16_wef_cha_female_glade_lord_4
guerrilla_deploy	wh2_dlc16_wef_cha_glade_lord_4
guerrilla_deploy	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0
guerrilla_deploy	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0
guerrilla_deploy	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0
guerrilla_deploy	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0
guerrilla_deploy	wh2_dlc16_wef_cha_malicious_branchwraith_life_0
guerrilla_deploy	wh2_dlc16_wef_cha_malicious_branchwraith_shadows_0
guerrilla_deploy	wh2_dlc16_wef_inf_dryads_0_summoned
guerrilla_deploy	wh2_dlc16_wef_inf_dryads_ror_0
guerrilla_deploy	wh2_dlc16_wef_inf_malicious_dryads_0
guerrilla_deploy	wh2_dlc16_wef_mon_cave_bats
guerrilla_deploy	wh2_dlc16_wef_mon_giant_spiders_0
guerrilla_deploy	wh2_dlc16_wef_mon_harpies_0
guerrilla_deploy	wh2_dlc16_wef_mon_hawks_0
guerrilla_deploy	wh2_dlc16_wef_mon_malicious_treekin_0
guerrilla_deploy	wh2_dlc16_wef_mon_malicious_treeman_0
guerrilla_deploy	wh2_dlc16_wef_mon_wolves_0
guerrilla_deploy	wh2_dlc17_bst_cav_tuskgor_chariot_0
guerrilla_deploy	wh2_dlc17_bst_cha_beastlord_2
guerrilla_deploy	wh2_dlc17_bst_cha_bray_shaman_beasts_2
guerrilla_deploy	wh2_dlc17_bst_cha_bray_shaman_death_2
guerrilla_deploy	wh2_dlc17_bst_cha_bray_shaman_shadows_2
guerrilla_deploy	wh2_dlc17_bst_cha_bray_shaman_wild_2
guerrilla_deploy	wh2_dlc17_bst_cha_khazrak_one_eye_2
guerrilla_deploy	wh2_dlc17_bst_cha_wargor_2
guerrilla_deploy	wh2_dlc17_bst_inf_centigors_ror_1
guerrilla_deploy	wh2_dlc17_lzd_cha_oxyotl_0
guerrilla_deploy	wh2_dlc17_lzd_inf_chameleon_stalkers_0
guerrilla_deploy	wh2_dlc17_lzd_mon_carnosaur_ror_0
guerrilla_deploy	wh2_main_def_cav_dark_riders_0
guerrilla_deploy	wh2_main_def_cav_dark_riders_1
guerrilla_deploy	wh2_main_def_cav_dark_riders_2
guerrilla_deploy	wh2_main_def_cha_khainite_assassin_0
guerrilla_deploy	wh2_main_def_inf_harpies
guerrilla_deploy	wh2_main_def_inf_shades_0
guerrilla_deploy	wh2_main_def_inf_shades_1
guerrilla_deploy	wh2_main_def_inf_shades_2
guerrilla_deploy	wh2_main_hef_cav_ellyrian_reavers_0
guerrilla_deploy	wh2_main_hef_cav_ellyrian_reavers_1
guerrilla_deploy	wh2_main_lzd_cav_terradon_riders_0
guerrilla_deploy	wh2_main_lzd_cav_terradon_riders_1
guerrilla_deploy	wh2_main_lzd_cav_terradon_riders_blessed_1
guerrilla_deploy	wh2_main_lzd_inf_chameleon_skinks_0
guerrilla_deploy	wh2_main_lzd_inf_chameleon_skinks_blessed_0
guerrilla_deploy	wh2_main_lzd_inf_skink_skirmishers_0
guerrilla_deploy	wh2_main_lzd_inf_skink_skirmishers_blessed_0
guerrilla_deploy	wh2_main_skv_cha_assassin
guerrilla_deploy	wh2_main_skv_inf_death_runners_0
guerrilla_deploy	wh2_main_skv_inf_death_runners_0_summoned
guerrilla_deploy	wh2_main_skv_inf_gutter_runner_slingers_0
guerrilla_deploy	wh2_main_skv_inf_gutter_runner_slingers_1
guerrilla_deploy	wh2_main_skv_inf_gutter_runners_0
guerrilla_deploy	wh2_main_skv_inf_gutter_runners_1
guerrilla_deploy	wh2_main_skv_inf_night_runners_0
guerrilla_deploy	wh2_main_skv_inf_night_runners_1
guerrilla_deploy	wh2_twa02_wef_cha_glade_captain_0
guerrilla_deploy	wh2_twa02_wef_cha_glade_captain_1
guerrilla_deploy	wh2_twa02_wef_cha_glade_captain_3
guerrilla_deploy	wh2_twa03_def_mon_wolves_0
guerrilla_deploy	wh2_twa04_bst_cha_great_bray_shaman_beasts_2
guerrilla_deploy	wh2_twa04_bst_cha_great_bray_shaman_death_2
guerrilla_deploy	wh2_twa04_bst_cha_great_bray_shaman_shadows_2
guerrilla_deploy	wh2_twa04_bst_cha_great_bray_shaman_wild_2
guerrilla_deploy	wh3_dlc20_chs_cav_chaos_chariot_msla_ror
guerrilla_deploy	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes
guerrilla_deploy	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes
guerrilla_deploy	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins
guerrilla_deploy	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins
guerrilla_deploy	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows
guerrilla_deploy	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror
guerrilla_deploy	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears
guerrilla_deploy	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_swords
guerrilla_deploy	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits
guerrilla_deploy	wh3_dlc24_cth_inf_onyx_crowmen
guerrilla_deploy	wh3_dlc24_cth_inf_onyx_crowmen_ror
guerrilla_deploy	wh3_dlc24_ksl_inf_akshina_ambushers
guerrilla_deploy	wh3_dlc24_ksl_inf_akshina_ambushers_ror
guerrilla_deploy	wh3_dlc24_tze_inf_tzaangors
guerrilla_deploy	wh3_dlc24_tze_mon_screamers_ror
guerrilla_deploy	wh3_main_cth_cav_peasant_horsemen_0
guerrilla_deploy	wh3_main_dae_inf_chaos_furies_0
guerrilla_deploy	wh3_main_dae_inf_chaos_furies_summoned_0
guerrilla_deploy	wh3_main_kho_inf_chaos_furies_0
guerrilla_deploy	wh3_main_kho_inf_chaos_warhounds_0
guerrilla_deploy	wh3_main_kho_inf_flesh_hounds_of_khorne_0
guerrilla_deploy	wh3_main_ksl_cav_horse_archers_0
guerrilla_deploy	wh3_main_ksl_cav_kossovite_dervishes_0
guerrilla_deploy	wh3_main_monster_feral_bears
guerrilla_deploy	wh3_main_nur_inf_chaos_furies_0
guerrilla_deploy	wh3_main_nur_inf_nurglings_0
guerrilla_deploy	wh3_main_nur_inf_nurglings_summoned_0
guerrilla_deploy	wh3_main_ogr_inf_gnoblars_1
guerrilla_deploy	wh3_main_ogr_mon_gorgers_0
guerrilla_deploy	wh3_main_ogr_mon_gorgers_summoned_0
guerrilla_deploy	wh3_main_pro_kho_inf_chaos_furies_0
guerrilla_deploy	wh3_main_pro_kho_inf_chaos_warhounds_0
guerrilla_deploy	wh3_main_pro_ksl_cav_kossovite_dervishes_0
guerrilla_deploy	wh3_main_sla_cav_heartseekers_of_slaanesh_0
guerrilla_deploy	wh3_main_sla_cav_hellstriders_0
guerrilla_deploy	wh3_main_sla_cav_hellstriders_1
guerrilla_deploy	wh3_main_sla_cav_seekers_of_slaanesh_0
guerrilla_deploy	wh3_main_sla_inf_chaos_furies_0
guerrilla_deploy	wh3_main_tze_cav_doom_knights_0
guerrilla_deploy	wh3_main_tze_inf_chaos_furies_0
guerrilla_deploy	wh3_main_tze_mon_screamers_0
guerrilla_deploy	wh3_twa07_sla_cav_heartseekers_of_slaanesh_0_ror
guerrilla_deploy	wh3_twa10_cth_inf_peasant_archers_ror
guerrilla_deploy	wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror
guerrilla_deploy	wh3_twa10_nur_inf_nurglings_ror
guerrilla_deploy	wh3_twa10_ogr_inf_gnoblars_ror
guerrilla_deploy	wh_dlc03_bst_cha_khazrak_one_eye_0
guerrilla_deploy	wh_dlc03_bst_cha_khazrak_one_eye_1
guerrilla_deploy	wh_dlc03_bst_inf_centigors_0
guerrilla_deploy	wh_dlc03_bst_inf_centigors_1
guerrilla_deploy	wh_dlc03_bst_inf_centigors_2
guerrilla_deploy	wh_dlc03_bst_inf_chaos_warhounds_0
guerrilla_deploy	wh_dlc03_bst_inf_chaos_warhounds_1
guerrilla_deploy	wh_dlc03_bst_inf_gor_herd_0
guerrilla_deploy	wh_dlc03_bst_inf_gor_herd_1
guerrilla_deploy	wh_dlc03_bst_inf_ungor_herd_1
guerrilla_deploy	wh_dlc03_bst_inf_ungor_raiders_0
guerrilla_deploy	wh_dlc03_bst_inf_ungor_spearmen_0
guerrilla_deploy	wh_dlc03_bst_inf_ungor_spearmen_1
guerrilla_deploy	wh_dlc04_emp_cav_zintlers_reiksguard_0
guerrilla_deploy	wh_dlc04_emp_inf_free_company_militia_0
guerrilla_deploy	wh_dlc04_emp_inf_stirlands_revenge_0
guerrilla_deploy	wh_dlc04_vmp_cav_chillgheists_0
guerrilla_deploy	wh_dlc04_vmp_inf_feasters_in_the_dusk_0
guerrilla_deploy	wh_dlc04_vmp_mon_devils_swartzhafen_0
guerrilla_deploy	wh_dlc04_vmp_mon_direpack_0
guerrilla_deploy	wh_dlc05_bst_mon_harpies_0
guerrilla_deploy	wh_dlc05_wef_cav_glade_riders_0
guerrilla_deploy	wh_dlc05_wef_cav_glade_riders_1
guerrilla_deploy	wh_dlc05_wef_cav_glade_riders_1_qb
guerrilla_deploy	wh_dlc05_wef_cav_hawk_riders_0
guerrilla_deploy	wh_dlc05_wef_cav_sisters_thorn_0
guerrilla_deploy	wh_dlc05_wef_cav_wild_riders_0
guerrilla_deploy	wh_dlc05_wef_cav_wild_riders_1
guerrilla_deploy	wh_dlc05_wef_cha_ancient_treeman_0
guerrilla_deploy	wh_dlc05_wef_cha_branchwraith_0
guerrilla_deploy	wh_dlc05_wef_cha_durthu_0
guerrilla_deploy	wh_dlc05_wef_cha_female_glade_lord_1
guerrilla_deploy	wh_dlc05_wef_cha_glade_lord_1
guerrilla_deploy	wh_dlc05_wef_cha_orion_0
guerrilla_deploy	wh_dlc05_wef_cha_waystalker_0
guerrilla_deploy	wh_dlc05_wef_inf_deepwood_scouts_0
guerrilla_deploy	wh_dlc05_wef_inf_deepwood_scouts_1
guerrilla_deploy	wh_dlc05_wef_inf_deepwood_scouts_1_qb
guerrilla_deploy	wh_dlc05_wef_inf_dryads_0
guerrilla_deploy	wh_dlc05_wef_inf_waywatchers_0
guerrilla_deploy	wh_dlc05_wef_mon_treekin_0
guerrilla_deploy	wh_dlc05_wef_mon_treeman_0
guerrilla_deploy	wh_dlc06_chs_cav_marauder_horsemasters_0
guerrilla_deploy	wh_dlc06_dwf_inf_bugmans_rangers_0
guerrilla_deploy	wh_dlc06_dwf_inf_ekrund_miners_0
guerrilla_deploy	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0
guerrilla_deploy	wh_dlc06_dwf_inf_rangers_0
guerrilla_deploy	wh_dlc06_dwf_inf_rangers_1
guerrilla_deploy	wh_dlc06_dwf_inf_ulthars_raiders_0
guerrilla_deploy	wh_dlc06_grn_cav_deff_creepers_0
guerrilla_deploy	wh_dlc06_grn_cav_durkits_squigs_0
guerrilla_deploy	wh_dlc06_grn_cav_mogrubbs_marauders_0
guerrilla_deploy	wh_dlc06_grn_cav_moon_howlers_0
guerrilla_deploy	wh_dlc06_grn_cav_squig_hoppers_0
guerrilla_deploy	wh_dlc06_grn_cav_teef_robbers_0
guerrilla_deploy	wh_dlc06_grn_cha_night_goblin_warboss_0
guerrilla_deploy	wh_dlc06_grn_cha_night_goblin_warboss_1
guerrilla_deploy	wh_dlc06_grn_cha_skarsnik_0
guerrilla_deploy	wh_dlc06_grn_inf_da_eight_peaks_loonies_0
guerrilla_deploy	wh_dlc06_grn_inf_da_rusty_arrers_0
guerrilla_deploy	wh_dlc06_grn_inf_da_warlords_boyz_0
guerrilla_deploy	wh_dlc06_grn_inf_nasty_skulkers_0
guerrilla_deploy	wh_dlc07_brt_cav_royal_pegasus_knights_0
guerrilla_deploy	wh_dlc07_brt_cha_green_knight_0
guerrilla_deploy	wh_dlc08_nor_cav_marauder_horsemasters_0
guerrilla_deploy	wh_dlc08_nor_cha_skin_wolf_werekin_0
guerrilla_deploy	wh_main_brt_cav_mounted_yeomen_0
guerrilla_deploy	wh_main_brt_cav_mounted_yeomen_1
guerrilla_deploy	wh_main_brt_cav_pegasus_knights
guerrilla_deploy	wh_main_chs_cav_marauder_horsemen_0
guerrilla_deploy	wh_main_chs_cav_marauder_horsemen_1
guerrilla_deploy	wh_main_chs_mon_chaos_warhounds_0
guerrilla_deploy	wh_main_chs_mon_chaos_warhounds_1
guerrilla_deploy	wh_main_dwf_inf_miners_0
guerrilla_deploy	wh_main_dwf_inf_miners_1
guerrilla_deploy	wh_main_emp_cav_outriders_0
guerrilla_deploy	wh_main_emp_cav_outriders_1
guerrilla_deploy	wh_main_emp_cav_pistoliers_1
guerrilla_deploy	wh_main_grn_cav_forest_goblin_spider_riders_0
guerrilla_deploy	wh_main_grn_cav_forest_goblin_spider_riders_1
guerrilla_deploy	wh_main_grn_cav_goblin_wolf_riders_0
guerrilla_deploy	wh_main_grn_cav_goblin_wolf_riders_1
guerrilla_deploy	wh_main_grn_cha_goblin_great_shaman_1
guerrilla_deploy	wh_main_grn_cha_night_goblin_shaman
guerrilla_deploy	wh_main_grn_inf_night_goblin_archers
guerrilla_deploy	wh_main_grn_inf_night_goblin_fanatics
guerrilla_deploy	wh_main_grn_inf_night_goblin_fanatics_1
guerrilla_deploy	wh_main_grn_inf_night_goblins
guerrilla_deploy	wh_main_nor_cav_marauder_horsemen_0
guerrilla_deploy	wh_main_nor_cav_marauder_horsemen_1
guerrilla_deploy	wh_main_nor_mon_chaos_warhounds_0
guerrilla_deploy	wh_main_nor_mon_chaos_warhounds_1
guerrilla_deploy	wh_main_vmp_cav_hexwraiths
guerrilla_deploy	wh_main_vmp_inf_crypt_ghouls
guerrilla_deploy	wh_main_vmp_inf_crypt_ghouls_summoned
guerrilla_deploy	wh_main_vmp_mon_dire_wolves
guerrilla_deploy	wh_main_vmp_mon_fell_bats
guerrilla_deploy	wh_pro04_brt_cav_mounted_yeomen_ror_0
guerrilla_deploy	wh_pro04_bst_inf_centigors_ror_0
guerrilla_deploy	wh_pro04_bst_inf_gor_herd_ror_0
guerrilla_deploy	wh_pro04_bst_inf_ungor_spearmen_ror_0
guerrilla_deploy	wh_pro04_nor_mon_fimir_ror_0
guerrilla_deploy	wh_pro04_nor_mon_marauder_warwolves_ror_0
guerrilla_deploy	wh_pro04_nor_mon_skinwolves_ror_0
guerrilla_deploy	wh_pro04_wef_cav_wild_riders_ror_0
guerrilla_deploy	wh_pro04_wef_inf_waywatchers_ror_0
guerrilla_deploy	wh_pro04_wef_inf_wildwood_rangers_ror_0
guerrilla_deploy	wh_pro04_wef_mon_treekin_ror_0
hellforged	wh3_dlc23_chd_mon_kdaai_destroyer
hellforged	wh3_dlc23_chd_mon_kdaai_fireborn
hellforged	wh3_dlc23_chd_mon_kdaai_fireborn_summoned
hellforged	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher
hellforged	wh3_dlc23_chd_veh_dreadquake_mortar
hellforged	wh3_dlc23_chd_veh_iron_daemon
hellforged	wh3_dlc23_chd_veh_magma_cannon
hellforged	wh3_dlc23_chd_veh_skullcracker
hellforged	wh3_dlc23_chd_veh_skullcracker_train
hide_forest	wh2_dlc09_skv_cha_tretch_craventail
hide_forest	wh2_dlc09_tmb_art_casket_of_souls_0
hide_forest	wh2_dlc09_tmb_cav_hexwraiths
hide_forest	wh2_dlc09_tmb_cav_necropolis_knights_0
hide_forest	wh2_dlc09_tmb_cav_necropolis_knights_1
hide_forest	wh2_dlc09_tmb_cav_necropolis_knights_ror
hide_forest	wh2_dlc09_tmb_cav_nehekhara_horsemen_0
hide_forest	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror
hide_forest	wh2_dlc09_tmb_cav_skeleton_horsemen_0
hide_forest	wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0
hide_forest	wh2_dlc09_tmb_cha_arkhan_0
hide_forest	wh2_dlc09_tmb_cha_arkhan_1
hide_forest	wh2_dlc09_tmb_cha_arkhan_2
hide_forest	wh2_dlc09_tmb_cha_khalida_0
hide_forest	wh2_dlc09_tmb_cha_khalida_1
hide_forest	wh2_dlc09_tmb_cha_khalida_2
hide_forest	wh2_dlc09_tmb_cha_khatep_0
hide_forest	wh2_dlc09_tmb_cha_khatep_1
hide_forest	wh2_dlc09_tmb_cha_khatep_2
hide_forest	wh2_dlc09_tmb_cha_liche_priest_death_0
hide_forest	wh2_dlc09_tmb_cha_liche_priest_death_1
hide_forest	wh2_dlc09_tmb_cha_liche_priest_light_0
hide_forest	wh2_dlc09_tmb_cha_liche_priest_light_1
hide_forest	wh2_dlc09_tmb_cha_liche_priest_nehekhara_0
hide_forest	wh2_dlc09_tmb_cha_liche_priest_nehekhara_1
hide_forest	wh2_dlc09_tmb_cha_liche_priest_shadow_0
hide_forest	wh2_dlc09_tmb_cha_liche_priest_shadow_1
hide_forest	wh2_dlc09_tmb_cha_necrotect_0
hide_forest	wh2_dlc09_tmb_cha_necrotect_1
hide_forest	wh2_dlc09_tmb_cha_settra_0
hide_forest	wh2_dlc09_tmb_cha_settra_1
hide_forest	wh2_dlc09_tmb_cha_tomb_king_0
hide_forest	wh2_dlc09_tmb_cha_tomb_king_1
hide_forest	wh2_dlc09_tmb_cha_tomb_king_2
hide_forest	wh2_dlc09_tmb_cha_tomb_prince_0
hide_forest	wh2_dlc09_tmb_cha_tomb_prince_1
hide_forest	wh2_dlc09_tmb_cha_tomb_prince_2
hide_forest	wh2_dlc09_tmb_inf_crypt_ghouls
hide_forest	wh2_dlc09_tmb_inf_nehekhara_warriors_0
hide_forest	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
hide_forest	wh2_dlc09_tmb_inf_skeleton_archers_0
hide_forest	wh2_dlc09_tmb_inf_skeleton_archers_ror
hide_forest	wh2_dlc09_tmb_inf_skeleton_spearmen_0
hide_forest	wh2_dlc09_tmb_inf_skeleton_spearmen_ror
hide_forest	wh2_dlc09_tmb_inf_skeleton_warriors_0
hide_forest	wh2_dlc09_tmb_inf_skeleton_warriors_0_summoned
hide_forest	wh2_dlc09_tmb_inf_tomb_guard_0
hide_forest	wh2_dlc09_tmb_inf_tomb_guard_1
hide_forest	wh2_dlc09_tmb_inf_tomb_guard_ror
hide_forest	wh2_dlc09_tmb_mon_dire_wolves
hide_forest	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
hide_forest	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
hide_forest	wh2_dlc09_tmb_mon_tomb_scorpion_0
hide_forest	wh2_dlc09_tmb_mon_ushabti_0
hide_forest	wh2_dlc09_tmb_mon_ushabti_0_summoned
hide_forest	wh2_dlc09_tmb_mon_ushabti_1
hide_forest	wh2_dlc09_tmb_mon_ushabti_ror
hide_forest	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
hide_forest	wh2_dlc09_tmb_veh_skeleton_chariot_0
hide_forest	wh2_dlc10_def_cav_doomfire_warlocks_0
hide_forest	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
hide_forest	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
hide_forest	wh2_dlc10_def_cha_crone_0
hide_forest	wh2_dlc10_def_cha_crone_1
hide_forest	wh2_dlc10_def_cha_sorceress_beasts_0
hide_forest	wh2_dlc10_def_cha_sorceress_beasts_1
hide_forest	wh2_dlc10_def_cha_sorceress_beasts_2
hide_forest	wh2_dlc10_def_cha_sorceress_death_0
hide_forest	wh2_dlc10_def_cha_sorceress_death_1
hide_forest	wh2_dlc10_def_cha_sorceress_death_2
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_beasts_1
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_beasts_2
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_dark_0
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_dark_1
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_dark_2
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_death_0
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_death_1
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_death_2
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_fire_0
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_fire_1
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_fire_2
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_shadow_1
hide_forest	wh2_dlc10_def_cha_supreme_sorceress_shadow_2
hide_forest	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
hide_forest	wh2_dlc10_def_inf_sisters_of_slaughter
hide_forest	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
hide_forest	wh2_dlc10_def_inf_the_bolt_fiends_ror_0
hide_forest	wh2_dlc10_def_inf_the_hellebronai_ror_0
hide_forest	wh2_dlc10_dwf_cha_thane_ghost_summoned_0
