key	persistant	show_instant	show_on_navigate	is_header	navigation_order
war.camp.hp.greenskins.003	true	false	true	false	2
war.camp.hp.greenskins.004	true	false	true	false	3
war.camp.hp.greenskins.005	true	false	true	false	4
war.camp.hp.greenskins.006	true	false	true	false	5
war.camp.hp.greenskins_groms_cauldron.001	true	false	true	true	1
war.camp.hp.greenskins_groms_cauldron.002	true	false	true	false	2
war.camp.hp.greenskins_groms_cauldron.003	true	false	true	false	3
war.camp.hp.greenskins_groms_cauldron.004	true	false	true	false	4
war.camp.hp.greenskins_groms_cauldron.005	true	false	true	false	5
war.camp.hp.greenskins_groms_cauldron.006	true	false	true	false	6
war.camp.hp.greenskins_groms_cauldron.007	true	false	true	false	7
war.camp.hp.greenskins_salvage.001	true	false	true	false	1
war.camp.hp.greenskins_salvage.002	true	false	true	false	2
war.camp.hp.greenskins_salvage.003	true	false	true	false	3
war.camp.hp.greenskins_salvage.004	true	false	true	false	4
war.camp.hp.greenskins_salvage.005	true	false	true	false	5
war.camp.hp.grimoires.001	true	false	true	true	0
war.camp.hp.grimoires.002	true	false	true	false	1
war.camp.hp.grimoires.003	true	false	true	false	2
war.camp.hp.grimoires.004	true	false	true	false	3
war.camp.hp.grimoires.005	true	false	true	false	4
war.camp.hp.growth.001	true	false	true	true	0
war.camp.hp.growth.002	true	false	true	false	1
war.camp.hp.growth.003	true	false	true	false	2
war.camp.hp.growth.004	true	false	true	false	3
war.camp.hp.growth.005	true	false	true	false	4
war.camp.hp.growth.006	true	false	true	false	5
war.camp.hp.growth.007	true	false	true	false	6
war.camp.hp.growth.009	true	false	true	false	8
war.camp.hp.grudges.001	true	false	true	true	0
war.camp.hp.grudges.002	true	false	true	false	1
war.camp.hp.grudges.003	true	false	true	false	2
war.camp.hp.grudges.004	true	false	true	false	3
war.camp.hp.grudges.005	true	false	true	false	4
war.camp.hp.grudges.006	true	false	true	false	5
war.camp.hp.grudges.007	true	false	true	false	6
war.camp.hp.harmony.001	true	false	true	true	0
war.camp.hp.harmony.002	true	false	true	false	1
war.camp.hp.harmony.003	true	false	true	false	2
war.camp.hp.harmony.004	true	false	true	false	3
war.camp.hp.harmony.005	true	false	true	false	4
war.camp.hp.harmony.006	true	false	true	false	5
war.camp.hp.hellforge.001	true	false	true	true	0
war.camp.hp.hellforge.002	true	false	true	false	1
war.camp.hp.hellforge.003	true	false	true	false	2
war.camp.hp.hellforge.004	true	false	true	false	3
war.camp.hp.hellforge.005	true	false	true	false	4
war.camp.hp.hellforge.006	true	false	true	false	5
war.camp.hp.hero_actions.001	true	false	true	true	0
war.camp.hp.hero_actions.002	true	false	true	false	1
war.camp.hp.hero_actions.003	true	false	true	false	2
war.camp.hp.hero_actions.004	true	false	true	false	3
war.camp.hp.hero_actions.005	true	false	true	false	4
war.camp.hp.hero_actions.006	true	false	true	false	5
war.camp.hp.hero_actions.007	true	false	true	false	6
war.camp.hp.heroes.001	true	false	true	true	0
war.camp.hp.heroes.002	true	false	true	false	1
war.camp.hp.heroes.003	true	false	true	false	2
war.camp.hp.heroes.004	true	false	true	false	3
war.camp.hp.heroes.005	true	false	true	false	4
war.camp.hp.heroes.006	true	false	true	false	5
war.camp.hp.heroes.007	true	false	true	false	6
war.camp.hp.hexes.001	true	false	true	true	1
war.camp.hp.hexes.002	true	false	true	false	2
war.camp.hp.hexes.003	true	false	true	false	3
war.camp.hp.hexes.004	true	false	true	false	4
war.camp.hp.hexes.005	true	false	true	false	5
war.camp.hp.hexes.006	true	false	true	false	6
war.camp.hp.hexes.007	true	false	true	false	7
war.camp.hp.high_elves.001	true	false	true	true	1
war.camp.hp.high_elves.002	true	false	true	false	2
war.camp.hp.high_elves.003	true	false	true	false	3
war.camp.hp.high_elves.004	true	false	true	false	4
war.camp.hp.high_elves.005	true	false	true	false	5
war.camp.hp.high_elves.006	true	false	true	false	6
war.camp.hp.high_elves.007	true	false	true	false	7
war.camp.hp.high_elves.008	true	false	true	false	8
war.camp.hp.high_elves_athel_tamarha.001	true	false	true	true	1
war.camp.hp.high_elves_athel_tamarha.002	true	false	true	false	2
war.camp.hp.high_elves_athel_tamarha.003	true	false	true	false	3
war.camp.hp.high_elves_athel_tamarha.004	true	false	true	false	4
war.camp.hp.high_elves_athel_tamarha.005	true	false	true	false	5
war.camp.hp.high_elves_athel_tamarha.006	true	false	true	false	6
war.camp.hp.high_elves_athel_tamarha.007	true	false	true	false	7
war.camp.hp.high_elves_dragon_taming.001	true	false	true	true	1
war.camp.hp.high_elves_dragon_taming.002	true	false	true	false	2
war.camp.hp.high_elves_dragon_taming.003	true	false	true	false	3
war.camp.hp.high_elves_dragon_taming.004	true	false	true	false	4
war.camp.hp.high_elves_dragon_taming.005	true	false	true	false	5
war.camp.hp.high_elves_dragon_taming.006	true	false	true	false	6
war.camp.hp.high_elves_dragon_taming.007	true	false	true	false	7
war.camp.hp.horde_growth.001	true	false	true	true	0
war.camp.hp.horde_growth.002	true	false	true	false	1
war.camp.hp.horde_growth.003	true	false	true	false	2
war.camp.hp.horde_growth.004	true	false	true	false	3
war.camp.hp.horde_growth.005	true	false	true	false	4
war.camp.hp.horde_growth.006	true	false	true	false	5
war.camp.hp.horde_growth.007	true	false	true	false	6
war.camp.hp.horde_growth.009	true	false	true	false	8
war.camp.hp.hordes.001	true	false	true	true	0
war.camp.hp.hordes.002	true	false	true	false	1
war.camp.hp.hordes.003	true	false	true	false	2
war.camp.hp.hordes.004	true	false	true	false	3
war.camp.hp.hordes.005	true	false	true	false	4
war.camp.hp.hordes.006	true	false	true	false	5
war.camp.hp.hordes.007	true	false	true	false	6
war.camp.hp.ice_court.001	true	false	true	true	0
war.camp.hp.ice_court.002	true	false	true	false	1
war.camp.hp.ice_court.003	true	false	true	false	2
war.camp.hp.ice_court.004	true	false	true	false	3
war.camp.hp.ice_court.005	true	false	true	false	4
war.camp.hp.ice_court.006	true	false	true	false	5
war.camp.hp.image	true	false	true	false	0
war.camp.hp.imperial_gunnery_school.001	true	false	true	true	0
war.camp.hp.imperial_gunnery_school.002	true	false	true	false	1
war.camp.hp.imperial_gunnery_school.003	true	false	true	false	2
war.camp.hp.imperial_gunnery_school.004	true	false	true	false	3
war.camp.hp.imperial_gunnery_school.005	true	false	true	false	4
war.camp.hp.imperial_gunnery_school.006	true	false	true	false	5
war.camp.hp.imperial_gunnery_school.007	true	false	true	false	6
war.camp.hp.imperial_gunnery_school.008	true	false	true	false	7
war.camp.hp.income.001	true	false	true	true	0
war.camp.hp.income.002	true	false	true	false	1
war.camp.hp.income.003	true	false	true	false	2
war.camp.hp.income.004	true	false	true	false	3
war.camp.hp.income.005	true	false	true	false	4
war.camp.hp.income.006	true	false	true	false	5
war.camp.hp.infamy.001	true	false	true	false	0
war.camp.hp.infamy.002	true	false	true	false	1
war.camp.hp.infamy.003	true	false	true	false	2
war.camp.hp.infamy.004	true	false	true	false	3
war.camp.hp.infamy.005	true	false	true	false	4
war.camp.hp.infamy.006	true	false	true	false	5
war.camp.hp.influence.001	true	false	true	true	1
war.camp.hp.influence.002	true	false	true	false	2
war.camp.hp.influence.003	true	false	true	false	3
war.camp.hp.influence.004	true	false	true	false	4
war.camp.hp.influence.005	true	false	true	false	5
war.camp.hp.intervention_armies.001	true	false	true	true	1
war.camp.hp.intervention_armies.002	true	false	true	false	2
war.camp.hp.intervention_armies.003	true	false	true	false	3
war.camp.hp.intervention_armies.004	true	false	true	false	4
war.camp.hp.intervention_armies.005	true	false	true	false	5
war.camp.hp.intervention_armies.006	true	false	true	false	6
war.camp.hp.intrigue_at_the_court.001	true	false	true	true	1
war.camp.hp.intrigue_at_the_court.002	true	false	true	false	2
war.camp.hp.intrigue_at_the_court.003	true	false	true	false	3
war.camp.hp.intrigue_at_the_court.004	true	false	true	false	4
war.camp.hp.intrigue_at_the_court.005	true	false	true	false	5
war.camp.hp.intrigue_at_the_court.006	true	false	true	false	6
war.camp.hp.island_black_ark_battle.001	true	false	true	false	0
war.camp.hp.island_black_ark_battle.002	true	false	true	false	1
war.camp.hp.island_black_ark_battle.003	true	false	true	false	2
war.camp.hp.ivory_road.001	true	false	true	true	0
war.camp.hp.ivory_road.002	true	false	true	false	1
war.camp.hp.ivory_road.003	true	false	true	false	2
war.camp.hp.ivory_road.004	true	false	true	false	3
war.camp.hp.ivory_road.005	true	false	true	false	4
war.camp.hp.ivory_road.006	true	false	true	false	5
war.camp.hp.ivory_road.007	true	false	true	false	6
war.camp.hp.khorne.001	true	false	true	true	0
war.camp.hp.khorne.002	true	false	true	false	1
war.camp.hp.khorne.004	true	false	true	false	3
war.camp.hp.khorne.005	true	false	true	false	4
war.camp.hp.khorne.006	true	false	true	false	5
war.camp.hp.khorne.007	true	false	true	false	6
war.camp.hp.khorne.008	true	false	true	false	7
war.camp.hp.khorne.009	true	false	true	false	8
war.camp.hp.khorne.010	true	false	true	false	9
war.camp.hp.khorne.011	true	false	true	false	10
war.camp.hp.khorne.012	true	false	true	false	11
war.camp.hp.khorne.013	true	false	true	false	12
war.camp.hp.khorne.014	true	false	true	false	13
war.camp.hp.khorne.015	true	false	true	false	13
war.camp.hp.kislev.001	true	false	true	true	0
war.camp.hp.kislev.002	true	false	true	false	1
war.camp.hp.kislev.003	true	false	true	false	2
war.camp.hp.kislev.004	true	false	true	false	3
war.camp.hp.kislev.005	true	false	true	false	4
war.camp.hp.kislev.006	true	false	true	false	5
war.camp.hp.kislev.007	true	false	true	false	6
war.camp.hp.kislev.008	true	false	true	false	7
war.camp.hp.kislev.009	true	false	true	false	8
war.camp.hp.kislev.010	true	false	true	false	9
war.camp.hp.labour.001	true	false	true	true	0
war.camp.hp.labour.002	true	false	true	false	1
war.camp.hp.labour.003	true	false	true	false	2
war.camp.hp.labour.004	true	false	true	false	3
war.camp.hp.labour.005	true	false	true	false	4
war.camp.hp.labour.006	true	false	true	false	5
war.camp.hp.labour.007	true	false	true	false	6
war.camp.hp.lizardmen.001	true	false	true	true	1
war.camp.hp.lizardmen.002	true	false	true	false	2
war.camp.hp.lizardmen.003	true	false	true	false	3
war.camp.hp.lizardmen.004	true	false	true	false	4
war.camp.hp.lizardmen.005	true	false	true	false	5
war.camp.hp.lizardmen.006	true	false	true	false	6
war.camp.hp.lizardmen.007	true	false	true	false	7
war.camp.hp.lizardmen_defence_great_plan.001	true	false	true	false	1
war.camp.hp.lizardmen_defence_great_plan.002	true	false	true	false	2
war.camp.hp.lizardmen_defence_great_plan.003	true	false	true	false	3
war.camp.hp.lizardmen_defence_great_plan.004	true	false	true	false	4
war.camp.hp.lizardmen_defence_great_plan.005	true	false	true	false	5
war.camp.hp.lizardmen_defence_great_plan.006	true	false	true	false	6
war.camp.hp.lizardmen_defence_great_plan.007	true	false	true	false	7
war.camp.hp.lizardmen_jungle_nexus.001	true	false	true	false	1
war.camp.hp.lizardmen_jungle_nexus.002	true	false	true	false	2
war.camp.hp.lizardmen_jungle_nexus.003	true	false	true	false	3
war.camp.hp.lizardmen_jungle_nexus.004	true	false	true	false	4
war.camp.hp.lizardmen_lord_kroak.001	true	false	true	false	1
war.camp.hp.lizardmen_lord_kroak.002	true	false	true	false	2
war.camp.hp.lizardmen_lord_kroak.003	true	false	true	false	3
war.camp.hp.lizardmen_lord_kroak.004	true	false	true	false	4
war.camp.hp.lizardmen_lord_kroak.005	true	false	true	false	5
war.camp.hp.lizardmen_lord_kroak.006	true	true	true	false	6
war.camp.hp.lizardmen_lord_kroak.007	true	true	true	false	7
war.camp.hp.lizardmen_sacrifice_to_sotek.001	true	false	true	false	1
war.camp.hp.lizardmen_sacrifice_to_sotek.002	true	false	true	false	2
war.camp.hp.lizardmen_sacrifice_to_sotek.003	true	false	true	false	3
war.camp.hp.lizardmen_sacrifice_to_sotek.004	true	false	true	false	4
war.camp.hp.lizardmen_sacrifice_to_sotek.005	true	false	true	false	5
war.camp.hp.lizardmen_sacrifice_to_sotek.006	true	false	true	false	6
war.camp.hp.lizardmen_sacrifice_to_sotek.007	true	false	true	false	7
war.camp.hp.lizardmen_silent_sanctums.001	true	false	true	true	1
war.camp.hp.lizardmen_silent_sanctums.002	true	false	true	false	2
war.camp.hp.lizardmen_silent_sanctums.003	true	false	true	false	3
war.camp.hp.lizardmen_silent_sanctums.004	true	false	true	false	4
war.camp.hp.lizardmen_silent_sanctums.005	true	false	true	false	5
war.camp.hp.lizardmen_silent_sanctums.006	true	false	true	false	6
war.camp.hp.lizardmen_silent_sanctums.007	true	false	true	false	7
war.camp.hp.lizardmen_warmblood_invaders.001	true	false	true	false	1
war.camp.hp.lizardmen_warmblood_invaders.002	true	false	true	false	2
war.camp.hp.lizardmen_warmblood_invaders.003	true	false	true	false	3
war.camp.hp.lizardmen_warmblood_invaders.004	true	false	true	false	4
war.camp.hp.lords.001	true	false	true	true	0
war.camp.hp.lords.002	true	false	true	false	1
war.camp.hp.lords.003	true	false	true	false	2
war.camp.hp.lords.004	true	false	true	false	3
war.camp.hp.lords.005	true	false	true	false	4
war.camp.hp.lords.006	true	false	true	false	5
war.camp.hp.lords.007	true	false	true	false	6
war.camp.hp.lords.008	true	false	true	false	7
war.camp.hp.lords.009	true	false	true	false	8
war.camp.hp.lords.010	true	false	true	false	9
war.camp.hp.loyalty.001	true	false	true	true	1
war.camp.hp.loyalty.002	true	false	true	false	2
war.camp.hp.loyalty.003	true	false	true	false	3
war.camp.hp.loyalty.004	true	false	true	false	4
war.camp.hp.loyalty.005	true	false	true	false	5
war.camp.hp.loyalty.006	true	false	true	false	6
war.camp.hp.loyalty.007	false	false	true	false	7
war.camp.hp.magic_items.001	true	false	true	true	0
war.camp.hp.magic_items.002	true	false	true	false	1
war.camp.hp.magic_items.003	true	false	true	false	2
war.camp.hp.magic_items.004	true	false	true	false	3
war.camp.hp.magic_items.005	true	false	true	false	4
war.camp.hp.magic_items.006	true	false	true	false	5
war.camp.hp.magic_items.007	true	false	true	false	6
war.camp.hp.magic_items.008	true	false	true	false	7
war.camp.hp.magic_items.009	true	false	true	false	8
war.camp.hp.magic_items.info_001	false	false	true	true	0
war.camp.hp.magic_items.info_002	false	false	true	false	1
war.camp.hp.magic_items.info_003	false	false	true	false	2
war.camp.hp.malakais_adventures.001	true	false	true	true	0
war.camp.hp.malakais_adventures.002	true	false	true	false	1
war.camp.hp.malakais_adventures.003	true	false	true	false	2
war.camp.hp.malakais_adventures.004	true	false	true	false	3
war.camp.hp.malakais_adventures.005	true	false	true	false	4
war.camp.hp.malakais_adventures.006	true	false	true	false	5
war.camp.hp.malakais_adventures.007	true	false	true	false	6
war.camp.hp.marked_for_death.001	false	true	true	false	0
war.camp.hp.marked_for_death.002	false	true	true	false	1
war.camp.hp.marked_for_death.003	false	true	true	false	2
war.camp.hp.marked_for_death.004	false	true	true	false	3
war.camp.hp.marked_for_death.005	false	true	true	false	4
war.camp.hp.marked_for_death.006	false	true	true	false	5
war.camp.hp.marked_for_death.007	false	true	true	false	6
war.camp.hp.marks_of_ruination.001	true	false	true	true	1
war.camp.hp.marks_of_ruination.002	true	false	true	false	2
war.camp.hp.marks_of_ruination.003	true	false	true	false	3
war.camp.hp.marks_of_ruination.004	true	false	true	false	4
war.camp.hp.marks_of_ruination.005	true	false	true	false	5
war.camp.hp.marks_of_ruination.006	true	false	true	false	6
war.camp.hp.marks_of_ruination.007	true	false	true	false	7
war.camp.hp.matters_of_state.001	true	false	true	true	1
war.camp.hp.matters_of_state.002	true	false	true	false	2
war.camp.hp.matters_of_state.003	true	false	true	false	3
war.camp.hp.matters_of_state.004	true	false	true	false	4
war.camp.hp.matters_of_state.005	true	false	true	false	5
war.camp.hp.matters_of_state.006	true	false	true	false	6
war.camp.hp.matters_of_state.007	true	false	true	false	7
war.camp.hp.meat.001	true	false	true	true	0
war.camp.hp.meat.002	true	false	true	false	1
war.camp.hp.meat.003	true	false	true	false	2
war.camp.hp.meat.004	true	false	true	false	3
war.camp.hp.meat.005	true	false	true	false	4
war.camp.hp.meat.006	true	false	true	false	5
war.camp.hp.meat.007	true	false	true	false	6
war.camp.hp.military_convoys.001	true	false	true	true	0
war.camp.hp.military_convoys.002	true	false	true	false	1
war.camp.hp.military_convoys.003	true	false	true	false	2
war.camp.hp.military_convoys.004	true	false	true	false	3
war.camp.hp.military_convoys.005	true	false	true	false	4
war.camp.hp.military_convoys.006	true	false	true	false	5
war.camp.hp.missions.001	true	false	true	true	0
war.camp.hp.missions.002	true	false	true	false	1
war.camp.hp.missions.003	true	false	true	false	2
war.camp.hp.missions.004	true	false	true	false	3
war.camp.hp.missions.005	true	false	true	false	4
war.camp.hp.missions.006	true	false	true	false	5
war.camp.hp.missions.007	true	false	true	false	6
war.camp.hp.missions.008	true	false	true	false	7
war.camp.hp.missions.009	true	false	true	false	8
war.camp.hp.missions.010	true	false	true	false	9
war.camp.hp.missions_list.001	true	false	true	true	0
war.camp.hp.missions_list.002	true	false	true	false	1
war.camp.hp.missions_list.003	true	false	true	false	2
war.camp.hp.missions_list.004	true	false	true	false	3
war.camp.hp.missions_list.006	true	false	true	false	5
war.camp.hp.money.001	true	false	true	true	0
war.camp.hp.money.002	true	false	true	false	1
war.camp.hp.money.003	true	false	true	false	2
war.camp.hp.money.004	true	false	true	false	3
war.camp.hp.money.005	true	false	true	false	4
war.camp.hp.money.006	true	false	true	false	5
war.camp.hp.money.008	true	false	true	false	7
war.camp.hp.monsters.001	false	false	true	true	0
war.camp.hp.monsters.002	false	false	true	false	1
war.camp.hp.monsters.003	false	false	true	false	3
war.camp.hp.monsters.004	false	false	true	false	4
war.camp.hp.monsters.005	false	false	true	false	5
war.camp.hp.monsters.006	false	false	true	false	6
war.camp.hp.mortal_worlds_torment.001	false	true	true	true	1
war.camp.hp.mortal_worlds_torment.002	false	true	true	false	2
war.camp.hp.mortal_worlds_torment.003	false	true	true	false	3
war.camp.hp.mortal_worlds_torment.004	false	true	true	false	4
war.camp.hp.mortals_and_daemons.info_001	false	false	true	true	0
war.camp.hp.mortals_and_daemons.info_003	false	false	true	false	2
war.camp.hp.mortals_and_daemons.info_004	false	false	true	false	3
war.camp.hp.mortuary_cult.001	true	false	true	true	0
war.camp.hp.mortuary_cult.002	true	false	true	false	1
war.camp.hp.mortuary_cult.003	true	false	true	false	2
war.camp.hp.mortuary_cult.004	true	false	true	false	3
war.camp.hp.mortuary_cult.005	true	false	true	false	4
war.camp.hp.motherland.001	true	false	true	true	0
war.camp.hp.motherland.002	true	false	true	false	1
war.camp.hp.motherland.003	true	false	true	false	2
war.camp.hp.motherland.004	true	false	true	false	3
war.camp.hp.motherland.005	true	false	true	false	4
war.camp.hp.motherland.006	true	false	true	false	5
war.camp.hp.motherland.007	true	false	true	false	6
war.camp.hp.motherland.008	true	false	true	false	7
war.camp.hp.motherland.009	true	false	true	false	8
war.camp.hp.motherland.010	true	false	true	false	9
war.camp.hp.motherland.011	true	false	true	false	10
war.camp.hp.motherland.012	true	false	true	false	11
war.camp.hp.motherland.013	true	false	true	false	12
war.camp.hp.motherland.014	true	false	true	false	13
war.camp.hp.motherland.015	true	false	true	false	14
war.camp.hp.motherland.016	true	false	true	false	15
war.camp.hp.motherland.017	true	false	true	false	16
war.camp.hp.non_aggression_pacts.001	true	false	true	true	0
war.camp.hp.non_aggression_pacts.002	true	false	true	false	1
war.camp.hp.non_aggression_pacts.003	true	false	true	false	2
war.camp.hp.non_aggression_pacts.004	true	false	true	false	3
war.camp.hp.norsca.001	true	false	true	true	1
war.camp.hp.norsca.002	true	false	true	false	2
war.camp.hp.norsca.003	true	false	true	false	3
war.camp.hp.norsca.004	true	false	true	false	4
war.camp.hp.norsca.005	true	false	true	false	5
war.camp.hp.norscan_homelands.001	true	false	true	true	0
war.camp.hp.norscan_homelands.002	true	false	true	false	1
war.camp.hp.norscan_homelands.003	true	false	true	false	2
war.camp.hp.norscan_homelands.004	true	false	true	false	3
war.camp.hp.norscan_homelands.005	true	false	true	false	4
war.camp.hp.norscan_homelands.006	true	false	true	false	5
war.camp.hp.nurgle.001	true	false	true	true	0
war.camp.hp.nurgle.002	true	false	true	false	1
war.camp.hp.nurgle.004	true	false	true	false	3
war.camp.hp.nurgle.005	true	false	true	false	4
war.camp.hp.nurgle.006	true	false	true	false	5
war.camp.hp.nurgle.007	true	false	true	false	6
war.camp.hp.nurgle.008	true	false	true	false	7
war.camp.hp.nurgle.009	true	false	true	false	8
war.camp.hp.nurgle.010	true	false	true	false	9
war.camp.hp.nurgle.011	true	false	true	false	10
war.camp.hp.nurgle.012	true	false	true	false	11
war.camp.hp.nurgle.013	true	false	true	false	12
war.camp.hp.oak_of_ages.001	true	false	true	true	0
war.camp.hp.oak_of_ages.002	false	false	true	false	1
war.camp.hp.oak_of_ages.003	false	false	true	false	2
war.camp.hp.oathgold.001	true	false	true	false	0
war.camp.hp.oathgold.002	true	false	true	false	1
war.camp.hp.oathgold.003	true	false	true	false	2
war.camp.hp.oathgold.004	true	false	true	false	3
war.camp.hp.oathgold.005	true	false	true	false	4
war.camp.hp.oathgold.006	false	false	true	false	5
war.camp.hp.objectives_panel.001	true	false	true	true	0
war.camp.hp.objectives_panel.002	true	false	true	false	1
war.camp.hp.objectives_panel.003	true	false	true	false	2
war.camp.hp.objectives_panel.005	true	false	true	false	4
war.camp.hp.offices.001	true	false	true	true	0
war.camp.hp.offices.002	true	false	true	false	1
war.camp.hp.offices.003	true	false	true	false	2
war.camp.hp.offices.004	true	false	true	false	3
war.camp.hp.offices.005	true	false	true	false	4
war.camp.hp.ogre_camps.001	true	false	true	true	0
war.camp.hp.ogre_camps.002	true	false	true	false	1
war.camp.hp.ogre_camps.003	true	false	true	false	2
war.camp.hp.ogre_camps.004	true	false	true	false	3
war.camp.hp.ogre_camps.005	true	false	true	false	4
war.camp.hp.ogre_camps.006	true	false	true	false	5
war.camp.hp.ogre_camps.007	true	false	true	false	6
war.camp.hp.ogre_camps.008	true	false	true	false	7
war.camp.hp.ogre_camps.009	true	false	true	false	8
war.camp.hp.ogre_camps.010	true	false	true	false	9
war.camp.hp.ogre_camps.011	true	false	true	false	10
war.camp.hp.ogre_camps.012	true	false	true	false	11
war.camp.hp.ogre_camps.013	true	false	true	false	12
war.camp.hp.ogre_kingdoms.001	true	false	true	true	0
war.camp.hp.ogre_kingdoms.002	true	false	true	false	1
war.camp.hp.ogre_kingdoms.003	true	false	true	false	2
war.camp.hp.ogre_kingdoms.004	true	false	true	false	3
war.camp.hp.ogre_kingdoms.005	true	false	true	false	4
war.camp.hp.ogre_kingdoms.006	true	false	true	false	5
war.camp.hp.ogre_kingdoms.007	true	false	true	false	6
war.camp.hp.ogre_kingdoms.008	true	false	true	false	7
war.camp.hp.ogre_kingdoms.009	true	false	true	false	8
war.camp.hp.ogre_kingdoms.010	true	false	true	false	9
war.camp.hp.ogre_kingdoms.011	true	false	true	false	10
war.camp.hp.ogre_kingdoms.012	true	false	true	false	11
war.camp.hp.outposts.001	true	false	true	true	0
war.camp.hp.outposts.002	true	false	true	false	1
war.camp.hp.outposts.003	true	false	true	false	2
war.camp.hp.outposts.004	true	false	true	false	3
war.camp.hp.outposts.005	true	false	true	false	4
war.camp.hp.outposts.006	true	false	true	false	5
war.camp.hp.oxyotl_visions.001	true	false	true	true	1
war.camp.hp.oxyotl_visions.002	true	false	true	false	2
war.camp.hp.oxyotl_visions.003	true	false	true	false	3
war.camp.hp.oxyotl_visions.004	true	false	true	false	4
war.camp.hp.oxyotl_visions.005	true	false	true	false	5
war.camp.hp.oxyotl_visions.006	true	false	true	false	6
war.camp.hp.oxyotl_visions.007	true	false	true	false	7
war.camp.hp.path_to_glory.001	true	false	true	true	0
war.camp.hp.path_to_glory.002	true	false	true	false	1
war.camp.hp.path_to_glory.003	true	false	true	false	2
war.camp.hp.path_to_glory.004	true	false	true	false	3
war.camp.hp.path_to_glory.005	true	false	true	false	4
war.camp.hp.peasants.001	true	false	true	true	0
war.camp.hp.peasants.002	false	false	true	false	1
war.camp.hp.peasants.003	false	false	true	false	2
war.camp.hp.peasants.004	false	false	true	false	3
war.camp.hp.peasants.005	false	false	true	false	4
war.camp.hp.pieces_of_eight.001	true	false	true	false	0
war.camp.hp.pieces_of_eight.002	true	false	true	false	1
war.camp.hp.pieces_of_eight.003	true	false	true	false	2
war.camp.hp.pieces_of_eight.004	true	false	true	false	3
war.camp.hp.pieces_of_eight.005	true	false	true	false	4
war.camp.hp.pieces_of_eight.006	true	false	true	false	5
war.camp.hp.pieces_of_eight.007	true	false	true	false	6
war.camp.hp.pirate_coves.001	true	false	true	false	0
war.camp.hp.pirate_coves.002	true	false	true	false	1
war.camp.hp.pirate_coves.003	true	false	true	false	2
war.camp.hp.pirate_coves.004	true	false	true	false	3
war.camp.hp.pirate_coves.005	true	false	true	false	4
war.camp.hp.pirate_coves.006	true	false	true	false	5
war.camp.hp.pirate_coves.007	true	false	true	false	6
war.camp.hp.plagues.001	true	false	true	true	1
war.camp.hp.plagues.002	true	false	true	false	2
war.camp.hp.plagues.003	true	false	true	false	3
war.camp.hp.plagues.004	true	false	true	false	4
war.camp.hp.plagues.005	true	false	true	false	5
war.camp.hp.plagues.006	true	false	true	false	6
war.camp.hp.plagues.007	true	false	true	false	7
war.camp.hp.plagues_of_nurgle.001	true	false	true	true	0
war.camp.hp.plagues_of_nurgle.002	true	false	true	false	1
war.camp.hp.plagues_of_nurgle.003	true	false	true	false	2
war.camp.hp.plagues_of_nurgle.004	true	false	true	false	3
war.camp.hp.plagues_of_nurgle.005	true	false	true	false	4
war.camp.hp.plagues_of_nurgle.006	true	false	true	false	5
war.camp.hp.plagues_of_nurgle.007	true	false	true	false	6
war.camp.hp.pleasurable_acts.001	true	false	true	true	0
war.camp.hp.pleasurable_acts.002	true	false	true	false	1
war.camp.hp.pleasurable_acts.003	true	false	true	false	2
war.camp.hp.pleasurable_acts.004	true	false	true	false	3
war.camp.hp.ports.001	true	false	true	true	0
war.camp.hp.ports.002	true	false	true	false	1
war.camp.hp.ports.003	true	false	true	false	2
war.camp.hp.ports.004	true	false	true	false	3
war.camp.hp.ports.005	true	false	true	false	4
war.camp.hp.possession_tzarkan.001	true	false	true	true	0
war.camp.hp.possession_tzarkan.002	true	false	true	false	1
war.camp.hp.possession_tzarkan.003	true	false	true	false	2
war.camp.hp.possession_tzarkan.004	true	false	true	false	3
war.camp.hp.possession_tzarkan.005	true	false	true	false	4
war.camp.hp.possession_tzarkan.006	true	false	true	false	5
war.camp.hp.possession_tzarkan.007	true	false	true	false	6
war.camp.hp.post_battle_options.001	true	false	true	true	0
war.camp.hp.post_battle_options.002	true	false	true	false	1
war.camp.hp.post_battle_options.003	true	false	true	false	2
war.camp.hp.post_battle_options.004	true	false	true	false	3
war.camp.hp.post_battle_options.005	true	false	true	false	4
war.camp.hp.post_battle_options.006	true	false	true	false	5
war.camp.hp.post_battle_panel.001	true	false	true	true	0
war.camp.hp.post_battle_panel.002	true	false	true	false	1
war.camp.hp.post_battle_panel.003	true	false	true	false	2
war.camp.hp.post_battle_panel.004	true	false	true	false	3
war.camp.hp.post_battle_panel.006	true	false	true	false	5
war.camp.hp.power_of_nature.001	false	true	true	false	0
war.camp.hp.power_of_nature.002	false	true	true	false	1
war.camp.hp.power_of_nature.003	false	true	true	false	2
war.camp.hp.power_of_nature.004	false	true	true	false	3
war.camp.hp.power_of_nature.005	false	true	true	false	4
war.camp.hp.pre_battle_options.001	true	false	true	true	0
war.camp.hp.pre_battle_options.002	true	false	true	false	1
war.camp.hp.pre_battle_options.003	true	false	true	false	2
war.camp.hp.pre_battle_options.004	true	false	true	false	3
war.camp.hp.pre_battle_options.005	true	false	true	false	4
war.camp.hp.pre_battle_options.006	true	false	true	false	5
war.camp.hp.pre_battle_options.007	true	false	true	false	6
war.camp.hp.pre_battle_panel.001	true	false	true	true	0
