key	ui_enable_event	ui_disable_event	ui_targetting_event_start	ui_targetting_event_stop	ui_select_event	enable_event	disable_event	max_distance	use_reverb	switch	wind_up_target_enable_event	wind_up_target_disable_event	wind_up_target_max_distance	wind_up_target_use_reverb	wind_up_target_switch	use_active_time	use_wind_up_time	casting_rtpc_name	state_affecting_ability_state_group	state_affecting_ability_state_inactive	state_affecting_ability_state_active	ui_targetting_group_sound
wh_dlc05_spell_shadow_melkoths_mystifying_miasma_upgraded	UI_BAT_SABL_Spell_Shadow_Melkoths_Mystifying_Miasma_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_okkams_mindrazor	UI_BAT_SABL_Spell_Shadow_Okkams_Mindrazor_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_okkams_mindrazor_upgraded	UI_BAT_SABL_Spell_Shadow_Okkams_Mindrazor_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_pit_of_shades	UI_BAT_SABL_Spell_Shadow_Pit_Of_Shades_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_pit_of_shades_upgraded	UI_BAT_SABL_Spell_Shadow_Pit_Of_Shades_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_the_enfeebling_foe	UI_BAT_SABL_Spell_Shadow_The_Enfeebling_Foe_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_the_enfeebling_foe_upgraded	UI_BAT_SABL_Spell_Shadow_The_Enfeebling_Foe_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_the_penumbral_pendulum	UI_BAT_SABL_Spell_Shadow_The_Penumbral_Pendulum_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	UI_BAT_SABL_Spell_Shadow_The_Penumbral_Pendulum_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_the_withering	UI_BAT_SABL_Spell_Shadow_The_Withering_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_spell_shadow_the_withering_upgraded	UI_BAT_SABL_Spell_Shadow_The_Withering_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Shadow			100.0000	false				100.0000	false		false	false					
wh_dlc05_unit_abilities_storm_of_blades	UI_BAT_SABL_Spell_Lil_Waaagh_Sneaky_Stabbin_Enable				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc05_unit_abilities_the_shadow_coil	UI_BAT_SABL_Weapon_Armour				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc05_unit_abilities_whirling_death	UI_BAT_SABL_Spell_Heavens_Harmonic_Convergence_Enable				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc05_unit_abilities_woven_mist	UI_BAT_SABL_Weapon_Armour				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc05_unit_passive_guardians_of_the_wildwood								100.0000	false				100.0000	false		false	false					
wh_dlc05_weapon_abilities_daiths_sword	UI_BAT_SABL_Weapon_Sharp				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc05_weapon_abilities_el_syf	UI_BAT_SABL_Dark_Magic				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc05_weapon_abilities_hawks_talon	UI_BAT_SABL_Bloodroar		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc05_weapon_abilities_spear_of_kurnous	UI_BAT_SABL_Dark_Magic				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc05_weapon_abilities_stave_of_ruinous_corruption	UI_BAT_SABL_Spell_Vampires_Raise_Dead_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select	Battle_IND_Magic_Vampire_Raise_Dead_Oneshot		700.0000	true				100.0000	false		false	false					
wh_dlc05_weapon_abilities_the_bow_of_loren	UI_BAT_SABL_Spell_Metal_Searing_Doom_Enable				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc06_character_abilities_effagee_of_da_git	UI_BAT_SABL_Unit		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc06_unit_abilities_marked_by_ulthar	UI_BAT_SABL_Hero		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc06_unit_abilities_maternal_instinct	UI_BAT_SABL_Bloodroar				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc06_unit_passive_night_goblin_fanatic_dwarf	UI_BAT_SABL_Night_Goblin_Fanatics_Enable							100.0000	false				100.0000	false		false	false					
wh_dlc06_unit_passive_squigs_go_wild								100.0000	false				100.0000	false		false	false					
wh_dlc06_unit_passive_squigs_go_wild_self								100.0000	false				100.0000	false		false	false					
wh_dlc07_ability_chalice_of_potions	UI_BAT_SABL_Generic_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Bretonnia			100.0000	false				100.0000	false		false	false					
wh_dlc07_ability_wrath_of_mannon	UI_BAT_SABL_Wrath_of_Mannon_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Bretonnia			100.0000	false				100.0000	false		false	false					
wh_dlc07_lord_ablities_lions_shield	UI_BAT_SABL_Lions_Shield_Enable				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc07_spell_favour_of_the_fay	Play_WH_UI_Ability_Click_Generic_Bretonnia		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Bretonnia			100.0000	false				100.0000	false		false	false					
wh_dlc07_weapon_abilities_dolorous_blade	UI_BAT_SABL_Dolorous_Blade_Enable				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_Enrage	UI_BAT_SABL_Enrage_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_Loecs_Shroud	UI_BAT_SABL_Loecs_Shroud_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_ancient_frost_wyrm_scale	UI_BAT_SABL_Ancient_Frost_Wyrm_Scale_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_giver_of_glory	UI_BAT_SABL_Giver_of_Glory_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_howling_winter	UI_BAT_SABL_Howling_Winter_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_hunter_of_champions	UI_BAT_SABL_Hunter_of_Champions_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_seafang	UI_BAT_SABL_Seafang_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_seduction_of_the_serpent	UI_BAT_SABL_Seduction_of_the_Serpent_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_terrorgheist_skull	UI_BAT_SABL_Terrorgheist_Skull_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_the_wintertooth_crown	UI_BAT_SABL_The_Wintertooth_Crown_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc08_abilities_warp_gaze	UI_BAT_SABL_Warp_Gaze_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc15_ability_slimy_smoothie	UI_BAT_SABL_Potion		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc16_hero_abilities_eagle_quiver	UI_BAT_SABL_Hero				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_dlc16_unit_abilities_whirling_death	UI_BAT_SABL_Unit				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_blood_boom	UI_BAT_SABL_Weapon_Armour		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_bloodroar	UI_BAT_SABL_Bloodroar				UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_character	UI_BAT_SABL_Character		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_character_targeting	UI_BAT_SABL_Character		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_dark_magic	UI_BAT_SABL_Dark_Magic		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_hero	UI_BAT_SABL_Hero		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_item	UI_BAT_SABL_Items		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_lord_ability	UI_BAT_SABL_Hero		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_magic_wand	UI_BAT_SABL_Magic_Wand		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_mount_generic	UI_BAT_SABL_Mount_Generic		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_potion	UI_BAT_SABL_Potion		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_rune	UI_BAT_SABL_Rune		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_select	UI_BAT_SABL_Select		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_unit	UI_BAT_SABL_Unit		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_unit_click	UI_BAT_SABL_Unit		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_waaagh	UI_BAT_SABL_Spell_Big_Waaagh_Foot_Of_Gork_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_weapon_armour	UI_BAT_SABL_Weapon_Armour		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_weapon_blunt	UI_BAT_SABL_Weapon_Blunt		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_weapon_sharp	UI_BAT_SABL_Weapon_Sharp		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_group_wedge_formation	UI_BAT_SABL_Mount_Generic	UI_BAT_SABL_Mount_Generic	UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select			100.0000	false				100.0000	false		false	false					
wh_main_banner_passive_banner_of_eternal_flame	UI_BAT_SABL_Banner_Of_Eternal_Flame_Enable							100.0000	false				100.0000	false		false	false					
wh_main_banner_passive_banner_of_lost_holds	UI_BAT_SABL_Banner_Of_Lost_Holds_Enable							100.0000	false				100.0000	false		false	false					
wh_main_banner_passive_banner_of_rage	UI_BAT_SABL_Banner_Of_Rage_Enable							100.0000	false				100.0000	false		false	false					
wh_main_banner_passive_gleaming_pennant	UI_BAT_SABL_Gleaming_Pennant							100.0000	false				100.0000	false		false	false					
wh_main_banner_passive_griffon_banner	UI_BAT_SABL_Griffon_Banner_Enable							100.0000	false				100.0000	false		false	false					
wh_main_banner_passive_scarecrow_banner	UI_BAT_SABL_Scarecrow_Banner_Enable							100.0000	false				100.0000	false		false	false					
wh_main_banner_passive_spider_banner	UI_BAT_SABL_Spider_Banner_Enable							100.0000	false				100.0000	false		false	false					
wh_main_banner_passive_the_screaming_banner	UI_BAT_SABL_The_Screaming_Banner_Enable							100.0000	false				100.0000	false		false	false					
wh_main_banner_passive_wailing_banner	UI_BAT_SABL_Wailing_Banner_Enable							100.0000	false				100.0000	false		false	false					
wh_main_hero_abilities_accusation	UI_BAT_SABL_Hero							100.0000	false				100.0000	false		false	false					
wh_main_hero_abilities_ballistics_calibration	UI_BAT_SABL_Hero							100.0000	false				100.0000	false		false	false					
wh_main_hero_abilities_faiths_bastion	UI_BAT_SABL_Hero							100.0000	false				100.0000	false		false	false					
wh_main_hero_abilities_immortal_will	UI_BAT_SABL_Hero							100.0000	false				100.0000	false		false	false					
wh_main_hero_abilities_magic_mushrooms	UI_BAT_SABL_Hero							100.0000	false				100.0000	false		false	false					
wh_main_hero_abilities_slippery	UI_BAT_SABL_Slippery_Enable							100.0000	false				100.0000	false		false	false					
wh_main_hero_passive_artillery_master	UI_BAT_SABL_Artillery_Master_Enable							100.0000	false				100.0000	false		false	false					
wh_main_hero_passive_aura_of_the_lady	UI_BAT_SABL_Aura_Of_The_Lady_Enable							100.0000	false				100.0000	false		false	false					
wh_main_hero_passive_forgefire	UI_BAT_SABL_Forgefire_Enable							100.0000	false				100.0000	false		false	false					
wh_main_hero_passive_swarm_of_flies	UI_BAT_SABL_Swarm_Of_Flies_Enable							100.0000	false				100.0000	false		false	false					
wh_main_hero_passive_unbreakable	UI_BAT_SABL_Unbreakable_Enable							100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_black_periapt								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_channelling_staff								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_cloak_of_mists_and_shadows								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_crown_of_command								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_daemonic_strength								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_dark_fortune								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_earthing_rod								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_fiery_ring_of_thori								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_opal_amulet								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_pendant_of_slaanesh								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_potion_of_foolhardiness								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_potion_of_healing								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_potion_of_speed								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_potion_of_strength								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_potion_of_toughness								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_power_stone								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_regenerating_flesh								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_sceptre_of_stability								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_scroll_of_leeching								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_scroll_of_power								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_scroll_of_shielding								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_silver_horn_of_vengeance								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_skull_of_katam								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_skull_wand_of_kaloth								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_staff_of_volans								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_tricksters_shard								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_van_horstmanns_speculum								100.0000	false				100.0000	false		false	false					
wh_main_item_abilities_wand_of_jet								100.0000	false				100.0000	false		false	false					
wh_main_item_passive_featherfoe_torc	UI_BAT_SABL_Featherfoe_Torc_Enable							100.0000	false				100.0000	false		false	false					
wh_main_item_passive_pidgeon_plucker_pendant	UI_BAT_SABL_Pidgeon_Plucker_Pendant_Enable							100.0000	false				100.0000	false		false	false					
wh_main_item_passive_seed_of_rebirth	UI_BAT_SABL_Seed_Of_Rebirth_Enable							100.0000	false				100.0000	false		false	false					
wh_main_item_passive_skull_wand_of_kaloth	UI_BAT_SABL_Skull_Wand_Of_Kaloth							100.0000	false				100.0000	false		false	false					
wh_main_item_passive_the_crown_of_domination	UI_BAT_SABL_The_Crown_Of_Domination_Enable							100.0000	false				100.0000	false		false	false					
wh_main_item_passive_the_great_book_of_grudges	UI_BAT_SABL_The_Great_Book_Of_Grudges_Enable							100.0000	false				100.0000	false		false	false					
wh_main_item_passive_the_other_tricksters_shard	UI_BAT_SABL_The_Other_Tricksters_Shard_Enable							100.0000	false				100.0000	false		false	false					
wh_main_item_passive_the_white_cloak_of_ulric	UI_BAT_SABL_The_White_Cloak_Of_Ulric_Enable							100.0000	false				100.0000	false		false	false					
wh_main_lord_abilities_hold_the_line								100.0000	false				100.0000	false		false	false					
wh_main_lord_abilities_lord_of_the_storm								100.0000	false				100.0000	false		false	false					
wh_main_lord_abilities_master_of_the_black_arts								100.0000	false				100.0000	false		false	false					
wh_main_lord_passive_beloved_son_of_bretonnia	UI_BAT_SABL_Beloved_Son_Of_Bretonnia_Enable							100.0000	false				100.0000	false		false	false					
wh_main_lord_passive_get_on_wiv_it	UI_BAT_SABL_Get_On_Wiv_It_Enable							100.0000	false				100.0000	false		false	false					
wh_main_lord_passive_high_king	UI_BAT_SABL_High_King_Enable							100.0000	false				100.0000	false		false	false					
wh_main_lord_passive_the_blessing_of_the_lady	UI_BAT_SABL_The_Blessing_Of_The_Lady_Enable							100.0000	false				100.0000	false		false	false					
wh_main_lord_passive_the_hunger	UI_BAT_SABL_The_Hunger_Enable							100.0000	false				100.0000	false		false	false					
wh_main_lord_passive_the_ladys_champion	UI_BAT_SABL_The_Ladys_Champion_Enable							100.0000	false				100.0000	false		false	false					
wh_main_magic_generic	UI_BAT_SABL_Generic_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop				100.0000	false				100.0000	false		false	false					
wh_main_mark_passive_mark_of_khorne	UI_BAT_SABL_Mark_Of_Khorne_Enable							100.0000	false				100.0000	false		false	false					
wh_main_mount_abilities_aura_of_protection								100.0000	false				100.0000	false		false	false					
wh_main_mount_abilities_bloodroar	UI_BAT_SABL_Bloodroar							100.0000	false				100.0000	false		false	false					
wh_main_mount_abilities_locus_of_hysh								100.0000	false				100.0000	false		false	false					
wh_main_rune_abilities_ancestor_rune	UI_BAT_SABL_Rune							100.0000	false				100.0000	false		false	false					
wh_main_rune_abilities_master_rune_of_courage	UI_BAT_SABL_Rune							100.0000	false				100.0000	false		false	false					
wh_main_rune_abilities_master_rune_of_stoicism	UI_BAT_SABL_Rune							100.0000	false				100.0000	false		false	false					
wh_main_rune_abilities_rune_of_negation	UI_BAT_SABL_Rune							100.0000	false				100.0000	false		false	false					
wh_main_rune_abilities_rune_of_oath_and_steel	UI_BAT_SABL_Rune							100.0000	false				100.0000	false		false	false					
wh_main_rune_passive_master_rune_of_groth_one_eye	UI_BAT_SABL_Master_Rune_Of_Groth_One_Eye_Enable							100.0000	false				100.0000	false		false	false					
wh_main_rune_passive_master_rune_of_grungni	UI_BAT_SABL_Master_Rune_Of_Grungni_Enable							100.0000	false				100.0000	false		false	false					
wh_main_rune_passive_master_rune_of_slowness	UI_BAT_SABL_Master_Rune_Of_Slowness_Enable							100.0000	false				100.0000	false		false	false					
wh_main_rune_passive_master_rune_of_stromni_redbeard	UI_BAT_SABL_Master_Rune_Of_Stromni_Redbeard_Enable							100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_brain_bursta	UI_BAT_SABL_Spell_Big_Waaagh_Brain_Bursta_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_brain_bursta_upgraded	UI_BAT_SABL_Spell_Big_Waaagh_Brain_Bursta_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_eadbutt	UI_BAT_SABL_Spell_Big_Waaagh_Eadbutt_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_eadbutt_upgraded	UI_BAT_SABL_Spell_Big_Waaagh_Eadbutt_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_ere_we_go	UI_BAT_SABL_Spell_Big_Waaagh_Ere_We_Go_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_fists_of_gork	UI_BAT_SABL_Spell_Big_Waaagh_Fists_Of_Gork_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_foot_of_gork	UI_BAT_SABL_Spell_Big_Waaagh_Foot_Of_Gork_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_foot_of_gork_upgraded	UI_BAT_SABL_Spell_Big_Waaagh_Foot_Of_Gork_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_gaze_of_mork	UI_BAT_SABL_Spell_Big_Waaagh_Gaze_Of_Mork_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	UI_BAT_SABL_Spell_Big_Waaagh_Gaze_Of_Mork_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Big_Waaagh			100.0000	false				100.0000	false		false	false					
wh_main_spell_bound_book_of_arkhan	UI_BAT_SABL_Spell_Bound_Book_Of_Arkhan_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop				100.0000	false				100.0000	false		false	false					
wh_main_spell_bound_fireball	UI_BAT_SABL_Spell_Bound_Fireball_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire			100.0000	false				100.0000	false		false	false					
wh_main_spell_bound_hammer_of_sigmar	UI_BAT_SABL_Spell_Bound_Hammer_Of_Sigmar_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop				100.0000	false				100.0000	false		false	false					
