technology	effect	effect_scope	value
wh3_dlc23_tech_chd_military_19	wh3_dlc23_chd_ritual_unit_cap_kdaai_armaments_cost_mod	faction_to_faction_own_unseen	-10.0000
wh3_dlc23_tech_chd_military_19	wh3_dlc23_effect_contact_phase_flammable_chd_kdaai	faction_to_force_own_unseen	1.0000
wh3_dlc23_tech_chd_military_19	wh3_dlc23_effect_physical_resist_chd_kdaai	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_1	wh3_dlc23_effect_force_stat_charge_chd_hobgoblin_wolf_raiders	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_1	wh3_dlc23_effect_force_stat_speed_chd_hobgoblin_wolf_raiders	faction_to_force_own_unseen	5.0000
wh3_dlc23_tech_chd_military_20	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	5.0000
wh3_dlc23_tech_chd_military_21	wh3_dlc23_effect_agent_cap_increase_engineer_chaos_dwarfs	faction_to_faction_own_unseen	1.0000
wh3_dlc23_tech_chd_military_21	wh_main_effect_force_stat_ammunition	faction_to_force_own	10.0000
wh3_dlc23_tech_chd_military_22	wh3_dlc23_effect_force_stat_speed_chd_lammasu_taurus	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_22	wh3_dlc23_effect_force_stat_ward_save_chd_lammasu_taurus	faction_to_force_own_unseen	5.0000
wh3_dlc23_tech_chd_military_23	wh_main_effect_character_stat_ward_save	faction_to_character_own	5.0000
wh3_dlc23_tech_chd_military_23	wh_main_effect_character_wound_recovery_time_mod	faction_to_character_own	-2.0000
wh3_dlc23_tech_chd_military_24	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	2.0000
wh3_dlc23_tech_chd_military_24	wh_main_effect_unit_recruitment_points	faction_to_province_own	1.0000
wh3_dlc23_tech_chd_military_25	wh_main_effect_character_stat_unit_health	faction_to_character_own	5.0000
wh3_dlc23_tech_chd_military_25	wh_main_effect_character_stat_weapon_strength	faction_to_character_own	10.0000
wh3_dlc23_tech_chd_military_26	wh3_dlc23_effect_force_stat_ammo_chd_artillery	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_26	wh3_dlc23_effect_force_stat_explosive_damage_chd_artillery	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_26	wh3_dlc23_effect_force_stat_missile_strength_chd_artillery	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_27	wh3_dlc23_chd_ritual_unit_cap_flying_beasts_armaments_cost_mod	faction_to_faction_own_unseen	-10.0000
wh3_dlc23_tech_chd_military_27	wh3_dlc23_effect_ability_mod_amount_of_uses_lammasu_bale_taurus	faction_to_force_own_unseen	1.0000
wh3_dlc23_tech_chd_military_27	wh3_dlc23_effect_force_stat_weapon_strength_chd_lammasu_taurus	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_28	wh3_dlc23_effect_chd_hellforge_cap_mod_all	faction_to_faction_own_unseen	2.0000
wh3_dlc23_tech_chd_military_29	wh3_dlc23_chd_ritual_unit_cap_war_machines_armaments_cost_mod	faction_to_faction_own_unseen	-10.0000
wh3_dlc23_tech_chd_military_29	wh3_dlc23_effect_force_stat_range_chd_artillery	faction_to_force_own_unseen	5.0000
wh3_dlc23_tech_chd_military_29	wh3_dlc23_effect_force_stat_speed_chd_artillery_warmachines	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_2	wh3_dlc23_effect_force_stat_melee_attack_chd_labourer_hobgoblin_infantry	faction_to_force_own_unseen	4.0000
wh3_dlc23_tech_chd_military_2	wh3_dlc23_effect_upkeep_cost_reduction_chd_labourer_hobgoblin_infantry	faction_to_force_own_unseen	-10.0000
wh3_dlc23_tech_chd_military_3	wh3_dlc23_effect_force_stat_leadership_chd_melee_chaos_dwarfs	faction_to_force_own_unseen	6.0000
wh3_dlc23_tech_chd_military_3	wh3_dlc23_effect_force_stat_melee_defence_chd_melee_chaos_dwarfs	faction_to_force_own_unseen	4.0000
wh3_dlc23_tech_chd_military_4	wh3_dlc23_effect_force_stat_missile_damage_chd_missiles_chaos_dwarfs	faction_to_force_own_unseen	8.0000
wh3_dlc23_tech_chd_military_4	wh3_dlc23_effect_force_stat_reload_chd_missiles_chaos_dwarfs	faction_to_force_own_unseen	6.0000
wh3_dlc23_tech_chd_military_5	wh_main_effect_force_all_campaign_razing_income	faction_to_faction_own_unseen	10.0000
wh3_dlc23_tech_chd_military_5	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	10.0000
wh3_dlc23_tech_chd_military_6	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own_unseen	-10.0000
wh3_dlc23_tech_chd_military_6	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0000
wh3_dlc23_tech_chd_military_7	wh3_main_scripted_effect_all_forces_local_control_negative	faction_to_faction_own_unseen	-2.0000
wh3_dlc23_tech_chd_military_7	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_8	wh_main_effect_force_army_campaign_ambush_attack_success_chance	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_8	wh_main_effect_force_army_campaign_tunnelling_evasion_chance	faction_to_character_own_unseen	15.0000
wh3_dlc23_tech_chd_military_9	wh3_dlc20_effect_xp_gain_all_units	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_military_9	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	1.0000
wh3_dlc23_tech_chd_second_carriage_hidden	wh3_dlc23_tech_unlock_2_carriages_context_dummy	faction_to_faction_own_unseen	1.0000
wh3_dlc23_tech_chd_sorcery_10	wh3_main_effect_corruption_chaos_technology	faction_to_province_own	1.0000
wh3_dlc23_tech_chd_sorcery_10	wh3_main_faction_political_diplomacy_mod_technology_chaos_beastmen_norsca	faction_to_faction_own_unseen	20.0000
wh3_dlc23_tech_chd_sorcery_11	wh3_dlc23_effect_commandment_chd_construction_cost	faction_to_province_own_unseen	-10.0000
wh3_dlc23_tech_chd_sorcery_11	wh3_dlc23_effect_commandment_chd_public_order	faction_to_province_own_unseen	2.0000
wh3_dlc23_tech_chd_sorcery_12	wh3_dlc23_effect_commandment_chd_armaments_modifier	faction_to_province_own_unseen	5.0000
wh3_dlc23_tech_chd_sorcery_12	wh3_dlc23_effect_commandment_chd_economy_gdp_mod_refinery	faction_to_province_own_unseen	5.0000
wh3_dlc23_tech_chd_sorcery_12	wh3_dlc23_effect_commandment_chd_recruit_rank	faction_to_province_own_unseen	1.0000
wh3_dlc23_tech_chd_sorcery_13	wh3_dlc23_effect_enable_ritual_chd_labour_gift_zhar_naggrund_upgraded	faction_to_faction_own_unseen	5.0000
wh3_dlc23_tech_chd_sorcery_14	wh3_dlc23_effect_ability_cooldown_lore_of_hashut	faction_to_force_own	-10.0000
wh3_dlc23_tech_chd_sorcery_14	wh3_dlc23_effect_ability_wom_cost_pct_lore_of_hashut_spells	faction_to_force_own	-10.0000
wh3_dlc23_tech_chd_sorcery_15	wh3_dlc23_effect_pooled_resource_conclave_influence_mod_all_sources	faction_to_faction_own_unseen	10.0000
wh3_dlc23_tech_chd_sorcery_15	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	10.0000
wh3_dlc23_tech_chd_sorcery_16	wh2_dlc11_effect_ability_wom_cost_pct_metal_spells	faction_to_force_own	-10.0000
wh3_dlc23_tech_chd_sorcery_16	wh_main_effect_ability_cooldown_lore_of_metal	faction_to_force_own	-10.0000
wh3_dlc23_tech_chd_sorcery_17	wh3_dlc23_effect_building_construction_time_mod_chd_temple_of_hashut	faction_to_region_own_unseen	-1.0000
wh3_dlc23_tech_chd_sorcery_17	wh3_dlc23_effect_pooled_resource_conclave_influence_gain_per_turn_context_temple_dummy	faction_to_faction_own_unseen	5.0000
wh3_dlc23_tech_chd_sorcery_18	wh3_main_effect_ability_wom_cost_pct_death_spells	faction_to_force_own	-10.0000
wh3_dlc23_tech_chd_sorcery_18	wh_main_effect_ability_cooldown_lore_of_death	faction_to_force_own	-10.0000
wh3_dlc23_tech_chd_sorcery_19	wh2_dlc09_effect_force_army_campaign_attrition_desert_immunity	faction_to_force_own	1.0000
wh3_dlc23_tech_chd_sorcery_19	wh_dlc05_effect_force_army_campaign_attrition_swamp_immunity	faction_to_force_own	1.0000
wh3_dlc23_tech_chd_sorcery_1	wh2_dlc14_effect_line_of_sight_mod_region	faction_to_character_own_unseen	15.0000
wh3_dlc23_tech_chd_sorcery_1	wh_main_effect_public_order_tech	faction_to_province_own	1.0000
wh3_dlc23_tech_chd_sorcery_20	wh3_dlc23_effect_pooled_resource_conclave_influence_gain_per_turn_context_tower_dummy	faction_to_faction_own_unseen	2.0000
wh3_dlc23_tech_chd_sorcery_20	wh3_main_effect_winds_of_magic_technology	faction_to_force_own	3.0000
wh3_dlc23_tech_chd_sorcery_21	wh3_main_effect_ability_cooldown_lore_of_fire	faction_to_force_own	-10.0000
wh3_dlc23_tech_chd_sorcery_21	wh3_main_effect_ability_wom_cost_pct_fire_spells	faction_to_force_own	-10.0000
wh3_dlc23_tech_chd_sorcery_22	wh3_main_effect_winds_of_magic_increase_chance_mod	faction_to_region_own	10.0000
wh3_dlc23_tech_chd_sorcery_22	wh3_main_effect_winds_of_magic_pool_cap	faction_to_army_own	20.0000
wh3_dlc23_tech_chd_sorcery_23	wh3_dlc23_effect_ability_mod_amount_of_uses_tower_of_zharr_abilities	faction_to_force_own_unseen	1.0000
wh3_dlc23_tech_chd_sorcery_2	wh2_main_effect_plague_infectivity_mod	faction_to_force_own	-15.0000
wh3_dlc23_tech_chd_sorcery_2	wh3_dlc23_effect_corruption_chaos_context_dummy	faction_to_faction_own_unseen	2.0000
wh3_dlc23_tech_chd_sorcery_3	wh3_dlc23_effect_agent_cap_increase_wizard_chaos_dwarfs	faction_to_faction_own_unseen	1.0000
wh3_dlc23_tech_chd_sorcery_3	wh_main_effect_character_mod_ancillary_drop	faction_to_character_own_unseen	15.0000
wh3_dlc23_tech_chd_sorcery_4	wh3_dlc23_effect_agent_cap_increase_champion_chaos_dwarfs	faction_to_faction_own_unseen	1.0000
wh3_dlc23_tech_chd_sorcery_4	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-20.0000
wh3_dlc23_tech_chd_sorcery_5	wh_main_effect_agent_recruitment_xp_all_agents	faction_to_province_own_unseen	2.0000
wh3_dlc23_tech_chd_sorcery_5	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	2.0000
wh3_dlc23_tech_chd_sorcery_5	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	2.0000
wh3_dlc23_tech_chd_sorcery_6	wh3_dlc23_faction_political_diplomacy_mod_chaos_dwarfs	faction_to_faction_own_unseen	20.0000
wh3_dlc23_tech_chd_sorcery_6	wh3_main_effect_allegiance_points_mod	faction_to_faction_own_unseen	15.0000
wh3_dlc23_tech_chd_sorcery_7	wh2_main_effect_ability_wom_cost_spirit_leech	faction_to_force_own_unseen	-1.0000
wh3_dlc23_tech_chd_sorcery_7	wh3_dlc23_effect_ability_wom_cost_burning_wrath	faction_to_force_own_unseen	-1.0000
wh3_dlc23_tech_chd_sorcery_7	wh_main_effect_character_stat_miscast	faction_to_character_own	-15.0000
wh3_dlc23_tech_chd_sorcery_8	wh_main_effect_force_all_campaign_captives	faction_to_force_own_unseen	10.0000
wh3_dlc23_tech_chd_sorcery_8	wh_main_effect_public_order_tech	faction_to_province_own	2.0000
wh3_dlc23_tech_chd_sorcery_9	wh3_main_effect_allied_recruitment_global_pool_cost_percentage_mod	faction_to_faction_own_unseen	-15.0000
wh3_dlc23_tech_chd_sorcery_9	wh3_main_faction_political_diplomacy_mod_daemons	faction_to_faction_own_unseen	20.0000
wh3_dlc23_tech_chd_third_carriage_hidden	wh3_dlc23_tech_unlock_3_carriages_context_dummy	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_unique_1	wh_main_effect_agent_field_line_of_sight_mod	faction_to_character_own	50.0000
wh3_dlc24_tech_ksl_ostankya_unique_1	wh_main_effect_character_mod_ancillary_drop	faction_to_character_own_unseen	15.0000
wh3_dlc24_tech_ksl_ostankya_unique_1	wh_main_effect_force_stat_magic_resistance	faction_to_force_own	10.0000
wh3_dlc24_tech_ksl_ostankya_unique_2	wh2_dlc16_effect_force_enemy_campaign_movement_range_all_regions	faction_to_force_enemy	-20.0000
wh3_dlc24_tech_ksl_ostankya_unique_2	wh3_dlc24_effect_attribute_enable_snipe_akshina_ambushers	faction_to_force_own_unseen	10.0000
wh3_dlc24_tech_ksl_ostankya_unique_2	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	5.0000
wh3_dlc24_tech_ksl_ostankya_unique_2	wh_main_effect_force_stat_speed	faction_to_force_own	10.0000
wh3_dlc24_tech_ksl_ostankya_unique_3	wh3_dlc24_effect_force_stat_armour_ksl_ostankya_forest_units	faction_to_force_own_unseen	20.0000
wh3_dlc24_tech_ksl_ostankya_unique_3	wh3_dlc24_effect_force_stat_bonus_vs_infantry_ksl_cave_bat	faction_to_force_own_unseen	8.0000
wh3_dlc24_tech_ksl_ostankya_unique_4	wh3_dlc24_effect_force_attribute_enable_terror_ostankya_spiders	faction_to_force_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_unique_4	wh3_dlc24_effect_force_stat_enable_slow_death_attacks_ostankya_spiders	faction_to_force_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_unique_5	wh3_dlc24_effect_force_stat_enable_demoralize_attacks_ostankya_spiders	faction_to_force_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_unique_5	wh3_dlc24_effect_force_stat_missile_resistance_ostankya_things_in_the_woods	faction_to_force_own_unseen	15.0000
wh3_dlc24_tech_ksl_ostankya_unique_6	wh3_dlc24_effect_ability_enable_spot_units_hiding_in_forest	faction_to_character_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_unique_6	wh3_dlc24_effect_ability_enable_spot_units_hiding_in_forest_hidden	faction_to_character_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_unique_6	wh3_dlc24_effect_force_stat_ap_damage_ksl_incarnate_of_beasts	faction_to_force_own_unseen	100.0000
wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_1	wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_1	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_2	wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_2	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_3	wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_3	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_4	wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_4	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_5	wh3_dlc24_tech_ksl_ostankya_witches_hut_hex_upgrade_5	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_witches_hut_unlock_2	wh3_dlc24_tech_ksl_ostankya_witches_hut_unlock_scripted	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_ksl_ostankya_witches_hut_unlock	wh3_dlc24_tech_ksl_ostankya_witches_hut_unlock_scripted	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_ksl_outsider_spirit_erengrad	wh3_main_faction_political_diplomacy_mod_kislev	faction_to_faction_own_unseen	35.0000
wh3_dlc24_tech_ksl_outsider_spirit_erengrad	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	15.0000
wh3_dlc24_tech_ksl_outsider_spirit_kislev	wh_main_effect_character_stat_aura_leadership_effect	faction_to_character_own	4.0000
wh3_dlc24_tech_ksl_outsider_spirit_kislev	wh_main_effect_character_stat_leadership_aura_size	faction_to_character_own	25.0000
wh3_dlc24_tech_ksl_outsider_spirit_praag	wh3_dlc24_effect_force_stat_ward_save_ksl_vs_corrupters	faction_to_character_own	6.0000
wh3_dlc24_tech_ksl_outsider_spirit_praag	wh3_main_effect_force_stat_vigour_loss_reduction_small_siege	faction_to_force_own_unseen	-15.0000
wh3_dlc24_tech_the_changeling_architects_chosen	wh3_dlc26_effect_daemon_tze_post_battle_unit_saving_hp	faction_to_force_own_unseen	10.0000
wh3_dlc24_tech_the_changeling_architects_chosen	wh_main_effect_agent_action_success_chance	faction_to_character_own	25.0000
wh3_dlc24_tech_the_changeling_architects_chosen	wh_main_faction_xp_increase_generals	faction_to_foreign_building_unseen	3.0000
wh3_dlc24_tech_the_changeling_architects_chosen	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	3.0000
wh3_dlc24_tech_the_changeling_awaken_the_sleeper	wh3_dlc24_effect_hero_recruit_rank_tze_tzeentch_casters	faction_to_foreign_building_unseen	3.0000
wh3_dlc24_tech_the_changeling_blinding_iridescent	wh3_main_effect_agent_recruitment_xp_tze_iridescent_horror	faction_to_foreign_building_unseen	3.0000
wh3_dlc24_tech_the_changeling_champions_of_change	wh3_dlc20_effect_character_xp_tzeentch	faction_to_character_own	50.0000
wh3_dlc24_tech_the_changeling_cultist_10a_roc	wh3_dlc24_effect_tech_the_changeling_cultist_10a	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_10b_roc	wh3_dlc24_effect_tech_the_changeling_cultist_10b	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_1_roc	wh3_dlc24_effect_tech_the_changeling_cultist_1	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_1	wh3_dlc24_effect_tech_the_changeling_cultist_1	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_2_roc	wh3_dlc24_effect_tech_the_changeling_cultist_2	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_2	wh3_dlc24_effect_tech_the_changeling_cultist_2	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_3	wh3_dlc24_effect_tech_the_changeling_cultist_3	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_4_roc	wh3_dlc24_effect_tech_the_changeling_cultist_4	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_4	wh3_dlc24_effect_tech_the_changeling_cultist_4	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_5	wh3_dlc24_effect_tech_the_changeling_cultist_5	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_6	wh3_dlc24_effect_tech_the_changeling_cultist_6	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_7	wh3_dlc24_effect_tech_the_changeling_cultist_7	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_8_roc	wh3_dlc24_effect_tech_the_changeling_cultist_8	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_8	wh3_dlc24_effect_tech_the_changeling_cultist_8	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_cultist_9	wh3_dlc24_effect_tech_the_changeling_cultist_9	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_disc_taming	wh3_main_effect_force_recruit_rank_tze_doom_knights	faction_to_character_own_unseen	2.0000
wh3_dlc24_tech_the_changeling_endless_mutation	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	5.0000
wh3_dlc24_tech_the_changeling_endless_mutation	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_fires_of_change	wh_main_effect_character_stat_magic_resistance	faction_to_character_own	25.0000
wh3_dlc24_tech_the_changeling_fires_of_change	wh_main_effect_character_stat_miscast	faction_to_character_own	-25.0000
wh3_dlc24_tech_the_changeling_gate_army	wh3_main_effect_allegiance_points_mod	faction_to_faction_own_unseen	50.0000
wh3_dlc24_tech_the_changeling_gate_army	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_gate_army	wh_main_effect_unit_recruitment_points	faction_to_province_own	1.0000
wh3_dlc24_tech_the_changeling_gate_units	wh3_dlc20_effect_xp_gain_all_units	faction_to_force_own_unseen	50.0000
wh3_dlc24_tech_the_changeling_gate_units	wh_main_effect_agent_action_outcome_parent_army_xp_gain	faction_to_force_own_unseen	100.0000
wh3_dlc24_tech_the_changeling_gift_of_mutation	wh3_dlc20_effect_armour_tze_marauders	faction_to_force_own_unseen	10.0000
wh3_dlc24_tech_the_changeling_glean_magic	wh3_dlc24_effect_force_stat_spell_resistance_tze_tzaangors_centigors	faction_to_force_own_unseen	40.0000
wh3_dlc24_tech_the_changeling_glean_magic	wh3_main_effect_ability_enable_glean_magic_lord_of_change	faction_to_force_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_glean_magic	wh3_main_effect_ability_mod_amount_of_uses_lord_of_change_bound_spells	faction_to_force_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_greater_locus_of_change	wh3_main_effect_ability_enable_arcane_mirth_tze_horrors	faction_to_force_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_infernal_gateway	wh3_main_effect_ability_enable_infernal_gateway_lord_of_change	faction_to_force_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_inscrutable_demagoguery	wh3_main_effect_agent_recruitment_xp_tze_cultist	faction_to_foreign_building_unseen	5.0000
wh3_dlc24_tech_the_changeling_locus_of_contrivance	wh3_main_effect_force_stat_magic_resistance_tze_forsaken_spawn	faction_to_force_own_unseen	40.0000
wh3_dlc24_tech_the_changeling_rift_10a_roc	wh3_dlc24_effect_tech_the_changeling_rift_10a	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_10b_roc	wh3_dlc24_effect_tech_the_changeling_rift_10b	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_1_roc	wh3_dlc24_effect_tech_the_changeling_rift_1	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_1	wh3_dlc24_effect_tech_the_changeling_rift_1	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_2_roc	wh3_dlc24_effect_tech_the_changeling_rift_2	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_2	wh3_dlc24_effect_tech_the_changeling_rift_2	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_3	wh3_dlc24_effect_tech_the_changeling_rift_3	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_4_roc	wh3_dlc24_effect_tech_the_changeling_rift_4	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_4	wh3_dlc24_effect_tech_the_changeling_rift_4	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_5	wh3_dlc24_effect_tech_the_changeling_rift_5	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_6	wh3_dlc24_effect_tech_the_changeling_rift_6	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_7	wh3_dlc24_effect_tech_the_changeling_rift_7	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_8_roc	wh3_dlc24_effect_tech_the_changeling_rift_8	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_8	wh3_dlc24_effect_tech_the_changeling_rift_8	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_rift_9	wh3_dlc24_effect_tech_the_changeling_rift_9	faction_to_faction_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_root	wh3_dlc24_effect_technology_tze_cult_supplies	faction_to_faction_own_unseen	10.0000
wh3_dlc24_tech_the_changeling_root	wh3_dlc24_effect_technology_tze_grimoires	faction_to_faction_own_unseen	10.0000
wh3_dlc24_tech_the_changeling_root	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	10.0000
wh3_dlc24_tech_the_changeling_scatter_loci	wh3_dlc26_effect_daemon_tze_post_battle_unit_saving_chance	faction_to_force_own_unseen	5.0000
wh3_dlc24_tech_the_changeling_scatter_loci	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	5.0000
wh3_dlc24_tech_the_changeling_scatter_loci	wh_main_effect_unit_recruitment_points	faction_to_province_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_stannic_deviance	wh3_dlc24_hero_recruit_rank_tze_metal_casters	faction_to_foreign_building_unseen	3.0000
wh3_dlc24_tech_the_changeling_teleport	wh3_main_effect_stance_cost_multiplier_tunneling_tze	faction_to_faction_own_unseen	-100.0000
wh3_dlc24_tech_the_changeling_treason_of_tzeentch	wh3_main_effect_ability_enable_treason_of_tzeentch_lord_of_change	faction_to_force_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_tzeentch_firestorm	wh3_main_effect_ability_enable_tzeentchs_firestorm_lord_of_change	faction_to_force_own_unseen	1.0000
wh3_dlc24_tech_the_changeling_warpflame_formulae	wh3_main_effect_force_stat_missile_damage_tze_flamers	faction_to_force_own_unseen	9.0000
wh3_dlc24_tech_tze_1_1_changeling	wh3_main_effect_tze_cotw_enable_transfer_settlement	faction_to_faction_own_unseen	1.0000
wh3_dlc25_tech_emp_art_c	wh_main_effect_force_army_campaign_upkeep_cost_artillery	faction_to_force_own_unseen	-5.0000
wh3_dlc25_tech_emp_art_c	wh_main_effect_force_stat_missile_damage_artillery	faction_to_force_own_unseen	10.0000
wh3_dlc25_tech_emp_diplomacy_1_a	wh3_main_faction_political_diplomacy_mod_kislev	faction_to_faction_own_unseen	50.0000
wh3_dlc25_tech_emp_diplomacy_1_a	wh_dlc07_effect_attrition_immunity_snow	faction_to_force_own	1.0000
wh3_dlc25_tech_emp_diplomacy_1_e	wh3_main_faction_political_diplomacy_mod_cathay	faction_to_faction_own_unseen	50.0000
wh3_dlc25_tech_emp_diplomacy_1_e	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	20.0000
wh3_dlc25_tech_emp_diplomacy_1_f	wh3_main_effect_allied_recruitment_global_pool_cost_percentage_mod	faction_to_faction_own_unseen	-10.0000
wh3_dlc25_tech_emp_diplomacy_1_f	wh3_main_faction_political_diplomacy_mod_ogre_kingdoms	faction_to_faction_own_unseen	50.0000
wh3_dlc25_tech_emp_elspeth_1	wh3_dlc25_effect_emp_post_battle_schematics	faction_to_character_own_factionwide_armytext	15.0000
wh3_dlc25_tech_emp_elspeth_2	wh3_dlc25_effect_recruitment_cap_amethyst_units	faction_to_force_faction_leader	3.0000
wh3_dlc25_tech_emp_elspeth_2	wh3_dlc25_effect_ritual_cost_amethyst_artillery	faction_to_faction_own_unseen	-25.0000
wh3_dlc25_tech_emp_elspeth_3	wh3_dlc25_effect_ritual_don_elspeth_teleport_cost	faction_to_faction_own_unseen	-30.0000
wh3_dlc25_tech_emp_elspeth_4	wh3_dlc25_effect_emp_empire_capitol_vision	faction_to_faction_own_unseen	1.0000
wh3_dlc25_tech_emp_gelt_1	wh3_dlc25_effect_force_emp_post_battle_arcane_essays	faction_to_character_own_factionwide_armytext	10.0000
wh3_dlc25_tech_emp_gelt_2	wh3_dlc25_effect_ability_uses_cataclysm	faction_to_force_own_unseen	1.0000
