key	campaign_key	faction_key	indent	technology_key	technology_node_set	tier	research_points_required	cost_per_round	food_cost	optional_ui_group	resource_cost	required_parents	pixel_offset_x	pixel_offset_y
wh2_dlc11_tech_cst_firearms_09			8	wh2_dlc11_tech_cst_firearms_09	cst_mil	1	600	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_piracy_00			0	wh2_dlc11_tech_cst_piracy_00	cst_mil	2	800	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_piracy_01			0	wh2_dlc11_tech_cst_piracy_01	cst_mil	3	800	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_piracy_02			7	wh2_dlc11_tech_cst_piracy_02	cst_mil	2	800	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_piracy_03			7	wh2_dlc11_tech_cst_piracy_03	cst_mil	5	600	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_piracy_05			7	wh2_dlc11_tech_cst_piracy_05	cst_mil	3	1000	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_piracy_13			7	wh2_dlc11_tech_cst_piracy_13	cst_mil	1	600	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_piracy_14			1	wh2_dlc11_tech_cst_piracy_14	cst_mil	2	800	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_vampiric_00			6	wh2_dlc11_tech_cst_vampiric_00	cst_mil	4	300	0	0			0	0	34
wh2_dlc11_tech_cst_vampiric_01			5	wh2_dlc11_tech_cst_vampiric_01	cst_mil	5	600	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_02			5	wh2_dlc11_tech_cst_vampiric_02	cst_mil	6	800	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_03			5	wh2_dlc11_tech_cst_vampiric_03	cst_mil	7	1000	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_04			6	wh2_dlc11_tech_cst_vampiric_04	cst_mil	5	600	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_05			1	wh2_dlc11_tech_cst_vampiric_05	cst_mil	4	1000	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_vampiric_06			7	wh2_dlc11_tech_cst_vampiric_06	cst_mil	6	800	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_07			6	wh2_dlc11_tech_cst_vampiric_07	cst_mil	6	800	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_08			6	wh2_dlc11_tech_cst_vampiric_08	cst_mil	7	1000	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_09			7	wh2_dlc11_tech_cst_vampiric_09	cst_mil	7	1000	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_10			8	wh2_dlc11_tech_cst_vampiric_10	cst_mil	6	800	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_11			8	wh2_dlc11_tech_cst_vampiric_11	cst_mil	5	600	0	0	cst_3		0	0	0
wh2_dlc11_tech_cst_vampiric_12			8	wh2_dlc11_tech_cst_vampiric_12	cst_mil	7	1000	0	0	cst_3		0	0	0
wh2_dlc12_tech_brt_chivalry_start			5	wh2_dlc12_tech_brt_chivalry_start	brt_mil	0	300	0	0	brt_chivalry		0	0	0
wh2_dlc12_tech_brt_heraldry_oversea_dwf			1	wh2_dlc12_tech_brt_heraldry_oversea_dwf	brt_mil	4	400	0	0	brt_heraldry		0	0	0
wh2_dlc12_tech_brt_heraldry_oversea_men			2	wh2_dlc12_tech_brt_heraldry_oversea_men	brt_mil	4	400	0	0	brt_heraldry		0	0	0
wh2_dlc12_tech_brt_heraldry_oversea_tmb			3	wh2_dlc12_tech_brt_heraldry_oversea_tmb	brt_mil	4	400	0	0	brt_heraldry		0	0	0
wh2_dlc12_tech_brt_heraldry_oversea_wef			3	wh2_dlc12_tech_brt_heraldry_oversea_wef	brt_mil	3	400	0	0	brt_heraldry		0	0	0
wh2_dlc13_tech_emp_academia_1			4	wh2_dlc13_tech_emp_academia_1	emp_civ_reworkd	4	500	0	0	emp_aca		0	42	0
wh2_dlc13_tech_emp_academia_1_a			3	wh2_dlc13_tech_emp_academia_1_a	emp_civ_reworkd	4	700	0	0	emp_aca		0	42	0
wh2_dlc13_tech_emp_academia_1_b			5	wh2_dlc13_tech_emp_academia_1_b	emp_civ_reworkd	4	700	0	0	emp_aca		0	42	0
wh2_dlc13_tech_emp_academia_2			3	wh2_dlc13_tech_emp_academia_2	emp_civ_reworkd	5	500	0	0	emp_aca		0	49	0
wh2_dlc13_tech_emp_academia_2_a			3	wh2_dlc13_tech_emp_academia_2_a	emp_civ_reworkd	6	700	0	0	emp_aca		0	56	0
wh2_dlc13_tech_emp_academia_2_b			5	wh2_dlc13_tech_emp_academia_2_b	emp_civ_reworkd	5	700	0	0	emp_aca		0	49	0
wh2_dlc13_tech_emp_academia_3			3	wh2_dlc13_tech_emp_academia_3	emp_civ_reworkd	7	500	0	0	emp_aca		0	63	0
wh2_dlc13_tech_emp_academia_3_a			5	wh2_dlc13_tech_emp_academia_3_a	emp_civ_reworkd	7	700	0	0	emp_aca		0	63	0
wh2_dlc13_tech_emp_academia_3_b			5	wh2_dlc13_tech_emp_academia_3_b	emp_civ_reworkd	6	700	0	0	emp_aca		0	56	0
wh2_dlc13_tech_emp_cav_1			0	wh2_dlc13_tech_emp_cav_1	emp_civ_reworkd	2	500	0	0	emp_cav		0	21	0
wh2_dlc13_tech_emp_cav_1_a			1	wh2_dlc13_tech_emp_cav_1_a	emp_civ_reworkd	2	700	0	0	emp_cav		0	21	0
wh2_dlc13_tech_emp_cav_1_b			0	wh2_dlc13_tech_emp_cav_1_b	emp_civ_reworkd	3	700	0	0	emp_cav		0	21	0
wh2_dlc13_tech_emp_cav_1_c			1	wh2_dlc13_tech_emp_cav_1_c	emp_civ_reworkd	3	700	0	0	emp_cav		0	21	0
wh2_dlc13_tech_emp_diplomacy_1_a			7	wh2_dlc13_tech_emp_diplomacy_1_a	emp_civ_reworkd	0	100	7000	0	emp_dip		0	0	0
wh2_dlc13_tech_emp_diplomacy_1_b			7	wh2_dlc13_tech_emp_diplomacy_1_b	emp_civ_reworkd	1	100	7000	0	emp_dip		0	7	0
wh2_dlc13_tech_emp_diplomacy_1_c			7	wh2_dlc13_tech_emp_diplomacy_1_c	emp_civ_reworkd	2	100	7000	0	emp_dip		0	14	0
wh2_dlc13_tech_emp_diplomacy_1_d			7	wh2_dlc13_tech_emp_diplomacy_1_d	emp_civ_reworkd	3	100	7000	0	emp_dip		0	21	0
wh2_dlc13_tech_emp_economy_1			4	wh2_dlc13_tech_emp_economy_1	emp_civ_reworkd	0	500	0	0	emp_eco		0	0	0
wh2_dlc13_tech_emp_economy_1_a			3	wh2_dlc13_tech_emp_economy_1_a	emp_civ_reworkd	0	700	0	0	emp_eco		0	0	0
wh2_dlc13_tech_emp_economy_1_b			5	wh2_dlc13_tech_emp_economy_1_b	emp_civ_reworkd	2	700	0	0	emp_eco		0	14	0
wh2_dlc13_tech_emp_economy_2			4	wh2_dlc13_tech_emp_economy_2	emp_civ_reworkd	1	500	0	0	emp_eco		0	7	0
wh2_dlc13_tech_emp_economy_2_a			4	wh2_dlc13_tech_emp_economy_2_a	emp_civ_reworkd	2	700	0	0	emp_eco		0	14	0
wh2_dlc13_tech_emp_economy_2_b			5	wh2_dlc13_tech_emp_economy_2_b	emp_civ_reworkd	0	700	0	0	emp_eco		0	0	0
wh2_dlc13_tech_emp_economy_3			3	wh2_dlc13_tech_emp_economy_3	emp_civ_reworkd	3	500	0	0	emp_eco		0	21	0
wh2_dlc13_tech_emp_economy_3_a			5	wh2_dlc13_tech_emp_economy_3_a	emp_civ_reworkd	3	700	0	0	emp_eco		0	21	0
wh2_dlc13_tech_emp_economy_3_b			3	wh2_dlc13_tech_emp_economy_3_b	emp_civ_reworkd	2	700	0	0	emp_eco		0	14	0
wh2_dlc13_tech_emp_elector_counts_1			7	wh2_dlc13_tech_emp_elector_counts_1	emp_civ_reworkd	4	700	0	0	emp_unique		0	42	0
wh2_dlc13_tech_emp_elector_counts_2			8	wh2_dlc13_tech_emp_elector_counts_2	emp_civ_reworkd	4	700	0	0	emp_unique		0	42	0
wh2_dlc13_tech_emp_infantry_1			0	wh2_dlc13_tech_emp_infantry_1	emp_civ_reworkd	0	500	0	0	emp_mil		0	0	0
wh2_dlc13_tech_emp_infantry_1_a			0	wh2_dlc13_tech_emp_infantry_1_a	emp_civ_reworkd	1	700	0	0	emp_mil		0	0	0
wh2_dlc13_tech_emp_infantry_1_b			1	wh2_dlc13_tech_emp_infantry_1_b	emp_civ_reworkd	1	700	0	0	emp_mil		0	0	0
wh2_dlc13_tech_emp_infantry_1_c			1	wh2_dlc13_tech_emp_infantry_1_c	emp_civ_reworkd	0	700	0	0	emp_mil		0	0	0
wh2_dlc13_tech_emp_machine_1			0	wh2_dlc13_tech_emp_machine_1	emp_civ_reworkd	4	500	0	0	emp_machines		0	42	0
wh2_dlc13_tech_emp_machine_1_a			1	wh2_dlc13_tech_emp_machine_1_a	emp_civ_reworkd	5	700	0	0	emp_machines		0	42	0
wh2_dlc13_tech_emp_machine_1_b			1	wh2_dlc13_tech_emp_machine_1_b	emp_civ_reworkd	4	700	0	0	emp_machines		0	42	0
wh2_dlc13_tech_emp_machine_1_c			0	wh2_dlc13_tech_emp_machine_1_c	emp_civ_reworkd	5	700	0	0	emp_machines		0	42	0
wh2_dlc13_tech_emp_missile_1			0	wh2_dlc13_tech_emp_missile_1	emp_civ_reworkd	6	500	0	0	emp_missiles		0	63	0
wh2_dlc13_tech_emp_missile_1_a			0	wh2_dlc13_tech_emp_missile_1_a	emp_civ_reworkd	7	700	0	0	emp_missiles		0	63	0
wh2_dlc13_tech_emp_missile_1_b			1	wh2_dlc13_tech_emp_missile_1_b	emp_civ_reworkd	7	700	0	0	emp_missiles		0	63	0
wh2_dlc13_tech_emp_missile_1_c			1	wh2_dlc13_tech_emp_missile_1_c	emp_civ_reworkd	6	700	0	0	emp_missiles		0	63	0
wh2_dlc13_tech_emp_purge_1			8	wh2_dlc13_tech_emp_purge_1	emp_civ_reworkd	0	100	7000	0	emp_dip		0	0	0
wh2_dlc13_tech_emp_purge_2			8	wh2_dlc13_tech_emp_purge_2	emp_civ_reworkd	1	100	7000	0	emp_dip		0	7	0
wh2_dlc13_tech_emp_purge_3			8	wh2_dlc13_tech_emp_purge_3	emp_civ_reworkd	2	100	7000	0	emp_dip		0	14	0
wh2_dlc13_tech_emp_purge_4			8	wh2_dlc13_tech_emp_purge_4	emp_civ_reworkd	3	100	7000	0	emp_dip		0	21	0
wh2_dlc13_tech_emp_wulfhart_1			7	wh2_dlc13_tech_emp_wulfhart_1	emp_wulfhart	4	500	0	0	emp_unique_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_2			8	wh2_dlc13_tech_emp_wulfhart_2	emp_wulfhart	4	700	0	0	emp_unique_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_3			7	wh2_dlc13_tech_emp_wulfhart_3	emp_wulfhart	5	500	0	0	emp_unique_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_4			8	wh2_dlc13_tech_emp_wulfhart_4	emp_wulfhart	5	700	0	0	emp_unique_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_academia_1			4	wh2_dlc13_tech_emp_academia_1	emp_wulfhart	4	500	0	0	emp_aca_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_academia_1_a			3	wh2_dlc13_tech_emp_academia_1_a	emp_wulfhart	4	700	0	0	emp_aca_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_academia_1_b			5	wh2_dlc13_tech_emp_academia_1_b	emp_wulfhart	4	700	0	0	emp_aca_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_academia_2			3	wh2_dlc13_tech_emp_academia_2	emp_wulfhart	5	500	0	0	emp_aca_wulfhart		0	49	0
wh2_dlc13_tech_emp_wulfhart_academia_2_a			3	wh2_dlc13_tech_emp_academia_2_a	emp_wulfhart	6	700	0	0	emp_aca_wulfhart		0	56	0
wh2_dlc13_tech_emp_wulfhart_academia_2_b			5	wh2_dlc13_tech_emp_academia_2_b	emp_wulfhart	5	700	0	0	emp_aca_wulfhart		0	49	0
wh2_dlc13_tech_emp_wulfhart_academia_3			3	wh2_dlc13_tech_emp_academia_3	emp_wulfhart	7	500	0	0	emp_aca_wulfhart		0	63	0
wh2_dlc13_tech_emp_wulfhart_academia_3_a			5	wh2_dlc13_tech_emp_academia_3_a	emp_wulfhart	7	700	0	0	emp_aca_wulfhart		0	63	0
wh2_dlc13_tech_emp_wulfhart_academia_3_b			5	wh2_dlc13_tech_emp_academia_3_b	emp_wulfhart	6	700	0	0	emp_aca_wulfhart		0	56	0
wh2_dlc13_tech_emp_wulfhart_cav_1			0	wh2_dlc13_tech_emp_cav_1	emp_wulfhart	2	500	0	0	emp_cav_wulfhart		0	21	0
wh2_dlc13_tech_emp_wulfhart_cav_1_a			1	wh2_dlc13_tech_emp_cav_1_a	emp_wulfhart	2	700	0	0	emp_cav_wulfhart		0	21	0
wh2_dlc13_tech_emp_wulfhart_cav_1_b			0	wh2_dlc13_tech_emp_cav_1_b	emp_wulfhart	3	700	0	0	emp_cav_wulfhart		0	21	0
wh2_dlc13_tech_emp_wulfhart_cav_1_c			1	wh2_dlc13_tech_emp_cav_1_c	emp_wulfhart	3	700	0	0	emp_cav_wulfhart		0	21	0
wh2_dlc13_tech_emp_wulfhart_diplomacy_1_a			7	wh2_dlc13_tech_emp_diplomacy_1_a	emp_wulfhart	0	100	7000	0	emp_dip_wulfhart		0	0	0
wh2_dlc13_tech_emp_wulfhart_diplomacy_1_b			7	wh2_dlc13_tech_emp_diplomacy_1_b	emp_wulfhart	1	100	7000	0	emp_dip_wulfhart		0	7	0
wh2_dlc13_tech_emp_wulfhart_diplomacy_1_c			7	wh2_dlc13_tech_emp_diplomacy_1_c	emp_wulfhart	2	100	7000	0	emp_dip_wulfhart		0	14	0
wh2_dlc13_tech_emp_wulfhart_diplomacy_1_d			7	wh2_dlc13_tech_emp_diplomacy_1_d	emp_wulfhart	3	100	7000	0	emp_dip_wulfhart		0	21	0
wh2_dlc13_tech_emp_wulfhart_economy_1			4	wh2_dlc13_tech_emp_economy_1	emp_wulfhart	0	500	0	0	emp_eco_wulfhart		0	0	0
wh2_dlc13_tech_emp_wulfhart_economy_1_a			3	wh2_dlc13_tech_emp_economy_1_a	emp_wulfhart	0	700	0	0	emp_eco_wulfhart		0	0	0
wh2_dlc13_tech_emp_wulfhart_economy_1_b			5	wh2_dlc13_tech_emp_economy_1_b	emp_wulfhart	2	700	0	0	emp_eco_wulfhart		0	14	0
wh2_dlc13_tech_emp_wulfhart_economy_2			4	wh2_dlc13_tech_emp_economy_2	emp_wulfhart	1	500	0	0	emp_eco_wulfhart		0	7	0
wh2_dlc13_tech_emp_wulfhart_economy_2_a			4	wh2_dlc13_tech_emp_economy_2_a	emp_wulfhart	2	700	0	0	emp_eco_wulfhart		0	14	0
wh2_dlc13_tech_emp_wulfhart_economy_2_b			5	wh2_dlc13_tech_emp_economy_2_b	emp_wulfhart	0	700	0	0	emp_eco_wulfhart		0	0	0
wh2_dlc13_tech_emp_wulfhart_economy_3			3	wh2_dlc13_tech_emp_economy_3	emp_wulfhart	3	500	0	0	emp_eco_wulfhart		0	21	0
wh2_dlc13_tech_emp_wulfhart_economy_3_a			5	wh2_dlc13_tech_emp_economy_3_a	emp_wulfhart	3	700	0	0	emp_eco_wulfhart		0	21	0
wh2_dlc13_tech_emp_wulfhart_economy_3_b			3	wh2_dlc13_tech_emp_economy_3_b	emp_wulfhart	2	700	0	0	emp_eco_wulfhart		0	14	0
wh2_dlc13_tech_emp_wulfhart_infantry_1			0	wh2_dlc13_tech_emp_infantry_1	emp_wulfhart	0	500	0	0	emp_mil_wulfhart		0	0	0
wh2_dlc13_tech_emp_wulfhart_infantry_1_a			0	wh2_dlc13_tech_emp_infantry_1_a	emp_wulfhart	1	700	0	0	emp_mil_wulfhart		0	0	0
wh2_dlc13_tech_emp_wulfhart_infantry_1_b			1	wh2_dlc13_tech_emp_infantry_1_b	emp_wulfhart	1	700	0	0	emp_mil_wulfhart		0	0	0
wh2_dlc13_tech_emp_wulfhart_infantry_1_c			1	wh2_dlc13_tech_emp_infantry_1_c	emp_wulfhart	0	700	0	0	emp_mil_wulfhart		0	0	0
wh2_dlc13_tech_emp_wulfhart_machine_1			0	wh2_dlc13_tech_emp_machine_1	emp_wulfhart	4	500	0	0	emp_machines_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_machine_1_a			1	wh2_dlc13_tech_emp_machine_1_a	emp_wulfhart	5	700	0	0	emp_machines_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_machine_1_b			1	wh2_dlc13_tech_emp_machine_1_b	emp_wulfhart	4	700	0	0	emp_machines_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_machine_1_c			0	wh2_dlc13_tech_emp_machine_1_c	emp_wulfhart	5	700	0	0	emp_machines_wulfhart		0	42	0
wh2_dlc13_tech_emp_wulfhart_missile_1			0	wh2_dlc13_tech_emp_missile_1	emp_wulfhart	6	500	0	0	emp_missile_wulfhart		0	63	0
wh2_dlc13_tech_emp_wulfhart_missile_1_a			0	wh2_dlc13_tech_emp_missile_1_a	emp_wulfhart	7	700	0	0	emp_missile_wulfhart		0	63	0
wh2_dlc13_tech_emp_wulfhart_missile_1_b			1	wh2_dlc13_tech_emp_missile_1_b	emp_wulfhart	7	700	0	0	emp_missile_wulfhart		0	63	0
wh2_dlc13_tech_emp_wulfhart_missile_1_c			1	wh2_dlc13_tech_emp_missile_1_c	emp_wulfhart	6	700	0	0	emp_missile_wulfhart		0	63	0
wh2_dlc13_tech_emp_wulfhart_purge_1			8	wh2_dlc13_tech_emp_purge_1	emp_wulfhart	0	100	7000	0	emp_dip_wulfhart		0	0	0
wh2_dlc13_tech_emp_wulfhart_purge_2			8	wh2_dlc13_tech_emp_purge_2	emp_wulfhart	1	100	7000	0	emp_dip_wulfhart		0	7	0
wh2_dlc13_tech_emp_wulfhart_purge_3			8	wh2_dlc13_tech_emp_purge_3	emp_wulfhart	2	100	7000	0	emp_dip_wulfhart		0	14	0
wh2_dlc13_tech_emp_wulfhart_purge_4			8	wh2_dlc13_tech_emp_purge_4	emp_wulfhart	3	100	7000	0	emp_dip_wulfhart		0	21	0
wh2_dlc13_tech_lzd_army_1			0	wh2_dlc13_tech_lzd_army_1	lzd_nakai	0	500	0	0	lzd_nakai_5		0	0	0
wh2_dlc13_tech_lzd_army_2			0	wh2_dlc13_tech_lzd_army_2	lzd_nakai	1	500	0	0	lzd_nakai_5		0	0	0
wh2_dlc13_tech_lzd_army_3			0	wh2_dlc13_tech_lzd_army_3	lzd_nakai	2	500	0	0	lzd_nakai_5		0	0	0
wh2_dlc13_tech_lzd_army_4			0	wh2_dlc13_tech_lzd_army_4	lzd_nakai	3	600	0	0	lzd_nakai_5		0	0	0
wh2_dlc13_tech_lzd_army_5			0	wh2_dlc13_tech_lzd_army_5	lzd_nakai	4	700	0	0	lzd_nakai_5		0	0	0
wh2_dlc13_tech_lzd_army_6			0	wh2_dlc13_tech_lzd_army_6	lzd_nakai	5	800	0	0	lzd_nakai_5		0	0	0
wh2_dlc13_tech_lzd_army_7			0	wh2_dlc13_tech_lzd_army_7	lzd_nakai	6	900	0	0	lzd_nakai_5		0	0	0
wh2_dlc13_tech_lzd_campaign_1			1	wh2_dlc13_tech_lzd_campaign_1	lzd_nakai	0	600	0	0			0	0	0
wh2_dlc13_tech_lzd_campaign_10			3	wh2_dlc13_tech_lzd_campaign_10	lzd_nakai	6	1	0	0		wh2_dlc13_tech_lzd_campaign_10	0	0	0
wh2_dlc13_tech_lzd_campaign_2			1	wh2_dlc13_tech_lzd_campaign_2	lzd_nakai	1	600	0	0			0	0	0
wh2_dlc13_tech_lzd_campaign_3			2	wh2_dlc13_tech_lzd_campaign_3	lzd_nakai	1	600	0	0			0	0	0
wh2_dlc13_tech_lzd_campaign_4			3	wh2_dlc13_tech_lzd_campaign_4	lzd_nakai	1	600	0	0			0	0	0
wh2_dlc13_tech_lzd_campaign_5			3	wh2_dlc13_tech_lzd_campaign_5	lzd_nakai	2	1	0	0		wh2_dlc13_tech_lzd_campaign_5	0	0	0
wh2_dlc13_tech_lzd_campaign_6			1	wh2_dlc13_tech_lzd_campaign_6	lzd_nakai	4	800	0	0			0	0	0
wh2_dlc13_tech_lzd_campaign_7			1	wh2_dlc13_tech_lzd_campaign_7	lzd_nakai	5	800	0	0			0	0	0
wh2_dlc13_tech_lzd_campaign_8			2	wh2_dlc13_tech_lzd_campaign_8	lzd_nakai	5	800	0	0			0	0	0
wh2_dlc13_tech_lzd_campaign_9			3	wh2_dlc13_tech_lzd_campaign_9	lzd_nakai	5	800	0	0			0	0	0
wh2_dlc13_tech_lzd_replenishment_1			8	wh2_dlc13_tech_lzd_replenishment_1	lzd_nakai	0	500	0	0	lzd_nakai_6		0	0	0
wh2_dlc13_tech_lzd_replenishment_2			8	wh2_dlc13_tech_lzd_replenishment_2	lzd_nakai	1	100	0	0	lzd_nakai_6	wh2_dlc13_tech_lzd_replenishment_2	0	0	0
wh2_dlc13_tech_lzd_replenishment_3			8	wh2_dlc13_tech_lzd_replenishment_3	lzd_nakai	2	100	0	0	lzd_nakai_6	wh2_dlc13_tech_lzd_replenishment_3	0	0	0
wh2_dlc13_tech_lzd_replenishment_4			8	wh2_dlc13_tech_lzd_replenishment_4	lzd_nakai	3	100	0	0	lzd_nakai_6	wh2_dlc13_tech_lzd_replenishment_4	0	0	0
wh2_dlc13_tech_lzd_replenishment_5			8	wh2_dlc13_tech_lzd_replenishment_5	lzd_nakai	4	100	0	0	lzd_nakai_6	wh2_dlc13_tech_lzd_replenishment_5	0	0	0
wh2_dlc13_tech_lzd_replenishment_6			8	wh2_dlc13_tech_lzd_replenishment_6	lzd_nakai	5	100	0	0	lzd_nakai_6	wh2_dlc13_tech_lzd_replenishment_6	0	0	0
wh2_dlc13_tech_lzd_replenishment_7			8	wh2_dlc13_tech_lzd_replenishment_7	lzd_nakai	6	100	0	0		wh2_dlc13_tech_lzd_replenishment_7	0	0	0
wh2_dlc13_tech_lzd_units_1			5	wh2_dlc13_tech_lzd_units_1	lzd_nakai	0	600	0	0			0	0	0
wh2_dlc13_tech_lzd_units_10			7	wh2_dlc13_tech_lzd_units_10	lzd_nakai	6	1	0	0		wh2_dlc13_tech_lzd_units_10	0	0	0
wh2_dlc13_tech_lzd_units_2			6	wh2_dlc13_tech_lzd_units_2	lzd_nakai	1	600	0	0			0	0	0
wh2_dlc13_tech_lzd_units_3			5	wh2_dlc13_tech_lzd_units_3	lzd_nakai	1	600	0	0			0	0	0
wh2_dlc13_tech_lzd_units_4			7	wh2_dlc13_tech_lzd_units_4	lzd_nakai	1	600	0	0			0	0	0
wh2_dlc13_tech_lzd_units_5			7	wh2_dlc13_tech_lzd_units_5	lzd_nakai	2	1	0	0		wh2_dlc13_tech_lzd_units_5	0	0	0
wh2_dlc13_tech_lzd_units_6			5	wh2_dlc13_tech_lzd_units_6	lzd_nakai	4	800	0	0			0	0	0
wh2_dlc13_tech_lzd_units_7			5	wh2_dlc13_tech_lzd_units_7	lzd_nakai	5	800	0	0			0	0	0
wh2_dlc13_tech_lzd_units_8			6	wh2_dlc13_tech_lzd_units_8	lzd_nakai	5	800	0	0			0	0	0
wh2_dlc13_tech_lzd_units_9			7	wh2_dlc13_tech_lzd_units_9	lzd_nakai	5	800	0	0			0	0	0
wh2_dlc13_tech_lzd_vassal_1			2	wh2_dlc13_tech_lzd_vassal_1	lzd_nakai	3	1	0	0	lzd_nakai_7	wh2_dlc13_tech_lzd_vassal_1	0	0	0
wh2_dlc13_tech_lzd_vassal_2			3	wh2_dlc13_tech_lzd_vassal_2	lzd_nakai	3	1	0	0	lzd_nakai_7	wh2_dlc13_tech_lzd_vassal_2	0	0	0
wh2_dlc13_tech_lzd_vassal_3			5	wh2_dlc13_tech_lzd_vassal_3	lzd_nakai	3	1	0	0	lzd_nakai_8	wh2_dlc13_tech_lzd_vassal_3	0	0	0
wh2_dlc13_tech_lzd_vassal_4			6	wh2_dlc13_tech_lzd_vassal_4	lzd_nakai	3	1	0	0	lzd_nakai_8	wh2_dlc13_tech_lzd_vassal_4	0	0	0
wh2_main_tech_def_0_0_0			4	wh2_main_tech_def_0_0_0	def_mil	0	400	0	0			0	0	0
wh2_main_tech_def_0_1_0			1	wh2_main_tech_def_0_1_0	def_mil	1	400	0	0			0	0	0
wh2_main_tech_def_0_1_1			0	wh2_main_tech_def_0_1_1	def_mil	2	600	0	0			0	0	0
wh2_main_tech_def_0_1_2			1	wh2_main_tech_def_0_1_2	def_mil	2	600	0	0			0	0	0
wh2_main_tech_def_0_1_3			2	wh2_main_tech_def_0_1_3	def_mil	2	600	0	0			0	0	0
wh2_main_tech_def_0_2_0			4	wh2_main_tech_def_0_2_0	def_mil	1	400	0	0			0	0	0
wh2_main_tech_def_0_2_1			3	wh2_main_tech_def_0_2_1	def_mil	2	600	0	0			0	0	0
wh2_main_tech_def_0_2_2			4	wh2_main_tech_def_0_2_2	def_mil	2	600	0	0			0	0	0
wh2_main_tech_def_0_2_3			5	wh2_main_tech_def_0_2_3	def_mil	2	600	0	0			0	0	0
wh2_main_tech_def_0_3_0			7	wh2_main_tech_def_0_3_0	def_mil	1	400	0	0			0	0	0
wh2_main_tech_def_0_3_1			6	wh2_main_tech_def_0_3_1	def_mil	2	600	0	0			0	0	0
wh2_main_tech_def_0_3_2			7	wh2_main_tech_def_0_3_2	def_mil	2	600	0	0			0	0	0
wh2_main_tech_def_0_3_3			8	wh2_main_tech_def_0_3_3	def_mil	2	600	0	0			0	0	0
wh2_main_tech_def_1_0_0			4	wh2_main_tech_def_1_0_0	def_mil	3	100	2000	0			0	0	0
wh2_main_tech_def_1_1_0			1	wh2_main_tech_def_1_1_0	def_mil	4	600	0	0			0	0	0
wh2_main_tech_def_1_1_1			0	wh2_main_tech_def_1_1_1	def_mil	5	800	0	0			0	0	0
wh2_main_tech_def_1_1_2			1	wh2_main_tech_def_1_1_2	def_mil	5	800	0	0			0	0	0
wh2_main_tech_def_1_1_3			2	wh2_main_tech_def_1_1_3	def_mil	5	800	0	0			0	0	0
wh2_main_tech_def_1_2_0			4	wh2_main_tech_def_1_2_0	def_mil	4	600	0	0			0	0	0
wh2_main_tech_def_1_2_1			3	wh2_main_tech_def_1_2_1	def_mil	5	800	0	0			0	0	0
wh2_main_tech_def_1_2_2			4	wh2_main_tech_def_1_2_2	def_mil	5	800	0	0			0	0	0
wh2_main_tech_def_1_2_3			5	wh2_main_tech_def_1_2_3	def_mil	5	800	0	0			0	0	0
wh2_main_tech_def_1_3_0			7	wh2_main_tech_def_1_3_0	def_mil	4	600	0	0			0	0	0
wh2_main_tech_def_1_3_1			6	wh2_main_tech_def_1_3_1	def_mil	5	800	0	0			0	0	0
wh2_main_tech_def_1_3_2			7	wh2_main_tech_def_1_3_2	def_mil	5	800	0	0			0	0	0
wh2_main_tech_def_1_3_3			8	wh2_main_tech_def_1_3_3	def_mil	5	800	0	0			0	0	0
wh2_main_tech_def_1_3_3_slaanesh		wh2_main_def_cult_of_pleasure	8	wh2_main_tech_def_1_3_3_slaanesh	def_mil	5	600	0	0			0	0	0
wh2_main_tech_def_2_0_0			4	wh2_main_tech_def_2_0_0	def_mil	6	100	5000	0			0	0	0
wh2_main_tech_def_2_1_0			1	wh2_main_tech_def_2_1_0	def_mil	7	800	0	0			0	0	0
