key	human_only	payload_base
wh3_dlc25_ritual_nur_werekin_tier_3	true	
wh3_dlc25_ritual_nur_werekin_war_mammoth	false	wh3_dlc25_ritual_nur_werekin_war_mammoth
wh3_dlc25_summon_the_elector_counts	false	
wh3_dlc25_underway_teleport_karak_azgal_ie	false	
wh3_dlc25_underway_teleport_karak_azorn_ie	false	
wh3_dlc25_underway_teleport_karak_azorn_roc	false	
wh3_dlc25_underway_teleport_karak_eight_peaks_ie	false	
wh3_dlc25_underway_teleport_karak_izor_ie	false	
wh3_dlc25_underway_teleport_karak_kadrin_ie	false	
wh3_dlc25_underway_teleport_karak_kadrin_roc	false	
wh3_dlc25_underway_teleport_karak_norn_ie	false	
wh3_dlc25_underway_teleport_karak_vlag_ie	false	
wh3_dlc25_underway_teleport_karak_vlag_roc	false	
wh3_dlc25_underway_teleport_karak_ziflin_ie	false	
wh3_dlc25_underway_teleport_karak_ziflin_roc	false	
wh3_dlc25_underway_teleport_karaz_a_karak_ie	false	
wh3_dlc25_underway_teleport_kraka_drak_roc	false	
wh3_dlc25_underway_teleport_pillars_of_grungni_roc	false	
wh3_dlc25_underway_teleport_uzkulak_ie	false	
wh3_dlc25_underway_teleport_uzkulak_roc	false	
wh3_dlc25_underway_teleport_zhufbar_roc	false	
wh3_dlc26_arbaal_payload_teleport	false	
wh3_dlc26_bst_ritual_unit_cap_khorngors	false	
wh3_dlc26_da_plan_yooreeka_1	false	
wh3_dlc26_da_plan_yooreeka_2	false	
wh3_dlc26_da_plan_yooreeka_3	false	
wh3_dlc26_golgfag_payload_teleport	false	
wh3_dlc26_kho_cloak_of_skulls_10_1	false	
wh3_dlc26_kho_cloak_of_skulls_10_2	false	
wh3_dlc26_kho_cloak_of_skulls_10_3	false	
wh3_dlc26_kho_cloak_of_skulls_1_1	false	
wh3_dlc26_kho_cloak_of_skulls_1_2	false	
wh3_dlc26_kho_cloak_of_skulls_1_3	false	
wh3_dlc26_kho_cloak_of_skulls_2_1	false	
wh3_dlc26_kho_cloak_of_skulls_2_2	false	
wh3_dlc26_kho_cloak_of_skulls_2_3	false	
wh3_dlc26_kho_cloak_of_skulls_3_1	false	
wh3_dlc26_kho_cloak_of_skulls_3_2	false	
wh3_dlc26_kho_cloak_of_skulls_3_3	false	
wh3_dlc26_kho_cloak_of_skulls_4_1	false	
wh3_dlc26_kho_cloak_of_skulls_4_2	false	
wh3_dlc26_kho_cloak_of_skulls_4_3	false	
wh3_dlc26_kho_cloak_of_skulls_5_1	false	
wh3_dlc26_kho_cloak_of_skulls_5_2	false	
wh3_dlc26_kho_cloak_of_skulls_5_3	false	
wh3_dlc26_kho_cloak_of_skulls_6_1	false	
wh3_dlc26_kho_cloak_of_skulls_6_2	false	
wh3_dlc26_kho_cloak_of_skulls_6_3	false	
wh3_dlc26_kho_cloak_of_skulls_7_1	false	
wh3_dlc26_kho_cloak_of_skulls_7_2	false	
wh3_dlc26_kho_cloak_of_skulls_7_3	false	
wh3_dlc26_kho_cloak_of_skulls_8_1	false	
wh3_dlc26_kho_cloak_of_skulls_8_2	false	
wh3_dlc26_kho_cloak_of_skulls_8_3	false	
wh3_dlc26_kho_cloak_of_skulls_9_1	false	
wh3_dlc26_kho_cloak_of_skulls_9_2	false	
wh3_dlc26_kho_cloak_of_skulls_9_3	false	
wh3_dlc26_ogr_tyrants_demands_bandit_assault	false	
wh3_dlc26_ogr_tyrants_demands_bribe	false	
wh3_dlc26_ogr_tyrants_demands_buyout	false	
wh3_dlc26_ogr_tyrants_demands_overtime	false	
wh3_dlc26_ogr_tyrants_demands_sticky_fingers	false	
wh3_dlc26_ogr_tyrants_demands_stomping_grounds	false	
wh3_dlc26_ogr_tyrants_demands_treasure_vault	false	
wh3_dlc26_ogr_tyrants_demands_veteran_wages	false	
wh3_dlc26_ritual_kho_the_skull_throne_1_1	false	
wh3_dlc26_ritual_kho_the_skull_throne_1_2	false	
wh3_dlc26_ritual_kho_the_skull_throne_1_3	false	
wh3_dlc26_ritual_kho_the_skull_throne_1_4	false	
wh3_dlc26_ritual_kho_the_skull_throne_2_1	false	
wh3_dlc26_ritual_kho_the_skull_throne_2_2	false	
wh3_dlc26_ritual_kho_the_skull_throne_2_3	false	
wh3_dlc26_ritual_kho_the_skull_throne_3_1	false	
wh3_dlc26_ritual_kho_the_skull_throne_3_2	false	
wh3_dlc26_ritual_kho_the_skull_throne_4_1	false	
wh3_dlc26_skulltaker_payload_teleport	false	
wh3_main_anc_banner_tmb_centuries_sigil	false	
wh3_main_anc_banner_tmb_cursing_word	false	
wh3_main_anc_banner_tmb_khsar_fury	false	
wh3_main_anc_banner_tmb_ualatp_order	false	
wh3_main_ksl_support_ice_court_battle_1_1	false	
wh3_main_ksl_support_ice_court_battle_1_2	false	
wh3_main_ksl_support_ice_court_battle_2_1	false	
wh3_main_ksl_support_ice_court_battle_2_2	false	
wh3_main_ksl_support_ice_court_character_1_1	false	
wh3_main_ksl_support_ice_court_character_1_2	false	
wh3_main_ksl_support_ice_court_character_2_1	false	
wh3_main_ksl_support_ice_court_character_2_2	false	
wh3_main_ksl_support_ice_court_global_1_1	false	
wh3_main_ksl_support_ice_court_global_1_2	false	
wh3_main_ksl_support_ice_court_global_2_1	false	
wh3_main_ksl_support_ice_court_global_2_2	false	
wh3_main_ksl_support_ice_court_magic_1_1	false	
wh3_main_ksl_support_ice_court_magic_1_2	false	
wh3_main_ksl_support_ice_court_magic_2_1	false	
wh3_main_ksl_support_ice_court_magic_2_2	false	
wh3_main_ksl_support_ice_court_settlement_1_1	false	
wh3_main_ksl_support_ice_court_settlement_1_2	false	
wh3_main_ksl_support_ice_court_settlement_2_1	false	
wh3_main_ksl_support_ice_court_settlement_2_2	false	
wh3_main_ksl_support_orthodoxy_battle_1_1	false	
wh3_main_ksl_support_orthodoxy_battle_1_2	false	
wh3_main_ksl_support_orthodoxy_battle_2_1	false	
wh3_main_ksl_support_orthodoxy_battle_2_2	false	
wh3_main_ksl_support_orthodoxy_character_1_1	false	
wh3_main_ksl_support_orthodoxy_character_1_2	false	
wh3_main_ksl_support_orthodoxy_character_2_1	false	
wh3_main_ksl_support_orthodoxy_character_2_2	false	
wh3_main_ksl_support_orthodoxy_global_1_1	false	
wh3_main_ksl_support_orthodoxy_global_1_2	false	
wh3_main_ksl_support_orthodoxy_global_2_1	false	
wh3_main_ksl_support_orthodoxy_global_2_2	false	
wh3_main_ksl_support_orthodoxy_magic_1_1	false	
wh3_main_ksl_support_orthodoxy_magic_1_2	false	
wh3_main_ksl_support_orthodoxy_magic_2_1	false	
wh3_main_ksl_support_orthodoxy_magic_2_2	false	
wh3_main_ksl_support_orthodoxy_settlement_1_1	false	
wh3_main_ksl_support_orthodoxy_settlement_1_2	false	
wh3_main_ksl_support_orthodoxy_settlement_2_1	false	
wh3_main_ksl_support_orthodoxy_settlement_2_2	false	
wh3_main_operation_set_ksl_ice_court_support	false	
wh3_main_operation_set_ksl_orthodoxy_support	false	
wh3_main_ritual_belakor_gg_1	false	
wh3_main_ritual_belakor_gg_1_upgraded	false	
wh3_main_ritual_belakor_gg_1_uses	false	
wh3_main_ritual_belakor_gg_2	false	
wh3_main_ritual_belakor_gg_2_upgraded	false	
wh3_main_ritual_belakor_gg_2_uses	false	
wh3_main_ritual_belakor_gg_3	false	
wh3_main_ritual_belakor_gg_3_upgraded	false	
wh3_main_ritual_belakor_gg_3_uses	false	
wh3_main_ritual_belakor_gg_4	false	
wh3_main_ritual_belakor_gg_4_upgraded	false	
wh3_main_ritual_belakor_gg_4_uses	false	
wh3_main_ritual_crafting_tmb_arcane_item_viziers_kanopi	false	
wh3_main_ritual_crafting_tmb_liche_priest_capacity	false	
wh3_main_ritual_crafting_tmb_necrotect_capacity	false	
wh3_main_ritual_crafting_tmb_prince_capacity	false	
wh3_main_ritual_crafting_tmb_sacred_eye	false	
wh3_main_ritual_crafting_tmb_settra_banner	false	
wh3_main_ritual_dae_ascend_khorne	false	wh3_main_unlock_pooled_resource_operation_sets_khorne_points
wh3_main_ritual_dae_ascend_nurgle	false	wh3_main_unlock_pooled_resource_operation_sets_nurgle_points
wh3_main_ritual_dae_ascend_slaanesh	false	wh3_main_unlock_pooled_resource_operation_sets_slaanesh_points
wh3_main_ritual_dae_ascend_tzeentch	false	wh3_main_unlock_pooled_resource_operation_sets_tzeentch_points
wh3_main_ritual_dae_ascend_undivided	false	wh3_main_unlock_pooled_resource_operation_sets_undivided_points
wh3_main_ritual_def_slave_action_1	false	
wh3_main_ritual_def_slave_action_2	false	
wh3_main_ritual_def_slave_action_3	false	
wh3_main_ritual_kho_gg_1	false	
wh3_main_ritual_kho_gg_1_upgraded	false	
wh3_main_ritual_kho_gg_2	false	
wh3_main_ritual_kho_gg_2_upgraded	false	
wh3_main_ritual_kho_gg_3	false	
wh3_main_ritual_kho_gg_3_upgraded	false	
wh3_main_ritual_kho_gg_4	false	
wh3_main_ritual_kho_gg_4_start	false	wh3_main_ritual_gg_remove_action_points
wh3_main_ritual_kho_gg_4_upgraded	false	
wh3_main_ritual_kho_the_skull_throne	false	
wh3_main_ritual_ksl_devotion_confederate	false	wh3_main_ritual_ksl_devotion_confederate
wh3_main_ritual_ksl_revitalists_followers_action_ice_court	false	
wh3_main_ritual_ksl_revitalists_followers_action_orthodoxy	false	
wh3_main_ritual_ksl_winter_dazh	false	
wh3_main_ritual_ksl_winter_dazh_force	false	
wh3_main_ritual_ksl_winter_dazh_province	false	
wh3_main_ritual_ksl_winter_dazh_upgraded	false	
wh3_main_ritual_ksl_winter_salyak	false	
wh3_main_ritual_ksl_winter_salyak_force	false	
wh3_main_ritual_ksl_winter_salyak_province	false	
wh3_main_ritual_ksl_winter_salyak_upgraded	false	
wh3_main_ritual_ksl_winter_tor	false	
wh3_main_ritual_ksl_winter_tor_force	false	
wh3_main_ritual_ksl_winter_tor_province	false	
wh3_main_ritual_ksl_winter_tor_upgraded	false	
wh3_main_ritual_ksl_winter_ursun	false	
wh3_main_ritual_ksl_winter_ursun_force	false	
wh3_main_ritual_ksl_winter_ursun_province	false	
wh3_main_ritual_ksl_winter_ursun_upgraded	false	
wh3_main_ritual_nur_gg_1	false	
wh3_main_ritual_nur_gg_1_upgraded	false	
wh3_main_ritual_nur_gg_2	false	
wh3_main_ritual_nur_gg_2_upgraded	false	
wh3_main_ritual_nur_gg_3	false	
wh3_main_ritual_nur_gg_3_upgraded	false	
wh3_main_ritual_nur_gg_4_start	false	
wh3_main_ritual_nur_gg_4_upgraded	false	
wh3_main_ritual_nur_plague	false	
wh3_main_ritual_nur_plague_no_cultist	false	
wh3_main_ritual_ogr_great_maw_bloody_and_raw	false	
wh3_main_ritual_ogr_great_maw_come_and_get_it	false	wh3_main_ritual_ogr_great_maw_come_and_get_it
wh3_main_ritual_ogr_great_maw_fill_yer_bellies	false	
wh3_main_ritual_ogr_great_maw_give_me_gut_magic	false	
wh3_main_ritual_sla_forced_vassalise	false	
wh3_main_ritual_sla_gg_1	false	
wh3_main_ritual_sla_gg_1_upgraded	false	
wh3_main_ritual_sla_gg_2	false	
wh3_main_ritual_sla_gg_2_start	false	wh3_main_ritual_gg_remove_action_points
wh3_main_ritual_sla_gg_2_upgraded	false	
wh3_main_ritual_sla_gg_3	false	
wh3_main_ritual_sla_gg_3_upgraded	false	
wh3_main_ritual_sla_gg_4	false	wh3_main_ritual_gg_remove_action_points
wh3_main_ritual_sla_gg_4_upgraded	false	wh3_main_ritual_gg_remove_action_points
wh3_main_ritual_sla_pleasure_arena	false	
wh3_main_ritual_sla_pleasure_hunt	false	
wh3_main_ritual_sla_pleasure_party	false	
wh3_main_ritual_tmb_diktat_1	false	
wh3_main_ritual_tmb_diktat_2	false	
wh3_main_ritual_tmb_diktat_3	false	
wh3_main_ritual_tze_cotw_borrow_time	false	
wh3_main_ritual_tze_cotw_force_rebellion	false	wh3_main_ritual_tze_cotw_force_rebellion
wh3_main_ritual_tze_cotw_give_war_coordination_target	false	wh3_main_ritual_tze_cotw_give_war_coordination_target
wh3_main_ritual_tze_cotw_halt_faction	false	
wh3_main_ritual_tze_cotw_open_gates	false	wh3_main_ritual_tze_cotw_open_gates
wh3_main_ritual_tze_cotw_reveal_shroud	false	wh3_main_ritual_tze_cotw_reveal_shroud
wh3_main_ritual_tze_cotw_track_army	false	wh3_main_ritual_tze_cotw_track_army
wh3_main_ritual_tze_gg_1	false	
wh3_main_ritual_tze_gg_1_start	false	
wh3_main_ritual_tze_gg_1_upgraded	false	
wh3_main_ritual_tze_gg_2	false	
wh3_main_ritual_tze_gg_2_upgraded	false	
wh3_main_ritual_tze_gg_3	false	
wh3_main_ritual_tze_gg_3_upgraded	false	
wh3_main_ritual_tze_gg_4	false	
wh3_main_ritual_tze_gg_4_start	false	wh3_main_ritual_gg_remove_action_points
wh3_main_ritual_tze_gg_4_upgraded	false	
wh3_main_tmb_confederate_khalida	false	
wh3_main_tmb_confederate_khatep	false	
