unique_id	ability	agent	attribute	cannot_fail	critical_failure	critical_success	failure	opportune_failure	success	localised_action_name	localised_action_description	target_attribute	critical_success_proportion_modifier	opportune_failure_proportion_modifier	critical_failure_proportion_modifier	chance_of_success	voiceover	icon_path	show_action_info_in_ui	subculture	succeed_always_override	order
wh2_main_agent_action_engineer_hinder_settlement_warlock_engineer_ritual	hinder_settlement	engineer	zeal	wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	{{tr:agent_action_name_cause_earthquake}}	[[col:yellow]]Damages the walls and buildings of the target settlement.[[/col]]\n[[col:red]]This action will kill the Warlock Engineer![[/col]]	zeal	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/siege_attack.png	true		true	0
wh2_main_agent_action_engineer_passive_boost_income	passive_ability	engineer	zeal	wh2_main_agent_action_passive_cannot_fail_boost_income	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_boost_income}}	[[col:yellow]]Increases the {{tr:icon_income}}income generated by buildings in the local province by %n% (reduces in enemy provinces).[[/col]]	zeal	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/income.png	true		true	1
wh2_main_agent_action_engineer_passive_spread_public_order	passive_ability	engineer	zeal	wh2_main_agent_action_passive_cannot_fail_spread_public_order	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_public_order}}	[[col:yellow]]Increases [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} in the local province by %n (reduces in enemy provinces).[[/col]]	zeal	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/public_order.png	true		true	0
wh2_main_agent_action_runesmith_assist_army_scouting	assist_army	runesmith	subterfuge	wh2_main_agent_action_assist_army_cannot_fail_scouting	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_scouting}}	[[col:yellow]]Increases the parent army's chance of finding a magic item after winning a battle by %n%.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/item_ability.png	true		true	0
wh2_main_agent_action_runesmith_assist_army_training	assist_army	runesmith	subterfuge	wh2_main_agent_action_assist_army_cannot_fail_training	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_training}}	[[col:yellow]]Increases experience gain by %n% for units serving in the parent army.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/experience.png	true		true	0
wh2_main_agent_action_runesmith_hinder_agent_wound	hinder_agent	runesmith	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_character_critical_failure	wh_main_agent_action_all_hinder_agent_success	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_agent_success	{{tr:agent_action_name_wound}}	[[col:yellow]]Wounds the target [[img:icon_hero]][[/img]]Hero.[[/col]]	subterfuge	0.0000	0.0000	1.0000	30	vo_campaign_action_enemy_character	ui/campaign ui/effect_bundles/wound_time.png	true		false	0
wh2_main_agent_action_runesmith_hinder_army_hinder_replenishment	hinder_army	runesmith	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_hinder_replenishment	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_hinder_replenishment	{{tr:agent_action_name_hinder_replenishment}}	[[col:yellow]]Modifies the [[img:icon_replenishment]][[/img]]replenishment of the target army by %n%.[[/col]]	subterfuge	0.0000	0.0000	1.0000	45	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/replenishment.png	true		false	0
wh2_main_agent_action_runesmith_hinder_character_assassinate	hinder_agent	runesmith	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_character_critical_failure	wh_main_agent_action_all_hinder_agent_critical_success	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_agent_success	{{tr:agent_action_name_assassinate}}	[[col:yellow]]Kills the target [[img:icon_hero]][[/img]]Hero.[[/col]]	subterfuge	3.0000	0.0000	0.5000	35	vo_campaign_action_enemy_character	ui/campaign ui/effect_bundles/subterfuge.png	true		false	0
wh2_main_agent_action_runesmith_hinder_settlement_damage_walls	hinder_settlement	runesmith	subterfuge	wh2_main_agent_action_hinder_settlement_success_damage_walls	wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_agent_action_hinder_settlement_success_damage_walls	wh_main_agent_action_all_hinder_settlement_failure	wh_main_agent_action_all_hinder_settlement_failure	wh2_main_agent_action_hinder_settlement_success_damage_walls	{{tr:agent_action_name_damage_walls}}	[[col:yellow]]Damages the walls of the target settlement.[[/col]]	subterfuge	0.0000	0.0000	0.5000	60	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/siege_attack.png	true		false	0
wh2_main_agent_action_runesmith_hinder_settlement_scout_settlement	hinder_settlement	runesmith	subterfuge	wh2_main_agent_action_hinder_settlement_cannot_fail_scout_settlement	wh_main_agent_action_dummy_region_critical_failure	wh2_main_agent_action_hinder_settlement_cannot_fail_scout_settlement	wh_main_agent_action_dummy_region_failure	wh_main_agent_action_dummy_region_failure	wh2_main_agent_action_hinder_settlement_cannot_fail_scout_settlement	{{tr:agent_action_name_scout_settlement}}	[[col:yellow]]Scouts the ruined settlement to reveal any hidden threats.[[/col]]	subterfuge	0.0000	0.0000	0.0000	100	vo_campaign_action_passive		false		true	0
wh2_main_agent_action_runesmith_passive_spread_corruption	passive_ability	runesmith	subterfuge	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_cleanse_corruption}}	[[col:yellow]]Reduces the amount of [[img:icon_corruption_untainted]][[/img]]corruption in the local province by %n.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption.png	true		true	0
wh2_main_agent_action_runesmith_passive_spread_public_order	passive_ability	runesmith	subterfuge	wh2_main_agent_action_passive_cannot_fail_spread_public_order	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_public_order}}	[[col:yellow]]Increases [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} in the local province by %n (reduces in enemy provinces).[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/public_order.png	true		true	0
wh2_main_agent_action_spy_assist_army_increase_mobility	assist_army	spy	subterfuge	wh2_main_agent_action_assist_army_cannot_fail_increase_mobility	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_increase_mobility}}	[[col:yellow]]Increases the campaign movement range of the parent army by %n%.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/campaign_movement.png	true		true	0
wh2_main_agent_action_spy_assist_army_replenish_troops	assist_army	spy	subterfuge	wh2_main_agent_action_assist_army_cannot_fail_replenish_troops	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_replenish_troops}}	[[col:yellow]]Increases [[img:icon_replenishment]][[/img]]replenishment of the parent army by %n%.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/replenishment.png	true		true	0
wh2_main_agent_action_spy_assist_army_replenish_troops_horde	assist_army	spy	subterfuge	wh2_main_agent_action_assist_army_cannot_fail_replenish_troops_horde	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_replenish_troops}}	[[col:yellow]]Increases [[img:icon_replenishment]][[/img]]replenishment of the parent army by %n%.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/replenishment.png	true		true	0
wh2_main_agent_action_spy_assist_army_scavenge	assist_army	spy	subterfuge	wh2_main_agent_action_assist_army_cannot_fail_scavenge	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_scavenge}}	[[col:yellow]]Increases the {{tr:icon_income}}income of post-battle loot earned by the parent army by %n%.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/income.png	true		true	0
wh2_main_agent_action_spy_assist_army_training	assist_army	spy	subterfuge	wh2_main_agent_action_assist_army_cannot_fail_training	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_training}}	[[col:yellow]]Increases experience gain by %n% for units serving in the parent army.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/experience.png	true		true	0
wh2_main_agent_action_spy_hinder_agent_assassinate	hinder_agent	spy	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_character_critical_failure	wh_main_agent_action_all_hinder_agent_critical_success	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_agent_success	{{tr:agent_action_name_assassinate}}	[[col:yellow]]Kills the target [[img:icon_hero]][[/img]]Hero.[[/col]]	subterfuge	3.0000	0.0000	0.5000	35	vo_campaign_action_enemy_character	ui/campaign ui/effect_bundles/subterfuge.png	true		false	0
wh2_main_agent_action_spy_hinder_agent_wound	hinder_agent	spy	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_character_critical_failure	wh_main_agent_action_all_hinder_agent_success	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_agent_success	{{tr:agent_action_name_wound}}	[[col:yellow]]Wounds the target [[img:icon_hero]][[/img]]Hero.[[/col]]	subterfuge	0.0000	0.0000	1.0000	30	vo_campaign_action_enemy_character	ui/campaign ui/effect_bundles/wound_time.png	true		false	0
wh2_main_agent_action_spy_hinder_army_assault_units	hinder_army	spy	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_assault_units	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_assault_units	{{tr:agent_action_name_assault_units}}	[[col:yellow]]Inflicts damage upon all units in the target army.[[/col]]	subterfuge	0.0000	0.0000	0.7500	50	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/attrition.png	true		false	0
wh2_main_agent_action_spy_hinder_army_block_army	hinder_army	spy	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_block_army	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_block_army	{{tr:agent_action_name_block_army}}	[[col:yellow]]Modifies the campaign movement range of the target army by %n%.[[/col]]	subterfuge	0.0000	0.0000	0.5000	50	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/campaign_movement.png	true		false	0
wh2_main_agent_action_spy_hinder_army_hinder_replenishment	hinder_army	spy	subterfuge	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_hinder_replenishment	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_hinder_replenishment	{{tr:agent_action_name_hinder_replenishment}}	[[col:yellow]]Modifies the [[img:icon_replenishment]][[/img]]replenishment of the target army by %n%.[[/col]]	subterfuge	0.0000	0.0000	1.0000	45	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/replenishment.png	true		false	0
wh2_main_agent_action_spy_hinder_character_assassinate	hinder_character	spy	subterfuge	wh2_dlc10_agent_action_shadow_walker_hinder_agent_success	wh2_dlc10_agent_action_shadow_walker_hinder_agent_success	wh2_dlc10_agent_action_shadow_walker_hinder_agent_success	wh2_dlc10_agent_action_shadow_walker_hinder_agent_success	wh2_dlc10_agent_action_shadow_walker_hinder_agent_success	wh2_dlc10_agent_action_shadow_walker_hinder_agent_success	{{tr:agent_action_name_assassinate}}	[[col:yellow]]Kills the target Character.[[/col]]\n[[col:red]]This action will kill the Hand of the Shadow Crown![[/col]]	subterfuge	3.0000	0.0000	0.5000	100	vo_campaign_action_enemy_character	ui/campaign ui/effect_bundles/subterfuge.png	true		true	0
wh2_main_agent_action_spy_hinder_settlement_assault_garrison	hinder_settlement	spy	subterfuge	wh_main_agent_action_dummy_region_cannot_fail	wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_agent_action_hinder_settlement_success_assault_garrison	wh_main_agent_action_all_hinder_settlement_failure	wh_main_agent_action_all_hinder_settlement_failure	wh2_main_agent_action_hinder_settlement_success_assault_garrison	{{tr:agent_action_name_assault_garrison}}	[[col:yellow]]Inflicts damage upon the garrison of the target settlement.[[/col]]	subterfuge	0.0000	0.0000	0.7500	50	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/siege_defence.png	true		false	0
wh2_main_agent_action_spy_hinder_settlement_damage_walls	hinder_settlement	spy	subterfuge	wh2_main_agent_action_hinder_settlement_success_damage_walls	wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_agent_action_hinder_settlement_success_damage_walls	wh_main_agent_action_all_hinder_settlement_failure	wh_main_agent_action_all_hinder_settlement_failure	wh2_main_agent_action_hinder_settlement_success_damage_walls	{{tr:agent_action_name_damage_walls}}	[[col:yellow]]Damages the walls of the target settlement.[[/col]]	subterfuge	0.0000	0.0000	0.5000	60	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/siege_attack.png	true		false	0
wh2_main_agent_action_spy_hinder_settlement_scout_settlement	hinder_settlement	spy	subterfuge	wh2_main_agent_action_hinder_settlement_cannot_fail_scout_settlement	wh_main_agent_action_dummy_region_critical_failure	wh2_main_agent_action_hinder_settlement_cannot_fail_scout_settlement	wh_main_agent_action_dummy_region_failure	wh_main_agent_action_dummy_region_failure	wh2_main_agent_action_hinder_settlement_cannot_fail_scout_settlement	{{tr:agent_action_name_scout_settlement}}	[[col:yellow]]Scouts the ruined settlement to reveal any hidden threats.[[/col]]	subterfuge	0.0000	0.0000	0.0000	100	vo_campaign_action_passive		false		true	0
wh2_main_agent_action_spy_passive_boost_income	passive_ability	spy	subterfuge	wh2_main_agent_action_passive_cannot_fail_boost_income	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_boost_income}}	[[col:yellow]]Increases the {{tr:icon_income}}income generated by buildings in the local province by %n% (reduces in enemy provinces).[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/income.png	true		true	0
wh2_main_agent_action_spy_passive_increase_slave_income	passive_ability	spy	subterfuge	wh2_main_agent_action_passive_cannot_fail_increase_slave_income	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_increase_slave_income}}	[[col:yellow]]Generates %n [[img:icon_slaves]][[/img]]slaves per turn.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/slaves.png	true		true	0
wh2_main_agent_action_spy_passive_spread_corruption	passive_ability	spy	subterfuge	wh2_main_agent_action_passive_cannot_fail_spread_corruption	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_cleanse_corruption}}	[[col:yellow]]Reduces the amount of [[img:icon_corruption_untainted]][[/img]]corruption in the local province by %n.[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/corruption.png	true		true	0
wh2_main_agent_action_spy_passive_spread_public_order	passive_ability	spy	subterfuge	wh2_main_agent_action_passive_cannot_fail_spread_public_order	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_spread_public_order}}	[[col:yellow]]Increases [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} in the local province by %n (reduces in enemy provinces).[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/public_order.png	true		true	0
wh2_main_agent_action_spy_passive_stimulate_growth	passive_ability	spy	subterfuge	wh2_main_agent_action_passive_cannot_fail_stimulate_growth	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_stimulate_growth}}	[[col:yellow]]Increases [[img:icon_growth]][[/img]]growth in the local province by %n (reduces in enemy provinces).[[/col]]	subterfuge	0.0000	0.0000	1.0000	100	vo_campaign_action_passive	ui/campaign ui/effect_bundles/growth.png	true		true	0
wh2_main_agent_action_wizard_assist_army_replenish_troops	assist_army	wizard	authority	wh2_main_agent_action_assist_army_cannot_fail_replenish_troops	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_replenish_troops}}	[[col:yellow]]Increases [[img:icon_replenishment]][[/img]]replenishment of the parent army by %n%.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/replenishment.png	true		true	0
wh2_main_agent_action_wizard_assist_army_scouting	assist_army	wizard	authority	wh2_main_agent_action_assist_army_cannot_fail_scouting	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_scouting}}	[[col:yellow]]Increases the parent army's chance of finding a magic item after winning a battle by %n%.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/item_ability.png	true		true	0
wh2_main_agent_action_wizard_assist_army_training	assist_army	wizard	authority	wh2_main_agent_action_assist_army_cannot_fail_training	wh_main_agent_action_dummy_critical_failure	wh_main_agent_action_dummy_critical_success	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_failure	wh_main_agent_action_dummy_success	{{tr:agent_action_name_training}}	[[col:yellow]]Increases experience gain by %n% for units serving in the parent army.[[/col]]	authority	0.0000	0.0000	1.0000	100	vo_campaign_action_own_army	ui/campaign ui/effect_bundles/experience.png	true		true	0
wh2_main_agent_action_wizard_hinder_agent_assassinate	hinder_agent	wizard	authority	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_character_critical_failure	wh_main_agent_action_all_hinder_agent_critical_success	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_agent_success	{{tr:agent_action_name_assassinate}}	[[col:yellow]]Kills the target [[img:icon_hero]][[/img]]Hero.[[/col]]	authority	3.0000	0.0000	0.5000	35	vo_campaign_action_enemy_character	ui/campaign ui/effect_bundles/subterfuge.png	true		false	0
wh2_main_agent_action_wizard_hinder_agent_wound	hinder_agent	wizard	authority	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_character_critical_failure	wh_main_agent_action_all_hinder_agent_success	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_character_failure	wh_main_agent_action_all_hinder_agent_success	{{tr:agent_action_name_wound}}	[[col:yellow]]Wounds the target [[img:icon_hero]][[/img]]Hero.[[/col]]	authority	0.0000	0.0000	1.0000	30	vo_campaign_action_enemy_character	ui/campaign ui/effect_bundles/wound_time.png	true		false	0
wh2_main_agent_action_wizard_hinder_army_assault_unit	hinder_army	wizard	authority	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_assault_unit	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_assault_unit	{{tr:agent_action_name_assault_unit}}	[[col:yellow]]Inflicts damage upon a unit in the target army.[[/col]]	authority	0.0000	0.0000	1.0000	45	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/attrition.png	true		false	0
wh2_main_agent_action_wizard_hinder_army_assault_units	hinder_army	wizard	authority	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_assault_units	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_assault_units	{{tr:agent_action_name_assault_units}}	[[col:yellow]]Inflicts damage upon all units in the target army.[[/col]]	authority	0.0000	0.0000	0.7500	50	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/attrition.png	true		false	0
wh2_main_agent_action_wizard_hinder_army_block_army	hinder_army	wizard	authority	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_block_army	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_block_army	{{tr:agent_action_name_block_army}}	[[col:yellow]]Modifies the campaign movement range of the target army by %n%.[[/col]]	authority	0.0000	0.0000	0.5000	50	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/campaign_movement.png	true		false	0
wh2_main_agent_action_wizard_hinder_army_hinder_replenishment	hinder_army	wizard	authority	wh_main_agent_action_dummy_cannot_fail	wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_agent_action_hinder_army_success_hinder_replenishment	wh_main_agent_action_all_hinder_army_failure	wh_main_agent_action_all_hinder_army_failure	wh2_main_agent_action_hinder_army_success_hinder_replenishment	{{tr:agent_action_name_hinder_replenishment}}	[[col:yellow]]Modifies the [[img:icon_replenishment]][[/img]]replenishment of the target army by %n%.[[/col]]	authority	0.0000	0.0000	1.0000	45	vo_campaign_action_enemy_army	ui/campaign ui/effect_bundles/replenishment.png	true		false	0
wh2_main_agent_action_wizard_hinder_settlement_assault_garrison	hinder_settlement	wizard	authority	wh_main_agent_action_dummy_region_cannot_fail	wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_agent_action_hinder_settlement_success_assault_garrison	wh_main_agent_action_all_hinder_settlement_failure	wh_main_agent_action_all_hinder_settlement_failure	wh2_main_agent_action_hinder_settlement_success_assault_garrison	{{tr:agent_action_name_assault_garrison}}	[[col:yellow]]Inflicts damage upon the garrison of the target settlement.[[/col]]	authority	0.0000	0.0000	0.7500	50	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/siege_defence.png	true		false	0
wh2_main_agent_action_wizard_hinder_settlement_damage_building	hinder_settlement	wizard	authority	wh_main_agent_action_dummy_region_cannot_fail	wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_agent_action_hinder_settlement_success_damage_building	wh_main_agent_action_all_hinder_settlement_failure	wh_main_agent_action_all_hinder_settlement_failure	wh2_main_agent_action_hinder_settlement_success_damage_building	{{tr:agent_action_name_damage_building}}	[[col:yellow]]Inflicts damage upon a building in the target settlement.[[/col]]	authority	0.0000	0.0000	1.0000	45	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/siege_attack.png	true		false	0
wh2_main_agent_action_wizard_hinder_settlement_damage_walls	hinder_settlement	wizard	authority	wh2_main_agent_action_hinder_settlement_success_damage_walls	wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_agent_action_hinder_settlement_success_damage_walls	wh_main_agent_action_all_hinder_settlement_failure	wh_main_agent_action_all_hinder_settlement_failure	wh2_main_agent_action_hinder_settlement_success_damage_walls	{{tr:agent_action_name_damage_walls}}	[[col:yellow]]Damages the walls of the target settlement.[[/col]]	authority	0.0000	0.0000	0.5000	60	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/siege_attack.png	true		false	0
wh2_main_agent_action_wizard_hinder_settlement_plague_priest_ritual	hinder_settlement	wizard	authority	wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	{{tr:agent_action_name_spread_plague}}	[[col:yellow]]Spreads a [[img:icon_plague]][[/img]]plague to the target settlement, hindering [[img:icon_growth]][[/img]]growth and [[img:icon_income]][[/img]]income.[[/col]]\n[[col:red]]This action will kill the Plague Priest![[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_enemy_settlement	ui/campaign ui/effect_bundles/plague.png	true		true	0
wh2_main_agent_action_wizard_hinder_settlement_scout_settlement	hinder_settlement	wizard	authority	wh2_main_agent_action_hinder_settlement_cannot_fail_scout_settlement	wh_main_agent_action_dummy_region_critical_failure	wh2_main_agent_action_hinder_settlement_cannot_fail_scout_settlement	wh_main_agent_action_dummy_region_failure	wh_main_agent_action_dummy_region_failure	wh2_main_agent_action_hinder_settlement_cannot_fail_scout_settlement	{{tr:agent_action_name_scout_settlement}}	[[col:yellow]]Scouts the ruined settlement to reveal any hidden threats.[[/col]]	authority	0.0000	0.0000	0.0000	100	vo_campaign_action_passive		false		true	0
