key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
wh3_dlc23_iron_daemon_flamethrower		wh3_dlc23_iron_daemon_flamethrow_impact	wh3_dlc23_iron_daemon_flamethrow_muz	wh3_dlc23_iron_daemon_flamethrow				0.0000	false		wh3_dlc23_iron_daemon_flamethrow_impact	wh3_dlc23_iron_daemon_flamethrow_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_dlc23_magma_cannon				wh3_dlc23_magma_cannon_trail				0.0000	false	wh_main_unit_launch_light	wh_main_spell_fire_fireball	wh_main_spell_fire_fireball				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_dlc23_spell_burning_wrath				wh3_dlc23_burning_wrath_projectile				0.0000	false	wh_main_unit_launch_light	wh_main_spell_fire_fireball	wh_main_spell_fire_fireball				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_dlc23_wheelock_pistol_flare_trail	projectiles\wh_emp_grenade.rigid_model_v2			wh3_dlc23_wheelock_pistol_flare_trail				0.0000	false	wh_main_unit_launch_light	wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_kho_harvester_cannon_shot	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	wh_main_impact_medium	wh_main_weapon_muzzle_flash_large	wh_main_weapon_trail_smoke_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_medium	wh_main_impact_medium				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_ksl_little_grom_cannon_ball	projectiles/ksl_little_grom_projectile_01.wsmodel	wh3_main_ksl_little_grom_impact		wh_main_weapon_trail_smoke_large				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_ksl_longbow_arrow_ice	projectiles\ksl_ice_guard_bow_01_projectile.wsmodel	wh_dlc05_impact_wef_arrow_swiftshiver		wh_dlc05_wef_swiftshiver_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_ksl_longbow_arrow_ice_tower	projectiles\ksl_ice_guard_bow_01_projectile.wsmodel	wh3_main_impact_ksl_bow_ice_guard	wh_main_generic_dust_blow	wh3_main_ksl_ice_guard_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_abilities_bellow_of_endless_fury		wh3_main_abilities_bellow_of_endless_fury_impact	wh2_main_hydra_breath_muzzle	wh3_main_abilities_bellow_of_endless_fury_trail				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_abilities_bellow_of_fury		wh3_main_abilities_bellow_of_fury_impact	wh2_main_hydra_breath_muzzle	wh3_main_abilities_bellow_of_fury_trail				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_abilities_crippling_throw	VariantMeshes/wh_variantmodels/hu13/ogr/ogr_props/ogr_hunter_spear_1h_02_projectile.wsmodel	wh3_main_abilities_crippling_throw		wh3_main_abilities_crippling_throw_trail				0.0000	false	wh_main_unit_launch_light	wh3_main_abilities_crippling_throw	wh3_main_abilities_crippling_throw				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_abilities_stone_shaker		wh3_main_abilities_stone_shaker						0.0000	false		wh_main_unit_abilities_gyrobomber_bomb	wh_main_unit_abilities_gyrobomber_bomb				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_army_abilities_bolt_of_change		wh3_main_army_abilities_bolt_of_change		wh3_main_army_abilities_bolt_of_change_trail				0.0000	false	wh_main_unit_launch_light	wh3_main_army_abilities_bolt_of_change	wh3_main_army_abilities_bolt_of_change				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
wh3_main_army_abilities_storm_of_fire		wh3_main_army_abilities_storm_of_fire		wh3_main_army_abilities_storm_of_fire_trail				0.0000	true	wh_main_unit_launch_medium	wh3_main_army_abilities_storm_of_fire	wh3_main_army_abilities_storm_of_fire				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_cataclysm_heavens_thorsens_thunderstorm		wh3_main_heavens_cataclysm_thorsens_thunderstorm	wh3_main_cataclysm_thorsens_thunderstorm_launch					0.0000	false	wh_main_unit_launch_medium	wh3_main_heavens_cataclysm_thorsens_thunderstorm	wh3_main_heavens_cataclysm_thorsens_thunderstorm				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_centigor_ror_poison_throwing_axe	projectiles\wh_bst_centigor_throwing_axe.rigid_model_v2	wh_dlc07_weapon_pox_arrow		wh2_dlc17_entity_poison_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_character_abilities_ice_shard	projectiles\wh3_ability_ice_shard.wsmodel	wh3_main_character_abilities_ice_shard		wh3_main_ability_ice_shard_trail				0.0000	false	wh_main_unit_launch_medium	wh3_main_character_abilities_ice_shard	wh3_main_character_abilities_ice_shard				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_cth_celestial_guard_crossbow_bolt	projectiles\cth_celestial_guard_crossbow_bolt_01_projectile.wsmodel	arrow		wh_main_weapon_trail_arrow_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_cth_grand_cannon_ball	projectiles/cth_grand_cannon_projectile_01.wsmodel	wh_main_weapon_cannonball_impact	wh3_main_cth_grand_cannon_muzzle	wh3_main_cth_grand_cannon_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_cth_rocket	projectiles/cth_fire_rain_rocket_battery_projectile_02.wsmodel			wh_main_weapon_trail_rocket_medium				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_kho_skullcannon_skull		wh3_main_entity_blood_throne_projectile_impact	wh_main_weapon_muzzle_flash_medium	wh3_main_entity_blood_throne_projectile_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_ksl_bow_ice_guard	projectiles\ksl_ice_guard_bow_01_projectile.wsmodel	wh3_main_impact_ksl_bow_ice_guard		wh3_main_ksl_ice_guard_arrow_trail				0.2700	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_ksl_elemental_breath		wh3_main_ksl_elemental_breath_impact		wh3_main_entity_bear_ice_breath_trail				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_nur_deaths_head	VariantMeshes/wh_variantmodels/hu4d/dae/dae_props/dae_plaguebearer_favored_head_1h_01.wsmodel	wh3_nur_plaguebearers_deaths_head		wh3_main_nur_deaths_head_trail				0.0000	false	wh_main_unit_launch_light	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_nur_kugath_infested_nurgling	VariantMeshes/wh_variantmodels/ng1/dae/dae_nurgling/dae_nurgling_body_01_projectile.wsmodel	wh3_main_nur_soulgrinder_bombard		wh3_main_entity_kugath_nurgling_trail		animations/battle/nurgling01/rider/hu04d/knockdowns/ng1_hu04d_rider1_knocked_flying_01.anim		0.0000	false		wh_main_bounce_impact	wh_main_entity_impact						1.0000
wh3_main_nur_soulgrinder_bombard		wh3_main_nur_soulgrinder_bombard		wh3_main_nur_soulgrinder_projectile_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_ogr_gnoblar_scraplauncher	projectiles/ogr_gnoblar_scraplauncher_projectile_01.wsmodel	wh3_main_ogr_gnoblar_scraplauncher		wh3_main_ogr_gnoblar_scraplauncher_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_ogr_gnoblar_throwing_dagger	VariantMeshes\wh_variantmodels\hu5\ogr\ogr_props\ogr_gnoblar_dagger_1h_01_projectile.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_ogr_harpoon_launcher_bolt	projectiles/ogr_hunter_crossbow_2h_01_projectile.wsmodel	wh_main_impact_medium		wh_main_weapon_trail_arrow_medium				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_ogr_hunter_throwing_spear	VariantMeshes/wh_variantmodels/hu13/ogr/ogr_props/ogr_hunter_spear_1h_02_projectile.wsmodel	wh_main_impact_medium		wh_main_weapon_trail_javelin				0.0000	false		wh_main_impact_medium	wh_main_impact_medium				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_ogr_ironblaster_cannon_ball	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_main_weapon_cannonball_impact	wh_main_weapon_muzzle_flash_large	wh3_main_ogr_lead_belcher_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_ogr_leadbelcher_cannon_ball	projectiles/ogr_leadbelcher_cannonball_01_projectile.wsmodel	wh3_main_ogr_lead_belcher_impact		wh3_main_ogr_lead_belcher_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_spell_slaanesh_slicing_shards		wh3_main_spell_slaanesh_slicing_shards		wh3_main_slaanesh_slicing_shards_trail				0.0000	false	wh_main_unit_launch_medium	wh3_main_spell_slaanesh_slicing_shards	wh3_main_spell_slaanesh_slicing_shards				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_spell_tempest_hailstorm		wh3_main_spell_tempest_hailstorm		wh3_main_tempest_hailstorm_trail				0.0000	false	wh_main_unit_launch_medium	wh3_main_spell_tempest_hailstorm	wh3_main_spell_tempest_hailstorm				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_spell_tzeentch_blue_fire_of_tzeentch		wh3_main_spell_tzeentch_blue_fire_of_tzeentch		wh3_main_tzeentch_blue_trail				0.0000	true	wh_main_unit_launch_light	wh3_main_spell_tzeentch_blue_fire_of_tzeentch	wh3_main_spell_tzeentch_blue_fire_of_tzeentch				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_tze_horror_blue_fire_bolt		wh3_main_tze_horror_blue_impact		wh3_main_tzeentch_horror_blue_trail				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_tze_horror_exalted_fire_bolt		wh3_main_tze_horror_exalted_impact		wh3_main_tzeentch_horror_exalted_trail				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_tze_horror_herald_fire_bolt		wh3_main_tze_horror_herald_impact		wh3_main_tzeentch_horror_herald_trail				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_tze_horror_iridescent_fire_bolt		wh3_main_tze_horror_iridescent_impact		wh3_main_tzeentch_horror_iridescent_trail				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_tze_horror_pink_fire_bolt		wh3_main_tze_horror_pink_impact		wh3_main_tzeentch_horror_pink_trail				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_main_tze_soul_grinder_bolt		wh3_main_tze_soul_grinder_bolt_impact		wh3_main_entity_tze_soulgrinder_spear_trail				0.0000	true	wh_main_unit_launch_light	wh3_main_tze_soul_grinder_bolt_impact	wh3_main_tze_soul_grinder_bolt_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_unit_abilities_sky_junk_bomb	projectiles\wh_dwf_bomber_bomb.rigid_model_v2	wh3_main_unit_abilities_sky_junk_bomb		wh_main_weapon_trail_smoke_large				0.0000	false		wh_main_unit_abilities_gyrobomber_bomb	wh_main_unit_abilities_gyrobomber_bomb				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_main_weapon_abilities_godkiller_pistol	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh3_main_ability_godkiller_impact		wh3_main_ability_godkiller_projectile				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_pro10_army_abilities_oblivion_bolt		wh2_dlc12_warpstorm_doomrocket_impact	wh2_dlc12_warpstorm_doomrocket_spawn	wh2_dlc12_warpstorm_doomrocket_trail				0.0000	false	wh_main_unit_launch_heavy	wh2_dlc12_warpstorm_doomrocket_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
wh3_projectile_ksl_ice_shards_tower		wh3_main_tower_projectile_ksl_ice_shards	wh_main_generic_dust_blow	wh3_main_weapon_tower_ksl_ice_trail				0.0000	false		wh3_main_tower_projectile_ksl_ice_shards	wh3_main_tower_projectile_ksl_ice_shards				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_projectile_ksl_lightning_tower		wh3_main_tower_ksl_lightning	wh_main_generic_dust_blow	wh3_main_weapon_tower_ksl_lightning_trail				0.0000	false		wh3_main_tower_ksl_lightning	wh3_main_tower_ksl_lightning				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_slaanesh_slicing_shards_tower		wh3_main_spell_slaanesh_slicing_shards	wh_main_generic_dust_blow	wh3_main_slaanesh_slicing_shards_trail				0.0000	false	wh_main_unit_launch_medium	wh3_main_spell_slaanesh_slicing_shards	wh3_main_spell_slaanesh_slicing_shards				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_twa07_call_of_tor		wh3_twa07_abilities_call_of_tor_impact		wh3_twa07_call_of_tor_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_spell_bound_soulfire	wh_main_spell_bound_soulfire				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_twa07_unit_abilities_searing_torrent		wh3_main_spell_tzeentch_blue_fire_of_tzeentch		wh3_main_tzeentch_blue_trail				0.0000	false		wh3_main_tze_horror_blue_impact	wh3_main_tze_horror_blue_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_tze_exalted_flamer_flame		wh3_tze_exalted_flamer_flame	wh3_main_exalted_flamer_breath_muzzle	wh3_main_exalted_flamer_breath_trail				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_tze_flamer_flame		wh3_tze_flamer_flame	wh3_main_flamer_breath_muzzle	wh3_main_flamer_breath_trail				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh3_tze_horror_blue_fire_bolt_tower		wh3_main_tze_horror_blue_impact	wh_main_generic_dust_blow	wh3_main_tzeentch_horror_blue_trail				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_tze_horror_iridescent_fire_bolt_tower		wh3_main_tze_horror_iridescent_impact	wh_main_generic_dust_blow	wh3_main_tzeentch_horror_iridescent_trail				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh3_tze_horror_pink_fire_bolt_tower		wh3_main_tze_horror_pink_impact	wh_main_generic_dust_blow	wh3_main_tzeentch_horror_pink_trail				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_brt_blessed_stone_tower	projectiles\wh_brt_trebuchet_stone.rigid_model_v2	wh_main_impact_medium	wh_main_generic_dust_blow	wh_main_weapon_trail_tower_medium				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_brt_carcass_tower	VariantMeshes/wh_variantmodels/cc1/brt/brt_cow_projectile/brt_cow_projectile_01.rigid_model_v2	carcass	wh_main_generic_dust_blow	wh_main_weapon_trail_tower_medium		animations/battle/cowcarcass01/projectile/cc1_projectile_airborne_01.anim		0.0000	false		wh_main_bounce_impact	wh_main_entity_impact	carcass_blood			wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_brt_cow_carcass	VariantMeshes/wh_variantmodels/cc1/brt/brt_cow_projectile/brt_cow_projectile_01.rigid_model_v2	carcass	wh_main_generic_dust_blow	wh_main_weapon_trail_tower_medium		animations/battle/cowcarcass01/projectile/cc1_projectile_airborne_01.anim		0.0000	false		wh_main_bounce_impact	wh_main_entity_impact	carcass_blood			wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_brt_cow_carcass_debris		wh_main_impact_very_small						0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_brt_longbow_arrow	projectiles\wh_brt_longbow_arrow.rigid_model_v2	arrow		wh_main_weapon_trail_arrow_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_brt_longbow_arrow_fire	projectiles\wh_brt_longbow_arrow.rigid_model_v2	wh_dlc07_weapon_burning_arrow		wh_dlc07_weapon_trail_arrow_burning_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_brt_longbow_arrow_pox	projectiles\wh_brt_longbow_arrow.rigid_model_v2	wh_dlc07_weapon_pox_arrow		wh_dlc07_weapon_trail_arrow_poison_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_brt_longbow_arrow_tower	projectiles\wh_brt_longbow_arrow.rigid_model_v2	arrow	wh_main_generic_dust_blow	wh_main_weapon_trail_arrow_medium				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_brt_longbow_arrow_tower_improved	projectiles\wh_brt_longbow_arrow.rigid_model_v2	arrow	wh_main_generic_dust_blow	wh_main_weapon_trail_arrow_medium				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_brt_trebuchet_stone	projectiles\wh_brt_trebuchet_stone.rigid_model_v2	wh_main_impact_very_large		wh_main_weapon_trail_tower_medium				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_brt_trebuchet_stone_shrapnel	projectiles\wh_brt_trebuchet_stone_shrapnel.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_tower_medium				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_bst_cygor_boulder	projectiles\wh_bst_cygor_boulder_01.wsmodel	wh_main_impact_very_large						0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
wh_bst_cygor_boulder_ror	projectiles\bst_amber_projectile.wsmodel	wh_main_impact_very_large						0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
wh_bst_ungor_arrow	projectiles\wh_bst_ungor_arrow.rigid_model_v2	arrow		wh_main_weapon_trail_arrow_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_chs_hellcannon_blast		wh_main_chs_hellcannon		wh_main_machine_hellcannon_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_chs_javelin	projectiles/chs_marauder_javelin_1h_01_projectile.wsmodel	wh_main_impact_very_small		wh_main_weapon_trail_javelin				-0.1500	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_chs_throwing_axe	projectiles/chs_marauder_axe_throwing_1h_01_projectile.wsmodel	wh_main_impact_very_small		wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc03_amber_spear	projectiles/wh_bst_amber_spear.wsmodel	wh_dlc03_beasts_amber_spear_impact		wh_dlc03_beasts_amber_spear_trail				0.0000	false		wh_main_impact_small	wh_dlc03_beasts_amber_spear_impact	wh_dlc03_beasts_amber_spear_impact			wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dlc03_bst_centigor_throwing_axe	projectiles\wh_bst_centigor_throwing_axe.rigid_model_v2	wh_main_impact_very_small		wh_main_weapon_trail_arrow_small				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc05_abilities_hail_of_doom_arrow	projectiles\wef_glade_guard_arrow_01.wsmodel	wh_dlc05_impact_wef_arrow		wh_dlc05_abilities_hail_of_doom_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc05_wef_arrow_of_kurnous		wh_dlc05_wef_arrow_of_kurnous_impact		wh_dlc05_ability_arrow_of_kurnous_trail				0.0000	false	wh_main_unit_launch_light	wh3_main_arrow_bounce	wh_dlc05_wef_arrow_of_kurnous_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc05_wef_bow_of_loren		wh_dlc05_wef_hawks_talon		wh_dlc05_loren_magic_arrow_trail				0.0000	false	wh_main_unit_launch_medium	wh3_main_arrow_bounce					wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc05_wef_glade_guard_arrow	projectiles\wef_glade_guard_arrow_01.wsmodel	arrow		wh_dlc05_wef_standard_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc05_wef_hagbane_arrow	projectiles\wef_glade_guard_arrow_hagbane.wsmodel	wh_dlc05_impact_wef_arrow		wh_dlc05_wef_hagbane_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc05_wef_hail_of_doom_arrow	projectiles\wh_brt_longbow_arrow.rigid_model_v2	arrow		wh_main_weapon_trail_arrow_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc05_wef_hawks_talon		wh_main_spell_metal_searing_doom		wh_main_metal_searing_doom_bomb_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_spell_metal_searing_doom	wh_main_spell_metal_searing_doom				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
wh_dlc05_wef_lamentation_of_despair		wh_dlc05_lamentation_of_despair_impact		wh_dlc05_ability_lamentation_of_despair_trail				0.0000	false	wh_main_unit_launch_light	wh_dlc05_lamentation_of_despair_impact	wh_dlc05_lamentation_of_despair_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
wh_dlc05_wef_starfire_arrow	projectiles\wef_glade_guard_arrow_starfire.wsmodel	wh_dlc05_impact_wef_arrow_starfire		wh_dlc05_wef_starfire_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
