army_name	ai_army_tactic	approach_angle	army_emblem	army_model	deployment_zone_id	faction	is_allied_to_player	is_reinforcement_army	is_frontend_player_army	use_default_deployment_zones	is_hidden_army	should_merge_army	reinforcement_is_support	override_uniform_colours	uniform_colour_primary_override	uniform_colour_secondary_override	uniform_colour_tertiary_override	override_banner_colours	banner_colour_primary_override	banner_colour_secondary_override	banner_colour_tertiary_override	flag_path	is_primary_army
wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_02_beasts		0	test_emblem_army_01	655553553	0	wh2_main_def_dark_elves_qb2	false	true	false	true	true	false	false	false	4B4B4B	B41414	010101	false	4C4C4C	B41414	B39E61	ui\flags\wh2_twa03_def_rakarth_separatists	false
wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_03		0	test_emblem_army_01	655553553	2	wh2_main_def_dark_elves_qb3	false	false	false	true	false	false	false	false	4B4B4B	B41414	010101	false	4C4C4C	B41414	B39E61	ui\flags\wh2_twa03_def_rakarth_separatists	false
wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_03_beasts		0	test_emblem_army_01	655553553	0	wh2_main_def_dark_elves_qb3	false	true	false	true	true	false	false	false	4B4B4B	B41414	010101	false	4C4C4C	B41414	B39E61	ui\flags\wh2_twa03_def_rakarth_separatists	false
wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_enemy_boss		0	test_emblem_army_01	655553553	0	wh2_main_def_dark_elves_qb1	false	true	false	true	true	false	false	false	4B4B4B	B41414	010101	false	4C4C4C	B41414	B39E61	ui\flags\wh2_twa03_def_rakarth_separatists	false
wh3_dlc24_qb_ksl_mother_ostankya_crown_of_claws_player		0	test_emblem_army_01	637566794	0	wh3_dlc24_ksl_daughters_of_the_forest	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc24_qb_tze_aekold_helbrass_unlock_ally		0	test_emblem_army_01	646474502	1	wh3_main_tze_tzeentch_qb1	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc24_qb_tze_aekold_helbrass_unlock_enemy_01		0	test_emblem_army_01	828095942	0	wh_dlc03_bst_beastmen_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc24_qb_tze_aekold_helbrass_unlock_enemy_02		0	test_emblem_army_01	828095942	1	wh_dlc03_bst_beastmen_qb2	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_enemy_brt		0	test_emblem_army_01	4865	0	wh_main_brt_bretonnia_qb1	false	true	false	true	true	false	false	false	4E51AB	E2CE66	010101	false	4E51AB	E2CE66	4E51AB	ui\flags\wh_main_brt_bretonnia_rebels	false
wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_enemy_cth		0	test_emblem_army_01	1392648617	0	wh3_main_cth_cathay_qb1	false	true	false	true	true	false	false	false	1D801C	F4FB68	000000	false	5E8049	FBE564	000000	ui\flags\wh3_main_cth_imperial_wardens	false
wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_enemy_emp		0	test_emblem_army_01	4908	0	wh_main_emp_empire_qb1	false	true	false	true	true	false	false	false	383838	BCBCBC	010101	false	326FBC	F1E5BC	326FBC	ui\flags\wh_main_emp_empire_separatists	false
wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_enemy_messenger_01		0	test_emblem_army_01	3447	0	wh_main_dwf_dwarfs_qb1	false	true	false	true	true	false	false	false	329EA7	A48F32	010101	false	329EA7	F3C532	329EA7	ui\flags\wh_main_dwf_zhufbar	false
wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_enemy_messenger_02		0	test_emblem_army_01	3447	0	wh_main_dwf_dwarfs_qb1	false	true	false	true	true	false	false	false	329EA7	A48F32	010101	false	329EA7	F3C532	329EA7	ui\flags\wh_main_dwf_zhufbar	false
wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_enemy_start		0	test_emblem_army_01	3447	0	wh_main_dwf_dwarfs_qb1	false	false	false	true	false	false	false	false	A93232	A48F32	010101	false	A93232	F3D632	A93232	ui\flags\wh_main_dwf_dwarfs_rebels	false
wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_player		0	test_emblem_army_01	1923135790	0	wh3_dlc24_tze_the_deceivers	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		true
wh3_dlc24_qb_tze_the_changeling_the_tricksters_staff_player_ally		0	test_emblem_army_01	4635	1	wh_main_emp_empire_qb2	true	false	false	true	false	false	false	false	383838	BCBCBC	010101	false	326FBC	F1E5BC	326FBC	ui\flags\wh_main_emp_empire_separatists	false
wh3_dlc24_tze_changeling_theatre_scheme_badlands_and_southlands_enemy_01		0	test_emblem_army_01	1187086529	0	wh2_dlc09_tmb_tombking_qb1	false	false	false	true	false	false	false	true	E2AC00	262626	000000	true	DAC92F	35332D	000000	ui\flags\wh2_dlc09_tmb_followers_of_nagash	false
wh3_dlc24_tze_changeling_theatre_scheme_badlands_and_southlands_enemy_02		0	test_emblem_army_01	1187086529	0	wh2_dlc09_tmb_tombking_qb1	false	true	false	true	true	false	false	true	E2AC00	262626	000000	true	DAC92F	35332D	000000	ui\flags\wh2_dlc09_tmb_followers_of_nagash	false
wh3_dlc24_tze_changeling_theatre_scheme_badlands_and_southlands_enemy_03		0	test_emblem_army_01	1187086529	0	wh2_dlc09_tmb_tombking_qb1	false	true	false	true	true	false	false	true	E2AC00	262626	000000	true	DAC92F	35332D	000000	ui\flags\wh2_dlc09_tmb_followers_of_nagash	false
wh3_dlc24_tze_changeling_theatre_scheme_badlands_and_southlands_enemy_04		0	test_emblem_army_01	1187086529	0	wh2_dlc09_tmb_tombking_qb1	false	true	false	true	true	false	false	true	E2AC00	262626	000000	true	DAC92F	35332D	000000	ui\flags\wh2_dlc09_tmb_followers_of_nagash	false
wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_01		0	test_emblem_army_01	3194	0	wh_main_brt_bretonnia_qb1	false	false	false	true	false	false	false	true	3E4D97	A73232	010101	true	3232B2	F3D632	C83232	ui\flags\wh_main_brt_bretonnia	false
wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_ally		0	test_emblem_army_01	1190104368	1	wh_main_vmp_vampire_counts_qb1	true	false	false	true	false	false	false	true	847E38	4B4B4B	010101	true	EDDC66	4B4B4B	EDDC66	ui\flags\wh_main_vmp_mousillon	false
wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_boss		0	test_emblem_army_01	5255	0	wh_main_brt_bretonnia_qb2	false	true	false	true	true	false	false	true	3E4D97	A73232	010101	true	3232B2	F3D632	C83232	ui\flags\wh_main_brt_bretonnia	false
wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_boss_damned		0	test_emblem_army_01	5255	0	wh_main_brt_bretonnia_qb1	false	true	false	true	true	false	false	true	3E4D97	A73232	010101	true	3232B2	F3D632	C83232	ui\flags\wh_main_brt_bretonnia	false
wh3_dlc24_tze_changeling_theatre_scheme_bretonnia_reinforcements		0	test_emblem_army_01	5255	0	wh_main_brt_bretonnia_qb1	false	true	false	true	true	false	false	true	3E4D97	A73232	010101	true	3232B2	F3D632	C83232	ui\flags\wh_main_brt_bretonnia	false
wh3_dlc24_tze_changeling_theatre_scheme_caster_ally_01		0	test_emblem_army_01	692049658	0	wh3_main_tze_tzeentch_qb1	true	true	false	true	true	false	false	true	4177A9	4177A9	000000	true	4177A9	E7CB2B	000000	ui\flags\wh3_dlc24_tze_the_deceivers	false
wh3_dlc24_tze_changeling_theatre_scheme_caster_ally_02		0	test_emblem_army_01	1102571260	0	wh3_main_tze_tzeentch_qb1	true	true	false	true	true	false	false	true	4177A9	4177A9	000000	true	4177A9	E7CB2B	000000	ui\flags\wh3_dlc24_tze_the_deceivers	false
wh3_dlc24_tze_changeling_theatre_scheme_caster_ally_03		0	test_emblem_army_01	2040795009	0	wh3_main_tze_tzeentch_qb1	true	true	false	true	true	false	false	true	4177A9	4177A9	000000	true	4177A9	E7CB2B	000000	ui\flags\wh3_dlc24_tze_the_deceivers	false
wh3_dlc24_tze_changeling_theatre_scheme_chaos_wastes_kho		0	test_emblem_army_01	1146666045	1	wh3_main_kho_khorne_qb1	false	false	false	true	false	false	false	true	D60001	F7D708	000000	true	D60001	F7D708	000000	ui\flags\wh3_main_kho_exiles_of_khorne	false
wh3_dlc24_tze_changeling_theatre_scheme_chaos_wastes_nur		0	test_emblem_army_01	480347547	0	wh3_main_nur_nurgle_qb1	false	true	false	true	true	false	false	true	477B1C	C2BB3A	000000	true	477B1C	C2BB3A	000000	ui\flags\wh3_main_nur_poxmakers_of_nurgle	false
wh3_dlc24_tze_changeling_theatre_scheme_chaos_wastes_nur_boss		0	test_emblem_army_01	480347547	0	wh3_main_nur_nurgle_qb1	false	true	false	true	true	false	false	true	477B1C	C2BB3A	000000	true	477B1C	C2BB3A	000000	ui\flags\wh3_main_nur_poxmakers_of_nurgle	false
wh3_dlc24_tze_changeling_theatre_scheme_chaos_wastes_sla		0	test_emblem_army_01	111488423	0	wh3_main_sla_slaanesh_qb1	false	false	false	true	false	false	false	true	CC0180	908A88	000000	true	CC0180	908A88	000000	ui\flags\wh3_main_sla_seducers_of_slaanesh	false
wh3_dlc24_tze_changeling_theatre_scheme_darklands_ally_01		0	test_emblem_army_01	568496876	1	wh_main_grn_greenskins_qb1	true	false	false	true	false	false	false	true	6E3232	80643F	FFFFFF	true	738E3F	E38465	FFFFFF	ui\flags\wh_main_grn_greenskins_rebels	false
wh3_dlc24_tze_changeling_theatre_scheme_darklands_ally_02		0	test_emblem_army_01	568496876	3	wh_main_grn_greenskins_qb2	true	false	false	true	false	false	false	true	6E3232	80643F	FFFFFF	true	738E3F	E38465	FFFFFF	ui\flags\wh_main_grn_greenskins_rebels	false
wh3_dlc24_tze_changeling_theatre_scheme_darklands_ally_reinforce		0	test_emblem_army_01	568496876	0	wh_main_grn_greenskins_qb3	true	true	false	true	true	false	false	true	6E3232	80643F	FFFFFF	true	738E3F	E38465	FFFFFF	ui\flags\wh_main_grn_greenskins_rebels	false
wh3_dlc24_tze_changeling_theatre_scheme_darklands_enemy_01		0	test_emblem_army_01	1324187742	0	wh3_dlc23_chd_chaos_dwarfs_qb1	false	false	false	true	false	false	false	true	704848	A1A1A1	CBCBCB	true	704848	FFFFFF	000000	ui\flags\wh3_dlc23_chd_conclave	false
wh3_dlc24_tze_changeling_theatre_scheme_darklands_enemy_02		0	test_emblem_army_01	1324187742	1	wh3_dlc23_chd_chaos_dwarfs_qb2	false	false	false	true	false	false	false	true	704848	A1A1A1	CBCBCB	true	704848	FFFFFF	000000	ui\flags\wh3_dlc23_chd_conclave	false
wh3_dlc24_tze_changeling_theatre_scheme_empire_balthasar_gelt		0	test_emblem_army_01	3463	3	wh_main_emp_empire_qb1	false	false	false	true	false	false	false	true	CC8D3F	E4B409	010101	true	EDED97	EDED97	604055	ui\flags\wh2_dlc13_emp_golden_order	false
wh3_dlc24_tze_changeling_theatre_scheme_empire_boris_todbringer		0	test_emblem_army_01	5301	2	wh_main_emp_empire_qb2	false	false	false	true	false	false	false	true	32499F	8BA0EC	010101	true	323276	CEC9BA	323276	ui\flags\wh_main_emp_middenland	true
wh3_dlc24_tze_changeling_theatre_scheme_empire_karl_franz		0	test_emblem_army_01	3463	0	wh_main_emp_empire_qb5	false	true	false	true	true	false	false	true	F3F3F3	773232	010101	true	E8E8E8	F3D632	AC3232	ui\flags\wh_main_emp_empire	false
wh3_dlc24_tze_changeling_theatre_scheme_empire_markus_wulfhart		0	test_emblem_army_01	1495041978	0	wh_main_emp_empire_qb3	false	false	false	true	false	false	false	true	383838	BCBCBC	010101	true	F3F3F3	F3D632	AC3232	ui\flags\wh2_dlc13_emp_the_huntmarshals_expedition	false
wh3_dlc24_tze_changeling_theatre_scheme_empire_volkmar		0	test_emblem_army_01	5435	1	wh_main_emp_empire_qb4	false	false	false	true	false	false	false	true	E2CB8A	BD7C05	010101	true	E2CB8A	A33131	BD7C05	ui\flags\wh3_main_emp_cult_of_sigmar	false
wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_cth_miao_ying_01		0	test_emblem_army_01	2002987788	0	wh3_main_cth_cathay_qb1	false	false	false	true	false	false	false	true	FF0000	FFB783	000000	true	4C4C4C	B9B9B9	000000	ui\flags\wh3_main_cth_the_northern_provinces	true
wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_cth_reinforcements		0	test_emblem_army_01	2002987788	0	wh3_main_cth_cathay_qb1	false	true	false	true	false	false	false	true	FF0000	FFB783	000000	true	4C4C4C	B9B9B9	000000	ui\flags\wh3_main_cth_the_northern_provinces	false
wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_cth_yuan_bo_01		0	test_emblem_army_01	249682474	0	wh3_main_cth_cathay_qb3	false	true	false	true	true	false	false	true	095B29	D2C65D	000000	true	D2C65D	095B29	000000	ui\flags\wh3_dlc24_cth_the_celestial_court	false
wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_cth_zhao_ming_01		0	test_emblem_army_01	1757776503	0	wh3_main_cth_cathay_qb2	false	true	false	true	true	false	false	true	FF9500	A1FFD3	000000	true	B9B9B9	4C4C4C	000000	ui\flags\wh3_main_cth_the_western_provinces	false
wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_skv_ally_01		0	test_emblem_army_01	242101624	0	wh2_main_skv_skaven_qb1	true	true	false	true	true	false	false	true	621616	323232	808080	true	C42810	404040	000000	ui\flags\wh2_main_skv_skaven_rebels	false
wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_skv_ally_02		0	test_emblem_army_01	1698687121	0	wh2_main_skv_skaven_qb2	true	true	false	true	true	false	false	true	621616	323232	808080	true	C42810	404040	000000	ui\flags\wh2_main_skv_skaven_rebels	false
wh3_dlc24_tze_changeling_theatre_scheme_grand_cathay_skv_ally_03		0	test_emblem_army_01	1853862861	0	wh2_main_skv_skaven_qb3	true	true	false	true	true	false	false	true	621616	323232	808080	true	C42810	404040	000000	ui\flags\wh2_main_skv_skaven_rebels	false
wh3_dlc24_tze_changeling_theatre_scheme_kislev_and_norsca_01		0	test_emblem_army_01	849953745	0	wh_main_nor_norsca_qb1	false	false	false	true	false	false	false	true	B58554	BDAD51	010101	true	A6835E	D6793B	A6835E	ui\flags\wh_dlc08_nor_norsca	false
wh3_dlc24_tze_changeling_theatre_scheme_kislev_and_norsca_02		0	test_emblem_army_01	849953745	0	wh_main_nor_norsca_qb2	false	true	false	true	true	false	false	true	B58554	BDAD51	010101	true	A6835E	D6793B	A6835E	ui\flags\wh_dlc08_nor_norsca	false
wh3_dlc24_tze_changeling_theatre_scheme_kislev_and_norsca_03		0	test_emblem_army_01	849953745	0	wh_main_nor_norsca_qb3	false	true	false	true	true	false	false	true	B58554	BDAD51	010101	true	A6835E	D6793B	A6835E	ui\flags\wh_dlc08_nor_norsca	false
wh3_dlc24_tze_changeling_theatre_scheme_lustria_01		0	test_emblem_army_01	853860698	0	wh2_main_lzd_lizardmen_qb1	false	false	false	true	false	false	false	true	1C1C1C	C33509	FFC009	true	1C1C1C	C33509	000000	ui\flags\wh2_dlc12_lzd_cult_of_sotek	false
wh3_dlc24_tze_changeling_theatre_scheme_lustria_02		0	test_emblem_army_01	51709210	0	wh2_main_lzd_lizardmen_qb1	false	true	false	true	true	false	false	true	1C1C1C	C33509	FFC009	true	1C1C1C	C33509	000000	ui\flags\wh2_dlc12_lzd_cult_of_sotek	false
wh3_dlc24_tze_changeling_theatre_scheme_naggaroth_ally_01		0	test_emblem_army_01	1041494050	0	wh2_dlc11_cst_vampire_coast_qb1	true	true	false	true	true	false	false	true	958630	3D4E88	010101	true	394A87	CCE4EA	010101	ui\flags\wh2_dlc11_cst_the_drowned_separatists	false
wh3_dlc24_tze_changeling_theatre_scheme_naggaroth_enemy_01		0	test_emblem_army_01	717893252	0	wh2_main_def_dark_elves_qb1	false	false	false	true	false	false	false	true	197387	EB552D	DFC910	true	198773	EB552D	DFC910	ui\flags\wh2_dlc11_def_the_blessed_dread_separatists	false
wh3_dlc24_tze_changeling_theatre_scheme_naggaroth_enemy_02		0	test_emblem_army_01	717893252	0	wh2_main_def_dark_elves_qb1	false	true	false	true	true	false	false	true	197387	EB552D	DFC910	true	198773	EB552D	DFC910	ui\flags\wh2_dlc11_def_the_blessed_dread_separatists	false
wh3_dlc24_tze_changeling_theatre_scheme_player_army		0	test_emblem_army_01	1923135790	0	wh3_dlc24_tze_the_deceivers	false	false	true	true	false	false	false	false	000000	000000	000000	true	000000	000000	000000		true
wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_alarielle		0	test_emblem_army_01	479536024	0	wh2_main_hef_high_elves_qb1	false	true	false	true	false	false	false	true	7FAD1C	C14830	000101	true	74E096	FF0000	74E096	ui\flags\wh2_main_hef_avelorn	false
wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_alith_anar		0	test_emblem_army_01	1656171330	0	wh2_main_hef_high_elves_qb2	false	true	false	true	false	false	false	true	525252	961919	070101	true	333300	FFFF9B	BD341D	ui\flags\wh2_main_hef_nagarythe	false
wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_eltharion		0	test_emblem_army_01	1843128325	0	wh2_main_hef_high_elves_qb3	false	true	false	true	false	false	false	true	75A4DD	7F7F7F	0E0101	true	538DD5	F2F2F2	538DD5	ui\flags\wh2_main_hef_yvresse	false
wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_imrik		0	test_emblem_army_01	279970747	0	wh2_main_hef_high_elves_qb1	false	true	false	true	false	false	false	true	8C1B12	36581B	010101	true	F8F5F1	C91A15	C91A15	ui\flags\wh2_dlc15_hef_imrik	false
wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_slaanesh		0	test_emblem_army_01	111488423	0	wh3_main_sla_slaanesh_qb1	true	true	false	true	true	false	false	true	CC0180	908A88	000000	true	CC0180	908A88	000000	ui\flags\wh3_main_sla_seducers_of_slaanesh	false
wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_teclis		0	test_emblem_army_01	5549	0	wh2_main_hef_high_elves_qb3	false	true	false	true	false	false	false	true	C14830	E1DD65	090101	true	CD3926	FDD144	2D5EE7	ui\flags\wh2_main_hef_order_of_loremasters	false
wh3_dlc24_tze_changeling_theatre_scheme_ulthuan_tyrion		0	test_emblem_army_01	5540	0	wh2_main_hef_high_elves_qb2	false	false	false	true	false	false	false	true	71A4E1	2B3095	050101	true	F2F2F2	1E6EBE	C30000	ui\flags\wh2_main_hef_lothern	true
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_ally_cst		0	test_emblem_army_01	1041494050	0	wh2_dlc11_cst_vampire_coast_qb1	true	true	false	true	true	false	false	true	958630	3D4E88	010101	true	394A87	CCE4EA	010101	ui\flags\wh2_dlc11_cst_the_drowned_separatists	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_ally_grn		0	test_emblem_army_01	568496876	0	wh_main_grn_greenskins_qb1	true	true	false	true	true	false	false	true	6E3232	80643F	FFFFFF	true	738E3F	E38465	FFFFFF	ui\flags\wh_main_grn_greenskins_rebels	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_ally_nor		0	test_emblem_army_01	849953745	0	wh_main_nor_norsca_qb1	true	true	false	true	true	false	false	true	B58554	BDAD51	010101	true	A6835E	D6793B	A6835E	ui\flags\wh_dlc08_nor_norsca	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_ally_skv		0	test_emblem_army_01	1405923379	0	wh2_main_skv_skaven_qb1	true	true	false	true	true	false	false	true	2D3A15	697327	869271	true	3F6632	A80000	000000	ui\flags\wh2_main_skv_clan_pestilens	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_ally_tmb		0	test_emblem_army_01	1187086529	0	wh2_dlc09_tmb_tombking_qb1	true	true	false	true	true	false	false	true	E2AC00	262626	000000	true	DAC92F	35332D	000000	ui\flags\wh2_dlc09_tmb_followers_of_nagash	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_ally_tze		0	test_emblem_army_01	1102571260	0	wh3_main_tze_tzeentch_qb2	true	true	false	true	true	false	false	true	4177A9	4177A9	000000	true	4177A9	E7CB2B	000000	ui\flags\wh3_dlc24_tze_the_deceivers	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_enemy_brt		0	test_emblem_army_01	3194	0	wh_main_brt_bretonnia_qb1	false	true	false	true	true	false	false	true	3E4D97	A73232	010101	true	3232B2	F3D632	C83232	ui\flags\wh_main_brt_bretonnia	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_enemy_cth		0	test_emblem_army_01	1392648617	0	wh3_main_cth_cathay_qb1	false	true	false	true	true	false	false	true	1D801C	F4FB68	000000	true	5E8049	FBE564	000000	ui\flags\wh3_main_cth_imperial_wardens	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_enemy_emp		0	test_emblem_army_01	3463	0	wh_main_emp_empire_qb1	false	true	false	true	true	false	false	true	F3F3F3	773232	010101	true	E8E8E8	F3D632	AC3232	ui\flags\wh_main_emp_empire	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_enemy_hef		0	test_emblem_army_01	5549	0	wh2_main_hef_high_elves_qb3	false	true	false	true	true	false	false	true	C14830	E1DD65	090101	true	CD3926	FDD144	2D5EE7	ui\flags\wh2_main_hef_order_of_loremasters	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_enemy_start_dwf		0	test_emblem_army_01	3447	0	wh_main_dwf_dwarfs_qb1	false	true	false	true	false	false	false	true	3288CD	7D6944	010101	true	329FEE	F3D632	329FEE	ui\flags\wh_main_dwf_dwarfs	false
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_enemy_start_emp		0	test_emblem_army_01	3463	0	wh_main_emp_empire_qb1	false	false	false	true	false	false	false	true	F3F3F3	773232	010101	true	E8E8E8	F3D632	AC3232	ui\flags\wh_main_emp_empire	true
wh3_dlc24_tze_changeling_theatre_scheme_ultimate_enemy_start_ksl		0	test_emblem_army_01	1327165265	0	wh3_main_ksl_kislev_qb1	false	true	false	true	false	false	false	true	003AC1	FF0000	000000	true	195569	EAEDEF	195569	ui\flags\wh3_main_ksl_the_ice_court	false
wh3_dlc25_gotrek_felix_unlock_bretonnia_player		0	test_emblem_army_01	3244	0	wh_main_brt_bretonnia	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_cathay_player		0	test_emblem_army_01	2002987788	0	wh3_main_cth_the_northern_provinces	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_dwarf_player		0	test_emblem_army_01	3297	0	wh_main_dwf_dwarfs	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_empire_player		0	test_emblem_army_01	3301	0	wh_main_emp_empire	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_enemy_alluress_01		0	test_emblem_army_01	1936507099	0	wh3_main_sla_slaanesh_qb2	false	false	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_enemy_alluress_02		0	test_emblem_army_01	1936507099	0	wh3_main_sla_slaanesh_qb3	false	false	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_enemy_alluress_03		0	test_emblem_army_01	1726611913	0	wh3_main_sla_slaanesh_qb5	false	false	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_enemy_defender		0	test_emblem_army_01	1891446852	0	wh3_main_sla_slaanesh_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		true
wh3_dlc25_gotrek_felix_unlock_enemy_reinforcements_dark_elves		0	test_emblem_army_01	5695	0	wh2_main_def_dark_elves_qb1	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_enemy_reinforcements_slaanesh_daemons		0	test_emblem_army_01	1794330725	0	wh3_main_sla_slaanesh_qb4	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_enemy_reinforcements_slaanesh_mortals		0	test_emblem_army_01	1794330725	0	wh_main_chs_chaos_qb1	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_kislev_player		0	test_emblem_army_01	1531171145	0	wh3_main_ksl_kislev	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_gotrek_felix_unlock_player_ally_gotrek_felix		0	test_emblem_army_01	2030698279	1	wh_main_dwf_dwarfs_qb1	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000	ui\flags\wh_main_dwf_dwarfs_rebels	false
wh3_dlc25_qb_dwf_malakai_a_fellow_engineer_ally_captives		295	test_emblem_army_01	4688	0	wh_main_dwf_dwarfs_qb1	true	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_qb_dwf_malakai_a_fellow_engineer_enemy_def_01		0	test_emblem_army_01	717893252	0	wh2_main_def_dark_elves_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		true
wh3_dlc25_qb_dwf_malakai_a_fellow_engineer_enemy_def_02		200	test_emblem_army_01	249017197	0	wh2_main_def_dark_elves_qb2	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_qb_dwf_malakai_a_fellow_engineer_player		0	test_emblem_army_01	159851911	0	wh3_dlc25_dwf_malakai	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_qb_dwf_malakai_dragon_hunters_enemy_high_elves_01		90	test_emblem_army_01	214126505	0	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false	false	true	6098EB	FFC50B	538DD5	true	6098EB	FFC50B	538DD5	ui\flags\wh2_main_hef_high_elves_rebels	true
wh3_dlc25_qb_dwf_malakai_dragon_hunters_enemy_high_elves_02		90	test_emblem_army_01	573504198	0	wh2_main_hef_high_elves_qb2	false	true	false	true	false	false	false	true	6098EB	FFC50B	538DD5	true	6098EB	FFC50B	538DD5	ui\flags\wh2_main_hef_high_elves_rebels	false
wh3_dlc25_qb_dwf_malakai_dragon_hunters_player		0	test_emblem_army_01	159851911	0	wh3_dlc25_dwf_malakai	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh3_dlc25_qb_dwf_malakai_dreadquake_destruction_enemy_chaos_dwarfs_01		0	test_emblem_army_01	357066087	0	wh3_dlc23_chd_chaos_dwarfs_qb1	false	false	false	true	false	false	false	true	238419	242424	CBCBCB	true	238419	000000	238419	ui\flags\wh3_dlc23_chd_chaos_dwarfs_rebels	true
wh3_dlc25_qb_dwf_malakai_dreadquake_destruction_enemy_chaos_dwarfs_02		0	test_emblem_army_01	744157498	0	wh3_dlc23_chd_chaos_dwarfs_qb2	false	true	false	true	false	false	false	true	238419	242424	CBCBCB	true	238419	000000	238419	ui\flags\wh3_dlc23_chd_chaos_dwarfs_rebels	false
wh3_dlc25_qb_dwf_malakai_dreadquake_destruction_player		0	test_emblem_army_01	159851911	0	wh3_dlc25_dwf_malakai	false	false	true	true	false	false	false	false	9D3232	8C8C8C	010101	false	9D3232	F3F3F3	9D3232		false
