chain	chain_set	slot_template	super_chain	remove
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_zerulous_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_zerulous_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_zerulous_secondary		false
	wh3_main_primary_core_special_major_zharr_naggrund	wh3_dlc20_special_zharr_naggrund_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_zharr_naggrund_secondary_obsidian		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_zharr_naggrund_secondary_obsidian		true
	wh3_dlc23_secondary_addon_landmark_zharr_naggrund	wh3_dlc20_special_zharr_naggrund_secondary_obsidian		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_zharr_naggrund_secondary_obsidian		false
	wh3_main_secondary_addon_res_carved_obsidian	wh3_dlc20_special_zharr_naggrund_secondary_obsidian		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_zharr_naggrund_secondary_obsidian		false
	wh3_main_primary_core_generic_minor	wh3_dlc23_special_anurells_tomb_primary		false
	wh3_dlc23_secondary_addon_landmark_anurells_tomb	wh3_dlc23_special_anurells_tomb_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc23_special_anurells_tomb_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc23_special_anurells_tomb_secondary		false
	wh3_main_primary_core_generic_minor	wh3_dlc23_special_bitter_bay_primary		false
	wh3_dlc23_secondary_addon_landmark_anurells_tomb	wh3_dlc23_special_bitter_bay_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc23_special_bitter_bay_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc23_special_bitter_bay_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc23_special_black_fortress_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc23_special_black_fortress_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc23_special_black_fortress_secondary		true
	wh3_dlc23_secondary_addon_landmark_black_fortress	wh3_dlc23_special_black_fortress_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc23_special_black_fortress_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc23_special_black_fortress_secondary		false
	wh3_main_primary_core_generic_minor	wh3_dlc23_special_daemons_stump_primary		false
	wh3_dlc23_secondary_addon_landmark_daemons_stump	wh3_dlc23_special_daemons_stump_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc23_special_daemons_stump_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc23_special_daemons_stump_secondary		false
	wh3_dlc23_secondary_addon_landmark_flayed_rock	wh3_dlc23_special_flayed_rock_major_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc23_special_flayed_rock_major_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc23_special_flayed_rock_major_secondary		false
	wh3_main_primary_core_generic_minor	wh3_dlc23_special_flayed_rock_primary		false
	wh3_dlc23_secondary_addon_landmark_flayed_rock	wh3_dlc23_special_flayed_rock_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc23_special_flayed_rock_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc23_special_flayed_rock_secondary		false
	wh3_dlc23_port_core_special_fortress_of_dawn	wh3_dlc23_special_fortress_of_dawn_port		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc23_special_fortress_of_dawn_secondary		false
	wh3_main_secondary_addon_res_spices	wh3_dlc23_special_fortress_of_dawn_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc23_special_fortress_of_dawn_secondary		false
	wh3_main_primary_core_generic_major	wh3_dlc23_special_gates_of_zharr_primary		false
	wh3_dlc23_secondary_addon_landmark_gates_of_zharr	wh3_dlc23_special_gates_of_zharr_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc23_special_gates_of_zharr_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc23_special_gates_of_zharr_secondary		false
	wh3_main_primary_core_generic_minor	wh3_dlc23_special_iron_storm_primary		false
	wh3_dlc23_secondary_addon_landmark_iron_storm	wh3_dlc23_special_iron_storm_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc23_special_iron_storm_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc23_special_iron_storm_secondary		false
	wh3_main_primary_core_generic_minor	wh3_dlc23_special_the_sentinels_primary		false
	wh3_dlc23_secondary_addon_landmark_the_sentinels	wh3_dlc23_special_the_sentinels_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc23_special_the_sentinels_secondary		false
	wh3_main_secondary_addon_res_marble	wh3_dlc23_special_the_sentinels_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc23_special_the_sentinels_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc23_special_the_volary_secondary_combi		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc23_special_the_volary_secondary_combi		true
	wh3_dlc23_secondary_addon_landmark_the_volary_combi	wh3_dlc23_special_the_volary_secondary_combi		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc23_special_the_volary_secondary_combi		false
	wh3_main_secondary_addon_landmark_court_of_the_cov_tze	wh3_dlc23_special_the_volary_secondary_combi		false
	wh3_main_secondary_core_generic_major	wh3_dlc23_special_the_volary_secondary_combi		false
	wh3_main_primary_core_generic_major	wh3_dlc23_special_uzkulak_primary		false
	wh3_dlc23_secondary_addon_landmark_uzkulak	wh3_dlc23_special_uzkulak_secondary		false
		wh3_dlc23_special_uzkulak_secondary	wh3_dlc24_cth_special_jade_dragon_astromantic_relay	false
	wh3_main_secondary_addon_garrison_major	wh3_dlc23_special_uzkulak_secondary		false
	wh3_main_secondary_addon_res_iron	wh3_dlc23_special_uzkulak_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc23_special_uzkulak_secondary		false
wh3_dlc24_special_valley_of_many_eyes		wh3_dlc24_special_black_pit_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc24_special_black_pit_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc24_special_black_pit_secondary		false
	wh3_dlc24_secondary_addon_landmark_bleak_hold_fortress	wh3_dlc24_special_bleak_hold_fortress_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc24_special_bleak_hold_fortress_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc24_special_bleak_hold_fortress_secondary		false
	wh3_dlc24_secondary_addon_landmark_castle_alexandronov	wh3_dlc24_special_castle_alexandronov_minor_secondary_wine		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc24_special_castle_alexandronov_minor_secondary_wine		false
	wh3_main_secondary_addon_res_wine	wh3_dlc24_special_castle_alexandronov_minor_secondary_wine		false
	wh3_main_secondary_core_generic_minor	wh3_dlc24_special_castle_alexandronov_minor_secondary_wine		false
	wh3_dlc24_secondary_addon_landmark_castle_alexandronov	wh3_dlc24_special_castle_alexandronov_minor_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc24_special_castle_alexandronov_minor_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc24_special_castle_alexandronov_minor_secondary		false
wh3_dlc24_special_agrammons_menagerie		wh3_dlc24_special_castle_of_splendour_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc24_special_castle_of_splendour_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc24_special_castle_of_splendour_secondary		false
wh3_dlc24_special_pillar_of_bone_kho		wh3_dlc24_special_deff_gorge_secondary		false
wh3_dlc24_special_pillar_of_bone_other		wh3_dlc24_special_deff_gorge_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc24_special_deff_gorge_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc24_special_deff_gorge_secondary		false
	wh3_dlc24_secondary_addon_landmark_dolganyeir	wh3_dlc24_special_dolganyeir_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc24_special_dolganyeir_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc24_special_dolganyeir_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc24_special_fateweavers_crevasse_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc24_special_fateweavers_crevasse_secondary		true
wh3_dlc24_special_glacial_caves_lzd		wh3_dlc24_special_fateweavers_crevasse_secondary		false
wh3_dlc24_special_glacial_caves_tze		wh3_dlc24_special_fateweavers_crevasse_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc24_special_fateweavers_crevasse_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc24_special_fateweavers_crevasse_secondary		false
wh3_dlc24_special_talon_of_agony		wh3_dlc24_special_haichai_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc24_special_haichai_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc24_special_haichai_secondary		false
wh3_dlc24_special_bells_of_the_lazarghs		wh3_dlc24_special_maw_gate_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc24_special_maw_gate_secondary		false
	wh3_main_secondary_addon_res_spices	wh3_dlc24_special_maw_gate_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc24_special_maw_gate_secondary		false
	wh3_dlc24_secondary_addon_landmark_plesk	wh3_dlc24_special_plesk_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc24_special_plesk_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc24_special_plesk_secondary		false
	wh3_dlc24_secondary_addon_landmark_shang_wu	wh3_dlc24_special_shang_wu_major_secondary_animals		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc24_special_shang_wu_major_secondary_animals		false
	wh3_main_secondary_addon_res_exotic_animals	wh3_dlc24_special_shang_wu_major_secondary_animals		false
	wh3_main_secondary_core_generic_major	wh3_dlc24_special_shang_wu_major_secondary_animals		false
wh3_dlc24_special_ecstatic_hunt		wh3_dlc24_special_shrine_of_kurnous_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc24_special_shrine_of_kurnous_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc24_special_shrine_of_kurnous_secondary		false
		wh3_dlc24_special_tower_of_ashshair_secondary	wh3_dlc24_cth_special_jade_dragon_astromantic_relay	false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc24_special_tower_of_ashshair_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc24_special_tower_of_ashshair_secondary		false
	wh3_dlc24_tze_cult_changeling	wh3_dlc24_tze_cult_changeling		false
	wh3_main_foreign_slot_core_generic	wh3_dlc25_black_tower		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc25_chaos_region_mount_gunbad_special		false
	wh3_main_secondary_addon_landmark_mount_gunbad	wh3_dlc25_chaos_region_mount_gunbad_special		false
	wh3_main_secondary_addon_res_gold	wh3_dlc25_chaos_region_mount_gunbad_special		false
	wh3_main_secondary_core_generic_minor	wh3_dlc25_chaos_region_mount_gunbad_special		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc25_special_chaos_dark_fortress_secondary_middenheim		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc25_special_chaos_dark_fortress_secondary_middenheim		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc25_special_chaos_dark_fortress_secondary_middenheim		false
	wh3_main_secondary_core_generic_major	wh3_dlc25_special_chaos_dark_fortress_secondary_middenheim		false
wh_main_special_knights_panther_chapterhouse		wh3_dlc25_special_chaos_dark_fortress_secondary_middenheim		false
	wh3_dlc25_primary_core_special_major_silver_pinnacle	wh3_dlc25_special_silver_pinnacle_primary		false
	wh3_dlc25_secondary_addon_landmark_silver_pinnacle	wh3_dlc25_special_silver_pinnacle_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc25_special_silver_pinnacle_secondary		false
	wh3_main_secondary_addon_res_gemstones	wh3_dlc25_special_silver_pinnacle_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc25_special_silver_pinnacle_secondary		false
	wh3_dlc25_secondary_addon_landmark_gelt_embassy	wh3_dlc25_special_temple_of_elemental_winds		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc25_special_temple_of_elemental_winds		false
	wh3_main_secondary_addon_res_timber	wh3_dlc25_special_temple_of_elemental_winds		false
	wh3_main_secondary_core_generic_minor	wh3_dlc25_special_temple_of_elemental_winds		false
	wh3_dlc25_secondary_addon_landmark_the_gallows_tree	wh3_dlc25_special_the_gallows_tree_secondary_timber		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc25_special_the_gallows_tree_secondary_timber		false
	wh3_main_secondary_addon_res_timber	wh3_dlc25_special_the_gallows_tree_secondary_timber		false
	wh3_main_secondary_core_generic_minor	wh3_dlc25_special_the_gallows_tree_secondary_timber		false
		wh3_main_chaos_region_dragon_fang_mount_special_secondary_medicine_roc_only	wh3_dlc24_cth_special_jade_dragon_astromantic_relay	false
	wh3_main_secondary_addon_garrison_major	wh3_main_chaos_region_dragon_fang_mount_special_secondary_medicine_roc_only		false
	wh3_main_secondary_addon_res_medicinal_plants	wh3_main_chaos_region_dragon_fang_mount_special_secondary_medicine_roc_only		false
	wh3_main_secondary_core_generic_major	wh3_main_chaos_region_dragon_fang_mount_special_secondary_medicine_roc_only		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_chaos_region_fire_mouth_special_secondary_furs_roc_only		false
	wh3_main_secondary_addon_landmark_fire_mouth	wh3_main_chaos_region_fire_mouth_special_secondary_furs_roc_only		false
	wh3_main_secondary_addon_res_furs	wh3_main_chaos_region_fire_mouth_special_secondary_furs_roc_only		false
	wh3_main_secondary_core_generic_minor	wh3_main_chaos_region_fire_mouth_special_secondary_furs_roc_only		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_chaos_region_floating_mountain_special_secondary_marble_roc_only		false
	wh3_main_secondary_addon_res_marble	wh3_main_chaos_region_floating_mountain_special_secondary_marble_roc_only		false
	wh3_main_secondary_core_generic_minor	wh3_main_chaos_region_floating_mountain_special_secondary_marble_roc_only		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_chaos_region_wei_jin_special_secondary_spices_roc_only		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_chaos_region_wei_jin_special_secondary_spices_roc_only		true
		wh3_main_chaos_region_wei_jin_special_secondary_spices_roc_only	wh3_dlc24_cth_special_jade_dragon_astromantic_relay	false
	wh3_main_secondary_addon_garrison_major	wh3_main_chaos_region_wei_jin_special_secondary_spices_roc_only		false
	wh3_main_secondary_addon_landmark_wei_jin	wh3_main_chaos_region_wei_jin_special_secondary_spices_roc_only		false
	wh3_main_secondary_addon_res_spices	wh3_main_chaos_region_wei_jin_special_secondary_spices_roc_only		false
	wh3_main_secondary_core_generic_major	wh3_main_chaos_region_wei_jin_special_secondary_spices_roc_only		false
	wh3_main_secondary_addon_garrison_major	wh3_main_combi_jungles_of_chian_secondary		false
	wh3_main_secondary_addon_landmark_jungles_of_chian	wh3_main_combi_jungles_of_chian_secondary		false
	wh3_main_secondary_addon_res_exotic_animals	wh3_main_combi_jungles_of_chian_secondary		false
	wh3_main_secondary_core_generic_major_variant_wef_forest	wh3_main_combi_jungles_of_chian_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_combi_special_bloodwind_keep_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_combi_special_bloodwind_keep_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_main_combi_special_bloodwind_keep_secondary		false
	wh3_main_secondary_addon_landmark_bloodwind_keep	wh3_main_combi_special_bloodwind_keep_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_combi_special_bloodwind_keep_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_combi_special_red_fortress_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_combi_special_red_fortress_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_main_combi_special_red_fortress_secondary		false
	wh3_main_secondary_addon_landmark_red_fortress	wh3_main_combi_special_red_fortress_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_combi_special_red_fortress_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_combi_special_the_challenge_stone_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_combi_special_the_challenge_stone_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_main_combi_special_the_challenge_stone_secondary		false
	wh3_main_secondary_addon_landmark_the_challenge_stone	wh3_main_combi_special_the_challenge_stone_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_combi_special_the_challenge_stone_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_main_combi_the_haunted_forest_secondary		false
	wh3_main_secondary_addon_landmark_the_haunted_forest	wh3_main_combi_the_haunted_forest_secondary		false
	wh3_main_secondary_addon_res_exotic_animals	wh3_main_combi_the_haunted_forest_secondary		false
	wh3_main_secondary_core_generic_major_variant_wef_forest	wh3_main_combi_the_haunted_forest_secondary		false
	wh3_main_primary_core_special_fort_cth_bastion	wh3_main_cth_bastion_primary		false
	wh3_dlc20_secondary_remove_altar_improvements_special_gates	wh3_main_cth_bastion_secondary		true
	wh3_dlc20_secondary_remove_garrison_bastion	wh3_main_cth_bastion_secondary		true
	wh3_main_secondary_addon_garrison_bastion	wh3_main_cth_bastion_secondary		false
	wh3_main_secondary_core_generic_minimal	wh3_main_cth_bastion_secondary		false
	wh3_main_primary_core_generic_major_variant_ksl_erengrad	wh3_main_erengrad_city_primary		false
	wh3_main_secondary_addon_landmark_erengrad	wh3_main_erengrad_city_secondary		false
	wh3_main_secondary_addon_res_pottery	wh3_main_erengrad_city_secondary		false
	wh3_main_secondary_core_generic_major_variant_ksl_city	wh3_main_erengrad_city_secondary		false
	wh3_main_foreign_slot_allied	wh3_main_foreign_slot_allied		false
	wh3_main_secondary_addon_garrison_major	wh3_main_human_major_secondary_ivory		false
	wh3_main_secondary_addon_res_ivory	wh3_main_human_major_secondary_ivory		false
	wh3_main_secondary_core_generic_major	wh3_main_human_major_secondary_ivory		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_human_minor_secondary_ivory		false
	wh3_main_secondary_addon_res_ivory	wh3_main_human_minor_secondary_ivory		false
	wh3_main_secondary_core_generic_minor	wh3_main_human_minor_secondary_ivory		false
	wh3_main_primary_core_special_major_kislev	wh3_main_kislev_city_primary		false
	wh3_main_secondary_addon_landmark_kislev	wh3_main_kislev_city_secondary		false
	wh3_main_secondary_addon_res_furs	wh3_main_kislev_city_secondary		false
	wh3_main_secondary_core_generic_major_variant_ksl_city	wh3_main_kislev_city_secondary		false
	wh3_main_primary_core_generic_major_variant_ksl_praag	wh3_main_praag_city_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_praag_city_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_praag_city_secondary		true
	wh3_main_secondary_addon_landmark_praag	wh3_main_praag_city_secondary		false
	wh3_main_secondary_addon_res_marble	wh3_main_praag_city_secondary		false
	wh3_main_secondary_core_generic_major_variant_ksl_city	wh3_main_praag_city_secondary		false
	wh3_main_primary_core_generic_major	wh3_main_prologue_dervingard_primary		false
	wh3_main_secondary_core_generic_major	wh3_main_prologue_dervingard_secondary		false
	wh3_main_primary_core_generic_minor	wh3_main_prologue_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_prologue_minor_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_prologue_minor_secondary		false
	wh3_prologue_advanced_buildings	wh3_main_prologue_minor_secondary		true
	wh3_main_primary_core_generic_minor	wh3_main_special_blood_mountain_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_blood_mountain_secondary_iron		false
	wh3_main_secondary_addon_landmark_blood_mountain	wh3_main_special_blood_mountain_secondary_iron		false
	wh3_main_secondary_addon_res_iron	wh3_main_special_blood_mountain_secondary_iron		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_blood_mountain_secondary_iron		false
	wh3_main_primary_core_generic_minor	wh3_main_special_bloodwind_keep_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_bloodwind_keep_secondary_obsidian		false
	wh3_main_secondary_addon_landmark_bloodwind_keep	wh3_main_special_bloodwind_keep_secondary_obsidian		false
	wh3_main_secondary_addon_res_carved_obsidian	wh3_main_special_bloodwind_keep_secondary_obsidian		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_bloodwind_keep_secondary_obsidian		false
	wh3_main_secondary_addon_garrison_major	wh3_main_special_clarak_spire_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_special_clarak_spire_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_drackle_spire_secondary		false
	wh3_main_secondary_addon_landmark_drackla_spire	wh3_main_special_drackle_spire_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_drackle_spire_secondary		false
	wh3_main_primary_core_generic_minor	wh3_main_special_fire_mouth_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_fire_mouth_secondary_furs		false
	wh3_main_secondary_addon_landmark_fire_mouth	wh3_main_special_fire_mouth_secondary_furs		false
	wh3_main_secondary_addon_res_furs	wh3_main_special_fire_mouth_secondary_furs		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_fire_mouth_secondary_furs		false
	wh3_main_primary_core_generic_minor	wh3_main_special_fortress_of_the_damned_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_fortress_of_the_damned_secondary_marble		false
	wh3_main_secondary_addon_landmark_fortress_of_the_damned	wh3_main_special_fortress_of_the_damned_secondary_marble		false
	wh3_main_secondary_addon_res_marble	wh3_main_special_fortress_of_the_damned_secondary_marble		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_fortress_of_the_damned_secondary_marble		false
	wh3_main_primary_core_generic_major	wh3_main_special_fu_hung_major_primary		false
	wh3_main_secondary_addon_garrison_major	wh3_main_special_fu_hung_secondary_dyes		false
	wh3_main_secondary_addon_landmark_fu_hung	wh3_main_special_fu_hung_secondary_dyes		false
	wh3_main_secondary_addon_res_dyes	wh3_main_special_fu_hung_secondary_dyes		false
	wh3_main_secondary_core_generic_major	wh3_main_special_fu_hung_secondary_dyes		false
	wh3_main_primary_core_generic_minor	wh3_main_special_great_hall_of_greasus_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_great_hall_of_greasus_secondary_gold		false
	wh3_main_secondary_addon_landmark_great_hall_of_greasus	wh3_main_special_great_hall_of_greasus_secondary_gold		false
	wh3_main_secondary_addon_res_gold	wh3_main_special_great_hall_of_greasus_secondary_gold		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_great_hall_of_greasus_secondary_gold		false
	wh3_main_primary_core_generic_minor	wh3_main_special_gristle_valley_minor_primary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_gristle_valley_secondary_ivory		false
	wh3_main_secondary_addon_landmark_skrag_gorgers	wh3_main_special_gristle_valley_secondary_ivory		false
	wh3_main_secondary_addon_res_ivory	wh3_main_special_gristle_valley_secondary_ivory		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_gristle_valley_secondary_ivory		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_infernius_major_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_infernius_major_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_infernius_major_secondary		false
	wh3_main_secondary_addon_landmark_court_of_the_cov_kho	wh3_main_special_infernius_major_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_special_infernius_major_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_main_special_karak_azorn_secondary		false
	wh3_main_secondary_addon_landmark_karak_azorn	wh3_main_special_karak_azorn_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_special_karak_azorn_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_main_special_karak_vrag_secondary		false
	wh3_main_secondary_addon_landmark_sabre_mountain	wh3_main_special_karak_vrag_secondary		false
	wh3_main_secondary_addon_res_gemstones	wh3_main_special_karak_vrag_secondary		false
	wh3_main_secondary_core_generic_major	wh3_main_special_karak_vrag_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_khazid_bordkarag_secondary		false
	wh3_main_secondary_addon_landmark_lair_of_the_troll_king	wh3_main_special_khazid_bordkarag_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_khazid_bordkarag_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_li_temple_secondary		false
	wh3_main_secondary_addon_landmark_li_temple	wh3_main_special_li_temple_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_li_temple_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_misty_mountain_secondary		false
	wh3_main_secondary_addon_landmark_mors_hq	wh3_main_special_misty_mountain_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_misty_mountain_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_mordheim_secondary		false
	wh3_main_secondary_addon_landmark_mordheim	wh3_main_special_mordheim_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_mordheim_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_main_special_nan_gau_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_nan_gau_secondary_pottery		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_nan_gau_secondary_pottery		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_nan_gau_secondary_pottery		false
	wh3_main_secondary_addon_landmark_nan_gau	wh3_main_special_nan_gau_secondary_pottery		false
	wh3_main_secondary_addon_res_pottery	wh3_main_special_nan_gau_secondary_pottery		false
	wh3_main_secondary_core_generic_major	wh3_main_special_nan_gau_secondary_pottery		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_nuln_secondary_iron		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_nuln_secondary_iron		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_nuln_secondary_iron		false
	wh3_main_secondary_addon_landmark_nuln	wh3_main_special_nuln_secondary_iron		false
	wh3_main_secondary_addon_res_iron	wh3_main_special_nuln_secondary_iron		false
	wh3_main_secondary_core_generic_major	wh3_main_special_nuln_secondary_iron		false
	wh3_main_secondary_addon_garrison_minor	wh3_main_special_palace_of_princes_secondary		false
	wh3_main_secondary_addon_landmark_palace_of_princes	wh3_main_special_palace_of_princes_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_main_special_palace_of_princes_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_main_special_red_fortress_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_main_special_red_fortress_secondary_ivory		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_main_special_red_fortress_secondary_ivory		true
	wh3_main_secondary_addon_garrison_major	wh3_main_special_red_fortress_secondary_ivory		false
	wh3_main_secondary_addon_landmark_red_fortress	wh3_main_special_red_fortress_secondary_ivory		false
	wh3_main_secondary_addon_res_ivory	wh3_main_special_red_fortress_secondary_ivory		false
	wh3_main_secondary_core_generic_major	wh3_main_special_red_fortress_secondary_ivory		false
	wh3_main_secondary_addon_garrison_major	wh3_main_special_sabre_mountain_secondary		false
