campaign_group	ritual	unlock_mission	unlock_turn	initially_unlocked
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t1_military_3		0	true
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t1_military_4		0	true
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_1		0	true
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_2		0	true
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_3		0	true
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_4		0	true
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t2_industry_1		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t2_industry_2		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t2_industry_3		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t2_military_1		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t2_military_2		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t2_military_3		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_1		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_2		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_3		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t3_industry_1		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t3_industry_2		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t3_military_1		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t3_military_2		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_1		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_2		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t4_astragoth		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t4_conclave		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t4_drazhoath		0	false
wh3_dlc23_chd_ritual_toz	wh3_dlc23_ritual_chd_toz_slot_t4_zhatan		0	false
wh3_dlc23_feature_chaos_dwarfs	wh3_dlc23_ritual_chd_labour_example		0	true
wh3_dlc23_feature_chaos_dwarfs	wh3_dlc23_ritual_chd_labour_example_upgraded		0	false
wh3_dlc23_feature_chaos_dwarfs	wh3_dlc23_ritual_chd_labour_gift_zhar_naggrund		0	true
wh3_dlc23_feature_chaos_dwarfs	wh3_dlc23_ritual_chd_labour_gift_zhar_naggrund_upgraded		0	false
wh3_dlc23_feature_chaos_dwarfs	wh3_dlc23_ritual_chd_labour_sell		0	true
wh3_dlc23_feature_chaos_dwarfs	wh3_dlc23_ritual_chd_labour_sell_upgraded		0	false
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_1		0	false
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_1_upgraded		0	false
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_1_uses		0	true
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_2		0	false
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_2_upgraded		0	false
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_2_uses		0	true
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_3		0	false
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_3_upgraded		0	false
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_3_uses		0	true
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_4		0	false
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_4_upgraded		0	false
wh3_main_feature_belakor	wh3_main_ritual_belakor_gg_4_uses		0	true
wh3_main_feature_chaos_excluding_belakor	wh3_dlc20_ritual_chs_eye_of_the_gods		0	true
wh3_main_feature_daemons	wh3_main_ritual_dae_ascend_khorne		0	true
wh3_main_feature_daemons	wh3_main_ritual_dae_ascend_nurgle		0	true
wh3_main_feature_daemons	wh3_main_ritual_dae_ascend_slaanesh		0	true
wh3_main_feature_daemons	wh3_main_ritual_dae_ascend_tzeentch		0	true
wh3_main_feature_daemons	wh3_main_ritual_dae_ascend_undivided		0	true
wh3_main_feature_khorne	wh3_main_ritual_kho_gg_1		0	false
wh3_main_feature_khorne	wh3_main_ritual_kho_gg_1_upgraded		0	false
wh3_main_feature_khorne	wh3_main_ritual_kho_gg_2		0	false
wh3_main_feature_khorne	wh3_main_ritual_kho_gg_2_upgraded		0	false
wh3_main_feature_khorne	wh3_main_ritual_kho_gg_3		0	false
wh3_main_feature_khorne	wh3_main_ritual_kho_gg_3_upgraded		0	false
wh3_main_feature_khorne	wh3_main_ritual_kho_gg_4		0	false
wh3_main_feature_khorne	wh3_main_ritual_kho_gg_4_upgraded		0	false
wh3_main_feature_khorne	wh3_main_ritual_kho_the_skull_throne		0	true
wh3_main_feature_kislev	wh3_main_ritual_ksl_devotion_confederate		0	true
wh3_main_feature_kislev	wh3_main_ritual_ksl_winter_dazh		0	true
wh3_main_feature_kislev	wh3_main_ritual_ksl_winter_dazh_upgraded		0	false
wh3_main_feature_kislev	wh3_main_ritual_ksl_winter_salyak		0	true
wh3_main_feature_kislev	wh3_main_ritual_ksl_winter_salyak_upgraded		0	false
wh3_main_feature_kislev	wh3_main_ritual_ksl_winter_tor		0	true
wh3_main_feature_kislev	wh3_main_ritual_ksl_winter_tor_upgraded		0	false
wh3_main_feature_kislev	wh3_main_ritual_ksl_winter_ursun		0	true
wh3_main_feature_kislev	wh3_main_ritual_ksl_winter_ursun_upgraded		0	false
wh3_main_feature_nurgle	wh3_main_ritual_nur_gg_1		0	false
wh3_main_feature_nurgle	wh3_main_ritual_nur_gg_1_upgraded		0	false
wh3_main_feature_nurgle	wh3_main_ritual_nur_gg_2		0	false
wh3_main_feature_nurgle	wh3_main_ritual_nur_gg_2_upgraded		0	false
wh3_main_feature_nurgle	wh3_main_ritual_nur_gg_3		0	false
wh3_main_feature_nurgle	wh3_main_ritual_nur_gg_3_upgraded		0	false
wh3_main_feature_nurgle	wh3_main_ritual_nur_gg_4		0	false
wh3_main_feature_nurgle	wh3_main_ritual_nur_gg_4_upgraded		0	false
wh3_main_feature_nurgle	wh3_main_ritual_nur_plague_agent_army		0	true
wh3_main_feature_nurgle	wh3_main_ritual_nur_plague_agent_settlement		0	true
wh3_main_feature_nurgle	wh3_main_ritual_nur_plague_target_army		0	true
wh3_main_feature_nurgle	wh3_main_ritual_nur_plague_target_settlement		0	true
wh3_main_feature_ogre_kingdoms	wh3_main_ritual_ogr_great_maw_bloody_and_raw		0	true
wh3_main_feature_ogre_kingdoms	wh3_main_ritual_ogr_great_maw_come_and_get_it		0	true
wh3_main_feature_ogre_kingdoms	wh3_main_ritual_ogr_great_maw_fill_yer_bellies		0	true
wh3_main_feature_ogre_kingdoms	wh3_main_ritual_ogr_great_maw_give_me_gut_magic		0	true
wh3_main_feature_slaanesh	wh3_main_ritual_sla_create_cults		0	true
wh3_main_feature_slaanesh	wh3_main_ritual_sla_forced_vassalisation		0	true
wh3_main_feature_slaanesh	wh3_main_ritual_sla_gg_1		0	false
wh3_main_feature_slaanesh	wh3_main_ritual_sla_gg_1_upgraded		0	false
wh3_main_feature_slaanesh	wh3_main_ritual_sla_gg_2		0	false
wh3_main_feature_slaanesh	wh3_main_ritual_sla_gg_2_upgraded		0	false
wh3_main_feature_slaanesh	wh3_main_ritual_sla_gg_3		0	false
wh3_main_feature_slaanesh	wh3_main_ritual_sla_gg_3_upgraded		0	false
wh3_main_feature_slaanesh	wh3_main_ritual_sla_gg_4		0	false
wh3_main_feature_slaanesh	wh3_main_ritual_sla_gg_4_upgraded		0	false
wh3_main_feature_slaanesh	wh3_main_ritual_sla_pleasure_arena		0	true
wh3_main_feature_slaanesh	wh3_main_ritual_sla_pleasure_hunt		0	true
wh3_main_feature_slaanesh	wh3_main_ritual_sla_pleasure_party		0	true
wh3_main_feature_tzeentch	wh3_main_ritual_tze_cotw_force_rebellion		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_cotw_halt_faction		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_cotw_open_gates		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_cotw_reveal_shroud		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_cotw_show_ai_intentions		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_cotw_track_army		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_gg_1		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_gg_1_upgraded		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_gg_2		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_gg_2_upgraded		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_gg_3		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_gg_3_upgraded		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_gg_4		0	false
wh3_main_feature_tzeentch	wh3_main_ritual_tze_gg_4_upgraded		0	false
wh3_main_ritual_ksl_ice_court	wh3_main_ritual_ksl_ice_court_followers_action_1		0	true
wh3_main_ritual_ksl_ice_court	wh3_main_ritual_ksl_ice_court_followers_action_2		0	true
wh3_main_ritual_ksl_orthodoxy	wh3_main_ritual_ksl_orthodoxy_followers_action_1		0	true
wh3_main_ritual_ksl_orthodoxy	wh3_main_ritual_ksl_orthodoxy_followers_action_2		0	true
wh3_main_ritual_ksl_revitalists	wh3_main_ritual_ksl_revitalists_followers_action_1		0	true
wh3_main_ritual_ksl_revitalists	wh3_main_ritual_ksl_revitalists_followers_action_2		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_athel_loren		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_emerald_pools		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_gaean_vale		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_gryphon_wood		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_heart_of_the_jungle		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_jungles_of_chian		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_laurelorn		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_naggarond_glade		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_the_haunted_forest		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_ritual_rebirth_vale_of_webs		0	true
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_athel_loren		0	false
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_emerald_pools_main		0	false
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_forest_of_gloom		0	false
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_gaean_vale_main		0	false
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_gryphon_wood		0	false
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main		0	false
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_jungles_of_chian		0	false
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_laurelorn		0	false
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_the_haunted_forest		0	false
wh_dlc05_feature_wood_elves	wh2_dlc16_worldroots_teleport_witchwood_main		0	false
wh_main_feature_greenskins	wh2_main_ritual_grn_waaagh		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_01		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_02		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_03		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_01		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_02		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_03		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_01		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_02		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_03		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_01		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_02		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_03		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_01		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_02		0	true
wh_main_feature_vampire_counts	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_03		0	true
