key	option	group	string
receive	2	diplomacy_Subcult_Ogre	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionCathay	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionCathay_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionChaosDwarfs	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionChaosDwarfs_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionChaosDwarfs_&_Positive	ogr_tyrant1_dip_pos_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionDaemon	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionDaemon_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionKhorne	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionKhorne_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionKislev	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionKislev_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionNurgle	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionNurgle_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionOgre	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionOgre_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionSlaanesh	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionSlaanesh_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionTzeentch	ogr_tyrant1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Ogre_&_OtherFactionTzeentch_&_Negative	ogr_tyrant1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Ogre_&_Positive	ogr_tyrant1_dip_pos_gen_03
receive	2	diplomacy_Subcult_PrologueKislev	ksl_yuri_dip_neu_gen_03
receive	2	diplomacy_Subcult_PrologueKislev_&_Negative	ksl_yuri_dip_neg_gen_03
receive	2	diplomacy_Subcult_PrologueKislev_&_OtherFactionNorsca	ksl_yuri_dip_neu_nor_03
receive	2	diplomacy_Subcult_PrologueKislev_&_OtherFactionNorsca_&_Negative	ksl_yuri_dip_neg_nor_03
receive	2	diplomacy_Subcult_Skaven	SKV_Warlord_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Skaven_&_Negative	SKV_Warlord_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Skaven_&_OtherFactionDarkElves	SKV_Warlord_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Skaven_&_OtherFactionDarkElves_&_Negative	SKV_Warlord_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Skaven_&_OtherFactionHighElves	SKV_Warlord_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Skaven_&_OtherFactionHighElves_&_Negative	SKV_Warlord_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Skaven_&_OtherFactionLizardmen	SKV_Warlord_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Skaven_&_OtherFactionLizardmen_&_Negative	SKV_Warlord_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Skaven_&_OtherFactionSkaven	SKV_Warlord_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Skaven_&_OtherFactionSkaven_&_Negative	SKV_Warlord_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Slaanesh	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionCathay	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionCathay_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionChaosDwarfs	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionChaosDwarfs_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionChaosDwarfs_&_Positive	sla_exalted_keeper_of_secrets1_dip_pos_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionDaemon	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionDaemon_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionKhorne	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionKhorne_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionKislev	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionKislev_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionNurgle	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionNurgle_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionOgre	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionOgre_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionSlaanesh	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionSlaanesh_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionTzeentch	sla_exalted_keeper_of_secrets1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_OtherFactionTzeentch_&_Negative	sla_exalted_keeper_of_secrets1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Slaanesh_&_Positive	sla_exalted_keeper_of_secrets1_dip_pos_gen_03
receive	2	diplomacy_Subcult_TEB	TEB_General_Dip_Greeting_Neu_03
receive	2	diplomacy_Subcult_TEB_&_Negative	TEB_General_Dip_Greeting_Neg_03
receive	2	diplomacy_Subcult_TEB_&_Positive	TEB_General_Dip_Greeting_Pos_03
receive	2	diplomacy_Subcult_Tzeentch	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionCathay	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionCathay_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionChaosDwarfs	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionChaosDwarfs_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionChaosDwarfs_&_Positive	tze_exalted_lord_of_change1_dip_pos_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionDaemon	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionDaemon_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionKhorne	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionKhorne_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionKislev	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionKislev_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionNurgle	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionNurgle_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionOgre	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionOgre_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionSlaanesh	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionSlaanesh_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionTzeentch	tze_exalted_lord_of_change1_dip_neu_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_OtherFactionTzeentch_&_Negative	tze_exalted_lord_of_change1_dip_neg_gen_03
receive	2	diplomacy_Subcult_Tzeentch_&_Positive	tze_exalted_lord_of_change1_dip_pos_gen_03
receive	2	diplomacy_Subcult_Vampire	VAMP_Lord1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1	VAMP_MasNec1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_Negative	VAMP_MasNec1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionBretonnia	VAMP_MasNec1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Negative	VAMP_MasNec1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	VAMP_MasNec1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionChaos	VAMP_MasNec1_Dip_Chaos_Greet_Neu_01
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	VAMP_MasNec1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	VAMP_MasNec1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionDwarf	VAMP_MasNec1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	VAMP_MasNec1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	VAMP_MasNec1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionEmpire	VAMP_MasNec1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	VAMP_MasNec1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	VAMP_MasNec1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionGreenskin	VAMP_MasNec1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	VAMP_MasNec1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	VAMP_MasNec1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionVamp	VAMP_MasNec1_Dip_Vampire_Greet_Neu_01
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	VAMP_MasNec1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	VAMP_MasNec1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_FactionGroup_Master_Necromancer_Lord_1_&_Positive	VAMP_MasNec1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_Negative	VAMP_Lord1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionBretonnia	VAMP_Lord1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Negative	VAMP_Lord1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Positive	VAMP_Lord1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionChaos	VAMP_Lord1_Dip_Chaos_Greet_Neu_01
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Negative	VAMP_Lord1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Positive	VAMP_Lord1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionDwarf	VAMP_Lord1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Negative	VAMP_Lord1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Positive	VAMP_Lord1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionEmpire	VAMP_Lord1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Negative	VAMP_Lord1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Positive	VAMP_Lord1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionGreenskin	VAMP_Lord1_Dip_Greet_Neu_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Negative	VAMP_Lord1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Positive	VAMP_Lord1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionVamp	VAMP_Lord1_Dip_Vamp_Greet_Neu_01
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Negative	VAMP_Lord1_Dip_Greet_Neg_03
receive	2	diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Positive	VAMP_Lord1_Dip_Greet_Pos_03
receive	2	diplomacy_Subcult_Vampire_&_Positive	VAMP_Lord1_Dip_Greet_Pos_03
receive	2	diplomacy_faction_DEF_rakarth	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionBeastmen	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionBeastmen_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionBeastmen_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionBretonnia	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionBretonnia_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionBretonnia_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionChaos	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionChaos_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionChaos_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionDarkElves	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionDarkElves_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionDarkElves_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionEmpire	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionEmpire_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionEmpire_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionGreenskin	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionGreenskin_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionGreenskin_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionHighElves	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionHighElves_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionHighElves_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionLizardmen	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionLizardmen_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionLizardmen_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionSkaven	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionSkaven_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionSkaven_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionTombKings	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionTombKings_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionTombKings_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionVampireCoast	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionVampireCoast_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionVampireCoast_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionWoodElves	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionWoodElves_&_Negative	wh2_twa03_def_Rakarth_dip_neg_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_OtherFactionWoodElves_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_DEF_rakarth_&_Positive	wh2_twa03_def_Rakarth_dip_neu_gen_03
receive	2	diplomacy_faction_Elspeth_&_OtherFactionVampireCoast	emp_elspeth_dip_neu_gen_03
receive	2	diplomacy_faction_Elspeth_&_OtherFactionVampireCoast_&_Negative	emp_elspeth_dip_neg_gen_03
receive	2	diplomacy_faction_Elspeth_&_OtherFactionVampireCoast_&_Positive	emp_elspeth_dip_pos_gen_05
receive	2	diplomacy_faction_GOB_Grom	wh2_dlc15_GOB_Grom_dip_neu_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionBeastmen	wh2_dlc15_GOB_Grom_dip_neu_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionBeastmen_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionBeastmen_&_Positive	wh2_dlc15_GOB_Grom_dip_neu_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionBretonnia_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionChaos_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionDarkElves_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionEmpire_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionGreenskin_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionHighElves_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionLizardmen_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionSkaven_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionTombKings_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionVampireCoast_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_GOB_Grom_&_OtherFactionWoodElves_&_Negative	wh2_dlc15_GOB_Grom_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionBeastmen	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionBeastmen_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionBeastmen_&_Positive	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionBretonnia	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionBretonnia_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionBretonnia_&_Positive	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionChaos	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionChaos_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionChaos_&_Positive	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionDarkElves	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionDarkElves_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionDarkElves_&_Positive	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionEmpire	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionEmpire_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionEmpire_&_Positive	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionGreenskin	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionGreenskin_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionGreenskin_&_Positive	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionHighElves	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionHighElves_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionHighElves_&_Positive	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionLizardmen	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionLizardmen_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionLizardmen_&_Positive	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionSkaven	wh2_dlc15_HEF_Eltharion_dip_neu_gen_03
receive	2	diplomacy_faction_HEF_Eltharion_&_OtherFactionSkaven_&_Negative	wh2_dlc15_HEF_Eltharion_dip_neg_gen_03
