key	auto_generate	is_caster	small_icon	associated_unit_override	audio_voiceover_actor_group	show_in_ui	cap	has_female_name	can_gain_xp	loyalty_is_applicable	contributes_to_agent_cap	recruitment_category	magic_lore	names_group	can_be_loaned	recruitable	saving_settings	audio_vo_culture_override	spam_click_vo_enabled	can_equip_ancillaries	cost	recruitment_button_active_icon_path	recruitment_button_background_icon_path
wh2_main_lzd_skink_priest_heavens	true	true	ui/campaign ui/agents/wh_main_lore_heavens.png	wh2_main_lzd_cha_skink_priest_heavens_0	wh2_main_vo_actor_Lizardmen_Skink_Priest	true	-1	false	true	false	true				true	true	can_be_saved_loaded		false	true	750		
wh2_main_lzd_slann_mage_priest	false	true	ui/campaign ui/agents/wh2_main_lzd_slann_mage_priest.png	wh2_main_lzd_cha_slann_mage_priest_light_0	wh2_main_vo_actor_Lizardmen_Slann_Mage_Priest	true	-1	true	true	false	true	lzd_slann_mage_priest	wh_main_lore_light		true	true	can_be_saved_loaded		false	true	1150		
wh2_main_lzd_slann_mage_priest_horde	false	true	ui/campaign ui/agents/wh2_main_lzd_slann_mage_priest.png	wh2_main_lzd_cha_slann_mage_priest_light_0	wh2_main_vo_actor_Lizardmen_Slann_Mage_Priest	true	-1	true	true	false	true	lzd_slann_mage_priest	wh_main_lore_light		true	true	can_be_saved_loaded		false	true	1150		
wh2_main_skv_assassin	true	false		wh2_main_skv_cha_assassin	wh2_main_vo_actor_Skaven_Assassin	true	-1	false	true	true	true				true	true	can_be_saved_loaded		false	true	500		
wh2_main_skv_grey_seer_plague	true	true	ui/campaign ui/agents/wh2_main_lore_plague.png	wh2_main_skv_cha_grey_seer_plague_0	wh2_main_vo_actor_Skaven_Grey_Seer	true	-1	false	true	true	true	skv_grey_seer	wh2_main_lore_plague		true	true	can_be_saved_loaded		false	true	850		
wh2_main_skv_grey_seer_ruin	true	true	ui/campaign ui/agents/wh2_main_lore_ruin.png	wh2_main_skv_cha_grey_seer_ruin_0	wh2_main_vo_actor_Skaven_Grey_Seer	true	-1	false	true	true	true	skv_grey_seer	wh2_main_lore_ruin		true	true	can_be_saved_loaded		false	true	850		
wh2_main_skv_lord_skrolk	false	true		wh2_main_skv_cha_lord_skrolk	wh2_main_vo_actor_Skaven_Lord_Skrolk	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1350		
wh2_main_skv_plague_priest	true	true	ui/campaign ui/agents/wh2_main_lore_plague.png	wh2_main_skv_cha_plague_priest_0	wh2_main_vo_actor_Skaven_Plague_Priest	true	-1	false	true	true	true				true	true	can_be_saved_loaded		false	true	1000		
wh2_main_skv_plague_priest_ritual	false	false	ui/campaign ui/agents/wh2_main_skv_plague_priest_ritual.png	wh2_main_skv_cha_plague_priest_0	wh2_main_vo_actor_Skaven_Plague_Priest	false	-1	false	false	true	true				true	true	cannot_be_saved_loaded		false	false	1000		
wh2_main_skv_queek_headtaker	false	false		wh2_main_skv_cha_queek_headtaker	wh2_main_vo_actor_Skaven_Queek_Headtaker	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	950		
wh2_main_skv_warlock_engineer	true	false		wh2_main_skv_cha_warlock_engineer	wh2_main_vo_actor_Skaven_Warlock_Engineer	true	-1	false	true	true	true				true	true	can_be_saved_loaded		false	true	400		
wh2_main_skv_warlock_engineer_ritual	false	false	ui/campaign ui/agents/wh2_main_lore_ruin_ritual.png	wh2_main_skv_cha_warlock_engineer	wh2_main_vo_actor_Skaven_Warlock_Engineer	false	-1	false	false	true	true				true	true	cannot_be_saved_loaded		false	false	400		
wh2_main_skv_warlord	true	false		wh2_main_skv_cha_warlord_0	wh2_main_vo_actor_Skaven_Warlord	true	-1	false	true	true	true	skv_warlord			true	true	can_be_saved_loaded		false	true	550		
wh2_pro07_emp_amethyst_wizard	true	true	ui/campaign ui/agents/wh_main_lore_death.png	wh2_pro07_emp_cha_wizard_death_0	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	true	-1	false	true	false	true				true	true	can_be_saved_loaded		false	true	750		
wh2_pro08_neu_felix	false	false	ui/campaign ui/agents/wh_main_emp_champion.png	wh2_pro08_neu_cha_felix	wh2_pro08_vo_actor_neu_Felix	false	1	false	true	false	false			names_emp_empire	true	true	cannot_be_saved_loaded		false	true	800		
wh2_pro08_neu_gotrek	false	true	ui/campaign ui/agents/wh_main_dwf_champion.png	wh2_pro08_neu_cha_gotrek	wh2_pro08_vo_actor_neu_Gotrek	true	1	false	true	false	false	legendary_lords		names_dwf_dwarfs	false	true	cannot_be_saved_loaded		false	true	1200		
wh2_pro09_grn_black_orc_big_boss	true	false	ui/campaign ui/agents/wh2_pro09_black_orc_big_boss.png	wh2_pro09_grn_cha_black_orc_big_boss_0	wh2_dlc15_vo_actor_Orc_Black_Orc_BigBoss	true	-1	false	true	false	true				true	true	can_be_saved_loaded		false	true	825		
wh2_twa02_wef_glade_captain	true	false	ui/campaign ui/agents/wh2_dlc16_wef_dignitary.png	wh2_twa02_wef_cha_glade_captain_0	wh2_dlc16_vo_actor_Wood_Elves_GladeCaptain	true	-1	true	true	false	true				true	true	can_be_saved_loaded		false	true	700		
wh2_twa03_def_rakarth	false	false		wh2_twa03_def_cha_rakarth_0	wh2_twa03_vo_actor_Dark_Elf_Rakarth	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1000		
wh2_twa04_bst_great_bray_shaman_beasts	true	true	ui/campaign ui/agents/wh_dlc03_lore_beasts.png	wh2_twa04_bst_cha_great_bray_shaman_beasts_0	wh2_twa04_vo_actor_Beastmen_Great_Bray_Shaman	true	-1	false	true	false	true	bst_great_bray_shaman	wh_dlc03_lore_beasts		true	true	can_be_saved_loaded		false	true	1050		
wh2_twa04_bst_great_bray_shaman_death	true	true	ui/campaign ui/agents/wh_main_lore_death.png	wh2_twa04_bst_cha_great_bray_shaman_death_0	wh2_twa04_vo_actor_Beastmen_Great_Bray_Shaman	true	-1	false	true	false	true	bst_great_bray_shaman	wh_main_lore_death		true	true	can_be_saved_loaded		false	true	1050		
wh2_twa04_bst_great_bray_shaman_shadows	true	true	ui/campaign ui/agents/wh_dlc05_lore_shadow.png	wh2_twa04_bst_cha_great_bray_shaman_shadows_0	wh2_twa04_vo_actor_Beastmen_Great_Bray_Shaman	true	-1	false	true	false	true	bst_great_bray_shaman	wh_dlc05_lore_shadows		true	true	can_be_saved_loaded		false	true	1050		
wh2_twa04_bst_great_bray_shaman_wild	true	true	ui/campaign ui/agents/wh_dlc03_lore_wild.png	wh2_twa04_bst_cha_great_bray_shaman_wild_0	wh2_twa04_vo_actor_Beastmen_Great_Bray_Shaman	true	-1	false	true	false	true	bst_great_bray_shaman	wh_dlc03_lore_wild		true	true	can_be_saved_loaded		false	true	1050		
wh3_demo_kho_cha_exalted_bloodthirster	false	false		wh3_survival_kho_cha_exalted_bloodthirster_0	wh3_main_vo_actor_Khorne_Exalted_Bloodthirster	true	-1	false	true	false	true				true	true	cannot_be_saved_loaded		false	true	2500		
wh3_demo_nur_exalted_great_unclean_one_nurgle	false	true	ui/campaign ui/agents/wh3_main_lore_nurgle.png	wh3_survival_nur_cha_exalted_great_unclean_one_nurgle_0	wh3_main_vo_actor_Nurgle_Exalted_Great_Unclean	true	-1	false	true	false	true				true	true	cannot_be_saved_loaded		false	true	2800		
wh3_dlc20_chs_daemon_prince_khorne	false	false	ui/campaign ui/agents/wh3_main_kho_bloodreaper.png	wh3_dlc20_chs_cha_daemon_prince_mkho	wh3_main_vo_actor_DaemonPrince_Generic_Khorne	true	-1	false	true	false	true	chs_daemon_princes		names_chs_chaos	true	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	true	2700		
wh3_dlc20_chs_daemon_prince_nurgle	false	true	ui/campaign ui/agents/wh3_main_lore_nurgle.png	wh3_dlc20_chs_cha_daemon_prince_mnur	wh3_main_vo_actor_DaemonPrince_Generic_Nurgle	true	-1	false	true	false	true	chs_daemon_princes	wh3_main_lore_nurgle	names_chs_chaos	true	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	true	2700		
wh3_dlc20_chs_daemon_prince_slaanesh	false	true	ui/campaign ui/agents/wh3_main_lore_slaanesh.png	wh3_dlc20_chs_cha_daemon_prince_msla	wh3_main_vo_actor_DaemonPrince_Generic_Slaanesh	true	-1	false	true	false	true	chs_daemon_princes	wh3_main_lore_slaanesh	names_chs_chaos	true	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	true	2700		
wh3_dlc20_chs_daemon_prince_tzeentch	false	true	ui/campaign ui/agents/wh3_main_lore_tzeentch.png	wh3_dlc20_chs_cha_daemon_prince_mtze	wh3_main_vo_actor_DaemonPrince_Generic_Tzeentch	true	-1	false	true	false	true	chs_daemon_princes	wh3_main_lore_tzeentch	names_chs_chaos	true	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	true	2700		
wh3_dlc20_chs_daemon_prince_undivided	false	true	ui/campaign ui/agents/wh_main_lore_fire.png	wh3_dlc20_chs_cha_daemon_prince	wh3_dlc20_vo_actor_DaemonPrince_Generic_Undivided	true	-1	false	true	false	true	chs_daemon_princes	wh_main_lore_fire	names_chs_chaos	true	true	cannot_be_saved_loaded	wh3_main_vo_culture_DaemonPrince	false	true	2700		
wh3_dlc20_chs_exalted_hero_mkho	true	false	ui/campaign ui/agents/wh_main_chs_champion.png	wh3_dlc20_chs_cha_exalted_hero_mkho	wh3_dlc20_vo_actor_Khorne_Exalted_Heroes_of_Khorne	true	-1	false	true	false	true			names_chs_chaos	true	true	can_be_saved_loaded		false	true	600	ui/skins/default/icon_wh_main_lore_khorne.png	ui/skins/default/button_lore_hashut_active.png
wh3_dlc20_chs_exalted_hero_mnur	true	false	ui/campaign ui/agents/wh_main_chs_champion.png	wh3_dlc20_chs_cha_exalted_hero_mnur	wh3_dlc20_vo_actor_Nurgle_Exalted_Hero_of_Nurgle	true	-1	false	true	false	true			names_chs_chaos	true	true	can_be_saved_loaded		false	true	600	ui/skins/default/icon_wh_main_lore_nurgle.png	ui/skins/default/button_lore_nurgle_active.png
wh3_dlc20_chs_lord_mkho	true	false	ui/campaign ui/agents/wh_main_chs_champion.png	wh3_dlc20_chs_cha_chaos_lord_mkho	wh3_dlc20_vo_actor_Khorne_Chaos_Lord_of_Khorne	true	-1	false	true	false	true	chs_lord		names_chs_chaos	true	true	can_be_saved_loaded		false	true	900		
wh3_dlc20_chs_lord_msla	true	false	ui/campaign ui/agents/wh_main_chs_champion.png	wh3_dlc20_chs_cha_chaos_lord_msla	wh3_dlc20_vo_actor_Slaanesh_Chaos_Lord_of_Slaanesh	true	-1	false	true	false	true	chs_lord		names_chs_chaos	true	true	can_be_saved_loaded		false	true	900		
wh3_dlc20_chs_sorcerer_lord_death_mnur	true	true	ui/campaign ui/agents/wh_main_lore_death.png	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur	wh3_dlc20_vo_actor_Nurgle_Sorcerer_Lord_of_Nurgle	true	-1	false	true	false	true	chs_sorcerer_lord	wh_main_lore_death	names_chs_chaos	true	true	can_be_saved_loaded		false	true	1200		
wh3_dlc20_chs_sorcerer_lord_metal_mtze	true	true	ui/campaign ui/agents/wh_main_lore_metal.png	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze	wh3_dlc20_vo_actor_Tzeentch_Sorcerer_Lord_of_Tzeentch	true	-1	false	true	false	true	chs_sorcerer_lord	wh_main_lore_metal	names_chs_chaos	true	true	can_be_saved_loaded		false	true	1200		
wh3_dlc20_chs_sorcerer_lord_nurgle_mnur	true	true	ui/campaign ui/agents/wh3_main_lore_nurgle.png	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur	wh3_dlc20_vo_actor_Nurgle_Sorcerer_Lord_of_Nurgle	true	-1	false	true	false	true	chs_sorcerer_lord	wh3_main_lore_nurgle	names_chs_chaos	true	true	can_be_saved_loaded		false	true	1200		
wh3_dlc20_chs_sorcerer_lord_tzeentch_mtze	true	true	ui/campaign ui/agents/wh3_main_lore_tzeentch.png	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze	wh3_dlc20_vo_actor_Tzeentch_Sorcerer_Lord_of_Tzeentch	true	-1	false	true	false	true	chs_sorcerer_lord	wh3_main_lore_tzeentch	names_chs_chaos	true	true	can_be_saved_loaded		false	true	1200		
wh3_dlc20_chs_sorcerer_metal_mtze	true	true	ui/campaign ui/agents/wh_main_lore_metal.png	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze	wh3_dlc20_vo_actor_Tzeentch_Sorcerer_of_Tzeentch	true	-1	false	true	false	true		wh_main_lore_metal	names_chs_chaos	true	true	can_be_saved_loaded		false	true	900		
wh3_dlc20_chs_sorcerer_shadows_msla	true	true	ui/campaign ui/agents/wh_dlc05_lore_shadow.png	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla	wh3_dlc20_vo_actor_Slaanesh_Sorcerer_of_Slaanesh	true	-1	false	true	false	true		wh_dlc05_lore_shadows	names_chs_chaos	true	true	can_be_saved_loaded		false	true	900		
wh3_dlc20_chs_sorcerer_slaanesh_msla	true	true	ui/campaign ui/agents/wh3_main_lore_slaanesh.png	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla	wh3_dlc20_vo_actor_Slaanesh_Sorcerer_of_Slaanesh	true	-1	false	true	false	true		wh3_main_lore_slaanesh	names_chs_chaos	true	true	can_be_saved_loaded		false	true	900		
wh3_dlc20_chs_sorcerer_tzeentch_mtze	true	true	ui/campaign ui/agents/wh3_main_lore_tzeentch.png	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze	wh3_dlc20_vo_actor_Tzeentch_Sorcerer_of_Tzeentch	true	-1	false	true	false	true		wh3_main_lore_tzeentch	names_chs_chaos	true	true	can_be_saved_loaded		false	true	900		
wh3_dlc20_kho_valkia	false	false		wh3_dlc20_kho_cha_valkia	wh3_dlc20_vo_actor_Khorne_Valkia	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1200		
wh3_dlc20_nur_festus	false	true		wh3_dlc20_nur_cha_festus	wh3_dlc20_vo_actor_Nurgle_Festus	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1200		
wh3_dlc20_sla_azazel	false	true		wh3_dlc20_sla_cha_azazel	wh3_dlc20_vo_actor_Slaanesh_Azazel	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1200		
wh3_dlc20_tze_vilitch	false	true		wh3_dlc20_tze_cha_vilitch	wh3_dlc20_vo_actor_Tzeentch_Vilitch	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign		true	true	1200		
wh3_dlc23_chd_astragoth	false	true		wh3_dlc23_chd_cha_astragoth_ironhand	wh3_dlc23_vo_actor_Chaos_Dwarf_Astragoth_Ironhand	true	-1	false	true	false	false	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1500		
wh3_dlc23_chd_bull_centaur_taurruk	true	false	UI/Campaign UI/Agents/wh3_dlc23_chd_bull_centaur_taurruk.png	wh3_dlc23_chd_cha_bull_centaur_taurruk	wh3_dlc23_vo_actor_Chaos_Dwarf_Bull_Centaur_Taurruk	true	-1	false	true	false	true			names_chd_bull_centaurs	true	true	can_be_saved_loaded		false	true	1000		
wh3_dlc23_chd_daemonsmith_sorcerer_death	true	true	UI/Campaign UI/Agents/wh_main_lore_death.png	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	true	-1	false	true	false	true		wh_main_lore_death		true	true	can_be_saved_loaded		false	true	1000		
wh3_dlc23_chd_daemonsmith_sorcerer_fire	true	true	UI/Campaign UI/Agents/wh_main_lore_fire.png	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	true	-1	false	true	false	true		wh_main_lore_fire		true	true	can_be_saved_loaded		false	true	1000		
wh3_dlc23_chd_daemonsmith_sorcerer_hashut	true	true	UI/Campaign UI/Agents/wh3_dlc23_lore_hashut.png	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	true	-1	false	true	false	true		wh3_dlc23_lore_hashut		true	true	can_be_saved_loaded		false	true	1000		
wh3_dlc23_chd_daemonsmith_sorcerer_metal	true	true	UI/Campaign UI/Agents/wh_main_lore_metal.png	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	true	-1	false	true	false	true		wh_main_lore_metal		true	true	can_be_saved_loaded		false	true	1000		
wh3_dlc23_chd_drazhoath	false	true		wh3_dlc23_chd_cha_drazhoath_the_ashen	wh3_dlc23_vo_actor_Chaos_Dwarf_Drazhoath_the_Ashen	true	-1	false	true	false	false	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1500		
wh3_dlc23_chd_gorduz_backstabber	false	false		wh3_dlc23_chd_cha_gorduz_backstabber	wh3_dlc23_vo_actor_Hobgoblin_Gorduz	false	1	false	true	false	false				true	true	cannot_be_loaded_in_campaign	wh3_dlc23_vo_culture_Hobgoblins	false	true	1000		
wh3_dlc23_chd_infernal_castellan	true	false	UI/Campaign UI/Agents/wh3_dlc23_chd_infernal_castellan.png	wh3_dlc23_chd_cha_infernal_castellan	wh3_dlc23_vo_actor_Chaos_Dwarf_Infernal_Castellan	true	-1	false	true	false	true				true	true	can_be_saved_loaded		false	true	1000		
wh3_dlc23_chd_lord_convoy_overseer	true	false		wh3_dlc23_chd_cha_convoy_overseer	wh3_dlc23_vo_actor_Chaos_Dwarf_Overseer	true	-1	false	true	false	true	wh3_dlc23_chd_lord_convoy_overseer			false	false	cannot_be_saved_loaded		false	true	750		
wh3_dlc23_chd_overseer	true	false		wh3_dlc23_chd_cha_overseer	wh3_dlc23_vo_actor_Chaos_Dwarf_Overseer	true	-1	false	true	false	true	wh3_dlc23_chd_overseer			true	true	can_be_saved_loaded		false	true	1500		
wh3_dlc23_chd_overseer_hobgoblin_spawned_army	false	false		wh3_dlc23_chd_cha_overseer	wh3_dlc23_vo_actor_Chaos_Dwarf_Overseer	true	-1	false	false	false	true	wh3_dlc23_chd_overseer			false	false	cannot_be_saved_loaded		false	false	750		
wh3_dlc23_chd_sorcerer_prophet_death	true	true	UI/Campaign UI/Agents/wh_main_lore_death.png	wh3_dlc23_chd_cha_sorcerer_prophet_death	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	true	-1	false	true	false	true	wh3_dlc23_chd_sorcerer_prophet	wh_main_lore_death		true	true	can_be_saved_loaded		false	true	1500		
wh3_dlc23_chd_sorcerer_prophet_fire	true	true	UI/Campaign UI/Agents/wh_main_lore_fire.png	wh3_dlc23_chd_cha_sorcerer_prophet_fire	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	true	-1	false	true	false	true	wh3_dlc23_chd_sorcerer_prophet	wh_main_lore_fire		true	true	can_be_saved_loaded		false	true	1500		
wh3_dlc23_chd_sorcerer_prophet_hashut	true	true	UI/Campaign UI/Agents/wh3_dlc23_lore_hashut.png	wh3_dlc23_chd_cha_sorcerer_prophet_hashut	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	true	-1	false	true	false	true	wh3_dlc23_chd_sorcerer_prophet	wh3_dlc23_lore_hashut		true	true	can_be_saved_loaded		false	true	1500		
wh3_dlc23_chd_sorcerer_prophet_metal	true	true	UI/Campaign UI/Agents/wh_main_lore_metal.png	wh3_dlc23_chd_cha_sorcerer_prophet_metal	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	true	-1	false	true	false	true	wh3_dlc23_chd_sorcerer_prophet	wh_main_lore_metal		true	true	can_be_saved_loaded		false	true	1500		
wh3_dlc23_chd_zhatan	false	false		wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_vo_actor_Chaos_Dwarf_Zhatan_the_Black	true	-1	false	true	false	false	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1500		
wh3_dlc23_neu_ulrika	false	true	ui/campaign ui/agents/wh3_dlc23_ksl_cha_ulrika.png	wh3_dlc23_neu_cha_ulrika	wh3_dlc23_vo_actor_Kislev_Ulrika	false	1	true	true	false	false		wh_dlc05_lore_shadows		true	true	cannot_be_loaded_in_campaign		false	true	1000		
wh3_dlc24_chs_exalted_hero_mtze	true	false	ui/campaign ui/agents/wh_main_chs_champion.png	wh3_dlc24_chs_cha_exalted_hero_mtze	wh3_dlc24_vo_actor_Tzeentch_Exalted_Hero_of_Tzeentch	true	-1	false	true	false	true			names_chs_chaos	true	true	can_be_saved_loaded		false	true	600		
wh3_dlc24_chs_lord_mtze	true	false	ui/campaign ui/agents/wh_main_chs_champion.png	wh3_dlc24_chs_cha_chaos_lord_mtze	wh3_dlc24_vo_actor_Tzeentch_Lord_of_Tzeentch	true	-1	false	true	false	true	chs_lord		names_chs_chaos	true	true	can_be_saved_loaded		false	true	900		
wh3_dlc24_cth_celestial_general_yang	true	false		wh3_dlc24_cth_cha_celestial_general_yang	wh3_dlc24_vo_actor_Cathay_Celestial_General	true	-1	false	true	false	true	wh3_dlc24_cth_celestial_general			true	true	can_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	1000		
wh3_dlc24_cth_celestial_general_yin	true	false		wh3_dlc24_cth_cha_celestial_general_yang	wh3_dlc24_vo_actor_Cathay_Celestial_General	true	-1	false	true	false	true	wh3_dlc24_cth_celestial_general			true	true	can_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	1000		
wh3_dlc24_cth_gate_master	true	false	ui/campaign ui/agents/wh3_dlc24_cth_gate_master.png	wh3_dlc24_cth_cha_gate_master	wh3_dlc24_vo_actor_Cathay_GateMaster	true	-1	false	true	false	true				true	true	can_be_saved_loaded	wh3_main_vo_culture_Cathay	false	true	800		
wh3_dlc24_cth_lord_magistrate_reserves	false	false		wh3_main_cth_cha_lord_magistrate_0	wh3_main_vo_actor_Cathay_Lord_Magistrate	true	-1	false	false	false	true	wh3_main_cth_lord_magistrate			true	false	cannot_be_saved_loaded	wh3_main_vo_culture_Cathay	false	false	550		
wh3_dlc24_cth_saytang_the_watcher	false	false	ui/campaign ui/agents/wh3_dlc24_cth_saytang.png	wh3_dlc24_cth_cha_saytang_the_watcher	wh3_dlc23_vo_actor_Cathay_Saytang_The_Watcher	false	1	false	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	1000		
wh3_dlc24_cth_yuan_bo	false	true		wh3_dlc24_cth_cha_yuan_bo_human	wh3_dlc24_vo_actor_Cathay_Yuan_Bo	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Cathay	false	true	2500		
wh3_dlc24_grn_grimgor_ironhide_quest_battle	false	false		wh3_dlc24_grn_cha_grimgor_ironhide_quest_battle	wh_main_vo_actor_Orc_GrimgorIronhide	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign		false	true	1400		
wh3_dlc24_ksl_boyar_summoned	false	false		wh3_main_ksl_cha_boyar_0	wh3_main_vo_actor_Kislev_Boyar	true	-1	false	false	false	true	wh3_main_ksl_boyar			true	false	cannot_be_saved_loaded	wh3_main_vo_culture_Kislev	false	false	750		
wh3_dlc24_ksl_druzhina	true	false		wh3_dlc24_ksl_cha_druzhina	wh3_dlc24_vo_actor_Kislev_Druzhina	true	-1	false	true	false	true	wh3_dlc24_ksl_druzhina			true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	750		
wh3_dlc24_ksl_hag_witch_beasts	true	true	ui/campaign ui/agents/wh_dlc03_lore_beasts.png	wh3_dlc24_ksl_cha_hag_witch_beast	wh3_dlc24_vo_actor_Kislev_Hag_Witch	true	-1	true	true	false	true		wh_dlc03_lore_beasts		true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	550		
wh3_dlc24_ksl_hag_witch_death	true	true	ui/campaign ui/agents/wh_main_lore_death.png	wh3_dlc24_ksl_cha_hag_witch_death	wh3_dlc24_vo_actor_Kislev_Hag_Witch	true	-1	true	true	false	true		wh_main_lore_death		true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	550		
wh3_dlc24_ksl_hag_witch_hag	true	true	ui/campaign ui/agents/wh3_dlc24_lore_hag.png	wh3_dlc24_ksl_cha_hag_witch_hag	wh3_dlc24_vo_actor_Kislev_Hag_Witch	true	-1	true	true	false	true		wh3_dlc24_lore_hag		true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	550		
wh3_dlc24_ksl_hag_witch_shadows	true	true	ui/campaign ui/agents/wh_dlc05_lore_shadow.png	wh3_dlc24_ksl_cha_hag_witch_shadow	wh3_dlc24_vo_actor_Kislev_Hag_Witch	true	-1	true	true	false	true		wh_dlc05_lore_shadows		true	true	can_be_saved_loaded	wh3_main_vo_culture_Kislev	false	true	550		
wh3_dlc24_ksl_mother_ostankya	false	true		wh3_dlc24_ksl_cha_mother_ostankya	wh3_dlc24_vo_actor_Kislev_Mother_Ostankya	true	-1	true	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Kislev	false	true	1200		
wh3_dlc24_ksl_the_golden_knight	false	false	ui/campaign ui/agents/wh3_dlc24_ksl_golden_knight.png	wh3_dlc24_ksl_cha_golden_knight	wh3_dlc24_vo_actor_Kislev_Golden_Knight	false	1	true	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	1000		
wh3_dlc24_tze_aekold_helbrass	false	false	ui/campaign ui/agents/wh3_dlc24_tze_aekold_helbrass.png	wh3_dlc24_tze_cha_aekold_helbrass	wh3_dlc24_vo_actor_Tzeentch_Aekold_Hellbrass	false	1	false	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	1000		
wh3_dlc24_tze_blue_scribes	false	true		wh3_dlc24_tze_cha_blue_scribes	wh3_dlc24_vo_actor_Tzeentch_Blue_Scribes	false	1	false	true	false	false				true	true	cannot_be_loaded_in_campaign		false	true	1000		
wh3_dlc24_tze_exalted_lord_of_change_metal_locked_army	false	true	ui/campaign ui/agents/wh_main_lore_metal.png	wh3_main_tze_cha_exalted_lord_of_change_metal_0	wh3_main_vo_actor_Tzeentch_Exalted_Lord_Of_Change	false	-1	false	true	false	true	wh3_main_tze_exalted_lord_of_change	wh_main_lore_metal		true	true	cannot_be_saved_loaded	wh3_main_vo_culture_Tzeentch	false	true	2500		
wh3_dlc24_tze_exalted_lord_of_change_tzeentch_locked_army	false	true	ui/campaign ui/agents/wh3_main_lore_tzeentch.png	wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0	wh3_main_vo_actor_Tzeentch_Exalted_Lord_Of_Change	false	-1	false	true	false	true	wh3_main_tze_exalted_lord_of_change	wh3_main_lore_tzeentch		true	true	cannot_be_saved_loaded	wh3_main_vo_culture_Tzeentch	false	true	2500		
wh3_dlc24_tze_the_changeling	false	true		wh3_dlc24_tze_cha_changeling	wh3_dlc24_vo_actor_Tzeentch_The_Changeling	true	-1	false	true	false	true	legendary_lords			false	true	cannot_be_loaded_in_campaign	wh3_main_vo_culture_Tzeentch	false	true	1200		
wh3_dlc24_tze_the_changeling_cultist_special	false	false	ui/campaign ui/agents/wh3_dlc24_tze_cultist_special.png	wh3_main_tze_cha_cultist_0	wh3_main_vo_actor_Tzeentch_Cultist_Of_Tzeentch	false	-1	false	false	false	false			names_emp_empire	false	false	cannot_be_saved_loaded	wh3_main_vo_culture_Tzeentch	false	false	400		
