attrition	faction
non_vampire_territory	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
non_vampire_territory	wh2_dlc11_cst_noctilus
non_vampire_territory	wh2_dlc11_cst_noctilus_separatists
non_vampire_territory	wh2_dlc11_cst_pirates_of_sartosa
non_vampire_territory	wh2_dlc11_cst_pirates_of_sartosa_separatists
non_vampire_territory	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
non_vampire_territory	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
non_vampire_territory	wh2_dlc11_cst_rogue_freebooters_of_port_royale
non_vampire_territory	wh2_dlc11_cst_rogue_grey_point_scuttlers
non_vampire_territory	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
non_vampire_territory	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
non_vampire_territory	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
non_vampire_territory	wh2_dlc11_cst_shanty_dragon_spine_privateers
non_vampire_territory	wh2_dlc11_cst_shanty_middle_sea_brigands
non_vampire_territory	wh2_dlc11_cst_shanty_shark_straight_seadogs
non_vampire_territory	wh2_dlc11_cst_the_drowned
non_vampire_territory	wh2_dlc11_cst_the_drowned_separatists
non_vampire_territory	wh2_dlc11_cst_vampire_coast
non_vampire_territory	wh2_dlc11_cst_vampire_coast_rebellion_rebels
non_vampire_territory	wh2_dlc11_cst_vampire_coast_rebels
non_vampire_territory	wh2_dlc11_cst_vampire_coast_separatists
non_vampire_territory	wh2_dlc11_def_dark_elves_dil
non_vampire_territory	wh2_dlc11_def_the_blessed_dread
non_vampire_territory	wh2_dlc11_def_the_blessed_dread_separatists
non_vampire_territory	wh2_dlc11_emp_empire_dil
non_vampire_territory	wh2_dlc11_nor_norsca_dil
non_vampire_territory	wh2_dlc12_grn_leaf_cutterz_tribe
non_vampire_territory	wh2_dlc12_lzd_cult_of_sotek
non_vampire_territory	wh2_dlc12_skv_clan_fester
non_vampire_territory	wh2_dlc12_skv_clan_mange
non_vampire_territory	wh2_dlc13_bst_beastmen_invasion
non_vampire_territory	wh2_dlc13_emp_golden_order
non_vampire_territory	wh2_dlc13_emp_the_huntmarshals_expedition
non_vampire_territory	wh2_dlc13_grn_greenskins_invasion
non_vampire_territory	wh2_dlc13_lzd_avengers
non_vampire_territory	wh2_dlc13_lzd_defenders_of_the_great_plan
non_vampire_territory	wh2_dlc13_lzd_spirits_of_the_jungle
non_vampire_territory	wh2_dlc13_nor_norsca_invasion
non_vampire_territory	wh2_dlc13_skv_skaven_invasion
non_vampire_territory	wh2_dlc13_wef_laurelorn_forest
non_vampire_territory	wh2_dlc14_brt_chevaliers_de_lyonesse
non_vampire_territory	wh2_dlc14_grn_red_cloud
non_vampire_territory	wh2_dlc15_dwf_clan_helhein
non_vampire_territory	wh2_dlc15_grn_bonerattlaz
non_vampire_territory	wh2_dlc15_grn_broken_axe
non_vampire_territory	wh2_dlc15_grn_skull_crag
non_vampire_territory	wh2_dlc15_hef_imrik
non_vampire_territory	wh2_dlc15_skv_clan_ferrik
non_vampire_territory	wh2_dlc15_skv_clan_kreepus
non_vampire_territory	wh2_dlc15_skv_clan_volkn
non_vampire_territory	wh2_dlc16_chs_acolytes_of_the_keeper
non_vampire_territory	wh2_dlc16_emp_empire_qb8
non_vampire_territory	wh2_dlc16_grn_creeping_death
non_vampire_territory	wh2_dlc16_grn_naggaroth_orcs
non_vampire_territory	wh2_dlc16_grn_savage_invasion
non_vampire_territory	wh2_dlc16_skv_clan_gritus
non_vampire_territory	wh2_dlc16_wef_drycha
non_vampire_territory	wh2_dlc16_wef_sisters_of_twilight
non_vampire_territory	wh2_dlc16_wef_waystone_faction_1
non_vampire_territory	wh2_dlc16_wef_waystone_faction_2
non_vampire_territory	wh2_dlc16_wef_waystone_faction_3
non_vampire_territory	wh2_dlc17_bst_beastmen_qb4
non_vampire_territory	wh2_dlc17_bst_beastmen_qb5
non_vampire_territory	wh2_dlc17_bst_beastmen_qb6
non_vampire_territory	wh2_dlc17_bst_beastmen_qb7
non_vampire_territory	wh2_dlc17_bst_malagor
non_vampire_territory	wh2_dlc17_bst_taurox
non_vampire_territory	wh2_dlc17_dwf_thorek_ironbrow
non_vampire_territory	wh2_dlc17_lzd_oxyotl
non_vampire_territory	wh2_dlc17_nor_deadwood_ravagers
non_vampire_territory	wh2_main_brt_knights_of_origo
non_vampire_territory	wh2_main_brt_knights_of_the_flame
non_vampire_territory	wh2_main_brt_thegans_crusaders
non_vampire_territory	wh2_main_bst_blooded_axe
non_vampire_territory	wh2_main_bst_manblight
non_vampire_territory	wh2_main_bst_ripper_horn
non_vampire_territory	wh2_main_bst_shadowgor
non_vampire_territory	wh2_main_bst_skrinderkin
non_vampire_territory	wh2_main_bst_stone_horn
non_vampire_territory	wh2_main_chs_chaos_incursion_def
non_vampire_territory	wh2_main_chs_chaos_incursion_hef
non_vampire_territory	wh2_main_chs_chaos_incursion_lzd
non_vampire_territory	wh2_main_chs_chaos_incursion_skv
non_vampire_territory	wh2_main_def_bleak_holds
non_vampire_territory	wh2_main_def_blood_hall_coven
non_vampire_territory	wh2_main_def_clar_karond
non_vampire_territory	wh2_main_def_cult_of_excess
non_vampire_territory	wh2_main_def_cult_of_pleasure
non_vampire_territory	wh2_main_def_cult_of_pleasure_separatists
non_vampire_territory	wh2_main_def_dark_elves
non_vampire_territory	wh2_main_def_dark_elves_rebels
non_vampire_territory	wh2_main_def_deadwood_sentinels
non_vampire_territory	wh2_main_def_drackla_coven
non_vampire_territory	wh2_main_def_ghrond
non_vampire_territory	wh2_main_def_hag_graef
non_vampire_territory	wh2_main_def_hag_graef_separatists
non_vampire_territory	wh2_main_def_har_ganeth
non_vampire_territory	wh2_main_def_har_ganeth_separatists
non_vampire_territory	wh2_main_def_karond_kar
non_vampire_territory	wh2_main_def_naggarond
non_vampire_territory	wh2_main_def_naggarond_separatists
non_vampire_territory	wh2_main_def_scourge_of_khaine
non_vampire_territory	wh2_main_def_ssildra_tor
non_vampire_territory	wh2_main_def_the_forgebound
non_vampire_territory	wh2_main_dwf_greybeards_prospectors
non_vampire_territory	wh2_main_dwf_karak_zorn
non_vampire_territory	wh2_main_dwf_spine_of_sotek_dwarfs
non_vampire_territory	wh2_main_emp_new_world_colonies
non_vampire_territory	wh2_main_emp_pirates_of_sartosa
non_vampire_territory	wh2_main_emp_sudenburg
non_vampire_territory	wh2_main_grn_arachnos
non_vampire_territory	wh2_main_grn_blue_vipers
non_vampire_territory	wh2_main_hef_avelorn
non_vampire_territory	wh2_main_hef_caledor
non_vampire_territory	wh2_main_hef_chrace
non_vampire_territory	wh2_main_hef_citadel_of_dusk
non_vampire_territory	wh2_main_hef_cothique
non_vampire_territory	wh2_main_hef_eataine
non_vampire_territory	wh2_main_hef_ellyrion
non_vampire_territory	wh2_main_hef_fortress_of_dawn
non_vampire_territory	wh2_main_hef_high_elves
non_vampire_territory	wh2_main_hef_high_elves_rebels
non_vampire_territory	wh2_main_hef_nagarythe
non_vampire_territory	wh2_main_hef_order_of_loremasters
non_vampire_territory	wh2_main_hef_saphery
non_vampire_territory	wh2_main_hef_tiranoc
non_vampire_territory	wh2_main_hef_tor_elasor
non_vampire_territory	wh2_main_hef_yvresse
non_vampire_territory	wh2_main_lzd_hexoatl
non_vampire_territory	wh2_main_lzd_itza
non_vampire_territory	wh2_main_lzd_last_defenders
non_vampire_territory	wh2_main_lzd_lizardmen
non_vampire_territory	wh2_main_lzd_lizardmen_rebels
non_vampire_territory	wh2_main_lzd_sentinels_of_xeti
non_vampire_territory	wh2_main_lzd_southern_sentinels
non_vampire_territory	wh2_main_lzd_teotiqua
non_vampire_territory	wh2_main_lzd_tlaqua
non_vampire_territory	wh2_main_lzd_tlaxtlan
non_vampire_territory	wh2_main_lzd_xlanhuapec
non_vampire_territory	wh2_main_lzd_zlatan
non_vampire_territory	wh2_main_nor_aghol
non_vampire_territory	wh2_main_nor_hung_incursion_def
non_vampire_territory	wh2_main_nor_hung_incursion_hef
non_vampire_territory	wh2_main_nor_hung_incursion_lzd
non_vampire_territory	wh2_main_nor_hung_incursion_skv
non_vampire_territory	wh2_main_nor_mung
non_vampire_territory	wh2_main_nor_skeggi
non_vampire_territory	wh2_main_rogue_abominations
non_vampire_territory	wh2_main_rogue_beastcatchas
non_vampire_territory	wh2_main_rogue_bernhoffs_brigands
non_vampire_territory	wh2_main_rogue_black_spider_tribe
non_vampire_territory	wh2_main_rogue_boneclubbers_tribe
non_vampire_territory	wh2_main_rogue_celestial_storm
non_vampire_territory	wh2_main_rogue_college_of_pyrotechnics
non_vampire_territory	wh2_main_rogue_def_chs_vashnaar
non_vampire_territory	wh2_main_rogue_def_mengils_manflayers
non_vampire_territory	wh2_main_rogue_doomseekers
non_vampire_territory	wh2_main_rogue_gerhardts_mercenaries
non_vampire_territory	wh2_main_rogue_hef_tor_elithis
non_vampire_territory	wh2_main_rogue_hung_warband
non_vampire_territory	wh2_main_rogue_jerrods_errantry
non_vampire_territory	wh2_main_rogue_mangy_houndz
non_vampire_territory	wh2_main_rogue_morrsliebs_howlers
non_vampire_territory	wh2_main_rogue_pirates_of_the_far_sea
non_vampire_territory	wh2_main_rogue_pirates_of_the_southern_ocean
non_vampire_territory	wh2_main_rogue_pirates_of_trantio
non_vampire_territory	wh2_main_rogue_scions_of_tesseninck
non_vampire_territory	wh2_main_rogue_scourge_of_aquitaine
non_vampire_territory	wh2_main_rogue_stuff_snatchers
non_vampire_territory	wh2_main_rogue_teef_snatchaz
non_vampire_territory	wh2_main_rogue_the_wandering_dead
non_vampire_territory	wh2_main_rogue_troll_skullz
non_vampire_territory	wh2_main_rogue_vauls_expedition
non_vampire_territory	wh2_main_rogue_vmp_heirs_of_mourkain
non_vampire_territory	wh2_main_rogue_wef_hunters_of_kurnous
non_vampire_territory	wh2_main_rogue_worldroot_rangers
non_vampire_territory	wh2_main_rogue_wrath_of_nature
non_vampire_territory	wh2_main_skv_clan_eshin
non_vampire_territory	wh2_main_skv_clan_eshin_separatists
non_vampire_territory	wh2_main_skv_clan_gnaw
non_vampire_territory	wh2_main_skv_clan_mordkin
non_vampire_territory	wh2_main_skv_clan_mors
non_vampire_territory	wh2_main_skv_clan_mors_separatists
non_vampire_territory	wh2_main_skv_clan_moulder
non_vampire_territory	wh2_main_skv_clan_moulder_separatists
non_vampire_territory	wh2_main_skv_clan_pestilens
non_vampire_territory	wh2_main_skv_clan_pestilens_separatists
non_vampire_territory	wh2_main_skv_clan_septik
non_vampire_territory	wh2_main_skv_clan_skryre
non_vampire_territory	wh2_main_skv_clan_skryre_separatists
non_vampire_territory	wh2_main_skv_clan_spittel
non_vampire_territory	wh2_main_skv_skaven
non_vampire_territory	wh2_main_skv_skaven_rebels
non_vampire_territory	wh2_main_skv_unknown_clan_def
non_vampire_territory	wh2_main_skv_unknown_clan_hef
non_vampire_territory	wh2_main_skv_unknown_clan_lzd
non_vampire_territory	wh2_main_skv_unknown_clan_skv
non_vampire_territory	wh2_main_wef_bowmen_of_oreon
non_vampire_territory	wh2_twa03_def_rakarth
non_vampire_territory	wh2_twa03_def_rakarth_separatists
non_vampire_territory	wh3_dlc20_brt_march_of_couronne
non_vampire_territory	wh3_dlc20_chs_azazel
non_vampire_territory	wh3_dlc20_chs_festus
non_vampire_territory	wh3_dlc20_chs_kholek
non_vampire_territory	wh3_dlc20_chs_sigvald
non_vampire_territory	wh3_dlc20_chs_valkia
non_vampire_territory	wh3_dlc20_chs_vilitch
non_vampire_territory	wh3_dlc20_kho_blood_keepers
non_vampire_territory	wh3_dlc20_nor_dolgan
non_vampire_territory	wh3_dlc20_nor_kuj
non_vampire_territory	wh3_dlc20_nor_kul
non_vampire_territory	wh3_dlc20_nor_tong
non_vampire_territory	wh3_dlc20_nor_yusak
non_vampire_territory	wh3_dlc20_nur_pallid_nurslings
non_vampire_territory	wh3_dlc20_sla_keepers_of_bliss
non_vampire_territory	wh3_dlc20_tze_apostles_of_change
non_vampire_territory	wh3_dlc20_tze_the_sightless
non_vampire_territory	wh3_dlc21_cst_dead_flag_fleet
non_vampire_territory	wh3_dlc21_nor_wyrmkins
non_vampire_territory	wh3_dlc21_wef_spirits_of_shanlin
non_vampire_territory	wh3_dlc23_chd_astragoth
non_vampire_territory	wh3_dlc23_chd_chaos_dwarfs
non_vampire_territory	wh3_dlc23_chd_chaos_dwarfs_qb1
non_vampire_territory	wh3_dlc23_chd_chaos_dwarfs_qb2
non_vampire_territory	wh3_dlc23_chd_chaos_dwarfs_rebels
non_vampire_territory	wh3_dlc23_chd_conclave
non_vampire_territory	wh3_dlc23_chd_legion_of_azgorh
non_vampire_territory	wh3_dlc23_chd_minor_faction
non_vampire_territory	wh3_dlc23_chd_zhatan
non_vampire_territory	wh3_dlc23_rogue_karaz_a_karak_expedition
non_vampire_territory	wh3_dlc23_rogue_sacred_host_of_tepok
non_vampire_territory	wh3_dlc23_rogue_the_cult_of_morgrim
non_vampire_territory	wh3_dlc24_cst_vampire_coast_bloated_rebels
non_vampire_territory	wh3_dlc24_cth_the_celestial_court
non_vampire_territory	wh3_dlc24_grn_chaos_dwarfs_labourer_rebels
non_vampire_territory	wh3_dlc24_ksl_daughters_of_the_forest
non_vampire_territory	wh3_dlc24_lzd_lizardmen_invasion
non_vampire_territory	wh3_dlc24_tze_the_deceivers
non_vampire_territory	wh3_main_brt_aquitaine
non_vampire_territory	wh3_main_chs_dreaded_wo
non_vampire_territory	wh3_main_chs_gharhar
non_vampire_territory	wh3_main_chs_khazag
non_vampire_territory	wh3_main_chs_kvellig
non_vampire_territory	wh3_main_chs_shadow_legion
non_vampire_territory	wh3_main_chs_tong
non_vampire_territory	wh3_main_cst_dread_rock_privateers
non_vampire_territory	wh3_main_cth_burning_wind_nomads
non_vampire_territory	wh3_main_cth_cathay_rebels
non_vampire_territory	wh3_main_cth_celestial_loyalists
non_vampire_territory	wh3_main_cth_dissenter_lords_of_jinshen
non_vampire_territory	wh3_main_cth_eastern_river_lords
non_vampire_territory	wh3_main_cth_imperial_wardens
non_vampire_territory	wh3_main_cth_rebel_lords_of_nan_yang
non_vampire_territory	wh3_main_cth_the_jade_custodians
non_vampire_territory	wh3_main_cth_the_northern_provinces
non_vampire_territory	wh3_main_cth_the_western_provinces
non_vampire_territory	wh3_main_dae_daemon_prince
non_vampire_territory	wh3_main_dwf_karak_azorn
non_vampire_territory	wh3_main_dwf_the_ancestral_throng
non_vampire_territory	wh3_main_emp_cult_of_sigmar
non_vampire_territory	wh3_main_grn_da_cage_breakaz
non_vampire_territory	wh3_main_grn_dark_land_orcs
non_vampire_territory	wh3_main_grn_dimned_sun
non_vampire_territory	wh3_main_grn_drippin_fangs
non_vampire_territory	wh3_main_grn_moon_howlerz
non_vampire_territory	wh3_main_grn_slaves_of_zharr
non_vampire_territory	wh3_main_grn_tusked_sunz
non_vampire_territory	wh3_main_kho_bloody_sword
non_vampire_territory	wh3_main_kho_brazen_throne
non_vampire_territory	wh3_main_kho_crimson_skull
non_vampire_territory	wh3_main_kho_exiles_of_khorne
non_vampire_territory	wh3_main_kho_karneths_sons
non_vampire_territory	wh3_main_kho_khorne
non_vampire_territory	wh3_main_kho_khorne_qb1
non_vampire_territory	wh3_main_kho_khorne_rebels
non_vampire_territory	wh3_main_ksl_brotherhood_of_the_bear
non_vampire_territory	wh3_main_ksl_druzhina_enclave
non_vampire_territory	wh3_main_ksl_kislev
non_vampire_territory	wh3_main_ksl_kislev_rebels
non_vampire_territory	wh3_main_ksl_ropsmenn_clan
non_vampire_territory	wh3_main_ksl_the_great_orthodoxy
non_vampire_territory	wh3_main_ksl_the_ice_court
non_vampire_territory	wh3_main_ksl_ungol_kindred
non_vampire_territory	wh3_main_ksl_ursun_revivalists
non_vampire_territory	wh3_main_lzd_tepoks_spawn
non_vampire_territory	wh3_main_nur_bubonic_swarm
non_vampire_territory	wh3_main_nur_maggoth_kin
non_vampire_territory	wh3_main_nur_nurgle
non_vampire_territory	wh3_main_nur_nurgle_qb1
non_vampire_territory	wh3_main_nur_nurgle_rebels
non_vampire_territory	wh3_main_nur_poxmakers_of_nurgle
non_vampire_territory	wh3_main_nur_septic_claw
non_vampire_territory	wh3_main_ogr_blood_guzzlers
non_vampire_territory	wh3_main_ogr_bloodmaw
non_vampire_territory	wh3_main_ogr_crossed_clubs
non_vampire_territory	wh3_main_ogr_disciples_of_the_maw
non_vampire_territory	wh3_main_ogr_eyebiter
non_vampire_territory	wh3_main_ogr_feastmaster
non_vampire_territory	wh3_main_ogr_fleshgreeders
non_vampire_territory	wh3_main_ogr_fulg
non_vampire_territory	wh3_main_ogr_goldtooth
non_vampire_territory	wh3_main_ogr_lazarghs
non_vampire_territory	wh3_main_ogr_loose_tooth
non_vampire_territory	wh3_main_ogr_mountaineaters
non_vampire_territory	wh3_main_ogr_ogre_kingdoms
non_vampire_territory	wh3_main_ogr_ogre_kingdoms_invasion
non_vampire_territory	wh3_main_ogr_ogre_rebels
non_vampire_territory	wh3_main_ogr_rock_skulls
non_vampire_territory	wh3_main_ogr_sabreskin
non_vampire_territory	wh3_main_ogr_sons_of_the_mountain
non_vampire_territory	wh3_main_ogr_thunderguts
non_vampire_territory	wh3_main_ogr_treehammers
non_vampire_territory	wh3_main_ogre_flamegullets
non_vampire_territory	wh3_main_ogre_sharktooth
non_vampire_territory	wh3_main_ogre_the_famished
non_vampire_territory	wh3_main_rogue_alliance_of_order
non_vampire_territory	wh3_main_rogue_argfluxs_pyrocasters
non_vampire_territory	wh3_main_rogue_doombreeds_followers
non_vampire_territory	wh3_main_rogue_kurgan_warband
non_vampire_territory	wh3_main_rogue_legion_of_gorehath
non_vampire_territory	wh3_main_rogue_scaberaxs_gluttons
non_vampire_territory	wh3_main_rogue_scriveners_of_fate
non_vampire_territory	wh3_main_rogue_shadow_legion
non_vampire_territory	wh3_main_rogue_the_baleful_princes_muses
non_vampire_territory	wh3_main_rogue_the_bloody_harvest
non_vampire_territory	wh3_main_rogue_the_challenge_stone_pact
non_vampire_territory	wh3_main_rogue_the_convent
non_vampire_territory	wh3_main_rogue_the_fluxion_host
non_vampire_territory	wh3_main_rogue_the_glothal_brood
non_vampire_territory	wh3_main_rogue_the_pleasure_tide
non_vampire_territory	wh3_main_rogue_the_putrid_swarm
non_vampire_territory	wh3_main_rogue_the_treaty_of_ashshair
non_vampire_territory	wh3_main_skv_clan_carrion
non_vampire_territory	wh3_main_skv_clan_gritus
non_vampire_territory	wh3_main_skv_clan_krizzor
non_vampire_territory	wh3_main_skv_clan_morbidus
non_vampire_territory	wh3_main_skv_clan_skrat
non_vampire_territory	wh3_main_skv_clan_treecherik
non_vampire_territory	wh3_main_skv_clan_verms
non_vampire_territory	wh3_main_sla_exquisite_pain
non_vampire_territory	wh3_main_sla_rapturous_excess
non_vampire_territory	wh3_main_sla_seducers_of_slaanesh
non_vampire_territory	wh3_main_sla_slaanesh
non_vampire_territory	wh3_main_sla_slaanesh_qb1
non_vampire_territory	wh3_main_sla_slaanesh_rebels
non_vampire_territory	wh3_main_sla_subtle_torture
non_vampire_territory	wh3_main_tmb_deserters_of_khatep
non_vampire_territory	wh3_main_tze_all_seeing_eye
non_vampire_territory	wh3_main_tze_broken_wheel
non_vampire_territory	wh3_main_tze_flaming_scribes
non_vampire_territory	wh3_main_tze_oracles_of_tzeentch
non_vampire_territory	wh3_main_tze_sarthoraels_watchers
non_vampire_territory	wh3_main_tze_tzeentch
non_vampire_territory	wh3_main_tze_tzeentch_invasion
non_vampire_territory	wh3_main_tze_tzeentch_qb1
non_vampire_territory	wh3_main_tze_tzeentch_rebels
non_vampire_territory	wh3_main_wef_laurelorn
non_vampire_territory	wh3_prologue_apostles_of_change
non_vampire_territory	wh3_prologue_blood_keepers
non_vampire_territory	wh3_prologue_blood_sayters
non_vampire_territory	wh3_prologue_dervingard_garrison
non_vampire_territory	wh3_prologue_gharhars
non_vampire_territory	wh3_prologue_great_eagle_tribe
non_vampire_territory	wh3_prologue_horde_of_kurnz
non_vampire_territory	wh3_prologue_karneths_sons
non_vampire_territory	wh3_prologue_kislev_expedition
non_vampire_territory	wh3_prologue_sarthoraels_watchers
non_vampire_territory	wh3_prologue_the_narj
non_vampire_territory	wh3_prologue_the_sightless
non_vampire_territory	wh3_prologue_tong
non_vampire_territory	wh3_prologue_tribe_of_the_hound
non_vampire_territory	wh_dlc03_bst_beastmen
non_vampire_territory	wh_dlc03_bst_beastmen_ally
non_vampire_territory	wh_dlc03_bst_beastmen_chaos
non_vampire_territory	wh_dlc03_bst_beastmen_rebels
non_vampire_territory	wh_dlc03_bst_jagged_horn
non_vampire_territory	wh_dlc03_bst_redhorn
non_vampire_territory	wh_dlc03_grn_black_pit
non_vampire_territory	wh_dlc05_bst_morghur_herd
non_vampire_territory	wh_dlc05_wef_argwylon
non_vampire_territory	wh_dlc05_wef_torgovann
non_vampire_territory	wh_dlc05_wef_wood_elves
non_vampire_territory	wh_dlc05_wef_wood_elves_rebels
non_vampire_territory	wh_dlc05_wef_wydrioth
non_vampire_territory	wh_dlc08_chs_chaos_challenger_khorne
non_vampire_territory	wh_dlc08_chs_chaos_challenger_nurgle
non_vampire_territory	wh_dlc08_chs_chaos_challenger_slaanesh
non_vampire_territory	wh_dlc08_chs_chaos_challenger_tzeentch
non_vampire_territory	wh_dlc08_nor_goromadny_tribe
non_vampire_territory	wh_dlc08_nor_helspire_tribe
non_vampire_territory	wh_dlc08_nor_naglfarlings
non_vampire_territory	wh_dlc08_nor_norsca
non_vampire_territory	wh_dlc08_nor_vanaheimlings
non_vampire_territory	wh_dlc08_nor_wintertooth
non_vampire_territory	wh_main_brt_artois
non_vampire_territory	wh_main_brt_bastonne
non_vampire_territory	wh_main_brt_bordeleaux
non_vampire_territory	wh_main_brt_bretonnia
non_vampire_territory	wh_main_brt_bretonnia_rebels
non_vampire_territory	wh_main_brt_carcassonne
non_vampire_territory	wh_main_brt_lyonesse
non_vampire_territory	wh_main_brt_parravon
non_vampire_territory	wh_main_chs_chaos
non_vampire_territory	wh_main_chs_chaos_rebels
non_vampire_territory	wh_main_chs_chaos_separatists
non_vampire_territory	wh_main_dwf_barak_varr
non_vampire_territory	wh_main_dwf_dwarf_rebels
non_vampire_territory	wh_main_dwf_dwarfs
non_vampire_territory	wh_main_dwf_karak_azul
non_vampire_territory	wh_main_dwf_karak_hirn
non_vampire_territory	wh_main_dwf_karak_izor
non_vampire_territory	wh_main_dwf_karak_kadrin
non_vampire_territory	wh_main_dwf_karak_norn
non_vampire_territory	wh_main_dwf_karak_ziflin
non_vampire_territory	wh_main_dwf_kraka_drak
non_vampire_territory	wh_main_dwf_zhufbar
non_vampire_territory	wh_main_emp_averland
non_vampire_territory	wh_main_emp_empire
non_vampire_territory	wh_main_emp_empire_rebels
non_vampire_territory	wh_main_emp_empire_separatists
non_vampire_territory	wh_main_emp_hochland
non_vampire_territory	wh_main_emp_marienburg
non_vampire_territory	wh_main_emp_marienburg_rebels
non_vampire_territory	wh_main_emp_middenland
non_vampire_territory	wh_main_emp_nordland
non_vampire_territory	wh_main_emp_ostermark
non_vampire_territory	wh_main_emp_ostland
non_vampire_territory	wh_main_emp_stirland
non_vampire_territory	wh_main_emp_talabecland
non_vampire_territory	wh_main_emp_wissenland
non_vampire_territory	wh_main_grn_black_venom
non_vampire_territory	wh_main_grn_bloody_spearz
non_vampire_territory	wh_main_grn_broken_nose
non_vampire_territory	wh_main_grn_crooked_moon
non_vampire_territory	wh_main_grn_greenskins
non_vampire_territory	wh_main_grn_greenskins_rebels
non_vampire_territory	wh_main_grn_necksnappers
non_vampire_territory	wh_main_grn_orcs_of_the_bloody_hand
non_vampire_territory	wh_main_grn_red_eye
non_vampire_territory	wh_main_grn_red_fangs
non_vampire_territory	wh_main_grn_scabby_eye
non_vampire_territory	wh_main_grn_skull-takerz
non_vampire_territory	wh_main_grn_skullsmasherz
non_vampire_territory	wh_main_grn_teef_snatchaz
non_vampire_territory	wh_main_grn_top_knotz
non_vampire_territory	wh_main_nor_aesling
non_vampire_territory	wh_main_nor_baersonling
non_vampire_territory	wh_main_nor_bjornling
non_vampire_territory	wh_main_nor_graeling
non_vampire_territory	wh_main_nor_norsca_rebels
non_vampire_territory	wh_main_nor_sarl
non_vampire_territory	wh_main_nor_skaeling
non_vampire_territory	wh_main_nor_varg
non_vampire_territory	wh_main_teb_border_princes
non_vampire_territory	wh_main_teb_border_princes_rebels
non_vampire_territory	wh_main_teb_estalia
non_vampire_territory	wh_main_teb_estalia_rebels
non_vampire_territory	wh_main_teb_tilea
non_vampire_territory	wh_main_teb_tilea_rebels
nurgle_plague	wh2_dlc13_lzd_avengers
nurgle_plague	wh2_dlc16_chs_acolytes_of_the_keeper
nurgle_plague	wh2_dlc17_nor_deadwood_ravagers
nurgle_plague	wh2_main_chs_chaos_incursion_def
nurgle_plague	wh2_main_chs_chaos_incursion_hef
nurgle_plague	wh2_main_chs_chaos_incursion_lzd
nurgle_plague	wh2_main_chs_chaos_incursion_skv
nurgle_plague	wh2_main_nor_aghol
nurgle_plague	wh2_main_nor_hung_incursion_def
nurgle_plague	wh2_main_nor_hung_incursion_hef
nurgle_plague	wh2_main_nor_hung_incursion_lzd
nurgle_plague	wh2_main_nor_hung_incursion_skv
nurgle_plague	wh2_main_nor_skeggi
nurgle_plague	wh3_dlc20_chs_azazel
nurgle_plague	wh3_dlc20_chs_festus
nurgle_plague	wh3_dlc20_chs_kholek
nurgle_plague	wh3_dlc20_chs_sigvald
nurgle_plague	wh3_dlc20_chs_valkia
nurgle_plague	wh3_dlc20_chs_vilitch
nurgle_plague	wh3_dlc20_nor_dolgan
nurgle_plague	wh3_dlc20_nor_kuj
nurgle_plague	wh3_dlc20_nor_kul
nurgle_plague	wh3_dlc20_nor_tong
nurgle_plague	wh3_dlc20_nor_yusak
nurgle_plague	wh3_dlc21_nor_wyrmkins
nurgle_plague	wh3_main_chs_dreaded_wo
nurgle_plague	wh3_main_chs_gharhar
nurgle_plague	wh3_main_chs_khazag
nurgle_plague	wh3_main_chs_kvellig
nurgle_plague	wh3_main_chs_shadow_legion
nurgle_plague	wh3_main_chs_tong
nurgle_plague	wh_dlc03_bst_beastmen_chaos
nurgle_plague	wh_dlc08_chs_chaos_challenger_khorne
nurgle_plague	wh_dlc08_chs_chaos_challenger_nurgle
nurgle_plague	wh_dlc08_chs_chaos_challenger_slaanesh
nurgle_plague	wh_dlc08_chs_chaos_challenger_tzeentch
nurgle_plague	wh_dlc08_nor_goromadny_tribe
nurgle_plague	wh_dlc08_nor_helspire_tribe
nurgle_plague	wh_dlc08_nor_naglfarlings
nurgle_plague	wh_dlc08_nor_norsca
nurgle_plague	wh_dlc08_nor_vanaheimlings
nurgle_plague	wh_dlc08_nor_wintertooth
nurgle_plague	wh_main_chs_chaos
nurgle_plague	wh_main_chs_chaos_rebels
nurgle_plague	wh_main_chs_chaos_separatists
nurgle_plague	wh_main_nor_aesling
nurgle_plague	wh_main_nor_baersonling
nurgle_plague	wh_main_nor_bjornling
nurgle_plague	wh_main_nor_graeling
nurgle_plague	wh_main_nor_norsca_rebels
nurgle_plague	wh_main_nor_sarl
nurgle_plague	wh_main_nor_skaeling
nurgle_plague	wh_main_nor_varg
nurgle_realm	wh3_main_nur_bubonic_swarm
reef	wh2_dlc09_rogue_black_creek_raiders
reef	wh2_dlc09_rogue_dwellers_of_zardok
reef	wh2_dlc09_rogue_eyes_of_the_jungle
reef	wh2_dlc09_rogue_pilgrims_of_myrmidia
reef	wh2_dlc11_brt_bretonnia_dil
reef	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
reef	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
reef	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
