key	effects	duration	expended_cost	required_cost	image_path	upkeep_cost	point_cost	cooldown	swap_cost	sort_order	on_trigger_vo_event
wh3_dlc29_black_pyramid_construct_monsters_7	wh3_dlc29_black_pyramid_construct_monsters_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monster.png		1	0		0	Play_nagash_cam_black_pyramid_tomb_kings_upgrade
wh3_dlc29_black_pyramid_construct_monsters_8	wh3_dlc29_black_pyramid_construct_monsters_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monster.png		1	0		0	
wh3_dlc29_black_pyramid_construct_monsters_9	wh3_dlc29_black_pyramid_construct_monsters_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monster.png		1	0		0	
wh3_dlc29_black_pyramid_construct_monstrous_1	wh3_dlc29_black_pyramid_construct_monstrous_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_construct_monstrous_2	wh3_dlc29_black_pyramid_construct_monstrous_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monstrous.png		1	0		0	
wh3_dlc29_black_pyramid_construct_monstrous_3	wh3_dlc29_black_pyramid_construct_monstrous_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monstrous.png		1	0		0	
wh3_dlc29_black_pyramid_construct_monstrous_4	wh3_dlc29_black_pyramid_construct_monstrous_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_construct_monstrous_5	wh3_dlc29_black_pyramid_construct_monstrous_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_construct_monstrous_6	wh3_dlc29_black_pyramid_construct_monstrous_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monstrous.png		1	0		0	
wh3_dlc29_black_pyramid_construct_monstrous_7	wh3_dlc29_black_pyramid_construct_monstrous_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_construct_monstrous_8	wh3_dlc29_black_pyramid_construct_monstrous_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monstrous.png		1	0		0	
wh3_dlc29_black_pyramid_construct_monstrous_9	wh3_dlc29_black_pyramid_construct_monstrous_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_construct_monstrous.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_cst_II_1	wh3_dlc29_black_pyramid_cst_II_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	
wh3_dlc29_black_pyramid_cst_II_2	wh3_dlc29_black_pyramid_cst_II_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	
wh3_dlc29_black_pyramid_cst_II_3	wh3_dlc29_black_pyramid_cst_II_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	
wh3_dlc29_black_pyramid_cst_II_4	wh3_dlc29_black_pyramid_cst_II_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_cst_II_5	wh3_dlc29_black_pyramid_cst_II_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_cst_I_1	wh3_dlc29_black_pyramid_cst_I_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	
wh3_dlc29_black_pyramid_cst_I_2	wh3_dlc29_black_pyramid_cst_I_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	
wh3_dlc29_black_pyramid_cst_I_3	wh3_dlc29_black_pyramid_cst_I_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	
wh3_dlc29_black_pyramid_cst_I_4	wh3_dlc29_black_pyramid_cst_I_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	
wh3_dlc29_black_pyramid_cst_I_5	wh3_dlc29_black_pyramid_cst_I_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_cst.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_dead_rise_chance_1	wh3_dlc29_black_pyramid_dead_rise_chance_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dead_rise.png		1	0		0	
wh3_dlc29_black_pyramid_dead_rise_chance_2	wh3_dlc29_black_pyramid_dead_rise_chance_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dead_rise.png		1	0		0	
wh3_dlc29_black_pyramid_dead_rise_chance_3	wh3_dlc29_black_pyramid_dead_rise_chance_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dead_rise.png		1	0		0	
wh3_dlc29_black_pyramid_dead_rise_hp_1	wh3_dlc29_black_pyramid_dead_rise_hp_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dead_rise.png		1	0		0	
wh3_dlc29_black_pyramid_dead_rise_hp_2	wh3_dlc29_black_pyramid_dead_rise_hp_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dead_rise.png		1	0		0	
wh3_dlc29_black_pyramid_dead_rise_hp_3	wh3_dlc29_black_pyramid_dead_rise_hp_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dead_rise.png		1	0		0	
wh3_dlc29_black_pyramid_deck_droppers_1	wh3_dlc29_black_pyramid_deck_droppers_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_deck_dropper.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_deck_droppers_2	wh3_dlc29_black_pyramid_deck_droppers_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_deck_dropper.png		1	0		0	
wh3_dlc29_black_pyramid_deck_droppers_3	wh3_dlc29_black_pyramid_deck_droppers_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_deck_dropper.png		1	0		0	
wh3_dlc29_black_pyramid_deck_droppers_4	wh3_dlc29_black_pyramid_deck_droppers_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_deck_dropper.png		1	0		0	
wh3_dlc29_black_pyramid_deck_droppers_5	wh3_dlc29_black_pyramid_deck_droppers_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_deck_dropper.png		1	0		0	
wh3_dlc29_black_pyramid_deck_droppers_6	wh3_dlc29_black_pyramid_deck_droppers_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_deck_dropper.png		1	0		0	
wh3_dlc29_black_pyramid_deck_droppers_7	wh3_dlc29_black_pyramid_deck_droppers_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_deck_dropper.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_dieter_1	wh3_dlc29_black_pyramid_dieter_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_dieter.png		1	0		0	
wh3_dlc29_black_pyramid_dieter_2	wh3_dlc29_black_pyramid_dieter_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_dieter.png		1	0		0	
wh3_dlc29_black_pyramid_dieter_3	wh3_dlc29_black_pyramid_dieter_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_dieter.png		1	0		0	Play_nagash_cam_black_pyramid_mortarchs_upgrade
wh3_dlc29_black_pyramid_dual_wield_1	wh3_dlc29_black_pyramid_dual_wield_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dual_wield.png		1	0		0	
wh3_dlc29_black_pyramid_dual_wield_2	wh3_dlc29_black_pyramid_dual_wield_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dual_wield.png		1	0		0	
wh3_dlc29_black_pyramid_dual_wield_3	wh3_dlc29_black_pyramid_dual_wield_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dual_wield.png		1	0		0	
wh3_dlc29_black_pyramid_dual_wield_4	wh3_dlc29_black_pyramid_dual_wield_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dual_wield.png		1	0		0	
wh3_dlc29_black_pyramid_dual_wield_5	wh3_dlc29_black_pyramid_dual_wield_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dual_wield.png		1	0		0	
wh3_dlc29_black_pyramid_dual_wield_6	wh3_dlc29_black_pyramid_dual_wield_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_dual_wield.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_gravecall_recruitment_1	wh3_dlc29_black_pyramid_gravecall_recruitment_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_recruitment_gravecall.png		1	0		0	
wh3_dlc29_black_pyramid_gravecall_recruitment_2	wh3_dlc29_black_pyramid_gravecall_recruitment_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_recruitment_gravecall.png		1	0		0	
wh3_dlc29_black_pyramid_gravecall_recruitment_3	wh3_dlc29_black_pyramid_gravecall_recruitment_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_recruitment_gravecall.png		1	0		0	
wh3_dlc29_black_pyramid_gravecall_recruitment_4	wh3_dlc29_black_pyramid_gravecall_recruitment_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_recruitment_gravecall.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_great_weapons_1	wh3_dlc29_black_pyramid_great_weapons_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_great_weapons.png		1	0		0	
wh3_dlc29_black_pyramid_great_weapons_2	wh3_dlc29_black_pyramid_great_weapons_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_great_weapons.png		1	0		0	
wh3_dlc29_black_pyramid_great_weapons_3	wh3_dlc29_black_pyramid_great_weapons_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_great_weapons.png		1	0		0	
wh3_dlc29_black_pyramid_great_weapons_4	wh3_dlc29_black_pyramid_great_weapons_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_great_weapons.png		1	0		0	
wh3_dlc29_black_pyramid_great_weapons_5	wh3_dlc29_black_pyramid_great_weapons_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_great_weapons.png		1	0		0	
wh3_dlc29_black_pyramid_great_weapons_6	wh3_dlc29_black_pyramid_great_weapons_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_great_weapons.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_guards_1	wh3_dlc29_black_pyramid_guards_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_guard.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_guards_2	wh3_dlc29_black_pyramid_guards_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_guard.png		1	0		0	
wh3_dlc29_black_pyramid_guards_3	wh3_dlc29_black_pyramid_guards_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_guard.png		1	0		0	
wh3_dlc29_black_pyramid_guards_4	wh3_dlc29_black_pyramid_guards_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_guard.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_guards_5	wh3_dlc29_black_pyramid_guards_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_guard.png		1	0		0	
wh3_dlc29_black_pyramid_guards_6	wh3_dlc29_black_pyramid_guards_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_guard.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_guards_7	wh3_dlc29_black_pyramid_guards_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_guard.png		1	0		0	
wh3_dlc29_black_pyramid_guards_8	wh3_dlc29_black_pyramid_guards_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_guard.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_gunpowder_artillery_1	wh3_dlc29_black_pyramid_gunpowder_artillery_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_gunpowder_artillery_10	wh3_dlc29_black_pyramid_gunpowder_artillery_10	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	
wh3_dlc29_black_pyramid_gunpowder_artillery_2	wh3_dlc29_black_pyramid_gunpowder_artillery_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	
wh3_dlc29_black_pyramid_gunpowder_artillery_3	wh3_dlc29_black_pyramid_gunpowder_artillery_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	
wh3_dlc29_black_pyramid_gunpowder_artillery_4	wh3_dlc29_black_pyramid_gunpowder_artillery_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	
wh3_dlc29_black_pyramid_gunpowder_artillery_5	wh3_dlc29_black_pyramid_gunpowder_artillery_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_gunpowder_artillery_6	wh3_dlc29_black_pyramid_gunpowder_artillery_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_gunpowder_artillery_7	wh3_dlc29_black_pyramid_gunpowder_artillery_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	
wh3_dlc29_black_pyramid_gunpowder_artillery_8	wh3_dlc29_black_pyramid_gunpowder_artillery_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_gunpowder_artillery_9	wh3_dlc29_black_pyramid_gunpowder_artillery_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_artillery.png		1	0		0	
wh3_dlc29_black_pyramid_guns_1	wh3_dlc29_black_pyramid_guns_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gun.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_guns_2	wh3_dlc29_black_pyramid_guns_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gun.png		1	0		0	
wh3_dlc29_black_pyramid_guns_3	wh3_dlc29_black_pyramid_guns_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gun.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_guns_4	wh3_dlc29_black_pyramid_guns_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gun.png		1	0		0	
wh3_dlc29_black_pyramid_guns_5	wh3_dlc29_black_pyramid_guns_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gun.png		1	0		0	
wh3_dlc29_black_pyramid_guns_6	wh3_dlc29_black_pyramid_guns_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gun.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_guns_7	wh3_dlc29_black_pyramid_guns_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gun.png		1	0		0	
wh3_dlc29_black_pyramid_guns_8	wh3_dlc29_black_pyramid_guns_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gun.png		1	0		0	Play_nagash_cam_black_pyramid_vampire_coast_upgrade
wh3_dlc29_black_pyramid_hero_1	wh3_dlc29_black_pyramid_hero_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_hero.png		1	0		0	
wh3_dlc29_black_pyramid_hero_2	wh3_dlc29_black_pyramid_hero_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_hero.png		1	0		0	
wh3_dlc29_black_pyramid_hero_3	wh3_dlc29_black_pyramid_hero_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_hero.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_hero_4	wh3_dlc29_black_pyramid_hero_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_hero.png		1	0		0	
wh3_dlc29_black_pyramid_hero_5	wh3_dlc29_black_pyramid_hero_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_hero.png		1	0		0	
wh3_dlc29_black_pyramid_hero_6	wh3_dlc29_black_pyramid_hero_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_hero.png		1	0		0	
wh3_dlc29_black_pyramid_hero_7	wh3_dlc29_black_pyramid_hero_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_hero.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_hero_8	wh3_dlc29_black_pyramid_hero_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_hero.png		1	0		0	
wh3_dlc29_black_pyramid_hero_9	wh3_dlc29_black_pyramid_hero_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_hero.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_horsemen_1	wh3_dlc29_black_pyramid_horsemen_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_horsemen.png		1	0		0	Play_nagash_cam_black_pyramid_tomb_kings_upgrade
wh3_dlc29_black_pyramid_horsemen_2	wh3_dlc29_black_pyramid_horsemen_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_horsemen.png		1	0		0	
wh3_dlc29_black_pyramid_horsemen_3	wh3_dlc29_black_pyramid_horsemen_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_horsemen.png		1	0		0	
wh3_dlc29_black_pyramid_horsemen_4	wh3_dlc29_black_pyramid_horsemen_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_horsemen.png		1	0		0	
wh3_dlc29_black_pyramid_horsemen_5	wh3_dlc29_black_pyramid_horsemen_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_horsemen.png		1	0		0	
wh3_dlc29_black_pyramid_horsemen_6	wh3_dlc29_black_pyramid_horsemen_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_horsemen.png		1	0		0	
wh3_dlc29_black_pyramid_horsemen_7	wh3_dlc29_black_pyramid_horsemen_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_horsemen.png		1	0		0	Play_nagash_cam_black_pyramid_tomb_kings_upgrade
wh3_dlc29_black_pyramid_knights_1	wh3_dlc29_black_pyramid_knights_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_knight.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_knights_2	wh3_dlc29_black_pyramid_knights_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_knight.png		1	0		0	
wh3_dlc29_black_pyramid_knights_3	wh3_dlc29_black_pyramid_knights_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_knight.png		1	0		0	
wh3_dlc29_black_pyramid_knights_4	wh3_dlc29_black_pyramid_knights_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_knight.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_knights_5	wh3_dlc29_black_pyramid_knights_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_knight.png		1	0		0	
wh3_dlc29_black_pyramid_knights_6	wh3_dlc29_black_pyramid_knights_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_knight.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_knights_7	wh3_dlc29_black_pyramid_knights_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_knight.png		1	0		0	
wh3_dlc29_black_pyramid_knights_8	wh3_dlc29_black_pyramid_knights_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_knight.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_krell_1	wh3_dlc29_black_pyramid_krell_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_krell.png		1	0		0	
wh3_dlc29_black_pyramid_krell_2	wh3_dlc29_black_pyramid_krell_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_krell.png		1	0		0	
wh3_dlc29_black_pyramid_krell_3	wh3_dlc29_black_pyramid_krell_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_mortarch_krell.png		1	0		0	Play_nagash_cam_black_pyramid_mortarchs_upgrade
wh3_dlc29_black_pyramid_local_recruitment_1	wh3_dlc29_black_pyramid_local_recruitment_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_recruitment.png		1	0		0	
wh3_dlc29_black_pyramid_local_recruitment_2	wh3_dlc29_black_pyramid_local_recruitment_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_recruitment.png		1	0		0	
wh3_dlc29_black_pyramid_local_recruitment_3	wh3_dlc29_black_pyramid_local_recruitment_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_recruitment.png		1	0		0	
wh3_dlc29_black_pyramid_local_recruitment_4	wh3_dlc29_black_pyramid_local_recruitment_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_recruitment.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_lock_1_a	wh3_dlc29_black_pyramid_lock_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gate_1.png		1	0		0	
wh3_dlc29_black_pyramid_lock_1_b	wh3_dlc29_black_pyramid_lock_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gate_1.png		1	0		0	
wh3_dlc29_black_pyramid_lock_2_a	wh3_dlc29_black_pyramid_lock_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gate_2.png		1	0		0	
wh3_dlc29_black_pyramid_lock_2_b	wh3_dlc29_black_pyramid_lock_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gate_2.png		1	0		0	
wh3_dlc29_black_pyramid_lock_2_c	wh3_dlc29_black_pyramid_lock_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gate_2.png		1	0		0	
wh3_dlc29_black_pyramid_lock_2_d	wh3_dlc29_black_pyramid_lock_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gate_2.png		1	0		0	
wh3_dlc29_black_pyramid_lock_3_a	wh3_dlc29_black_pyramid_lock_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gate_3.png		1	0		0	
wh3_dlc29_black_pyramid_lock_3_b	wh3_dlc29_black_pyramid_lock_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_gate_3.png		1	0		0	
wh3_dlc29_black_pyramid_lord_1	wh3_dlc29_black_pyramid_lord_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lord.png		1	0		0	
wh3_dlc29_black_pyramid_lord_2	wh3_dlc29_black_pyramid_lord_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lord.png		1	0		0	
wh3_dlc29_black_pyramid_lord_3	wh3_dlc29_black_pyramid_lord_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lord.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_lord_4	wh3_dlc29_black_pyramid_lord_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lord.png		1	0		0	
wh3_dlc29_black_pyramid_lord_5	wh3_dlc29_black_pyramid_lord_5	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lord.png		1	0		0	
wh3_dlc29_black_pyramid_lord_6	wh3_dlc29_black_pyramid_lord_6	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lord.png		1	0		0	
wh3_dlc29_black_pyramid_lord_7	wh3_dlc29_black_pyramid_lord_7	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lord.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_lord_8	wh3_dlc29_black_pyramid_lord_8	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lord.png		1	0		0	
wh3_dlc29_black_pyramid_lord_9	wh3_dlc29_black_pyramid_lord_9	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lord.png		1	0		0	Play_nagash_cam_black_pyramid_shared_upgrade
wh3_dlc29_black_pyramid_lore_of_death_1	wh3_dlc29_black_pyramid_lore_of_death_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lore_death.png		1	0		0	
wh3_dlc29_black_pyramid_lore_of_death_2	wh3_dlc29_black_pyramid_lore_of_death_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lore_death.png		1	0		0	
wh3_dlc29_black_pyramid_lore_of_death_3	wh3_dlc29_black_pyramid_lore_of_death_3	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lore_death.png		1	0		0	Play_nagash_cam_black_pyramid_magic_upgrade
wh3_dlc29_black_pyramid_lore_of_death_4	wh3_dlc29_black_pyramid_lore_of_death_4	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lore_death.png		1	0		0	
wh3_dlc29_black_pyramid_lore_of_deep_1	wh3_dlc29_black_pyramid_lore_of_deep_1	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lore_deep.png		1	0		0	
wh3_dlc29_black_pyramid_lore_of_deep_2	wh3_dlc29_black_pyramid_lore_of_deep_2	-1			UI\skins\default\dlc29_nag_black_pyramid\icons\icon_node_lore_deep.png		1	0		0	
