key	character_for_vo
wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_pt_04	
wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_pt_05	
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_pt_01	
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_pt_02	
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_pt_02a	
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_pt_03	
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_pt_01	
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_pt_02	
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_pt_03	
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_pt_04	
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_pt_01	
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_pt_02	
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_pt_03	
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_pt_04	
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_pt_01	
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_pt_02	
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_pt_03	
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_pt_04	
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4_1_pt_01	
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4_1_pt_02	
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4_1_pt_03	
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4_1_pt_04	
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_pt_01	
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_pt_02	
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_pt_03	
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_pt_04	
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_pt_01	
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_pt_02	
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_pt_03	
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_pt_04	
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_pt_05	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_pt_01	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_pt_02	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_pt_03	
wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_pt_01	
wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_pt_02	
wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_pt_03	
wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_pt_04	
wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_pt_05	
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_pt_01	
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_pt_02	
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_pt_03	
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_pt_04	
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_01	karl_franz
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_02	karl_franz
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_03	karl_franz
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_04	karl_franz
wh_main_qb_emp_karl_franz_silver_seal_stage_3.1_pt_01	
wh_main_qb_emp_karl_franz_silver_seal_stage_3.1_pt_02	
wh_main_qb_emp_karl_franz_silver_seal_stage_3.1_pt_03	
wh_main_qb_emp_karl_franz_silver_seal_stage_3.1_pt_04	
wh_main_qb_emp_karl_franz_silver_seal_stage_3.1_pt_05	
wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_pt_01n	
wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_pt_02n	
wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_pt_03n	
wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_pt_04n	
wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_pt_05n	
wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_pt_01	
wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_pt_02	
wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_pt_03	
wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_pt_04	
wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_pt_01	
wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_pt_02	
wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_pt_03	
wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_pt_04	
wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_pt_05	
wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_pt_01	
wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_pt_02	
wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_pt_03	
wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_pt_04	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_01	grimgor_ironhide
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_02	grimgor_ironhide
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_03	grimgor_ironhide
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_04	grimgor_ironhide
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_05	grimgor_ironhide
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_06	grimgor_ironhide
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_pt_01	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_pt_02	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_pt_03	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_pt_04	
wh_main_qb_grn_grimgor_ironhide_intro_subterranean_pt_01	
wh_main_qb_grn_grimgor_ironhide_intro_subterranean_pt_02	
wh_main_qb_grn_grimgor_ironhide_intro_subterranean_pt_03	
wh_main_qb_grn_grimgor_ironhide_intro_subterranean_pt_04	
wh_main_qb_grn_grimgor_ironhide_intro_subterranean_pt_05	
wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_pt_01	
wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_pt_02	
wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_pt_03	
wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_pt_04	
wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_pt_05	
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_pt_01	
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_pt_02	
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_pt_03	
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_pt_04	
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_pt_05	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_pt_01	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_pt_02	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_pt_03	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_pt_04	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_pt_05	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_pt_06	
wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_pt_01	
wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_pt_02	
wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_pt_03	
wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_pt_01	
wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_pt_02	
wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_pt_03	
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_pt_01	
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_pt_02	
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_pt_03	
wh_pro01_qb_dwf_grombrindal_glimril_scales_pt_01	
wh_pro01_qb_dwf_grombrindal_glimril_scales_pt_02	
wh_pro01_qb_dwf_grombrindal_glimril_scales_pt_03	
wh_pro01_qb_dwf_grombrindal_glimril_scales_pt_04	
wh_pro01_qb_dwf_grombrindal_rune_axe_pt_01	
wh_pro01_qb_dwf_grombrindal_rune_axe_pt_02	
wh_pro01_qb_dwf_grombrindal_rune_axe_pt_03	
wh_pro01_qb_dwf_grombrindal_rune_axe_pt_04	
wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_pt_01	
wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_pt_02	
wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_pt_03	
wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_pt_01	
wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_pt_02	
wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_pt_03	
wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_pt_04	
wh_pro02_qb_vmp_isabella_blood_chalice_of_bathori_ancient_tomb_pt_01	
wh_pro02_qb_vmp_isabella_blood_chalice_of_bathori_ancient_tomb_pt_02	
wh_pro02_qb_vmp_isabella_blood_chalice_of_bathori_ancient_tomb_pt_03	
wh_pro02_qb_vmp_isabella_blood_chalice_of_bathori_ancient_tomb_pt_04	
